13年 1月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月14日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1900m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9,15,Ｂサンマルジュエリｰ, 64,菱田裕, 1.3, 53,   2, -16, 3,  4.8,⑧⑧⑧, 9,13, グロｰバルチャｰジ,,石神深,203.9,,,, 4,  6.7,④⑤⑥, 9,14,Ｍマイネルボンド, 64,高倉稜, 1.3, 69,  10,  -7,13, 95.9,③⑥⑦, 9, 2,Ｊビリオネア, 62,太宰啓, 1.8, 61,  16, -31, 9, 26.2, ⑥⑤
10, 2,Ｋテイエムレオネッサ, 46,北村友, 1.8, 49,   2, -20,11, 40.4,⑦⑦⑦,10,14, セイカペガサス,,蓑島靖,203.9,,,,14,149.9,⑫⑩⑩,10, 8,Ｎエボニｰナイト, 64,ルメｰ, 1.4, 70,   9,  -4, 4,  7.0,⑩⑪⑪,10, 5,Ｅストｰクアンドレイ, 65,松山弘, 1.8, 59,  16, -30, 3, 12.4, ⑧⑩
11,11,Ｃスプリングデジレ, 62,熊沢重, 1.8, 48,*  4, -24, 6, 14.2,④③④,11, 9, ラインレグルス,,中村将,204.3,,,, 6, 11.9,⑧⑬⑬,11, 1,Ｋチキリリキオｰ, 71,酒井学, 1.5, 75,   4,*  5,16,151.1,⑮⑭⑭,11, 8,Ｏシャルロッカ, 55,幸英明, 1.9, 60,  10, -23,13, 55.2, ⑮⑭
12,10,Ｌキュｰトヴァリュｰ, 46,藤懸貴, 1.9, 49,  -1, -15,15,258.0,⑬⑫⑬,12, 5, ツクバキング,,浜野谷,204.4,,,, 9, 30.7,③③③,12, 6,Ｊグレｰトヴァリュｰ, 71,松田大, 1.5, 67,* 13, -11,12, 76.3,②②②,12, 7,Ｎケイアイウィルゴｰ, 56,川島信, 2.1, 58,* 20, -38,15, 89.2, ②②
13, 7,Ｇサンモリッツ, 54,川須栄, 4.1, 36,  -1, -35,13,215.3,⑨⑩⑫,13, 3, ハｰトビｰトボｰイ,,黒岩悠,205.6,,,,10, 47.9,⑬⑭⑭,13,11,Ｇジェットブリット, 73,川田将, 1.6, 72,   6,   0, 6, 21.1,⑭⑬⑬,13, 9,Ｈサウンドアドバイス, 63,川須栄, 2.2, 56,  15, -33,10, 31.4, ⑨⑪
14, 6,Ｏビントフォｰティ, 31,国分優, 7.9,  7, -10, -51,14,257.1,⑩⑭⑭,14, 6, ビュｰビｰナス,,山本康,207.2,,,,13,123.2,⑦⑪⑫,14, 4,Ｅシュガｰシャック, 73,幸英明, 2.0, 66,  11, -15, 5,  8.9,④④④,14, 3,Ｌゴｰルドチェイス, 58,小牧太, 2.2, 57,* 20, -41, 6, 15.7, ①①
15,12,Ｍウイントレジャｰ, 39,川田将,11.2,-15, -12, -77,12, 54.9,⑮⑮⑮,,,,,,,,,,,,,15,10,Ｏシゲルシャチョウ, 59,国分優, 3.2, 60,   3,  -9,15,124.7,⑯⑮⑮,15, 4,Ｋエｰシンセノｰテ, 60,酒井学, 2.6, 53,  14, -37,12, 50.3, ⑪⑨
,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｐワシャモノタリン, 40,中村将, 4.5, 52,   3, -19,14,110.8,⑫⑯⑯,16,11,Ｐアドマイヤサブリナ, 52,池添謙, 3.5, 43,  17, -54,11, 39.6, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:重(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:重(指数:8),,,,,,,,,,,
単勝:390円 複勝:01=170円 14=560円 08=510円 枠連:730円,,,,,,,,,,,,"単勝:390円 複勝:08=170円 02=250円 01=1,790円 枠連:1,310円",,,,,,,,,,,,"単勝:280円 複勝:02=130円 05=550円 15=160円 枠連:2,840円",,,,,,,,,,,,"単勝:270円 複勝:12=140円 15=410円 06=130円 枠連:1,620円",,,,,,,,,,,
"馬連:4,010円 ワイド:01-14=1,160円 01-08=1,300円 08-14=5,290円",,,,,,,,,,,,"馬連:1,520円 ワイド:02-08=640円 01-08=3,220円 01-02=3,960円",,,,,,,,,,,,"馬連:3,060円 ワイド:02-05=1,060円 02-15=230円 05-15=1,830円",,,,,,,,,,,,"馬連:3,180円 ワイド:12-15=1,090円 06-12=180円 06-15=1,120円",,,,,,,,,,,
"馬単:6,350円 3連複:20,150円 3連単:104,640円",,,,,,,,,,,,"馬単:2,730円 3連複:24,900円 3連単:104,980円",,,,,,,,,,,,"馬単:4,390円 3連複:4,460円 3連単:24,120円",,,,,,,,,,,,"馬単:4,600円 3連複:2,410円 3連単:13,990円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:15,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淀短距離ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅサンライズネガノ, 57,川田将,, 62,*  1,  -1, 3, 10.9, ②②, 1,15,Ｎナリタパイレｰツ, 52,高倉稜,, 72,*  0,*  3,13,111.4,①①①, 1, 1,Ｈコマノガレオス, 62,福永祐,, 72,   2,*  5, 6, 15.2, ③③, 1, 5,Ｌアイラブリリ, 76,幸英明,, 82,*  9,   0, 5,  9.4, ②②
 2,12,Ｏキョウワアｰサｰ, 15,国分優, 0.0, 62,  -2,*  2,10, 89.1, ⑤④, 2, 8,Ｅウインアルザス, 60,川田将, 0.2, 70,*  0,*  1, 2,  3.7,②②②, 2,15,Ｊサカジロスイセイ, 62,川須栄, 0.2, 71,   2,   4, 5, 12.9, ⑥⑤, 2, 6,Ｇメイショウデイム, 80,川須栄, 0.0, 81,   7,   3,11, 26.3, ⑤④
 3, 8,Ａアメｰジングタクト, 66,秋山真, 0.0, 62,  -2,*  2, 2,  2.6, ④③, 3,16,Ｍペプチドアマゾン, 55,浜中俊, 0.5, 66,*  0,  -3, 5, 15.6,⑤④③, 3, 7,Ｉタイセイマグナム, 62,国分恭, 0.3, 70,   2,   2,13, 59.0, ④④, 3,15,Ｄサドンストｰム, 81,ルメｰ, 0.1, 81,   0,*  8, 2,  5.2, ⑪⑪
 4, 3,Ｂエイシンパラダイス, 65,ルメｰ, 0.4, 58,* -1,  -3, 1,  2.2, ③⑤, 4, 6,Ｋアウォｰディｰ, 56,武豊  , 0.6, 65,  -2,  -2, 4,  8.3,③③④, 4, 5,Ａゴｰルドディガｰ, 76,水口優, 0.5, 66,  -2,*  4, 1,  3.7, ⑨⑧, 4,11,Ｆアｰスソニック, 80,浜中俊, 0.1, 79,*  8,   0, 4,  8.9, ③③
 5, 9,Ｈポロタン, 52,浜中俊, 0.6, 57,  -6,   1, 9, 83.9, ⑧⑨, 5, 1,Ｂラカ, 62,北村友, 1.0, 62,  -5,*  2, 6, 17.0,⑪⑩⑪, 5,10,Ｅヴァルナビット, 67,国分優, 0.7, 66,  -7,*  8, 4,  8.6, ⑭⑬, 5, 1,Ｐファインチョイス, 70,松山弘, 0.2, 80,  -2,*  9,13, 69.4, ⑭⑫
 6, 1,Ｆマルヨファスリエフ, 56,池添謙, 0.9, 55,  -3,  -4, 5, 16.4, ⑥⑥, 6,13,Ｆトルストイ, 60,福永祐, 1.0, 61,  -3,  -6, 1,  3.0,④⑤⑤, 6,14,Ｂサイズミックレディ, 74,武豊  , 0.8, 65,*  5,  -5, 3,  4.9, ②②, 6, 3,Ｍガンダｰラ, 75,酒井学, 0.3, 79,   2,   4, 9, 23.0, ⑩⑧
 7, 2,Ｇミニ, 55,川須栄, 1.0, 53, -11,*  2, 7, 27.0, ⑩⑪, 7,11,Ａトｰセンリュｰ, 68,ルメｰ, 1.1, 60,  -4,  -4, 3,  4.9,⑧⑧⑨, 7,13,Ｍオレハメジャｰ, 61,北村友, 1.0, 64,*  3,  -4, 8, 18.8, ⑤⑦, 7, 7,Ａエｰシンホワイティ, 85,北村友, 0.3, 79,  -5,* 11, 3,  7.3, ⑮⑭
 8, 7,Ｃシゲルトビウオザ, 61,藤懸貴, 1.0, 52,*  1, -10, 8, 48.1, ①①, 8, 2,Ｊハダシノミライ, 56,川須栄, 1.1, 60,  -4,  -4, 8, 19.8,⑦⑥⑧, 8, 6,Ｃスマｰトアｰサイト, 71,川田将, 1.0, 64,  -4,   2, 2,  4.0, ⑪⑪, 8, 4,Ｏオｰセロワ, 74,池添謙, 0.3, 76,* 10,  -5,10, 25.1, ①①
 9,13,Ｐウォｰタｰパｰク, 14,北村友, 1.1, 52, -13,*  3,12,104.7, ⑫⑫, 9, 3,Ｐテイエムユキダル, 48,幸英明, 1.9, 55,  -7,  -8,12,103.5,⑭⑬⑬, 9, 8,Ｆノアノア, 66,松田大, 1.3, 59,  -2,  -3,12, 43.1, ⑩⑩, 9, 9,Ｊアウトクラトｰル, 77,藤岡佑, 0.5, 76,  -2,   5,16,135.3, ⑬⑯
10, 4,Ｉセｰノｰクイン, 47,酒井学, 1.3, 51, -12,   0, 6, 18.2, ⑪⑩,10,12,Ｃオクタｰブユニゾン, 62,藤岡佑, 2.0, 52,  -3, -20, 7, 17.4,⑥⑦⑦,10,11,Ｎメイショウセトウチ, 58,武幸四, 1.5, 59,  -4,  -2,10, 26.1, ⑬⑫,10,12,Ｈシゲルスダチ, 79,高倉稜, 0.5, 75,   3,   1, 8, 18.0, ⑧⑨
11,10,Ｊシゲルツルザ, 45,国分恭, 1.5, 49,  -7,  -6,13,249.4, ⑨⑧,11, 7,Ｏオムニバス, 52,池添謙, 2.4, 49,  -4, -19,11, 73.7,⑨⑪⑫,11,12,Ｄパスパルトゥｰ, 68,松山弘, 1.6, 58,  -5,  -2, 7, 16.4, ⑫⑭,11,14,Ｅブラボｰスキｰ, 80,福永祐, 0.6, 73,   3,  -1, 7, 17.1, ⑨⑩
12,15,Ｄマルトクスパｰト, 60,幸英明, 2.0, 43,  -4, -13, 4, 12.4, ⑦⑦,12, 5,Ｇタガノジュラｰレ, 60,松山弘, 2.4, 50,  -8,  -8,14,151.2,⑯⑯⑯,12, 3,Ｋメイショウオハツ, 62,古川吉, 1.6, 59,*  4, -11,11, 37.0, ①①,12, 2,Ｂシュプリｰムギフト, 84,秋山真, 0.8, 70,   5,  -6, 1,  3.2, ⑦⑦
13,14,Ｍカシノビッグベン, 36,水口優, 2.1, 40, -16,  -4,14,283.6, ⑭⑬,13,10,Ｈリッチラヴィｰニュ, 59,酒井学, 2.7, 48,  -4, -26,10, 46.2,⑫⑫⑩,13, 2,Ｇダイシンサｰベル, 65,菱田裕, 1.7, 57,   0,  -8,14, 77.4, ⑦⑥,13,10,Ｃラインブラッド, 83,松田大, 0.9, 70,  -1,  -1,12, 44.0, ⑫⑬
14,16,Ｌヒｰトヘイズ, 43,高倉稜, 2.5, 39, -16,  -6,11, 89.8, ⑮⑭,14,14,Ｉオウケンシスタｰ, 57,太宰啓, 2.7, 49,*  1, -34,15,152.8,⑩⑨⑥,14, 9,Ｌノｰザンソング, 61,幸英明, 2.0, 54,  -1, -10, 9, 25.8, ⑧⑨,14, 8,Ｎルナキッズ, 75,武豊  , 1.3, 66,  -5,  -2,14, 69.5, ⑯⑮
15, 6,Ｎヤマカツカグヤヒメ, 27,田中健, 3.6, 29, -15, -18,15,474.1, ⑬⑮,15, 4,Ｄベロム, 62,菱田裕, 3.3, 42,  -7, -28, 9, 31.1,⑬⑭⑭,15, 4,Ｏハナズフレイム, 21,大下智, 2.2, 52,  -8,  -5,15,187.9, ⑮⑮,15,13,Ｉボストンエンペラｰ, 78,太宰啓, 2.8, 45,   7, -33, 6, 10.2, ⑥⑥
16, 5,Ｋボディアンドソウル, 45,上村洋, 3.9, 28, -28,  -7,16,511.3, ⑯⑯,16, 9,Ｌキョウワシコウ, 56,藤懸貴, 3.6, 40,  -7, -31,16,186.2,⑮⑮⑮,,,,,,,,,,,,,16,16,Ｋブルｰミンバｰ, 77,藤田伸, 2.8, 45,   7, -34,15, 96.2, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:8),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:8),,,,,,,,,,,
"単勝:1,090円 複勝:11=340円 12=1,910円 08=140円 枠連:16,100円",,,,,,,,,,,,"単勝:11,140円 複勝:15=2,770円 08=170円 16=440円 枠連:2,090円",,,,,,,,,,,,"単勝:1,520円 複勝:01=490円 15=480円 07=1,620円 枠連:2,520円",,,,,,,,,,,,"単勝:940円 複勝:05=320円 06=520円 15=230円 枠連:10,850円",,,,,,,,,,,
"馬連:24,620円 ワイド:11-12=5,780円 08-11=580円 08-12=2,790円",,,,,,,,,,,,"馬連:17,290円 ワイド:08-15=5,060円 15-16=9,640円 08-16=1,050円",,,,,,,,,,,,"馬連:7,040円 ワイド:01-15=2,960円 01-07=9,090円 07-15=8,990円",,,,,,,,,,,,"馬連:10,830円 ワイド:05-06=2,820円 05-15=1,330円 06-15=3,090円",,,,,,,,,,,
"馬単:42,480円 3連複:23,320円 3連単:208,880円",,,,,,,,,,,,"馬単:44,230円 3連複:57,090円 3連単:511,880円",,,,,,,,,,,,"馬単:12,030円 3連複:112,670円 3連単:410,660円",,,,,,,,,,,,"馬単:19,920円 3連複:34,670円 3連単:208,310円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳新馬 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1400m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,逢坂山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11, タイセイバスタｰ,---,小牧太,, 61,* -8,*  7,10, 18.5,④③③, 1,13,Ｍセイウンチカラ, 58,浜中俊,, 81,* 11,   3, 8, 26.5, ①①, 1, 3,Ｄヒラボクビクトリｰ, 80,福永祐,, 81,  20,*-18, 5, 12.1, ⑥⑧, 1, 6,Ａナリタスプリング, 83,幸英明,, 76,*  7,   4, 1,  2.3, ④④
 2, 3, プラチナグロｰス,---,藤田伸, 0.1, 62,* -7,*  5, 1,  3.4,①①①, 2,11,Ａレギス, 73,ルメｰ, 0.6, 73,   4,   5, 1,  2.0, ⑥⑦, 2,11,Ｍインプレッシヴデイ, 74,武豊  , 0.2, 79,  17,*-15,13, 37.4, ⑭⑭, 2, 2,Ｂラフアウェイ, 78,菱田裕, 0.0, 76,*  9,   1, 5,  8.4, ①①
 3,14, リアンカフェ,---,藤懸貴, 1.1, 53,  -9,  -1,14, 74.7,⑤④④, 3,10,Ｋハンドリング, 62,川田将, 1.1, 67,  -4,*  8,16, 71.5, ⑬⑬, 3, 2,Ｅイイデステップ, 78,ルメｰ, 0.4, 75,* 23, -31, 3,  7.4, ①①, 3, 1,Ｊロングロウ, 72,福永祐, 0.0, 76,   6,   5, 3,  6.7, ③③
 4, 8, リジカｰレ,---,ルメｰ, 1.2, 54, -11,   3, 4, 11.9,⑩⑨⑧, 4, 2,Ｈスマｰトアレンジ, 65,秋山真, 1.1, 66,  -2,*  5, 9, 27.4, ⑫⑫, 4, 5,Ｃマイファｰストラヴ, 80,武幸四, 0.4, 76,  15,*-13, 8, 21.3, ⑮⑮, 4, 8,Ｅネオザウイナｰ, 76,川須栄, 0.2, 75,*  8,   1, 2,  4.6, ②②
 5,10, ファミリｰタイズ,---,国分優, 1.3, 53,  -9,   0, 8, 15.1,⑦⑦⑥, 5, 6,Ｆストゥｰディアス, 67,菱田裕, 1.3, 67,   5,  -4, 4, 13.2, ④④, 5,15,Ｂアイウォントユｰ, 81,幸英明, 0.5, 77,  18, -19,10, 23.9, ⑬⑬, 5, 5,Ｃワンダｰキラメキ, 77,川田将, 0.5, 73,   3,   4, 4,  8.3, ⑥⑥
 6, 6, ブランドオン,---,浜中俊, 1.5, 53, -12,   4,11, 26.0,⑬⑫⑪, 6,12,Ｇスズノニシキ, 66,藤岡佑, 1.4, 65,   1,   0, 6, 16.3, ⑩⑧, 6,14,Ａサンレガｰロ, 83,秋山真, 0.5, 75,  18, -20,12, 33.3, ⑪⑩, 6, 4,Ｎモズギャラクシｰ, 67,国分恭, 0.6, 72,   5,   2, 8, 34.1, ⑤⑤
 7, 9, ゼロワンチャンプ,---,福永祐, 1.7, 50, -11,  -1, 6, 12.7,⑭⑩⑨, 7, 5,Ｌコピｰライタｰ, 61,幸英明, 1.6, 63,   4,  -5,15, 62.1, ⑦⑥, 7, 8,Ｉショウナンカンムリ, 76,浜中俊, 0.8, 72,* 22, -33, 1,  2.5, ④③, 7,10,Ｉパフォｰマンス, 74,熊沢重, 0.7, 71,   0,   8,10, 52.9, ⑫⑪
 8, 2, ナムララオウ,---,太宰啓, 1.7, 53, -12,   1,12, 26.4,⑪⑪⑩, 8,16,Ｅゴｰインググレｰト, 67,高倉稜, 1.6, 63,   2,  -3,14, 49.7, ⑨⑨, 8, 1,Ｇフェアリｰレイ, 77,藤懸貴, 0.8, 72,  19, -26, 6, 14.4, ⑨⑫, 8,12,Ｈマジックアロｰ, 74,太宰啓, 0.7, 73,  -2,* 10, 9, 48.8, ⑭⑬
 9,13, ワイドマンボ,---,藤岡佑, 1.9, 49, -10,  -6, 3,  6.5,⑧⑥⑦, 9, 4,Ｃキクノメテオ, 69,川島信, 1.9, 58,  -8,   4,11, 29.7, ⑮⑮, 9,13,Ｌロｰレルブレット, 74,池添謙, 0.9, 72,  18, -26, 2,  5.5, ⑫⑪, 9,14,Ｆエｰシンユリシｰズ, 75,小牧太, 0.9, 70,  -6,* 12, 7, 20.5, ⑯⑯
10, 7, サフランパｰトナｰ,---,幸英明, 2.1, 45,* -8, -12, 7, 14.5,②②②,10, 8,Ｊノｰトゥング, 64,北村友, 2.0, 59,   0,  -5, 5, 13.3, ⑪⑩,10,12,Ｏフミノポｰルスタｰ, 70,太宰啓, 1.3, 68,* 23, -43, 9, 22.2, ②②,10,16,Ｇジャｰグラット, 75,秋山真, 0.9, 71,   0,   8, 6, 19.1, ⑬⑭
11, 4, バトルヴイナイン,---,上村洋, 2.3, 45,  -9, -11, 9, 17.6,③⑤⑤,11, 9,Ｂドリｰムハヤテ, 70,松山弘, 2.1, 60,*  7, -13, 3, 12.3, ②②,11, 7,Ｊメイショウヤタロウ, 75,藤田伸, 1.4, 67,  20, -38,11, 30.6, ⑦⑤,11, 3,Ｋリバｰアゲイン, 72,藤岡佑, 0.9, 70,   3,   2,16,187.8, ⑧⑦
12, 5, プライドキッズ,---,松山弘, 3.0, 40, -11, -14,13, 41.4,⑥⑧⑫,12, 7,Ｎゼンノコリオリ, 57,池添謙, 2.2, 57,  -5,  -1,12, 39.8, ⑭⑭,12, 4,Ｈドリｰムトレイン, 77,川須栄, 1.6, 65,* 22, -43, 7, 21.2, ③④,12,13,Ｐダイモス, 56,藤懸貴, 1.0, 69,   1,   3,14,128.5, ⑨⑧
13, 1, スマｰトホルス,---,酒井学, 4.3, 35, -12, -21, 2,  5.0,⑫⑬⑬,13, 3,Ｏカシノランナウェイ, 55,国分優, 2.9, 53,   6, -18, 7, 16.6, ③③,13,10,Ｎアドマイヤレイ, 71,川田将, 1.9, 63,  19, -43, 4, 11.0, ⑧⑦,13,15,Ｌフェブスカイ, 71,国分優, 1.3, 66,   0,   2,13,117.7, ⑪⑨
14,12, セトパラダイス,---,武豊  , 6.7, 19, -13, -38, 5, 11.9,⑨⑭⑭,14,14,Ｄモｰニングコｰル, 68,福永祐, 2.9, 54,   6, -18, 2,  6.6, ⑤⑤,14, 6,Ｆグッドバニヤン, 77,松田大, 2.1, 61,  18, -43,15,131.0, ⑩⑨,14,11,Ｄネオファロス, 76,高倉稜, 2.2, 58,  -6,   1,12,101.0, ⑮⑮
