13年 9月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 9月17日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
12, 9,Ｈアｰトプリズム, 35,長岡禎, 1.6, 41,   8, -27, 9, 37.2, ⑥⑦,,,,,,,,,,,,,12,11,Ｇラヴネヴァｰダイズ, 67,柴田大, 1.0, 63,* 26, -58, 6, 15.5,①①①,12, 1,Ｎグラスソニック, 52,吉田豊, 1.4, 64,   0,   1,10, 53.3, ⑩⑪
13, 1,Ｉニシノベニザクラ, 34,大野拓, 1.9, 36,  -4, -19, 6, 16.5, ⑪⑪,,,,,,,,,,,,,13,10,Ｈホクレア, 66,松岡正, 1.1, 65,  -1,  -1, 8, 35.6,⑮⑭⑭,13, 7,Ｍシェアｰスマイル, 66,武士沢, 1.4, 65,  -1,   2,14,204.2, ⑬⑬
14, 6,Ｎメイソヴリン, 15,内田博, 2.0, 37,  -3, -19, 3,  7.2, ⑫⑭,,,,,,,,,,,,,14, 1,Ｃキボウダクリチャン, 69,伴啓太, 1.7, 55,   7, -27,14,136.4,④⑤⑦,14, 8,Ｈワイキキブリｰズ, 73,柴田大, 1.5, 63,   4,  -3,11, 59.1, ④⑦
15,10,Ｏハナマナ, -5,柴山雄, 3.6, 10, -18, -20,15,325.1, ⑮⑮,,,,,,,,,,,,,15, 8,Ｌミツアキジュニアｰ, 57,二本柳, 3.9, 37,  -5, -34,15,146.1,⑭⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+10 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-1),,,,,,,,,,,
"単勝:870円 複勝:16=230円 12=740円 02=110円 枠連:9,020円",,,,,,,,,,,,単勝:850円 複勝:06=190円 01=110円 05=360円 枠連:590円,,,,,,,,,,,,"単勝:420円 複勝:15=180円 03=1,050円 14=210円 枠連:2,160円",,,,,,,,,,,,"単勝:3,330円 複勝:10=930円 12=290円 06=820円 枠連:470円",,,,,,,,,,,
"馬連:14,050円 ワイド:12-16=3,560円 02-16=440円 02-12=1,420円",,,,,,,,,,,,"馬連:690円 ワイド:01-06=310円 05-06=1,020円 01-05=600円",,,,,,,,,,,,"馬連:9,910円 ワイド:03-15=3,090円 14-15=490円 03-14=4,320円",,,,,,,,,,,,"馬連:8,780円 ワイド:10-12=2,440円 06-10=10,240円 06-12=3,700円",,,,,,,,,,,
"馬単:26,440円 3連複:8,320円 3連単:83,980円",,,,,,,,,,,,"馬単:2,110円 3連複:2,680円 3連単:17,180円",,,,,,,,,,,,"馬単:18,090円 3連複:17,780円 3連単:117,740円",,,,,,,,,,,,"馬単:25,260円 3連複:107,000円 3連単:688,000円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2200m 3 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｾﾝﾄﾗｲﾄ記念 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｌトｰセンカフェ, 32,田辺裕,, 49,  -7,*  0, 6, 18.6,⑬⑬⑫, 1, 5, マイネルアウラｰト,---,柴田大,, 53,*-12,  -5, 4,  8.2,①①①, 1,10,Ｂハｰコット, 77,北村宏,, 70,*  8,  -1, 1,  2.4,③③③, 1, 3,Ｆユｰルシンギング, 78,北村宏,, 81,   9,   7, 3,  6.2,⑩⑩⑩
 2, 1,Ｄウインミラグロス, 46,松岡正, 0.4, 44,  -4, -13,11, 70.4,⑫⑦⑥, 2, 3, チェｰザレ,---,戸崎圭, 0.3, 49, -18,* -1, 5,  8.8,⑥④⑤, 2, 1,Ａブライアンズオｰラ, 80,松岡正, 0.3, 70,   3,*  6, 2,  4.6,⑬⑫⑪, 2, 8,Ｈダｰビｰフィズ, 75,田中勝, 0.0, 82,   8,   9, 5,  7.9,⑫⑪⑪
 3,10,Ｊダｰクインテジャｰ, 39,丸田恭, 0.4, 43,  -5,  -8,12, 90.0,⑪⑪⑨, 3, 4, ウェルヴァｰスト,---,大野拓, 0.8, 45, -19,* -4,10, 42.3,⑦⑧⑧, 3, 5,Ｋトウショウアミラル, 66,山崎亮, 0.5, 69,   4,*  2,13,151.1,⑯⑪⑨, 3, 9,Ｃアドマイヤスピカ, 80,戸崎圭, 0.1, 80,   6,* 11, 6, 11.5,⑭⑭⑬
 4, 7,Ｍサクラプレミア, 30,横山典, 0.4, 41,  -3, -15, 9, 28.7,⑦⑥⑤, 4, 2, ブランドアオモリ,---,三浦皇, 0.9, 44, -19,  -6, 8, 34.6,⑨⑦⑨, 4,15,Ｎマグネイト, 53,田辺裕, 0.5, 66,*  8,  -6, 8, 30.5,②②②, 4,10,Ｄナンヨｰケンゴｰ, 78,内田博, 0.3, 80,   7,   6,12, 53.8,⑪⑫⑫
 5,14,Ｋモントボｰゲン, 39,戸崎圭, 0.7, 38,*  0, -26, 1,  2.1,②②②, 5, 1, ゴｰルドレインズ,---,内田博, 1.0, 43, -20,  -5, 1,  3.3,⑪⑪④, 5,14,Ｃヒラボクジャパン, 74,長岡禎, 0.5, 67,*  8,  -7, 5, 11.8,①①①, 5,14,Ｉケイアイチョウサン, 75,横山典, 0.3, 79,   5,* 15, 2,  4.9,⑮⑮⑮
 6, 5,Ａアンジュデュバン, 54,大野拓, 0.8, 39,  -4, -17, 2,  4.4,⑧⑨⑪, 6, 7, サニｰデイズ,---,津村明, 1.0, 38,*-14, -17, 7,  9.9,②②②, 6, 8,Ｇキｰコレクション, 69,内田博, 0.6, 67,*  8,  -7, 4,  7.9,⑤④④, 6,11,Ａバンデ, 88,石橋脩, 0.3, 77,* 11,  -7, 4,  6.2,②②③
 7, 8,Ｈマイネルゾンネ, 44,柴田大, 0.9, 40,  -5, -17,10, 42.3,⑩⑩⑩, 7,12, キネオハンタｰ,---,吉田隼, 1.2, 36, -18, -14, 6,  9.8,⑤⑤③, 7, 3,Ｄリキサンイレブン, 74,黛弘人, 1.0, 62,   6,  -7, 6, 12.7,⑥⑥⑤, 7,15,Ｅレッドルｰファス, 78,柴田善, 0.4, 77,  10,  -3, 9, 32.2,⑥⑧⑧
 8, 6,Ｆスロｰライフ, 45,柴田善, 0.9, 39, -10,  -8, 8, 25.6,⑭⑭⑬, 8, 8, エｰブゴｰルドマン,---,的場勇, 1.7, 32, -19, -18,11, 62.2,④⑥⑦, 8, 6,Ｉラグナロク, 68,丹内祐, 1.0, 66,   6,  -5,10, 48.8,⑦⑦⑦, 8, 2,Ｇサイモンラムセス, 75,松山弘, 0.6, 77,  10,  -5,11, 47.5,⑧⑦⑥
 9,15,Ｇボｰルドジュニア, 44,伊藤工, 0.9, 38,  -4, -20, 4, 11.2,⑥⑧⑧, 9, 9, カノｰプス,---,黛弘人, 1.9, 28, -15, -27, 2,  3.4,③③⑥, 9,16,Ｅタケルハヤテ, 70,大野拓, 1.3, 65,   4,  -4, 7, 18.9,⑩⑩⑧, 9, 1,Ｋトルｰクマクト, 74,武士沢, 0.6, 76,  10,  -5,14, 97.0,⑦⑥⑤
10, 2,Ｉカシノカｰム, 41,花田大, 0.9, 38,  -1, -24,13,113.5,④④③,10,10, メジャｰステップ,---,北村宏, 2.1, 27, -22, -20, 3,  8.1,⑩⑨⑩,10, 7,Ｌブルｰスイショウ, 64,横山和, 1.4, 63,   0,*  2, 9, 35.7,⑭⑯⑮,10, 4,Ｊマイネルマエストロ, 75,柴田大, 0.7, 76,   9,  -3,10, 47.4,⑨⑨⑨
11,11,Ｏロブロイクリス,  8,三浦皇, 1.0, 40, -11,* -7,15,253.1,⑮⑮⑮,11, 6, アッパレジャパン,---,伴啓太, 3.6, 12, -22, -41, 9, 39.7,⑧⑩⑪,11, 2,Ｆヤマニンミミック, 70,横山典, 1.5, 61,   4,  -6,11, 55.5,⑧⑨⑩,11,12,Ｍヒロノプリンス, 73,国分恭, 0.7, 74,* 13, -16, 8, 25.5,①①①
12,13,Ｅヘヴンリｰシチｰ, 45,嶋田純, 1.0, 36,*  2, -31, 5, 16.0,①①①,,,,,,,,,,,,,12,12,Ｍロジウエスト, 57,西田雄, 1.7, 61,   6, -14,12, 85.0,⑨⑤⑥,12,13,Ｌドラゴンレジェンド, 74,田辺裕, 0.8, 72,  10, -11, 7, 18.5,④⑤⑦
13, 3,Ｃレッドオラシオン, 46,吉田豊, 1.2, 36,  -1, -28, 7, 19.8,⑤⑤⑦,,,,,,,,,,,,,13, 4,Ｊシンボリシュテルン, 67,木幡初, 2.2, 57,   1,  -8,14,243.8,⑮⑭⑬,13, 6,Ｂヒラボクディｰプ, 83,蛯名正, 0.8, 73,  10, -11, 1,  3.3,⑤④④
14, 9,Ｂゴｰルドシェンロン, 53,柴山雄, 1.4, 33,*  0, -34, 3,  6.7,③③④,,,,,,,,,,,,,14,11,Ｈシュガｰパイン, 69,戸崎圭, 2.7, 53,   5, -19, 3,  6.6,⑪⑧⑫,14, 5,Ｏイレプレイスブル, 67,柴山雄, 1.0, 70,  10, -14,15,147.9,③③②
15, 4,Ｎタイキエミリｰ, 30,杉原誠, 3.0, 21,  -7, -43,14,217.1,⑨⑫⑭,,,,,,,,,,,,,15, 9,Ｐピｰスロｰド, 42,吉田隼, 4.1, 46,   1, -23,16,300.7,⑫⑬⑭,15, 7,Ｎビッグバンドジャズ, 72,松岡正, 1.0, 72,   6,  -1,13, 75.3,⑬⑬⑭
,,,,,,,,,,,,,,,,,,,,,,,,16,13,Ｏヒカリキャピタル, 47,石神深,10.8, -2,   0, -76,15,254.0,④⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,860円 複勝:12=660円 01=2,030円 10=1,850円 枠連:18,410円",,,,,,,,,,,,"単勝:820円 複勝:05=250円 03=290円 04=1,070円 枠連:2,160円",,,,,,,,,,,,"単勝:240円 複勝:10=120円 01=180円 05=2,610円 枠連:530円",,,,,,,,,,,,"単勝:620円 複勝:03=230円 08=260円 09=280円 枠連:1,440円",,,,,,,,,,,
"馬連:46,740円 ワイド:01-12=11,520円 10-12=11,830円 01-10=27,330円",,,,,,,,,,,,"馬連:2,780円 ワイド:03-05=880円 04-05=3,350円 03-04=3,140円",,,,,,,,,,,,"馬連:450円 ワイド:01-10=270円 05-10=4,560円 01-05=7,100円",,,,,,,,,,,,"馬連:2,720円 ワイド:03-08=930円 03-09=1,090円 08-09=1,380円",,,,,,,,,,,
"馬単:84,620円 3連複:567,620円 3連単:2,815,510円",,,,,,,,,,,,"馬単:6,210円 3連複:23,610円 3連単:123,820円",,,,,,,,,,,,"馬単:720円 3連複:16,140円 3連単:36,500円",,,,,,,,,,,,"馬単:5,040円 3連複:8,670円 3連単:40,970円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 9R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■12R  ダ1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｶﾝﾅｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂシンセラメンテ, 62,吉田隼,, 62,  -4,*  8, 5, 12.8,③④④, 1, 8,Ｅドリｰムリヴァｰル, 63,田辺裕,, 76,  -2,* 12, 3,  7.2,⑮⑭⑭, 1, 4,Ｂアポロスタｰズ, 57,勝浦正,, 57,  -2,* -4, 3,  5.2, ⑧⑦, 1,14,Ｃデルマネコムスメ, 73,内田博,, 74,   4,*  6, 1,  2.8, ⑥⑥
 2,15,Ｊクラウンビュレット, 51,伴啓太, 0.2, 61,* -3,   5, 8, 47.2,④③③, 2, 5,Ｂコスモサンチャン, 66,柴田大, 0.1, 76,   0,*  8,10, 21.6,⑬⑬⑪, 2, 9,Ａキンシノキセキ, 61,吉田隼, 0.2, 55,   1,  -9, 1,  1.8, ⑥④, 2,12,Ｉカルブンクルス, 69,勝浦正, 0.0, 74,   4,*  6, 2,  6.2, ⑤⑤
 3,11,Ｇグロリアｰレ, 58,伊藤工, 0.3, 60,  -5,   7, 9, 49.7,⑧⑦⑦, 3, 3,Ｌイメｰジガｰル, 59,蛯名正, 0.1, 73,   4,   0, 9, 20.1,⑥⑨⑨, 3,10,Ｄテルミドｰル, 55,嘉藤貴, 0.2, 62,* 11, -17, 6, 17.2, ①①, 3,11,Ａセイユウスマイル, 74,柴田善, 0.1, 73,*  6,   4, 3,  6.9, ③③
 4,16,Ｃウエスタンサムソン, 60,田中勝, 0.3, 59,* -3,   3, 3,  6.3,①①①, 4,16,Ｍレイヌドネｰジュ, 58,横山典, 0.1, 72,  -2,* 12,13, 31.8,⑯⑮⑬, 4, 6,Ｃブルｰストｰン, 55,蛯名正, 0.3, 58,*  9, -18, 2,  5.2, ②②, 4,10,Ｍプリティｰキャロル, 61,杉原誠, 0.4, 71,*  7,   0,10, 30.4, ②②
 5, 4,Ｄワイピオバレｰ, 60,戸崎圭, 0.7, 59,  -6,*  8, 1,  2.0,⑬⑫⑫, 5, 2,Ｆマイネジュリエッタ, 63,松岡正, 0.2, 73,   7,  -4, 4,  8.4,⑤⑦⑥, 5, 7,Ｈコスモスパｰクル, 49,丹内祐, 0.5, 51,  -3,  -9,10, 80.4, ⑨⑩, 5, 1,Ｄミラクルピッチ, 71,田辺裕, 0.4, 70,   3,   4, 5,  9.0, ⑦④
 6, 6,Ａレッドレガｰロ, 63,柴田善, 1.0, 54,  -6,   2, 2,  4.0,⑫⑨⑨, 6,10,Ａショウナンカリｰノ, 69,大野拓, 0.5, 69,   2,  -1,12, 30.9,⑫⑫⑫, 6, 5,Ｊコスモマイルｰル, 48,松岡正, 0.5, 54,   6, -17, 9, 61.8, ③③, 6, 6,Ｈタマノエスペランサ, 69,松岡正, 0.4, 69,   0,*  6, 6, 13.2, ⑨⑨
 7, 7,Ｅウインプライズ, 60,三浦皇, 1.1, 55,  -4,  -1, 4, 12.0,⑦⑤⑤, 7, 9,Ｋロジヒット, 61,田中勝, 0.5, 67,* 11, -17, 8, 16.2,②①①, 7, 1,Ｆコロナプリンセス, 54,二本柳, 0.5, 51,  -1, -10, 7, 39.4, ⑦⑨, 7, 4,Ｂラヴィｰズバｰド, 73,津村明, 1.2, 64,   2,  -1, 9, 25.6, ⑧⑧
 8, 2,Ｉミスズ, 53,花田大, 1.1, 55,* -3,  -3,13,142.2,②②②, 8,11,Ｃイオンドライブ, 65,北村宏, 0.6, 67,   7, -11, 2,  5.7,⑦④④, 8, 8,Ｉデサフィナｰド, 49,長岡禎, 0.8, 49,   4, -19, 8, 61.4, ⑤⑥, 8,13,Ｋドリｰムバラｰド, 66,横山和, 1.2, 63,   1,  -1,12, 61.4, ⑩⑩
 9,13, プロフェシｰ,---,西村太, 1.3, 54,  -7,   3,14,173.6,⑭⑬⑩, 9,12,Ｉアサクサゴｰルド, 62,内田博, 0.7, 67,*  8, -14, 1,  3.3,⑧③③, 9, 3,Ｇエクスペリエンス, 54,三浦皇, 0.9, 48,  -3, -12, 4, 10.0, ⑩⑧, 9, 7,Ｆフォｰスライト, 70,石橋脩, 1.4, 62,   4,  -6, 4,  7.9, ④⑦
10, 8,Ｈエクセレンテ, 55,岩部純, 1.3, 54,  -5,  -1, 7, 26.3,⑨⑥⑥,10,15,Ｊミシシッピデルタ, 61,戸崎圭, 0.8, 64,   4, -10, 6, 12.8,⑪⑩⑧,10, 2,Ｅヴォラｰタ, 55,内田博, 1.2, 45,   4, -24, 5, 14.2, ④⑤,10, 5,Ｌセイクラベ, 61,大野拓, 1.9, 55,  -6,  -1,14, 82.7, ⑭⑪
11, 1,Ｆフレンチボｰルド, 59,山崎亮, 1.3, 58,  -9,*  9,12, 95.4,⑮⑮⑭,11, 6,Ｄデルマコナキジジ, 65,柴田善, 0.9, 63,   5, -13, 7, 14.9,③⑧⑦,,,,,,,,,,,,,11, 8,Ｇロｰドナイト, 70,山崎亮, 2.0, 54,  -2,  -6,11, 35.2, ⑪⑫
12,12,Ｌルザンク, 48,杉原誠, 1.4, 53,  -5,  -1,11, 79.8,⑥⑧⑧,12,14,Ｈワナビｰザベスト, 62,石橋脩, 1.0, 63,   7, -17, 5, 10.3,⑩⑤⑤,,,,,,,,,,,,,12, 9,Ｅニュｰスタｰ, 71,長岡禎, 2.1, 56,*  7, -16, 8, 16.0, ①①
13, 3,Ｍタケデンアプロｰズ, 45,江田照, 2.3, 48,  -8,  -3,10, 54.8,⑩⑭⑬,13, 7,Ｎアｰスミッション, 56,三浦皇, 1.0, 64,   3,  -9,14, 94.8,⑨⑪⑩,,,,,,,,,,,,,13, 3,Ｏヒアルロンサン, 58,柴田大, 2.1, 53,  -7,  -1,15,119.1, ⑮⑬
14,10,Ｋティアップワンダｰ, 51,大野拓, 3.3, 42,  -6, -15, 6, 18.7,⑪⑪⑪,14,13,Ｇクラウンストラｰダ, 63,長岡禎, 1.3, 58,*  8, -23,11, 26.4,④②②,,,,,,,,,,,,,14,16,Ｎデンコウアロｰズ, 61,小島太, 2.2, 53,  -4,  -6,13, 61.5, ⑬⑭
15,14,Ｎヤナガセイコ, 32,柴山雄, 7.9, 18,  -6, -53,15,398.5,⑤⑩⑮,15, 1,Ｏユニバｰサルドｰン, 44,黛弘人, 3.3, 38,  -5, -30,15,188.5,⑭⑯⑯,,,,,,,,,,,,,15,15,Ｊナスノロｰズ, 67,田中勝, 2.8, 47,  -2, -13, 7, 15.3, ⑫⑮
16, 5, ヴィクトリｰエッジ,---,原田和,11.8,-12, -22, -55,16,458.5,⑯⑯⑯,16, 4,Ｐホンズイｰン, 33,西田雄, 5.5,  6,   7, -80,16,223.5,①⑥⑮,,,,,,,,,,,,,16, 2, モルフェメアリｰ,---,伴啓太, 3.4, 41, -11,  -9,16,278.1, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
