13年 3月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 1,13,Ｅプラントハンタｰ, 55,内田博,, 57,  -5,*  7, 3,  5.6,⑭⑦⑤, 1,15,Ｎツクバリンカｰン, 54,柴田善,, 70,   6,   2, 7, 18.7, ④④, 1, 5,Ｄロングスロｰイン, 72,杉原誠,, 71,   0,* 11, 8, 13.6, ⑥⑤, 1,15,Ａグランドシチｰ, 95,津村明,, 91,  10,* 23, 2,  4.1,⑭⑪⑪
 2, 9,Ｆダブルウォｰ, 54,蛯名正, 0.0, 57,  -7,*  8, 1,  2.7,⑩⑨⑧, 2,11,Ｆジョｰジジョｰジ, 60,田中勝, 0.2, 65,  -2,*  8, 5, 12.0, ⑮⑩, 2, 7,Ｉミラクルミイクン, 63,田辺裕, 0.2, 68,  -2,* 11, 6,  9.4, ⑧⑨, 2, 4,Ｃバｰディバｰディ, 93,北村宏, 0.0, 87,* 15,  13, 6, 11.2,①①①
 3,11,Ｃトキメキボｰイ, 57,柴田善, 0.1, 56,  -5,*  7, 4,  6.0,⑨⑧⑨, 3,16,Ｋキネオリュウセイ, 57,大野拓, 0.4, 64,   3,   0, 2,  4.3, ⑩⑦, 3, 8,Ｅサｰストンデンバｰ, 71,柴田善, 0.6, 64,  -4,*  9, 5,  8.5, ⑩⑦, 3, 1,Ｂフレイムオブピｰス, 94,蛯名正, 0.3, 87,  11,  18, 3,  6.6,⑫⑨⑨
 4, 8,Ｉプラチナレイン, 49,大野拓, 0.4, 53,* -4,   1, 6, 19.3,②②②, 4,10,Ｍエフティチャｰミｰ, 56,蛯名正, 0.4, 62,  -3,*  7,12, 26.1, ⑯⑭, 4,16,Ｍホンインボウ, 60,的場勇, 0.7, 65,*  9,  -4, 9, 29.3, ②②, 4,10,Ｅグラッツィア, 92,柴田善, 0.3, 84,  12,  15, 5, 10.0,⑨⑦④
 5,12,Ａケツァルコアトル, 64,中谷雄, 0.5, 53,  -5,   2, 8, 28.4,⑤⑤⑦, 5,12,Ｄヴァレンティｰネ, 61,武士沢, 0.5, 66,* 10,  -8,14, 65.1, ①①, 5, 2,Ａラシｰク, 73,武士沢, 0.8, 65,*  7,  -3, 2,  7.2, ③③, 5, 3,Ｄドラゴンフォルテ, 93,内田博, 0.3, 88,   8,* 23, 4,  7.2,⑬⑬⑬
 6, 3,Ｊキャバｰン, 46,横山和, 0.6, 52,* -4,  -2, 9, 28.8,①①①, 6,13,Ｊベラベラ, 58,嘉藤貴, 0.6, 64,*  8,  -6,16, 99.0, ③③, 6,13,Ｇストロングティラノ, 65,蛯名正, 1.1, 61,  -6,   6, 3,  7.3, ⑬⑬, 6,12,Ｍナイトフッド, 87,田中勝, 0.4, 87,   7,* 25,11, 47.4,⑮⑯⑭
 7, 6,Ｂカッシｰニ, 60,三浦皇, 0.6, 52,  -5,   1, 5,  7.6,④④⑥, 7, 8,Ｉハプスブルク, 58,津村明, 0.6, 64,   4,  -2,10, 23.8, ⑨⑧, 7,15,Ｂアランルｰス, 73,松岡正, 1.1, 62,   1,   1, 4,  7.5, ④⑥, 7, 2,Ｋナリタシルクロｰド, 88,江田照, 0.7, 82,  13,  11,12, 66.8,④④⑤
 8, 4,Ｄアルマライズ, 56,松岡正, 1.1, 51, -10,*  7, 7, 24.7,⑯⑯⑭, 8,14,Ｏロジウエスト, 53,三浦皇, 0.6, 60,  -1,   1, 4, 10.5, ⑭⑬, 8,11,Ｌキングビｰト, 60,横山和, 1.3, 59,  -9,   7,12, 84.5, ⑮⑮, 8, 8,Ｇサイレントメロディ, 90,三浦皇, 0.8, 83,  11,  14, 7, 14.4,⑪⑧⑧
 9, 1,Ｈクリアプロフィット, 51,田辺裕, 1.3, 48,  -9,   3,10, 50.4,⑬⑬⑩, 9, 9,Ｃカシノワルツ, 62,二本柳, 0.6, 64,*  8,  -6, 6, 14.9, ②②, 9,12,Ｃアウトオブオｰダｰ, 72,田中勝, 1.4, 58,  -4,   2, 7,  9.8, ⑪⑪, 9, 5,Ｎトｰセンアレス, 86,張田京, 0.9, 84,  10,  15,10, 39.3,⑩⑩⑩
10,15,Ｍダイワブレｰブ, 42,北村宏, 1.4, 47,  -5,  -6, 2,  5.5,⑥⑥④,10, 5,Ａイｰサンヘイロｰ, 68,今野忠, 0.7, 61,   5,  -5, 8, 23.5, ⑥⑥,10,10,Ｋキボウノチカラ, 61,二本柳, 1.5, 58,  -5,   2,11, 75.0, ⑫⑩,10,16,Ｉジョヴァンニ, 89,四位洋, 0.9, 84,* 14,   7, 1,  3.4,③③②
11, 5,Ｇリネンウインド, 54,村田一, 1.8, 47,  -7,  -4,11, 63.8,⑫⑫⑫,11, 3,Ｐラヴネヴァｰダイズ, 50,村田一, 0.9, 60,   5,  -7,11, 25.6, ⑤⑤,11, 4,Ｈリュウシンヒｰロｰ, 64,嶋田純, 1.6, 56,  -4,   1,15,225.4, ⑨⑫,11,11,Ｊメイショウタメトモ, 88,古川吉, 0.9, 85,  12,  10,13, 67.5,⑥⑥⑦
12,14,Ｋキｰプトライン, 45,張田京, 1.9, 44,* -4, -12,16,318.5,③③③,12, 4,Ｂエトルアンフルｰル, 66,四位洋, 0.9, 57,   3,  -7, 3,  5.1, ⑦⑪,12, 1,Ｆシャインブレイザｰ, 67,三浦皇, 1.7, 56,   0,  -4, 1,  2.9, ⑤④,12,14,Ｆサイオン, 90,石橋脩, 1.1, 80,  13,   7, 8, 29.2,⑦⑤③
13, 7,Ｐハッピｰキャスト, 39,杉原誠, 2.0, 44,  -7,  -8,14,198.8,⑦⑩⑪,13, 6,Ｇワンダフルジュエル, 59,的場勇, 0.9, 56,  -2,  -1,15, 80.9, ⑬⑮,13, 3,Ｐアキノギムレット, 52,村田一, 1.7, 58,  -1,  -1,10, 46.3, ⑦⑧,13, 9,Ｌメダリアビｰト, 87,村田一, 2.0, 77,   9,   8,16,216.0,⑤⑫⑫
14, 2,Ｎトップトライ, 42,古川吉, 2.1, 47,  -9,  -3,13,191.6,⑪⑭⑮,14, 7,Ｈホオポノポノ, 58,松岡正, 1.2, 55,   2,  -9, 1,  3.8, ⑧⑨,14, 6,Ｊキングスウィｰプ, 62,山崎亮, 2.1, 53,* 11, -18,13,131.8, ①①,14, 6,Ｈタカオノボル, 90,大野拓, 2.7, 70,* 14,  -7, 9, 30.8,②②⑥
15,16,Ｏグラスルｰツ, 41,小島太, 2.4, 41,  -7, -10,15,289.3,⑧⑪⑬,15, 1,Ｅリシェス, 61,北村宏, 1.3, 51,  -2,  -7, 9, 23.8, ⑫⑯,15,14,Ｎカンタベリｰママ, 59,柴田大, 2.1, 54,  -4,  -2,16,284.0, ⑭⑭,15,13,Ｏマイネルスタｰリｰ, 81,柴田大, 3.4, 67,   8,  -2,15,166.6,⑯⑭⑮
16,10,Ｌエルマックス, 44,田中勝, 4.1, 30, -11, -18,12,146.3,⑮⑮⑯,16, 2,Ｌアイサレジョウズ, 56,嶋田純, 1.6, 49,   1, -13,13, 38.2, ⑪⑫,16, 9,Ｏクレバｰバラｰド, 55,田中博, 2.4, 50, -12,   1,14,156.4, ⑯⑯,16, 7,Ｐコスモファントム, 76,松岡正, 4.3, 61,   6,  -7,14, 69.3,⑧⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
単勝:560円 複勝:13=160円 09=130円 11=150円 枠連:730円,,,,,,,,,,,,"単勝:1,870円 複勝:15=520円 11=350円 16=200円 枠連:1,820円",,,,,,,,,,,,"単勝:1,360円 複勝:05=340円 07=300円 08=280円 枠連:2,400円",,,,,,,,,,,,単勝:410円 複勝:15=170円 04=290円 01=230円 枠連:500円,,,,,,,,,,,
馬連:730円 ワイド:09-13=300円 11-13=350円 09-11=300円,,,,,,,,,,,,"馬連:14,030円 ワイド:11-15=4,450円 15-16=1,300円 11-16=1,200円",,,,,,,,,,,,"馬連:4,390円 ワイド:05-07=1,010円 05-08=1,290円 07-08=820円",,,,,,,,,,,,"馬連:2,000円 ワイド:04-15=710円 01-15=570円 01-04=1,120円",,,,,,,,,,,
"馬単:1,810円 3連複:930円 3連単:5,310円",,,,,,,,,,,,"馬単:26,150円 3連複:19,480円 3連単:169,060円",,,,,,,,,,,,"馬単:9,220円 3連複:9,240円 3連単:64,980円",,,,,,,,,,,,"馬単:3,460円 3連複:4,100円 3連単:21,280円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1200m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,千葉日報杯,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂスｰパｰマダム, 64,蛯名正,, 64, -18,* 14, 2,  3.7,⑧⑧①, 1,11,Ｂイントレピッド, 65,松岡正,, 68,* -4,*  1, 5,  8.5,①①②, 1, 4,Ｃルナ, 80,横山和,, 79,* 13,  10, 4,  6.2,①①①, 1,11,Ｋフォルテリコルド, 73,武士沢,, 76,  -4,* 16, 5,  9.0, ⑬⑪
 2, 8,Ｐサンタクロｰチェ, 16,津村明, 0.2, 64, -18,* 12,14,117.1,⑩⑦⑤, 2, 2,Ｄアポロカｰネル, 62,田辺裕, 0.1, 66,* -4,*  0, 6, 16.6,②②①, 2, 8,Ｄオリエンタルジェイ, 79,北村宏, 0.2, 80,   5,* 24, 3,  5.1,⑧⑧⑧, 2, 8,Ｉトｰホウジャパン, 74,津村明, 0.2, 75,  -8,* 18,10, 35.8, ⑯⑯
 3,10,Ｌパシャドｰラ, 43,杉原誠, 0.2, 61,*-17,   8, 7, 17.9,④④⑥, 3,12,Ｅヘイロｰフォンテン, 60,柴田善, 0.4, 61,* -5,  -4, 7, 17.8,③③③, 3, 5,Ａフェスティヴタロｰ, 81,田中勝, 0.3, 75,* 12,   9, 1,  3.3,②②②, 3, 5,Ｇノボピュアリティ, 75,三浦皇, 0.2, 74,*  8,   3,11, 46.0, ②②
 4, 9,Ｊアンバｰドリｰム, 48,三浦皇, 0.4, 62, -19,* 12, 6, 16.0,⑬⑬⑭, 4, 3,Ａヒシサイレンス, 67,三浦皇, 0.6, 64,  -8,*  0, 4,  7.6,⑧⑧⑦, 4, 3,Ｈレッドクロス, 74,柴田善, 0.5, 78,   4,* 23, 7, 22.5,⑨⑨⑨, 4, 9,Ｃスガノメダリスト, 77,四位洋, 0.2, 76,   1,  10, 7, 13.7, ⑧⑧
 5,17,Ｇミラクルルｰジュ, 58,張田京, 0.5, 62, -20,* 14,10, 18.5,⑱⑮⑩, 5,13,Ｃトｰセンパワフル, 64,四位洋, 0.6, 61,  -7,  -1, 1,  3.2,⑩⑦⑧, 5, 7,Ｂタツミリュウ, 81,田辺裕, 0.5, 75,  10,  10, 2,  3.4,④④⑤, 5,14,Ｊコランダム, 73,古川吉, 0.3, 75,  -2,  12, 9, 24.8, ⑫⑬
 6,16,Ｅシンクロニシティ, 59,江田照, 0.5, 54,*-15,  -1, 4, 11.6,①①②, 6, 8,Ｆカケダシ, 60,内田博, 0.7, 58,* -6,  -7, 2,  3.5,④④④, 6, 6,Ｆオペラダンシング, 76,大野拓, 0.8, 74,   7,  15, 6, 10.8,⑦⑦⑥, 6,12,Ｅガクニホシ, 76,江田照, 0.3, 73,   1,   9, 6,  9.7, ⑦⑦
 7, 6,Ａコウヨウルビｰ, 65,柴田善, 0.7, 51,*-17,  -1, 9, 18.2,②②④, 7, 1,Ｇトミケングレンサ, 59,石橋脩, 0.8, 61, -10,*  0, 8, 34.3,⑫⑪⑨, 7, 2,Ｇダｰクマレイン, 75,蛯名正, 0.8, 73,   9,   9, 8, 23.9,⑤⑤④, 7, 1,Ｆテイエムシシオｰ, 76,大野拓, 0.4, 73,  -6,* 14, 4,  6.0, ⑭⑭
 8,12,Ｄドラゴントｰク, 62,北村宏, 0.8, 55, -18,   4, 1,  2.9,⑨⑩⑪, 8,10,Ｉティンホイッスル, 54,木幡初, 0.8, 60,  -8,  -3,11,191.7,⑦⑨⑩, 8, 1,Ｉドリｰムマジシャン, 73,石橋脩, 1.2, 67,* 12,  -3, 9, 55.0,③③③, 8,16,Ａトレボｰネ, 79,内田博, 0.5, 73,*  9,   1, 1,  3.7, ⑤④
 9,18,Ｉナイトブルｰミング, 56,松岡正, 1.1, 52, -19,   1, 8, 18.0,⑫⑫⑫, 9, 6,Ｊファンアットコｰト, 53,杉原誠, 0.8, 60,  -7,  -6,10, 69.4,⑤⑤⑤, 9, 9,Ｅショウナンカミング, 77,内田博, 1.3, 67,   8,   5, 5,  9.5,⑥⑥⑦, 9, 3,Ｂバトルドミンゴ, 78,北村宏, 0.6, 71,* 10,  -2, 2,  5.3, ①①
10, 4,Ｃミラクルアスク, 62,田中勝, 1.2, 53, -21,   6, 5, 12.5,⑮⑯⑯,10,14,Ｋオマツリマンボ, 50,嘉藤貴, 0.9, 60, -10,*  0,13,339.5,⑬⑬⑫,,,,,,,,,,,,,10,15,Ｐテングジョウ, 66,今野忠, 0.7, 70,  -6,  12,12, 76.6, ⑮⑮
11, 2,Ｑエｰライン, 11,木幡初, 1.2, 47,*-16,  -6,12, 79.2,③③③,11, 5,Ｎエルインペレイタｰ, 41,黛弘人, 0.9, 59, -10,  -1, 9, 37.0,⑨⑫⑪,,,,,,,,,,,,,11, 4,Ｄシャラントレディ, 76,柴田善, 0.8, 69,   7,   0, 8, 24.3, ⑥⑤
12, 7,Ｎヤマニンバニｰユ, 39,嶋田純, 1.2, 48, -18,  -3,17,413.9,⑥⑨⑧,12, 9,Ｈインナｰアｰジ, 58,蛯名正, 1.2, 56,  -8,  -8, 3,  4.8,⑪⑩⑬,,,,,,,,,,,,,12,13,Ｌロｰドナイト, 71,横山和, 1.1, 66,   0,   3,14, 94.7, ⑨⑫
13,14,Ｍマイネカトレア, 41,柴田大, 1.4, 50, -20,   0,13,105.4,⑭⑭⑮,13, 7,Ｌリコｰレヴェントン, 50,今野忠, 1.5, 50,  -7, -14,12,201.4,⑥⑥⑥,,,,,,,,,,,,,13, 2,Ｍシンビオシス, 70,田中勝, 1.2, 65,  -1,   3,15,125.7, ⑩⑨
14,11, ピュアラメｰル,---,石橋脩, 1.6, 52, -23,   5,15,218.7,⑰⑱⑱,14, 4,Ｏメリオンジョｰ, 39,中谷雄, 2.5, 41, -13, -18,14,423.3,⑮⑭⑭,,,,,,,,,,,,,14,10,Ｈメイショウゾンビ, 75,蛯名正, 1.8, 61,  -1,  -2, 3,  6.0, ⑪⑩
15, 3,Ｋトｰセンメッツ, 46,武士沢, 1.6, 48, -22,   1,16,227.4,⑯⑰⑰,15,15,Ｍバンテアイスレイ, 44,田中博, 2.8, 39, -14, -19,15,573.4,⑭⑮⑮,,,,,,,,,,,,,15, 7,Ｏラファダリ, 67,張田京, 2.0, 59,*  8, -13,13, 80.3, ④③
16, 5,Ｆウエスタンパピヨン, 58,内田博, 2.2, 36, -19, -14, 3,  8.0,⑪⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｎスタｰゲイジング, 68,柴田大, 2.1, 58,*  8, -13,16,149.2, ③⑥
17,13,Ｈベルモントホウオウ, 57,村田一, 2.2, 34,*-17, -21,11, 40.0,⑤⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,15,Ｏプヴォワｰル, 30,今野忠, 3.1, 25, -18, -32,18,462.3,⑦⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
