13年11月16日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月16日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
10,11,Ｅエスティリメイク, 57,江田照, 2.3, 47,  -6, -11,12, 36.1, ⑫⑬,10, 5,Ｊタイセイデュｰク, 42,武士沢, 1.9, 42,  -3,  -8,12,344.4,⑨⑩⑩,10, 4,Ｉシシリアンルｰジュ, 67,草野太, 1.2, 63,  -1,   5,16,476.3, ⑨⑨,10,13,Ｇゴｰハンティング, 81,ムｰア, 0.7, 82, -10,  18, 7, 22.9, ⑬⑬
11,15,Ｌカノｰプス, 44,横山典, 2.3, 45,  -8,  -7,10, 33.0, ⑮⑮,11, 8,Ｇコスモスミレ, 48,柴田大, 2.0, 42,  -2, -11,10,148.2,⑩⑨⑪,11,10,Ｋダイワマｰクスマン, 64,石橋脩, 1.7, 59,  -3,   2,12, 85.2, ⑬⑬,11, 6,Ｌリンゴット, 72,吉田豊, 0.7, 80,  -6,  12,12,150.1, ⑦⑦
12,12,Ｊディアキンカク, 46,柴田大, 2.4, 46,  -3, -16,11, 34.4, ⑨⑩,12,12,Ｃハイノリッジ, 57,宮崎北, 2.7, 33,   0, -27, 5, 27.5,④⑤⑤,12,16,Ｍモエレプレジデント, 63,後藤浩, 1.8, 58,   1,  -3,13,137.8, ⑦⑦,12, 8,Ｍメジロツボネ, 70,江田照, 0.8, 76,* -1,   3,13,169.0, ②②
13,13,Ｍアラバンサビコｰ, 43,大野拓, 3.1, 40,  -7, -17, 9, 31.3, ⑭⑭,13, 4,Ｍランスルｰ,  9,江田照,12.0,-43, -42, -56,13,347.7,⑬⑬⑬,13, 8,Ｈヘイロｰフォンテン, 68,内田博, 1.9, 56,*  2,  -7, 7, 15.4, ③③,13,11,Ｄトゥザサミット, 82,蛯名正, 0.8, 79,  -6,  11,10, 57.8, ⑨⑧
14, 4,Ｏジョｰジバジｰ, 33,宮崎北, 3.3, 39,  -6, -19,16,374.6, ⑬⑫,,,,,,,,,,,,,14,11,Ｃクイｰンアルタミラ, 71,田中勝, 1.9, 57,  -4,   4, 9, 20.5, ⑯⑯,,,,,,,,,,,,
15, 3,Ｐラブストロベリｰ, 32,石神深, 3.4, 40,*  3, -30,15,242.7, ②②,,,,,,,,,,,,,15, 9,Ｏマスタｰプラチナム, 63,蛯名正, 2.0, 56,  -3,   0,11, 66.0, ⑫⑫,,,,,,,,,,,,
16, 6,Ｎマイネニンファ, 35,中谷雄, 5.2, 25,*  2, -45,14, 87.1, ③③,,,,,,,,,,,,,16, 5,Ｐエフティシリウス, 54,松岡正, 2.0, 57,  -3,   2,14,144.6, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,
"単勝:2,540円 複勝:05=740円 07=260円 10=290円 枠連:3,700円",,,,,,,,,,,,単勝:130円 複勝:06=110円 02=170円 01=220円 枠連:430円,,,,,,,,,,,,"単勝:440円 複勝:15=220円 03=470円 12=2,180円 枠連:3,660円",,,,,,,,,,,,単勝:270円 複勝:07=140円 01=160円 03=750円 枠連:570円,,,,,,,,,,,
"馬連:7,990円 ワイド:05-07=2,390円 05-10=4,910円 07-10=1,010円",,,,,,,,,,,,馬連:420円 ワイド:02-06=170円 01-06=320円 01-02=570円,,,,,,,,,,,,"馬連:3,170円 ワイド:03-15=1,040円 12-15=13,260円 03-12=19,100円",,,,,,,,,,,,"馬連:600円 ワイド:01-07=280円 03-07=1,670円 01-03=1,700円",,,,,,,,,,,
"馬単:18,380円 3連複:42,150円 3連単:319,050円",,,,,,,,,,,,"馬単:510円 3連複:840円 3連単:2,190円",,,,,,,,,,,,"馬単:4,860円 3連複:162,920円 3連単:584,470円",,,,,,,,,,,,"馬単:1,210円 3連複:6,330円 3連単:23,510円",,,,,,,,,,,
■ 2R  ダ1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:14,,,,,■ 5R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■11R  芝1800m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,秋陽ｼﾞｬﾝﾌﾟｽﾃｰｸｽ,,,,,,,,,,,,東京ｽﾎﾟｰﾂ杯2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａアナザｰバｰジョン, 67,田辺裕,, 69,*  8,* -2, 2,  3.6, ②②, 1,10, カノｰロ,---,戸崎圭,, 65,  -7,*  8, 2,  4.9, ⑫⑩, 1, 2, エｰシンイグアス,,黒岩悠,,,,, 4, 10.7,⑥⑥⑤, 1, 1,Ａイスラボニｰタ, 78,蛯名正,, 79,* 14,   6, 2,  5.3,③③③
 2,13,Ｃディアポジション, 63,横山典, 1.2, 61,   6,  -9, 3,  8.9, ⑤⑥, 2, 8, サクラカルナバル,---,田中勝, 0.2, 61,  -5,*  0, 9, 41.9, ⑥⑦, 2,14, オンワｰドシェルタ,,山本康,207.6,,,, 2,  4.4,②②②, 2, 8, プレイアンドリアル,---,柴田大, 0.0, 79,  13,   7, 4, 11.9,⑤④④
 3, 1,Ｅオベリスク, 59,後藤浩, 1.3, 60,*  9, -15, 8, 29.6, ①①, 3,12, バトルジェジェジェ,---,吉田豊, 0.3, 61,  -4,  -6, 5, 16.7, ④④, 3,11, シャイニｰブラック,,浜野谷,207.8,,,, 3,  7.8,⑤④④, 3, 4,Ｂクラリティシチｰ, 77,田中勝, 0.2, 78,   7,* 18, 5, 16.1,⑫⑩⑩
 4,11,Ｉアクシア, 56,戸崎圭, 1.3, 62,   5,  -7, 7, 26.4, ⑦⑦, 4, 4, スウィｰトレイラニ,---,蛯名正, 0.5, 59,  -7,  -3, 1,  2.0, ⑨⑧, 4, 9, ヴィｰヴァギブソン,,西谷誠,208.1,,,,10, 41.3,⑦⑧⑧, 4, 5,Ｈラングレｰ, 61,ムｰア, 0.3, 75,  11,   6, 3,  6.1,④⑤⑤
 5, 6,Ｈアルスタｰサイクル, 57,田中勝, 1.4, 60,   3,* -5, 5, 10.4, ⑪⑩, 5, 9, レッドクラリス,---,北村宏, 0.6, 57,  -9,*  0, 3,  6.0, ⑩⑫, 5,13, ビｰアウェイク,,高野和,208.7,,,, 7, 21.6,⑧⑩⑩, 5, 9,Ｋサトノアラジン, 54,戸崎圭, 0.4, 75,   7,* 13, 1,  1.8,⑨⑨⑨
 6, 2,Ｋディアヴォｰグ, 55,武士沢, 1.7, 62,   0,* -4,11, 67.0, ⑭⑮, 6,11, カレｰニナ,---,横山典, 0.6, 55,  -8,  -3, 8, 29.2, ⑧⑨, 6, 8, トｰセンプラチナ,,五十嵐,208.8,,,,11, 53.3,①①①, 6, 7,Ｅワンアンドオンリｰ, 68,横山典, 0.4, 75,   9,* 12, 8, 31.5,⑦⑧⑧
 7,12,Ｂタマモマズルカ, 64,蛯名正, 1.9, 56,*  8, -18, 1,  2.2, ③③, 7,14, トキノスタｰライト,---,江田照, 0.8, 54,  -4, -12, 6, 17.6, ⑦⑥, 7,10, パリスブルｰ,,江田勇,208.9,,,,14,292.2,⑪⑨⑨, 7, 3,Ｃキｰンソｰド, 73,三浦皇, 1.3, 66,  10,  -6,12,154.5,⑥⑥⑥
 8,14,Ｇゲンパチスカイ, 59,ビュイ, 2.0, 58,   2,  -8,10, 47.9, ⑬⑬, 8, 2, ウインステｰジ,---,横山義, 0.9, 57,  -8,  -3,15,225.3, ⑪⑪, 8, 3, ショウナンガｰデン,,金子光,209.1,,,, 9, 36.9,④③③, 8,12,Ｆハイアｰレｰト, 67,吉田豊, 1.5, 65,   4,   3,10, 88.7,⑭⑬⑬
 9,16,Ｏリッカルド, 50,大野拓, 2.1, 56,   7, -19, 9, 38.3, ⑥④, 9,16, サンドラバロｰズ,---,ビュイ, 1.1, 51,  -3, -17, 4,  9.8, ⑤⑤, 9, 7, トｰセンオｰパス,,横山義,209.2,,,, 8, 30.5,⑨⑦⑦, 9, 6,Ｉウインマｰレライ, 55,丹内祐, 1.6, 60,* 14, -19, 6, 16.4,②②②
10, 7,Ｌトリレンマ, 53,大庭和, 2.2, 55,   0,  -8,14,238.0, ⑮⑭,10,15, ムｰンフライト,---,内田博, 1.3, 48,* -1, -23, 7, 26.0, ②②,10, 6, ゴｰルデンガッツ,,中村将,209.3,,,, 5, 16.9,⑩⑪⑪,10,10,Ｇアルテ, 62,後藤浩, 1.6, 63,   6,  -1,11,103.1,⑩⑪⑪
11, 4,Ｆライトオブホｰプ, 59,内田博, 2.4, 54,   4, -16, 4, 10.2, ⑧⑧,11, 7, スイｰトジョジョ,---,柴田善, 1.5, 48, -11, -10,14,223.7, ⑬⑬,11, 4, コウエイキング,,植野貴,209.6,,,, 6, 17.7,③⑤⑥,11,13,Ｊデルカイザｰ, 55,内田博, 1.8, 62,   4,   0, 9, 68.0,⑬⑭⑭
12, 5,Ｄキョウエイボヌｰル, 59,石橋脩, 2.7, 53,   0, -13,12, 69.7, ⑯⑯,12,13, マイネフェリｰス,---,柴田大, 2.0, 43, -15, -10,12,141.0, ⑮⑮,12, 5, レンディル,,白浜雄,214.7,,,,12, 54.2,⑫⑫⑫,12,15,Ｄリタｰンラルク, 72,田辺裕, 2.0, 60,   3,   0, 7, 23.5,⑮⑮⑮
13, 9,Ｊソフィスティケイト, 55,吉田豊, 3.0, 51,   2, -18, 6, 20.5, ⑫⑪,13,17, ヒメスズラン,---,松岡正, 2.3, 37,* -2, -37,10, 55.5, ③③,,,,,,,,,,,,,13, 2,Ｍオｰルステイ, 50,石橋脩, 2.3, 53,* 15, -32,14,243.6,①①①
14,15,Ｎケイブロック, 51,柴田大, 3.6, 45,   2, -23,13,178.3, ⑩⑫,14, 5, シェｰルライン,---,大野拓, 3.1, 30,* -1, -49,11,139.6, ①①,,,,,,,,,,,,,14,11,Ｎケンブリッジベスト, 42,北村宏, 3.3, 45,   6, -25,13,225.8,⑧⑫⑫
15, 8,Ｍウィｰクエンド, 52,江田照, 4.3, 41,   4, -33,15,273.9, ⑨⑨,15, 1, ボロブドゥｰル,---,石橋脩, 3.3, 28, -13, -30,13,204.3, ⑭⑭,,,,,,,,,,,,,15,14,Ｌワｰルドマッチ, 52,ビュイ, 3.3, 44,  10, -35,15,294.5,⑪⑦⑦
16, 3,Ｐオキテスグメシ, 47,宮崎北, 4.6, 40,   8, -39,16,343.6, ④⑤,16, 6, ゴｰルドバニラ,---,大庭和, 3.5, 26, -25, -16,17,264.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,
単勝:360円 複勝:10=180円 13=300円 01=650円 枠連:740円,,,,,,,,,,,,"単勝:490円 複勝:10=200円 08=880円 12=410円 枠連:3,810円",,,,,,,,,,,,"単勝:1,070円 複勝:02=250円 14=220円 11=230円 枠連:1,830円",,,,,,,,,,,,単勝:530円 複勝:01=190円 08=440円 04=330円 枠連:430円,,,,,,,,,,,
"馬連:940円 ワイド:10-13=410円 01-10=1,470円 01-13=2,400円",,,,,,,,,,,,"馬連:10,940円 ワイド:08-10=2,490円 10-12=1,250円 08-12=5,170円",,,,,,,,,,,,"馬連:2,210円 ワイド:02-14=890円 02-11=950円 11-14=740円",,,,,,,,,,,,"馬連:3,090円 ワイド:01-08=1,200円 01-04=680円 04-08=2,920円",,,,,,,,,,,
"馬単:1,400円 3連複:10,360円 3連単:28,690円",,,,,,,,,,,,"馬単:17,370円 3連複:39,630円 3連単:240,450円",,,,,,,,,,,,"馬単:5,090円 3連複:6,190円 3連単:45,920円",,,,,,,,,,,,"馬単:6,700円 3連複:11,030円 3連単:62,980円",,,,,,,,,,,
■ 3R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1400m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  ダ2100m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,伊勢佐木特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆケンタッキｰミント, 54,田中勝,, 60,  -6,*  6, 5,  7.8, ⑯⑭, 1, 8, ブラックジャガｰ,---,田辺裕,, 66,  -5,*  8, 4,  9.9, ⑤⑤, 1, 3,Ｄリキサンステルス, 84,北村宏,, 88,   0,* 29, 2,  6.5,⑨⑥⑧, 1, 2,Ｊマイネルアダマス, 76,柴田大,, 85,  -8,* 17, 9, 43.3, ④⑤
 2,13,Ａウインエレメント, 68,石橋脩, 0.2, 60,   0,  -4, 2,  5.1, ⑦⑤, 2,15, モリトビャクミ,---,吉田豊, 0.1, 65,* -4,   5, 3,  4.7, ③③, 2,10,Ｇサンマルデュｰク, 80,武士沢, 0.0, 88,*  1,* 27, 7, 27.4,⑧⑦④, 2, 4,Ｉオメガホｰムラン, 78,内田博, 0.0, 82,* -4,  12, 2,  4.4, ①①
 3,18,Ｇヴァンデミエｰル, 53,田辺裕, 0.3, 57,  -3,* -2,11, 42.5, ⑫⑪, 3, 1, ブラックシェンロン,---,三浦皇, 0.7, 61, -11,*  9, 8, 20.7, ⑪⑦, 3, 8,Ｂゲルマンシチｰ, 86,戸崎圭, 0.4, 84,*  1,  23, 1,  1.7,⑦⑤③, 3, 5,Ｈフィエロ, 79,後藤浩, 0.2, 81, -10,* 16, 1,  2.9, ⑦⑧
 4, 8,Ｉブランシェトワｰル, 49,大野拓, 0.6, 54,*  2, -14,12, 43.7, ①①, 4, 9, リサプシュケ,---,宮崎北, 1.2, 57, -12,   5,10, 49.5, ⑩⑨, 4,12,Ｈリｰゼントブルｰス, 79,松岡正, 0.9, 80,*  1,  18, 3,  6.6,①①①, 4,10,Ｃファントムロｰド, 83,ムｰア, 0.2, 79,* -6,  11, 4,  7.0, ⑥④
 5,15,Ｊラストシャングリラ, 49,吉田豊, 0.6, 55,*  1, -11, 9, 40.3, ④③, 5, 7, チュウワベイビｰ,---,内田博, 1.2, 55,* -4,  -4, 7, 15.2, ②②, 5, 5,Ｉビッグバンドジャズ, 78,後藤浩, 0.9, 81,  -1,  22, 5, 12.1,⑥⑧⑦, 5, 8,Ｅキングオブロｰ, 81,北村宏, 0.3, 80, -10,  15, 8, 25.6, ⑧⑨
 6, 4,Ｎサクラスマｰト, 43,横山典, 0.6, 52,  -1, -10, 7, 15.4, ③④, 6, 6, ディアデュｰルマン,---,戸崎圭, 1.6, 52,* -4,  -8, 2,  3.6, ①①, 6, 9,Ａトルバドゥｰル, 87,ビュイ, 1.0, 80,   0,  20, 4, 10.8,④④⑥, 6, 1,Ｂアンチュラス, 83,三浦皇, 0.4, 77,* -6,   9, 5,  9.5, ②②
 7,14,Ｐマイソウルメイト, 38,柴田大, 0.6, 54,  -2,  -7,16,163.1, ⑩⑨, 7, 4, ドラゴンボｰテ,---,中谷雄, 1.9, 52,  -6,  -7,16,190.7, ④④, 7, 6,Ｅホワイトフリｰト, 81,田中勝, 1.4, 78,  -1,  19, 8, 29.1,⑤⑨⑩, 7,14,Ａサクラディソｰル, 87,横山典, 0.4, 77,  -8,  12, 3,  6.2, ⑨⑦
 8, 9,Ｑマイネルシャルフ, 36,ムｰア, 0.7, 51,  -6,  -5, 1,  3.3, ⑭⑬, 8, 2, フユハナビ,---,大庭和, 2.1, 51, -17,   5,15,175.7, ⑭⑬, 8, 1,Ｃゴｰルドロジャｰ, 84,大野拓, 1.4, 78,  -1,  19, 6, 22.1,⑪⑫⑪, 8, 3,Ｋツクバリンカｰン, 75,柴田善, 0.4, 81, -15,* 20,13, 62.8, ⑬⑬
 9, 3,Ｂノブジョプリン, 62,後藤浩, 0.7, 52,  -3,  -7, 3,  7.5, ⑧⑩, 9,10, ポワティエ,---,石橋脩, 2.9, 44, -10, -10, 9, 25.7, ⑧⑧, 9,11,Ｌビｰビｰアックス, 74,柴田大, 1.5, 75,*  1,  13,12,239.7,②②②, 9, 6,Ｇレディオスソｰプ, 79,蛯名正, 0.5, 78, -13,* 16,10, 49.6, ⑩⑪
10, 1,Ｋロイヤルグラッセ, 48,蛯名正, 0.7, 53,  -2,  -9, 4,  7.5, ⑤⑦,10, 3, ワンダｰバイファル,---,ビュイ, 2.9, 43, -12,  -8, 1,  3.6, ⑫⑫,10, 2,Ｆバｰチャルトラック, 80,江田照, 1.6, 78,   0,  18,11,137.0,⑫⑪⑫,10,15,Ｄゴｰルドカルラ, 81,大野拓, 0.6, 76, -11,  12,12, 62.2, ⑪⑩
11,12,Ｏウラノスガッキ, 43,内田博, 1.0, 50,  -2, -13,10, 41.1, ⑨⑧,11,16, モンサンレグルス,---,北村宏, 3.1, 41, -12, -11, 6, 12.8, ⑨⑩,11, 7,Ｋダイワフォスタｰ, 75,蛯名正, 2.1, 73,   0,  12, 9, 46.7,⑩⑩⑨,11, 7,Ｆカディｰシャ, 80,戸崎圭, 0.7, 74,  -8,   8, 7, 18.6, ⑤⑥
12,11,Ｈベニノラブリｰ, 52,丹内祐, 1.0, 49,  -8,  -4,17,205.9, ⑮⑮,12, 5, シゲルゴウシュウ,---,後藤浩, 3.3, 39,  -9, -17, 5, 12.3, ⑥⑥,12, 4,Ｊロケットダイヴ, 77,内田博, 2.4, 71,   1,   8,10, 55.9,③③⑤,12, 9,Ｍマルタｰズグロウヴ, 71,松岡正, 0.9, 73, -13,  11,15,403.3, ⑫⑫
13, 6,Ｌオｰガンディｰ, 45,松岡正, 1.0, 49,  -8,  -5,15,119.5, ⑬⑯,13,13, ビックナダディｰ,---,大野拓, 6.1, 19, -23, -22,14,122.9, ⑬⑭,,,,,,,,,,,,,13,11,Ｌダイワスペシャル, 74,ビュイ, 1.2, 72, -19,  15,11, 58.2, ⑮⑮
14, 2,Ｄグランドエンジェル, 55,柴田善, 1.1, 48, -11,* -2,14, 60.7, ⑰⑰,14,12, ブラウンタイガｰ,---,松岡正,10.1,-16, -11, -72,11, 50.0, ⑦⑪,,,,,,,,,,,,,14,13,Ｏモズブラックアイ, 65,田中勝, 2.4, 49,* -6, -18,14,241.4, ③③
15, 7,Ｍサトノマｰメイド, 45,北村宏, 1.1, 48,  -2, -15, 8, 19.0, ⑥⑥,15,14, ラブミｰホｰム,---,田中勝,11.4,-22, -35, -51,12, 87.0, ⑮⑮,,,,,,,,,,,,,15,12,Ｎピクシｰホロウ, 66,田辺裕, 5.1, 19, -17, -39, 6, 11.2, ⑭⑭
16,16,Ｅギンザプレスト, 55,戸崎圭, 1.2, 48,*  3, -23,13, 57.7, ②②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17, 5,Ｃマイネプレセア, 57,ビュイ, 1.4, 44,  -5, -14, 6,  9.8, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17,Ｒリトル, 33,宮崎北, 3.1, 27, -18, -18,18,448.5, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
