13年 4月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-19,,,,,■ 7R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
13,13,Ｌヤマニングランバル, 42,伊藤工, 2.9, 44,  -3,  -5,10, 59.8,⑨⑫⑫,13, 4,Ｎシェランコントレ, 40,菱田裕, 3.3, 36, -15, -11,14,213.0, ⑬⑬,13,15,Ｈアマレット, 63,伊藤工, 1.0, 51,  -7,   2, 9, 95.2, ⑩⑪,13, 4,Ｈランブイエ, 66,吉田隼, 2.3, 55,   4,  -9, 8, 37.8,⑥⑤⑦
14, 2,Ｏエスジｰカピタン, 31,田中博, 3.6, 38,  -3, -12,14,161.6,⑫⑬⑬,14, 2,Ｐコンゴウセキ,-86,的場勇, 3.9, 29, -18, -15,16,290.6, ⑭⑭,14,12,Ｅマイネエレｰナ, 67,丹内祐, 1.3, 50,  -9,   1, 7, 33.0, ⑫⑫,,,,,,,,,,,,
15,11,Ｍエルマックス, 39,横山和, 4.4, 34,  -9, -11,15,291.0,⑮⑮⑮,15, 7,Ｍピュアブロッサム, 46,田辺裕, 4.5, 22, -25, -14,10, 63.2, ⑮⑯,15,13,Ｍキボウノチカラ, 58,二本柳, 1.4, 47, -19,*  9,16,339.3, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,16,13,Ｉブラックポセイドン, 50,川須栄, 4.8, 20, -27, -15, 7, 22.1, ⑯⑮,16, 9,Ｐハヤブサソング, 50,大野拓, 1.6, 45, -13,   3,12,144.4, ⑬⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-2),,,,,,,,,,,
単勝:290円 複勝:07=140円 10=190円 15=500円 枠連:950円,,,,,,,,,,,,単勝:170円 複勝:12=120円 15=160円 16=590円 枠連:430円,,,,,,,,,,,,単勝:180円 複勝:11=120円 06=160円 02=350円 枠連:430円,,,,,,,,,,,,単勝:200円 複勝:10=120円 02=170円 01=450円 枠連:550円,,,,,,,,,,,
"馬連:830円 ワイド:07-10=430円 07-15=1,120円 10-15=1,390円",,,,,,,,,,,,"馬連:590円 ワイド:12-15=270円 12-16=1,030円 15-16=1,780円",,,,,,,,,,,,"馬連:440円 ワイド:06-11=240円 02-11=890円 02-06=1,400円",,,,,,,,,,,,"馬連:580円 ワイド:02-10=270円 01-10=1,050円 01-02=1,650円",,,,,,,,,,,
"馬単:1,550円 3連複:4,780円 3連単:16,710円",,,,,,,,,,,,"馬単:800円 3連複:4,210円 3連単:11,070円",,,,,,,,,,,,"馬単:670円 3連複:3,280円 3連単:8,440円",,,,,,,,,,,,"馬単:800円 3連複:5,780円 3連単:16,560円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島中央ﾃﾚﾋﾞ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂデンコウスカイ, 61,菱田裕,, 63,  -5,*  5, 4,  6.2, ⑤⑤, 1,10,Ｉトミケンフィアブル, 45,勝浦正,, 58,  -8,*  4,10, 38.2, ⑩⑩, 1, 3,Ｈマイネサヴァラン, 65,柴田大,, 74,* 11,  -3, 4,  8.0, ①①, 1, 2,Ｃメイショウツガル, 78,古川吉,, 78,  -4,* 14, 3,  7.2, ⑨⑧
 2, 5,Ｅスｰパｰアｰス, 57,大野拓, 0.2, 61,* -1,  -1, 1,  3.9, ①①, 2, 6,Ｍキョウワリスキｰ, 35,城戸義, 0.4, 54,  -1,  -8,14, 74.4, ⑥⑥, 2,15,Ｅバラｰドソング, 67,松田大, 0.2, 71,  -1,   6, 2,  4.4, ⑥⑥, 2, 9,Ｆコウヨウアレス, 75,内田博, 0.2, 75,   3,   5, 1,  4.8, ④④
 3,14,Ｃルｰセブラック, 61,戸崎圭, 0.4, 58,* -2,  -3, 2,  4.3, ③③, 3,13,Ｈソウキュウ, 47,津村明, 0.4, 55,  -1,  -8, 8, 15.2, ⑦⑦, 3,12,Ａダイワミストレス, 68,内田博, 0.2, 71,  -6,* 11, 1,  2.7, ⑩⑧, 3,11,Ｄエクセレントピｰク, 77,戸崎圭, 0.2, 74,   3,   5, 4,  7.6, ③③
 4, 4,Ｇコウエイタｰボ, 48,西村太, 0.7, 54,  -5,  -4, 9, 31.3, ④④, 4, 1,Ｃブルジュオン, 56,大野拓, 0.5, 53,   0, -10, 1,  2.7, ④③, 4, 6,Ｄアラカメジョウ, 67,的場勇, 0.4, 69,* 10,  -6, 3,  6.7, ②②, 4, 8,Ｋラインアンジュ, 71,松田大, 0.3, 74,  -8,* 14,14, 48.0, ⑬⑬
 5, 2,Ｍレディノボ, 40,大庭和, 0.7, 54,  -8,  -2,10, 41.4, ⑩⑦, 5,16,Ｅワイドキング, 50,藤岡康, 0.5, 52,  -5,  -5, 2,  4.9, ⑨⑨, 5,10,Ｏリネンヴィヴィッド, 48,木幡初, 0.5, 67,   3,  -2,15,175.9, ⑤⑤, 5, 7,Ｎマジカルポケット, 65,津村明, 0.4, 73,*  6,   0,11, 30.5, ②②
 6,11,Ｌエイコオムｰン, 43,横山和, 0.7, 55, -14,*  5,12, 61.1, ⑭⑭, 6, 5,Ｏスリｰラグタイム, 34,丸山元, 0.5, 50, -15,*  5, 7, 13.4, ⑭⑬, 6, 9,Ｇバコパ, 66,中井裕, 0.5, 67,   3,  -1, 8, 22.4, ④④, 6, 1,Ａヒカリトリトン, 78,鮫島良, 0.5, 72, -13,* 17, 9, 29.2, ⑮⑭
 7, 8,Ｆチェリッシュハｰト, 50,西田雄, 0.7, 54,  -7,  -1,11, 57.2, ⑪⑧, 7,15,Ｎグンシン, 34,西田雄, 0.6, 50,  -9,  -3,12, 53.2, ⑪⑪, 7, 5,Ｆミヤビリファイン, 66,吉田豊, 0.6, 66,   3,  -3, 5,  8.1, ③③, 7, 4,Ｂロンド, 78,嶋田純, 0.6, 69,  -4,   6, 6,  8.3, ⑩⑪
 8,12,Ｊロマネクイｰン, 44,中舘英, 0.8, 53,* -1,  -9, 8, 29.8, ②②, 8, 2,Ｂプリマチュチュ, 57,荻野琢, 0.6, 51,*  3, -14, 3,  8.9, ①①, 8,14,Ｃヴェリタスロｰズ, 67,菱田裕, 0.6, 66,  -6,   6, 9, 33.2, ⑨⑨, 8, 6,Ｌクレバｰアポロ, 68,田辺裕, 0.6, 69,   0,   2,10, 29.2, ⑤⑥
 9, 6,Ｎマルガリｰテス, 37,嘉藤貴, 0.9, 53, -11,   0,14,223.9, ⑫⑫, 9, 4,Ｋダンシングポｰン, 44,吉田豊, 0.7, 49, -11,  -1,13, 55.2, ⑫⑫, 9, 2,Ｊアスタｰウィング, 63,戸崎圭, 0.7, 64, -13,* 12, 7, 20.7, ⑮⑭, 9,12,Ｈベストブルｰム, 73,西田雄, 0.7, 68,  -4,   5,12, 31.8, ⑫⑩
10,10,Ａナルミチャン, 63,丸山元, 0.9, 51,  -6,  -5, 3,  5.7, ⑦⑨,10,11,Ｌビュｰポイント, 38,伴啓太, 0.8, 48,  -5,  -9,11, 48.1, ⑧⑧,10, 1,Ｉダンスインザスカイ, 63,西田雄, 0.8, 62, -10,   8,14,153.1, ⑫⑬,10,16,Ｍエクレウス, 65,伊藤工, 0.7, 70, -16,* 17,16, 66.9, ⑯⑯
11,15,Ｄスタｰオブミュｰズ, 58,勝浦正, 1.1, 49,  -4, -11, 5,  7.5, ⑥⑥,11, 8,Ｇメイショウアザミ, 48,松田大, 1.1, 46,*  2, -19, 6, 12.0, ②②,11,13,Ｋサンマルグロワｰル, 62,嶋田純, 0.8, 62,  -5,   2,10, 44.9, ⑦⑦,11, 5,Ｅシルクパルサｰ, 76,勝浦正, 0.8, 67,  -5,   5, 8, 17.1, ⑪⑫
12,13,Ｉコスモサウタｰル, 47,柴田大, 1.4, 46,  -6, -12, 7, 21.6, ⑧⑩,12, 3,Ｊフェアリｰシチｰ, 45,鮫島良, 1.1, 42, -18,   0,15,110.4, ⑮⑮,12, 8,Ｍクレバｰブレｰド, 58,丸山元, 0.9, 62,  -7,   4,11, 70.6, ⑪⑪,12,10,Ｊテイエムコウノトリ, 71,吉田豊, 0.8, 67,  -1,   1, 2,  5.7, ⑧⑨
13, 3,Ｋサラマジック, 44,木幡初, 1.4, 46, -17,  -1,13,106.7, ⑮⑮,13,14,Ａティアップドリｰム, 59,吉田隼, 1.5, 40,   0, -23, 4, 10.1, ⑤⑤,13,11,Ｂリズミカルステップ, 67,大野拓, 1.0, 60,  -9,   4, 6, 14.7, ⑬⑫,13,15,Ｏアポロフィオリｰナ, 64,吉田隼, 0.9, 65,*  7,  -8, 5,  8.2, ①①
14,16,Ｈヤマノアイリｰ, 48,中井裕, 1.8, 40,  -6, -17, 6,  9.2, ⑨⑪,14, 7,Ｄパイナップルリリｰ, 53,戸崎圭, 1.7, 35, -13, -13, 5, 11.8, ⑬⑭,14, 4,Ｌワンダｰエレメント, 61,丹内祐, 1.3, 56,  -7,  -3,12, 97.6, ⑧⑩,14,14,Ｇレコメンド, 75,高田潤, 1.1, 63,  -8,   4,13, 32.4, ⑭⑮
15, 7,Ｐペイズリｰ, 23,嶋田純, 1.8, 40, -10, -13,15,233.0, ⑬⑬,15, 9, オンナゴコロ,---,長岡禎, 1.7, 36, -18,  -8,16,146.8, ⑯⑯,15,16,Ｎチュウワダンサｰ, 49,勝浦正, 1.5, 54, -16,   4,13,118.4, ⑯⑯,15, 3,Ｐトｰセンムンク, 62,横山和, 1.2, 62,  -1,  -4,15, 64.4, ⑦⑤
16, 1,Ｏエンプレスリリｰ, 36,的場勇, 2.2, 36, -25,  -4,16,285.3, ⑯⑯,16,12,Ｆエイプリルメロディ, 49,菱田裕, 1.8, 36,*  2, -29, 9, 20.2, ③④,16, 7, ハルトリｰゲル,---,原田和, 1.7, 51, -12,  -3,16,324.0, ⑭⑮,16,13,Ｉドリｰムフォワｰド, 72,高倉稜, 1.4, 60,   2,  -9, 7, 11.1, ⑥⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,
単勝:620円 複勝:09=230円 05=160円 14=160円 枠連:730円,,,,,,,,,,,,"単勝:3,820円 複勝:10=980円 06=1,880円 13=430円 枠連:10,330円",,,,,,,,,,,,"単勝:800円 複勝:03=210円 15=150円 12=130円 枠連:1,580円",,,,,,,,,,,,単勝:720円 複勝:02=200円 09=180円 11=240円 枠連:970円,,,,,,,,,,,
"馬連:1,440円 ワイド:05-09=590円 09-14=670円 05-14=390円",,,,,,,,,,,,"馬連:89,870円 ワイド:06-10=26,040円 10-13=5,710円 06-13=10,960円",,,,,,,,,,,,"馬連:1,730円 ワイド:03-15=600円 03-12=430円 12-15=270円",,,,,,,,,,,,"馬連:2,410円 ワイド:02-09=740円 02-11=1,230円 09-11=700円",,,,,,,,,,,
"馬単:3,110円 3連複:2,040円 3連単:14,360円",,,,,,,,,,,,"馬単:161,530円 3連複:480,480円 3連単:3,468,820円",,,,,,,,,,,,"馬単:3,900円 3連複:1,620円 3連単:14,970円",,,,,,,,,,,,"馬単:5,060円 3連複:6,540円 3連単:44,340円",,,,,,,,,,,
■ 3R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,川俣特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄテンミライ, 61,津村明,, 70,*  8,*  4, 2,  3.9,②②②, 1,13,Ｂコｰラルビュｰ, 71,中舘英,, 70,*  1,* 10, 1,  2.6,①①①, 1, 2,Ｆアップルジャック, 69,西田雄,, 70, -16,  19, 4,  9.6,③③②, 1, 5,Ｅエｰブフウジン, 71,古川吉,, 69,   9,*  4, 6,  8.1,⑥⑧⑥
 2, 9,Ａヒロノプリンス, 73,吉田隼, 0.0, 68,*  8,   3, 3,  4.3,①①①, 2, 9,Ｌドリｰミングラヴ, 58,木幡初, 0.6, 69,   0,   8,14,149.7,②②②, 2, 4,Ｃサングップ, 71,中井裕, 0.0, 72, -17,* 22, 9, 32.9,⑥⑤⑤, 2, 3,Ｇマイネルエクレウス, 67,柴田大, 0.0, 69,* 10,   1, 9, 39.6,⑤④④
 3, 5,Ｂデスティニｰシチｰ, 61,菱田裕, 0.5, 66,   4,*  7, 6, 15.7,⑨⑩⑦, 3, 2,Ｆクリノソｰニャ, 69,西田雄, 0.8, 66,  -1,   7,11, 94.6,③⑤④, 3, 8,Ｂフラゴリｰネ, 72,吉田隼, 0.2, 67,*-14,  14, 6, 15.8,②②③, 3, 8,Ｄスズカアンペｰル, 72,吉田隼, 0.0, 69,   9,*  6, 3,  5.7,⑩⑩⑩
 4,12,Ｆメイショウグレア, 53,中井裕, 0.6, 65,   3,*  9,10, 42.4,⑪⑪⑨, 4,12,Ａブルｰメリディアン, 72,戸崎圭, 0.8, 64,  -1,   6, 2,  3.6,⑭④⑤, 4, 3,Ｇトウカイクオｰレ, 66,勝浦正, 0.2, 67,*-13,  12, 5, 13.6,①①①, 4,12,Ｃアポロテイスト, 72,勝浦正, 0.1, 67,* 12,  -3, 5,  7.8,②②②
 5,16,Ｅミエノハｰトハｰト, 54,中舘英, 1.0, 61,   6,  -3, 7, 17.4,⑦⑥⑤, 5,11,Ｄクリアザウェイ, 70,内田博, 0.9, 65,*  0,   4, 3,  7.2,⑥③③, 5, 7,Ａトモロマイスタｰ, 73,横山和, 0.4, 68, -19,  19, 3,  5.3,⑩⑧⑩, 5, 1,Ｉハギノウィッシュ, 64,大野拓, 0.3, 65,* 10,  -3, 8, 25.0,③③③
 6, 1,Ｃロｰレルラスタｰ, 61,的場勇, 1.4, 56,   2,  -3, 4,  7.7,⑬⑫⑩, 6,15,Ｈコスモレイラ, 67,柴田大, 1.3, 62,  -2,   4, 5, 10.2,⑨⑨⑨, 6, 9,Ｈキングズクエスト, 65,杉原誠, 0.5, 67, -17,  15, 8, 30.5,⑦⑥⑥, 6, 4,Ｋノｰティカルスタｰ, 56,中井裕, 0.3, 65,   8,*  3,11, 77.8,⑨⑪⑧
 7,14,Ｊマイネグラディウス, 42,柴田大, 1.4, 60,   3,   0, 9, 28.8,⑫⑬⑪, 7, 8,Ｅサマｰティアラ, 69,勝浦正, 1.5, 62,  -3,   5, 4,  8.8,⑪⑬⑬, 7,11,Ｄサトノオｰ, 70,内田博, 0.8, 62, -18,  14, 1,  2.8,⑧⑨⑨, 7, 2,Ｆマグメル, 69,吉田豊, 0.5, 64,   9,  -3, 4,  6.0,⑦⑨⑨
 8, 8,Ｉカシノコゴロウ, 46,西田雄, 1.5, 54,*  6, -12,13,146.0,⑤⑤③, 8,10,Ｃマｰメイドティアラ, 70,中井裕, 1.5, 64,   0,   1, 7, 14.7,⑤⑥⑥, 8, 6,Ｊクリスマスマｰベル, 59,川須栄, 0.9, 62, -19,  13,10, 41.2,⑨⑩⑧, 8,11,Ｂアイファｰファルコ, 75,中舘英, 0.6, 62,* 12, -10, 7, 17.2,①①①
 9, 7,Ｌアングリア, 41,横山和, 1.7, 53,   5, -12,16,342.2,⑩⑧⑥, 9, 7,Ｊアリアｰヌ, 60,大庭和, 1.7, 63,  -8,* 12, 9, 69.4,⑮⑮⑭, 9, 5,Ｅエリモフラッシュ, 70,松田大, 1.1, 56, -15,   4, 2,  3.0,④④④, 9, 7,Ｊエメラルブライト, 59,高倉稜, 1.1, 60,   5,  -1,12,178.9,⑫⑫⑫
10,10,Ｍティリアンパｰプル, 39,戸崎圭, 1.9, 49,   5, -17, 5, 11.3,⑧⑦⑧,10, 1,Ｍコトブキハレスガタ, 57,津村明, 1.7, 61,  -3,   3, 8, 36.6,⑩⑪⑩,10, 1,Ｋデルマビシャモン, 56,石神深, 1.3, 59, -20,  11,11,155.2,⑪⑪⑪,10, 6, レッドコｰスト,---,内田博, 1.1, 57,* 10, -13, 2,  5.2,⑪⑦⑪
11, 3,Ｋリリｰロｰズ, 41,高倉稜, 2.2, 51,  -1,  -4,15,229.8,⑭⑭⑭,11, 4,Ｇウエスタンルｰチェ, 68,石神深, 1.7, 61,  -1,   1, 6, 11.7,④⑧⑧,11,10,Ｉスｰパｰボルト, 62,嶋田純, 1.5, 50, -16,  -1, 7, 27.1,⑤⑦⑦,11,10,Ｈマイネルヴァルム, 66,丹内祐, 1.6, 52,* 11, -22,10, 44.5,④⑤⑦
12,15,Ｇナンダデヴィ, 52,内田博, 2.2, 46,*  6, -25, 1,  3.4,④④④,12,14,Ｉソレイユアルダン, 62,丸山元, 2.0, 58,  -3,  -1,12,104.5,⑫⑩⑫,,,,,,,,,,,,,12, 9,Ａサウンドバスタｰ, 76,戸崎圭, 1.9, 48,* 10, -25, 1,  3.3,⑧⑥⑤
13, 6, クラッチブｰケ,---,大野拓, 2.7, 45,  -3,  -8, 8, 24.7,⑮⑯⑯,13, 6,Ｏワンダｰストｰリリ, 50,菱田裕, 2.0, 63,  -6,   8,13,139.3,⑬⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｈリュクスボヌｰル, 52,嶋田純, 2.8, 43,   5, -28,14,229.5,⑥⑨⑬,14, 5,Ｋベルシエロ, 59,吉田豊, 2.3, 56,  -2,  -5,10, 79.0,⑦⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,
