13年 3月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月30日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝2500m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 1,Ｉトウカイマスタｰ, 47,田中勝, 1.8, 49, -10,   2, 9, 59.9,⑪⑩⑩, 9,14, インフィニットエア,,柴田大,196.0,,,, 8, 18.7,⑥⑨⑨, 9, 3,Ｈアイティテイオｰ, 70,杉原誠, 2.8, 66,  -1,   7, 9, 77.5,⑥⑩⑨, 9, 4,Ｈシンボリロｰレンス, 75,木幡初, 1.7, 75,  13, -15,10,269.6,⑦⑧⑨
10, 3, サクラサイクロン,---,田辺裕, 1.9, 50, -12,   5, 8, 35.5,⑫⑫⑪,10, 3, ブリッサ,,上野翔,196.2,,,,11, 94.6,⑬⑬⑫,10, 1,Ｊカナッタリ, 50,北村宏, 2.8, 64,   1,   3,10, 80.3,④⑥⑥,10, 1,Ｍマイネルナロッサ, 68,中谷雄, 2.1, 72,  12, -14,13,448.6,⑬⑬⑫
11,12,Ｂユキアカリノマチ, 58,三浦皇, 2.0, 46,  -7,  -7, 2,  4.4,⑥⑦⑧,11,13, ラインミッシェル,,原田和,197.6,,,,13,169.8,⑭⑭⑬,,,,,,,,,,,,,11, 7,Ｅバンザイ, 79,松岡正, 2.4, 70,* 18, -41, 6, 19.4,②②②
12,11,Ｋオクマンチョウジャ, 44,嶋田純, 3.3, 38, -10, -10,11,306.3,⑩⑪⑫,12, 9, オｰミハピネス,,小野寺,198.0,,,,14,245.4,⑫⑫⑪,,,,,,,,,,,,,12,11,Ｉスズカゲイル, 75,西田雄, 3.1, 67,  14, -33,12,422.2,⑨⑩⑬
,,,,,,,,,,,,13,10, タイキジャガｰ,,大江原,198.5,,,,10, 84.0,⑪⑪⑩,,,,,,,,,,,,,13, 8,Ｌアサクサマリンバ, 71,吉田隼, 3.6, 63,  16, -49,11,354.8,③③⑤
,,,,,,,,,,,,14,12, カトルズリップス,,山崎亮,207.0,,,, 9, 22.9,②⑩⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+14 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-3),,,,,,,,,,,
単勝:190円 複勝:08=110円 09=380円 06=210円 枠連:710円,,,,,,,,,,,,単勝:240円 複勝:07=120円 02=220円 01=220円 枠連:750円,,,,,,,,,,,,単勝:150円 複勝:06=110円 09=420円 10=160円 枠連:320円,,,,,,,,,,,,"単勝:1,140円 複勝:03=650円 02=340円 05=1,210円 枠連:2,810円",,,,,,,,,,,
"馬連:2,320円 ワイド:08-09=630円 06-08=330円 06-09=1,940円",,,,,,,,,,,,馬連:910円 ワイド:02-07=460円 01-07=410円 01-02=810円,,,,,,,,,,,,"馬連:1,440円 ワイド:06-09=530円 06-10=190円 09-10=1,010円",,,,,,,,,,,,"馬連:2,220円 ワイド:02-03=710円 03-05=2,400円 02-05=1,370円",,,,,,,,,,,
"馬単:3,310円 3連複:2,670円 3連単:16,010円",,,,,,,,,,,,"馬単:1,610円 3連複:2,030円 3連単:6,840円",,,,,,,,,,,,"馬単:1,960円 3連複:1,940円 3連単:8,130円",,,,,,,,,,,,"馬単:4,980円 3連複:10,450円 3連単:67,800円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,船橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅサクラベリｰ, 57,戸崎圭,, 65,*  5,  -4, 2,  3.9, ②②, 1,14,Ｂサムソンズプライド, 63,横山和,, 68,*  0,*  3, 6,  9.1,②②②, 1,10,Ｂニシノゲイナｰ, 76,戸崎圭,, 74,*  0,* 14, 2,  3.1,④③③, 1, 1,Ｋハノハノ, 74,蛯名正,, 80,   7,  11, 3,  6.3, ⑥⑥
 2, 6,Ｆヴァンドランス, 56,吉田豊, 0.1, 61,  -5,*  4, 6, 10.9, ⑫⑩, 2, 5,Ｃマイネグロリアｰナ, 59,柴田大, 0.5, 64,  -3,   0, 4,  5.6,④④⑤, 2,12,Ｄハｰコット, 76,北村宏, 0.3, 72,  -1,  12, 1,  3.1,⑥④④, 2,10,Ａシルクウェッジ, 82,横山典, 0.0, 79,* 13,   4, 8, 13.1, ②②
 3,12,Ｂナルミチャン, 61,柴田善, 0.4, 60,   3,  -6, 3,  7.2, ④⑤, 3, 3,Ａヤマニンアルゴシｰ, 68,丸田恭, 0.5, 63,  -4,*  3, 1,  4.2,⑧⑥⑥, 3, 6,Ａダイゴロｰ, 78,山崎亮, 0.5, 71,  -2,* 13, 4,  7.9,⑦⑦⑥, 3, 3,Ｂリュンヌ, 79,村田一, 0.1, 79,* 15,   1, 6, 11.0, ①①
 4, 1,Ａヤマニンソルシェ, 62,江田照, 0.4, 61,   3,  -5, 5,  8.8, ⑥④, 4, 9,Ｆテンミライ, 54,江田照, 0.6, 62,  -3,  -1, 7, 17.3,⑤⑤④, 4, 9,Ｈバルダメンテ, 70,蛯名正, 0.9, 69,  -4,  12, 6, 13.0,⑧⑨⑨, 4, 2,Ｃダノンフェアリｰ, 78,柴田善, 0.2, 77,  11,   4, 5, 10.0, ③④
 5, 4,Ｈチェリｰシェル, 55,菅原隆, 0.4, 62,*  6,  -9,12, 79.1, ①①, 5, 1,Ｋスマｰトオリオン, 45,三浦皇, 0.8, 60,* -1, -10,10, 32.5,①①①, 5,13,Ｃオｰバｰヘッド, 76,松岡正, 1.0, 68,  -2,   9, 3,  4.6,⑨⑧⑦, 5, 7,Ｄエトピリカ, 78,大野拓, 0.2, 78,   1,* 14, 7, 12.1, ⑫⑫
 6,15, コウヨウチャンス,---,北村宏, 0.5, 60,   2,  -5, 8, 21.0, ⑦⑨, 6, 7,Ｌウインラヴェリテ, 44,石橋脩, 0.8, 60,* -2,  -5, 9, 25.8,③③③, 6, 2,Ｆクリノソｰニャ, 71,横山和, 1.2, 69,*  1,   1, 9, 71.0,②②②, 6, 8,Ｎエスカｰダ, 71,宮崎北, 0.3, 77,   9,   4,13,110.9, ⑤⑤
 7,16,Ｃキャストロメファ, 59,蛯名正, 0.5, 61,   3,  -7, 1,  3.6, ⑤⑥, 7, 2,Ｊポンデザムｰル, 49,吉田隼, 1.0, 58,  -5,  -3,12,107.0,⑦⑧⑧, 7, 5,Ｅロックシンガｰ, 73,嶋田純, 1.4, 64,  -4,  10, 7, 19.4,⑩⑪⑩, 7,14,Ｇヤマニングルノイユ, 76,柴田大, 0.3, 77,* 12,   1, 9, 14.1, ④③
 8, 2,Ｉフレックスハｰト, 53,田中博, 0.7, 56,  -1,  -4,11, 36.6, ⑩⑧, 8, 4,Ｄダイメイハルオ, 57,田辺裕, 1.1, 59,  -7,   1, 5,  8.5,⑪⑬⑪, 8, 1,Ｋリアルファッション, 61,伴啓太, 2.4, 59,  -4,   2,10, 96.1,⑫⑬⑬, 8,15,Ｊジャｰエスペランサ, 74,丸山元, 0.4, 74,  -3,* 15,10, 26.7, ⑭⑭
 9,13, ボｰラトウショウ,---,田中勝, 1.1, 51,  -9,* -1,10, 34.9, ⑬⑭, 9,13,Ｇホアピリ, 52,戸崎圭, 1.1, 55,  -6,  -3, 3,  5.3,⑫⑩⑩, 9, 4,Ｇサトノオｰランド, 70,杉原誠, 2.8, 54,  -2,  -7, 5, 13.0,③⑥⑧, 9, 5,Ｆサニｰヘイロｰ, 77,戸崎圭, 0.4, 74,   1,  11, 4,  8.3, ⑪⑪
10, 3,Ｄアキノディフェンス, 58,石橋脩, 1.3, 52,   1, -11, 7, 13.8, ⑧⑦,10, 6,Ｉカウウェラ, 51,田中博, 1.3, 57,  -7,  -2,11, 64.3,⑬⑫⑫,10, 7,Ｉデンコウチャｰム, 66,小島太, 2.9, 56,  -3,  -4,12,286.8,⑪⑫⑫,10, 4,Ｉジョｰオリオン, 74,吉田豊, 0.5, 74,   5,   6, 1,  3.7, ⑧⑧
11,10,Ｇスズカロカフラ, 56,三浦皇, 1.6, 52,*  5, -17,13, 88.7, ③③,11, 8,Ｈピｰスバイオ, 51,蛯名正, 1.6, 52,  -5, -11, 8, 24.3,⑩⑨⑨,11,11,Ｌブラウシュタイン, 54,西田雄, 3.0, 57,  -3,  -3,13,452.8,⑬⑩⑪,11,13,Ｈミッドナイトクロス, 75,内田博, 0.5, 73,  -6,* 16, 2,  5.3, ⑮⑮
12, 5, イナズマデｰア,---,武士沢, 1.7, 46, -12,  -4,16,190.4, ⑯⑮,12,12,Ｅトｰセンジャステス, 54,内田博, 1.7, 50,  -5, -14, 2,  4.6,⑥⑦⑦,12, 8,Ｍビッグプレゼンタｰ, 48,原田和, 3.0, 53,*  1, -14,11,136.4,①①①,12,11,Ｐイセノスバル, 68,柴山雄, 0.7, 70,   6,   1,14,191.8, ⑦⑦
13,11, オｰシャン,---,的場勇, 1.7, 46, -10,  -5,14,122.8, ⑭⑬,13,10, ホワイトチェイサｰ,---,北村宏, 1.8, 51,  -8,  -7,13,109.6,⑭⑭⑭,13, 3,Ｊリネンヴィヴィッド, 62,柴山雄, 3.6, 50,  -2, -14, 8, 47.3,⑤⑤⑤,13,12,Ｍタｰニングポイント, 72,江田照, 0.7, 71,   5,   3,11, 39.0, ⑨⑨
14,14,Ｊハッピｰシｰショア, 52,木幡初, 1.7, 49,   1, -15, 4,  7.9, ⑨⑪,14,11,Ｎクリスフォンテン, 29,大野拓, 2.4, 45,  -7, -18,14,360.4,⑨⑪⑬,,,,,,,,,,,,,14, 9,Ｌトウショウフォアゴ, 72,田辺裕, 0.7, 71,  -3,  11,12, 52.5, ⑬⑬
15, 9, オリュウ,---,大庭和, 2.1, 41, -12,  -7,15,145.1, ⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｏセトノアンテウス, 68,津村明, 1.1, 67,   4,  -1,16,349.0, ⑩⑩
16, 8, ブｰケトウショウ,---,黛弘人, 2.4, 40,  -2, -19, 9, 33.2, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Ｅテｰプカット, 77,丹内祐, 1.2, 65,  -7,   8,15,215.4, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,
"単勝:390円 複勝:07=170円 06=290円 12=180円 枠連:3,060円",,,,,,,,,,,,"単勝:910円 複勝:14=270円 05=180円 03=170円 枠連:1,730円",,,,,,,,,,,,単勝:310円 複勝:10=120円 12=120円 06=170円 枠連:220円,,,,,,,,,,,,"単勝:630円 複勝:01=240円 10=310円 03=350円 枠連:2,170円",,,,,,,,,,,
"馬連:3,230円 ワイド:06-07=800円 07-12=590円 06-12=990円",,,,,,,,,,,,"馬連:2,650円 ワイド:05-14=820円 03-14=670円 03-05=370円",,,,,,,,,,,,馬連:430円 ワイド:10-12=180円 06-10=350円 06-12=390円,,,,,,,,,,,,"馬連:4,630円 ワイド:01-10=1,440円 01-03=1,100円 03-10=1,960円",,,,,,,,,,,
"馬単:5,550円 3連複:6,880円 3連単:33,660円",,,,,,,,,,,,"馬単:4,900円 3連複:2,740円 3連単:22,200円",,,,,,,,,,,,"馬単:810円 3連複:950円 3連単:3,480円",,,,,,,,,,,,"馬単:8,010円 3連複:14,610円 3連単:78,990円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 9R  芝2200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,山吹賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｂフュｰジリア, 61,横山典,, 55,* -4,*  1, 1,  1.5,⑮⑤③, 1,11,Ａシュトラｰル, 81,蛯名正,, 75,   7,* 13, 1,  2.6, ④④, 1,10,Ｃアポロソニック, 69,勝浦正,, 71,* -8,  11,11, 34.4,①①①, 1,16,Ａエスケｰプマジック, 82,内田博,, 81,   6,  11, 3,  5.0, ④⑤
 2, 4,Ｆラルゴスパｰダ, 51,戸崎圭, 0.2, 56,* -4,*  0, 3,  6.1,⑥④②, 2, 3,Ｂジャガｰバロｰズ, 81,戸崎圭, 0.5, 71,* 10,   6, 3,  5.1, ①①, 2, 2,Ｈマンインザムｰン, 65,北村宏, 0.2, 71,* -9,  13, 2,  5.6,④③④, 2, 9,Ｄロｰブドヴルｰル, 77,戸崎圭, 0.2, 79,*  7,   9, 7, 20.2, ②②
 3, 3,Ａカフェシリウス, 64,松岡正, 0.2, 56,* -4,* -1, 2,  4.8,④③①, 3, 1,Ｃサルバドｰルハクイ, 72,松岡正, 0.7, 69,   7,   7, 5, 13.6, ③③, 3,11,Ｊアメリカンドリｰム, 61,内田博, 0.3, 68,* -9,  10,10, 25.3,②②②, 3,11,Ｅケイアイクライム, 77,吉田豊, 0.4, 77,   1,  12, 6, 14.8, ⑨⑩
 4,11,Ｅクロノマン, 55,嶋田純, 0.9, 51,  -5,  -4, 6, 33.9,⑦⑦⑤, 4,10,Ｄホワイトポピｰ, 70,吉田豊, 1.0, 67,* 10,   2, 7, 16.6, ②②, 4,12,Ｅテイエムブシドｰ, 67,松岡正, 0.4, 70,* -9,  10, 5, 12.2,③④③, 4,10,Ｃアキノモｰグル, 78,石橋脩, 0.4, 77,   4,   9, 4, 10.5, ⑥⑥
 5, 1,Ｎバトルスプレンダｰ, 35,田辺裕, 1.6, 47,  -8,  -6,12,210.1,⑫⑫⑪, 5, 2,Ｅコズミックショア, 68,内田博, 1.2, 64,   4,   5, 2,  4.9, ⑤⑤, 5, 6,Ｋサトノテイオウ, 44,戸崎圭, 0.4, 67, -10,  11, 7, 15.2,⑤⑤⑤, 5,15,Ｇシンキングマシｰン, 76,横山典, 0.4, 76,  -3,* 15, 2,  4.3, ⑪⑫
 6,15,Ｈシャトｰザｰル, 48,丸山元, 1.7, 48,  -8,  -5, 9, 81.7,⑭⑮⑮, 6,16,Ｏディアルｰモ, 46,勝浦正, 1.7, 59,   0,   4,14,144.7, ⑨⑨, 6, 3,Ｉブリリアント, 61,田中勝, 0.4, 77, -14,* 24,12, 34.4,⑪⑫⑪, 6, 7,Ｍレッツゴｰマｰクン, 72,柴山雄, 0.5, 78,  -7,* 20,11, 37.9, ⑮⑮
 7,12,Ｃメインタｰゲット, 61,田中博, 1.8, 47,  -6, -11, 5, 21.6,⑨⑨⑥, 7, 4,Ｈプリティウイッチ, 63,柴田善, 1.8, 58,  -2,   6, 4,  8.5, ⑫⑪, 7, 9,Ｂビッグバンドジャズ, 71,柴田善, 0.4, 71, -12,  15, 9, 20.7,⑧⑦⑨, 7, 4,Ｈトリニティチャｰチ, 76,柴田大, 0.6, 75,  -4,* 16, 5, 11.3, ⑭⑭
 8, 8,Ｌロｰレルトレジャｰ, 38,黛弘人, 2.0, 43,  -8,  -9,13,261.5,⑬⑭⑩, 8,14,Ｉオリオンザプラズマ, 60,田辺裕, 2.0, 57,   2,   1,11, 40.5, ⑦⑦, 8, 5,Ａサンバジｰリオ, 74,石橋脩, 0.5, 71, -12,  15, 3,  6.1,⑨⑨⑧, 8, 3,Ｉジャｰグラット, 75,三浦皇, 0.6, 77,  -3,  15,12, 74.3, ⑬⑨
 9,13,Ｊコスモアンジェリケ, 44,丹内祐, 2.1, 47,  -6, -13,10,109.8,⑧⑪⑧, 9, 8,Ｆジャングルタｰザン, 65,三浦皇, 2.0, 58,   4,  -1, 9, 32.7, ⑥⑥, 9, 8,Ｇエｰシンマックス, 65,丸山元, 0.5, 75, -15,* 23, 4,  9.8,⑫⑪⑫, 9, 2,Ｌトｰセントレジャｰ, 72,松岡正, 1.0, 72,*  8,   1, 8, 21.0, ①①
10, 9,Ｋポッドシャイン, 43,柴山雄, 2.2, 43,  -7, -13,11,167.8,⑩⑩⑭,10,13,Ｋロジウエスト, 58,丸田恭, 2.2, 54,  -3,   2, 8, 25.8, ⑭⑫,10, 4,Ｄワｰプドライブ, 68,横山典, 0.6, 66, -10,  10, 1,  2.6,⑥⑥⑥,10,13,Ｆルミナススカイ, 77,吉田隼, 1.1, 71,*  7,   1,10, 30.6, ③③
11, 6,Ｍメリアブｰケ, 36,内田博, 2.2, 42,* -4, -18, 4, 17.5,①①④,11,12,Ｍランパスキャット, 53,丸山元, 2.3, 54,  -1,   0,15,208.4, ⑪⑩,11, 7,Ｌスリｰデｰモン, 19,三浦皇, 0.8, 66, -12,  10, 6, 13.1,⑦⑧⑦,11, 5,Ｂフルヒロボｰイ, 79,蛯名正, 1.2, 70,   4,   2, 1,  2.9, ⑦⑦
12, 5,Ｏグレｰトエスケｰプ, 30,北村宏, 2.3, 43,  -7, -13,14,300.5,⑪⑬⑫,12, 7,Ｌプロティアン, 57,石橋脩, 2.4, 53, -10,*  8,12,134.2, ⑯⑮,12, 1,Ｆマクベスバロｰズ, 66,蛯名正, 0.9, 67, -13,  13, 8, 17.1,⑩⑩⑩,12, 1,Ｎコウユｰサムライ, 72,杉原誠, 1.2, 70,   5,   2, 9, 26.7, ⑤④
13, 2,Ｇスキルアップ, 49,田中勝, 3.2, 36,  -5, -24, 8, 51.9,③⑥⑬,13, 9,Ｎグラスソニック, 51,津村明, 3.2, 47,   1,  -8,10, 36.6, ⑧⑧,,,,,,,,,,,,,13,14,Ｊサトノロック, 74,横山和, 1.3, 72,  -2,   8,13, 76.7, ⑫⑬
14, 7,Ｄトウショウブロンコ, 56,柴田大, 3.4, 35,  -5, -25, 7, 46.6,⑤⑧⑨,14, 6,Ｊベルウッドシｰマ, 59,平野優, 3.7, 42,  -1, -12,13,141.1, ⑩⑬,,,,,,,,,,,,,14, 8,Ｋメジロオマリｰ, 73,山崎亮, 1.5, 68, -11,  14,15,437.0, ⑯⑯
15,10,Ｉカシノラッキｰ, 48,二本柳, 6.7, 21,* -4, -55,15,518.7,②②⑦,15, 5,Ｇカワキタシャウト, 63,田中勝, 3.8, 41,  -3, -10, 6, 15.0, ⑬⑭,,,,,,,,,,,,,15, 6,Ｏカツノセカンド, 71,伴啓太, 1.6, 67,   3,   0,16,451.2, ⑧⑧
,,,,,,,,,,,,16,15,Ｐスズカランラン, 41,横山和, 4.3, 39,  -8, -10,16,283.2, ⑮⑯,,,,,,,,,,,,,16,12,Ｐヤマノグラス, 65,西村太, 1.6, 67,   0,   2,14,223.9, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,
単勝:150円 複勝:14=100円 04=160円 03=130円 枠連:440円,,,,,,,,,,,,単勝:260円 複勝:11=130円 03=180円 01=300円 枠連:470円,,,,,,,,,,,,"単勝:3,440円 複勝:10=670円 02=210円 11=660円 枠連:3,650円",,,,,,,,,,,,単勝:500円 複勝:16=210円 09=590円 11=390円 枠連:810円,,,,,,,,,,,
