13年 3月23日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月23日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1900m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
15, 6,Ｍキョウワイリス, 43,中井裕, 3.0, 31,  -8, -25,16,152.4, ⑭⑭,,,,,,,,,,,,,15,15,Ｏツバキ, 59,丹内祐, 2.4, 54,   0, -11,15,298.6, ⑦⑨,15, 7,Ｌサクラプリエｰル, 68,宮崎北, 1.1, 61,  -7,   3,11, 34.8, ⑨⑩
16,13,Ｈビナクイｰン, 50,中舘英, 4.2, 20,  -2, -43, 6, 13.2, ⑦⑧,,,,,,,,,,,,,16,13,Ｇカフヴァｰル, 69,中井裕, 2.8, 51,*  0, -15, 4,  8.9, ③⑤,16,16,Ｑヴュルデバンダム, 60,北村友, 1.6, 57, -12,   3,17,199.4, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｒバｰジンロｰド, 55,中井裕, 2.5, 43,  -5, -19,18,415.8, ③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:3),,,,,,,,,,,
"単勝:1,080円 複勝:01=280円 07=200円 14=440円 枠連:1,590円",,,,,,,,,,,,単勝:250円 複勝:07=130円 04=230円 08=240円 枠連:240円,,,,,,,,,,,,単勝:260円 複勝:08=130円 12=180円 10=310円 枠連:650円,,,,,,,,,,,,"単勝:870円 複勝:12=310円 14=380円 17=170円 枠連:3,440円",,,,,,,,,,,
"馬連:2,900円 ワイド:01-07=990円 01-14=3,160円 07-14=800円",,,,,,,,,,,,"馬連:790円 ワイド:04-07=370円 07-08=430円 04-08=1,270円",,,,,,,,,,,,"馬連:670円 ワイド:08-12=280円 08-10=630円 10-12=1,260円",,,,,,,,,,,,"馬連:8,720円 ワイド:12-14=2,460円 12-17=800円 14-17=810円",,,,,,,,,,,
"馬単:6,500円 3連複:24,890円 3連単:114,560円",,,,,,,,,,,,"馬単:1,210円 3連複:2,610円 3連単:7,410円",,,,,,,,,,,,"馬単:1,150円 3連複:2,800円 3連単:8,970円",,,,,,,,,,,,"馬単:18,970円 3連複:10,110円 3連単:92,170円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
