13年 3月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝2500m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝｼｬｲﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａモンテネオ, 63,田辺裕,, 66,*  0,*  5, 1,  2.3, ①①, 1, 1, ティンバｰウルフ,,江田勇,,,,, 1,  3.4,②②②, 1, 4,Ｄガチバトル, 63,田中勝,, 64,*  2,  -8, 4,  6.4,②②②, 1, 3,Ｈクリｰルカイザｰ, 86,吉田豊,, 81,*  8,   3, 2,  5.7,①①①
 2, 8,Ｂニュｰキングダム, 61,北村宏, 0.7, 60,* -1,   0, 2,  3.1, ②②, 2, 2, ロｰレルエルヴェル,,草野太,196.1,,,, 3,  4.7,④③③, 2, 8,Ｃサクラグランレｰヴ, 64,北村宏, 0.2, 62,  -2,* -4,10, 27.8,⑧⑧⑦, 2,11,Ｂタイタン, 92,内田博, 0.0, 85,   4,* 17, 3,  6.0,⑯⑮⑮
 3,16,Ｃナルミチャン, 59,柴田善, 1.0, 57,  -3,  -1, 4,  8.7, ⑤⑤, 3, 6, アポロマｰベリック,,平沢健,196.6,,,, 6, 16.7,⑤⑥⑥, 2, 2,Ｇレッドヴィｰヴォ, 61,三浦皇, 0.2, 63,  -1,  -6, 7, 13.0,④⑤⑥, 3,10,Ｋマイネルマｰク, 84,柴田大, 0.0, 85,   6,* 13, 4,  6.5,⑬⑬⑪
 4, 6,Ｌノッキングオン, 42,石橋脩, 1.3, 55, -12,*  6, 8, 33.0, ⑪⑩, 4, 7, テルバイク,,山本康,196.7,,,, 2,  3.6,⑦④④, 4, 9,Ｆカケダシ, 62,横山典, 0.2, 60,  -1,* -5, 3,  5.3,⑩⑨⑧, 4, 1,Ｇブリッジクライム, 86,横山典, 0.1, 80,   7,   6, 1,  3.7,②⑤④
 5,12,Ｆホクレアパパ, 53,三浦皇, 1.6, 53,  -3,  -4, 5, 14.2, ④④, 5, 9, サニｰサイレンス,,高野和,196.8,,,, 5, 10.9,⑥⑤⑤, 5, 3,Ｂマイネルブルズアイ, 66,柴田大, 0.2, 63,   0,  -9, 2,  4.3,①③③, 5, 6,Ｌジャングルハヤテ, 81,西田雄, 0.1, 81,   7,   9,13, 80.7,⑥⑧⑨
 6,10,Ｉベストバニヤン, 48,松岡正, 1.7, 52,*  0,  -8, 9, 67.3, ③③, 6, 8, ランブリングロｰズ,,石神深,197.0,,,, 4,  4.8,①①①, 6, 6,Ｉユキノユウダン, 60,江田照, 0.3, 62,   1,  -9, 9, 18.8,⑤④⑤, 6, 8,Ｃユウキソルジャｰ, 92,村田一, 0.2, 82,   7,   7, 5,  8.1,⑧⑦⑦
 7,14,Ｈライングラン, 51,嶋田純, 1.7, 51,  -9,  -1, 6, 19.8, ⑨⑨, 7, 5, ノｰブルエｰス,,小野寺,197.6,,,, 8, 39.3,⑨⑦⑦, 7, 7,Ｅトルｰクマクト, 63,嘉藤貴, 0.4, 60,  -4,* -5,11, 86.4,⑨⑩⑩, 7,13,Ｍメイショウジンム, 80,柴田善, 0.3, 80,   6,   8,10, 37.3,⑪⑩⑭
 8, 4,Ｄニキｰヤダイヤ, 57,内田博, 1.9, 49,  -9,  -3, 3,  7.4, ⑧⑦, 8,11, リアルクラシック,,鈴木慶,198.1,,,,12, 99.4,⑧⑧⑧, 8, 5,Ａサトノアビリティ, 70,石橋脩, 0.4, 60,  -1, -10, 1,  4.0,③⑥④, 8, 7,Ｉケニアブラック, 85,北村宏, 0.4, 79,   5,   6, 6,  8.2,⑫⑨⑧
