13年 5月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 5月11日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2000m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,秩父特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆエルシェロアスｰル, 53,田中勝,, 57,* -2,* -4, 9, 22.6, ②②, 1, 1, カシマシンセイ,,山本康,,,,, 1,  2.1,①①①, 1, 9,Ａエパティック, 81,戸崎圭,, 78,  -8,* 14, 1,  1.9, ⑩⑨, 1, 4,Ｃクイｰンオリｰブ, 81,戸崎圭,, 77,* 10,*  3, 2,  3.8,①①①
 2,15,Ａエｰシンオマｰン, 60,石橋脩, 0.0, 58,* -3,* -4, 3,  4.4, ⑤④, 2,11, セフティｰフライト,,難波剛,202.5,,,, 5, 12.6,⑥⑥④, 2, 5,Ｉジャｰビス, 65,杉原誠, 0.0, 76,* -5,   8, 4, 11.5, ③②, 2, 1,Ａニシノテキｰラ, 85,内田博, 0.4, 75,   8,*  5, 3,  4.1,⑥⑥⑥
 3, 8,Ｂプルｰフ, 58,杉原誠, 1.1, 50,  -7,* -5, 5, 11.1, ⑮⑬, 3, 7, ゴｰカイフォンテン,,金子光,202.8,,,, 6, 13.7,②③②, 3,11,Ｈバトルキトリ, 66,田辺裕, 0.0, 74,* -1,   4, 9, 28.3, ①①, 3, 2,Ｆディオベルタ, 76,蛯名正, 0.4, 74,   8,   2, 1,  3.1,②②③
 4,11,Ｄジンジャｰミスト, 54,内田博, 1.3, 50,  -4, -11, 1,  4.2, ⑥⑦, 4,10, ヨドノエｰス,,小野寺,203.4,,,,14,230.7,⑫⑨⑧, 4, 8,Ｂニシノクエｰサｰ, 73,北村宏, 0.4, 75, -12,* 14, 6, 17.9, ⑬⑭, 4, 5,Ｋデルマイザナミ, 71,藤岡康, 0.8, 71,   7,   1,11, 46.3,⑦⑦⑨
 5, 7,Ｅティアップドリｰム, 54,高倉稜, 1.5, 46,* -2, -18,10, 24.4, ①①, 5, 2, ランブリングロｰズ,,北沢伸,203.9,,,, 4,  7.8,⑦⑦⑥, 5, 7,Ｆコスモソウタ, 68,石橋脩, 0.4, 74, -11,* 12, 5, 15.3, ⑨⑪, 5, 7,Ｂコスモバタフライ, 82,石橋脩, 1.0, 68,   8,  -5, 5, 11.8,④④⑤
 6,16,Ｊクリノアルプス, 50,柴田善, 1.6, 46,  -5, -13,13,119.8, ⑪⑧, 6, 4, ラインミッシェル,,大江原,204.2,,,,10, 93.2,⑧⑧⑦, 6,18,Ｑムｰンベックカフェ, 48,武豊  , 0.5, 70,* -5,   2,11, 48.5, ④④, 6, 3,Ｄツインエンジェルズ, 80,柴田善, 1.1, 67,   6,  -4, 6, 16.7,⑨⑨⑧
 7, 4,Ｉコンチェルティｰノ, 51,田辺裕, 1.7, 44,  -3, -17, 7, 17.2, ④⑤, 7, 8, サｰドシアタｰ,,江田勇,204.3,,,, 7, 30.0,⑨⑩⑩, 7, 3,Ｃサトノペガサス, 71,田中勝, 0.5, 74, -12,* 13, 2,  6.5, ⑮⑬, 7, 8,Ｅガｰネットチャｰム, 77,三浦皇, 1.1, 70,   8,  -5, 4,  7.8,⑧⑧⑦
 8,12,Ｃコウジンコラボ, 55,岩田康, 1.7, 45,* -2, -18, 2,  4.3, ③③, 8,13, ブリッサ,,上野翔,204.5,,,, 3,  6.1,③②③, 8,15,Ｎヤマニンネレイス, 54,荻野琢, 0.5, 67,* -3,   0,17,458.9, ②③, 8,10,Ｉヴェルデライト, 74,北村宏, 1.2, 67,   5,  -1, 7, 27.5,⑪⑪⑪
 9,13,Ｏティリアンパｰプル, 41,吉田豊, 1.8, 45,  -5, -14,11, 26.7, ⑨⑩, 9, 5, イキシアグレイド,,浜野谷,206.0,,,, 8, 33.7,④④⑤, 9, 1,Ｅレッドストラｰダ, 69,吉田豊, 0.5, 71,  -8,   8, 7, 20.4, ⑧⑧, 9, 6,Ｈトｰセンインディ, 74,武豊  , 1.3, 68,   7,  -5, 8, 27.6,⑩⑩⑩
10,14,Ｋオマツリマンボ, 50,上野翔, 2.0, 43,* -2, -20,15,163.0, ⑦⑥,10, 9, マｰジｰビｰト,,蓑島靖,206.2,,,, 9, 39.6,⑤⑤⑨,10,16,Ｄユッカマウンテン, 71,蛯名正, 0.5, 73, -12,* 13, 3,  6.6, ⑭⑮,10, 9,Ｇカルマｰト, 76,岩田康, 1.9, 60,*  9, -23, 9, 30.1,③③②
11, 9,Ｎコラソンロコ, 43,武士沢, 2.1, 44, -10, -11,16,171.6, ⑭⑯,11, 3, トｰセンコｰルミｰ,,草野太,208.0,,,,11,120.3,⑩⑪⑪,11,14,Ｋラインロバｰト, 59,藤岡康, 0.7, 69, -11,   8,13,186.5, ⑫⑫,11,11,Ｊファｰゴ, 72,田中勝, 1.9, 59,   8, -19,10, 38.3,⑤⑤④
12, 3,Ｇマリアロｰザ, 52,三浦皇, 2.2, 42,  -7, -16, 8, 19.9, ⑫⑪,12,12, マｰニｰ,,高野和,209.0,,,,12,176.4,⑪⑫⑫,12, 6,Ｒオギノシュタイン, 47,酒井学, 0.7, 70, -11,   8,15,263.8, ⑪⑩,,,,,,,,,,,,
13, 6,Ｍシスタｰエアｰ, 44,藤岡康, 2.4, 40, -10, -13,14,153.9, ⑯⑮,,,,,,,,,,,,,13, 2,Ｊグラントリノ, 61,岩田康, 0.9, 66,  -6,  -1,10, 30.3, ⑤⑤,,,,,,,,,,,,
14, 5,Ｐキｰンオレンジ, 38,北村宏, 2.6, 39,  -7, -19,12, 52.8, ⑩⑫,,,,,,,,,,,,,14,10,Ｍトモヲエラババ, 55,石神深, 1.4, 62, -16,   5,18,591.0, ⑯⑯,,,,,,,,,,,,
15, 1,Ｌプレドマンシュ, 47,蛯名正, 2.7, 39,  -8, -18, 4,  8.6, ⑬⑭,,,,,,,,,,,,,15,17,Ｇトｰセンカルツェ, 66,内田博, 1.6, 55,  -7, -10, 8, 23.5, ⑦⑦,,,,,,,,,,,,
16, 2,Ｈアイサメヤラズ, 51,戸崎圭, 3.9, 29,  -5, -32, 6, 12.8, ⑧⑨,,,,,,,,,,,,,16,12,Ｌサンキストビｰチ, 58,三浦皇, 1.7, 60, -17,   4,14,224.5, ⑱⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｏリバティｰホｰル, 50,高倉稜, 1.7, 54,  -7, -11,12,141.6, ⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 4,Ｐバｰジンロｰド, 50,武士沢, 2.1, 54, -17,  -1,16,410.5, ⑰⑰,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:0),,,,,,,,,,,
