13年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 6,Ｆキセキノチャンス, 57,丸田恭, 1.1, 45,  -4,  -7, 6, 15.0,⑦⑧⑧, 9,15,Ｊハｰツコンセンサス, 44,中井裕, 0.7, 50,  -8,  -4, 8, 17.3, ⑧⑨, 9,12,Ｆイッセキニチョウ, 67,勝浦正, 0.9, 64, -13,   9, 6, 23.3, ⑩⑨, 9, 1,Ａダノンエレガント, 75,吉田隼, 0.6, 61,   3,  -5, 1,  3.2, ④⑥
10,11,Ｋフレンズ, 40,川須栄, 1.6, 45,  -5,  -7,12,125.2,⑭⑫⑫,10, 1,Ｅウチケンジェｰニオ, 53,蛯名正, 0.8, 49, -13,   0, 7, 14.7, ⑬⑪,10, 2,Ｐリバｰデュランダル, 49,城戸義, 1.1, 65, -20,* 15,13,181.8, ⑭⑬,10,15,Ｋメイショウセトウチ, 63,丸田恭, 0.9, 58,   3,  -9,13, 92.2, ⑥⑤
11, 5,Ｍトリロジｰ, 38,勝浦正, 1.7, 42,  -2, -14,10, 55.3,④③⑥,11, 7,Ｌイクラン, 42,津村明, 0.9, 49, -13,  -1,12, 44.0, ⑭⑬,11, 8,Ｈドクトルコスモ, 64,山崎亮, 1.2, 61, -18,  10,16,359.6, ⑬⑭,11, 3,Ｍドントゥリバｰレ, 57,川須栄, 1.2, 54,   0, -10,12, 47.5, ⑦⑨
12,15,Ｈジョリファム, 46,丸山元, 2.3, 38,  -5, -14,11, 90.9,⑨⑩⑩,12, 4,Ｍサクラトップカフェ, 36,川須栄, 1.0, 47, -10,  -5,11, 35.7, ⑨⑥,12, 6,Ｏエヌワイグレｰス, 49,長岡禎, 1.2, 58,  -8,   0,14,195.1, ④⑤,12, 6,Ｄヘリオスフィア, 68,大野拓, 1.2, 54,  -9,  -1,10, 37.8, ⑫⑧
13,10, ケｰジｰナデシコ,---,鮫島良, 3.4, 32, -12, -12,13,133.3,⑮⑮⑮,13,10,Ｉスマｰトパスポｰト, 46,福永祐, 1.1, 46, -10,  -6, 3,  8.2, ⑫⑫,13,11,Ｉサンキストビｰチ, 64,松岡正, 1.5, 57, -17,   5, 9, 51.7, ⑫⑪,13,14,Ｏトランドネｰジュ, 54,松岡正, 1.2, 54,*  8, -18, 6, 17.4, ②②
14, 3,Ｊタカネナデシコ, 42,柴山雄, 3.4, 30,  -6, -21,14,148.4,⑪⑬⑬,14, 5,Ｋアクアブルｰサニｰ, 43,勝浦正, 1.3, 43, -17,  -3,13, 65.9, ⑯⑯,14,16,Ｎシンデンアラタ, 50,柴田大, 1.7, 56, -27,  11,15,353.8, ⑯⑯,14, 8,Ｐパワｰヒッタｰ, 50,中谷雄, 1.4, 51,*  7, -20,11, 43.4, ①①
15,13,Ｎアマネセル, 34,山崎亮, 4.0, 28,  -8, -23,15,401.1,⑫⑭⑭,15,13, ビジンダネ,---,山崎亮, 2.1, 32, -13, -17,15,199.6, ⑮⑮,15,15,Ｍスリｰバリアント, 52,柴山雄, 1.8, 51,* -3, -13,11,159.5, ①①,15, 4,Ｂナガレボシイチバン, 70,伊藤工, 1.5, 49, -17,   3, 9, 26.0, ⑮⑮
,,,,,,,,,,,,16,14,Ｏトウカイメイク, 29,伴啓太, 2.4, 28,  -8, -26,16,229.6, ⑦⑭,16, 3,Ｋサンライズクラウド, 59,高倉稜, 1.9, 51, -21,   4, 7, 23.4, ⑮⑮,16, 2,Ｌオマモリ, 62,高倉稜, 2.0, 44, -23,   3,14,100.8, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:1),,,,,,,,,,,
単勝:280円 複勝:01=140円 08=150円 09=320円 枠連:450円,,,,,,,,,,,,"単勝:250円 複勝:12=130円 06=330円 16=490円 枠連:1,200円",,,,,,,,,,,,単勝:310円 複勝:09=150円 01=130円 07=450円 枠連:320円,,,,,,,,,,,,"単勝:440円 複勝:13=240円 05=240円 07=570円 枠連:1,390円",,,,,,,,,,,
馬連:630円 ワイド:01-08=290円 01-09=670円 08-09=900円,,,,,,,,,,,,"馬連:1,560円 ワイド:06-12=610円 12-16=1,030円 06-16=2,660円",,,,,,,,,,,,"馬連:430円 ワイド:01-09=210円 07-09=1,410円 01-07=920円",,,,,,,,,,,,"馬連:1,810円 ワイド:05-13=780円 07-13=2,570円 05-07=2,660円",,,,,,,,,,,
"馬単:1,130円 3連複:2,320円 3連単:7,340円",,,,,,,,,,,,"馬単:2,540円 3連複:9,110円 3連単:36,470円",,,,,,,,,,,,"馬単:990円 3連複:3,390円 3連単:13,110円",,,,,,,,,,,,"馬単:3,350円 3連複:15,060円 3連単:51,850円",,,,,,,,,,,
■ 2R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 8R  ダ1150m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■11R  芝1800m 4歳上ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島牝馬ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａマイネルランスタン, 62,蛯名正,, 70,*  5,*  7, 3,  5.9,⑧①①, 1, 3,Ａヤマニンアルゴシｰ, 64,内田博,, 65,*-19,* 16, 1,  2.3,①①①, 1, 2,Ｃヒカルソラフネ, 71,吉田隼,, 68,  -2,* 13, 3,  6.2, ③③, 1, 6,Ａオｰルザットジャズ, 89,デムｰ,, 87,   9,  20, 1,  2.6,⑦⑦⑤
 2, 3,Ｂショウナンバｰキン, 61,福永祐, 0.5, 66,   2,*  6, 1,  1.7,③④⑥, 2,10,Ｊミシシッピデルタ, 48,柴山雄, 0.5, 63, -23,* 18, 7, 15.9,⑫⑨⑦, 2, 1,Ｂトウカイチャｰム, 72,嶋田純, 0.3, 64,  -5,* 12, 1,  3.2, ⑤④, 2,10,Ｂマイネイサベル, 89,松岡正, 0.0, 89,   7,* 23, 3,  6.6,⑨⑨⑦
 3,12,Ｄタカラプリンス, 57,内田博, 0.7, 62,*  4,  -1, 2,  4.9,④③②, 3,16,Ｃウインノｰヴァ, 63,デムｰ, 0.6, 56,*-20,  10, 5, 10.7,②②③, 3, 5,Ｄアランルｰス, 70,大野拓, 0.4, 65,  -6,* 13, 4,  7.6, ⑧⑥, 3, 5,Ｈピュアブリｰゼ, 81,古川吉, 0.1, 87,  12,  15,10, 48.4,③③③
 4, 2,Ｇシャルパンテ, 52,嶋田純, 1.4, 57,  -1,   0, 9, 87.0,⑫⑪⑪, 4, 7,Ｂロングボンズ, 63,中井裕, 0.6, 61, -23,* 17, 4, 10.6,⑩⑧⑨, 4,10,Ａサルジュ, 73,松岡正, 0.7, 62,* -1,   5, 2,  3.3, ②②, 4,14,Ｉアロマティコ, 81,福永祐, 0.1, 90,   5,* 28, 2,  3.4,⑭⑭⑭
 5, 1,Ｆミラクレスト, 53,高倉稜, 1.5, 55,  -1,  -3, 6, 27.7,⑨⑨⑩, 5,12,Ｅクｰファゲルニカ, 56,福永祐, 0.8, 57, -22,  11, 2,  3.3,⑤⑤⑥, 5, 3,Ｈシｰクレットアｰム, 62,川須栄, 0.8, 61,  -9,  11, 7, 18.0, ⑨⑩, 5, 7,Ｅオメガハｰトランド, 84,内田博, 0.2, 87,  11,  17, 4,  9.8,④④④
 6, 8,Ｌコスモフルｰリング, 45,柴田大, 1.6, 58,   2,  -4,13,179.7,⑪⑩⑨, 6,15,Ｉクラウンセシリア, 51,中谷雄, 0.8, 55,*-20,   8,15,314.5,④③④, 6, 4,Ｆクｰデタｰ, 67,福永祐, 0.9, 60, -11,* 12, 5,  9.9, ⑮⑬, 6,13,Ｄゴｰルデンナンバｰ, 84,大野拓, 0.2, 88,   6,* 25, 9, 23.2,⑫⑫⑫
 7,13,Ｋナンヨｰノキョｰ, 48,川須栄, 1.6, 55,   3,  -8, 7, 63.7,⑥⑧⑦, 7,11,Ｌキョウワナイト, 47,川須栄, 0.8, 59, -23,  14,13,265.7,⑧⑩⑤, 7, 7,Ｍエクセラン, 52,丸山元, 0.9, 60,  -3,   6, 9, 56.4, ⑥⑧, 7,15,Ｌマイネオｰチャｰド, 80,柴田大, 0.8, 81,   7,  12,11, 48.6,⑩⑩⑬
 8,14,Ｃクリノアンナプルナ, 58,鮫島良, 1.6, 55,   0,  -2,12,173.0,⑩⑫⑫, 8, 8,Ｍオベレック, 42,柴田大, 1.0, 58, -26,  15,10, 94.7,⑭⑬⑩, 8,12,Ｌスカイアクセス, 55,西村太, 0.9, 59,  -3,   5,12, 99.8, ④⑤, 8,12,Ｍミッドサマｰフェア, 80,蛯名正, 0.8, 80,   6,  15, 6, 19.4,⑬⑬⑨
 9,11,Ｈスピリットサムライ, 51,大野拓, 1.8, 52,   2, -12, 8, 79.5,②⑤④, 9, 1,Ｄアスカメイ, 57,丸山元, 1.2, 48, -22,   3, 9, 93.8,③④②, 9, 6,Ｎシムｰン, 51,西田雄, 1.1, 57,  -9,   9,14,137.0, ⑩⑨, 9, 4,Ｃサンシャイン, 85,中舘英, 1.2, 75,  12,   0, 7, 20.9,②②②
10, 7,Ｉメイショウミヤジマ, 49,吉田隼, 1.8, 54,  -2,  -1,10, 97.9,⑬⑭⑭,10, 4,Ｆコンチェルティｰノ, 52,吉田隼, 1.3, 50, -23,   6, 8, 41.1,⑥⑦⑧,10,16,Ｉハクユウリリｰ, 61,中舘英, 1.2, 58,*  1,   1,10, 56.7, ①①,10, 9,Ｋトｰセンベニザクラ, 80,津村明, 1.5, 73,   9,  -1, 5, 17.0,⑥⑧⑧
11,15,Ｅプリズンブレｰク, 53,丸田恭, 1.9, 50,   3, -15, 4, 10.9,⑦⑥⑤,11, 6,Ｈダイワマｰクスマン, 51,大野拓, 1.4, 53, -27,  12, 6, 14.4,⑬⑮⑮,11, 9,Ｇジュドポｰム, 62,中井裕, 1.8, 52,  -9,   3, 8, 30.0, ⑫⑯,11, 1,Ｆアカンサス, 83,柴山雄, 1.7, 71,   6,   4, 8, 23.0,⑪⑪⑩
12, 4,Ｍメリオンジョｰ, 43,田中博, 1.9, 52,  -3,  -1,15,445.4,⑭⑬⑬,12, 9,Ｋビッグガｰネット, 48,嶋田純, 1.8, 45, -26,   3,14,279.4,⑮⑭⑬,12,13,Ｐストロングレグナム, 48,柴田大, 2.1, 49, -12,   4,16,389.8, ⑯⑮,12,11,Ｏスピｰドリッパｰ, 78,伊藤工, 1.7, 64,* 21, -29,14,115.7,①①①
13, 9,Ｎカシマシャドウ, 40,中谷雄, 2.2, 49,   1, -15,14,223.6,⑤⑦⑧,13, 5,Ｎヒロスマイル, 38,伊藤工, 2.3, 42, -28,   4,12,255.8,⑯⑯⑯,13,15,Ｋキンシツｰストン, 57,丸田恭, 2.1, 48,  -8,  -1,13,109.8, ⑬⑫,13, 2,Ｎフェｰタルロｰズ, 79,吉田隼, 1.7, 68,   9,  -3,12, 81.7,⑤⑥⑪
14,10,Ｊロｰドクレセント, 48,津村明, 2.2, 48,*  4, -21, 5, 11.5,①②③,14,14,Ｏショウナンマリッジ, 31,中舘英, 2.4, 35, -21, -12,16,620.0,⑦⑥⑪,14, 8,Ｏメイショウヨシミツ, 51,古川吉, 2.2, 49,  -8,  -1,15,140.3, ⑪⑪,14, 8,Ｊオｰシュペｰル, 81,田中博, 2.1, 66,   3,   2,15,295.0,⑮⑮⑮
15, 5,Ｏベロセットレコｰド, 35,西田雄, 2.8, 43,  -5, -10,11,127.7,⑮⑮⑮,15, 2,Ｇグラッソ, 52,高倉稜, 2.5, 36, -26,  -6,11,152.3,⑨⑫⑫,15,11,Ｅメイショウアルザス, 68,高倉稜, 2.3, 47,  -9,  -1, 6, 12.4, ⑭⑭,15, 3,Ｇアラフネ, 82,丸田恭, 2.1, 64,   9,  -9,13, 84.0,⑧⑤⑥
,,,,,,,,,,,,16,13,Ｐフレッシュドｰル, 22,蛯名正, 2.6, 33, -24,  -9, 3,  8.4,⑪⑪⑭,16,14,Ｊキングスウィｰプ, 59,山崎亮, 2.3, 47,  -5,  -5,11, 85.6, ⑦⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
単勝:590円 複勝:06=140円 03=110円 12=130円 枠連:380円,,,,,,,,,,,,"単勝:230円 複勝:03=120円 10=320円 16=270円 枠連:1,380円",,,,,,,,,,,,単勝:620円 複勝:02=180円 01=140円 05=200円 枠連:990円,,,,,,,,,,,,単勝:260円 複勝:06=130円 10=220円 05=850円 枠連:670円,,,,,,,,,,,
馬連:370円 ワイド:03-06=150円 06-12=270円 03-12=180円,,,,,,,,,,,,"馬連:1,550円 ワイド:03-10=650円 03-16=440円 10-16=1,730円",,,,,,,,,,,,"馬連:1,000円 ワイド:01-02=390円 02-05=700円 01-05=480円",,,,,,,,,,,,"馬連:830円 ワイド:06-10=380円 05-06=1,960円 05-10=3,840円",,,,,,,,,,,
"馬単:1,190円 3連複:480円 3連単:4,080円",,,,,,,,,,,,"馬単:2,320円 3連複:3,490円 3連単:15,680円",,,,,,,,,,,,"馬単:2,180円 3連複:1,880円 3連単:11,610円",,,,,,,,,,,,"馬単:1,360円 3連複:11,750円 3連単:41,730円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1150m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,米沢特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂケイアイホクトセイ, 63,勝浦正,, 59,* -4,* 10, 1,  1.8,⑫①①, 1,12,Ｊトニｰポケット, 71,デムｰ,, 78,*  1,* 22, 1,  3.9,⑤①①, 1,14,Ｆルミナスレッド, 67,松岡正,, 77,* -5,* 17, 4,  9.5,①①①, 1, 1,Ｂヤマニンパピオネ, 81,柴山雄,, 76,* 10,   8, 2,  4.6, ①①
 2, 5,Ａセルリアンサｰロス, 63,鮫島良, 0.2, 58,* -4,  10, 5, 12.6,⑤②③, 2, 2,Ａマイネルティンラン, 82,柴田大, 0.6, 74,*  1,* 18, 4,  5.5,⑦④③, 2, 7,Ｈキワミ, 66,蛯名正, 0.3, 74,* -4,  13, 7, 14.6,②②②, 2, 2,Ａインディｰズゲｰム, 82,丸田恭, 0.2, 74,   4,  11, 4,  8.2, ⑥⑤
 3, 9,Ｇブラックシャリオ, 53,福永祐, 0.3, 58,  -5,* 11, 6, 14.1,①③②, 3, 4,Ｃステップアヘッド, 76,西村太, 1.1, 70,   0,  15, 3,  5.2,⑧⑤⑤, 3, 2,Ｊマイネマキアｰジュ, 64,柴田大, 0.6, 77,  -8,* 20,10, 27.6,⑫⑬⑨, 3,13,Ｄケイアイクライム, 81,大野拓, 0.6, 69,  -6,* 15, 6, 10.7, ⑮⑭
 4, 1,Ｈシｰクレットゾｰン, 53,丸田恭, 0.7, 54,  -7,* 10, 9, 29.7,④⑤⑤, 4, 9,Ｆキングオブフェイス, 73,中井裕, 1.5, 71,  -1,  15,11, 43.2,⑭⑩⑩, 4, 1,Ｂアルアマｰナ, 74,中井裕, 0.7, 73,  -7,  16, 3,  5.4,⑦⑪⑥, 4,11,Ｃジャパンプライド, 81,津村明, 0.7, 70,  -2,  12, 3,  6.0, ⑪⑦
 5,12,Ｉサイレンスバｰド, 53,木幡初, 1.1, 52,  -5,   5, 3, 10.7,③④④, 5, 6,Ｉメイショウシャイン, 71,川須栄, 1.7, 68,   0,  11, 6, 15.6,⑥⑧⑦, 5, 4,Ａプリュムロｰズ, 76,古川吉, 0.7, 71,  -6,  11, 6, 13.0,④⑤③, 5,12,Ｈロｰゼズガｰランド, 77,西村太, 0.7, 68,  -6,* 14,15,130.7, ⑬⑫
 6, 3,Ｃヒキャクノアシ, 63,丸山元, 1.4, 51,  -9,   8, 2,  5.8,⑭⑪⑩, 6,11,Ｋラグナロク, 70,丸田恭, 1.7, 67,   0,  11,12, 51.6,②⑦⑥, 6,10,Ｇスタｰリットスカイ, 67,高倉稜, 0.8, 69,  -6,  10, 5, 12.8,⑧⑥⑦, 6,16,Ｌマスタｰエクレｰル, 75,木幡初, 0.8, 69,*  8,   2,11, 40.0, ④④
 7,10,Ｄアサクサライジン, 56,柴山雄, 1.5, 50,  -9,   7, 7, 15.2,⑧⑩⑪, 7,15,Ｇモネロ, 73,古川吉, 1.8, 70,   0,  14, 7, 16.1,⑫⑪⑪, 7,12,Ｉアソルｰタ, 64,大野拓, 0.8, 68,* -5,   7,12, 32.9,⑥④⑤, 7, 5,Ｉフォｰスフル, 77,嶋田純, 1.0, 66,   6,   1,12, 40.1, ⑤⑥
 8,11,Ｆコスモデスタン, 54,柴田大, 1.8, 46,  -7,   1, 4, 12.0,②⑥⑥, 8,13,Ｅタイソンバロｰズ, 73,内田博, 1.9, 65,*  1,   6, 2,  4.2,④③②, 8, 6,Ｄパッシフロｰラ, 70,丸山元, 0.9, 69,  -8,  14, 1,  3.6,⑩⑫⑫, 8, 6,Ｅスランジバｰル, 80,内田博, 1.0, 67,   0,   8, 1,  3.4, ⑨⑩
 9, 4,Ｊピｰスワントゥルｰ, 52,西田雄, 2.0, 47,  -9,   3,10, 41.5,⑥⑨⑦, 9,10,Ｍカムイビスティｰ, 59,勝浦正, 2.1, 64,*  2,   6,10, 37.5,①②④, 9,13,Ｍアンスポｰクン, 60,福永祐, 1.1, 64,* -5,   3, 2,  4.0,③③④, 9, 4,Ｍラベンダｰカラｰ, 73,勝浦正, 1.1, 66,   1,   5,10, 34.3, ⑦⑧
10, 8,Ｌタカライｰグル, 46,中井裕, 2.2, 46,  -8,  -1, 8, 27.1,⑦⑦⑧,10, 5,Ｄテｰオｰダンシング, 75,高倉稜, 2.2, 63,   0,   5, 5, 10.1,⑨⑥⑧,10, 9,Ｅサクセスシルエット, 68,吉田隼, 1.1, 70,  -9,  15, 8, 19.0,⑬⑭⑬,10, 7,Ｊドナリサ, 76,荻野琢, 1.3, 63,  -3,   7,13, 83.4, ⑫⑬
11,13,Ｋトップトライ, 49,吉田隼, 2.8, 42, -12,   2,13,338.1,⑨⑫⑬,11, 1,Ｂナンヨｰヤシマ, 77,津村明, 2.3, 65,  -1,  11, 9, 33.0,⑬⑬⑬,11, 5,Ｋクリノメダリスト, 63,内田博, 1.3, 63,  -6,   3, 9, 21.6,⑭⑦⑭,11,14,Ｋワンダｰキラメキ, 76,デムｰ, 1.4, 63,  -5,   8, 8, 21.5, ⑭⑮
12,15,Ｎフットパｰス, 36,津村明, 3.0, 39,  -8,  -7,11,126.0,⑪⑧⑨,12,14,Ｏリワｰドレブロン, 25,大野拓, 2.5, 64,  -1,  10, 8, 21.1,⑩⑭⑭,12,11,Ｎサンマルダｰム, 57,嶋田純, 1.6, 60,  -6,   0,14,276.5,⑨⑩⑩,12, 9,Ｏフリスコベイ, 70,福永祐, 1.6, 61, -13,* 13, 9, 31.8, ⑯⑯
13, 2,Ｍクリノサガルマｰタ, 40,古川吉, 3.4, 41, -12,  -2,14,344.6,⑬⑬⑫,13, 3,Ｈジャストザシｰズン, 72,柴山雄, 2.6, 64,  -3,  12,13, 78.9,⑮⑮⑮,13, 8,Ｌエムアイチャンドラ, 61,柴山雄, 1.7, 58,  -6,  -1,13, 87.7,⑤⑨⑪,13,10,Ｐカシノエルフ, 55,西田雄, 1.9, 58,   0,  -1,16,266.4, ⑩⑪
