13年 2月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月 2日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1600m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞ山梨杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｂソラニｰ, 63,横山典,, 62,*-10,* 11, 2,  3.4, ①①, 1, 8,Ｆインナｰアｰジ, 50,蛯名正,, 62,  -6,* 10, 2,  4.4, ⑪⑫, 1,13,Ａトｰホウビュｰティ, 73,嶋田純,, 74,*  1,* 12, 6, 12.4, ④④, 1, 9,Ｋリンゴット, 66,田辺裕,, 81,* -5,  17, 8, 59.8, ①①
 2, 4,Ｃウインプロスパｰ, 61,三浦皇, 0.7, 57,*-11,*  5, 1,  2.7, ③②, 2, 6,Ａドラゴントｰク, 57,北村宏, 0.0, 60,  -3,*  4, 4,  8.3, ⑧⑧, 2,15,Ｂタニセンヴォイス, 72,吉田隼, 0.4, 70,*  1,   7, 1,  3.4, ②②, 2,11,Ｃフェスティヴタロｰ, 78,田中勝, 0.0, 82,* -5,  18, 3,  5.8, ②②
 3,11,Ｅモンテネオ, 51,田辺裕, 0.9, 56, -13,*  7, 4,  8.9, ⑪⑫, 3, 4,Ｃミラクルアスク, 53,田中勝, 0.1, 59,*  0,   0, 5,  9.9, ④④, 3, 3,Ｈリアライズクレア, 69,内田博, 0.6, 69,  -2,* 10, 2,  3.5, ⑥⑤, 3, 2,Ｇヒラボクインパクト, 77,北村宏, 0.0, 82,  -6,  20, 4,  7.8, ③③
 4, 9,Ｄダンディｰレイ, 58,内田博, 1.3, 52, -12,   2, 3,  6.1, ⑦⑤, 4,14,Ｇナイトブルｰミング, 50,松岡正, 0.1, 61,  -5,*  7, 7, 14.6, ⑩⑪, 4, 1,Ｇツｰオブアス, 69,石橋脩, 0.6, 70,*  2,   5, 4,  8.1, ①①, 4, 7,Ｊボｰイフレンド, 69,柴田善, 0.1, 82,  -7,  20, 9, 85.9, ④⑤
 5, 2,Ｈセイウンアツシゲ, 48,江田照, 2.0, 47, -11,  -5,13,200.8, ⑤④, 5,10,Ｈクラウンアルテミス, 48,マクド, 0.2, 58,  -2,   0, 6, 10.9, ⑦⑥, 5, 6,Ｉフジキラメキ, 67,田中勝, 1.0, 67,  -4,* 11, 9, 29.2, ⑭⑬, 5, 8,Ａオメガブレイン, 80,三浦皇, 0.2, 83,  -8,  20, 5,  8.9, ⑦⑦
 6, 1,Ｎダイゴハクリュウ, 39,吉田隼, 2.0, 47, -15,   0, 7, 20.2, ⑫⑬, 6, 1,Ｄアンレｰル, 51,横山典, 0.5, 53,  -3,  -3, 3,  8.1, ⑥⑦, 6, 8,Ｅマレンカヤ, 70,柴田大, 1.1, 67,   0,   5, 8, 20.4, ⑤⑥, 6, 6,Ｄニジブルｰム, 78,蛯名正, 0.2, 82,  -9,* 23, 6, 12.7, ⑧⑧
 7, 5,Ｊケイツｰネイト, 47,武士沢, 2.2, 50, -14,  -1, 9, 71.4, ⑭⑮, 7, 7,Ｊアイサメヤラズ, 44,村田一, 0.5, 54,  -2,  -5, 9, 38.7, ⑤⑤, 7, 5,Ｆサワキック, 69,武士沢, 1.3, 69,  -6,* 11,11, 38.1, ⑮⑮, 7, 3,Ｅダブルオｰセブン, 77,吉田豊, 0.3, 82, -11,* 23, 7, 19.2, ⑩⑩
 8, 8,Ｇスプリングカフェ, 50,マクド, 2.2, 46, -13,  -4, 5,  9.8, ⑬⑩, 8, 2,Ｋステラコｰヴァ, 38,吉田豊, 0.7, 53,  -6,   0,13,156.8, ⑫⑩, 8,12,Ｄピュアマインド, 70,ブノワ, 1.4, 66,  -3,   6, 3,  7.3, ⑪⑪, 8,10,Ｂガｰネットチャｰム, 80,横山典, 0.4, 77,  -6,  15, 1,  2.3, ⑤④
