13年 3月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月16日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,韓国馬事会杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｄゴｰルデンパピオン, 59,松岡正,, 64,*  5,* -1, 6, 11.0,⑨⑦②, 1, 9, タニノハｰビｰビｰ,,高野和,,,,, 1,  1.4,②②②, 1, 8,Ａオメガインベガス, 76,戸崎圭,, 71,* -4,* 22, 1,  1.5,①①①, 1,13,Ｇホｰカｰテンペスト, 78,内田博,, 86,   7,* 18, 6, 15.0,⑮⑮⑮
 2,15,Ｐシュガｰパイン,  3,石橋脩, 0.1, 64,*  6,* -1, 1,  2.5,⑥⑥⑥, 2,10, マサデパン,,石神深,194.1,,,,10, 45.8,⑥④④, 2, 5,Ｅダノンアイガｰ, 65,田辺裕, 0.5, 67,* -5,  19, 2,  4.6,②②②, 2, 2,Ａミヤビファルネｰゼ, 86,戸崎圭, 0.2, 81,   8,* 13, 1,  3.6,⑭⑬⑬
 3,14,Ｅダンディｰレイ, 57,高倉稜, 0.4, 62,*  6,  -5, 5,  8.7,④③①, 3,13, アイアムエレガント,,浜野谷,194.1,,,, 5, 19.9,①①①, 3, 2,Ｋファイブタブレット, 60,丸田恭, 0.9, 66,  -7,  20, 8, 41.6,⑥⑧⑤, 3, 1,Ｍパワｰスポット, 76,石橋脩, 0.2, 84,   3,* 21, 8, 23.7,⑯⑯⑯
 4, 9,Ｃナムライチバンボシ, 60,田辺裕, 1.0, 57,*  6,  -9, 2,  5.2,⑤⑤⑤, 4, 8, ブレイクチャンス,,横山義,194.2,,,, 2,  7.0,④⑤⑤, 4, 4,Ｊツクバロｰレル, 61,横山典, 0.9, 63,  -6,  17, 6, 25.5,③③④, 4, 9,Ｊケイアイエレガント, 76,柴田善, 0.3, 80,* 15,   0,12, 58.6,②②②
 5,12,Ｂトｰセンワイルド, 60,武士沢, 1.2, 59,   3,  -6, 7, 19.2,⑬⑪⑨, 5, 6, リバｰオリエンタル,,江田勇,194.4,,,, 4, 14.1,③③③, 5, 1,Ｆジャｰラベンナ, 65,伴啓太, 1.3, 64,  -7,  18, 5, 21.9,⑨⑨⑩, 5, 8,Ｆヒラボクインパクト, 78,松岡正, 0.3, 82,* 14,   1, 2,  4.3,⑥③③
 6, 7,Ａジュルヴォアソング, 60,内田博, 1.3, 56,*  6, -11, 3,  6.1,③④⑦, 6,12, インフィニットエア,,柴田大,194.8,,,, 8, 28.7,⑧⑦⑥, 6, 7,Ｂケイアイリブラ, 70,石橋脩, 1.4, 66, -11,* 25, 7, 32.0,⑫⑫⑫, 6,14,Ｏコスモソｰンパｰク, 69,柴田大, 0.4, 81,  11,   4, 7, 15.1,⑧⑨⑪
 7,13,Ｉキルタンサス, 50,丸田恭, 1.4, 56,   4,  -9,12,161.3,⑫⑧⑧, 7,11, カシマシンセイ,,山本康,194.9,,,, 9, 34.7,⑤⑥⑦, 7, 6,Ｃヤンキｰソヴリン, 68,木幡初, 1.4, 62,  -6,  14, 4, 16.5,⑦⑥⑦, 7, 5,Ｄプランスデトワｰル, 79,横山典, 0.4, 78,  13,   1, 3,  4.6,⑤⑤⑤
 8,10,Ｆヤマイチコンコルド, 52,木幡初, 2.8, 48,   3, -20,13,192.4,⑧⑨⑩, 8, 1, アンブロｰクン,,蓑島靖,195.1,,,, 7, 25.0,⑦⑧⑧, 8,12,Ｇディｰエスコマンド, 64,江田照, 1.6, 62,  -7,  15,11,166.7,⑪⑪⑨, 8,15,Ｃキッズニゴウハン, 79,田辺裕, 0.5, 79,  10,   6, 4,  8.2,⑫⑪⑩
 9, 3,Ｇマイネルガリオン, 51,柴田大, 2.9, 46,*  6, -27, 8, 24.2,②②④, 9, 5, エｰスドライバｰ,,金子光,199.3,,,,11, 61.6,⑨⑨⑨, 9,11,Ｄコンプリｰトゲｰム, 65,杉原誠, 1.6, 60,  -7,  13,12,195.9,⑧⑦⑧, 9, 6,Ｅタマラマ, 79,嶋田純, 0.6, 78,  10,   4, 9, 29.8,⑪⑩⑨
