13年 6月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1150m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,11, 3,Ｃアンフォｰギビング, 56,田辺裕, 2.1, 45,*  3, -14, 6, 22.1, ②②,11,14,Ｎブライトオリｰヴ, 39,長岡禎, 3.4, 42,  -3, -19,14,329.5,③⑤⑦,11, 8,Ｍノッティングボｰイ, 67,草野太, 1.9, 64,  -1,  11,15,419.0,⑧⑩⑬
,,,,,,,,,,,,12,14,Ｇミリオンジス, 54,柴田大, 2.5, 42,  -2, -12,14,146.4, ⑥⑥,12, 1,Ｍケンブリッジアトナ, 42,西田雄, 4.8, 34,  -5, -24,13,287.0,⑧⑫⑪,12,15,Ｆハリマノワタリドリ, 77,武士沢, 1.9, 66,  -2,  13,10, 97.0,⑮⑬⑭
,,,,,,,,,,,,13, 6,Ｍマネタイザｰ, 46,嘉藤貴, 2.8, 40,  -2, -15,11,130.9, ⑤⑨,13,12,Ｄストロングホｰルド, 55,柴田善, 5.5, 28,  -4, -34, 8, 26.0,⑦⑨⑨,13,14,Ｏマルタｰズグロウヴ, 58,西田雄, 2.2, 61,  -1,   7,14,327.3,⑨⑨⑨
,,,,,,,,,,,,14,13,Ｋフクノシリウス, 49,長岡禎, 3.0, 37, -18,  -4,15,149.5, ⑯⑯,14, 9,Ｉディｰズリアン, 52,宮崎北, 5.6, 27,  -5, -33,15,468.5,⑥⑩⑬,14, 6,Ｈアイスフォｰリス, 75,松岡正, 2.3, 59,*  1,   3, 4, 12.2,②②②
,,,,,,,,,,,,15,16, アスペンサミット,---,吉田豊, 3.4, 33, -13, -11, 9, 59.5, ⑮⑮,,,,,,,,,,,,,15,10,Ｎセイカミカワ, 63,伊藤工, 3.4, 53,  -3,   1,11,178.4,⑭⑮⑮
,,,,,,,,,,,,16, 1,Ｎシゲルアクエリアス, 43,江田照, 3.7, 31,  -5, -21,13,134.2, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:0),,,,,,,,,,,
単勝:540円 複勝:03=120円 05=120円 02=110円 枠連:0円,,,,,,,,,,,,単勝:360円 複勝:02=130円 04=110円 10=170円 枠連:280円,,,,,,,,,,,,単勝:170円 複勝:11=110円 02=150円 13=230円 枠連:390円,,,,,,,,,,,,"単勝:430円 複勝:01=160円 11=140円 02=1,900円 枠連:590円",,,,,,,,,,,
馬連:840円 ワイド:03-05=240円 02-03=160円 02-05=140円,,,,,,,,,,,,馬連:280円 ワイド:02-04=150円 02-10=470円 04-10=300円,,,,,,,,,,,,"馬連:450円 ワイド:02-11=230円 11-13=430円 02-13=1,040円",,,,,,,,,,,,"馬連:570円 ワイド:01-11=300円 01-02=4,760円 02-11=5,220円",,,,,,,,,,,
"馬単:1,770円 3連複:430円 3連単:3,990円",,,,,,,,,,,,"馬単:700円 3連複:660円 3連単:3,740円",,,,,,,,,,,,"馬単:670円 3連複:1,930円 3連単:4,960円",,,,,,,,,,,,"馬単:1,390円 3連複:16,230円 3連単:57,000円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 5R  芝1000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾚﾋﾞﾕｰ福島賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａケツァルコアトル, 66,内田博,, 66,*  9,* -4, 1,  1.3,②②②, 1, 6, フラワｰハｰト,---,江田照,,,,, 3,  6.3, ⑥④, 1, 1,Ｃダノンエレガント, 70,蛯名正,, 83,* 15,  -2, 2,  4.9, ①①, 1,16,Ａプリンセスメモリｰ, 81,松岡正,, 74,   3,*  9, 6,  9.8, ⑪⑪
 2, 1,Ｅナンヨｰノキョｰ, 57,嶋田純, 0.4, 64,   4,*  2, 8, 58.8,⑤⑤④, 2, 2, エタニティタイム,---,田辺裕, 0.0,,,, 4,  8.8, ⑤③, 2, 4,Ｈフクノハツヒメ, 64,山崎亮, 0.3, 75,   8,   1,11,104.0, ④④, 2, 4,Ｅヤマニンパピオネ, 76,石橋脩, 0.3, 73,* 14,  -7, 3,  6.8, ①①
 3, 5,Ｇネクタルブルｰ, 54,戸崎圭, 1.0, 61,*  9, -13, 3, 12.1,①①①, 3, 5, クラウンデュナミス,---,松岡正, 0.4,,,, 2,  4.9, ②②, 3,11,Ｆユキノアイオロス, 67,西村太, 0.5, 70,   1,   5,10, 34.3, ⑩⑪, 3, 9,Ｌサカジロロイヤル, 72,内田博, 0.3, 73,* 14,  -7, 1,  3.6, ③③
 4,10,Ｂヴィルトグラｰフ, 64,西田雄, 1.2, 58,*  8, -13, 4, 13.8,③③③, 4, 9, ガｰネットアイ,---,嘉藤貴, 0.7,,,, 5, 16.9, ⑦⑦, 4, 6,Ｉアイティクイｰン, 61,田辺裕, 0.6, 73,* 13,  -9, 6, 19.4, ②②, 4, 3,Ｆミヤジエムジェイ, 76,武士沢, 0.3, 68,   1,   6, 5,  8.7, ⑫⑫
 5, 7,Ｄマイネルエウロス, 58,柴田大, 1.5, 57,   3,* -5, 7, 26.7,⑨⑦⑤, 5, 7, カプチｰノ,---,石橋脩, 1.0,,,, 6, 16.9, ⑨⑧, 5, 3,Ｄマックスストレイン, 68,戸崎圭, 0.6, 68,   1,   3, 3, 10.9, ⑨⑦, 5,12,Ｎイセノスバル, 67,柴田大, 0.4, 68,   5,   1,15,251.9, ⑩⑨
 6,14,Ｆノｰブルシャトル, 56,武士沢, 2.2, 55,   0,  -6,12,124.8,⑬⑪⑧, 6, 8, クリノヨウキヒ,---,長岡禎, 1.2,,,, 7, 21.9, ③⑤, 6,15,Ｂコウヨウアレス, 74,内田博, 0.7, 72,* 12,  -8, 1,  1.7, ③③, 6, 8,Ｏセイコｰライコウ, 63,柴田善, 0.5, 69,  12,  -7, 7, 13.0, ⑥⑦
 7,11,Ｋガルサンダｰ, 42,平野優, 2.5, 51,   3, -14,14,283.3,⑦⑥⑦, 7,12, ジャリｰヴ,---,戸崎圭, 1.4,,,, 1,  2.0, ④⑥, 7, 5,Ｇプランタンビジュｰ, 66,柴田善, 0.9, 66,   4,  -3, 5, 15.7, ⑥⑤, 7, 5,Ｃレオパステル, 77,蛯名正, 0.5, 70,  12,  -7, 2,  3.7, ⑤⑥
 8, 6,Ｉブランドハヤテ, 52,田中勝, 2.7, 49,   1, -13, 2, 11.8,⑪⑨⑨, 8, 3, ミスリバティｰ,---,山崎亮, 1.6,,,, 9, 36.5, ①①, 8,16,Ａパイライトパワｰ, 74,横山典, 1.0, 64,   4,  -4, 4, 12.3, ⑧⑧, 8,15,Ｊマッキｰコバルト, 73,田辺裕, 0.6, 68,  12,  -8, 8, 29.0, ⑧⑤
 9, 2,Ｌフクノアトリア, 40,上野翔, 2.9, 48,   4, -19,15,318.9,④④⑥, 9, 1, マイネルスコｰプ,---,柴田大, 1.6,,,, 8, 35.4, ⑩⑩, 9, 9,Ｋプレミアムカｰド, 59,松岡正, 1.2, 60,  -7,   4,13,214.7, ⑬⑬, 9,10,Ｄケンブリッジエル, 77,江田照, 0.7, 64,   6,  -5,11, 43.4, ⑨⑩
10, 4,Ｃカシノハッピｰ, 59,山崎亮, 3.1, 48,   1, -14,11,114.6,⑧⑩⑫,10,10, ラッキｰクロｰバｰ,---,嶋田純, 2.2,,,,12, 95.0, ⑧⑨,10, 2,Ｐリバティｰホｰル, 53,石橋脩, 1.3, 58, -15,* 10,15,323.4, ⑯⑯,10,13,Ｈロｰブドヴルｰル, 74,嘉藤貴, 0.7, 65,  10,  -9,14,228.9, ⑦⑧
11,12,Ｈマツリダデンカ, 54,長岡禎, 3.3, 46,  -1, -15, 9, 73.2,⑫⑬⑬,11,13, サマｰドｰル,---,宮崎北, 2.2,,,,10, 42.7, ⑪⑫,11, 8,Ｅアズマスタｰフィｰ, 68,西田雄, 1.4, 59,   4, -10, 7, 24.7, ⑦⑨,11,14,Ｍストロングポイント, 69,的場勇, 0.7, 62,  -5,*  7,16,421.6, ⑭⑭
12, 8, コウヨウミラクル,---,柴田善, 4.2, 41,  -6, -10, 6, 22.8,⑭⑮⑭,12,11, カシノバル,---,西田雄, 2.5,,,,11, 62.7, ⑫⑪,12, 7,Ｏバトルレジナ, 54,江田照, 1.5, 57,   1,  -9, 9, 31.4, ⑫⑩,12, 7,Ｋオｰルブランニュｰ, 72,嶋田純, 0.8, 60, -11,* 11,13,152.5, ⑯⑯
13,15, ウエスタンマキロイ,---,田辺裕, 4.3, 38,   0, -24,10,102.8,⑮⑫⑩,,,,,,,,,,,,,13,12,Ｊマコトヴィルッキオ, 60,宮崎北, 1.5, 56,  -7,  -1,14,303.1, ⑭⑭,13, 2,Ｐロｰドバロック, 56,吉田豊, 0.8, 62,  -4,   5,12,110.3, ⑬⑬
14, 3,Ｍエドノマツカゼ, 30,宮崎北, 5.2, 33,   1, -34,13,203.2,⑥⑧⑪,,,,,,,,,,,,,14,13,Ｍサンキストビｰチ, 57,柴田大, 1.5, 56, -13,*  6,16,385.6, ⑮⑮,14, 6,Ｂリンゴット, 78,西村太, 1.1, 62,* 14, -18, 9, 41.7, ②②
15,13,Ｊボンボンショコラ, 45,松岡正,12.0,-18,  -5, -81, 5, 17.8,⑩⑭⑮,,,,,,,,,,,,,15,10,Ｌレフア, 59,嶋田純, 1.6, 57,   6, -15, 8, 25.0, ⑤⑥,15, 1,Ｉウインバンディエラ, 73,戸崎圭, 1.4, 53,  -9,   2,10, 42.5, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｎプラティｰヌ, 54,田中勝, 1.8, 53,   1, -12,12,143.8, ⑪⑫,16,11,Ｇシｰブリｰズライフ, 74,田中勝, 1.4, 58,* 13, -20, 4,  7.3, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:??? ﾚｰｽｱｶﾞﾘ指数:??? 馬場:良,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
"単勝:130円 複勝:09=110円 01=670円 05=210円 枠連:2,730円",,,,,,,,,,,,"単勝:630円 複勝:06=190円 02=210円 05=170円 枠連:1,560円",,,,,,,,,,,,"単勝:490円 複勝:01=280円 04=3,860円 11=920円 枠連:1,970円",,,,,,,,,,,,"単勝:980円 複勝:16=290円 04=230円 09=160円 枠連:1,270円",,,,,,,,,,,
"馬連:2,470円 ワイド:01-09=920円 05-09=280円 01-05=3,520円",,,,,,,,,,,,"馬連:2,460円 ワイド:02-06=690円 05-06=420円 02-05=590円",,,,,,,,,,,,"馬連:31,990円 ワイド:01-04=7,660円 01-11=1,450円 04-11=19,150円",,,,,,,,,,,,"馬連:3,960円 ワイド:04-16=1,440円 09-16=710円 04-09=610円",,,,,,,,,,,
"馬単:3,070円 3連複:4,420円 3連単:17,660円",,,,,,,,,,,,"馬単:4,700円 3連複:3,480円 3連単:23,030円",,,,,,,,,,,,"馬単:44,940円 3連複:148,010円 3連単:499,050円",,,,,,,,,,,,"馬単:7,670円 3連複:5,100円 3連単:41,900円",,,,,,,,,,,
■ 3R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,開成山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａアンレｰル, 68,内田博,, 63,   2,*  2, 1,  2.9,⑧⑦⑦, 1,13,Ｊトｰセンジャステス, 52,内田博,, 68, -14,* 15, 2,  4.5,⑨⑨⑧, 1, 3,Ｂマイネルテンクウ, 75,戸崎圭,, 82,   5,* 14, 1,  3.3,③④②, 1, 7,Ｋヒメサクラ, 66,柴田善,, 69,*  5,   7, 5, 16.8,①①①
 2, 8,Ｆワナビｰザベスト, 62,石橋脩, 0.1, 62,   0,*  3, 5,  9.8,⑩⑪⑨, 2, 3,Ｆロｰドラファエル, 58,吉田豊, 0.2, 63, -12,*  8, 6, 11.8,②⑤⑤, 2, 4,Ａブライトボｰイ, 79,石橋脩, 0.4, 78,*  6,   5, 2,  3.4,①①①, 2,13,Ｃタニセンヴォイス, 72,戸崎圭, 0.3, 69,*  5,   4, 3,  4.1,④③②
 3, 2,Ｅレアパルファム, 64,江田照, 0.2, 60,   3,  -3, 6, 10.2,⑦⑥⑤, 3, 4,Ｄメロディフェア, 59,柴田善, 0.4, 58,*-11,   1, 4,  7.9,①①①, 3, 7,Ｄシンボリジャズ, 71,蛯名正, 1.2, 71,*  6,  -4, 3,  5.2,②③④, 3, 8,Ａアンルｰリｰ, 78,吉田豊, 0.4, 68,  -1,* 12, 1,  2.9,⑮⑫⑩
 4, 1,Ｃコウヨウルビｰ, 65,嶋田純, 0.2, 58,*  6, -10, 2,  4.7,①①①, 4,16,Ｌアンナチュラル, 51,田辺裕, 0.9, 54, -13,   0, 8, 15.3,⑦⑦⑦, 4, 6,Ｋコトブキハレスガタ, 60,武士沢, 1.2, 73,   2,   7,11,236.6,⑦⑧⑦, 4, 5,Ｄニシノキュアノス, 71,蛯名正, 0.4, 67,   3,   6,10, 47.3,⑭⑧④
 5, 3,Ｄクレバｰチャｰム, 64,横山典, 0.4, 58,*  5,  -8, 4,  8.4,④④④, 5,10,Ａテワヒポウナム, 65,戸崎圭, 0.9, 51,*-11,  -4, 1,  3.4,④③③, 5, 5,Ｅトｰセンワｰプ, 70,内田博, 1.4, 71,   5,  -1, 4,  6.5,⑤⑥⑤, 5, 2,Ｂファｰマジェンヌ, 73,内田博, 0.6, 65,*  4,   2, 2,  3.6,⑫④③
 6, 4,Ｂナデシコニッポン, 68,松岡正, 0.7, 55,   3, -11, 3,  7.7,⑤⑤⑥, 6,12,Ｅポンデザムｰル, 58,松岡正, 1.1, 57, -18,*  8, 7, 14.7,⑬⑬⑬, 6, 1,Ｊアンバサドゥｰル, 61,田中勝, 1.6, 70,   1,   6, 9, 51.9,⑨⑩⑨, 6,14,Ｆサマｰティアラ, 68,田辺裕, 0.6, 67,   1,* 10, 6, 19.1,⑬⑬⑪
 7,13,Ｊトランプクイｰン, 56,戸崎圭, 0.8, 55,  -2,*  1, 7, 14.0,⑮⑮⑭, 7,11,Ｈビバゴｰルデン, 56,西田雄, 1.1, 49, -12,  -6, 9, 19.1,⑤④④, 7,11,Ｉケイアイジｰニアス, 67,田辺裕, 1.9, 67,   4,  -6, 7, 24.1,⑥⑦⑧, 7, 4,Ｏシェイプリｰ, 35,嶋田純, 1.3, 61,  -2,   7,13,154.6,⑨⑭⑭
 8,10,Ｋコスモケリア, 55,柴田大, 0.9, 55,   0,  -7,10, 28.7,⑬⑫⑩, 8, 1,Ｉシェｰンフレｰル, 53,嶋田純, 1.2, 49, -12,  -6,10, 26.1,⑥⑥⑥, 8, 8,Ｇマイネルクレイズ, 69,柴田大, 2.2, 63,   5, -17, 5,  8.1,④⑤⑥, 8, 1,Ｅスカルラット, 69,柴田大, 1.4, 60,   1,   1, 8, 42.6,⑪⑩⑬
 9, 9,Ｈハｰツコンセンサス, 60,蛯名正, 0.9, 53,   2, -10, 8, 19.5,⑨⑨⑧, 9,14,Ｃニシノアイボウ, 60,山崎亮, 1.2, 53, -16,   2,11, 42.4,⑫⑪⑪, 9,10,Ｈクリノメダリスト, 69,吉田豊, 2.2, 66,   1,  -1,10, 81.7,⑪⑪⑪, 9, 6,Ｇキョウエイヒドラ, 67,伊藤工, 2.0, 57,   1,  -5,11, 73.4,⑧⑨⑧
10, 6,Ｎモンブラン, 38,西田雄, 1.5, 47,   1, -15,14,295.4,⑫⑩⑪,10, 8,Ｂナムラショウリ, 63,石橋脩, 1.2, 54, -16,   3, 3,  7.4,⑪⑩⑩,10, 2,Ｃステアトゥヘヴン, 73,松岡正, 2.8, 58,*  6, -29, 6, 12.9,⑩②③,10, 3,Ｍアンジェラスベル, 62,江田照, 2.1, 55,   3,  -8, 7, 33.1,⑤⑥⑦
11,14,Ｉクラウンセシリア, 57,原田和, 1.5, 45,*  6, -28,13,134.7,②②②,11, 6,Ｋチョコレｰトリリｰ, 51,横山典, 1.4, 50, -16,   1, 5,  9.2,⑩⑫⑫,11, 9,Ｆデルマカマイタチ, 70,江田照, 3.0, 57,   2, -18, 8, 29.9,⑧⑨⑩,11,10,Ｉアｰスザスリｰ, 66,横山典, 2.3, 52,   3,  -9, 4,  7.4,⑥⑦⑨
12,15,Ｇディアラブクイｰン, 60,吉田豊, 1.6, 45,*  6, -28, 9, 21.2,③③③,12, 9,Ｇウェディングリング, 57,西村太, 1.6, 43,*-10, -14,15,153.8,③②②,,,,,,,,,,,,,12, 9,Ｌジョウノソナタ, 64,石橋脩, 2.6, 52,   3, -13, 9, 46.1,③⑤⑤
13,12,Ｐオｰレリｰ, 18,花田大, 1.8, 44,  -3, -14,16,483.0,⑯⑯⑯,13, 2,Ｎコウジンチｰタｰ, 37,江田照, 1.7, 45, -13,  -8,16,324.5,⑧⑧⑨,,,,,,,,,,,,,13,12,Ｈウィッシュアゲン, 66,長岡禎, 2.6, 53,   0,  -8,12,106.2,⑩⑪⑫
14,11,Ｌクラウンアルテミス, 55,西村太, 1.8, 44,  -1, -17,12, 64.8,⑪⑭⑫,14, 7, ユニバｰサルドｰン,---,武士沢, 2.0, 46, -18,  -3,13,122.2,⑯⑮⑯,,,,,,,,,,,,,14,15,Ｊパリｰナチャン, 66,西田雄, 4.1, 42,*  5, -28,14,161.9,②②⑥
15, 7,Ｏセンサシオン, 37,田中勝, 1.9, 43,  -2, -16,11, 59.3,⑭⑬⑬,15, 5, スカイトップガン,---,田中勝, 2.2, 44, -19,  -3,12, 61.0,⑮⑯⑭,,,,,,,,,,,,,15,11,Ｎラストウィッシュ, 56,松岡正,11.8,-13,  -2, -81,15,170.0,⑦⑮⑮
16,16,Ｍアクロコリントス, 39,山崎亮, 3.0, 32,   1, -41,15,425.6,⑥⑧⑮,16,15,Ｍダイワスペクタｰ, 48,蛯名正, 2.4, 39, -18, -10,14,125.9,⑭⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
