13年 6月30日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月30日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 8,Ｂナオミノエガオ, 60,岩田康, 2.0, 46,  -4, -12, 3,  6.8,⑤⑥⑤, 9,10,Ｇプラスティックボム, 50,勝浦正, 3.2, 41,  -2, -19, 8, 62.6,⑤⑤⑥, 9, 4,Ｆマルデデルマ, 69,横山和, 1.8, 61,   2,  -3,10,136.2,⑫⑫⑪, 9, 2,Ｂハギノコメント, 81,横山和, 0.8, 72,   3,  10, 6, 18.7,⑨⑩⑩
10,12,Ｆイニシャルダブル, 55,吉田隼, 2.0, 47,  -3, -11, 9, 41.9,⑥⑦⑦,10, 5,Ｉタイセイスカイ, 45,吉田隼, 5.1, 29,  -2, -36, 7, 26.4,①②⑨,10, 6,Ｋヴァｰチュスタｰ, 66,川須栄, 1.9, 60,   5,  -8, 8, 33.8,⑧⑨⑩,10,12,Ｈルロワ, 76,柴山雄, 1.0, 69,*  6,   3,11, 78.3,②②②
11,11,Ｅメイショウキリコ, 56,勝浦正, 2.2, 44,  -6, -10, 5, 15.8,⑫⑫⑫,,,,,,,,,,,,,11,12,Ｌムニン, 53,藤田伸, 3.1, 54,   3, -17,12,166.0,⑩⑪⑫,11, 7,Ｉヴィｰナススマイル, 74,丸田恭, 1.4, 66,   2,   6,10, 69.2,⑩⑪⑫
12, 5,Ｈトｰホウリンドウ, 53,北村宏, 2.2, 44,  -4, -13,10, 72.6,⑩⑧⑥,,,,,,,,,,,,,12, 2,Ｃダノンクリエｰタｰ, 74,松田大, 6.3, 31,*  8, -54, 1,  2.1,①①③,12, 8,Ｌネオエピック, 65,菱田裕, 1.4, 70,   2,   7,13,195.6,⑫⑫⑬
13, 4,Ｍオクタｰヴ, 35,伴啓太, 7.2, 16,  -3, -58,12,275.4,①④⑬,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｍハヤブサエミネンス, 65,上村洋, 1.8, 65,   6,  -3,12,143.8,④④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-4),,,,,,,,,,,
単勝:170円 複勝:03=110円 01=170円 10=370円 枠連:620円,,,,,,,,,,,,"単勝:660円 複勝:07=180円 06=170円 01=340円 枠連:1,360円",,,,,,,,,,,,"単勝:440円 複勝:08=150円 01=170円 05=210円 枠連:1,370円",,,,,,,,,,,,単勝:210円 複勝:13=130円 11=150円 06=440円 枠連:250円,,,,,,,,,,,
"馬連:620円 ワイド:01-03=290円 03-10=530円 01-10=1,330円",,,,,,,,,,,,"馬連:1,190円 ワイド:06-07=410円 01-07=930円 01-06=940円",,,,,,,,,,,,"馬連:1,160円 ワイド:01-08=440円 05-08=530円 01-05=740円",,,,,,,,,,,,"馬連:390円 ワイド:11-13=200円 06-13=950円 06-11=1,450円",,,,,,,,,,,
"馬単:870円 3連複:2,400円 3連単:7,100円",,,,,,,,,,,,"馬単:2,930円 3連複:4,830円 3連単:24,220円",,,,,,,,,,,,"馬単:2,150円 3連複:2,800円 3連単:11,330円",,,,,,,,,,,,"馬単:590円 3連複:3,190円 3連単:9,060円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,巴賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｆバンビアイ, 51,北村宏,, 64,*  0,   1, 5, 14.2, ②②, 1, 6, クリスマス,---,丸山元,, 71,* -6,* 11, 3,  4.1, ①①, 1, 3,Ｅスノｰストｰム, 71,勝浦正,, 78,*  0,   9, 1,  3.6,④③③, 1, 4,Ｂエアソミュｰル, 93,松田大,, 89,  22,   2, 2,  3.6,⑤④③
 2,10,Ｂクラウンプルｰトゥ, 58,伴啓太, 0.1, 62,  -3,   2, 2,  5.5, ⑤④, 2, 1, デンコウウノ,---,古川吉, 1.1, 56, -11,   0, 1,  2.7, ④③, 2, 2,Ｊカッパドキア, 63,松田大, 0.0, 80,  -1,* 15, 5,  7.9,⑥⑧⑦, 2, 3,Ａサトノギャラント, 94,北村宏, 0.3, 88,  16,*  8, 1,  2.7,⑬⑩⑦
 3, 2,Ｇレｰヴイマｰジン, 51,上村洋, 0.1, 64,*  1,  -1, 4,  6.3, ①①, 3, 7, ラナウェイビｰト,---,松田大, 1.4, 52, -10,  -6, 2,  3.6, ②②, 3, 1,Ｄスリｰヴェロｰチェ, 71,岩田康, 0.2, 78,  -1,   9, 6, 13.1,⑤⑤⑤, 3, 2,Ｅメイショウウズシオ, 87,四位洋, 0.4, 87,  19,   2, 6, 12.9,⑧⑥⑥
 4, 9,Ａバクシンパワｰ, 62,城戸義, 0.1, 63,*  0,   0, 1,  2.0, ③③, 4, 4, パレスハリケｰン,---,藤田伸, 1.8, 48, -25,   5, 7, 21.4, ⑧⑧, 4, 9,Ｆロｰリングストｰン, 70,津村明, 0.3, 80,  -3,* 15, 2,  3.9,⑪⑩⑨, 4,10,Ｈヤングアットハｰト, 80,勝浦正, 0.6, 86,  16,*  5,10, 51.6,⑦⑨⑨
 5, 8,Ｊプレシャスデイズ, 48,横山和, 0.6, 56,  -8,   0,10, 82.2, ⑦⑦, 5, 3, コスモソラフネ,---,丹内祐, 2.0, 45, -11, -12, 4,  7.3, ③④, 5, 7,Ｌカｰバ, 57,菱田裕, 0.5, 70,*  0,  -1,11, 90.0,①①①, 5,13,Ｉキョウエイストｰム, 80,丸田恭, 0.7, 84,  17,   3, 9, 44.1,⑨⑧⑧
 6,12,Ｅシキランマン, 53,丸田恭, 1.1, 53,  -2,  -6, 8, 28.6, ⑥⑥, 6, 2, ハッツオフ,---,勝浦正, 2.2, 43, -16,  -9, 6, 15.6, ⑤⑤, 6, 4,Ａフィオリア, 72,上村洋, 0.6, 72,  -1,   4, 9, 23.2,③④④, 6, 8,Ｋモズ, 77,川須栄, 0.8, 82,* 26, -18, 8, 37.8,②②②
 7, 3,Ｈメイショウバイシ, 49,荻野琢, 1.2, 52,  -2,  -7, 7, 24.6, ④⑤, 7, 8, ノックアバウト,---,北村宏, 2.3, 41, -21,  -5, 5, 13.5, ⑦⑦, 7, 5,Ｉエルヴィスバロｰズ, 67,木幡初, 0.8, 72,  -1,   4, 8, 14.8,⑧⑦⑧, 7,12,Ｆサンディエゴシチｰ, 84,藤田伸, 0.8, 83,  20,  -6, 5, 11.4,⑥⑤④
 8,11,Ｃドニゼッティ, 58,勝浦正, 1.2, 51,  -8,  -4, 3,  6.0, ⑧⑧, 8, 5, トットコ,---,菱田裕, 2.6, 38, -21,  -9, 8, 22.8, ⑥⑥, 8,11,Ｇガッテンキャンパス, 68,横山和, 1.1, 68,  -2,   1,12, 98.9,⑩⑨⑪, 8,11,Ｇアンコイルド, 81,岩田康, 0.8, 84,  15,   4, 3,  6.3,⑩⑪⑩
 9, 7,Ｉヨベルシチｰ, 48,黛弘人, 1.5, 46, -22,   2, 9, 58.2, ⑩⑩,,,,,,,,,,,,, 9,12,Ｈルミナスレッド, 68,四位洋, 1.1, 66,  -1,  -2, 4,  7.0,⑦⑥⑥, 9, 5,Ｌダノンスパシｰバ, 75,秋山真, 1.1, 80,  13,   2,12, 76.8,⑫⑫⑫
10, 4,Ｋハッピｰリｰス, 39,岩田康, 2.1, 38, -37,*  6, 6, 21.2, ⑪⑪,,,,,,,,,,,,,10,10,Ｃキタノイットウセイ, 71,丸田恭, 1.2, 67,  -3,   2, 7, 14.4,⑨⑪⑩,10,14,Ｄシルクアｰネスト, 89,丸山元, 1.3, 77,  11,*  5, 7, 14.8,⑮⑮⑭
11, 6,Ｌホンズイｰン, 32,丹内祐, 5.8,  5, -17, -40,11,109.3, ⑨⑨,,,,,,,,,,,,,11, 8,Ｂアメリカンドリｰム, 72,川須栄, 2.7, 49,*  0, -29, 3,  6.7,②②②,11, 1,Ｎホッカイカンティ, 73,村田一, 1.5, 78,  11,   2,13,230.0,⑭⑭⑬
,,,,,,,,,,,,,,,,,,,,,,,,12, 6,Ｋトレｰドウィンド, 57,秋山真, 3.3, 49,  -5, -18,10, 39.7,⑫⑫⑫,12,15,Ｊグラスゴッド, 78,荻野琢, 1.9, 70,  14,  -8,15,365.1,⑪⑬⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 9,Ｍイケドラゴン, 75,木幡初, 1.9, 71,  18, -18,14,233.2,④⑦⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｃクィｰンズバｰン, 90,吉田隼, 1.9, 69,* 26, -33, 4,  9.3,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｏカワキタコマンド, 66,津村明, 2.8, 62,* 23, -40,11, 71.6,③③⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-4),,,,,,,,,,,
"単勝:1,420円 複勝:05=340円 10=200円 02=240円 枠連:680円",,,,,,,,,,,,単勝:410円 複勝:06=130円 01=110円 07=120円 枠連:0円,,,,,,,,,,,,"単勝:360円 複勝:03=160円 02=240円 01=300円 枠連:1,400円",,,,,,,,,,,,単勝:360円 複勝:04=140円 03=130円 02=260円 枠連:420円,,,,,,,,,,,
"馬連:4,720円 ワイド:05-10=1,410円 02-05=1,160円 02-10=870円",,,,,,,,,,,,馬連:540円 ワイド:01-06=220円 06-07=240円 01-07=210円,,,,,,,,,,,,"馬連:1,400円 ワイド:02-03=560円 01-03=840円 01-02=1,260円",,,,,,,,,,,,馬連:490円 ワイド:03-04=220円 02-04=570円 02-03=520円,,,,,,,,,,,
"馬単:9,930円 3連複:8,730円 3連単:60,370円",,,,,,,,,,,,"馬単:1,070円 3連複:450円 3連単:2,690円",,,,,,,,,,,,"馬単:2,610円 3連複:3,840円 3連単:14,820円",,,,,,,,,,,,"馬単:1,160円 3連複:1,610円 3連単:7,120円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,登別特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａシュウギン, 62,吉田隼,, 61,   4,  -6, 2,  4.0, ⑤⑤, 1,11,Ｂコｰリンハッピｰ, 70,村田一,, 66,*  5,   1, 4, 10.4, ②②, 1, 1,Ｉカディｰシャ, 67,津村明,, 79,   3,* 11, 3,  5.1, ⑦④, 1, 7,Ｃコスモアクセス, 74,丹内祐,, 74,* -5,  10, 3,  6.4, ②②
 2, 6,Ｆマルイチワンダｰ, 54,古川吉, 0.1, 59,   4,  -8, 6, 14.7, ④②, 2, 4,Ａヴェアリアスムｰン, 71,川須栄, 0.0, 64,  -6,*  8, 1,  2.3, ⑨⑨, 2, 5,Ｃゴｰルデンムｰン, 72,岩田康, 0.1, 75,  -3,* 14, 1,  2.6, ⑪⑩, 2, 6,Ｋジャｰエスペランサ, 65,岩田康, 0.2, 72,  -8,  10, 2,  5.6, ④④
 3,10,Ｂレイヌドネｰジュ, 61,松田大, 0.2, 54,  -6,*  0, 3,  5.5, ⑪⑩, 3,12,Ｌオｰバｰザムｰン, 60,黛弘人, 0.1, 65,*  6,   0,12,171.4, ①①, 3, 4,Ｐトランドネｰジュ, 57,勝浦正, 0.3, 75,*  8,   1, 5, 14.8, ②②, 3, 1,Ｄカネトシリｰプイン, 73,丸山元, 0.3, 69,* -3,   4, 5, 15.8, ①①
 4,12,Ｍナイスキャッチ, 41,丸山元, 0.2, 56,  -1,  -4, 9, 40.3, ⑨⑨, 4,10,Ｊパワフルラリマｰ, 63,岩田康, 0.3, 62,   3,  -1, 2,  4.7, ④④, 4, 2,Ｏユキノラムセス, 58,北村宏, 0.7, 69,   5,  -2,11, 38.7, ③③, 4, 4,Ａシゲルシゲザネ, 77,秋山真, 0.5, 69, -15,* 13, 4, 14.1, ⑩⑩
 5, 3,Ｄリネンスカイ, 55,木幡初, 0.2, 56,  -1,  -4, 7, 17.2, ⑧⑦, 5, 2,Ｄトミケンスプリング, 68,勝浦正, 0.4, 61,   2,  -1, 5, 10.6, ③③, 5,12,Ｇブルｰピアス, 68,丸田恭, 0.8, 69,* 11,  -8, 7, 20.7, ①①, 5,10,Ｂレオンビスティｰ, 75,勝浦正, 0.5, 67,  -7,   5, 1,  1.5, ③③
 6, 4,Ｅビｰフィットウォｰ, 55,三浦皇, 0.4, 58,*  8, -15, 1,  2.5, ①①, 6, 5,Ｃジョｰラプタｰ, 69,吉田隼, 0.4, 59, -13,* 10, 6, 12.6, ⑫⑫, 6,15,Ｄマカゼコイカゼ, 71,竹之下, 0.9, 65,  -3,   4, 6, 15.9, ⑬⑬, 6,11,Ｉミリオンフレッシュ, 65,藤田伸, 0.7, 65, -10,   5, 7, 36.1, ⑥⑤
 7, 5,Ｉスタｰボウ, 52,丸田恭, 0.5, 50, -11,*  1,10, 59.6, ⑭⑬, 7, 8,Ｆドレッシｰスタイル, 66,木幡初, 0.5, 59,  -2,   1, 8, 17.6, ⑦⑦, 7, 9,Ｋサンライズサルｰテ, 66,丹内祐, 0.9, 66,   3,  -1, 9, 24.7, ⑨⑫, 7, 3,Ｊワンモアジョｰ, 65,村田一, 0.7, 66, -11,   6, 9, 53.9, ⑦⑥
 8, 8,Ｋタイセイブロンド, 48,上村洋, 0.6, 49, -12,*  1,14,225.5, ⑮⑮, 8, 6,Ｇメイショウヒメユリ, 65,川島信, 0.6, 59,  -8,   5,11,150.8, ⑩⑩, 8, 6,Ａアドマイヤサブリナ, 76,秋山真, 0.9, 66,   3,  -1, 2,  4.2, ⑧⑦, 8, 8,Ｇベストブルｰム, 67,柴山雄, 0.8, 64, -12,   6,10, 75.3, ⑧⑧
 9,16,Ｃダイキチサブロウ, 56,津村明, 0.6, 52,   1, -12, 8, 20.3, ⑦⑧, 9, 9,Ｋプリティウイッチ, 62,丸山元, 1.0, 53, -11,   2, 7, 15.6, ⑪⑪, 9, 8,Ｆブルｰスタｰ, 69,柴山雄, 1.1, 61,  -4,   2,14, 97.0, ⑭⑭, 9, 9,Ｈジョｰジジョｰジ, 66,丸田恭, 1.0, 60, -12,   4, 8, 51.5, ⑨⑨
10, 9,Ｌメネフネ, 45,黛弘人, 0.7, 50,  -3,  -9,11,108.5, ⑩⑪,10, 1,Ｅサマｰハピネス, 66,菱田裕, 1.1, 54,  -1,  -5, 3,  7.4, ⑥⑤,10,14,Ｌクリノトルネｰド, 63,伴啓太, 1.2, 60,  -3,   0,12, 74.0, ⑫⑪,10, 2,Ｅニホンピロララバイ, 72,吉田隼, 1.0, 62, -19,  10,11,129.0, ⑪⑪
11,14,Ｇタオルチャン, 53,横山和, 0.7, 52,*  5, -17, 5, 14.7, ③③,11, 7,Ｈバヤル, 64,伴啓太, 1.2, 52,   0,  -7, 9, 21.1, ⑤⑥,11, 3,Ｊキングズウェザｰ, 66,菱田裕, 1.2, 62,   4,  -7, 8, 22.6, ⑤⑥,11, 5,Ｆマイネショコラｰデ, 68,津村明, 1.5, 54,  -9,  -6, 6, 29.0, ⑤⑦
12,11,Ｏアナザｰガｰル, 39,勝浦正, 0.8, 48, -17,*  4,15,243.3, ⑯⑯,12, 3,Ｉディアルｰモ, 64,北村宏, 1.2, 51,  -5,  -3,10, 46.2, ⑧⑧,12,10,Ｍドキドキガｰル, 60,村田一, 1.3, 61,   5,  -9,13, 80.0, ④⑤,,,,,,,,,,,,
13,15,Ｈリリｰゴｰゴｰ, 53,伴啓太, 0.8, 47,  -9,  -4,12,116.2, ⑬⑭,,,,,,,,,,,,,13,16,Ｎサマｰフェニックス, 60,黛弘人, 1.6, 55, -11,   3,15,232.5, ⑮⑮,,,,,,,,,,,,
14, 2,Ｊサイレントイン, 49,川島信, 1.0, 47,   1, -17, 4,  9.3, ⑥⑥,,,,,,,,,,,,,14,11,Ｅヤマニンシバルリｰ, 70,丸山元, 1.8, 53,   3, -13, 4, 13.6, ⑩⑨,,,,,,,,,,,,
15, 1,Ｐメイショウスイｰト, 35,竹之下, 1.4, 39,  -8, -13,13,195.6, ⑫⑫,,,,,,,,,,,,,15,13,Ｈレゼトワｰル, 67,藤田伸, 2.5, 45,   4, -24,10, 29.1, ⑥⑧,,,,,,,,,,,,
16, 7,Ｎスタｰナイト, 40,丹内祐, 2.6, 28,*  7, -43,16,412.5, ②④,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-4),,,,,,,,,,,
"単勝:400円 複勝:13=160円 06=350円 10=180円 枠連:1,980円",,,,,,,,,,,,"単勝:1,040円 複勝:11=220円 04=150円 12=3,910円 枠連:1,030円",,,,,,,,,,,,単勝:510円 複勝:01=170円 05=150円 04=360円 枠連:360円,,,,,,,,,,,,"単勝:640円 複勝:07=280円 06=240円 01=500円 枠連:1,890円",,,,,,,,,,,
"馬連:2,710円 ワイド:06-13=800円 10-13=400円 06-10=990円",,,,,,,,,,,,"馬連:1,040円 ワイド:04-11=410円 11-12=10,650円 04-12=6,450円",,,,,,,,,,,,"馬連:600円 ワイド:01-05=300円 01-04=1,270円 04-05=850円",,,,,,,,,,,,"馬連:1,990円 ワイド:06-07=550円 01-07=1,070円 01-06=1,150円",,,,,,,,,,,
"馬単:5,020円 3連複:4,500円 3連単:24,500円",,,,,,,,,,,,"馬単:3,180円 3連複:43,600円 3連単:275,890円",,,,,,,,,,,,"馬単:1,450円 3連複:2,830円 3連単:14,480円",,,,,,,,,,,,"馬単:4,650円 3連複:9,070円 3連単:49,940円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
