13年 3月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月 2日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,播磨ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｄセイントデジタル, 56,藤田伸,, 57,  -3,*  0, 3,  6.8, ⑥⑤, 1, 5, メイショウタクミ,,中村将,,,,, 3, 10.5,⑥②③, 1, 3,Ｃカリスマサンタイム, 68,岡部誠,, 71,  -1,*  9, 7, 34.1,⑥⑧⑧, 1, 4,Ｂアドマイヤサガス, 87,岩田康,, 85,   8,  13, 2,  4.0, ④③
 2,14,Ｅセレッソフロリｰド, 56,丸山元, 0.0, 56,*  4,  -8, 4,  7.7, ①①, 2, 2, タマモオンゾウシ,,熊沢重,202.9,,,, 1,  1.3,①①①, 2, 4,Ｂタマノペルセウス, 70,上村洋, 0.1, 71,   1,*  6, 2,  4.5,⑧⑦⑤, 2,15,Ｋホクセツキングオｰ, 81,和田竜, 0.3, 84,   8,  10, 6, 11.9, ③④
 3, 9,Ｍヤマニンプチタルト, 35,岩崎翼, 0.1, 55,*  3,  -7, 7, 17.1, ③②, 3, 7, スズカジェネラル,,林満明,203.2,,,, 5, 16.7,③③②, 3, 7,Ｈキンショｰタイム, 61,丸山元, 0.2, 69,*  2,   3, 8, 35.0,④③③, 3,10,Ｃセイカプリコｰン, 86,藤岡佑, 0.4, 83,   2,* 17, 3,  5.6, ⑬⑬
 4, 8,Ｇワイングラス, 52,幸英明, 0.4, 52,  -4,  -3,10, 27.0, ⑦⑦, 4, 4, ロｰズリパブリック,,白浜雄,204.1,,,, 4, 14.8,②④④, 4, 6,Ａゲｰムフェイス, 74,浜中俊, 0.4, 67,   1,   3, 1,  2.0,③④⑥, 4, 1,Ｄエチゴイチエ, 85,デムｰ, 0.6, 82,   6,  10, 5,  9.1, ⑥⑤
 5, 6,Ａフェブマルコ, 58,小林徹, 0.5, 52,  -2,  -6, 5, 14.3, ⑤④, 5, 8, オリｰブ,,田村太,204.8,,,, 8, 70.2,⑤⑥⑤, 5, 9,Ｇテイエムオオラジャ, 62,和田竜, 0.9, 66,*  2,  -3, 5, 14.0,②②①, 5,11,Ｅルグランヴォヤｰジ, 83,荻野琢, 0.7, 79,   2,  13, 7, 17.2, ⑫⑪
 6, 1,Ｂハナズインパルス, 58,デムｰ, 0.5, 53,  -9,*  0, 2,  3.4, ⑩⑫, 6, 6, メイショウミルキｰ,,植野貴,207.4,,,, 7, 43.4,⑦⑤⑥, 6, 2,Ｆスズカアドニス, 62,熊沢重, 1.2, 62,   0,  -3, 4,  6.3,⑤⑥⑦, 6,14,Ｊアマノレインジャｰ, 82,国分恭, 0.7, 79,   5,  10, 8, 29.6, ⑧⑩
 7,12,Ｉヤマノダイヤ, 46,岡部誠, 0.5, 52,*  2,  -9,12, 81.4, ②③, 7, 3, シェｰンヴァルト,,西谷誠,208.6,,,, 2,  6.6,④⑧⑧, 7, 8,Ｅアザゼル, 63,幸英明, 1.3, 60,   1,  -5, 6, 28.2,⑦⑤④, 7, 3,Ｎウィキマジック, 77,浜中俊, 0.7, 79,* 11,   4, 4,  6.3, ①①
 8,13,Ｐモズペルファ, 31,国分恭, 0.6, 51,  -2,  -6,13,152.7, ④⑥, 8, 1, スタｰウォｰズ,,北沢伸,208.9,,,, 6, 35.6,⑧⑦⑦, 8, 5,Ｄバンブｰデルピエロ, 63,松山弘, 1.5, 59,*  2,  -9, 3,  5.5,①①②, 8, 8,Ａトキノエクセレント, 88,武豊  , 0.8, 79,   5,   9, 1,  3.7, ⑨⑦
 9,11,Ｃワンダｰテルヌｰラ, 58,和田竜, 0.6, 52,  -5,  -4, 1,  3.4, ⑫⑧,,,,,,,,,,,,, 9, 1,Ｉブルｰボンボヤｰジ, 56,太宰啓, 1.7, 60,  -2,  -4, 9, 61.3,⑨⑨⑨, 9, 2,Ｈオリオンザポラリス, 82,丸山元, 0.9, 79,   5,   9,12, 86.2, ⑩⑨
10,15,Ｊテイエムレオネッサ, 45,太宰啓, 0.9, 49, -11,* -1, 9, 20.5, ⑯⑭,,,,,,,,,,,,,,,,,,,,,,,,,10, 9,Ｍモエレジュンキン, 78,川島信, 1.0, 78,   2,  13,15,126.7, ⑭⑭
11,16,Ｌチェリｰミルズ, 42,松山弘, 0.9, 48, -12,*  0, 6, 15.5, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,11, 6,Ｐエスジｰブルｰム, 76,幸英明, 1.2, 75,   5,   6,10, 40.8, ⑦⑧
12, 5,Ｈボディアンドソウル, 50,長岡禎, 1.3, 44, -10,  -5,16,199.2, ⑭⑬,,,,,,,,,,,,,,,,,,,,,,,,,12,16,Ｏツリｰズオブホｰプ, 77,国分優, 1.2, 78,  -6,* 21,16,176.8, ⑮⑯
13, 4,Ｋワンダフルムｰン, 42,川島信, 1.3, 45,  -5, -10,14,157.2, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,,13,12,Ｉラガｰリンリン, 82,松山弘, 1.2, 75,* 10,   0,13,105.3, ②②
14, 2,Ｏエンブレムゴｰル, 32,小坂忠, 1.5, 43, -11,  -6,15,195.6, ⑬⑯,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｇカレンジェニオ, 82,ビュイ, 1.2, 75,   7,   4,11, 46.6, ⑤⑥
15, 3,Ｆキシュウレパｰド, 53,武豊  , 2.3, 36,  -6, -17, 8, 17.3, ⑪⑩,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｆエｰシンポルックス, 83,岡部誠, 1.3, 76,  -6,* 19, 9, 39.9, ⑯⑮
16,10,Ｎフライトミュｰズ, 35,岡田祥, 2.6, 33,  -5, -21,11, 60.6, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｌネオヴァンクル, 80,秋山真, 1.6, 72,   4,   4,14,123.2, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-6),,,,,,,,,,,
