13年 4月20日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月20日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鎌倉ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂセイユウスマイル, 61,横山典,, 54,*  7, -14, 3,  4.2, ①①, 1, 9, セイカペガサス,,大江原,,,,, 3,  6.6,②②②, 1, 1,Ａヒｰルゼアハｰツ, 77,戸崎圭,, 80, -20,* 30, 1,  1.2,③③③, 1,10,Ａトキノエクセレント, 89,横山典,, 77,   5,* 16, 1,  2.8, ⑪⑪
 2, 5,Ｅディアアスペン, 56,三浦皇, 0.0, 55,   5, -10, 5, 17.0, ③③, 2, 2, カシマシンセイ,,山本康,201.5,,,, 6, 14.7,④④④, 2, 3,Ｅスプリングパリオ, 65,石橋脩, 0.1, 79,*-19,* 26, 2,  5.3,①①①, 2, 6,Ｎタイセイファントム, 79,丹内祐, 0.2, 78,   8,  11, 5, 10.1, ⑤③
 3,13,Ｇデンコウアロｰズ, 50,柴田善, 0.4, 50,   0,* -6, 8, 27.2, ⑪⑪, 3, 7, ブリッサ,,上野翔,201.5,,,,11,153.1,③③③, 3, 5,Ｂアメイジングアスク, 69,北村宏, 0.7, 74,*-18,  20, 4, 14.8,②②②, 3,15,Ｈヴィンテｰジイヤｰ, 83,田中勝, 0.2, 75,   6,  12, 3,  9.1, ⑨⑧
 4, 2,Ｃヒエラポリス, 57,北村宏, 0.5, 50,   5, -14, 1,  3.5, ④④, 4,13, タイセイクライマｰ,,石神深,202.5,,,, 1,  2.9,①①①, 4, 8,Ｄフェニックスソｰド, 66,三浦皇, 1.0, 69, -20,  16, 3,  9.5,⑦⑥④, 4, 7,Ｅマックスガイ, 83,柴田善, 0.3, 74,*  9,   8, 2,  3.8, ②②
 5, 9,Ｈコスモアンジェリケ, 47,丹内祐, 0.6, 52,   4, -14,12,174.1, ⑥⑥, 5, 3, トｰセンタイガｰ,,小野寺,202.7,,,, 2,  2.9,⑩⑦⑦, 5, 9,Ｇスプリングオｰ, 62,大庭和, 1.1, 68, -20,  16, 7, 98.6,⑧⑧⑥, 5, 4,Ｄチャンピオンラブ, 84,戸崎圭, 0.5, 72,   5,  12,10, 43.3, ⑦⑨
 6,15,Ｆフレイムミｰティア, 53,田辺裕, 0.6, 48,  -3,* -5, 6, 17.5, ⑫⑬, 6, 6, プロジェクトブルｰ,,草野太,203.0,,,,10,110.4,⑪⑧⑧, 6, 2,Ｆグルｰビｰメテオ, 63,横山和, 1.3, 66, -20,  14, 5, 59.1,④⑤⑤, 6, 5,Ｆホクセツダンス, 83,三浦皇, 0.6, 73,   8,   9, 6, 11.7, ④⑤
 7, 3,Ａヤマニンソルシェ, 63,江田照, 0.7, 50,*  6, -17, 4,  4.5, ②②, 7,10, ウマテック,,高野和,203.3,,,, 5, 12.1,⑥⑥⑥, 7, 4,Ｃシンボリシュテルン, 66,杉原誠, 1.4, 66, -21,  14, 6, 88.2,⑤④⑦, 7,11,Ｍサミットストｰン, 79,梶晃啓, 0.6, 73,   3,  13, 9, 40.7, ⑫⑫
 8,11,Ｄリルバニヤン, 56,戸崎圭, 0.7, 48,   1, -11, 2,  4.0, ⑧⑧, 8, 4, パリスブルｰ,,金子光,203.3,,,, 8, 31.0,⑤⑤⑤, 8, 7,Ｈカシノレインボｰ, 50,原田和, 1.8, 61, -21,  10, 8,149.0,⑥⑦⑧, 8, 1,Ｋロンギングスタｰ, 81,石神深, 0.6, 74,   2,* 15,16,233.4, ⑮⑮
