13年 4月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
10, 9,Ｍシゲルリョウケンザ, 42,川島信, 2.2, 45,  -7, -12,14,213.9, ⑬⑬,10,12,Ｋエイヴィアンボス, 46,小牧太, 1.7, 51,   6, -26,11, 68.5,⑪⑬⑫,10,13,Ｍチキリリキオｰ, 70,酒井学, 2.3, 67,   1,   1,14,153.6,⑭⑭⑬,10, 4,Ｈセイウンチカラ, 71,川島信, 1.5, 70,* 16, -11, 9, 23.3, ①①
11,10,Ｆタイセイブロンド, 53,北村友, 2.3, 44,  -5, -15,13,180.3, ⑫⑪,11,11,Ｍウインロｰラン, 41,モッセ, 2.0, 49,   6, -30,12,207.2,⑫⑪⑪,11, 5,Ｅピエナオリオン, 73,幸英明, 2.5, 64,   3,  -3, 9, 74.4,⑫⑪⑩,11,10,Ｆジェイケイホｰム, 73,戸崎圭, 1.7, 64,   8,  -3,11, 79.7, ⑥⑥
12, 4,Ｎランドマｰキュリｰ, 33,高倉稜, 2.6, 42,*  0, -23,10, 65.0, ②④,12, 6,Ｈオｰアンジェリｰナ, 56,武豊  , 2.0, 49,* 12, -44, 5, 14.0,②②②,12, 6,Ｎテンエイエンドレス, 61,嘉藤貴, 2.7, 61,   4,  -9,11, 79.0,⑨⑩⑦,12, 8,Ｏタプロｰム, 61,嘉藤貴, 2.0, 62,   6,  -3,10, 56.8, ⑩⑨
13, 2,Ｉヴェｰルフォンセ, 48,藤田伸, 2.7, 43,  -8, -14,15,445.7, ⑭⑭,13,13,Ｉプライドキッズ, 54,太宰啓, 2.5, 46,  10, -49, 8, 48.9,③③⑨,13,11,Ｇジェットブリット, 72,和田竜, 2.9, 63,  -1,  -1, 6, 37.2,⑮⑮⑮,13, 6,Ｐカシノランナウェイ, 58,幸英明, 2.1, 61,   5,  -3,15,136.2, ⑪⑮
14,15,Ｌアマクサハエンカゼ, 43,岩崎翼, 2.8, 38,  -9, -16,16,695.3, ⑯⑯,14, 5,Ｇマヤノチャクリ, 57,国分恭, 2.8, 42,   8, -44,14,318.7,⑤⑥⑭,14,14,Ｌビックケン, 70,国分恭, 3.2, 58,   6, -14,13, 99.4,⑥⑥⑪,14, 5,Ｍストｰクアンドレイ, 67,北村宏, 2.2, 60,   5,  -3,14,122.1, ⑬⑫
15, 3,Ｂアグネスエリイ, 62,川田将, 2.8, 40,  -2, -23, 4, 12.4, ⑥⑤,,,,,,,,,,,,,15, 3,Ｏリｰノレオン, 59,川島信, 4.7, 51,   1, -19,15,418.4,⑩⑬⑭,15, 7,Ｌエイシンラトゥナ, 67,川田将, 2.3, 60,   8,  -8, 8, 22.9, ⑧⑧
16,14,Ｊビナクイｰン, 48,岩田康, 4.5, 26,  -1, -38, 9, 37.9, ⑤⑩,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｊカゼニタツライオン, 69,太宰啓, 3.8, 50,  11, -26,16,148.8, ③⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:2,150円 複勝:01=380円 13=240円 11=110円 枠連:6,680円",,,,,,,,,,,,単勝:330円 複勝:08=170円 10=200円 02=140円 枠連:870円,,,,,,,,,,,,単勝:210円 複勝:12=110円 07=160円 02=140円 枠連:430円,,,,,,,,,,,,単勝:790円 複勝:14=290円 03=140円 16=340円 枠連:530円,,,,,,,,,,,
"馬連:9,180円 ワイド:01-13=2,420円 01-11=390円 11-13=300円",,,,,,,,,,,,"馬連:1,290円 ワイド:08-10=420円 02-08=320円 02-10=430円",,,,,,,,,,,,馬連:500円 ワイド:07-12=210円 02-12=190円 02-07=390円,,,,,,,,,,,,"馬連:1,370円 ワイド:03-14=710円 14-16=2,390円 03-16=920円",,,,,,,,,,,
"馬単:24,740円 3連複:3,200円 3連単:59,530円",,,,,,,,,,,,"馬単:1,930円 3連複:1,410円 3連単:8,510円",,,,,,,,,,,,"馬単:820円 3連複:750円 3連単:2,400円",,,,,,,,,,,,"馬単:3,290円 3連複:7,350円 3連単:35,160円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝1800m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■11R  芝3200m 4歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,糺の森特別,,,,,,,,,,,,天皇賞(春) ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂファｰザモア, 65,小牧太,, 67,*  7,* -7, 1,  1.4,①①①, 1,15,Ａランミネルバ, 70,岩田康,, 67,   2,*  6, 4, 10.8, ⑮⑮, 1, 4,Ａマイネマオ, 81,和田竜,, 82,  15,*  6, 2,  4.5, ⑦⑥, 1, 6,Ａフェノｰメノ, 96,蛯名正,, 90,* 17,* -4, 2,  6.2,⑦④②
 2,15,Ｄステｰジジャンプ, 60,福永祐, 0.1, 67,*  5,* -4, 2,  6.7,④③③, 2, 2,Ｂボストンビリｰヴ, 68,和田竜, 0.0, 70,   6,  -1, 2,  4.8, ⑩⑧, 2, 6,Ｂイイデステップ, 79,戸崎圭, 0.1, 78,* 18,  -3, 3,  5.5, ②②, 2, 1,Ｅトｰセンラｰ, 93,武豊  , 0.2, 90,* 17,* -7, 3, 13.6,⑨⑦③
 3,13,Ｇワイルドアンセム, 55,武豊  , 0.6, 64,*  5,* -9, 3, 10.9,②②②, 3,13,Ｅウインドクラスト, 66,福永祐, 0.1, 68,   7,  -2, 1,  2.0, ⑧⑦, 3, 3,Ｈサンレガｰロ, 76,岩田康, 0.2, 82,  13,*  8, 1,  4.4, ⑩⑩, 3,13,Ｂレッドカドｰ, 96,モッセ, 0.5, 88,* 17,* -8, 6, 29.4,⑫⑪④
 4,11,Ａメイショウジロキチ, 69,蛯名正, 1.1, 61,   4, -11, 5, 16.5,⑥⑤④, 4,14,Ｋメイショウユウヤケ, 58,原田敬, 0.1, 67,   3,*  2,13,165.6, ⑬⑭, 4,14,Ｆマイファｰストラヴ, 77,武幸四, 0.4, 78,  13,*  6, 5,  8.6, ⑬⑭, 4, 7,Ｉアドマイヤラクティ, 90,岩田康, 0.8, 87,  16,* -7, 4, 21.7,⑪⑭⑩
 5, 9,Ｃシャガｰルバロｰズ, 60,川田将, 1.9, 58,   4, -15, 4, 12.8,⑤⑥⑥, 5, 7,Ｊアグネスチャンス, 59,北村宏, 0.2, 66,   5,  -1,14,167.0, ⑪⑬, 5,11,Ｉサンマルクイｰン, 74,幸英明, 0.5, 77,* 20, -10, 9, 25.8, ①①, 5, 8,Ｃゴｰルドシップ, 94,内田博, 0.9, 84,* 17, -15, 1,  1.3,⑮⑧⑤
 6,12, アドマイヤイナズマ,---,幸英明, 2.3, 53,   3, -17, 6, 24.4,⑨⑦⑦, 6, 9,Ｍセトノミッシｰ, 56,幸英明, 0.6, 64,   5,  -3,10, 48.5, ⑭⑫, 6, 2,Ｇアラドヴァル, 76,浜中俊, 0.5, 75,  17,  -6, 6, 11.5, ④③, 6, 4,Ｈジャガｰメイル, 91,戸崎圭, 1.0, 84,* 17, -15, 8, 48.2,⑯⑬⑥
 7, 6,Ｉスリｰエスペラント, 45,秋山真, 2.5, 51,   5, -23, 8,103.4,③④⑤, 7, 5,Ｄスピリットレイク, 66,川田将, 0.7, 64,  10, -11, 6, 15.5, ⑤③, 7, 7,Ｊメイショウキラリ, 73,武豊  , 0.5, 76,  14,   0, 7, 11.7, ⑨⑨, 7, 5,Ｋマイネルキッツ, 88,デムｰ, 1.4, 82,* 17, -21,11,118.3,⑧⑥⑧
 8, 4,Ｆマゼｰル, 55,柴山雄, 3.1, 47,   1, -22,11,222.1,⑦⑧⑧, 8,11,Ｈマｰティンオｰト, 63,太宰啓, 0.7, 63,   4,  -4, 7, 20.4, ⑫⑪, 8,13,Ｍラルシュドｰル, 71,福永祐, 0.7, 74,  14,  -2, 8, 14.8, ⑪⑪, 8,16,Ｊトウカイパラダイス, 88,柴山雄, 1.4, 82,* 18, -25,14,137.2,②②①
 9,14,Ｅカシノソラｰレ, 56,高倉稜, 3.2, 48,  -2, -17,12,255.8,⑭⑫⑩, 9,16,Ｇエイシンパラダイス, 63,内田博, 0.8, 63,  10, -12, 8, 22.4, ⑥④, 9, 8,Ｄヤマニンリップル, 78,秋山真, 0.7, 73,  15,  -6,11, 36.5, ⑧⑧, 9, 3,Ｄデスペラｰド, 93,浜中俊, 1.7, 81,  14, -15, 5, 25.3,⑱⑰⑮
10, 7,Ｊイノベｰション, 44,戸崎圭, 4.7, 37,  -1, -32, 7, 26.1,⑩⑩⑪,10, 3,Ｃナスノロｰズ, 68,戸崎圭, 0.8, 61,   9, -11, 3,  8.4, ④⑥,10, 9,Ｃコンカラン, 78,川田将, 0.8, 72,  17, -10, 4,  8.2, ⑤⑤,10,12,Ｌフォゲッタブル, 86,和田竜, 1.7, 81,  16, -17,10, 71.8,⑭⑮⑬
11,10,Ｈファインドラゴン, 45,北村友, 4.8, 40,  -4, -23,14,376.1,⑫⑬⑬,11, 1,Ｆテツナゴオ, 65,藤田伸, 1.2, 61,  10, -16, 5, 13.7, ③⑤,11, 1,Ｌオｰシャンビｰナス, 71,内田博, 1.0, 71,  11,   0,10, 26.6, ⑭⑫,11,11,Ｐトウカイトリック, 84,北村宏, 2.0, 80,  15, -18,16,198.2,⑬⑯⑰
12, 1,Ｌシゲルミズヘビザ, 39,国分優, 4.8, 39,   1, -36,15,470.9,⑧⑨⑨,12, 8,Ｌフルｰツガｰデン, 58,柴山雄, 1.4, 56,   6, -13,12,134.1, ⑨⑨,12,10,Ｎスペシャルピｰス, 62,酒井学, 1.1, 72,  12,  -5,14,162.9, ⑫⑬,12,17,Ｎレッドデイヴィス, 86,北村友, 2.3, 78,  16, -28,13,128.6,⑩⑫⑪
13, 8, メイショウキラボシ,---,和田竜, 4.9, 41,  -9, -16,10,145.9,⑮⑮⑭,13, 6,Ｎハヤブサユウサン, 54,浜中俊, 1.6, 56,   7, -15,11, 58.6, ⑦⑩,13, 5,Ｋアンプレシオネ, 72,太宰啓, 1.2, 68,  17, -15,13, 65.4, ⑥⑦,13, 9,Ｒユニバｰサルバンク, 74,川田将, 2.4, 78,* 17, -36,15,188.1,④③⑦
14,16,Ｎスリｰクスタイル, 22,小林徹, 5.0, 37,  -1, -35,13,326.3,⑪⑪⑫,14,10,Ｐグロリｰレヴュｰ, 52,国分恭, 1.8, 52,   0,  -9,15,229.8, ⑯⑯,14,12,Ｅエディン, 77,小牧太, 1.3, 67,* 18, -19,12, 42.6, ③④,14,10,Ｍメイショウカンパク, 86,藤田伸, 2.5, 77,  16, -32,17,229.7,⑰⑱⑨
15, 3,Ｋヒミノコンドル, 44,酒井学, 5.3, 37,  -8, -23, 9,104.0,⑬⑭⑮,15,12,Ｏフェブマルコ, 53,酒井学, 2.1, 54,* 11, -25,16,324.2, ②①,,,,,,,,,,,,,15,15,Ｇカポｰティスタｰ, 92,高倉稜, 4.3, 72,  16, -57, 9, 51.0,⑥⑨⑫
,,,,,,,,,,,,16, 4,Ｉクリノチョモラｰリ, 59,高倉稜, 4.2, 36,* 12, -44, 9, 38.0, ①②,,,,,,,,,,,,,16,18,Ｆムスカテｰル, 93,福永祐, 5.1, 71,  16, -69, 7, 48.0,③⑤⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,14,Ｑコパノジングｰ, 74,国分恭, 5.2, 68,  14, -64,18,327.3,⑤⑩⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｏサトノシュレン, 84,幸英明, 7.1, 23,* 17, ---,12,123.7,①①⑭
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-19 馬場:良(指数:-2),,,,,,,,,,,
単勝:140円 複勝:02=110円 15=130円 13=240円 枠連:330円,,,,,,,,,,,,"単勝:1,080円 複勝:15=230円 02=130円 13=120円 枠連:1,160円",,,,,,,,,,,,単勝:450円 複勝:04=160円 06=180円 03=160円 枠連:570円,,,,,,,,,,,,"単勝:620円 複勝:06=300円 01=650円 13=1,540円 枠連:2,710円",,,,,,,,,,,
馬連:320円 ワイド:02-15=160円 02-13=210円 13-15=560円,,,,,,,,,,,,"馬連:1,970円 ワイド:02-15=640円 13-15=410円 02-13=230円",,,,,,,,,,,,"馬連:1,460円 ワイド:04-06=500円 03-04=360円 03-06=490円",,,,,,,,,,,,"馬連:3,190円 ワイド:01-06=930円 06-13=2,290円 01-13=3,750円",,,,,,,,,,,
"馬単:420円 3連複:870円 3連単:2,000円",,,,,,,,,,,,"馬単:4,310円 3連複:1,360円 3連単:14,160円",,,,,,,,,,,,"馬単:3,060円 3連複:1,840円 3連単:11,810円",,,,,,,,,,,,"馬単:6,500円 3連複:21,880円 3連単:111,830円",,,,,,,,,,,
■ 3R  芝1600m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 6R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鷹ｹ峰特別,,,,,,,,,,,,高瀬川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｅシンジュボシ, 62,川田将,, 71,*  9, -10, 1,  4.1, ①①, 1,10,Ｄヤマノレオ, 66,和田竜,, 72,* -3,*  2, 7, 22.1, ③③, 1, 1,Ａノｰブルジュエリｰ, 86,デムｰ,, 82,*  0,  11, 1,  1.8, ①①, 1, 7,Ｅオリオンザポラリス, 84,内田博,, 82,   7,  11, 7, 11.2, ⑥④
 2,12,Ｃピエナインパクト, 65,武豊  , 0.3, 70,   6,  -6, 6, 12.2, ⑩⑧, 2,12,Ｅクインスウィｰティ, 65,国分恭, 0.3, 66,*  0,  -4,17,266.8, ①①, 2,11,Ｈアグネスハビット, 77,川田将, 0.1, 83,* -2,  12,10, 61.8, ④④, 2, 6,Ｌカシノインカロｰズ, 80,酒井学, 0.0, 83,   0,* 19,11, 26.9, ⑭⑬
 3, 6,Ｆシｰクレットレシピ, 61,福永祐, 0.4, 68,   4,  -5, 4,  5.9, ⑪⑪, 3,17,Ｈメイショウライナｰ, 63,福永祐, 0.4, 66,* -3,  -3, 3,  6.6, ④④, 3,12,Ｅウインスラッガｰ, 78,浜中俊, 0.2, 82,  -4,* 13, 3,  6.7, ⑦⑤, 3, 1,Ｃベストサｰパス, 85,浜中俊, 0.1, 80,* 10,   6, 1,  4.4, ①①
 4,13,Ｄサンセットスカイ, 65,浜中俊, 0.4, 67,*  9, -14, 2,  4.5, ③③, 4,15,Ｂモｰニングコｰル, 67,浜中俊, 0.5, 64,*  0,  -7, 4, 12.4, ②②, 4, 6,Ｂアルマリンピア, 80,戸崎圭, 0.3, 80,  -5,* 13, 4,  8.0, ⑥⑦, 4,16,Ｋマルコフジ, 81,国分恭, 0.3, 79,   1,* 16,10, 18.0, ⑬⑭
 5, 4,Ａアンバサダｰ, 67,戸崎圭, 0.5, 65,   7, -13, 3,  4.6, ⑤⑤, 5, 3,Ｐケントヒｰロｰ, 57,秋山真, 0.5, 65,  -6,  -2,10, 31.3, ⑥⑥, 5, 5,Ｃメイショウヤタロウ, 79,藤田伸, 0.4, 81,  -8,* 15, 2,  6.7, ⑧⑪, 5, 4,Ａダイバクフ, 87,大下智, 0.7, 76,  -1,  14,14,110.6, ⑮⑮
 6, 9,Ｌケッキセヨ, 47,幸英明, 0.7, 66,   1,* -4,12,130.5, ⑬⑫, 6,13,Ｑバヤル, 52,柴山雄, 0.6, 64,  -4,  -4,15,161.9, ⑤⑤, 6, 4,Ｄケイアイユニコｰン, 79,和田竜, 0.5, 77,  -4,   8, 5, 11.2, ③③, 6,13,Ｐダノンハラショｰ, 72,武幸四, 0.7, 80,   0,  14,16,187.7, ⑯⑯
 7, 5,Ｇテイエムプリンセス, 57,デムｰ, 0.8, 63,   5, -13, 8, 19.8, ⑨⑩, 7, 7,Ｉアグネスキズナ, 62,岩田康, 0.6, 65,  -9,   1, 8, 22.2, ⑪⑪, 7, 9,Ｋコスモルｰシｰ, 72,蛯名正, 0.6, 77,  -8,  12,11, 70.2, ⑪⑫, 7,12,Ｉスマイルタイム, 82,北村友, 0.9, 74,   5,   5, 8, 13.8, ⑪⑧
 8,10,Ｈポｰルシッタｰ, 56,藤田伸, 0.8, 63,   7, -15, 9, 59.3, ⑦⑦, 8, 6,Ｋエフティチャｰミｰ, 62,蛯名正, 0.7, 64, -13,*  4, 5, 19.4, ⑰⑬, 8, 7,Ｐハンタｰワディ, 66,幸英明, 0.6, 76,* -1,   4,12,123.1, ②②, 8,11,Ｊサウンドガガ, 82,太宰啓, 1.0, 74,   7,   2, 3,  6.3, ⑤⑥
 9, 8,Ｊブロｰドスタｰ, 51,和田竜, 0.9, 61,*  9, -21,10, 70.1, ②②, 9, 5,Ｃマルシゲサムライ, 67,水口優, 0.7, 64, -12,*  3,13,131.6, ⑭⑮, 9,16,Ｆキネオピュｰマ, 78,モッセ, 0.6, 78,  -7,  12, 6, 24.8, ⑬⑬, 9, 5,Ｇモエレジュンキン, 82,川島信, 1.1, 74,   4,   4,15,110.9, ⑩⑪
10, 1,Ｂパラッパラッパｰ, 65,岩田康, 1.1, 60,   5, -17, 5,  6.5, ⑧⑨,10, 9,Ａモンマックス, 68,内田博, 0.7, 62, -10,  -1, 1,  2.0, ⑫⑨,10,15,Ｉオｰスミイｰジｰ, 75,酒井学, 0.8, 78, -10,* 13, 7, 34.7, ⑭⑭,10,14,Ｂエｰシンハダル, 85,蛯名正, 1.2, 72,   3,   4, 4,  7.8, ⑫⑫
11,14, エｰシンプレジャｰ,---,酒井学, 1.2, 59,*  8, -24, 7, 16.0, ④④,11,11,Ｎジェネシスロック, 59,北村友, 0.8, 62, -11,  -1,12, 90.2, ⑮⑯,11,14,Ｊゴｰルドベル, 73,小牧太, 0.8, 75,  -6,   8, 9, 50.2, ⑫⑩,11, 2,Ｎリバｰスタｰリング, 80,秋山真, 1.2, 71,   6,   1,13,105.2, ⑦⑦
12,15,Ｍアスカノトゥｰレ, 44,川島信, 1.7, 56, -12,*  3,13,256.5, ⑮⑭,12, 1,Ｇキネオリュウセイ, 64,武豊  , 0.8, 63, -15,*  4, 2,  4.9, ⑯⑰,12, 2,Ｌカイシュウタビビト, 70,岩田康, 0.8, 74,  -5,   7, 8, 38.4, ⑤⑥,12,10,Ｈキモンレッド, 82,幸英明, 1.2, 72,   7,   0, 6, 10.9, ④⑤
13, 2,Ｋシゴトガコイビト, 48,花田大, 2.1, 49,  -2, -21,14,306.6, ⑫⑬,13, 4,Ｍキャメロンロｰド, 59,高倉稜, 0.8, 62,  -9,  -2,14,134.1, ⑩⑩,13, 8,Ｍオオタニジムチョウ, 68,竹之下, 0.9, 73,  -5,   6,14,262.6, ⑨⑧,13, 8,Ｆシゲルソウサイ, 83,国分優, 1.3, 71,   5,   1, 9, 17.8, ⑧⑨
