13年10月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月12日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■ 4R  ダ1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ2100m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｂサノイチ, 59,田辺裕,, 67,   0,*  4, 2,  4.6, ⑧⑨, 1, 3, テスタメント,---,松岡正,, 69,  -4,*  8, 1,  1.8,⑩⑪⑪, 1, 3, オｰスミムｰン,,高田潤,,,,, 1,  1.8,④①①, 1,11,Ｃラトルスネｰク, 84,メンデ,, 93,  16,* 13, 3,  7.1, ⑩⑥
 2, 1,Ａアマアマ, 63,三浦皇, 0.3, 67,*  5,  -4, 1,  3.7, ①①, 2,10, ナカヤマジョｰイ,---,蛯名正, 0.2, 66,  -3,*  2, 4,  8.6,⑨⑨⑨, 2, 6, バアゼルリバｰ,,小坂忠,207.6,,,, 3,  7.9,⑧⑦⑦, 2,15,Ｊセイクレットレｰヴ, 76,北村宏, 0.7, 82,   9,* 13, 6,  9.7, ⑯⑮
 3, 4,Ｆロマンシｰズ, 43,柴田善, 0.6, 61,   1,* -3, 5,  7.4, ⑦⑥, 3,11, ナスノアオバ,---,大野拓, 0.3, 62,  -2,  -4, 8, 27.6,⑪⑥⑥, 3, 5, ネオレボルｰション,,熊沢重,207.9,,,, 6, 19.6,②②②, 3, 3,Ｂプランスデトワｰル, 85,柴田善, 0.7, 86,  19,   0, 5,  8.5, ⑥④
 4, 6,Ｊシゲルヒュウガ, 40,後藤浩, 0.7, 61,   0,* -2, 9, 23.7, ⑨⑧, 4, 6, ルミナスウォリアｰ,---,メンデ, 0.7, 60,  -4,  -2, 7, 27.3,⑦⑩⑩, 4,11, スナｰクスペイン,,北沢伸,207.9,,,, 4, 12.9,①③③, 4,16,Ｅアミカブルナンバｰ, 82,内田博, 0.8, 83,  11,   9, 1,  4.0, ⑪⑫
 5, 7,Ｃクインズセブン, 59,松岡正, 2.0, 50,   2, -16, 4,  5.8, ⑥⑤, 5, 8, サｰバルキャット,---,勝浦正, 1.2, 53,  -2, -17,10, 79.9,④⑤⑤, 5, 8, アポロマｰベリック,,草野太,208.3,,,, 5, 16.6,⑥④⑥, 5,13,Ｎウエストエンド, 73,後藤浩, 0.8, 85,* 21,  -5, 7, 12.9, ③③
 6, 2,Ｌコスモロザラム, 32,丹内祐, 2.1, 51,   2, -18,11,123.1, ④③, 6, 7, ザッツフェイマス,---,田辺裕, 1.3, 53,  -3, -14, 2,  5.2,⑧⑧⑧, 6, 1, ゴｰズオン,,平沢健,208.4,,,,10, 71.3,⑤⑥⑤, 6, 1,Ｉマイネボヌｰル, 76,柴田大, 0.9, 84,* 20,  -5, 2,  4.4, ②②
 7,12,Ｄオクリモノ, 48,大庭和, 2.3, 47,  -3, -13, 8, 21.2, ⑩⑩, 7, 1, テスティコ,---,内田博, 1.4, 51,  -2, -20, 9, 31.6,③④④, 7, 2, シャイニｰブラック,,浜野谷,208.5,,,, 7, 29.1,⑨⑩⑨, 7, 4,Ｆシルクオフィサｰ, 78,横山典, 0.9, 85,* 24,  -9, 4,  7.5, ①①
 7,10,Ｅヴェアリアスサマｰ, 46,柴田大, 2.3, 48,*  4, -22, 3,  5.1, ②②, 8, 5, エフティマルス,---,木幡初, 1.4, 52,  -3, -16, 6, 14.7,⑤⑦⑦, 8, 4, トｰセンプラチナ,,五十嵐,209.2,,,, 8, 31.0,③⑤④, 8, 8,Ｄメジャｰアスリｰト, 82,大野拓, 1.0, 78,   7,* 12,10, 44.3, ⑮⑯
 9,15,Ｈカガグレイハｰト, 42,長岡禎, 2.7, 43, -11,  -7,10, 28.4, ⑮⑯, 9, 9, マイネルヴェルス,---,柴田大, 1.5, 51,*  0, -25, 3,  7.4,⑥③③, 9, 7, ミラクルオブレナ,,高野和,210.0,,,, 9, 49.1,⑩⑧⑧, 9, 9,Ｏシｰブリｰズライフ, 71,田中勝, 1.0, 79,  10,   8,12, 68.6, ⑬⑬
10, 5,Ｇヨザクラオシチ, 43,内田博, 2.7, 43,  -7, -13, 7, 20.5, ⑪⑫,10, 2, ヒラボクレジｰナ,---,北村宏, 1.7, 47,*  0, -29, 5, 14.1,①①①,10,10, シンワカントリｰ,,難波剛,211.0,,,,11, 84.0,⑦⑨⑩,10, 6,Ｌロｰドバロック, 74,吉田隼, 1.4, 76,  12,   2,15,207.1, ⑫⑪
11, 8,Ｋヤギリヒマワリ, 37,嘉藤貴, 2.7, 43,  -8, -10,14,222.4, ⑫⑬,11, 4, ハタノカｰリッジ,---,柴山雄, 3.1, 38,*  0, -49,11,132.8,②②②,,,,,,,,,,,,,11, 2,Ｈラフレｰズカフェ, 77,柴山雄, 1.5, 72,   8,   2,11, 48.4, ⑭⑭
12,11,Ｎバラノカオリ, 24,武士沢, 3.1, 41, -11, -11,15,232.9, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,12,12,Ｐフロｰラルホｰル, 70,松岡正, 1.5, 75,  16,  -7,16,208.1, ⑦⑦
13, 9,Ｉアンジュバｰグ, 41,丸田恭, 3.3, 37,  -9, -15,16,247.7, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,13,14,Ｇサトノネプチュｰン, 77,戸崎圭, 1.7, 71,  12,  -6, 9, 17.6, ⑧⑨
14,16,Ｍオｰシャントゥビｰ, 27,江田照, 4.0, 34,  -4, -26,12,145.7, ⑭⑪,,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｋクレバｰサンデｰ, 75,江田照, 1.7, 70,   5,   5,14, 98.3, ⑱⑱
15, 3,Ｐドリｰムビリｰバｰ,-18,原田和, 4.1, 33,   0, -33,13,205.2, ⑤⑦,,,,,,,,,,,,,,,,,,,,,,,,,15,18,Ａヒラボクインパクト, 86,三浦皇, 1.8, 71,  12,  -7, 8, 16.5, ⑨⑩
16,13,Ｏアポロダイナスティ, -3,戸崎圭, 5.0, 26,   2, -44, 6, 16.1, ③④,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｍダノンウィスラｰ, 73,吉田豊, 1.9, 72,  19, -16,13, 94.5, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 5,Ｑトウショウフォアゴ, 70,武士沢, 2.0, 67,   5,   3,17,274.4, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｒマイネルエデン, 68,丹内祐, 2.9, 59,  15, -24,18,344.8, ⑤⑧
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-1),,,,,,,,,,,
単勝:460円 複勝:14=150円 01=160円 04=260円 枠連:580円,,,,,,,,,,,,単勝:180円 複勝:03=130円 10=210円 11=510円 枠連:600円,,,,,,,,,,,,単勝:180円 複勝:03=110円 06=200円 05=360円 枠連:580円,,,,,,,,,,,,"単勝:710円 複勝:11=280円 15=320円 03=280円 枠連:1,610円",,,,,,,,,,,
馬連:770円 ワイド:01-14=290円 04-14=660円 01-04=600円,,,,,,,,,,,,"馬連:780円 ワイド:03-10=380円 03-11=920円 10-11=1,760円",,,,,,,,,,,,"馬連:580円 ワイド:03-06=320円 03-05=630円 05-06=1,500円",,,,,,,,,,,,"馬連:3,750円 ワイド:11-15=1,340円 03-11=1,480円 03-15=1,350円",,,,,,,,,,,
"馬単:1,430円 3連複:1,500円 3連単:6,140円",,,,,,,,,,,,"馬単:1,030円 3連複:4,810円 3連単:12,340円",,,,,,,,,,,,"馬単:800円 3連複:3,020円 3連単:6,970円",,,,,,,,,,,,"馬単:7,280円 3連複:10,090円 3連単:63,570円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  ダ1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■12R  芝1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾟﾗﾀﾅｽ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａハッピｰベリンダ, 56,横山典,, 45,  -1,* -1, 1,  2.1, ④④, 1, 7,Ｆゴｰルドメイン, 70,杉原誠,, 77,   0,  10, 5, 14.7,④④⑤, 1,10,Ｋダイチトゥルｰス, 54,武士沢,, 74,   3,* 11,11, 28.5, ⑯⑯, 1, 7,Ｃコスモミレネｰル, 71,柴田大,, 80,*  1,   7, 1,  3.5, ①①
 2, 3,Ｄタカラジェニファ, 49,後藤浩, 0.3, 42,  -1,  -5, 3,  5.8, ③③, 2, 2,Ｃモビｰル, 73,石橋脩, 0.0, 77,   0,  10, 1,  2.1,③③④, 2, 3,Ｈセイウンクロス, 56,田辺裕, 0.3, 69,   5,*  5, 7, 14.7, ⑫⑫, 2, 3,Ａジｰニマジック, 75,田中勝, 0.0, 83,  -6,* 20, 2,  4.1, ⑥⑥
 3, 9,Ｃコスモラパン, 51,柴田大, 0.4, 44,*  3, -10, 4,  9.0, ①①, 3, 6,Ｄプライドイズメシア, 71,丸田恭, 0.1, 77,  -2,* 14, 4, 14.4,⑧⑨⑩, 3, 6,Ｂアｰスコネクタｰ, 67,横山典, 0.5, 64,* 11,  -7, 3,  6.4, ③③, 3, 4,Ｆエタｰナルムｰン, 68,木幡初, 0.2, 78,  -5,  12, 8, 14.7, ③③
 4,11,Ｂピザン, 52,戸崎圭, 0.7, 38,  -4,  -7, 9, 35.4, ⑧⑧, 4, 1,Ｉテンカイチ, 66,吉田豊, 0.2, 75,   0,   7, 9, 27.7,⑥⑤③, 4,13,Ａルイカズマ, 69,メンデ, 0.8, 65,   8,  -5, 2,  4.4, ⑧⑦, 4, 2,Ｌグレイスフラワｰ, 53,丸田恭, 0.4, 81, -13,* 26,12, 84.9, ⑫⑫
 5, 4,Ｋダイワインテンス, 31,北村宏, 0.7, 37,*  0, -14, 2,  4.6, ②②, 5,10,Ｂコスモユッカ, 74,柴田大, 0.3, 73,*  1,   4, 2,  3.3,②②②, 5, 1,Ｊメイショウスミトモ, 54,大野拓, 1.0, 65,   4,   0,10, 25.8, ⑭⑮, 5,12,Ｅダイワフェリス, 70,北村宏, 0.7, 71,  -5,   6, 3,  5.6, ⑤⑤
 6, 7,Ｌベストギフト, 25,吉田豊, 0.7, 41,  -8,*  1,10, 77.5, ⑪⑪, 6, 3,Ａショウナンカリｰノ, 74,松岡正, 0.6, 68,*  1,  -2, 8, 16.9,①①①, 6,14,Ｄグラスプリマ, 59,柴田善, 1.0, 62,   5,  -2, 4,  8.6, ⑬⑬, 6, 8,Ｂスマｰトルピナス, 71,武士沢, 0.7, 73,  -8,  11, 6, 12.0, ⑨⑧
 7, 6,Ｇグレｰスグランド, 43,大野拓, 0.7, 38,  -2,  -9, 7, 28.7, ⑤⑤, 7, 5,Ｊチモシュｰト, 54,吉田隼, 0.7, 69,  -2,   4,10, 91.2,⑦⑧⑨, 7, 9,Ｆペガサスジュニア, 58,吉田豊, 1.1, 62,   8,  -9, 8, 18.1, ⑥⑧, 7,13,Ｇハｰモニｰフェア, 63,蛯名正, 0.8, 70,  -5,   4, 4,  8.4, ④④
 8,12,Ｉプティットコピｰヌ, 40,柴田善, 0.8, 39,  -6,  -3, 5, 10.5, ⑩⑩, 8, 4,Ｇカンタベリｰナイト, 70,二本柳, 1.2, 62,  -1,  -6, 6, 16.4,⑨⑩⑦, 8, 4,Ｃダンツキャッチ, 60,北村宏, 1.5, 59,   4,  -5, 6, 10.0, ⑮⑭, 8, 5,Ｄオｰゴンチャチャ, 70,勝浦正, 0.9, 73, -10,  13, 5,  8.8, ⑩⑩
 9, 2,Ｊイナカノホシ, 37,宮崎北, 0.9, 39,  -6,  -4,12,253.3, ⑨⑨, 9, 8,Ｈエルヴィスバロｰズ, 68,江田照, 1.4, 61,  -2,  -6, 7, 16.6,⑩⑦⑧, 9, 5,Ｉマルカロゼッタ, 56,内田博, 1.5, 59,   8, -12, 1,  4.4, ⑦⑥, 9, 9, サトノレガシｰ,---,戸崎圭, 0.9, 74, -10,  14, 7, 12.5, ⑪⑪
10, 5,Ｈスマｰトラムダ, 41,横山和, 0.9, 36,  -8,* -2,11, 98.7, ⑫⑫,10, 9,Ｅヴァルナビスティｰ, 71,横山和, 3.4, 40,  -1, -38, 3,  9.0,⑤⑥⑥,10,12,Ｍディアゴッホ, 51,勝浦正, 1.8, 56,  10, -18,13, 58.5, ④⑤,10,10,Ｊアサクサウタヒメ, 57,黛弘人, 1.3, 65,  -6,   1,14,128.3, ⑦⑦
11, 1,Ｆテイエムペガサス, 46,松岡正, 0.9, 36,  -3,  -9, 8, 29.7, ⑦⑦,,,,,,,,,,,,,11, 8,Ｎファンファｰレ, 51,後藤浩, 1.9, 56,* 11, -19,12, 49.6, ⑤④,11, 6,Ｋエバｰルｰジュ, 56,吉田隼, 1.5, 68, -17,  16,10, 43.8, ⑭⑭
12,10,Ｅデルマアッコチャン, 47,江田照, 1.3, 32,  -2, -16, 6, 19.7, ⑥⑥,,,,,,,,,,,,,12,16,Ｐパブロワ, 41,吉田隼, 2.2, 54,* 11, -23, 5,  8.9, ②②,12,14,Ｈカイルアロマンス, 60,西田雄, 1.5, 58,* -2, -11,13,121.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｇウイングラビティ, 57,松岡正, 3.0, 48,   7, -22,16, 96.0, ⑪⑪,13,11,Ｉヴュルデバンダム, 59,メンデ, 1.7, 60,  -8,  -3, 9, 43.2, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｌハツガツオ, 52,柴山雄, 3.6, 45,   6, -27,14, 61.5, ⑨⑨,14, 1,Ｍナｰサリｰライム, 39,柴田善, 1.9, 63, -15,   7,11, 78.5, ⑬⑬
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｅメイプルレジェンド, 58,田中勝, 3.6, 44,   6, -27, 9, 24.7, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｏウインイルソｰレ, 43,三浦皇, 4.2, 40,* 12, -42,15, 66.6, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,
単勝:210円 複勝:08=120円 03=160円 09=200円 枠連:590円,,,,,,,,,,,,"単勝:1,470円 複勝:07=380円 02=120円 06=330円 枠連:590円",,,,,,,,,,,,"単勝:2,850円 複勝:10=460円 03=470円 06=240円 枠連:3,560円",,,,,,,,,,,,単勝:350円 複勝:07=150円 03=160円 04=310円 枠連:420円,,,,,,,,,,,
