13年 4月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 4月 6日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,湾岸ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａケｰジｰササニシキ, 64,戸崎圭,, 64,* -2,*  2, 1,  2.1, ①①, 1,10,Ａハイパｰチャｰジ, 65,戸崎圭,, 69,*  5,*  7, 1,  2.0,⑤③②, 1,11,Ｇプリｰムス, 75,戸崎圭,, 74,  10,*  7, 2,  6.2,⑧⑦④, 1, 1,Ｌサトノシュレン, 79,戸崎圭,, 87,* 17,* 22, 5, 10.8,①①①
 2,11,Ｂショウナンヤマト, 59,北村宏, 0.8, 57,* -4,  -3, 2,  2.8, ②③, 2, 4,Ｂアイアムライジング, 65,デムｰ, 0.7, 62,*  5,*  1, 2,  3.1,②②①, 2, 1,Ｄバサラヴォｰグ, 77,西田雄, 0.0, 75,  11,*  5, 4,  9.7,③③②, 2, 2,Ｉシゲルササグリ, 81,松山弘, 0.2, 86,* 15,  21,11, 63.0,②②②
 3,15,Ｄスペリオル, 57,山崎亮, 0.9, 56,  -6,  -2, 6, 19.6, ⑤④, 3, 9,Ｊドリｰムワン, 48,吉田豊, 1.4, 61,   3,*  1, 6, 24.2,⑨⑧⑥, 3,10,Ｆインディｰグラブ, 75,田中勝, 0.3, 73,  10,*  7, 8, 24.4,⑩⑨⑧, 3, 4,Ｅホッコｰブレｰヴ, 82,三浦皇, 0.2, 89,  14,* 25, 8, 25.3,⑤⑥⑤
 4, 2,Ｆクリスウィング, 54,横山典, 1.0, 55,  -5,  -4, 8, 28.3, ③②, 4,15,Ｇエンデュミオン, 52,西田雄, 1.9, 57,   3,  -6,13,312.3,⑧⑤⑤, 4, 4,Ｃマルブツビアン, 77,山崎亮, 0.4, 71,  11,   2, 3,  6.3,④④⑤, 4, 7,Ｆジャングルハヤテ, 82,田辺裕, 0.7, 84,  13,* 22, 9, 35.5,⑫⑪⑪
 5, 4,Ｃノアメロディ, 59,杉原誠, 1.2, 54, -12,*  1, 3,  9.9, ⑧⑥, 5, 7,Ｄグランデアリュｰル, 60,岩田康, 2.2, 55,   3,  -8, 3,  7.9,⑦⑥④, 5, 6,Ａゲルマンシチｰ, 80,内田博, 0.7, 70,  10,   1, 1,  1.9,⑦⑥⑦, 5, 9,Ｂフェデラルホｰル, 85,吉田隼, 0.7, 83,  13,* 22, 1,  3.5,⑧⑩⑥
 6,14,Ｋブランドハヤテ, 44,柴田大, 1.6, 50, -15,   0,13,333.8, ⑪⑪, 6,11,Ｃボウベル, 62,北村宏, 2.3, 54,   2,  -6, 4, 13.2,⑬⑩⑦, 6, 7,Ｅレッドブルピサ, 75,三浦皇, 0.7, 69,  11,  -1, 5, 10.1,⑤⑤③, 6, 6,Ａダノンミル, 86,岩田康, 0.9, 81,* 16,  13, 7, 17.6,④④③
 7,10,Ｈアルファメｰル, 49,吉田豊, 1.7, 49, -16,   0, 5, 18.1, ⑫⑬, 7,14,Ｉギンザマｰシャル, 48,三浦皇, 3.0, 49,   1, -12, 7, 30.2,⑪⑪⑫, 7, 8,Ｊフェアブレシア, 72,北村宏, 0.9, 67,* 13,  -6, 7, 17.6,①①①, 7, 3,Ｄマイネルメダリスト, 83,松岡正, 1.1, 78,* 15,  11, 3,  4.7,③③④
 8,12,Ｇトミケンジェスト, 50,内田博, 2.0, 47,  -6, -11, 7, 19.8, ④⑤, 8,13,Ｈヤマイチコンコルド, 51,松山弘, 3.1, 48,*  5, -19,11,176.2,①①③, 8, 9,Ｌマイネルパルフェ, 44,柴田大, 1.5, 64,   8,  -1,11, 93.6,⑪⑪⑪, 8,14,Ｇブリッジクライム, 81,横山典, 1.1, 79,  13,  17, 4,  7.5,⑬⑫⑨
