13年 8月18日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月18日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2600m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9, 7,Ｊミリオンブライト, 24,伴啓太, 2.3, 37,  10, -22, 8, 58.7, ⑤⑤, 9, 1,Ａスピッツコｰル, 67,三浦皇, 1.8, 54,  -3,  -2, 4,  8.8,⑫⑫⑫, 9, 2,Ｄオンワｰドセジｰル, 67,蛯名正, 1.2, 59, -11,   4, 6, 13.4, ⑩⑨, 9,11,Ｇマイネルアイザック, 80,蛯名正, 4.1, 61,  13, -51, 5, 12.9,⑧⑦⑨
10,10,Ｉパンテラネグラ, 26,黛弘人, 3.1, 29,  11, -32,11,196.3, ⑥⑧,10, 6,Ｈブランドハヤテ, 56,黛弘人, 1.9, 50,  -2,  -5,11, 89.6,⑩⑨⑩,10,12,Ｇハクユウリリｰ, 66,吉田隼, 1.3, 61,*  4,  -5, 9, 31.3, ①②,10, 3,Ｋフィルハｰマジック, 72,川島信, 4.2, 59,   8, -42,13, 96.2,⑦⑫⑪
11, 6,Ｋディｰバレッド, 10,川須栄, 3.9, 21,  -5, -26,10,187.1, ⑪⑪,11, 7,Ｌティティベンケイ, 52,城戸義, 2.3, 49,  -2, -10,12,103.3,⑦⑧⑨,11, 4,Ｋヤギリエスペランサ, 59,荻野琢, 1.7, 52,  -8,  -2,12, 85.8, ⑧⑧,11, 5,Ｅウインアルザス, 80,岩田康, 4.7, 60,* 13, -67, 1,  2.7,②②④
,,,,,,,,,,,,12, 2,Ｋフレンドリｰゼウス, 53,吉田隼, 2.7, 47,  -2, -12,13,154.5,⑥⑦⑧,12, 1,Ｌスマイルゲｰト, 54,伴啓太, 2.1, 49, -11,  -4,11, 66.6, ⑨⑩,12, 4,Ａアクアブルｰフライ, 85,内田博, 5.8, 55,   8, -63,10, 31.8,⑨⑬⑬
,,,,,,,,,,,,13,13,Ｇラグｰン, 59,荻野琢, 3.1, 41,   1, -21, 7, 13.6,②④⑥,,,,,,,,,,,,,13,10,Ｍサンガヴィｰノ, 69,藤田伸, 6.3, 25,  11, -79,11, 44.6,⑤⑥⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,Ｊスノｰストｰム, 74,黛弘人, 6.8, 22,  10, -78, 9, 20.4,⑩⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:20),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-18 馬場:重(指数:20),,,,,,,,,,,
単勝:460円 複勝:04=230円 08=190円 01=370円 枠連:780円,,,,,,,,,,,,"単勝:340円 複勝:12=170円 10=540円 04=270円 枠連:1,260円",,,,,,,,,,,,"単勝:350円 複勝:09=170円 10=450円 11=150円 枠連:5,460円",,,,,,,,,,,,"単勝:650円 複勝:01=250円 13=670円 06=310円 枠連:1,940円",,,,,,,,,,,
馬連:990円 ワイド:04-08=370円 01-04=550円 01-08=550円,,,,,,,,,,,,"馬連:6,140円 ワイド:10-12=2,000円 04-12=770円 04-10=3,570円",,,,,,,,,,,,"馬連:4,530円 ワイド:09-10=1,460円 09-11=290円 10-11=1,330円",,,,,,,,,,,,"馬連:6,360円 ワイド:01-13=2,530円 01-06=1,300円 06-13=3,990円",,,,,,,,,,,
"馬単:1,860円 3連複:2,980円 3連単:11,160円",,,,,,,,,,,,"馬単:10,480円 3連複:15,780円 3連単:74,510円",,,,,,,,,,,,"馬単:7,400円 3連複:3,310円 3連単:22,130円",,,,,,,,,,,,"馬単:10,920円 3連複:27,620円 3連単:107,670円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,札幌記念 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａキセキノチャンス, 63,吉田隼,, 58,   5,*-12, 2,  3.3,⑧⑤③, 1, 4, ロｰドフォワｰド,---,池添謙,, 60,*-17,   8, 7, 21.8,①①①, 1, 8,Ａサンライズスマｰト, 77,松田大,, 73,   6,*  5, 1,  3.1,④⑤④, 1,14,Ａトウケイヘイロｰ, 94,武豊  ,, 96,* 28,*-15, 2,  3.4,①①①
 2, 5,Ｅタカヒロガｰトップ, 60,柴山雄, 0.1, 57,*  6, -15, 7, 15.9,③②①, 2, 9, アグネスドリｰム,---,武豊  , 0.2, 57, -18,   8, 2,  4.1,③④④, 2, 7,Ｊアルマベルヴァ, 68,吉田隼, 0.1, 73,*  9,   0, 8, 34.0,②②②, 2,13,Ｈアスカクリチャン, 88,岩田康, 1.0, 89,  22,*-13, 8, 35.7,⑥⑤④
 3, 4,Ｆマプティット, 57,三浦皇, 0.5, 55,   2,*-13, 4, 10.7,⑩⑧⑤, 3, 2, シンガン,---,内田博, 0.3, 58, -21,* 11, 3,  5.4,⑦⑧⑥, 3,13,Ｃヒラボクプリンス, 74,秋山真, 0.6, 69,   3,*  6, 2,  4.1,⑩⑩⑩, 3, 8,Ｆアンコイルド, 89,吉田隼, 1.7, 81,  25, -28,14, 55.4,③④⑤
 4,11,Ｄティアップサニｰ, 61,黛弘人, 0.7, 50,*  5, -21, 1,  3.3,④①②, 4,10, マイネルサルト,---,三浦皇, 0.5, 53,*-17,   1, 9, 36.9,②②②, 4, 4,Ｍメイショウオトコギ, 54,城戸義, 1.1, 67,   4,   1,12,230.9,⑦⑧⑦, 4,16,Ｉアイムユアｰズ, 85,池添謙, 1.8, 82,* 26, -33, 6, 24.1,②②②
 5, 7,Ｂテイエムオデッセイ, 62,古川吉, 1.2, 51,   3, -20, 8, 20.5,⑦⑥⑦, 5, 6, ガｰトルｰド,---,丸山元, 0.9, 46, -18,  -2, 1,  3.5,④③③, 5, 3,Ｂサウスパシフィック, 76,柴田善, 1.1, 64,*  8,  -7, 3,  4.3,①③③, 5,11,Ｋロゴタイプ, 85,村田一, 2.1, 80,* 26, -36, 1,  2.6,④③③
 6, 2,Ｊフレンズ, 46,柴田善, 1.3, 48,   1, -17,12,132.5,⑪⑨⑧, 6, 3, マイネルゾンネ,---,津村明, 1.1, 46, -20,  -3,10, 39.2,⑤⑥⑦, 6, 6,Ｇロｰレルクラウド, 69,蛯名正, 1.1, 66,   5,  -1, 5, 12.2,⑨⑥⑥, 6, 2,Ｄオｰルザットジャズ, 90,川須栄, 2.9, 75,  14,*-19,11, 47.7,⑬⑮⑪
 7,10,Ｃビックセイラｰ, 61,松田大, 1.3, 47,*  5, -25, 6, 12.6,⑨③④, 7, 1, ボｰルドジャパン,---,川須栄, 1.2, 49, -24,   4, 8, 22.9,⑨⑩⑨, 7, 1,Ｋマコトタンホイザｰ, 67,丸山元, 1.2, 66,   2,*  3,10,133.4,⑫⑫⑪, 7,12,Ｌレインボｰダリア, 85,柴田善, 3.5, 69,  19, -38, 5, 11.8,⑫⑦⑥
 8, 9,Ｌミスマｰプル, 39,川島信, 1.3, 51,   0,*-14,13,213.7,⑬⑫⑫, 8,11, ポッドジョｰカｰ,---,戸崎圭, 1.8, 35, -18, -13, 5,  7.2,⑥⑤⑤, 8,12,Ｅライフトップガン, 72,岩田康, 1.3, 64,* 10, -11, 4,  4.4,⑧①①, 8, 1,Ｃタッチミｰノット, 94,四位洋, 4.2, 63,  14, -36, 7, 27.5,⑦⑭⑭
 9, 6,Ｉデルマアマノジャク, 52,竹之下, 1.6, 47,   5, -27, 9, 49.0,⑤④⑥, 9, 7, アドマイヤソウ,---,岩田康, 2.5, 29, -20, -21, 6, 13.6,⑧⑦⑧, 9, 5,Ｄタケルハヤテ, 73,丸田恭, 1.4, 64,   3,  -1, 7, 28.4,⑪⑪⑧, 9, 6,Ｅマルセリｰナ, 90,川田将, 4.2, 65,  17, -42,12, 51.5,⑪⑩⑨
10,13, アイスウィッチ,---,上村洋, 2.1, 47,   0, -20,10, 59.0,⑫⑬⑨,10, 5, グラスプリマ,---,丸田恭, 2.6, 28, -22, -17, 4,  5.4,⑩⑨⑩,10,11,Ｈレオネプチュｰン, 69,村田一, 1.6, 64,   6,  -6,11,171.4,⑤⑦⑨,10, 7,Ｎラブイズブｰシェ, 83,古川吉, 4.3, 62,  16, -41,15, 74.4,⑮⑬⑬
11, 1,Ｋイソカゼ, 43,伴啓太, 3.4, 36,   0, -34,11, 68.8,⑥⑩⑪,11, 8, イｰサンアテナ,---,荻野琢, 6.9,-16, -30, -57,11,147.6,⑪⑪⑪,11, 9,Ｉジャイアン, 69,横山和, 1.9, 59,   7, -13, 6, 16.7,③④⑤,11,15,Ｍエアソミュｰル, 83,松田大, 4.6, 60,  18, -51,10, 47.4,⑨⑧⑦
12,12,Ｇルミアｰジュ, 57,内田博, 5.4, 25,   2, -55, 5, 11.8,①⑦⑩,,,,,,,,,,,,,12,10,Ｌブラックフライデｰ, 61,田中博, 3.3, 51,   5, -19, 9,132.2,⑥⑨⑫,12, 4,Ｏネヴァブション, 77,丸田恭, 4.7, 60,  12, -37,16,471.1,⑯⑯⑯
13, 3,Ｈシナジｰウィスパｰ, 56,川須栄, 6.5, 12,   0, -61, 3,  4.6,②⑪⑬,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｂトｰセンジョｰダン, 94,戸崎圭, 5.2, 57,  17, -57, 4, 10.2,⑭⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 9,Ｊホエｰルキャプチャ, 85,蛯名正, 5.4, 59,  19, -65, 9, 43.0,⑧⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｇルルｰシュ, 88,内田博, 6.0, 55,  15, -63, 3,  6.9,⑩⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｐネコパンチ, 74,藤田伸, 7.6, 22,  17, -87,13, 52.2,⑤⑨⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-19 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:20),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-30 馬場:重(指数:20),,,,,,,,,,,
単勝:330円 複勝:08=150円 05=310円 04=270円 枠連:840円,,,,,,,,,,,,"単勝:2,180円 複勝:04=440円 09=190円 02=180円 枠連:4,130円",,,,,,,,,,,,"単勝:310円 複勝:08=140円 07=570円 13=170円 枠連:1,330円",,,,,,,,,,,,"単勝:340円 複勝:14=180円 13=640円 08=880円 枠連:3,910円",,,,,,,,,,,
"馬連:1,750円 ワイド:05-08=620円 04-08=580円 04-05=1,590円",,,,,,,,,,,,"馬連:4,470円 ワイド:04-09=1,330円 02-04=1,320円 02-09=390円",,,,,,,,,,,,"馬連:4,150円 ワイド:07-08=1,220円 08-13=350円 07-13=1,330円",,,,,,,,,,,,"馬連:4,230円 ワイド:13-14=1,340円 08-14=1,530円 08-13=5,790円",,,,,,,,,,,
"馬単:3,140円 3連複:4,980円 3連単:26,560円",,,,,,,,,,,,"馬単:13,200円 3連複:6,730円 3連単:65,600円",,,,,,,,,,,,"馬単:8,370円 3連複:4,130円 3連単:24,590円",,,,,,,,,,,,"馬単:5,540円 3連複:20,460円 3連単:71,870円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1700m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,定山渓特別,,,,,,,,,,,,羊蹄山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｃショウナンパレット, 61,岩田康,, 67,   6,  -5, 1,  1.9, ③③, 1,11, マルカロゼッタ,---,内田博,, 52,*-10,*  3, 2,  3.4,②②②, 1, 1,Ｋネコタイショウ, 71,武豊  ,, 94,* 23,* -6, 3,  5.6,①①①, 1, 1,Ｈイｰスタｰパレｰド, 75,荻野琢,, 79,*  6,  16, 1,  2.1,③③④
 2, 6,Ｋウエスタンパピヨン, 48,横山和, 0.1, 63,   3,  -4, 7, 29.3, ⑦⑤, 2, 9, ツァｰリ,---,川須栄, 0.3, 51,*-10,   0, 6, 15.8,①①①, 2,15,Ｅキワミ, 74,秋山真, 2.3, 74,  17, -24,12, 57.7,⑦⑤④, 2,11,Ｂケイティｰズハｰト, 78,川島信, 0.4, 78,*  7,  10, 6, 14.4,①①①
 3, 1, レディオブオペラ,---,藤田伸, 0.1, 67,*  9, -10, 5,  9.1, ①①, 3, 6, サイモンジャスミン,---,蛯名正, 0.9, 47, -12,  -2, 4, 11.7,④③③, 3, 8,Ｃメイショウテッサイ, 77,吉田隼, 2.6, 71,  13,*-17, 4, 11.9,⑭⑬⑪, 3, 4,Ｄスタｰソｰド, 78,古川吉, 0.4, 79,*  6,  13, 2,  5.9,⑪④③
 4, 7,Ａスリｰラグタイム, 63,川須栄, 0.2, 62,   0,* -1, 6, 13.2, ⑩⑩, 4, 3, レイニｰアプロｰズ,---,古川吉, 1.1, 48, -16,*  2,10, 35.1,⑦⑤⑤, 4,13,Ｇコスモユウチャン, 73,丸山元, 2.8, 69,  16, -26,14, 80.3,⑩⑨⑤, 4, 2,Ｅハルカフジ, 77,津村明, 0.6, 77,   6,  13, 5,  8.9,⑦⑤⑤
 5,13,Ｄレイヌドネｰジュ, 57,松田大, 0.2, 58,  -7,*  4, 4,  8.9, ⑮⑫, 5, 5, スパルタカス,---,岩田康, 1.4, 43, -13,  -4, 3,  3.6,⑥④④, 5, 2,Ｌマデュｰロ, 69,戸崎圭, 2.8, 68,* 21, -37, 7, 17.4,②②③, 5,13,Ａビタｰスウィｰト, 78,三浦皇, 0.6, 78,   3,  16, 8, 30.5,⑩⑩⑦
 6, 5,Ｅクリノバトゥｰラ, 56,田中博, 0.4, 63,*  8, -13,11, 60.0, ②②, 6,10, クリノフクノオｰ,---,伴啓太, 4.2, 27, -25,  -7,11, 94.4,⑪⑪⑩, 6,10,Ｈブラインドサイド, 72,岩田康, 3.3, 67,* 19, -41, 2,  4.9,④③②, 6, 3,Ｆレッドフォルツァ, 77,内田博, 0.6, 80,  -1,* 23, 3,  6.1,⑬⑬⑫
 7,15,Ｇティｰブラウニｰ, 53,黛弘人, 0.6, 57,   1,  -7, 3,  7.7, ⑨⑨, 7, 7, カリカリクン,---,丸田恭, 4.2, 22, -16, -24, 8, 20.2,⑤⑥⑥, 7, 3,Ｆマデイラ, 74,池添謙, 3.3, 67,  14, -30, 6, 17.1,⑫⑪⑦, 7,10,Ｇトルバドゥｰル, 76,丸山元, 0.6, 77,   5,  14, 9, 35.5,⑨⑨⑥
 8,10,Ｂアギャント, 61,竹之下, 0.9, 55,   6, -16, 2,  6.7, ④④, 8, 2, ガラハッド,---,黛弘人, 5.7, 13, -21, -27, 9, 30.6,③⑦⑦, 8,12,Ｍシャイニｰハｰツ, 66,川島信, 3.4, 66,   9,*-19,15,154.5,⑮⑮⑭, 8, 9,Ｃイｰグルカザン, 78,戸崎圭, 0.7, 75,*  7,   8, 4,  7.6,⑫②②
 9, 3,Ｉナデシコホマレ, 50,伴啓太, 1.0, 53,   3, -15,12, 83.7, ⑤⑦, 9, 8, スカｰレットムｰン,---,武豊  , 6.9, 10, -20, -39, 7, 19.9,⑨⑧⑧, 9,14,Ｊゼログラヴィティｰ, 71,川田将, 3.7, 64,  17, -41, 9, 27.4,⑧⑥⑥, 9, 6,Ｊシニスタｰクイｰン, 72,吉田隼, 1.6, 72,   3,   9, 7, 23.0,⑧⑪⑨
10,12,Ｆストロングホｰルド, 54,柴田善, 1.1, 52,   4, -17,14,255.9, ⑧⑥,10, 1, キングデジタル,---,三浦皇, 7.2,  6, -22, -38, 5, 13.6,⑩⑨⑨,10, 7,Ｂナンヨｰユナ, 77,内田博, 3.9, 62,  14, -37, 5, 15.3,⑪⑩⑩,10, 7,Ｉワイキキブリｰズ, 74,松田大, 2.1, 66,   4,   1,11, 80.9,④⑦⑩
11, 8,Ｊブライトアｰラ, 49,古川吉, 1.1, 49,  -5,  -7,13,167.4, ⑫⑬,11, 4, トｰセンパピｰ,---,戸崎圭, 8.4, -4, -24, -45, 1,  3.4,⑧⑩⑪,11, 9,Ｉマイネルランスタン, 72,蛯名正, 4.4, 59,  13, -40,10, 30.7,⑬⑭⑬,11, 8,Ｋアｰトオブビｰン, 72,川須栄, 2.4, 66,   5,  -1,13,310.3,⑥⑧⑧
12,14,Ｍデンカノホウトウ, 47,丸田恭, 1.4, 46,  -4, -12,10, 50.0, ⑬⑭,,,,,,,,,,,,,12, 5,Ｄクラウディオス, 75,丸田恭, 4.8, 55,  15, -53, 8, 21.2,⑨⑧⑨,12,12,Ｌコｰラルビュｰ, 71,横山和, 3.2, 58,   5, -10,10, 62.5,②⑥⑪
13, 4,Ｌサイレントイン, 47,川島信, 2.1, 40,   3, -28, 9, 46.9, ⑥⑧,,,,,,,,,,,,,13, 4,Ｎグランスエルテ, 65,藤田伸, 5.9, 52,  15, -67,11, 43.5,⑥⑦⑫,13, 5,Ｍトｰセントレジャｰ, 62,柴山雄, 3.4, 58,   1,  -5,12,197.6,⑤⑫⑬
14, 9,Ｈサブラタ, 51,津村明, 2.1, 40,   0, -24, 8, 40.2, ⑪⑪,,,,,,,,,,,,,14, 6,Ａアドマイヤディｰプ, 82,四位洋, 7.3, 17,  18, -92, 1,  2.4,③④⑧,,,,,,,,,,,,
15,11,Ｎマトリカリア, 38,柴山雄, 2.9, 30,  -7, -28,15,320.8, ⑭⑮,,,,,,,,,,,,,15,11,Ｏヘレナモルフォ, 63,黛弘人, 7.7, 16,  13, -86,13, 64.4,⑤⑫⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:稍重(指数:20),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-22 馬場:重(指数:20),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:重(指数:-4),,,,,,,,,,,
単勝:190円 複勝:02=120円 06=540円 01=280円 枠連:670円,,,,,,,,,,,,"単勝:340円 複勝:11=150円 09=420円 06=310円 枠連:1,360円",,,,,,,,,,,,"単勝:560円 複勝:01=260円 15=1,090円 08=290円 枠連:4,570円",,,,,,,,,,,,"単勝:210円 複勝:01=140円 11=290円 04=190円 枠連:1,130円",,,,,,,,,,,
