13年10月19日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月19日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 7R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 9, 9,Ｃミスズモンブラン, 50,松田大, 1.0, 40, -13,  -4, 5, 14.1, ⑩⑨, 9, 3,Ｋエゾムサシ, 61,柴山雄, 0.7, 66,   2,   3,13, 80.6, ⑦⑦, 9,13,Ｂミラクルベリｰ, 71,伴啓太, 0.9, 59,  -1,  -2, 4,  9.1, ⑨⑬, 9,11,Ｈチェイスザゴｰルド, 70,太宰啓, 0.6, 66,   9,   0, 2,  6.0,⑪⑪⑨
10,14,Ｏイダス, -3,長岡禎, 1.3, 37, -12,  -7,10, 54.0, ⑨⑩,10,13,Ｉスズカブリザｰド, 66,鮫島良, 0.9, 64,  -1,   3, 8, 13.4, ⑩⑪,10, 1,Ｎシｰユｰアラウンド, 61,嶋田純, 1.0, 58,  -5,   2, 8, 18.7, ⑰⑰,10, 7,Ｂブリリアントダンス, 75,木幡初, 0.8, 64,  10, -10, 3,  6.3,⑩⑦⑧
11, 5,Ｌハクユウジャック, 29,横山和, 1.3, 38, -22,*  2,13,146.0, ⑮⑮,11,14,Ｃフォルメン, 69,丸田恭, 1.1, 60, -11,* 10,11, 25.5, ⑮⑮,11,15,Ｐハプスブルク, 58,平野優, 1.0, 59,  -1,  -3,14,119.1, ⑪⑫,11,12,Ｆアポロテイスト, 71,勝浦正, 1.7, 56,* 13, -29, 4,  7.2,③③③
12,12,Ｋレッドロｰズキング, 33,黛弘人, 1.6, 35, -14,  -7,15,263.9, ⑬⑬,12,11,Ｄアップアンカｰ, 69,藤懸貴, 2.0, 53,  -7,  -1, 9, 13.6, ⑭⑭,12,12,Ｑファンアットコｰト, 55,原田和, 1.0, 58,  -4,   0,15,164.8, ⑯⑮,12, 3,Ｉグランプリブラッド, 68,吉田隼, 2.2, 53,* 15, -38, 1,  3.8,①①①
13,11,Ｄベガスタｰヒｰド, 42,勝浦正, 1.7, 34,  -6, -16, 7, 25.3, ⑤⑤,13, 7,Ｏモルフェメアリｰ, 43,花田大, 2.0, 53,  -5,  -3,15,566.1, ⑬⑬,13, 9,Ｅケイアイヴァｰゲ, 71,田中健, 1.1, 57,*  4, -11, 1,  3.5, ④⑤,,,,,,,,,,,,
14,13,Ｊシゲルサツマ, 34,丸田恭, 1.8, 34,  -8, -13,12, 89.5, ⑥⑦,14, 8,Ｍマウントビスティｰ, 60,西村太, 2.1, 54,   4, -11, 5,  9.5, ⑥⑥,14,16,Ｒザッツフォエヴァｰ, 48,中井裕, 1.2, 57,  -4,  -2,16,167.4, ⑮⑭,,,,,,,,,,,,
15, 7,Ｎシゲルコウズケ, 26,菱田裕, 2.9, 24, -14, -18,14,181.4, ⑪⑪,15,10,Ｌエヴァンブルｰ, 60,菱田裕, 4.9, 27,  -1, -32,14,246.4, ⑨⑫,15,11,Ｏアストライオス, 60,菅原隆, 1.4, 54,   2, -11,18,240.8, ⑦⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 8,Ｌオウケンハナミズキ, 64,水口優, 1.5, 53,*  4, -16,12, 62.0, ③④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｉカシノラピス, 67,小野寺, 1.6, 52,  -2,  -8,17,201.3, ⑬⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,17,Ｍレッドマｰキュリｰ, 62,原田敬, 1.9, 48,  -7,  -8,13,114.1, ⑱⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,
単勝:700円 複勝:01=170円 10=120円 06=340円 枠連:720円,,,,,,,,,,,,単勝:370円 複勝:12=190円 04=450円 15=260円 枠連:460円,,,,,,,,,,,,"単勝:510円 複勝:06=190円 04=620円 14=320円 枠連:4,090円",,,,,,,,,,,,"単勝:1,240円 複勝:09=390円 05=640円 10=400円 枠連:4,380円",,,,,,,,,,,
"馬連:770円 ワイド:01-10=350円 01-06=1,170円 06-10=710円",,,,,,,,,,,,"馬連:5,470円 ワイド:04-12=1,270円 12-15=720円 04-15=2,720円",,,,,,,,,,,,"馬連:6,620円 ワイド:04-06=1,980円 06-14=910円 04-14=4,160円",,,,,,,,,,,,"馬連:14,370円 ワイド:05-09=4,290円 09-10=1,950円 05-10=4,040円",,,,,,,,,,,
"馬単:1,790円 3連複:2,890円 3連単:17,480円",,,,,,,,,,,,"馬単:9,400円 3連複:14,910円 3連単:76,130円",,,,,,,,,,,,"馬単:12,120円 3連複:16,640円 3連単:93,820円",,,,,,,,,,,,"馬単:30,570円 3連複:47,060円 3連単:337,940円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  ダ1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,妙高特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｉセレナビアンカ, 46,丸田恭,, 64, -16,* 11, 5, 11.8, ⑦⑦, 1, 9,Ａファントムライト, 85,吉田隼,, 74,   4,* 15, 1,  1.8, ⑪⑪, 1, 2,Ｆケツァルコアトル, 68,中谷雄,, 77,* -3,* 20, 5, 11.1,①①①, 1,12,Ａゲンパチメジャｰ, 81,勝浦正,, 74,*  7,   9, 1,  2.0, ③③
 2,16,Ａブランネｰジュ, 62,藤懸貴, 0.2, 61, -19,* 10, 2,  4.6, ⑧⑩, 2, 2,Ｃラスカルトップ, 72,杉原誠, 0.4, 69,*  8,   0, 5, 22.0, ④④, 2, 1,Ｊパラティｰノ, 37,松田大, 1.2, 69,  -5,  14, 6, 14.2,④③②, 2, 4,Ｄホワイトポピｰ, 79,吉田隼, 0.1, 74,*  9,   7, 2,  6.1, ①①
 3,14,Ｊミルキｰスマイル, 46,村田一, 0.3, 59,*-13,   0, 4,  6.6, ①①, 3,12,Ｆヤマニンアルゴシｰ, 65,丸田恭, 0.5, 67,   5,   5, 6, 24.5, ⑧⑧, 3, 9,Ｉマルシゲサムライ, 61,水口優, 1.3, 72,  -6,* 17,10,149.4,⑦⑨⑥, 3, 6,Ｅフリスコベイ, 78,嶋田純, 0.3, 70,   0,  13, 7, 15.3, ⑨⑦
 4,15,Ｂダイヤモンドハイ, 54,太宰啓, 0.3, 60,*-14,   3, 1,  3.2, ③③, 4, 1,Ｄバトルゾロ, 68,太宰啓, 0.6, 64,*  9,  -7, 3,  9.1, ①①, 4, 3,Ｂフォルトファｰレン, 76,菱田裕, 1.5, 66,  -4,  12, 3,  7.4,⑨④⑤, 4, 7,Ｃフレンチトｰスト, 79,藤懸貴, 0.5, 70,  -4,* 16, 3,  6.6, ⑬⑫
 5, 6,Ｃパラドｰロ, 52,勝浦正, 0.4, 63, -20,* 12, 3,  5.2, ⑪⑫, 5, 4,Ｂラウンドロビン, 73,松田大, 0.8, 64,   6,  -1, 2,  3.0, ⑥⑥, 5, 4,Ａゲｰムフェイス, 79,吉田隼, 1.5, 67,  -6,  13, 1,  2.6,⑧⑧⑨, 5, 3,Ｌタニマサホｰク, 71,柴山雄, 0.6, 69,   5,   6,12, 78.8, ⑤⑤
 6,12,Ｇメイショウアズミノ, 48,伴啓太, 0.5, 57, -16,   3,10, 36.2, ④④, 6, 6,Ｇコスミックワンダｰ, 65,横山和, 0.8, 64,   4,   3, 7, 26.5, ⑨⑨, 6, 7,Ｈマｰティンゴｰルド, 64,藤懸貴, 1.8, 64,  -5,   8, 9, 41.9,③②③, 6,10,Ｉマｰスストロング, 73,丸田恭, 0.6, 68,  -7,* 18, 6, 14.9, ⑭⑭
 7, 1,Ｈメネス, 47,菱田裕, 0.7, 57, -19,   5,12, 58.5, ⑨⑧, 7, 5,Ｈタイセイボルト, 63,嶋田純, 0.9, 61,*  8,  -7, 8, 34.9, ⑤⑤, 7,10,Ｄレッドバビロン, 73,中井裕, 2.2, 65,  -5,   7, 4, 10.7,⑥⑦⑧, 7, 1,Ｍソレイユアルダン, 71,菱田裕, 0.7, 67,  -4,  14,13,104.1, ⑫⑬
 8, 3,Ｅエリｰフェアリｰ, 50,柴山雄, 0.8, 54, -19,   2, 6, 14.3, ⑩⑨, 8, 8,Ｅロｰザズカレッジ, 67,菱田裕, 1.0, 62,   4,  -1, 4, 13.2, ⑩⑩, 8, 6,Ｇワンダｰストラ, 67,田中健, 2.5, 59,  -5,   4, 8, 27.6,②⑤④, 8, 2,Ｂトップフライアｰ, 79,横山和, 0.9, 67,   5,   3, 4, 12.2, ④④
 9, 2,Ｌマｰメイドドレス, 38,吉田隼, 0.8, 57, -21,   8,13, 78.2, ⑫⑪, 9,10,Ｊシセイギンガ, 59,大下智, 1.1, 63,   3,   2, 9,142.4, ⑫⑫, 9, 8,Ｅラグナロク, 71,丸田恭, 2.8, 56,  -5,   1, 7, 25.4,⑤⑥⑦, 9,11,Ｏベルストｰリｰ, 69,杉原誠, 1.0, 65,  -7,  14,10, 36.3, ⑮⑮
10,11,Ｆニシノシュロ, 48,中井裕, 0.8, 54, -16,  -1, 7, 16.1, ⑥⑥,10,11,Ｋスナｰククラウン, 57,村田一, 1.4, 59,   6, -10,12,372.0, ⑦⑦,,,,,,,,,,,,,10, 5,Ｊサンライズネガノ, 72,中井裕, 1.0, 67,   4,   3, 9, 30.0, ⑥⑥
11, 8,Ｄオｰドヴィ, 51,川島信, 1.1, 46,*-14, -10, 9, 32.7, ②②,11, 3,Ｉダイコウキ, 61,田中健, 2.1, 49,*  9, -28,10,152.1, ②②,,,,,,,,,,,,,10,14,Ｎラブリイステラ, 71,城戸義, 1.0, 65,  -1,   8,14,129.5, ⑩⑩
12, 7,Ｎアメノウズメ, 36,伊藤工, 1.1, 55, -22,   6,15,178.6, ⑬⑭,12, 7,Ｌスキピオ, 56,長岡禎, 3.1, 40,*  8, -41,11,176.1, ③③,,,,,,,,,,,,,12,13,Ｈワンダｰキラメキ, 75,西村太, 1.1, 65,  -2,   9,15,134.1, ⑪⑪
13, 9,Ｋグレイスビクトリア, 45,嶋田純, 1.1, 48, -16,  -6,14,104.6, ⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｋヤマニンブルジョン, 72,田中健, 1.1, 65,   2,   4, 8, 28.4, ⑧⑨
14, 4,Ｍナッツハッピｰ, 38,横山和, 1.1, 53, -23,   6,11, 54.7, ⑮⑬,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｆショウナンスマイル, 76,松田大, 1.3, 63,   3,   2,11, 51.9, ⑦⑧
15,13,Ｏヘヴンリｰチョコ, 35,木幡初, 2.1, 41, -24,  -6, 8, 24.9, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｇカラダエｰピｰ, 76,木幡初, 2.0, 56,*  8,  -9, 5, 13.0, ②②
16, 5,Ｐクリノアルタミラ, 27,杉原誠, 3.0, 29, -24, -19,16,376.6, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:1,180円 複勝:10=290円 16=210円 14=220円 枠連:1,280円",,,,,,,,,,,,"単勝:180円 複勝:09=110円 02=420円 12=470円 枠連:1,770円",,,,,,,,,,,,"単勝:1,110円 複勝:02=280円 01=400円 09=3,740円 枠連:6,810円",,,,,,,,,,,,単勝:200円 複勝:12=130円 04=170円 06=290円 枠連:640円,,,,,,,,,,,
"馬連:3,710円 ワイド:10-16=1,060円 10-14=1,340円 14-16=640円",,,,,,,,,,,,"馬連:2,160円 ワイド:02-09=660円 09-12=670円 02-12=3,210円",,,,,,,,,,,,"馬連:5,510円 ワイド:01-02=1,230円 02-09=6,690円 01-09=10,330円",,,,,,,,,,,,"馬連:790円 ワイド:04-12=350円 06-12=530円 04-06=1,030円",,,,,,,,,,,
"馬単:7,330円 3連複:6,510円 3連単:54,090円",,,,,,,,,,,,"馬単:2,710円 3連複:7,630円 3連単:25,690円",,,,,,,,,,,,"馬単:12,640円 3連複:100,870円 3連単:440,130円",,,,,,,,,,,,"馬単:1,160円 3連複:2,400円 3連単:8,260円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 6R  ダ2500m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 9R  芝1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平ヶ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａワｰルドマッチ, 54,吉田隼,, 50, -19,*  8, 2,  3.1,⑥⑤⑥, 1, 9,Ｃダヴィンチバロｰズ, 76,菱田裕,, 76,*  6,* 10, 5,  9.3,①①①, 1, 7,Ｇアイティクイｰン, 65,川島信,, 69,   1,*  3, 3,  8.0,   , 1,15,Ｂフリｰアズアバｰド, 72,吉田隼,, 71,*  4,   1, 7, 15.8, ②②
 2, 3,Ｃマイネルアミｰクス, 44,中井裕, 0.1, 46,*-16,   0, 1,  3.0,①①①, 2, 2,Ｉウインラヴェリテ, 62,伊藤工, 0.9, 71,   5,   6, 6, 22.4,②②②, 2,18,Ｄクロンドロｰリエ, 66,杉原誠, 0.2, 64, -10,*  8, 2,  7.6,   , 2, 2,Ａラパｰジュ, 74,丸田恭, 0.1, 72, -12,* 15, 2,  8.2, ⑬⑬
 3, 4,Ｂショウナンガラシャ, 45,松田大, 0.4, 42,*-17,  -1, 6, 16.1,④②③, 3, 1,Ｂトニｰポケット, 77,松田大, 1.0, 72,   5,   7, 2,  3.9,③③③, 3, 6,Ａメイショウアキシノ, 71,横山和, 0.2, 65,  -2,*  2,10, 16.6,   , 3, 5,Ｈテｰオｰトマホｰク, 67,菱田裕, 0.1, 70,  -1,   3, 3,  9.4, ⑤④
 4, 2,Ｄダンディｰズムｰン, 43,菱田裕, 0.4, 48, -20,*  6, 4,  7.8,⑧⑧⑦, 4, 4,Ａマイティウォリアｰ, 77,丸田恭, 1.5, 70,   3,*  8, 3,  4.5,⑧⑨⑧, 4,17,Ｈモエレマリｰア, 65,嶋田純, 0.2, 64,  -2,*  2, 8, 13.3,   , 4,14,Ｃジｰブラック, 70,勝浦正, 0.1, 71,  -6,   8, 5, 11.3, ⑨⑦
 5,10,Ｅファイネストアワｰ, 41,丸田恭, 0.5, 45, -20,   5, 3,  4.2,⑨⑦⑧, 5, 5,Ｆルｰ, 72,杉原誠, 1.6, 70,   3,   7, 7, 24.9,④⑧⑥, 5, 3,Ｋビｰマイラブ, 63,藤懸貴, 0.5, 61,   2,  -5,15, 40.0,   , 5, 4,Ｄアブマｰシュ, 70,木幡初, 0.1, 70,  -3,   6, 1,  2.5, ⑥⑧
 6, 7,Ｆデルマコテツ, 39,柴山雄, 0.6, 40,*-17,  -4, 7, 38.4,③④④, 6, 3,Ｇガッテンキャンパス, 72,長岡禎, 1.7, 69,   4,   3, 8, 31.2,⑦⑤⑤, 6,11,Ｃアグネスピンキｰ, 68,丸田恭, 0.5, 62,   1,  -3,13, 21.7,   , 6, 9,Ｒアスペンサミット, 61,杉原誠, 0.2, 72, -15,* 16,10, 22.1, ⑯⑯
 7, 6,Ｊフヨウヤマヒコ,  7,長岡禎, 1.1, 35,*-17,  -9, 5, 10.2,⑤⑥⑤, 7, 8,Ｅアキレスバイオ, 73,柴山雄, 2.3, 64,   4,  -4, 1,  2.4,⑤④④, 7, 5,Ｉアイアムネフライト, 64,黛弘人, 0.6, 60,   1,  -5, 7, 13.2,   , 7, 6,Ｑスマｰトマｰチ, 61,伊藤工, 0.3, 67,  -3,   3,16, 92.8, ⑦⑥
 8, 5,Ｇブラックグランデ, 36,的場勇, 1.3, 31,*-17, -15, 9, 56.0,②③②, 8, 7,Ｄリッカタキシｰド, 73,吉田隼, 3.4, 60,   4,  -8, 4,  8.7,⑥⑥⑦, 8, 1,Ｑアポロダイヤモンド, 53,勝浦正, 0.6, 62,   2,  -6,16, 46.4,   , 8, 7,Ｎサンライズポパイ, 62,中井裕, 0.3, 69,  -8,   8,13, 46.2, ⑩⑨
 9, 9,Ｈテイエムデンコウ, 33,杉原誠, 2.0, 27, -22, -15,10, 90.7,⑩⑩⑩, 9, 6,Ｈガッチリガッチリ, 65,藤懸貴, 3.9, 56,   3, -13, 9, 71.1,⑨⑦⑨, 9,13,Ｐミスネバｰ, 54,村田一, 0.6, 65,*  6,  -9, 9, 16.5,   , 9,18,Ｊスピｰドルｰラｰ, 66,柴山雄, 0.3, 66,*  1,  -1,14, 47.5, ④⑤
10, 8,Ｉアルマミラク, 31,勝浦正, 2.5, 20, -20, -23, 8, 54.9,⑦⑨⑨,,,,,,,,,,,,,10, 2,Ｆイイデカントリ, 65,松田大, 0.8, 54,  -6,  -3,14, 39.1,   ,10, 3,Ｆバクシンクリチャン, 69,川島信, 0.5, 64,*  1,  -4, 4,  9.9, ③③
,,,,,,,,,,,,,,,,,,,,,,,,11,16,Ｍマｰブルメｰカｰ, 59,伴啓太, 1.0, 58,*  6, -14,18, 91.0,   ,11,16,Ｍユキノラムセス, 65,村田一, 0.7, 63,  -8,   3,11, 34.2, ⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,12, 4,Ｂコウヨウエンプレス, 70,木幡初, 1.1, 54,   2, -13, 4,  9.5,   ,12,10,Ｋワイドロスメルタ, 66,伴啓太, 0.7, 61,*  5, -10,12, 40.0, ①①
,,,,,,,,,,,,,,,,,,,,,,,,13,15,Ｌグランサンク, 62,伊藤工, 1.4, 51,*  5, -18, 5,  9.9,   ,13,11,Ｌジェネスサンキュｰ, 65,中谷雄, 0.8, 63, -15,   9,17,151.5, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｅモｰニングムｰン, 65,西村太, 1.6, 48,*  5, -21, 1,  5.6,   ,14, 8,Ｇジョアンシｰピン, 68,的場勇, 0.8, 61,  -7,   0, 9, 17.3, ⑪⑩
,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｒラドゥガ, 50,菱田裕, 1.6, 48,*  5, -21,11, 16.8,   ,15,13,Ｏプレミアムカｰド, 62,嶋田純, 0.8, 61, -11,   5,18,198.5, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｏグッバイタキオン, 55,吉田隼, 1.8, 45,*  5, -24,12, 19.2,   ,16,17,Ｉドラゴンサクラ, 67,横山和, 0.9, 62, -19,* 11, 8, 16.8, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｎプレシャスペスカ, 57,太宰啓, 2.8, 28,   2, -36,17, 63.1,   ,17,12,Ｅエｰティｰガンダム, 70,松田大, 1.1, 56,  -6,  -5,15, 51.1, ⑧⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 1,Ｐコスモチャペル, 62,太宰啓, 2.2, 43, -19,  -6, 6, 12.3, ⑱⑱
