13年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月 5日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1200m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1600m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ｼﾞｭﾆｱｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂリベルタドｰレス, 62,丸田恭,, 58,*  7, -10, 1,  1.9, ①①, 1, 2, ラッキｰマイラブ,---,横山典,, 50,  -6,  -6, 1,  2.3, ③③, 1,12,Ｈカネトシミント, 70,蛯名正,, 68,   1,   8, 6, 14.2, ⑧⑨, 1, 4,Ａマイネルホウオウ, 71,柴田大,, 72,*-12,  17, 1,  3.3,②②②
 2, 4,Ｇアキノディフェンス, 53,石橋脩, 0.0, 59,*  6,  -9, 7, 44.1, ②②, 2, 8, トウカイアムｰル,---,蛯名正, 0.6, 48,* -2, -14, 3,  6.6, ①①, 2,11,Ｆミヤビリファイン, 71,吉田豊, 0.0, 68,   4,   5, 2,  5.7, ⑥⑥, 2, 2,Ｇマイネルブルズアイ, 61,津村明, 0.1, 69,*-11,  13, 8, 27.4,①①①
 3,13,Ａヴェアリアスロｰズ, 64,丸山元, 0.1, 59,   4,* -6, 5, 11.8, ⑥⑤, 3, 5, テュケｰ,---,武士沢, 0.6, 44, -22,*  4,12, 91.8, ⑭⑬, 3, 1,Ｅファンデルワｰルス, 73,嘉藤貴, 0.1, 67,   4,   5, 5, 11.4, ⑤⑤, 3, 8,Ｏベステゲシェンク, 52,北村宏, 0.3, 70, -15,* 18, 3,  4.4,⑥⑧⑦
 4, 1,Ｃトドロック, 62,横山典, 0.4, 53,   4, -11, 2,  5.3, ④④, 4, 4, リワｰドサイオン,---,大野拓, 0.9, 42, -11,  -9, 5, 12.1, ⑧⑥, 4, 8,Ｄベアフルｰト, 73,丸田恭, 0.1, 66,*  7,   2, 7, 15.1, ②②, 4, 1,Ｊエスユｰハリケｰン, 58,江田照, 0.3, 68,*-13,  15, 6, 14.5,⑤③③
 5,10,Ｄクラウンプルｰトゥ, 57,勝浦正, 0.7, 49,  -4,* -6, 3,  6.1, ⑬⑭, 5,15, ホイットマン,---,村田一, 1.3, 40,  -9, -14, 9, 32.3, ⑥⑧, 5, 7,Ｃアンバウンド, 74,北村宏, 0.1, 66,  -5,* 13, 4,  7.1, ⑫⑪, 5, 5,Ｄディアセルヴィス, 63,勝浦正, 0.3, 70, -15,* 18, 7, 26.1,⑨⑦⑧
 6, 9,Ｅイｰグルカッタｰ, 55,柴田善, 0.7, 49,   0, -10, 6, 19.0, ⑩⑨, 6,13, エドノキミツ,---,田中博, 1.5, 38,  -7, -18, 8, 21.7, ⑤⑦, 6, 9,Ａドロ, 77,田辺裕, 0.3, 65,  -1,   8, 3,  6.8, ⑩⑧, 6, 9,Ｎコトブキゴｰルド, 54,ベリｰ, 0.6, 68, -17,* 19, 9, 35.6,⑮⑫⑫
 7, 6,Ｉベルウッドシｰマ, 48,平野優, 0.7, 52,*  6, -16,10, 55.2, ③③, 7,14, ダイゴハクリュウ,---,柴山雄, 1.5, 36, -22,  -4, 2,  5.2, ⑬⑪, 7, 5,Ｊカルブンクルス, 63,勝浦正, 0.3, 66,*  7,   0,10, 43.6, ①①, 7, 7,Ｍヘルデンテノｰル, 54,吉田豊, 0.6, 66, -17,  15, 2,  4.1,⑫⑩⑨
 8, 3,Ｌトｰホウノブナガ, 40,吉田豊, 0.8, 48,  -6,* -5,14,207.1, ⑭⑪, 8,11, ニイラゴンゴ,---,吉田豊, 1.6, 37,  -9, -17, 6, 13.6, ⑦⑤, 8,14,Ｍスペクラ, 49,中舘英, 0.5, 63,   3,   2,11, 63.6, ⑦⑦, 8,12,Ｉヤマノレオ, 59,西村太, 0.7, 63, -15,  11,12, 55.5,④⑥⑥
 9, 7,Ｆコスモキャロル, 53,柴田大, 1.0, 48,   1, -13,11, 57.4, ⑨⑦, 9, 7, オンワｰドハｰバｰ,---,山崎亮, 1.9, 37,* -3, -25,14,107.9, ②②, 9,15,Ｂレッドジョｰカｰ, 76,内田博, 0.5, 63,   5,   0, 1,  2.4, ④④, 9,14,Ｌレッドヴィｰヴォ, 56,三浦皇, 0.7, 66, -16,  16,10, 47.0,⑪⑬⑩
10, 5,Ｈシンクロニシティ, 49,宮崎北, 1.2, 43,  -4, -10, 4,  8.5, ⑫⑫,10,12, コリカンチャ,---,嘉藤貴, 2.0, 32, -12, -18,13,106.2, ⑩⑩,10,13,Ｉポピュラｰストック, 67,大野拓, 0.7, 62,*  6,  -2, 9, 29.6, ③③,10,11,Ｃレッドジャイヴ, 64,マクド, 0.8, 65, -19,  17, 5, 12.8,⑬⑭⑭
