13年 3月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月17日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,14,Ｆヤマトダイアンサス, 52,柴山雄, 2.0, 47,   0, -13,10, 36.4,⑩⑦⑦, 9,12,Ｂムゲンコウネン, 61,鮫島良, 0.5, 58,  -8,   2,10, 48.0,⑦⑥⑤, 9, 1,Ｎヘリオスフィア, 64,大野拓, 0.6, 68, -14,* 12,15, 90.3, ⑱⑱, 9, 5,Ｅタイセイドリｰム, 66,吉田隼, 1.2, 65,  -9,  18, 5, 10.1,⑨⑫⑫
10, 5,Ｉトｰホウガｰネット, 50,中井裕, 2.2, 49,  -2, -11, 8, 28.6,⑨⑩⑩,10,18,Ａシルヴァｰグレイス, 64,中井裕, 0.6, 56,* -8,  -1, 2,  4.1,④④④,10, 4,Ｌタンゴグラチア, 65,高倉稜, 0.6, 67,  -9,   7,17,217.8, ⑭⑬,10, 1,Ｎラッキｰストリｰク, 46,勝浦正, 1.4, 64,  -9,  15,13, 91.1,⑭⑬⑬
11, 1,Ｂファストソング, 56,勝浦正, 2.7, 40,   1, -22, 3,  8.1,⑫⑤⑥,11,13,Ｅシャイニングタイム, 59,吉田隼, 0.6, 61, -11,   8, 6, 14.0,⑩⑪⑫,11, 6,Ｃサルココッカ, 70,川須栄, 0.7, 66,  -6,   3,11, 30.3, ⑩⑪,11,14,Ｍジャストザオネスト, 55,松田大, 1.6, 57,*  1,  -5,12, 90.4,①①①
12, 3,Ｍセイカスプレンダｰ, 33,西田雄, 3.6, 38,  -5, -18,14,270.8,⑪⑬⑬,12, 9,Ｒミストラルシャワｰ, 36,竹之下, 0.7, 60, -13,   8,16,268.4,⑭⑭⑬,12, 7,Ｊバトルキトリ, 65,中舘英, 0.8, 63,  -2,  -3,12, 72.6, ④③,12,15,Ｌリュウツバメ, 58,国分優, 1.9, 55,* -1,  -6,14,238.4,④③③
13, 8, テンリュウハｰト,---,国分優, 4.3, 33,  -7, -19,13,178.6,⑭⑭⑭,13,14,Ｄカミｰリア, 61,中舘英, 1.0, 49,* -7, -13, 5, 11.6,①①①,13, 5,Ｋナイスヘイロｰ, 65,松田大, 0.9, 62,  -6,   0, 7, 13.9, ⑨⑩,13, 8,Ｈシャスタｰデイジｰ, 64,大野拓, 2.0, 54,  -3,  -3, 9, 31.6,⑩⑦⑦
14,11,Ｌフクノスピカ, 38,黛弘人, 5.2, 27,   0, -40,12, 89.0,⑤⑧⑨,14, 6,Ｑリュクスボヌｰル, 39,横山和, 1.2, 56, -15,   6,18,692.3,⑰⑱⑱,14,17,Ｇホットサマｰデイ, 68,勝浦正, 0.9, 62,  -5,  -1, 4,  9.9, ⑧⑧,14, 9, ノブタカキング,---,岡部誠, 3.0, 45, -13,  -2,15,335.0,⑮⑮⑮
,,,,,,,,,,,,15,16,Ｈサルタイアｰ, 56,岡部誠, 1.2, 55, -13,   2,11, 58.4,⑬⑬⑭,15, 3,Ｐコパノツイテル, 58,松山弘, 1.2, 58, -11,   1,16,142.8, ⑯⑯,15, 2,Ｆデンコウリキ, 65,武幸四, 3.2, 39,  -5, -19, 7, 24.1,⑤⑨⑧
,,,,,,,,,,,,16, 4,Ｏハッピｰポケット, 43,松田大, 1.9, 40,  -9, -18,15, 95.0,⑤⑤⑦,16,11,Ｒヒヅグｰタス, 57,西田雄, 1.2, 57,  -5,  -5,18,326.4, ⑦⑦,,,,,,,,,,,,
,,,,,,,,,,,,17, 3,Ｐスプリングマックス, 42,国分優, 1.9, 48, -14,  -4,17,451.8,⑯⑰⑯,17, 2,Ｑエリモフェアリｰ, 57,岡部誠, 1.4, 56, -10,  -2,13, 76.2, ⑮⑮,,,,,,,,,,,,
,,,,,,,,,,,,18, 1,Ｎトｰホウリンドウ, 46,大野拓, 2.6, 34, -11, -24, 7, 22.5,⑨⑨⑧,18,10,Ｈトランドネｰジュ, 68,柴山雄, 1.8, 50,  -2, -16, 5, 11.7, ③⑤,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:61 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:2),,,,,,,,,,,
"単勝:4,100円 複勝:07=620円 10=420円 06=240円 枠連:10,110円",,,,,,,,,,,,"単勝:1,110円 複勝:15=280円 11=140円 10=580円 枠連:440円",,,,,,,,,,,,"単勝:7,940円 複勝:14=1,980円 13=410円 09=290円 枠連:4,520円",,,,,,,,,,,,単勝:200円 複勝:11=110円 06=230円 04=220円 枠連:690円,,,,,,,,,,,
"馬連:18,590円 ワイド:07-10=4,710円 06-07=1,520円 06-10=1,030円",,,,,,,,,,,,"馬連:1,940円 ワイド:11-15=850円 10-15=2,790円 10-11=1,000円",,,,,,,,,,,,"馬連:40,670円 ワイド:13-14=8,780円 09-14=10,960円 09-13=1,110円",,,,,,,,,,,,"馬連:860円 ワイド:06-11=350円 04-11=420円 04-06=1,240円",,,,,,,,,,,
"馬単:43,600円 3連複:19,310円 3連単:244,700円",,,,,,,,,,,,"馬単:4,990円 3連複:11,350円 3連単:82,880円",,,,,,,,,,,,"馬単:84,010円 3連複:102,650円 3連単:1,000,890円",,,,,,,,,,,,"馬単:1,120円 3連複:2,470円 3連単:7,130円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 8R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■11R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中京ｽﾎﾟｰﾂ杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｆヤマニンパンテオン, 51,伊藤工,, 57,  -7,* 16, 4, 13.2,⑬⑯⑮, 1,10,Ｂシゲルクルミ, 73,宮崎北,, 64,   0,   9, 8, 14.4, ⑩⑧, 1, 6,Ｅゼフィランサス, 74,松田大,, 74,* 10,   2, 4,  7.3,①①①, 1, 3,Ｄタマモマｰブル, 82,水口優,, 86,  16,  15, 3,  7.4,⑩⑩⑩
 2,11,Ａワイドマンボ, 68,藤岡康, 0.2, 52,  -3,   3, 1,  2.1,⑧⑦⑦, 2, 5,Ｉイエスイットイズ, 63,中舘英, 0.0, 63,*  5,   1, 3,  5.9, ②②, 2, 8,Ｃメモリｰシャルマン, 76,古川吉, 0.5, 78,  -1,* 18, 2,  3.7,⑦⑦⑦, 2, 4,Ｇキネオピュｰマ, 78,高倉稜, 0.3, 84,  14,  16, 6, 12.0,⑫⑫⑫
 3,13,Ｋオリオンザムｰン, 46,勝浦正, 0.3, 51,  -7,* 10,15,303.0,⑭⑮⑯, 3, 4,Ｃアポロダッシュ, 71,勝浦正, 0.0, 65,  -1,  10, 1,  2.7, ⑪⑪, 3, 4,Ｂサイモンガｰランド, 77,高倉稜, 1.3, 71,  -2,  14, 5,  7.9,⑧⑨⑨, 3,15,Ｂカロッサル, 83,吉田隼, 0.5, 81,   8,* 22, 1,  3.0,⑮⑯⑯
 4,12,Ｂポッドスタｰ, 56,柴山雄, 0.3, 51,*  0,  -3, 9, 21.9,④③③, 4, 2,Ｎハッピｰヤングマン, 47,藤岡康, 0.1, 65,  -4,* 13,13, 99.3, ⑭⑭, 4,10,Ｇカルトマリｰヌ, 70,西田雄, 1.6, 69,   2,   4, 7, 25.3,④④③, 4,13,Ｌメイショウロｰラン, 73,武幸四, 0.6, 81,  12,  16,15,107.9,⑬⑬⑬
 5, 7,Ｎメイショウジロキチ, 45,吉田隼, 0.4, 51,  -6,   7, 8, 21.1,⑪⑬⑬, 5, 7,Ｆハヤブサフィｰバｰ, 69,吉田隼, 0.1, 65,  -6,* 15, 5, 14.0, ⑮⑯, 5, 5,Ａアプレレクｰル, 78,岡部誠, 1.8, 69,  -3,  12, 3,  5.3,⑩⑩⑩, 5,14,Ｊニジブルｰム, 77,藤岡康, 0.6, 80,  11,* 17,11, 29.9,⑯⑮⑭
 6, 3,Ｃブランドオン, 55,川須栄, 0.4, 53,  -4,   4, 3,  7.5,⑯⑨⑧, 6, 6,Ａアロｰベアタキオン, 73,松田大, 0.2, 62,  -3,   9, 4, 14.0, ⑫⑫, 6, 1,Ｆストレｰトラブ, 73,丸山元, 1.9, 68,  -1,  10, 6,  8.7,⑨⑧⑧, 6, 7,Ｃビッグスマイル, 82,勝浦正, 0.7, 79,  11,  15, 4,  7.4,⑭⑭⑮
 7, 9,Ｈスリｰヨｰク, 51,岡部誠, 0.7, 50,  -4,   2, 5, 18.6,⑨⑩⑩, 7,13,Ｋバイザルｰマｰ, 59,横山和, 0.4, 62,  -7,* 13, 9, 39.9, ⑯⑮, 7, 9,Ｄスタｰリットスカイ, 74,藤岡康, 2.2, 64,   1,   1, 1,  3.2,⑥⑥⑥, 7,11,Ｅタガノグｰフォ, 81,鮫島良, 0.8, 75,  13,   8,12, 47.7,⑪⑪⑪
 8, 1,Ｇコスモオｰサム, 51,丹内祐, 0.8, 51,  -1,  -4,10, 38.1,③④④, 8,15,Ｄコスモイルダｰナ, 71,丹内祐, 0.5, 62,   2,   1, 2,  3.9, ⑤⑤, 8, 3,Ｈホワイトジュエル, 68,菱田裕, 2.3, 65,   0,   1, 9, 52.6,⑤⑤⑤, 8, 8,Ｈメロｰト, 78,国分優, 0.9, 77,* 20,  -3,14, 57.1,③②②
 9, 2,Ｐプルチネルラ, 43,中井裕, 1.0, 48,*  0, -10, 6, 19.6,①①①, 9,16,Ｇロｰドエストレｰラ, 67,大野拓, 0.9, 57,   2,  -2, 7, 14.3, ⑥⑥, 9, 2,Ｉトｰセンノｰブル, 66,大野拓, 4.2, 49,   2, -19, 8, 27.7,③②②, 9,16,Ｉマイネイディｰル, 77,丹内祐, 0.9, 75,  17,  -1, 9, 16.7,⑧⑦⑦
10,15,Ｅエンデュミオン, 52,西田雄, 1.3, 44,  -2,  -9,16,356.3,⑥⑤⑤,10, 9,Ｅチャｰムドライフ, 70,中井裕, 0.9, 59,  -1,   0, 6, 14.0, ⑧⑦,10, 7,Ｊハッシュドトｰン, 54,中井裕, 6.1, 41,   2, -36,10, 71.4,②③④,10, 9,Ａタガノザイオン, 84,川須栄, 1.0, 74,* 20,  -5, 2,  7.3,④③③
11, 4,Ｏマキシムリンカｰン, 44,宮崎北, 1.7, 41,  -3,  -8,14,235.8,⑦⑧⑨,11, 3,Ｈヤマニンネレイス, 63,柴山雄, 1.1, 55,*  6,  -9,10, 41.8, ①①,,,,,,,,,,,,,11, 2,Ｍビｰムライフル, 71,中井裕, 1.1, 74,  18,  -2, 7, 14.3,⑨⑨⑨
12, 5,Ｄスマｰトウインザｰ, 52,松山弘, 1.7, 40,*  0, -15, 2,  4.1,②②②,12,12,Ｍダノンエンパイア, 50,丸山元, 1.9, 49,  -1,  -8,14,155.4, ⑨⑨,,,,,,,,,,,,,12, 1,Ｏメスナｰ, 69,黛弘人, 1.5, 68,  18,  -9,16,171.8,⑤⑤⑤
13, 8,Ｊキンシバイ, 48,横山和, 1.9, 41,  -5,  -8,13,234.8,⑮⑫⑪,13,11,Ｌヒミノミズキ, 53,国分優, 1.9, 49,   3, -13,16,205.3, ③③,,,,,,,,,,,,,13,10,Ｐセフティオリビエト, 69,菱田裕, 1.7, 65,  17, -12,13, 55.8,⑥⑥⑥
14, 6,Ｉテイエムオオワシ, 50,大野拓, 1.9, 42,  -7,  -4,12,129.8,⑫⑭⑭,14,14,Ｏエヌワイグレｰス, 36,川須栄, 2.0, 49,   3, -14,11, 53.9, ④④,,,,,,,,,,,,,14,12,Ｆウイングドウィｰル, 79,大野拓, 2.1, 62,  17, -16, 8, 15.7,⑦⑧⑧
15,10,Ｍビｰビｰダンク, 46,松田大, 2.0, 37,  -3, -13, 7, 20.3,⑤⑥⑥,15, 8,Ｐメイショウカｰネル, 27,武幸四, 2.5, 48,  -1, -13,15,187.4, ⑦⑩,,,,,,,,,,,,,15, 5,Ｎニシノマナザシ, 69,丸山元, 2.1, 60,  19, -19,10, 25.2,②④④
16,16,Ｌロｰドファルクス, 46,菱田裕, 2.1, 42,  -5,  -8,11, 45.9,⑩⑪⑫,16, 1,Ｊエクスプロｰラｰ, 60,菱田裕, 2.7, 44,  -4, -10,12, 74.9, ⑬⑬,,,,,,,,,,,,,16, 6,Ｋピュアソウル, 76,松山弘, 2.4, 59,* 23, -26, 5, 10.2,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,320円 複勝:14=330円 11=140円 13=4,000円 枠連:1,160円",,,,,,,,,,,,"単勝:1,440円 複勝:10=240円 05=230円 04=130円 枠連:1,300円",,,,,,,,,,,,"単勝:730円 複勝:06=220円 08=170円 04=270円 枠連:1,310円",,,,,,,,,,,,"単勝:740円 複勝:03=200円 04=290円 15=140円 枠連:3,580円",,,,,,,,,,,
"馬連:1,540円 ワイド:11-14=670円 13-14=14,560円 11-13=6,470円",,,,,,,,,,,,"馬連:4,610円 ワイド:05-10=1,310円 04-10=490円 04-05=430円",,,,,,,,,,,,"馬連:1,630円 ワイド:06-08=640円 04-06=960円 04-08=540円",,,,,,,,,,,,"馬連:3,170円 ワイド:03-04=850円 03-15=410円 04-15=690円",,,,,,,,,,,
"馬単:4,670円 3連複:77,200円 3連単:352,250円",,,,,,,,,,,,"馬単:6,090円 3連複:3,050円 3連単:24,510円",,,,,,,,,,,,"馬単:3,480円 3連複:2,870円 3連単:18,270円",,,,,,,,,,,,"馬単:6,960円 3連複:2,950円 3連単:24,000円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 9R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,18,Ｂメイショウライナｰ, 62,藤岡康,, 66,*  1,* 11, 2,  3.9, ⑤④, 1, 3,Ｃハシルヨミテテ, 74,大野拓,, 71,   4,*  5, 5,  7.5,⑨⑧⑦, 1, 1,Ｈウインラｰニッド, 65,中井裕,, 81,*  5,* 11,10, 15.0, ①①, 1, 4,Ｃダイシンハンタｰ, 74,丸山元,, 76, -24,* 31, 4,  6.7,④④⑤
 2,14,Ｐグッバイタキオン, 35,菱田裕, 0.1, 65,*  5,   6, 9, 59.4, ①①, 2, 2,Ｌメイショウトチワカ, 63,小島太, 0.4, 69,   5,  -1,12, 71.5,④④③, 2,14,Ｅマッシヴヒｰロｰ, 67,松山弘, 0.1, 79,*  4,* 12, 6, 11.8, ③③, 2, 6,Ａロｰドハリケｰン, 82,松山弘, 0.0, 78, -24,* 34, 1,  2.7,⑥⑤⑦
 3,13,Ａアメリ, 66,松山弘, 0.2, 65,  -3,* 15, 3,  5.3, ⑩⑪, 3,11,Ｄメイショウシャイン, 73,菱田裕, 0.5, 70,   3,*  2, 9, 19.5,⑪⑩⑩, 3, 8,Ｂグリｰディｰボス, 69,菱田裕, 1.2, 69,  -1,   6, 3,  5.8, ⑥④, 3, 9,Ｈコスモユウチャン, 68,丹内祐, 0.2, 72,*-21,  24, 7, 29.1,②②②
 4, 2,Ｃサダムコｰテイ, 57,川須栄, 0.3, 63,  -3,* 12, 1,  2.7, ⑧⑧, 4, 5,Ｆカントリｰスノｰ, 73,川須栄, 0.5, 68,*  7,  -6, 6, 10.4,⑥②②, 4, 3,Ｌエゾムサシ, 59,柴山雄, 1.9, 63,  -9,   8, 4,  8.1, ⑭⑭, 4, 3,Ｄベンジャミン, 73,松田大, 0.2, 73, -23,  27, 2,  3.8,③③③
 5,12,Ｉエヴリシｰズン, 49,西田雄, 0.6, 61,  -6,* 14,11, 64.2, ⑬⑫, 5, 8,Ｂテｰオｰダンシング, 76,高倉稜, 0.7, 65,   5,  -4, 1,  4.3,⑤⑤⑤, 5, 7,Ａシゲルドリアン, 70,勝浦正, 1.9, 62, -12,* 10, 2,  5.4, ⑯⑯, 5, 8,Ｅシュピッツェ, 72,岡部誠, 0.3, 69,*-21,  21, 3,  4.5,①①①
 6,16,Ｄスｰパｰアｰス, 56,大野拓, 0.7, 58,*  2,   1, 7, 24.3, ②②, 6, 7,Ｈシンボリカンヌ, 72,吉田隼, 0.8, 66,   2,*  2,10, 21.4,⑫⑫⑫, 6, 4,Ｋレｰガン, 61,佐久間, 1.9, 62,  -3,   2,16,204.3, ⑧⑧, 6, 7,Ｂエルヴィスバロｰズ, 77,吉田隼, 0.4, 71, -24,  27, 5,  7.1,⑦⑦⑥
 7, 7,Ｆシェｰル, 54,柴山雄, 0.7, 58,*  1,   4, 5, 12.3, ④⑤, 7,13,Ｉマイネルハｰシェル, 70,丹内祐, 1.1, 68,   3,  -2,11, 60.6,⑩⑪⑪, 7,12,Ｍタイセイマテンロウ, 57,横山和, 1.9, 62,  -7,   6,14, 79.0, ⑬⑫, 7, 5,Ｆメイショウシレトコ, 70,古川吉, 0.5, 73, -25,  28, 6, 26.4,⑧⑧⑧
 8,17,Ｇカノヤベンチャｰ, 54,丸山元, 1.0, 54,  -2,   2, 8, 31.7, ⑦⑦, 8, 1,Ｊブｰドゥｰロア, 67,藤岡康, 1.2, 63,*  7, -11, 4,  7.4,②③④, 8, 9,Ｄスパｰクオンアイス, 68,川須栄, 2.0, 62,  -4,   2, 5,  8.5, ⑩⑩, 8, 1,Ｉタガノカノｰプス, 61,高倉稜, 0.7, 73, -26,  30, 9, 66.4,⑨⑨⑨
 9, 3,Ｈスワンボｰト, 51,岡部誠, 1.0, 56,  -4,   6, 4,  7.7, ⑪⑨, 9, 4,Ｇタツグレｰト, 72,丸山元, 1.3, 63,   5,  -8, 3,  5.3,③⑥⑥, 9, 2,Ｉオｰパルス, 64,大野拓, 2.0, 61,  -6,   4, 7, 13.3, ⑪⑪, 9, 2,Ｇタキオンカフェ, 69,武幸四, 1.1, 61, -24,  15, 8, 31.2,⑤⑥④
10,15,Ｊアヴェンタドｰル, 48,中井裕, 1.3, 51,  -3,   1,12, 69.7, ⑨⑩,10,10,Ａフェアブレシア, 76,柴山雄, 1.5, 61,*  7, -15, 2,  4.8,①①①,10,11,Ｇキクノベリｰタ, 65,丸山元, 2.1, 61,   0,  -3,11, 30.1, ④⑤,,,,,,,,,,,,
11,11,Ｅマイネライムライト, 54,丹内祐, 1.4, 51,  -1,  -3, 6, 20.9, ⑥⑥,11, 6,Ｅシュラ, 73,松山弘, 1.6, 61,   4,  -8, 7, 13.7,⑦⑨⑨,11,10,Ｃキクノラフィカ, 68,藤岡康, 2.3, 59,*  4,  -8, 1,  4.8, ②②,,,,,,,,,,,,
12, 4,Ｍフェスティヴショウ, 41,古川吉, 1.7, 49, -10,   5,17,195.4, ⑮⑮,12,12,Ｋウォｰタｰデュｰク, 65,武幸四, 1.8, 67,   5, -11, 8, 17.3,⑧⑦⑧,12,16,Ｆアタッキングゾｰン, 67,平野優, 2.7, 55,  -3,  -5, 9, 14.5, ⑨⑨,,,,,,,,,,,,
13, 8,Ｌネオドラゴン, 42,平野優, 1.9, 46, -12,   5,16,172.6, ⑯⑯,13, 9,Ｍメルシｰモンサン, 56,黒岩悠, 3.5, 50,   0, -17,13,334.2,⑬⑬⑬,13, 5,Ｎピカピカテッタ, 44,原田和, 2.9, 53, -10,  -1,13, 63.9, ⑮⑮,,,,,,,,,,,,
14, 6,Ｋドリュアス, 43,高倉稜, 2.1, 42,*  1, -16,13, 73.4, ③③,,,,,,,,,,,,,14,13,Ｊコウヨウゼウス, 63,中舘英, 3.0, 52,   0, -10, 8, 14.5, ⑦⑥,,,,,,,,,,,,
