13年10月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年10月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2910m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9,11,Ｈゼンノスサノヲ, 33,菱田裕, 3.1, 37,   2, -23,12,184.0,⑪⑩⑩,,,,,,,,,,,,, 9,11,Ｅブリスコｰラ, 73,三浦皇, 1.5, 70,   2,   7, 6, 36.6,⑨⑩⑩, 9, 6,Ｂコウヨウレジェンド, 82,三浦皇, 0.6, 75,  -1,   2, 7, 24.8,⑦⑤⑥
10, 7,Ｊピッツネイル, 31,川田将, 3.3, 36,   5, -31, 4,  8.2,⑦⑥⑦,,,,,,,,,,,,,10, 8,Ｋマイネルドメニカ, 68,川須栄, 1.7, 67,*  5,  -1,10, 96.0,④③④,10, 8,Ｉベストディｰル, 70,国分優, 0.9, 71,  -1,  -3, 8, 27.0,⑧⑥⑤
11, 2,Ｆテイエムオドロキ, 39,佐久間, 3.9, 33,   5, -34, 9,101.5,④⑦⑧,,,,,,,,,,,,,11, 5,Ｉサンライズドバイ, 70,酒井学, 1.8, 68,   1,   6,12,184.6,⑪⑫⑫,,,,,,,,,,,,
12, 9,Ｌナムラショコラ, 14,国分恭, 8.4, -1,  -4, -57,10,105.6,⑩⑫⑫,,,,,,,,,,,,,12, 9,Ｆケッキセヨ, 72,菱田裕, 2.1, 64,   4,  -2, 9, 70.1,⑧⑥⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｍモスコｰミュｰル, 50,国分恭, 3.0, 58,   1,  -4,13,298.7,⑫⑬⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-17 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-7),,,,,,,,,,,
"単勝:240円 複勝:12=110円 04=230円 05=120円 枠連:3,770円",,,,,,,,,,,,単勝:660円 複勝:06=200円 08=150円 03=210円 枠連:0円,,,,,,,,,,,,"単勝:4,580円 複勝:06=990円 07=140円 12=210円 枠連:10,530円",,,,,,,,,,,,"単勝:410円 複勝:01=180円 07=530円 03=290円 枠連:1,870円",,,,,,,,,,,
"馬連:4,210円 ワイド:04-12=930円 05-12=170円 04-05=690円",,,,,,,,,,,,"馬連:1,010円 ワイド:06-08=280円 03-06=380円 03-08=300円",,,,,,,,,,,,"馬連:8,820円 ワイド:06-07=2,170円 06-12=3,670円 07-12=400円",,,,,,,,,,,,"馬連:2,280円 ワイド:01-07=840円 01-03=830円 03-07=1,720円",,,,,,,,,,,
"馬単:5,420円 3連複:2,780円 3連単:19,370円",,,,,,,,,,,,"馬単:2,250円 3連複:1,080円 3連単:7,640円",,,,,,,,,,,,"馬単:20,030円 3連複:13,940円 3連単:149,720円",,,,,,,,,,,,"馬単:3,780円 3連複:7,980円 3連単:36,170円",,,,,,,,,,,
■ 2R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1600m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,ﾃﾞｲﾘｰ杯2歳ｽﾃｰｸｽ ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄトウシンムサシ, 49,和田竜,, 58,  -1,* -5, 2,  3.5, ⑥⑤, 1, 8, レｰヴデトワｰル,---,川田将,, 54, -22,*  7, 1,  1.5, ⑦⑥, 1,16,Ｆサンライズネガノ, 67,浜中俊,, 72,* 12,  -4, 6, 15.5, ②②, 1, 6,Ｂホウライアキコ, 66,和田竜,, 72,  12,*-12, 2,  4.4, ③③
 2, 4,Ａタガノウォｰリア, 52,太宰啓, 0.1, 59,*  4, -12, 6, 13.3, ②②, 2,13, ダイヤモンドハイ,---,太宰啓, 0.0, 54,*-19,   4, 8, 42.1, ③③, 2,15,Ｅアスタｰストｰム, 69,幸英明, 0.0, 73,* 12,  -3, 7, 26.8, ④④, 2, 7,Ｈアトム, 56,川田将, 0.0, 73,  11,* -7, 1,  2.5, ⑦⑧
 3, 1,Ｃシゲルカワチ, 50,川田将, 0.1, 59,*  5, -14, 1,  2.1, ①①, 3, 7, フェイブルネｰジュ,---,岩田康, 0.3, 53, -23,*  7, 2,  5.8, ⑩⑩, 3, 9,Ｌビップセレブアイ, 64,北村友, 0.1, 67,   2,*  6, 8, 44.6, ⑬⑫, 3, 8,Ｃピｰクトラム, 65,小牧太, 0.5, 67,   8,*-12, 4,  6.9, ⑪⑩
 4, 2,Ｈヴァッフシュテルケ, 38,幸英明, 0.3, 56,   2, -12, 8, 20.6, ③③, 4, 1, ルｰルビクトリア,---,北村友, 0.5, 50, -27,*  7, 7, 37.7, ⑫⑪, 4, 3,Ｃエイシンテキサス, 74,和田竜, 0.2, 71,* 11,  -5, 2,  6.6, ③③, 4, 1,Ａアグネスドリｰム, 69,藤田伸, 0.6, 65,* 15, -24, 8, 21.0, ①①
 5, 9,Ｆリングランドムｰン, 40,北村友, 0.7, 47,  -5, -11, 3,  8.8, ⑧⑩, 5, 4, ミュｰラルクラウン,---,浜中俊, 0.5, 46, -21,  -2, 3,  5.9, ④④, 5, 8,Ｄマウンテンファスト, 72,酒井学, 0.2, 68,   4,*  3, 5,  8.3, ⑪⑩, 5, 2,Ｉプライマリｰコｰド, 50,三浦皇, 0.7, 64,  12, -21, 5,  9.5, ④④
 6,10,Ｇタガノシュナイダｰ, 40,池添謙, 1.3, 40,  -8, -16, 5, 12.1, ⑪⑪, 6, 3, コスモミレディｰ,---,和田竜, 0.7, 46, -23,   0,11,107.3, ⑨⑨, 6, 2,Ａアグン, 80,岩田康, 0.2, 69,   9,  -2, 1,  1.9, ⑥⑧, 6, 5,Ｄモズハツコイ, 63,幸英明, 0.9, 63,  12, -24,10, 55.6, ⑤⑤
 7, 6,Ｂコスモマンカイ, 51,菱田裕, 1.4, 38,  -4, -22, 7, 20.5, ⑦⑦, 7, 9, ダンスママ,---,藤田伸, 0.8, 42,*-19,  -9, 9, 54.7, ①①, 7, 6,Ｂエｰシンサミット, 75,森一馬, 0.3, 68,  10,  -5, 3,  6.6, ⑤⑤, 7, 9,Ｋオｰスミチャド, 48,池添謙, 1.1, 60,   8, -21, 7, 20.9, ⑩⑪
 8, 5,Ｊシゲルオキ, 31,国分優, 1.5, 39,  -5, -21,10,174.7, ⑨⑧, 8, 5, トウカイメｰル,---,池添謙, 1.0, 41, -22,  -7,10, 95.1, ⑥⑤, 8,11,Ｇコロカムイ, 67,小林徹, 0.4, 70,* 14,  -8,12,159.8, ①①, 8,10,Ｊネロ, 50,浜中俊, 1.2, 58,   9, -24, 9, 24.0, ⑨⑨
 9, 8,Ｉエイユｰバｰチョ, 31,小林徹, 1.7, 36,   0, -30,11,231.0, ④⑥, 9, 2, ナウシカ,---,藤岡康, 1.2, 38, -23,  -8, 4, 14.5, ⑧⑧, 9,10,Ｍマッキンリｰ, 63,熊沢重, 0.6, 68,   9,  -6, 9,109.3, ⑧⑦, 9,11,Ｆオトコギマサムネ, 60,北村友, 1.6, 55,   8, -27, 6, 17.3, ⑫⑫
10,11,Ｅナガラブレｰブ, 46,酒井学, 1.8, 35,   1, -33, 4, 10.7, ⑤④,10,11, メイザフォｰス,---,菱田裕, 1.6, 34, -26,  -9,14,323.8, ⑬⑫,10, 1,Ｏメイショウヒメユリ, 59,国分優, 0.8, 64,   8,  -5,13,185.6, ⑨⑨,10, 3,Ｌジャックトマメノキ, 46,酒井学, 1.7, 54,  11, -32,12,123.9, ⑧⑦
11, 7,Ｋジｰブラウン, 31,浜中俊, 1.8, 34,  -6, -24, 9, 78.0, ⑩⑨,11,10, イエスオッケｰ,---,岩崎翼, 1.6, 30,*-19, -20,15,352.9, ②②,11, 4,Ｎヒデサンスピリット, 61,川田将, 0.8, 64,  10,  -9, 4,  7.7, ⑦⑥,11,12,Ｇライザン, 58,岩田康, 1.7, 53,  11, -34, 3,  6.6, ⑥⑥
,,,,,,,,,,,,12,15, メイショウワザクラ,---,武幸四, 2.0, 26, -21, -24, 5, 28.5, ⑤⑦,12,12,Ｊノｰザンソング, 64,国分恭, 0.9, 59,  -3,*  3,11,150.3, ⑮⑮,12, 4,Ｅツァｰリ, 61,川須栄, 2.6, 44,* 13, -52,11,103.6, ②②
,,,,,,,,,,,,13,12, アサケスピカ,---,国分恭, 2.0, 26, -23, -20,13,290.8, ⑪⑬,13,13,Ｋプリサイストップ, 64,岩崎翼, 0.9, 61,   3,  -3,14,224.9, ⑫⑪,,,,,,,,,,,,
,,,,,,,,,,,,14,14, エスコルピオン,---,国分優, 2.2, 28, -28, -14,12,231.9, ⑭⑭,13,14,Ｉスズカヘリオス, 65,菱田裕, 0.9, 60,   1,   0,15,254.6, ⑭⑭,,,,,,,,,,,,
,,,,,,,,,,,,15, 6, アガペｰ,---,幸英明, 2.8, 23, -32, -15, 6, 33.8, ⑮⑮,15, 7,Ｈシゲルカリン, 66,川須栄, 2.4, 49,   5, -18,10,116.5, ⑩⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｐルｰキｰズサン, 20,中村将, 5.5,  8, -15, -26,16,347.5, ⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-14 馬場:良(指数:-7),,,,,,,,,,,
"単勝:350円 複勝:03=120円 04=240円 01=110円 枠連:2,230円",,,,,,,,,,,,"単勝:150円 複勝:08=110円 13=590円 07=170円 枠連:2,080円",,,,,,,,,,,,"単勝:1,550円 複勝:16=600円 15=870円 09=1,070円 枠連:8,100円",,,,,,,,,,,,単勝:440円 複勝:06=150円 07=120円 08=160円 枠連:410円,,,,,,,,,,,
"馬連:2,170円 ワイド:03-04=530円 01-03=140円 01-04=420円",,,,,,,,,,,,"馬連:2,960円 ワイド:08-13=1,060円 07-08=230円 07-13=2,320円",,,,,,,,,,,,"馬連:10,110円 ワイド:15-16=2,740円 09-16=7,070円 09-15=8,880円",,,,,,,,,,,,馬連:710円 ワイド:06-07=270円 06-08=450円 07-08=290円,,,,,,,,,,,
"馬単:3,660円 3連複:960円 3連単:8,230円",,,,,,,,,,,,"馬単:3,520円 3連複:4,580円 3連単:19,250円",,,,,,,,,,,,"馬単:17,950円 3連複:129,780円 3連単:869,550円",,,,,,,,,,,,"馬単:1,630円 3連複:1,130円 3連単:5,560円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 6R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,清滝特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄカアナパリビｰチ, 56,岩田康,, 72,* -5,*  5, 1,  2.1, ①①, 1, 1, トリックデック,---,岩田康,, 58, -12,*  5, 2,  3.2, ③④, 1, 1,Ｃハｰバｰコマンド, 77,岩田康,, 82,   4,* 14, 1,  1.8, ⑥⑦, 1, 2,Ｃブロｰドソｰド, 80,岩田康,, 78,*  6,   9, 1,  2.8, ②②
 2, 5,Ｃトウキョウタフガイ, 62,川田将, 0.7, 64,  -8,  -1, 3,  4.5, ④③, 2, 6, ハピネスイズヒア,---,菱田裕, 0.7, 51, -12,  -1, 3,  6.5, ④③, 2, 4,Ｉスズカアンペｰル, 72,三浦皇, 0.0, 80,  13,  -3, 9, 58.9, ③③, 2,10,Ｆテルミｰホワイ, 77,川須栄, 0.1, 78,*  6,   8,10, 38.6, ③③
 3, 3,Ｂパドルウィｰル, 64,藤岡康, 1.0, 61, -11,   0, 2,  3.5, ⑧⑥, 3, 4, ゼンノステルス,---,和田竜, 0.8, 51,*-10,  -4, 4, 15.8, ①①, 3, 7,Ａデウスウルト, 78,藤岡康, 0.0, 81,   6,  11, 2,  3.0, ④⑤, 3,12,Ｊワンダｰスキｰ, 69,幸英明, 0.3, 76,*  7,   4, 7, 23.9, ①①
 4, 4,Ａハイプレッシャｰ, 64,川須栄, 1.1, 60, -10,  -3, 4,  6.8, ⑤⑤, 4, 2, フィｰルドエデン,---,酒井学, 1.2, 48, -14,  -2, 5, 16.9, ⑨⑤, 4, 9,Ｂタマラマ, 78,浜中俊, 0.1, 77,* 17, -13, 3, 10.1, ②②, 4, 8,Ｇバハドゥｰル, 76,浜中俊, 0.3, 76,  -3,* 16, 2,  4.1, ⑬⑫
 5, 1,Ｅモウイイデショウ, 38,菱田裕, 2.1, 48, -12, -13, 5, 24.8, ⑦⑦, 5, 8, シゲルエチゴ,---,太宰啓, 1.8, 43, -14,  -9, 8, 49.0, ⑧⑨, 5, 5,Ｅコアレスドラｰド, 75,池添謙, 0.7, 76,   2,   9, 5, 19.7, ⑩⑩, 5, 9,Ｈジャマイカジョｰ, 73,酒井学, 0.3, 77,   2,  11, 8, 26.0, ⑨⑧
 6, 9,Ｇヒロキセキ, 32,酒井学, 2.3, 42,* -7, -28, 8, 74.1, ③④, 6, 5, テイエムファラオ,---,佐久間, 1.9, 40, -14, -10, 9,108.5, ⑥⑦, 6, 2,Ｄサカジロオｰ, 77,国分優, 0.7, 76,   0,* 12, 6, 23.3, ⑪⑪, 6, 5,Ｅハナズインパルス, 78,小牧太, 0.3, 76,   4,   8, 3,  4.6, ⑤④
 7, 7,Ｆタマモカグヤヒメ, 38,幸英明, 2.3, 43,* -7, -28, 6, 28.0, ②②, 7, 9, サチノクイｰン,---,川田将, 2.1, 39,*-11, -15, 1,  1.9, ②②, 7, 6,Ｇメイショウブシン, 73,太宰啓, 0.8, 73,   2,   8, 8, 50.3, ⑨⑨, 7,14,Ａシゲルモトナリ, 81,菱田裕, 0.5, 74,   0,  11, 4,  9.1, ⑩⑩
 8, 2,Ｈサウンドモニカ, 20,太宰啓, 2.5, 43, -12, -17, 9,158.2, ⑨⑧, 8, 7, タイマツリ,---,幸英明, 2.4, 37, -13, -15, 7, 21.5, ⑤⑥, 8, 3,Ｈタガノラルフ, 73,川田将, 0.8, 72,   7,  -3, 7, 36.5, ⑧④, 8,11,Ｂダノンジュピタｰ, 81,三浦皇, 0.6, 74,   3,   7, 9, 36.9, ⑦⑦
 9, 8,Ｉハギノマルゲリｰタ, 15,三浦皇, 4.9, 11, -11, -56, 7, 73.0, ⑥⑨, 9, 3, タケノペガサス,---,三浦皇, 2.5, 35, -13, -17, 6, 16.9, ⑦⑧, 9,11,Ｆダンツアトラス, 74,幸英明, 0.9, 69,* 20, -31, 4, 13.3, ①①, 9, 4,Ｄヒｰロｰ, 79,北村友, 0.6, 74,  -4,* 15, 5, 12.0, ⑭⑭
,,,,,,,,,,,,,,,,,,,,,,,,10,10,Ｊメロｰト, 71,川須栄, 1.0, 71,   6,  -2,10,102.3, ⑤⑥,10, 3,Ｌタンスチョキン, 68,国分優, 0.7, 73,  -2,  12, 6, 16.3, ⑫⑪
,,,,,,,,,,,,,,,,,,,,,,,,11, 8,Ｋピエナトップガン, 69,和田竜, 1.3, 67,   4,  -4,11,123.5, ⑦⑧,11, 1,Ｍタガノハピネス, 67,国分恭, 0.7, 72,   1,   8,11, 54.2, ⑧⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,Ｋアキノモｰグル, 69,小坂忠, 0.8, 74,   4,   4,12, 58.4, ④⑤
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 6,Ｉウネントリッヒ, 71,森一馬, 1.1, 69,   3,   2,14,324.1, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｎカナエチャン, 62,熊沢重, 1.6, 69,  -1,   3,13,257.4, ⑪⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-7),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
単勝:210円 複勝:06=110円 05=110円 03=120円 枠連:420円,,,,,,,,,,,,"単勝:320円 複勝:01=160円 06=230円 04=360円 枠連:1,190円",,,,,,,,,,,,"単勝:180円 複勝:01=110円 04=510円 07=120円 枠連:4,970円",,,,,,,,,,,,"単勝:280円 複勝:02=160円 10=550円 12=730円 枠連:2,120円",,,,,,,,,,,
馬連:440円 ワイド:05-06=150円 03-06=170円 03-05=230円,,,,,,,,,,,,"馬連:1,180円 ワイド:01-06=400円 01-04=490円 04-06=1,270円",,,,,,,,,,,,"馬連:5,070円 ワイド:01-04=1,180円 01-07=150円 04-07=1,510円",,,,,,,,,,,,"馬連:4,280円 ワイド:02-10=1,400円 02-12=1,530円 10-12=7,380円",,,,,,,,,,,
"馬単:700円 3連複:400円 3連単:1,660円",,,,,,,,,,,,"馬単:1,840円 3連複:5,000円 3連単:15,000円",,,,,,,,,,,,"馬単:6,490円 3連複:2,960円 3連単:16,910円",,,,,,,,,,,,"馬単:6,110円 3連複:33,730円 3連単:156,900円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
