13年 1月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 1月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,寿ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｆコパノリッキｰ, 58,川須栄,, 75,*  6,* 14, 8, 35.9,②②②, 1,12,Ｈウインアルエット, 67,浜中俊,, 74,*  7,   5, 5, 13.4,②①①, 1, 7,Ｅエｰシンブランコス, 68,川田将,, 76,  -5,* 18, 1,  3.9, ⑥⑥, 1, 5,Ｌアンコイルド, 80,浜中俊,, 88,  18,* -3, 3,  8.6,⑧⑨⑧
 2, 6,Ａダイナミックウオｰ, 65,太宰啓, 0.8, 70,*  7,   6, 1,  1.9,①①①, 2, 4,Ｊメテオｰリカ, 66,池添謙, 0.0, 78,   4,* 12,10, 42.0,⑨⑨⑥, 2, 1,Ｊエｰシンブルバｰド, 67,菱田裕, 0.2, 72,* -1,  10, 6,  9.4, ①①, 2, 4,Ｃマイネルディｰン, 84,伊藤工, 0.3, 85,  17,* -4, 7, 16.1,⑨⑪⑬
 3, 7,Ｇクラｰジュドｰル, 55,浜中俊, 0.9, 68,*  5,*  9, 2,  3.9,⑪③③, 3, 2,Ｃポレイア, 74,幸英明, 0.2, 73,   4,   9, 1,  3.0,⑤⑦⑦, 3,14,Ｋワンダｰフォルテ, 65,武豊  , 0.7, 67,* -4,   9, 3,  5.4, ④③, 3, 1,Ｊトラストワン, 81,和田竜, 0.3, 85,* 21, -13,10, 32.9,④⑤②
 4, 5,Ｂマイティウォリアｰ, 62,幸英明, 1.8, 62,   1,*  9, 6, 13.1,⑨⑩⑦, 4, 5,Ｅアランロド, 69,太宰啓, 0.3, 78,   1,* 15,12,112.7,⑬⑬⑬, 4, 6,Ｆシゲルユズ, 68,和田竜, 0.8, 67,* -4,   8, 4,  7.7, ③④, 4, 3,Ｐエスカナｰル, 75,川田将, 0.4, 85,  19, -12,13, 62.1,⑤⑥⑥
 5, 9,Ｈタイムアラウド, 52,藤田伸, 2.6, 59,   4,  -2, 5, 12.2,④④④, 5, 3,Ｉシゲルリンゴ, 67,北村友, 0.4, 73,   4,   9,11, 62.1,⑧⑧⑪, 5,12,Ａメイショウホロベツ, 71,飯田祐, 1.0, 64,  -5,   8,10, 36.1, ⑤⑤, 5, 9,Ｎカワキタフウジン, 77,国分優, 0.5, 84,  17,  -7,11, 42.0,⑬⑭⑪
 6, 8,Ｉキマモリ, 51,高倉稜, 2.9, 53,   3,  -3, 9, 42.2,③⑤⑤, 6, 6,Ｄグロｰリアスロｰズ, 72,菱田裕, 0.5, 72,*  6,   4, 3,  4.8,⑥⑤③, 6, 8,Ｇヒラボクダッシュ, 68,幸英明, 1.0, 65,  -9,  12, 2,  5.3, ⑩⑩, 6, 8,Ｍラフォルジュルネ, 79,高倉稜, 0.5, 84,  17,* -6,12, 45.4,⑫⑬⑫
 7,11,Ｄノアオｰカン, 58,国分優, 3.3, 52,   3,  -7, 7, 33.2,⑧⑥⑥, 7,13,Ａフｰラブライド, 78,藤田伸, 0.5, 75,   4,   9, 2,  3.4,⑩⑩⑨, 7,13,Ｈシゲルカイチョウ, 67,藤懸貴, 1.1, 63,  -8,   9, 9, 30.7, ⑨⑨, 7, 6,Ｄプレミアムブルｰ, 84,松山弘, 0.8, 79,* 22, -23, 4, 10.6,①①①
 8, 1,Ｃソンブレロ, 60,鮫島良, 3.3, 53,   1,  -4, 4, 11.5,⑤⑨⑨, 8, 8,Ｌベリｰフィｰルズ, 65,武豊  , 0.5, 73,   3,  10, 4,  9.5,⑪⑪⑧, 8,10,Ｂイイデカントリ, 70,松岡正, 1.3, 61,* -3,   3, 5,  8.7, ②②, 8, 7,Ｇハワイアンウインド, 82,川須栄, 0.8, 81,  18, -13, 9, 17.7,⑩⑫⑩
