13年 8月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 8月10日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三面川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａアラマサクロフネ, 54,吉田豊,, 53,*  7, -12, 1,  2.1, ①①, 1,10, セフティｰフライト,,難波剛,,,,, 2,  6.1,⑦⑤③, 1, 8,Ａブライトチェリｰ, 63,田中勝,, 65, -17,*  9, 1,  3.0,   , 1,11,Ａブリッジクライム, 82,横山典,, 82,  12,*  5, 3,  5.2, ⑬⑪
 2, 2,Ｈタカラジェニファ, 42,武士沢, 0.2, 49,   3, -10, 8, 31.1, ③③, 2, 4, アムｰルクエスト,,植野貴,186.4,,,, 1,  2.0,⑥③④, 2,12,Ｂシェｰル, 59,杉原誠, 0.0, 67,* -3,* -1, 2,  4.1,   , 2, 2,Ｇアドマイヤギャラン, 77,池添謙, 0.4, 80,  13,* -3, 6, 18.0, ⑩⑩
 3, 9, エタニティタイム,---,田辺裕, 0.2, 50,   2,  -7, 4, 10.1, ⑤⑤, 3, 6, アンシャンテルｰル,,高野和,187.2,,,, 6, 14.0,⑧⑧⑧, 3,11,Ｋタイキロマネスク, 41,田辺裕, 0.8, 52,  -7,  -9,12, 49.8,   , 3,12,Ｂエパティック, 81,戸崎圭, 0.6, 76,  12,* -4, 4, 11.8, ⑫⑫
 4, 7,Ｋパｰリｰシェル, 38,戸崎圭, 0.5, 43,  -2,  -7, 3,  6.3, ⑨⑦, 4, 5, タニノマンボ,,北沢伸,187.2,,,,10, 60.4,⑨⑩⑩, 4,16,Ｈクレメンタイン, 42,宮崎北, 1.0, 49, -15,  -6,13, 65.2,   , 4,15,Ｆスマｰトレイアｰ, 78,武豊  , 0.6, 77,  12,* -4, 1,  2.1, ⑪⑬
 5, 6,Ｎシゲルトオトウミ, 34,石橋脩, 0.5, 46,   3, -13,12, 80.8, ④④, 5, 3, ラインミッシェル,,大江原,187.2,,,, 4,  9.3,⑩⑨⑨, 5, 6,Ｏメテオラ, 35,内田博, 1.2, 47,* -5, -16,10, 38.7,   , 5, 8,Ｎカルマｰト, 72,福永祐, 0.6, 76,  14,  -9,10,100.1, ⑦⑦
 6, 8,Ｇヒｰラブズミｰ, 43,山崎亮, 0.5, 43,  -7,*  0,10, 37.4, ⑭⑭, 6,13, アイノレグルス,,中村将,187.7,,,, 5,  9.6,②②②, 6, 7,Ｅトゥユアハｰト, 51,山崎亮, 1.2, 44, -12, -12, 7, 17.1,   , 6,10,Ｅチャｰチクワイア, 79,内田博, 0.7, 76,  16, -13, 5, 13.5, ⑤⑤
 7,14,Ｂパッシオｰネラヴィ, 50,松岡正, 0.6, 46,*  6, -18, 5, 16.6, ②②, 7, 9, ヤラマイカ,,五十嵐,187.9,,,, 3,  6.5,①①①, 7,13,Ｐアケビ, 33,的場勇, 1.4, 41,  -8, -17,14, 96.0,   , 7,18,Ｄツインエンジェルズ, 80,大野拓, 1.0, 73,  10,  -7,12,150.8, ⑮⑮
 8,10,Ｅサトノマｰメイド, 45,内田博, 0.6, 43,  -3,  -6, 2,  4.4, ⑩⑩, 8, 8, ブラックイレブン,,平沢健,188.8,,,, 8, 28.8,⑤⑦⑥, 8,17,Ｒガンシップ, 22,原田和, 1.5, 41, -25,  -6,18,177.6,   , 8, 7,Ｃサンレガｰロ, 80,蛯名正, 1.1, 72,  13, -14, 7, 19.3, ⑧⑧
