13年11月 9日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年11月 9日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
 1, 9,Ｈディアイッセイ, 47,黛弘人,, 55,*  1,  -4, 6, 19.9,④③③, 1,11,Ｉサウスビクトル, 66,田中博,, 75,   2,* 10, 6, 13.0, ④③, 1,14,Ｂマグメル, 74,原田和,, 82,*  8,* 11, 2,  7.2,⑨④②, 1, 9,Ａハルカフジ, 81,丸田恭,, 74,   1,  15, 2,  5.2,⑩⑨⑩
 2, 1,Ｂロｰレルトルネｰド, 59,川島信, 0.1, 58,  -8,* 12, 4, 11.3,⑨⑬⑩, 2, 7,Ｄマッシヴヒｰロｰ, 70,柴山雄, 0.0, 75,*  5,   8, 2,  3.8, ①①, 2, 1,Ｎレッドクラｰケン, 55,伴啓太, 0.0, 81,*  9,   8,13, 79.0,①①①, 2, 1,Ｇセンキ, 79,津村明, 0.1, 76,   2,  13, 1,  2.6,④⑤④
 3,16,Ｅユズノカオリ, 53,津村明, 0.2, 55,  -3,   1, 7, 21.4,⑬⑧⑥, 3,10,Ａピグマリオン, 77,横山和, 0.3, 71,  -3,* 13, 1,  3.0, ⑩⑩, 3, 7,Ａジャングルクルｰズ, 82,杉原誠, 0.6, 79,   4,* 11, 1,  1.9,⑩⑨⑨, 3,10,Ｄハギノコメント, 80,横山和, 0.1, 75,   1,  15, 7, 20.5,⑬⑬⑥
 4, 8,Ｄポッドコンジュ, 57,嘉藤貴, 0.3, 54,  -3,   0, 8, 25.3,⑧⑦⑦, 4,12,Ｂピｰスオブアイ, 72,杉原誠, 0.5, 70,*  5,   3, 3,  6.9, ②②, 4, 9,Ｐウェｰブオｰキッド, 54,西村太, 0.7, 75,*  8,   1,14, 88.2,③②③, 4, 4,Ｂエイトプリンス, 80,杉原誠, 0.2, 79,  -2,* 21,13, 33.2,⑮⑮⑭
 5,12,Ａクリノカンパニｰ, 64,吉田隼, 0.5, 48,*  2, -15, 2,  8.6,①①①, 5, 9,Ｃエトルアンフルｰル, 71,丸田恭, 0.7, 66,*  3,   3, 7, 13.3, ③④, 5, 2,Ｊマイネルカｰミン, 65,中井裕, 1.0, 74,   5,   4,10, 37.2,⑤⑧⑦, 5, 8,Ｌシンコｰムｰン, 76,水口優, 0.4, 76,   1,  12,11, 30.3,⑨⑧⑦
 6,10,Ｌバレｰナボス, 38,鮫島良, 0.5, 53,  -5,   1,11, 64.3,⑪⑩⑧, 6, 6,Ｇナリタキャッツアイ, 68,川島信, 0.7, 68,  -1,   6, 8, 24.1, ⑥⑤, 6,12,Ｄワタシマッテルワ, 72,大下智, 1.1, 73,   4,   6, 7, 19.8,⑭⑬⑬, 6, 7,Ｃエクストラセック, 80,丸山元, 0.7, 72,  -1,  14, 6, 14.4,⑭⑭⑮
 7, 2,Ｉファイネストアワｰ, 44,丸田恭, 0.6, 51,  -7,   4, 5, 13.1,⑥⑪⑪, 7,14,Ｋスズカブリザｰド, 66,鮫島良, 0.8, 68,  -1,   5, 9, 29.2, ⑦⑧, 7,16,Ｍサトノマｰキュリｰ, 62,平野優, 1.3, 70,   4,   1, 8, 20.6,⑫⑪⑩, 7, 3,Ｆトミケンユｰクアイ, 79,木幡初, 0.9, 69,*  4,   3, 4, 10.8,①②②
 8, 7,Ｍグランデラｰゴ, 31,伊藤工, 0.6, 53,  -9,*  8, 9, 55.6,⑭⑭⑬, 8, 8,Ｈロクイチスマイル, 66,山崎亮, 0.8, 66,  -7,* 10,12, 78.5, ⑫⑫, 8,15,Ｇガッテンキャンパス, 68,原田敬, 1.4, 71,   1,   7,15,130.1,⑮⑯⑮, 8,12,Ｋバンブｰデルピエロ, 76,柴山雄, 1.1, 68,*  4,   1, 8, 21.8,②③③
 9,14,Ｃユキノアカツキ, 57,丸山元, 0.7, 47,  -1, -12, 3, 11.1,⑯④④, 9, 2,Ｅバルトロメオ, 69,菱田裕, 1.1, 63,  -6,   6, 5, 10.6, ⑪⑨, 9,13,Ｌトウカイクオｰレ, 62,田中健, 1.5, 67,   6,  -5,12, 59.0,④⑦⑥, 9, 2,Ｅショウナンマオ, 80,菱田裕, 1.1, 67,   2,   4, 3,  6.9,⑥⑥⑤
10, 4,Ｇマイネルグリプス, 51,丹内祐, 0.8, 47,*  3, -19, 1,  1.5,②②②,10, 5,Ｊカシノチョッパｰ, 66,吉田隼, 1.2, 63,  -8,   8,14,118.0, ⑯⑭,10, 4,Ｋハドソンシチｰ, 62,水口優, 1.6, 66,   7,  -8,11, 51.5,②⑤④,10,13,Ｈアドマイヤジャコモ, 78,高倉稜, 1.3, 66,   2,   3, 9, 23.9,⑪⑪⑨
11, 6,Ｐディｰプフォンテン, 28,山崎亮, 0.9, 47,  -5,  -5,15,145.6,⑦⑨⑫,11,13,Ｍタケデンザビエル, 60,大庭和, 1.2, 63,   1,   0,16,161.3, ⑤⑥,11, 8,Ｃハギノウィッシュ, 73,城戸義, 1.6, 66,   4,  -3, 3,  9.4,⑪⑩⑫,11,11,Ｊケツァルコアトル, 76,中谷雄, 1.3, 66,*  5,  -2, 5, 11.3,⑧①①
12,11,Ｆジェニファｰ, 51,高倉稜, 1.0, 49, -10,   4,12, 75.8,⑮⑮⑮,12, 4,Ｌバルタザｰル, 65,中井裕, 1.3, 63,  -4,   3, 4,  8.8, ⑨⑪,12, 5,Ｆタカラプリンス, 70,横山和, 1.7, 65,   2,   0, 9, 22.9,⑬⑭⑯,12, 5,Ｍハッピｰマリｰン, 75,村田一, 1.5, 67,   1,   2,10, 28.6,⑤⑩⑫
13, 3,Ｋラッキｰクロｰバｰ, 40,木幡初, 1.0, 47,  -3, -10,13,109.2,③⑥⑨,13, 1,Ｆアｰクペガサス, 69,花田大, 1.4, 60,  -9,   7,10, 40.4, ⑮⑮,,,,,,,,,,,,,13, 6,Ｉコスモイフリｰト, 76,丹内祐, 1.8, 65,   0,   1,15,122.3,⑫⑫⑬
14,15,Ｏトップフォｰカス, 29,岩部純, 1.3, 46, -10,   0,16,350.3,⑫⑯⑯,14,15,Ｏグレイトエンブレム, 54,高倉稜, 1.4, 61,  -7,   6,15,128.1, ⑭⑬,,,,,,,,,,,,,14,14,Ｏニュｰスタｰ, 73,西村太, 2.0, 62,   3,  -5,14, 72.5,⑦⑦⑧
15, 5,Ｎレディゴｰルド, 30,横山和, 1.8, 37,  -8, -14,14,140.1,⑩⑫⑭,15, 3,Ｎアカネチャン, 58,竹之下, 2.2, 54,  -1,  -6,13,105.5, ⑧⑦,,,,,,,,,,,,,15,15,Ｎコｰラルビュｰ, 74,中舘英, 2.7, 55,   3, -11,12, 31.3,③④⑪
16,13,Ｊクロスソｰド, 41,岡田祥, 2.2, 33,  -2, -29,10, 60.5,⑤⑤⑤,16,16,Ｐアウルム, 47,西村太, 2.3, 53,  -6,  -4,11, 77.1, ⑬⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,990円 複勝:09=760円 01=520円 16=820円 枠連:3,100円",,,,,,,,,,,,"単勝:1,300円 複勝:11=390円 07=170円 10=150円 枠連:800円",,,,,,,,,,,,"単勝:720円 複勝:14=160円 01=1,210円 07=140円 枠連:7,560円",,,,,,,,,,,,単勝:520円 複勝:09=180円 01=130円 10=330円 枠連:710円,,,,,,,,,,,
"馬連:8,440円 ワイド:01-09=2,300円 09-16=2,590円 01-16=2,220円",,,,,,,,,,,,"馬連:3,570円 ワイド:07-11=1,260円 10-11=720円 07-10=310円",,,,,,,,,,,,"馬連:25,810円 ワイド:01-14=7,160円 07-14=280円 01-07=2,690円",,,,,,,,,,,,"馬連:800円 ワイド:01-09=330円 09-10=1,180円 01-10=1,080円",,,,,,,,,,,
"馬単:17,410円 3連複:41,930円 3連単:248,990円",,,,,,,,,,,,"馬単:8,380円 3連複:4,100円 3連単:38,860円",,,,,,,,,,,,"馬単:51,630円 3連複:17,800円 3連単:214,870円",,,,,,,,,,,,"馬単:1,930円 3連複:3,860円 3連単:17,380円",,,,,,,,,,,
■ 3R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 6R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五色沼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａオフェｰリアシチｰ, 59,丸田恭,, 57,*  2,  -2, 2,  3.9, ①①, 1, 6,Ｈアルディエス, 72,西田雄,, 75,   3,* 18, 3,  6.5,⑥⑥⑦, 1,10,Ｃタガノグｰフォ, 74,鮫島良,, 77,*  9,   8, 4,  6.5,②③③, 1, 2,Ｄアブマｰシュ, 70,木幡初,, 72, -10,* 14, 2,  5.7, ④④
 2,10,Ｄブリッツカイザｰ, 47,吉田隼, 0.2, 55,*  0,  -3, 1,  3.2, ②②, 2, 7,Ａトニｰポケット, 78,菱田裕, 0.1, 73,*  4,* 15, 1,  2.9,⑧⑦⑧, 2, 1,Ａエｰシンデュｰク, 77,丸田恭, 0.2, 71,   7,* 11, 2,  4.2,⑦⑥④, 2,14,Ａブライトチェリｰ, 80,吉田隼, 0.0, 72, -10,* 14, 1,  2.1, ⑥⑤
 3,12,Ｃマルｰンドロップ, 51,黛弘人, 0.3, 54,  -5,*  1, 5,  7.6, ⑤⑤, 3, 2,Ｃメイユｰル, 76,横山和, 0.5, 69,*  5,   9, 6, 12.3,①①①, 3, 9,Ｈマルシアｰノ, 69,津村明, 0.3, 72,*  9,   6, 1,  4.1,⑤②②, 3, 6,Ｂシルクブルックリン, 75,西田雄, 0.3, 69, -15,* 14, 4,  7.2, ⑧⑧
 4, 7,Ｅマルクナッテ, 46,高倉稜, 0.5, 52,  -5,   0, 6, 18.4, ⑦⑧, 4, 5,Ｂポッドフェロｰズ, 78,嘉藤貴, 0.5, 71,   3,  15, 8, 13.7,⑦⑪⑨, 4,12,Ｄトウカイアストロ, 72,横山和, 0.3, 70,* 10,   4, 5,  7.7,①①①, 4,16,Ｃダイワカリエンテ, 72,丸田恭, 0.4, 65,* -7,   6, 5, 12.7, ②②
 5,16,Ｌバンブｰカッサｰノ, 36,菱田裕, 0.6, 50,  -4,  -4,10, 36.1, ④④, 5, 4,Ｄウインラヴェリテ, 76,伊藤工, 0.5, 69,*  4,  11, 5, 10.3,④③②, 5,14,Ｂメイプルリンカｰン, 75,柴山雄, 0.6, 72,   6,*  9, 3,  5.5,⑪⑨⑦, 5, 4,Ｆマウントビスティｰ, 67,西村太, 0.4, 68, -13,  12, 7, 24.5, ⑦⑥
 5, 3,Ｇマイネルセレｰノ, 41,丹内祐, 0.6, 50, -11,*  4,11, 63.0, ⑩⑦, 6,13,Ｅアプリコｰゼ, 75,田中博, 0.5, 69,*  4,   9, 2,  4.9,③②③, 6, 6,Ｅリンガスクリフ, 70,伊藤工, 0.6, 68,   8,   5,11, 35.0,⑥④⑤, 6, 9,Ｅエアカリナン, 68,伊藤工, 0.5, 65, -10,   7, 6, 20.2, ⑤⑦
 7, 1,Ｊカメレオンアミ, 39,岩部純, 0.6, 50,  -6,  -2, 8, 33.1, ⑥⑥, 7, 1,Ｉハワイアンソルト, 71,川須栄, 0.5, 70,*  4,  10, 4,  8.9,⑤⑤⑤, 7, 3,Ｊニットウミュｰズ, 66,嘉藤貴, 1.0, 65,   5,   6,14,268.8,⑨⑩⑥, 7,15,Ｊトロピカルメジャｰ, 64,上村洋, 0.6, 64,* -7,   4,12, 80.5, ③③
 8, 5,Ｂクリノミユキチャン, 56,大庭和, 0.8, 47, -10,   0, 3,  5.7, ⑪⑨, 8,10,Ｆフォンテｰヌブロｰ, 75,丸山元, 0.6, 71,   2,* 15,10, 30.0,⑬⑬⑬, 8,13,Ｇクレバｰパルマ, 70,丸山元, 1.2, 68,   3,* 10, 7, 16.2,⑭⑭⑭, 8, 3,Ｈコトブキゴｰルド, 65,田中博, 0.7, 66, -25,* 19,10, 40.2, ⑮⑫
 9, 6,Ｆプラウドワンダｰ, 45,伊藤工, 0.9, 46, -13,*  1, 7, 28.2, ⑫⑫, 9, 3,Ｊマックスロノ, 71,高倉稜, 0.7, 70,   3,  13,13,160.5,⑩⑩⑥, 9, 4,Ｏシｰユｰアラウンド, 58,杉原誠, 1.4, 67,   3,   7,10, 31.6,⑬⑬⑬, 9,13,Ｌオウケンハナミズキ, 62,水口優, 0.8, 61,* -6,   0,11, 74.9, ①①
10, 2,Ｈカプチｰノ, 41,西田雄, 0.9, 46,  -5,  -7, 9, 34.5, ③③,10,14,Ｍサチゴロウ, 69,城戸義, 0.7, 69,*  4,   9,12, 55.8,②④④,10, 5,Ｍアリアｰヌ, 63,木幡初, 2.0, 63,   3,   4,15,286.2,⑮⑮⑮,10, 7,Ｇアルベルトバロｰズ, 66,菱田裕, 0.9, 60, -14,   6, 3,  6.0, ⑨⑨
11,13,Ｐポッドソレイユ,  5,嘉藤貴, 1.7, 35, -21,  -2,13,186.5, ⑭⑭,11,11,Ｇルｰ, 74,杉原誠, 0.8, 70,   3,  11, 9, 28.8,⑨⑨⑪,11, 2,Ｎウォｰタｰパｰク, 62,中井裕, 2.0, 64,   4,   0,12, 70.1,⑩⑪⑩,11, 8,Ｏコスモチャペル, 47,丹内祐, 0.9, 61, -18,  10, 9, 34.5, ⑩⑩
12,11,Ｋライクアラヴァｰ, 37,原田和, 1.9, 33,  -6, -19,12,114.5, ⑧⑩,12, 8,Ｌアキレスバイオ, 69,柴山雄, 0.8, 69,   3,  11, 7, 13.2,⑫⑧⑩,12,11,Ｉダブルウォｰ, 66,黛弘人, 2.3, 58,   7,  -7, 6, 16.0,③⑦⑧,12, 1,Ｉコアレスドラゴン, 65,中井裕, 1.0, 60, -20,  10, 8, 25.9, ⑪⑪
13,14,Ｉパルメット, 39,横山和, 2.0, 31,  -8, -19, 4,  5.9, ⑨⑪,13,12,Ｋリッカタキシｰド, 71,吉田隼, 1.2, 68,   3,   9,11, 38.6,⑪⑫⑫,13, 8,Ｆマイネルソウル, 70,丹内祐, 2.7, 57,   8, -11, 9, 26.5,⑧⑧⑪,13,11,Ｐシゲルキンカン, 41,高倉稜, 1.2, 58, -20,   9,13,165.2, ⑬⑬
14, 8,Ｎアキノラブカラｰ, 29,原田敬, 2.1, 30, -17, -11,15,321.7, ⑬⑬,14, 9,Ｎメルシｰエイタイム, 61,山崎亮, 2.5, 64,  -2,  12,14,294.2,⑭⑭⑭,14, 7,Ｌオメガエンブレム, 64,吉田隼, 2.9, 55,   4,  -8, 8, 17.8,⑫⑫⑫,14,10,Ｎアズキ, 56,横山和, 1.2, 56, -18,   6,14,178.4, ⑫⑭
