13年 6月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 6月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝3110m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 7,Ｉアクロマティック, 42,池添謙, 1.8, 46,  -9,  -1, 8, 49.8, ⑨⑦, 9, 8, リリｰスバｰジョン,,金子光,211.6,,,,14,160.4,⑪⑩⑨, 9,11,Ｉアトランティｰド, 66,浜中俊, 2.6, 59,   7, -11, 4,  9.8,⑧⑨⑦, 9,11,Ｂメタギャラクシｰ, 88,高倉稜, 0.8, 78,   4,* 12, 8, 26.3,⑯⑯⑮
10, 5, ミリタリｰアｰツ,---,国分優, 2.6, 41, -17,   2, 9, 60.2, ⑭⑬,10,10, ピンクジャスミン,,田村太,211.9,,,, 3,  6.2,④③⑥,10, 3,Ｍファシネｰトダイア, 59,太宰啓, 2.8, 61,   8, -15,11, 86.3,④④⑥,10, 8,Ｉステキナシャチョウ, 83,大下智, 0.9, 76,   6,   7,11, 36.8,⑨⑧⑧
11,13,Ｊサンライズヤマト, 38,中井裕, 2.7, 40, -16,   0,11,231.6, ⑫⑫,11,12, トパンガ,,高田潤,212.3,,,, 5,  8.6,⑥⑨⑩,11,10,Ｈポイントキセキ, 68,池添謙, 3.1, 56,   6, -14, 5, 17.0,⑪⑩⑪,11,12,Ｊグレイレジェンド, 82,熊沢重, 0.9, 81,   6,   8,13, 68.2,⑫⑪⑫
12, 9,Ｋビコｰズ, 32,田中健, 2.9, 36, -11, -10,13,282.5, ⑧⑩,12, 5, アドマイヤサイモン,,白浜雄,213.3,,,, 7, 11.2,⑫⑬⑬,12, 2,Ｊトｰブプリンセス, 62,国分恭, 3.5, 53,   3, -10,15,380.2,⑫⑮⑮,12, 5,Ｐホッコｰガンバ, 74,池添謙, 1.1, 73,*  9,  -2, 2,  5.1,①①①
13, 6,Ｈハギノサバイバル, 42,鮫島良, 3.7, 31, -22,  -2,12,240.0, ⑮⑮,13, 2, パゴダ,,草野太,213.9,,,,13,132.7,⑦⑪⑪,13,15,Ｋアグネスチャンス, 62,岡田祥, 3.6, 52,   7, -20, 7, 23.8,⑦⑦⑧,13, 9,Ｌレックスパレｰド, 81,岡田祥, 1.4, 72,   6,   2,10, 29.8,⑦⑦⑦
14,16,Ｍシゲルコイヌザ, 24,小坂忠, 3.9, 31,  -8, -21,14,355.9, ⑦⑨,,,,,,,,,,,,,14,14,Ｌテイエムナデシコ, 62,熊沢重, 5.0, 48,   6, -31,14,245.0,⑥⑥⑫,14, 2,Ｏブルｰソックス, 77,国分優, 2.1, 69,   3,   2,16,388.8,⑮⑮⑭
15,14,Ｌヒノデワビスケ, 29,国分恭, 4.1, 27, -17, -11,15,370.6, ⑬⑭,,,,,,,,,,,,,15, 8,Ｏアレキパ, 27,藤岡康, 6.1, 37,   4, -36,12, 95.2,⑩⑪⑭,15,15,Ｎサンライズクォリア, 79,中井裕, 2.1, 69,   5,  -3,14,201.8,⑧⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｍブルｰスタｰキング, 79,水口優, 2.4, 66,   4,  -3,15,335.3,⑪⑬⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-9),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-9),,,,,,,,,,,
単勝:210円 複勝:08=120円 04=210円 11=190円 枠連:920円,,,,,,,,,,,,単勝:440円 複勝:01=160円 06=280円 04=510円 枠連:780円,,,,,,,,,,,,"単勝:960円 複勝:12=380円 07=1,000円 06=540円 枠連:460円",,,,,,,,,,,,"単勝:1,110円 複勝:16=290円 10=190円 04=230円 枠連:1,930円",,,,,,,,,,,
馬連:930円 ワイド:04-08=400円 08-11=350円 04-11=960円,,,,,,,,,,,,"馬連:1,760円 ワイド:01-06=750円 01-04=1,410円 04-06=1,720円",,,,,,,,,,,,"馬連:7,310円 ワイド:07-12=1,280円 06-12=1,100円 06-07=2,120円",,,,,,,,,,,,"馬連:2,530円 ワイド:10-16=930円 04-16=880円 04-10=670円",,,,,,,,,,,
"馬単:1,410円 3連複:2,170円 3連単:7,060円",,,,,,,,,,,,"馬単:3,530円 3連複:11,620円 3連単:53,470円",,,,,,,,,,,,"馬単:16,700円 3連複:24,290円 3連単:141,600円",,,,,,,,,,,,"馬単:6,580円 3連複:4,890円 3連単:35,290円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,米子ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｂトリガｰ, 62,浜中俊,, 66,*  8,  -7, 1,  1.8,①①①, 1, 1, ヤマニンアリエッタ,---,高倉稜,, 52, -23,   5, 3,  5.3, ③③, 1, 3,Ａマジェスティハｰツ, 83,森一馬,, 76,   3,*  9, 3,  4.3, ⑨⑨, 1,11,Ｂエｰシンミズｰリ, 84,太宰啓,, 88,   9,* 15, 1,  2.9, ⑤⑤
 2, 2,Ｉシャトｰウインド, 48,小坂忠, 0.0, 71,*  8,  -7, 7, 44.4,②②②, 2, 4, ナムラアッパｰ,---,国分恭, 0.2, 48,*-20,  -1, 5, 16.7, ①①, 2,11,Ｃロｰレルブレット, 76,高倉稜, 0.2, 77,   2,* 12, 1,  3.1, ⑪⑫, 2,15,Ｋサワノパンサｰ, 80,高倉稜, 0.3, 84,   6,* 15,10, 34.3, ⑬⑩
 3, 8,Ｆメイショウムシャ, 56,太宰啓, 0.2, 67,*  7,  -8, 4, 13.2,③③③, 3, 3, デリッツァリモｰネ,---,浜中俊, 0.3, 50, -29,*  8, 1,  1.6, ⑦⑦, 3,13,Ｊインステイト, 66,藤岡康, 0.2, 74,   4,   4, 6, 15.2, ⑧⑦, 3,12,Ｅダノンプログラマｰ, 83,浜中俊, 0.3, 85,   5,* 18, 3,  7.7, ⑩⑫
 4, 3,Ａワイドマンボ, 63,藤岡康, 0.9, 60,   4,  -7, 2,  3.6,⑬⑨⑥, 4, 5, ウインスプラッシュ,---,中井裕, 0.5, 45,*-21,  -4, 4,  9.2, ②②, 4, 5,Ｄミッキｰタイガｰ, 71,小牧太, 0.3, 74,   2,   8, 7, 16.9, ⑬⑪, 4,14,Ｇシャイニｰホｰク, 82,小牧太, 0.4, 82,  11,   6, 2,  5.1, ③③
 5,10,Ｅアスカノトゥｰレ, 58,熊沢重, 1.0, 65,  -1,*  1, 8, 46.8,⑩⑫⑪, 5, 8, ワンダフルワｰルド,---,川田将, 0.8, 43, -26,  -1, 2,  5.0, ⑤⑤, 5, 9,Ｎロノ, 62,池添謙, 0.4, 75,  -1,* 13, 8, 22.0, ⑭⑭, 5, 8,Ａサクラクロｰバｰ, 85,五十嵐, 0.5, 82,   7,  12, 6, 11.9, ⑧⑨
 6, 9,Ｋエスジｰカピタン, 40,国分恭, 1.5, 57,   2,  -7,13,367.8,⑫⑪⑩, 6, 6, キンググレｰ,---,太宰啓, 1.0, 40, -25,  -5, 6, 39.0, ④④, 6, 8,Ｅエｰシングルｰオン, 71,川田将, 0.6, 70,*  8,  -6, 5, 11.2, ④④, 6,13,Ｌミッキｰドリｰム, 78,池添謙, 0.6, 80,* 12,   2, 9, 19.4, ②②
 7,13,Ｄクｰファスタｰ, 59,高倉稜, 1.6, 55,   5, -15, 6, 22.1,⑧⑧⑧, 7, 7, ラブセレクタｰ,---,藤岡康, 2.3, 23, -26, -20, 7, 42.8, ⑥⑥, 7, 1,Ｂゴｰイングストｰン, 79,国分恭, 0.8, 67,   5,  -3, 4, 10.8, ⑥⑥, 7, 7,Ｃオセアニアボス, 84,国分恭, 0.6, 81,   4,* 17, 4,  7.8, ⑭⑬
 8, 5,Ｃスイｰトリリック, 60,国分優, 2.1, 53,   7, -21, 3,  6.3,⑥⑤⑤,,,,,,,,,,,,, 8,14,Ｌイエスミｰトゥｰ, 66,岡田祥, 0.8, 67,   4,  -4,14,260.1, ⑫⑧, 8, 1,Ｉタガノエルシコ, 81,藤岡康, 0.7, 81,   7,  10, 8, 18.3, ⑦⑧
 9,11,Ｇシャインエタニティ, 55,鮫島良, 2.7, 49,*  7, -28, 9, 62.5,⑤④④,,,,,,,,,,,,, 9, 6,Ｇウインクルキラリ, 68,熊沢重, 0.9, 64,*  9, -15,10, 41.6, ①①, 9,10,Ｊオｰトドラゴン, 80,岩崎翼, 0.7, 81,   4,* 15,17,204.3, ⑫⑭
10,12,Ｈドンレジェンド, 50,岩崎翼, 3.0, 46,   5, -27,12,356.0,⑦⑦⑦,,,,,,,,,,,,,10, 4,Ｈマコトタンホイザｰ, 68,国分優, 0.9, 68,   0,   2, 9, 31.0, ⑩⑬,10, 5,Ｄカネトシディオス, 83,熊沢重, 0.8, 79,   4,  13, 7, 13.1, ⑪⑪
11, 7,Ｊキョウワマイスタｰ, 43,小牧太, 4.4, 39,  -1, -26,11,157.0,⑪⑬⑬,,,,,,,,,,,,,11, 2,Ｍメイショウドゥｰマ, 65,太宰啓, 1.2, 62,   6, -14,11, 90.3, ③③,11,17,Ｏウインドジャズ, 76,小坂忠, 0.8, 78,   8,   6,16,173.8, ⑨⑦
12, 6,Ｌブルｰタペストリｰ, 37,中井裕, 4.7, 38,   4, -40, 5, 19.4,④⑥⑨,,,,,,,,,,,,,12, 7,Ｋハギノブシドウ, 66,中井裕, 1.4, 59,*  9, -21,13,123.5, ②②,12, 3,Ｑダイシンプラン, 72,川田将, 1.0, 75,   9,   0,15,165.4, ④④
13, 4,Ｍパスクアルアバフ, 19,池添謙, 9.0,  3,   0, -69,10,113.7,⑨⑩⑫,,,,,,,,,,,,,13,12,Ｆケイティｰプライド, 69,浜中俊, 1.6, 57,   6, -20, 2,  3.9, ⑤⑤,13,18,Ｒマイネルロブスト, 62,中井裕, 1.1, 74,   9,  -1,11, 51.3, ⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｉドニカナルボｰイ, 66,鮫島良, 2.3, 51,   2, -21,12,115.4, ⑦⑩,14, 6,Ｍオｰスミスパｰク, 77,国分優, 1.1, 73,* 21, -21, 5, 11.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｆヤマカツハクリュウ, 83,鮫島良, 1.3, 73,   1,  11,13, 74.1, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 4,Ｎトップゾｰン, 77,水口優, 1.3, 74,   2,  10,12, 68.1, ⑰⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｈキングストリｰト, 82,岡田祥, 1.6, 70,   0,   8,14, 86.3, ⑱⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｐピエナファンタスト, 76,高田潤, 2.2, 64,  -2,   2,18,206.1, ⑯⑱
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:180円 複勝:01=110円 02=750円 08=260円 枠連:3,380円",,,,,,,,,,,,単勝:530円 複勝:01=140円 04=270円 03=110円 枠連:0円,,,,,,,,,,,,単勝:430円 複勝:03=170円 11=150円 13=450円 枠連:330円,,,,,,,,,,,,単勝:290円 複勝:11=140円 15=580円 12=240円 枠連:440円,,,,,,,,,,,
"馬連:3,610円 ワイド:01-02=1,210円 01-08=460円 02-08=4,000円",,,,,,,,,,,,"馬連:3,100円 ワイド:01-04=580円 01-03=170円 03-04=340円",,,,,,,,,,,,馬連:710円 ワイド:03-11=320円 03-13=900円 11-13=880円,,,,,,,,,,,,"馬連:3,630円 ワイド:11-15=1,180円 11-12=530円 12-15=3,070円",,,,,,,,,,,
"馬単:4,720円 3連複:8,770円 3連単:35,580円",,,,,,,,,,,,"馬単:4,420円 3連複:910円 3連単:11,610円",,,,,,,,,,,,"馬単:1,500円 3連複:3,150円 3連単:13,270円",,,,,,,,,,,,"馬単:5,810円 3連複:9,540円 3連単:48,630円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,皆生特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａアルペンクロｰネ, 60,浜中俊,, 59,*  5,  -2, 1,  3.6, ②②, 1,11,Ａプランスペスカ, 67,池添謙,, 67,   0,* -1, 1,  2.8,⑨⑩⑧, 1,12,Ａプリムラブルガリス, 82,浜中俊,, 92,  -5,* 26, 1,  2.9, ⑦⑧, 1,14,Ｊリアリｰサムシング, 63,鮫島良,, 72,  -8,* 14,11, 83.8, ⑪⑩
 2,13,Ｂシゲルコギツネザ, 56,小牧太, 0.3, 54,   2,  -2, 2,  3.6, ⑤④, 2,18,Ｆエｰシンヴィガｰ, 58,藤岡康, 0.3, 63,  -1,* -4, 2,  3.1,⑰⑬⑪, 2,13,Ｄオｰスミナイン, 76,池添謙, 0.3, 91,  -6,* 26, 2,  3.9, ⑩⑨, 2, 1,Ｂテイエムシシオｰ, 76,国分恭, 0.0, 72,  -9,* 16, 4,  7.3, ⑫⑫
 3, 3,Ｎカシュクｰル, 35,川田将, 0.4, 53,   0,* -1, 6, 12.7, ⑧⑦, 3, 5,Ｂモズダイコ, 64,中井裕, 0.5, 61,*  3, -17, 3,  6.5,④②②, 3, 3,Ｆバンブｰリバプｰル, 76,鮫島良, 0.6, 81,   0,  11,10, 70.9, ③③, 3, 9,Ｄタッチシタイ, 73,川田将, 0.2, 70,  -3,   8, 2,  4.5, ⑤⑤
 4, 8,Ｋペルセクション, 40,高倉稜, 0.5, 51,  -1,* -1,12, 66.7, ⑨⑨, 4,13,Ｋレジｰナ, 53,国分恭, 0.8, 59,  -1, -11, 4, 14.4,⑮⑭⑫, 4,11,Ｅリフトザウイングス, 76,川田将, 0.6, 88,  -9,* 25, 5,  8.2, ⑫⑪, 4,15,Ｈバルトロメオ, 66,中井裕, 0.3, 69,  -5,   9, 8, 19.9, ⑨⑨
 5, 4,Ｆコウユｰアンドレ, 49,国分恭, 0.6, 51,   1,  -4, 7, 18.9, ④⑧, 5, 8,Ｃヤマニンプｰドレ, 61,岩崎翼, 0.8, 57,   0, -16, 9, 22.8,⑤⑥⑥, 5, 7,Ｂラシンティランテ, 80,藤岡康, 0.6, 83,  -2,  14, 4,  6.0, ⑤⑥, 5, 7,Ｉグランプリブルｰ, 66,小牧太, 0.4, 68,  -8,  11, 5, 14.0, ⑩⑪
 6,16,Ｄバルバドスブルｰ, 50,岡田祥, 0.9, 52,*  8, -14, 5, 11.0, ①①, 6,12,Ｊブラックコｰル, 54,高倉稜, 0.8, 60,  -1,* -8,15,293.3,⑬⑯⑯, 6, 1,Ｃタマラマ, 78,小牧太, 0.8, 81,  -3,  12, 3,  5.8, ⑥⑤, 6, 2,Ｆアップアンカｰ, 68,岡田祥, 0.5, 67,   0,   2, 9, 22.8, ③③
 7, 5,Ｈメイショウゲンキ, 46,小坂忠, 0.9, 49,  -8,*  2,10, 54.5, ⑯⑬, 7, 2,Ｈメイショウミヤジマ, 57,難波剛, 0.9, 59,  -1,  -9,11, 83.6,⑭⑮⑮, 7, 6,Ｊスズカアンペｰル, 72,中井裕, 0.8, 78,*  1,   5, 8, 32.1, ②②, 7, 4,Ｇシゲルシュサ, 68,太宰啓, 0.5, 70, -16,* 18, 6, 14.8, ⑯⑯
 8,10,Ｅピンクストｰン, 50,熊沢重, 1.2, 49,   3, -11, 4,  6.4, ③③, 8,14,Ｇユニバｰサルキング, 58,熊沢重, 1.1, 55,   0, -20,10, 36.0,⑦⑧⑤, 8, 4,Ｋアイムヒアｰ, 71,熊沢重, 0.9, 75,*  2,   1,11, 77.0, ①①, 8,12,Ａキンシザイル, 80,浜中俊, 0.5, 67,   0,   2, 1,  2.8, ④④
 9, 2,Ｉクリノサンタクルス, 42,国分優, 1.6, 42,   0, -12, 9, 34.2, ⑦⑥, 9,17,Ｑカツラノジュピタｰ, 41,水口優, 1.6, 52,  -2, -17,18,526.1,⑱⑱⑰, 9, 2,Ｇショウナンラムジ, 75,岡田祥, 1.1, 77,  -5,  11, 6, 15.6, ⑧⑦, 9,13,Ｃタイセイマスタング, 76,藤岡康, 0.7, 65,  -5,   5, 3,  5.6, ⑧⑧
10, 9,Ｃアヴェンタドｰル, 55,池添謙, 1.7, 39,  -4,  -9, 3,  5.1, ⑫⑫,10, 3,Ｉモモイロアゲハ, 56,川田将, 1.7, 51,*  1, -31, 6, 15.9,③⑤④,10, 8,Ｌメルシｰサイレンス, 70,太宰啓, 1.4, 76,  -9,  12,13,410.1, ⑨⑩,10,11,Ｅマッキンリｰ, 70,国分優, 0.7, 65,  -3,   3,12, 95.8, ⑥⑥
11,11,Ｌトウケイプラチナ, 39,中井裕, 1.7, 39, -10,  -4,14,218.1, ⑮⑭,11, 7,Ｌイキイキシンサク, 51,岡田祥, 1.7, 51,  -3, -17,17,381.4,⑪⑫⑱,11, 9,Ｉイデア, 75,国分恭, 1.7, 64,   0,  -7, 9, 37.2, ④④,11, 3,Ｍヒシワイルド, 61,熊沢重, 1.1, 64,  -4,   1,10, 50.0, ⑦⑦
12,12,Ｇスズカルミナリｰ, 47,難波剛, 1.7, 40,  -2, -11,11, 61.4, ⑩⑩,12, 9,Ｐダイシンソリッド, 44,国分優, 2.0, 51,  -1, -27,16,304.2,⑯⑰⑬,12, 5,Ｈユｰスティティア, 75,高倉稜, 1.9, 70, -10,   8, 7, 22.8, ⑬⑫,12, 8,Ｌプリサイストップ, 63,高倉稜, 1.5, 57, -11,   3,13, 99.0, ⑬⑬
13, 1,Ｏワンダｰフロレゾン, 24,太宰啓, 1.7, 42,  -4,  -9, 8, 32.5, ⑪⑪,13,16,Ｎウォｰシップマｰチ, 49,浜中俊, 2.0, 49,*  3, -41, 8, 20.1,⑩①①,13,10,Ｍナンヨｰスラッガｰ, 59,国分優, 3.3, 51, -10, -11,12,237.2, ⑪⑬,13,16,Ｎメイショウアルファ, 60,岩崎翼, 1.9, 54,*  3, -13, 7, 15.4, ②②
14, 6,Ｍランドボイジャｰ, 37,黒岩悠, 2.1, 36,  -9,  -7,16,652.3, ⑭⑯,14, 4,Ｒテオドラ, 40,田中健, 2.1, 48,  -1, -30,14,288.1,②④⑩,,,,,,,,,,,,,14,10,Ｏエスケイティアラ, 44,水口優, 1.9, 55, -14,   3,14,213.6, ⑮⑮
15,14, スプリングカタセ,---,藤岡康, 2.6, 33,   1, -22,13, 94.9, ⑥⑤,15, 6,Ｏカテリｰナ, 49,鮫島良, 2.1, 48,  -2, -25,12,206.1,⑥⑦⑭,,,,,,,,,,,,,15, 6,Ｋクリスタルヒル, 63,田中健, 2.1, 52,*  3, -15,16,309.4, ①①
16,15,Ｊマｰブルリッキｰ, 40,鮫島良, 3.0, 28,  -9, -16,15,340.4, ⑬⑮,16,15,Ｅテナンゴ, 59,小牧太, 2.3, 48,   0, -36, 7, 16.0,⑧⑨⑦,,,,,,,,,,,,,16, 5,Ｐクラウンアリオン, 36,池添謙, 2.2, 52, -13,   0,15,222.1, ⑭⑭
,,,,,,,,,,,,17,10,Ｄキングアルフォンス, 59,太宰啓, 2.5, 47,   1, -37, 5, 15.2,⑫⑪⑨,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18, 1,Ｍカネトシアクション, 50,森一馬, 3.8, 42,*  2, -61,13,269.6,①③③,,,,,,,,,,,,,,,,,,,,,,,,
