13年 2月 3日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 2月 3日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,早春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａナスノロｰズ, 69,横山典,, 60,* -7,*  3, 1,  2.7, ①①, 1, 6, ロｰンウルフ,,山本康,,,,, 4,  5.6,②①①, 1,15,Ｇスフィンクス, 70,内田博,, 69,   2,  10, 5,  7.9, ⑦⑧, 1, 5,Ａノｰステア, 88,蛯名正,, 94,  -4,  29, 2,  2.7,⑧⑧⑦
 2, 6,Ｂメイショウトラクマ, 60,内田博, 0.2, 59,* -7,*  3, 2,  3.9, ②②, 2,13, シグナリオ,,横山義,202.9,,,, 3,  5.3,⑧⑦⑤, 2, 7,Ｂリバティｰアゲイン, 73,田辺裕, 0.0, 68,   4,   5, 3,  6.2, ④③, 2, 4,Ｃカワキタフウジン, 84,内田博, 0.0, 99,  -5,* 35, 6, 19.1,⑨⑨⑩
 3, 5,Ｅジョアキｰノ, 56,吉田豊, 0.3, 60,  -9,*  5, 7, 19.9, ④⑤, 3, 1, ホウザンドラゴン,,浜野谷,203.2,,,, 6, 11.2,⑥③③, 3,16,Ｉトウショウブｰム, 66,蛯名正, 0.1, 66,* 19, -15, 4,  7.2, ①①, 3, 6,Ｈサトノエンペラｰ, 79,ブノワ, 0.1, 91,* -2,  24, 5, 12.6,①①①
 4, 2,Ｈトミケンスラｰヴァ, 50,北村宏, 0.7, 56, -13,*  5, 3,  4.9, ⑩⑩, 4, 8, フリｰダムシチｰ,,草野太,203.5,,,, 8, 18.6,⑤②②, 4, 4,Ｈピオニエトウショウ, 67,丸田恭, 0.1, 69,   0,* 12,12, 51.4, ⑫⑪, 4, 7,Ｄタイタン, 83,横山典, 0.2, 94,  -5,  31, 3,  6.7,⑩⑩⑨
 5,11,Ｃベルウッドジンプウ, 60,柴田善, 0.8, 55,* -7,  -1, 5, 13.6, ⑤④, 5, 2, アイノレグルス,,小坂忠,203.9,,,, 2,  4.7,④④⑥, 5, 8,Ａバルダメンテ, 73,岩田康, 0.2, 67,   0,   9, 1,  3.2, ⑨⑨, 5, 2,Ｆトウカイオｰロラ, 80,柴田善, 0.2, 92,  -4,  27, 7, 23.2,⑥⑤⑥
 6,10,Ｉマンリｰ, 49,三浦皇, 0.9, 54,* -7,  -3, 6, 16.4, ③③, 6, 3, ロｰドハリアｰ,,中村将,204.0,,,, 9, 24.2,③⑤⑦, 6, 1,Ｅシゲルアボカド, 70,吉田隼, 0.3, 64,* 15, -11, 2,  6.0, ②②, 6, 3,Ｂエキストラエンド, 85,岩田康, 0.2, 93,  -3,  27, 1,  2.4,③③⑤
 7, 7,Ｆホクレアパパ, 55,田中勝, 1.5, 50, -10,  -4, 4,  8.8, ⑨⑨, 7, 9, ナイク,,江田勇,204.5,,,, 7, 13.9,⑨⑨⑩, 7, 3,Ｄノボクン, 71,マクド, 0.4, 66,  -4,* 12, 7, 18.5, ⑭⑭, 7, 9,Ｅネオブラックダイヤ, 82,北村宏, 0.6, 85,* -2,  18, 4,  7.8,⑤⑥④
 8,14,Ｎゴッドガｰデン, 33,武士沢, 2.0, 47, -18,   0,15,320.1, ⑮⑭, 8,14, シャガｰル,,五十嵐,204.8,,,, 5,  7.8,⑩⑩⑧, 8, 9,Ｏベルストｰリｰ, 61,吉田豊, 0.5, 66,  -6,* 14,10, 26.9, ⑮⑮, 8, 8,Ｇヤマニンシャスｰル, 80,田中健, 0.7, 84,* -2,  17, 8, 82.3,④④③
