13年12月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年12月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:16,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2000m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾘﾎﾞﾝ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｅアカリロンドン, 61,藤岡康,, 67,*  3,  -1, 3,  5.8,⑤③③, 1, 2, ビコｰピリラニ,,田村太,,,,, 4,  9.8,③②②, 1,15,Ａサンライズタイセイ, 83,武豊  ,, 87,  -5,* 24, 2,  3.8,⑧⑨⑦, 1, 8,Ｃリメインサイレント, 80,ルメｰ,, 85,* 14,*  5, 1,  2.5,③④③
 2,16,Ｊシャッツクヴェレ, 52,松山弘, 0.6, 62,   1,  -2,11, 83.9,④⑦⑧, 2, 3, テイエムドンマイ,,北沢伸,200.9,,,, 2,  4.7,④④④, 2,11,Ｄカラフルブラッサム, 75,松山弘, 0.0, 84,  -4,  20, 3,  4.8,⑥⑥⑤, 2,10,Ｂカノン, 80,高倉稜, 0.8, 77,  12,  -1,13, 61.0,⑦⑨⑨
 3,15,Ｇヴォルスング, 59,後藤浩, 0.8, 60,   0,  -1, 6, 19.7,⑭⑪⑪, 3, 9, ナシュワンヒｰロｰ,,林満明,201.9,,,, 5, 10.5,①①①, 3,12,Ｍダノンシンフォニｰ, 67,バルザ, 0.1, 88,  -7,* 27, 7, 18.3,⑪⑪⑩, 3, 6,Ｆディオジェｰヌ, 76,菱田裕, 0.8, 78,  13,  -4, 4, 13.4,④③⑤
 4,14,Ｋジョウイチロウ, 51,幸英明, 0.8, 63,  -1,*  0,12, 97.4,⑮⑮⑫, 4, 8, ニホンピロプアラニ,,黒岩悠,202.0,,,, 9, 30.2,②③③, 4, 6,Ｆエｰシンデュｰク, 74,北村友, 0.3, 84,  -5,  21, 6, 15.8,⑦⑧⑨, 4,12,Ｅニシノテキｰラ, 78,浜中俊, 0.8, 77,* 14,  -6, 9, 27.6,⑨⑦④
 5, 9,Ｆシゲルエチゴ, 61,太宰啓, 1.0, 64,  -3,*  2,13,156.4,⑯⑯⑭, 5, 4, ソンブレロ,,平沢健,202.3,,,, 6, 15.2,⑧⑥⑥, 5, 5,Ｇジュｰヴルエｰル, 74,後藤浩, 0.3, 76,* -2,   7, 8, 18.5,②②②, 5, 5,Ｇコスモバルバラ, 75,ムｰア, 0.9, 76,  11,   0, 8, 27.2,⑩⑩⑩
 6, 4,Ｂクァンタムギア, 67,川田将, 1.1, 60,   2, -10, 1,  2.6,⑥⑤⑥, 6,10, アドマイヤバｰトン,,西谷誠,202.5,,,, 7, 17.1,⑤⑤⑤, 6, 7,Ｅマトリックスコｰド, 75,川田将, 0.4, 79,  -3,  13, 1,  3.1,④⑤④, 6, 4,Ｋベリｰフィｰルズ, 72,武幸四, 0.9, 79,   8,*  8,11, 44.2,⑭⑭⑭
 7, 5,Ｉワイエムポｰタｰ, 52,藤岡佑, 1.4, 57,   0,  -7,10, 37.9,⑬⑩⑩, 7,11, バｰドバｰニング,,植野貴,204.4,,,, 1,  2.1,⑩⑨⑦, 7,10,Ｈテｰオｰレジェンド, 72,城戸義, 0.5, 71,*  0,   1,10, 23.4,①①①, 7,13,Ａカレンケカリｰナ, 84,武豊  , 1.0, 76,  10,  -1, 2,  2.8,⑪⑪⑪
 8,12,Ｄアドマイヤコウベ, 63,岩田康, 1.5, 56,   2, -13, 2,  3.9,⑧⑥⑤, 8, 5, アマノレインジャｰ,,高田潤,205.2,,,, 3,  8.3,⑦⑧⑨, 8,13,Ｉセンティナリｰ, 69,福永祐, 0.6, 78,  -5,  14, 4, 13.3,⑤⑦⑥, 8, 2,Ｍタンスチョキン, 70,藤田伸, 1.1, 77,   9,   2,14,234.4,⑫⑫⑫
 9,10,Ｍラッキｰハンタｰ, 51,北村友, 1.9, 53,   1, -14, 7, 26.7,⑪⑨⑦, 9, 7, リアルブラック,,白浜雄,206.0,,,, 8, 20.1,⑫⑩⑩, 9,18,Ｂマイネアルナイル, 79,中井裕, 0.7, 82,  -8,  21, 5, 15.7,⑮⑰⑪, 9, 9,Ｌアドマイヤイチバン, 71,福永祐, 1.2, 74,  12,  -8, 7, 26.8,⑥⑥⑧
10, 3,Ａワクワクカンヲ, 67,武豊  , 2.4, 51,   2, -21, 4,  6.8,③④④,10,14, サルゴン,,五十嵐,206.7,,,,11,103.8,⑥⑦⑧,10, 9,Ｑワイドワンダｰ, 60,鮫島良, 1.2, 76,  -8,  15,14,132.6,⑬⑮⑮,10, 1,Ｄデルマイザナミ, 79,川須栄, 1.3, 73,  12,  -9, 6, 20.4,⑧⑧⑦
11, 8,Ｌテイエムファラオ, 51,国分優, 3.0, 46,  -1, -18,15,361.6,⑩⑭⑬,11,12, ナムラマンジロウ,,難波剛,207.9,,,,10,100.1,⑪⑫⑫,11,14,Ｌナリタポセイドン, 68,高倉稜, 1.2, 74,  -8,  14,12, 69.8,⑭⑬⑭,11,11,Ｈアルアマｰナ, 75,和田竜, 1.4, 74,  10,  -3,12, 55.5,⑬⑬⑬
12, 2,Ｃセントコロナ, 65,小牧太, 3.4, 44,*  4, -33, 5, 11.2,①①①,12,13, ビッグフォンテン,,金子光,208.0,,,,14,214.1,⑨⑪⑪,12, 4,Ｒヤマカツティラノ, 54,森一馬, 1.6, 65,  -6,   0,16,375.2,③④⑧,12, 3,Ｎアサクサティアラ, 63,池添謙, 1.6, 70,* 15, -19, 5, 14.9,②②②
13,11,Ｏサザンキング, 48,酒井学, 3.5, 44,   1, -28,16,434.5,⑫⑧⑨,13, 6, アラビアンドラゴン,,森一馬,209.9,,,,12,148.4,⑬⑬⑬,13, 2,Ｊコスモサリｰ, 68,菱田裕, 1.9, 65,  -7,   2,13, 80.5,⑨⑩⑫,13,14,Ｉダイワデッセｰ, 75,岩田康, 2.5, 61,  13, -29, 3, 10.7,⑤⑤⑥
14, 7,Ｈホワイトクリスマス, 53,池添謙, 4.3, 38,*  3, -39, 9, 35.7,②②②,14, 1, テワヒポウナム,,上野翔,214.7,,,,13,165.2,⑭⑭⑭,14,16,Ｎサンマルホｰム, 67,和田竜, 1.9, 69,  -9,   9,11, 56.0,⑯⑯⑯,14, 7,Ｊヤマニンシェリル, 73,後藤浩, 2.9, 58,* 16, -41,10, 30.6,①①①
15, 6,Ｎウォｰヘッド, 49,ムｰア, 5.4, 29,  -2, -38, 8, 33.4,⑨⑬⑯,,,,,,,,,,,,,15, 3,Ｋミッキｰマンデｰ, 68,ムｰア, 1.9, 67, -10,   9, 9, 22.9,⑫⑭⑰,,,,,,,,,,,,
16, 1,Ｐオｰミハンコック, 32,藤懸貴, 5.5, 33,  -1, -41,14,300.0,⑦⑫⑮,,,,,,,,,,,,,16, 1,Ｐリッカシェクル, 64,藤懸貴, 2.0, 65,  -7,   4,17,420.0,⑩⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,17,Ｏサトノフェニックス, 65,幸英明, 2.0, 57,* -1, -16,15,184.6,⑰③③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:重(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:5),,,,,,,,,,,
