13年 3月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 3月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1800m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ2000m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 7, 9,Ｋカシュクｰル, 42,藤岡佑, 1.6, 43, -13,*  5,11, 75.8, ⑯⑮, 7, 8,Ｈサウンドアドバイス, 63,幸英明, 1.2, 60,  -5,   4, 7, 16.6, ⑧⑧, 7, 8,Ｋメイショウロｰラン, 64,秋山真, 0.4, 74,   3,   7,11,109.8, ⑧⑧, 7, 7,Ｈピエナファンタスト, 80,国分恭, 0.8, 80,   8,   4,14,257.2, ⑯⑯
 8,15,Ｉクラシカルバリュｰ, 45,デムｰ, 1.7, 44,  -5,  -4, 6, 18.4, ⑪⑩, 8, 4,Ｃダブルファンタジｰ, 68,長岡禎, 1.3, 59,  -1,  -2, 3,  6.2, ⑤⑤, 8, 7,Ｈゴｰイングストｰン, 72,幸英明, 0.4, 75,   3,   6, 9, 33.1, ⑦⑦, 8,11,Ｄアドマイヤコマンド, 85,幸英明, 0.9, 81,  11,  -1,10, 83.9, ⑫⑫
 9, 4,Ｊサンライズテナンゴ, 43,池添謙, 1.7, 43,  -9,  -1, 8, 42.0, ⑫⑫, 9, 2,Ｊグロリｰレヴュｰ, 51,藤岡佑, 2.5, 48,  -6,  -7,10,172.3, ⑨⑨, 9, 2,Ｂニジブルｰム, 81,岡田祥, 0.4, 75,   0,* 12, 6, 14.4, ⑩⑩, 9,12,Ｉミキノバンジョｰ, 80,太宰啓, 1.0, 77,* 16, -16, 7, 16.8, ②②
10,11,Ｃグレイングロｰス, 59,川田将, 1.9, 41,   2, -13, 3, 10.1, ⑥⑥,10, 5,Ｉアウトシャイン, 55,デムｰ, 3.2, 44,  -2, -17, 5,  9.1, ⑥⑦,10, 3,Ｉアイムヒアｰ, 70,川島信, 1.0, 67,   6,  -7, 8, 29.5, ③②,10, 5,Ｊダノンスパシｰバ, 80,秋山真, 1.1, 77,  10,  -6, 9, 32.1, ⑩⑩
11,14,Ｈテイエムオｰルエｰ, 48,太宰啓, 1.9, 42, -11,   1,15,216.6, ⑭⑭,,,,,,,,,,,,,11,11,Ｌシゲルリジチョウ, 62,小牧太, 1.6, 62,  -1,  -3,10, 39.7, ⑪⑫,11,10,Ａゴｰルスキｰ, 87,バルジ, 1.1, 76,* 15, -13, 6, 11.8, ⑥④
12, 6,Ｐセトパラダイス, 18,小林徹, 2.2, 38, -12,  -1,16,414.9, ⑮⑯,,,,,,,,,,,,,12, 5,Ｊダイモス, 66,熊沢重, 1.8, 56,*  7, -20,12,330.9, ②③,12,16,Ｍミッキｰドリｰム, 77,小牧太, 1.2, 76,* 15, -16, 8, 22.4, ④③
13,13,Ｎタガノヴェルサｰレ, 38,上村洋, 2.3, 38,  -2, -12,10, 75.1, ⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｅメダリアビｰト, 85,津村明, 1.2, 76,  13, -13,11, 88.3, ③⑤
14,10,Ｄニシオキボオト, 57,佐久間, 2.3, 37,   4, -18, 9, 70.2, ③③,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｎホワイトピルグリム, 74,上村洋, 1.5, 73,  11, -10,15,264.6, ⑬⑬
15, 5,Ｇサトノラｰク, 53,熊沢重, 2.5, 35, -10,  -7,13,120.6, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,15,13,Ｏトゥニｰポｰト, 74,川島信, 1.7, 70,* 17, -27,12, 91.2, ①①
16, 8,Ｍランドリｰマｰ, 38,長岡禎, 3.0, 31,  -1, -20,14,184.7, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｐショウナンライジン, 72,岡田祥, 2.0, 66,  13, -23,16,271.9, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:78 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,
"単勝:7,880円 複勝:07=1,160円 01=230円 12=110円 枠連:10,270円",,,,,,,,,,,,単勝:250円 複勝:09=130円 01=210円 06=360円 枠連:640円,,,,,,,,,,,,"単勝:510円 複勝:01=190円 04=180円 06=350円 枠連:1,080円",,,,,,,,,,,,単勝:560円 複勝:04=200円 15=150円 03=240円 枠連:560円,,,,,,,,,,,
"馬連:32,620円 ワイド:01-07=5,000円 07-12=1,300円 01-12=310円",,,,,,,,,,,,"馬連:840円 ワイド:01-09=430円 06-09=850円 01-06=1,430円",,,,,,,,,,,,"馬連:1,090円 ワイド:01-04=430円 01-06=1,350円 04-06=870円",,,,,,,,,,,,馬連:930円 ワイド:04-15=420円 03-04=860円 03-15=470円,,,,,,,,,,,
"馬単:101,470円 3連複:9,370円 3連単:220,750円",,,,,,,,,,,,"馬単:1,320円 3連複:4,900円 3連単:16,560円",,,,,,,,,,,,"馬単:2,470円 3連複:5,430円 3連単:28,520円",,,,,,,,,,,,"馬単:2,150円 3連複:2,600円 3連単:13,650円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  芝1600m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,武庫川ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａナムララオウ, 69,国分恭,, 67,  -2,* 14, 1,  2.6,⑥⑥④, 1, 3,Ａシゲルスタｰキング, 79,藤田伸,, 77,   2,* 11, 1,  2.3,⑩⑪⑧, 1,13,Ｈトウケイヘイロｰ, 76,川田将,, 85,* 13,   6, 3,  5.5, ②②, 1,10,Ｅリバｰスタｰリング, 77,上村洋,, 76,   0,  12,13, 79.7, ④③
 2, 7,Ｇマイネルゲイナｰ, 57,バルジ, 0.6, 63,  -1,   9, 7, 21.6,④⑤⑤, 2, 1,Ｃナリタムｰンライト, 75,池添謙, 0.0, 76,*  4,*  7, 4,  7.8,⑥⑤⑤, 2, 9,Ｃエｰシンミズｰリ, 83,岩田康, 0.2, 84,   8,* 10, 1,  2.5, ⑧⑧, 2, 2,Ｈクラッシュアゲン, 76,デムｰ, 0.0, 77,*  2,  10, 5,  9.2, ①①
 3, 5,Ｈレッドクラｰケン, 55,幸英明, 0.6, 61,*  0,   5, 9, 43.2,①①①, 3, 4,Ｂオｰバｰヘッド, 76,太宰啓, 0.8, 72,   2,   6, 5, 15.4,⑪⑫⑪, 3,10,Ａアルティシムス, 88,秋山真, 0.5, 80,   7,*  9, 6, 16.1, ⑩⑩, 3, 3,Ｐコリンブレッセ, 69,幸英明, 0.0, 75,*  1,  11, 4,  6.8, ②②
 4,12,Ｄレゾンドｰルシチｰ, 63,小林徹, 0.9, 61,  -3,   8, 4, 11.6,⑦⑦⑥, 4, 7,Ｄミルクディッパｰ, 75,岩田康, 1.2, 66,*  4,  -3, 2,  4.3,⑦⑦③, 4, 5,Ｆセイルラｰジ, 80,バルジ, 0.7, 78,  11,   0, 2,  4.1, ⑤⑤, 4,15,Ｂスズカロジック, 80,川田将, 0.1, 75,  -3,* 14, 1,  4.2, ⑦⑦
 5,11,Ｂアンシャックルド, 68,四位洋, 1.0, 61,  -2,   4, 2,  3.2,⑤③③, 5, 9,Ｆドリｰムチャｰジ, 72,デムｰ, 1.2, 71,   4,   0, 8, 31.2,⑬⑩⑦, 5, 1,Ｊラフォルジュルネ, 75,池添謙, 0.7, 78,   6,*  9, 9, 35.2, ⑫⑫, 5, 9,Ｆナリタハリケｰン, 77,池添謙, 0.3, 74,  -5,* 16, 7, 12.3, ⑫⑩
 6, 2,Ｃメイショウユニオン, 65,川島信, 1.1, 61,  -4,   9, 6, 21.0,⑩⑩⑧, 6,10,Ｋロングスロｰイン, 69,上村洋, 1.3, 67,*  5,  -5,12,100.6,②②②, 6, 6,Ｂダノンウィスラｰ, 84,デムｰ, 0.7, 77,   8,   3, 4,  6.9, ⑦⑦, 6, 1,Ｇハヤブサ, 76,津村明, 0.4, 73,   0,   9, 6,  9.4, ③⑤
 7, 3,Ｆウエストソング, 60,岩田康, 1.1, 59,  -4,   8, 3,  5.2,⑧⑨⑦, 7, 8,Ｇリｰサムポイント, 71,藤岡佑, 1.4, 67,   1,   3,11, 95.9,⑫⑬⑫, 7, 3,Ｍラインジェシカ, 70,藤岡佑, 0.7, 78,   7,   6, 7, 16.4, ⑨⑨, 7, 6,Ｄゴｰルドゼウス, 77,バルジ, 0.4, 72,  -3,  11,11, 40.5, ⑧⑧
 8,10,Ｅヒミノオオタカ, 62,デムｰ, 1.1, 61,* -1,   2, 5, 12.3,②②②, 8, 2,Ｊワイドクロス, 70,国分恭, 1.5, 65,   3,  -3, 6, 18.4,⑧⑨⑩, 8, 2,Ｇドリｰムヒｰロｰ, 78,太宰啓, 0.8, 76,* 14,  -7, 8, 23.6, ①①, 8, 8,Ａオｰスミイｰジｰ, 84,岩田康, 0.6, 71,  -4,  11, 2,  4.5, ⑨⑨
 9, 1,Ｋエｰシンヒリュｰ, 46,岡田祥, 2.0, 53,  -4,   1,10, 46.7,⑨⑧⑪, 9,13,Ｅアｰセナルゴｰル, 75,小牧太, 1.5, 64,*  4,  -5, 3,  5.5,⑤⑥⑥, 9, 8,Ｅナシュワンヒｰロｰ, 80,幸英明, 0.9, 77,  11,  -4, 5, 14.8, ⑥⑥, 9,12,Ｍデオヴォレンテ, 73,四位洋, 0.7, 71,   0,   6, 3,  6.1, ⑤④
10, 8,Ｉスピｰディシャｰプ, 51,長岡禎, 2.0, 55,  -6,   5,13,432.4,⑪⑫⑫,10, 6,Ｌエルダリオン, 61,四位洋, 1.7, 64,*  5,  -9, 7, 22.8,①①①,10, 7,Ｉモズ, 75,国分恭, 1.1, 71,* 12, -10,10, 84.8, ④③,10,16,Ｋトｰホウジャパン, 74,太宰啓, 0.7, 72,  -8,* 17,10, 39.6, ⑭⑬
11, 6,Ｍユニバｰサルキング, 12,熊沢重, 2.3, 52,  -5,   0, 8, 26.9,⑫⑪⑩,11,12,Ｈマイネルソウル, 70,バルジ, 3.1, 54,*  4, -19,10, 51.0,③③⑨,11,12,Ｌワｰルドブルｰ, 73,上村洋, 1.3, 70,   7,  -3,13,244.5, ⑪⑪,11, 4,Ｌサカジロゴｰルド, 73,熊沢重, 0.9, 68,  -1,   5,12, 52.6, ⑥⑥
12, 4,Ｊクレバｰムｰン, 48,岩崎翼, 4.3, 37,  -3, -22,11,202.4,③④⑨,12,11,Ｉマルティニｰク, 70,川田将, 3.6, 51,*  4, -24, 9, 31.8,⑨⑧④,12,11,Ｄステキナシャチョウ, 81,大下智, 1.8, 65,   6,  -7,12,221.1, ⑬⑬,12,14,Ｉクｰルヴェント, 75,小牧太, 1.3, 65,  -8,  10, 9, 22.6, ⑬⑭
,,,,,,,,,,,,13, 5,Ｍブルｰミングメイン, 61,長岡禎, 7.4, 31,   3, -54,13,339.7,④④⑬,13, 4,Ｋイセノスバル, 75,小林徹, 1.9, 63,  11, -18,11,167.4, ③④,13, 5,Ｏホホヲヨセテ, 71,藤田伸, 1.4, 66,  -6,   8,14,157.8, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,11,Ｊキクノレジｰナ, 75,岩崎翼, 1.7, 62,  -6,   4,15,201.5, ⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｃライブリシｰラ, 79,藤岡佑, 1.9, 62, -11,  10, 8, 17.2, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
