13年 7月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,13年 7月20日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 4R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,いわき特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｇウインフェニックス, 43,石橋脩,, 53, -10,*  3, 1,  2.3,⑪⑧⑤, 1, 9,Ｄジョブックガｰタｰ, 60,武士沢,, 61, -15,* 11, 2,  4.5, ⑪⑪, 1, 2,Ｉビバゴｰルデン, 51,柴田大,, 72,*  8,* -6, 5, 14.0,①①①, 1, 9,Ｂウインクリアビュｰ, 80,横山典,, 75,  -4,* 24, 3,  5.4,⑪⑩⑩
 2, 5,Ｂチュロ, 53,戸崎圭, 0.0, 49,* -8,  -2, 4,  7.3,①①①, 2,16,Ｋムネニアオリボン, 53,原田和, 0.0, 60, -12,*  8,10, 86.4, ⑥⑤, 2, 7,Ｃカネトシエタｰナル, 64,柴田善, 0.6, 67,   2,* -1, 3,  4.5,⑫⑫⑧, 2,11,Ｇエレガンテココ, 75,宮崎北, 0.2, 66,* 19, -24, 9, 66.6,①①①
 3,10,Ｈコスモカパルア, 41,嘉藤貴, 0.6, 43,* -8, -10,11,161.1,⑦④④, 3,14,Ｅラフアウトラウド, 60,柴田大, 0.1, 59,* -9,   5, 9, 35.2, ②②, 3, 8,Ｄモンプレジｰル, 60,伊藤工, 0.9, 62,   4,  -8, 6, 23.1,⑪⑧⑥, 3, 8,Ｃマイネルディｰン, 79,柴田大, 0.3, 74,   0,  15, 2,  4.0,⑧⑧⑧
 4,11,Ｆティｰエスギムレ, 45,宮崎北, 0.6, 47, -10,  -3, 7, 30.6,⑩⑩⑨, 4, 8,Ａマキャヴェッリ, 63,田辺裕, 0.3, 57,*-10,   4, 3,  4.9, ③③, 4, 1,Ｌエルインペレイタｰ, 45,西田雄, 0.9, 61,*  6, -17, 4,  8.3,③②②, 4, 1,Ａシベリアンスパｰブ, 83,戸崎圭, 0.6, 65,   4,  -1, 5,  8.4,③②④
 5, 4,Ｄバルコドｰル, 46,江田照, 0.9, 42, -12,  -6, 6, 29.0,⑨⑪⑪, 5,11,Ｈカワキタプラウド, 56,柴田善, 0.3, 57,* -8,   2, 4,  8.2, ①①, 5,12,Ｋリネンウインド, 46,杉原誠, 1.0, 64,   1,* -3,15,362.5,⑬⑮⑪, 5, 2,Ｅマンボネフュｰ, 77,蛯名正, 0.6, 67,   0,   6, 1,  2.9,⑤⑤⑤
 6, 9,Ｊテンノハゴロモ, 33,田辺裕, 0.9, 39,* -8, -15, 3,  5.7,③③③, 6, 7,Ｌデラウメイア, 51,江田照, 0.4, 57, -12,   5, 8, 34.2, ⑤⑥, 6, 4,Ｂホアピリ, 66,内田博, 1.2, 60,   3, -14, 1,  2.6,⑦⑥③, 6, 4,Ｈフェイルノｰト, 74,松岡正, 0.6, 69,  -2,  13, 8, 60.6,⑨⑨⑨
 7, 2,Ｅカシノカｰム, 45,西田雄, 1.0, 40, -10,  -9,10, 47.6,⑧⑨⑩, 7, 1,Ｃアキノアッパｰ, 61,嶋田純, 0.4, 55, -20,* 11, 5, 13.2, ⑭⑫, 7,13,Ｊシェｰンフレｰル, 49,嶋田純, 1.5, 55,*  6, -24, 8, 45.7,④④⑤, 7, 6,Ｊアｰスガルド, 68,石橋脩, 0.6, 68,  -1,   9,11,115.9,⑦⑥⑥
 8, 8, マイネルスコｰプ,---,柴田大, 1.2, 39,  -9, -15, 9, 37.2,⑤⑦⑦, 8, 6,Ｆホクレアパパ, 58,石橋脩, 0.4, 57, -11,   5, 6, 19.3, ④④, 8,11,Ｅカシマシャドウ, 55,二本柳, 1.5, 58,   4, -16,10, 66.8,⑭⑨⑦, 8, 7,Ｋラシｰマ, 66,江田照, 0.6, 69,  -4,  16,10, 79.6,⑩⑪⑪
 9, 1,Ｉクラウンシンホニｰ, 35,松岡正, 1.9, 29,  -9, -25, 8, 36.4,④⑥⑥, 9, 5,Ｊバシニアティヴ, 53,大庭和, 0.7, 54, -14,   5, 7, 32.3, ⑦⑧, 9, 9,Ｎワイハｰノカゼ, 42,松岡正, 1.6, 57,   2, -15, 9, 51.6,⑨⑩⑩, 9, 5,Ｄエｰブフウジン, 78,田辺裕, 0.8, 65,   0,   5, 7, 14.7,⑥⑦⑦
10, 7,Ｃオルカアタック, 46,嶋田純, 3.0, 18,* -8, -44, 5, 11.6,②②②,10,13,Ｂイｰグルカッタｰ, 61,戸崎圭, 0.7, 54, -15,   4, 1,  2.3, ⑨⑨,10,15,Ｆセイウンミｰナ, 52,武士沢, 1.6, 55,   5, -23,11, 85.7,⑩⑤⑨,10, 3,Ｆフィロパトｰル, 76,嶋田純, 1.0, 60,   5,  -6, 4,  8.1,④④②
11, 6,Ａハｰトビｰトハｰツ, 55,田中勝, 3.3, 17,* -7, -47, 2,  3.8,⑥⑤⑧,11, 2,Ｉカシマルフィ, 56,杉原誠, 0.8, 53, -15,   3,12,127.6, ⑧⑩,11,16,Ａトｰセンゴｰジャス, 68,戸崎圭, 2.1, 51,   1, -20, 2,  3.3,⑮⑭⑬,11,10,Ｉトｰセンヤマト, 69,田中勝, 5.1, 25,   4, -64, 6,  8.8,②③③
,,,,,,,,,,,,12, 4,Ｇジョリファム, 57,松岡正, 1.3, 47, -18,   1,13,145.1, ⑫⑬,12,10,Ｏヤマガｰル, 31,花田大, 2.3, 50,  -2, -16,12,164.3,⑯⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,13,12, メイショウパｰサｰ,---,小島太, 2.0, 42, -15,  -7,14,242.8, ⑩⑦,13, 6,Ｈケンブリッジモス, 51,山崎亮, 2.7, 45,   3, -35,16,659.4,⑥⑦⑫,,,,,,,,,,,,
,,,,,,,,,,,,14,15,Ｍアグランディｰル, 44,田中勝, 3.0, 33, -16, -14,11, 87.3, ⑬⑭,14, 5,Ｇピｰスバイオ, 52,宮崎北, 3.7, 40,*  6, -55, 7, 41.8,②③④,,,,,,,,,,,,
,,,,,,,,,,,,15, 3,Ｎネフライト, 29,五十嵐, 3.0, 33, -20, -11,16,637.5, ⑯⑮,15,14,Ｍハナズタイガｰ, 43,長岡禎, 4.3, 35,   2, -53,14,316.8,⑧⑪⑭,,,,,,,,,,,,
,,,,,,,,,,,,16,10,Ｏベルモントツクバ, 25,山崎亮, 4.5, 20, -18, -25,15,575.1, ⑮⑯,16, 3,Ｐタマオ, 20,嘉藤貴, 5.0, 33,   1, -59,13,308.9,⑤⑬⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:4),,,,,,,,,,,
"単勝:230円 複勝:03=140円 05=240円 10=3,230円 枠連:980円",,,,,,,,,,,,"単勝:450円 複勝:09=190円 16=1,470円 14=710円 枠連:8,450円",,,,,,,,,,,,"単勝:1,400円 複勝:02=280円 07=180円 08=430円 枠連:1,030円",,,,,,,,,,,,"単勝:540円 複勝:09=180円 11=1,360円 08=160円 枠連:860円",,,,,,,,,,,
"馬連:1,060円 ワイド:03-05=490円 03-10=8,140円 05-10=11,420円",,,,,,,,,,,,"馬連:20,200円 ワイド:09-16=5,270円 09-14=1,610円 14-16=11,850円",,,,,,,,,,,,"馬連:2,130円 ワイド:02-07=770円 02-08=2,310円 07-08=880円",,,,,,,,,,,,"馬連:22,720円 ワイド:09-11=4,630円 08-09=390円 08-11=4,100円",,,,,,,,,,,
"馬単:1,780円 3連複:47,940円 3連単:124,480円",,,,,,,,,,,,"馬単:27,920円 3連複:72,790円 3連単:351,740円",,,,,,,,,,,,"馬単:4,520円 3連複:8,230円 3連単:51,830円",,,,,,,,,,,,"馬単:31,690円 3連複:21,730円 3連単:190,990円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  芝1200m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ福島,,,,,,,,,,,,,,,,,,,,,,,,白河特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａナンヨｰノキョｰ, 67,嶋田純,, 57,  -5,*  5, 2,  4.0,⑥⑨⑥, 1,10, ブルｰストｰン,---,蛯名正,, 55,*  4, -17, 2,  5.2, ①①, 1,14,Ａハッピｰマリｰン, 73,柴田大,, 73,   3,  12, 2,  5.7,⑤⑦⑤, 1,16,Ｌフレデフォｰト, 72,柴田善,, 79,   4,* 11, 8, 16.9, ⑩⑨
 2, 4,Ｃアルマネアン, 61,石橋脩, 0.2, 57,  -5,*  1, 5, 13.0,⑫⑥④, 2, 1, アロｰズグリｰム,---,田中勝, 0.1, 47, -18,*  2, 3,  6.4, ⑪⑪, 2, 7,Ｈサマｰティアラ, 69,西村太, 0.1, 75,   2,* 15, 9, 44.3,⑧⑪⑧, 2,13,Ｃケイアイエレガント, 78,石橋脩, 0.0, 81,  10,   4, 6, 11.9, ⑥⑤
 3,13,Ｂヤマトダイアンサス, 63,戸崎圭, 0.3, 55,* -1,  -5, 1,  2.2,③①①, 3,14, パッシオｰネラヴィ,---,松岡正, 0.1, 51,  -4, -11, 6, 11.3, ⑥⑥, 3, 6,Ｉスカルラット, 67,嘉藤貴, 0.1, 72,*  4,   9,12,159.6,⑬⑤④, 3, 9,Ａダノンエレガント, 86,横山典, 0.1, 83,* 18,  -5, 5,  8.6, ①①
 4, 5,Ｅジンジャｰミスト, 52,内田博, 0.3, 56,* -1,  -5, 3,  7.6,⑬③③, 4, 3, エｰスワン,---,江田照, 0.4, 46,  -4, -15,13, 62.4, ⑤⑤, 4,11,Ｆグリュｰネヴォッヘ, 70,松岡正, 0.3, 72,   3,  10, 5, 10.8,⑥⑧⑦, 4,15,Ｈコンサｰトレディ, 74,田辺裕, 0.3, 76,   7,   3, 2,  4.9, ⑧⑥
