11年10月30日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月30日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雨飾山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａカネトシカトリｰヌ, 57,吉田隼,, 57,*-16,   1, 3,  5.1, ③③, 1,11,Ａユジェニックブルｰ, 80,松山弘,, 72,*  2,  14, 1,  2.0,④③③, 1,11,Ｂメイショウサリマン, 76,川須栄,, 72,   2,* 16, 1,  1.6,⑤④④, 1, 6,Ｉコスモロビン, 71,中谷雄,, 80,  14,*  2, 9, 20.9,⑩⑫⑭
 2,11,Ｉヤマニンプレッジ, 45,柴山雄, 0.2, 54,*-16,   0, 4,  8.9, ⑥⑤, 2, 6,Ｅアグネスフリｰダム, 69,勝浦正, 0.1, 74,  -1,* 20, 5, 17.2,⑫⑫⑫, 2, 9,Ｈゴッドフロｰラ, 68,藤懸貴, 0.4, 68,*  4,   9, 3,  7.0,①①①, 2, 3,Ｅホッコｰブレｰヴ, 73,大野拓, 0.3, 79,  14,*  0, 7, 12.5,⑪⑭⑩
 3,10,Ｅウインクルチャチャ, 51,木幡初, 0.4, 52, -19,   1, 5, 10.5, ⑨⑨, 3, 3,Ｂグリッタｰテイル, 72,吉田隼, 0.2, 70,*  3,  11, 2,  2.8,②②②, 3, 2,Ｄデュアルサクセス, 71,杉原誠, 0.6, 69,   2,  13, 4, 11.4,③⑤⑤, 3,14,Ｄアラマサコマンダｰ, 74,勝浦正, 0.3, 78,  16,* -4, 4,  8.5,⑭⑪⑦
 4, 2,Ｃスリｰアフロディテ, 52,松田大, 0.4, 52, -21,*  3, 1,  3.6, ⑦⑦, 4, 1,Ｇヤマチョウフェア, 68,津村明, 0.3, 69,*  3,   9, 4, 12.8,①①①, 4, 8,Ａマツリダジャパン, 77,平野優, 0.7, 67,*  3,   8, 2,  4.3,④③②, 4, 2,Ｏダイコウヒョウ, 63,江田照, 1.0, 72,  16, -14,15,121.1,⑦⑩⑫
 5,16,Ｈシンジルキボウアイ, 46,中舘英, 0.5, 49,*-13, -10, 2,  3.6, ①①, 5,12,Ｊエンジョイタイム, 62,丸田恭, 0.6, 68,  -1,* 15, 8, 57.0,⑩⑪⑪, 5,10,Ｅシュンハレン, 69,松山弘, 1.1, 67,  -2,* 15, 6, 29.9,⑪⑪⑪, 5,10,Ｋアドマイヤネアルコ, 70,川須栄, 1.0, 71,  17, -21, 3,  7.1,⑤④④
 6,17,Ｂトップバゴスタｰ, 53,松山弘, 0.6, 48, -18,  -5, 9, 35.8, ④⑥, 6,10,Ｃアイティゴｰルド, 69,大野拓, 0.7, 66,*  2,   9, 7, 25.0,⑧⑥④, 6, 4,Ｇラインレグルス, 68,森一馬, 1.3, 64,  -1,  10, 5, 16.2,⑩⑩⑦, 6,13,Ａシンボリボルドｰ, 80,木幡初, 1.0, 72,  16, -17, 5, 10.0,⑫⑧⑥
 7, 7,Ｄカｰステンボッシュ, 52,大野拓, 0.6, 53, -23,*  4, 6, 11.8, ⑫⑭, 7, 4,Ｄクリノソｰニャ, 69,杉原誠, 1.0, 66,   0,   9,11,173.8,⑨⑦⑦, 7, 3,Ｃプリティｰマッハ, 71,西村太, 1.6, 62,   0,   7, 8, 62.2,⑦⑧⑧, 7,11,Ｎマイネルダウザｰ, 67,荻野琢, 1.4, 68,* 18, -29,14, 64.4,⑬③③
 8, 3,Ｆリアライズラフィカ, 50,村田一, 0.8, 50, -24,*  4, 7, 12.8, ⑯⑯, 8, 2,Ｆオルレアンノオトメ, 68,中谷雄, 1.2, 64,   1,   5, 6, 18.1,③⑤⑥, 8, 1,Ｉチェリｰソウマ, 59,小野寺, 1.7, 63,  -2,   8,11,127.0,⑨⑨⑩, 8, 5,Ｂグッドカフェ, 78,中舘英, 1.6, 68,  16, -26, 1,  3.5,⑧⑦⑨
