11年 5月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  芝2400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高瀬川ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｏウイントゥルｰラヴ, 42,浜中俊,, 62,* -1,*  1, 9, 31.6,①①①, 1,11,Ａイグアス, 61,四位洋,, 71,* -5,*  3, 4,  5.9,①①①, 1, 9,Ｃタイキパｰシヴァル, 69,藤岡佑,, 77,*  2,   9, 3,  5.8, ①①, 1, 5,Ｇドスライス, 82,川田将,, 90,* 16,   8, 8, 37.0, ②②
 2,13,Ｃロブストニケ, 59,国分優, 0.3, 59,* -3,  -2, 6,  9.3,②②②, 2,10,Ｇダノンハロｰ, 60,岩田康, 0.5, 67,* -7,   1, 1,  3.3,④④④, 2, 8,Ｅゼフィランサス, 66,藤田伸, 0.0, 78,  -2,* 17, 8, 17.9, ④③, 2, 4,Ｃサイオン, 86,安藤勝, 0.2, 86,  11,* 13, 1,  2.7, ⑧⑤
 3, 2,Ｄサフランルｰデンス, 59,小林慎, 0.5, 57,* -3,  -1, 1,  4.6,③③③, 3, 2,Ｂラルゴ, 61,幸英明, 0.7, 66,  -8,*  2, 3,  4.6,⑤⑤⑤, 3, 5,Ｄトップシャイン, 67,四位洋, 0.4, 74,  -5,* 15, 2,  4.2, ⑧⑩, 3, 7,Ｏキャプテンルビｰ, 76,藤岡佑, 0.5, 86,  13,   8,11, 51.1, ④③
 4, 6,Ａネオザスティング, 64,藤懸貴, 0.9, 55,  -4,  -3, 3,  4.9,④⑤⑤, 4, 8,Ｈアｰセナルゴｰル, 57,小牧太, 0.8, 63,  -8,  -1, 6, 14.4,⑥⑥⑥, 4, 6,Ｂエｰティｰランボｰ, 70,国分優, 0.5, 70,  -5,  12, 7, 11.7, ⑩⑤, 4,12,Ｂデイトユアドリｰム, 86,岩田康, 1.0, 81,  10,   7, 3,  4.5, ⑨⑩
 5,14,Ｂユウキオジョウｰ, 60,幸英明, 1.1, 57,  -6,   0, 2,  4.8,⑪⑩⑨, 5, 6,Ｆクレバｰキング, 60,川田将, 0.8, 65,  -8,   0, 7, 16.3,⑨⑧⑦, 5, 3,Ａラフアウェイ, 77,岩田康, 0.5, 71,  -5,  12, 1,  3.5, ⑤⑥, 5, 2,Ｌジｰトップキセキ, 78,小林徹, 1.0, 80,   9,   8, 9, 39.2, ⑩⑨
 6, 9,Ｉブロｰドピｰク, 50,福永祐, 1.1, 55,  -4,  -2, 4,  4.9,⑦⑦⑦, 6, 5,Ｄセルリアンディンゴ, 61,国分優, 0.9, 61,* -7,  -6, 5, 12.1,②③③, 6, 1,Ｆゴットマスタング, 65,国分恭, 0.6, 71,  -6,  13, 5,  8.7, ⑪⑨, 6,14,Ｆハクバドウジ, 83,熊沢重, 1.2, 82,* 17,  -4, 6, 18.3, ①①
 7, 8,Ｋメイショウモンシロ, 50,藤岡佑, 1.1, 57,  -8,*  3,14,155.4,⑫⑬⑫, 7, 9,Ｊトムコウクン, 50,浜中俊, 1.1, 58,* -6, -11, 9, 77.4,③②②, 7,11,Ｇマヤノクレド, 64,和田竜, 0.7, 68,* -1,   3,11,121.1, ②②, 7,10,Ｄサンマルセイコｰ, 85,国分優, 1.3, 78,   9,   6,13,105.3, ⑪⑫
 8, 7,Ｆフィルハｰマジック, 54,川田将, 1.5, 51,  -5,  -6, 5,  7.2,⑨⑨⑥, 8, 3,Ｌキクノアジオ, 35,秋山真, 1.1, 63, -10,   0,11,276.9,⑩⑩⑨, 8, 2,Ｈロｰドハリアｰ, 63,池添謙, 1.2, 62,  -5,   2, 4,  7.6, ⑥⑦, 8, 8,Ｍロリンザｰユｰザｰ, 78,国分恭, 1.3, 78,  11,   4,10, 45.3, ⑥⑧
