11年11月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年11月26日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■10R  ダ2100m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 9,Ａポップイン, 63,蛯名正, 0.9, 53,  -3,  -6, 3,  4.9, ⑨⑩, 9,10, アンブロｰクン,,蓑島靖,208.7,,,,11,125.6,⑤⑤⑤, 9, 8, イケジャングル,---,木幡初, 1.3, 41, -28,  -1,11,141.0, ⑪⑪, 9, 1,Ｄニシノヴァンクｰル, 82,蛯名正, 1.4, 73,   8,   1, 3,  6.4,⑦⑧⑤
10, 2,Ｄコスモリボン, 51,三浦皇, 1.0, 52,  -3,  -9, 5, 10.5, ⑥⑦,10,11, アイソトｰプ,,石神深,209.3,,,, 5, 16.8,⑩⑫⑫,10,12, パｰルイアリング,---,嶋田純, 1.5, 36, -24, -10, 9, 47.2, ⑥⑥,10, 9,Ｂエルドラゴン, 83,嶋田純, 1.5, 74,   5,   6,11, 61.2,⑨⑪⑬
11,16,Ｊサンマルダｰム, 47,田中勝, 1.1, 51,  -2,  -9,11, 60.2, ⑩⑧,11, 7, ムライチンタ,,柴田大,209.4,,,,13,156.9,⑫⑩⑪,11,10, マリンブラスト,---,後藤浩, 1.8, 33, -27, -11, 6, 15.6, ⑨⑨,11,10,Ｊジｰルドリル, 78,シュタ, 1.5, 72,*  8,  -3, 9, 27.8,②②②
12,12,Ｅナムラナデシコ, 51,柴山雄, 1.5, 48,  -5,  -8,10, 48.6, ⑫⑬,12, 9, テイエムタカシオ,,大庭和,213.9,,,,12,126.6,⑪⑬⑬,12, 9, レヴィストｰン,---,丸山元, 2.1, 27, -24, -18, 5, 13.1, ⑦⑦,12, 4,Ｐセイカミカワ, 68,津村明, 2.1, 70,   4,   3,13, 86.4,⑭⑭⑭
13,13,Ｎディアエボニｰ, 46,大庭和, 1.6, 50,  -7,  -5,14,151.1, ⑭⑭,13, 2, シャトルベクタｰ,,鈴木慶,214.6,,,,10, 51.3,③⑥⑨,,,,,,,,,,,,,13, 2,Ｏタケルハヤテ, 73,石橋脩, 2.1, 69,*  9,  -6, 5, 12.1,③④③
14,11,Ｐキャラメリゼ, 21,鈴来直, 1.8, 47,  -9,  -6,16,307.3, ⑮⑮,14,12, メジロオマリｰ,,浜野谷,215.0,,,, 4, 16.3,⑭⑭⑭,,,,,,,,,,,,,14,11,Ｍリラティビティ, 76,デムｰ, 2.9, 63,   7, -11,10, 31.3,⑥⑦⑦
15, 6,Ｏスカイアｰト, 43,嶋田純, 2.1, 44,  -3, -16,13,108.0, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｋワンダｰティンバｰ, 77,中谷雄, 4.1, 57,   6, -18,15,304.9,⑤⑥⑩
16, 1,Ｉロｰズフラッシュ, 47,木幡初, 2.8, 39,  -4, -21,15,170.9, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:0),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
"単勝:1,700円 複勝:15=490円 10=150円 07=360円 枠連:1,530円",,,,,,,,,,,,"単勝:480円 複勝:01=140円 03=360円 05=110円 枠連:2,190円",,,,,,,,,,,,"単勝:190円 複勝:03=130円 11=460円 07=720円 枠連:1,320円",,,,,,,,,,,,単勝:350円 複勝:03=150円 12=130円 15=210円 枠連:550円,,,,,,,,,,,
"馬連:2,610円 ワイド:10-15=970円 07-15=2,790円 07-10=630円",,,,,,,,,,,,"馬連:4,200円 ワイド:01-03=780円 01-05=180円 03-05=500円",,,,,,,,,,,,"馬連:1,690円 ワイド:03-11=750円 03-07=1,300円 07-11=4,100円",,,,,,,,,,,,馬連:630円 ワイド:03-12=280円 03-15=630円 12-15=500円,,,,,,,,,,,
"馬単:7,700円 3連複:9,340円 3連単:71,640円",,,,,,,,,,,,"馬単:7,390円 3連複:1,460円 3連単:16,100円",,,,,,,,,,,,"馬単:2,340円 3連複:13,060円 3連単:38,270円",,,,,,,,,,,,"馬単:1,280円 3連複:1,580円 3連単:7,450円",,,,,,,,,,,
■ 2R  ダ1300m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 8R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｷｬﾋﾟﾀﾙｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｆクリムゾン, 49,デムｰ,, 61,* -4,*  2, 4,  9.9, ②②, 1,17,Ｃレッドシャンクス, 57,横山典,, 61,  -8,*  7, 3,  4.0,⑦⑥⑥, 1,13,Ｊウォンビｰロング, 71,横山典,, 72,   3,   7, 8, 20.5, ⑤⑤, 1, 5,Ｂアプリコットフィズ, 92,田中勝,, 92,  17,   8, 1,  2.4, ③④
 2, 9,Ａディアワイズマン, 65,吉田豊, 0.4, 57,* -5,* -1, 5, 10.1, ④③, 2, 9,Ｋマイネルエクレウス, 43,メンデ, 0.3, 62, -11,* 10, 6, 19.7,⑭⑮⑪, 2,16,Ｈドビュッシｰ, 73,柴田善, 0.0, 75,  -1,* 13, 2,  8.4, ⑬⑫, 2,13,Ｆガルボ, 86,石橋脩, 0.1, 90,  15,   8, 7, 33.1, ⑥⑤
 3, 5,Ｅラパｰジュ, 50,蛯名正, 0.6, 57,* -3,  -4, 1,  2.4, ①①, 3, 6,Ｈロジサンデｰ, 50,三浦皇, 0.3, 60,  -8,   3, 9, 40.3,②⑤⑤, 3, 8,Ｄクレヨンロケット, 75,メンデ, 0.1, 72,*  4,   4, 1,  1.7, ②②, 3,10,Ａマイネルラクリマ, 93,吉田豊, 0.1, 90,  15,*  9, 5,  8.1, ⑦⑦
 4, 3,Ｌミルクトゥｰス, 31,木幡初, 1.5, 49,  -9,  -6,11,187.8, ⑦⑧, 4, 7,Ｇコスモアマルフィ, 52,中谷雄, 0.4, 55,* -5,  -4,14, 74.2,③①①, 4,10,Ｃハタノゼフィロス, 75,柴山雄, 0.2, 72,  -1,* 11, 4, 11.5, ⑨⑨, 4, 8,Ｃエアラフォン, 90,メンデ, 0.1, 92,  14,* 12, 4,  7.3, ⑩⑩
 5,14,Ｇキボウダクリチャン, 49,嶋田純, 1.7, 48,  -9,  -8, 6, 12.2, ⑫⑨, 5, 3,Ｒセイクリッドロｰド, 24,柴山雄, 0.4, 58,  -9,   4,15, 96.3,④⑦⑦, 5,14,Ｅエｰブポセイドｰン, 74,後藤浩, 0.4, 69,   2,   5, 6, 14.7, ⑧⑧, 4,15,Ｋコスモセンサｰ, 83,柴田大, 0.1, 93,* 18,   5, 9, 49.8, ④③
 6, 2,Ｄコンサｰトレディ, 54,丸山元, 1.9, 46,  -7, -12, 2,  4.6, ③④, 6, 4,Ｂキンラン, 60,蛯名正, 0.5, 57,  -9,   3, 4,  7.0,⑨⑧⑧, 6, 6,Ｋトｰアクリスタル, 66,丸山元, 0.4, 69,*  4,   0,12,136.0, ①①, 6,12,Ｄレッドスパｰダ, 89,横山典, 0.4, 85,* 18,  -1, 3,  5.7, ②②
 7, 6,Ｉウエスタンルｰチェ, 45,石橋脩, 2.0, 45,  -7, -12,10,133.8, ⑤⑥, 7, 8,Ａベルウッドホルン, 73,後藤浩, 0.6, 55,  -9,   1, 1,  3.4,⑩⑨⑨, 7,15,Ｇリアルアヴェニュｰ, 73,石橋脩, 0.5, 68,   3,   2, 3,  9.3, ③④, 7, 7,Ｍチョウカイファイト, 78,蛯名正, 0.5, 87,  11,*  9,14,237.9, ⑫⑫
 8, 1,Ｏラブファンディ, 25,千葉直, 2.3, 44, -12,  -9,13,286.8, ⑨⑫, 8,11,Ｑライトヴァｰス, 33,津村明, 0.6, 57, -12,*  7, 8, 38.3,⑮⑬⑮, 8, 5,Ｂニシノサンタロウ, 75,嶋田純, 0.5, 71,  -3,* 11,11, 71.5, ⑭⑮, 8, 6,Ｈスマｰトステｰジ, 85,武豊  , 0.5, 86,  12,   8, 6, 26.9, ⑬⑪
 9,10,Ｃフリポンヌ, 56,武士沢, 2.3, 43,  -7, -14, 7, 19.9, ⑧⑦, 9,12,Ｄエアロケット, 57,デムｰ, 0.7, 51,* -5,  -7, 2,  3.9,⑤②②, 9,11,Ａミエノグレｰス, 76,武豊  , 0.6, 70,  -3,  10, 7, 16.1, ⑮⑭, 9, 9,Ｊストロングガルｰダ, 84,丸山元, 0.7, 84,  12,   5,13,156.9, ⑨⑨
10,15,Ｂシルクダヴィンチ, 59,三浦皇, 2.4, 42, -13,  -9, 3,  4.8, ⑮⑭,10, 1,Ｍマイネサムサラ, 40,シュタ, 0.9, 53, -10,   0,13, 56.1,⑧⑪⑫,10, 9,Ｉニシノフェミニン, 73,蛯名正, 0.9, 67,   1,   2, 9, 32.1, ⑦⑦,10, 3,Ｇムクドク, 85,津村明, 0.7, 83,   9,*  9,10, 60.2, ⑪⑬
11,13,Ｈオパｰルキッド, 45,津村明, 2.5, 42, -14,  -8, 8, 22.0, ⑯⑯,11,15,Ｊアポロテイスト, 44,柴田善, 0.9, 54, -11,   1, 5, 19.6,⑫⑭⑭,11,12,Ｏミスタｰロックマン, 57,シュタ, 1.2, 66,   1,   2,14,205.1, ⑩⑩,11, 4,Ｌスズジュピタｰ, 82,柴田善, 0.9, 83,   8,*  9,12, 79.6, ⑭⑮
12, 7,Ｎサウンズファン, 28,柴田大, 2.5, 43, -11, -12,16,643.9, ⑩⑪,12, 5,Ｅダイメイサンデｰ, 55,丸山元, 1.0, 48,  -8,  -8, 7, 25.4,①④④,12, 2,Ｆジェットヴォイス, 74,三浦皇, 1.2, 65,   2,  -1, 5, 13.3, ⑥⑥,12,14,Ｅゴｰルスキｰ, 87,デムｰ, 1.0, 80,  14,  -2, 2,  4.3, ⑧⑧
13, 4,Ｋチクシタイショウ, 33,大庭和, 2.8, 40, -12, -13,15,456.7, ⑬⑬,13, 2,Ｏジェイケイドリｰム, 38,石橋脩, 1.2, 52, -15,   4,16, 98.4,⑰⑱⑱,13, 7,Ｍマンマルコ, 61,田中勝, 2.0, 59,  -1,  -3,13,143.2, ⑫⑬,13, 1,Ｎエｰシンジャッカル, 76,三浦皇, 1.1, 80,* 19, -12,11, 72.8, ①①
14,11,Ｐフレンドブライト, 20,的場勇, 3.1, 39,  -6, -22,12,285.6, ⑥⑤,14,10,Ｉガンガンユコウゼ, 45,吉田豊, 1.3, 47, -11,  -5,12, 54.9,⑪⑫⑬,14, 1,Ｎクラウディア, 61,小野寺, 3.1, 54,  -1, -14,15,466.9, ⑪⑪,14,11,Ｉドリｰムゼニス, 85,後藤浩, 1.1, 79,  11,   2, 8, 44.5, ⑮⑭
15,16,Ｍビリｰヴユウ, 31,小野寺, 3.2, 37, -13, -16, 9, 93.3, ⑭⑮,15,18,Ｎコスモプレジデント, 38,柴田大, 1.4, 48,  -9, -10,17,110.4,⑬⑩⑩,15, 4,Ｐバレドクｰル, 56,デムｰ, 3.2, 46,   3, -21,10, 35.6, ④③,15, 2,Ｏシンボリグラン, 73,柴山雄, 1.3, 76,  15,  -8,15,359.2, ⑤⑥
16,12,Ｊマイアイスパｰク, 43,鈴来直, 3.4, 34, -10, -21,14,369.0, ⑪⑩,16,13,Ｆブレイブフォｰス, 55,木幡初, 1.8, 37,* -7, -22,11, 54.6,⑥③③,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,17,14,Ｌコｰリンギデオン, 40,武士沢, 2.1, 39, -13, -12,18,232.6,⑯⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,16,Ｐエヌチョウサン, 36,武豊  ,12.0,-84, -14, ---,10, 43.8,⑱⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,
"単勝:990円 複勝:08=340円 09=230円 05=130円 枠連:2,830円",,,,,,,,,,,,"単勝:400円 複勝:17=190円 09=560円 06=760円 枠連:2,650円",,,,,,,,,,,,"単勝:2,050円 複勝:13=430円 16=180円 08=110円 枠連:1,660円",,,,,,,,,,,,単勝:240円 複勝:05=130円 13=530円 10=220円 枠連:680円,,,,,,,,,,,
"馬連:4,080円 ワイド:08-09=990円 05-08=700円 05-09=520円",,,,,,,,,,,,"馬連:5,700円 ワイド:09-17=2,240円 06-17=2,090円 06-09=8,110円",,,,,,,,,,,,"馬連:7,630円 ワイド:13-16=1,810円 08-13=700円 08-16=330円",,,,,,,,,,,,"馬連:3,170円 ワイド:05-13=1,170円 05-10=330円 10-13=2,480円",,,,,,,,,,,
"馬単:9,040円 3連複:4,520円 3連単:40,960円",,,,,,,,,,,,"馬単:7,640円 3連複:50,520円 3連単:216,560円",,,,,,,,,,,,"馬単:16,560円 3連複:3,690円 3連単:51,440円",,,,,,,,,,,,"馬単:3,990円 3連複:5,420円 3連単:31,480円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,からまつ賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｆマイネルコランダム, 59,石橋脩,, 67,  -3,   2, 4,  7.2, ③④, 1, 5, タｰフデライト,---,メンデ,, 50,*-33,*  9, 2,  3.2, ④③, 1, 4,Ｆタイセイスティング, 64,蛯名正,, 67,   7,*  0, 7, 15.5, ⑨⑩, 1, 4,Ａチュウワプリンス, 83,メンデ,, 86,*  1,* 16, 3,  4.7,③②②
 2, 6,Ａロｰズノｰブル, 64,武豊  , 0.2, 66,* -1,  -2, 3,  6.0, ②②, 2, 8, ジャｰフライト,---,三浦皇, 0.1, 48,*-31,   5, 8, 31.2, ①①, 2,10,Ａヴィンテｰジイヤｰ, 72,田中勝, 0.0, 66,   6,*  2, 1,  3.2, ⑭⑫, 2,11,Ｅポｰルアックス, 79,横山典, 0.2, 79,*  2,   9, 5, 13.3,①①①
 3, 1,Ｌマイネルクリフ, 48,柴田大, 0.3, 68,  -7,*  7,11,104.7, ⑬⑬, 3, 4, ウェルテクス,---,石橋脩, 0.3, 46, -35,   8, 6, 16.1, ③④, 3, 8,Ｂミルキｰブロｰド, 72,後藤浩, 0.0, 66,* 11,  -5, 2,  5.2, ④③, 3, 8,Ｉマイネルグｰト, 72,柴田大, 0.2, 85,  -1,  14, 6, 15.5,②③③
 4,13,Ｅサトノレオパｰド, 59,横山典, 0.5, 61, -10,*  6, 1,  2.3, ⑮⑮, 4,10, ジュリエットソング,---,柴田善, 0.4, 44,*-31,   3, 3,  6.1, ②②, 4, 1,Ｐルンタノチュｰ, 49,筒井勇, 0.2, 66,   5,*  3,16,454.5, ⑬⑭, 4, 3,Ｃトウカイオｰロラ, 80,武豊  , 0.2, 84,   0,* 15, 2,  4.3,⑤⑤⑤
 5, 2,Ｍサンリットレイク, 46,後藤浩, 0.5, 61,  -6,  -1, 9, 52.0, ⑦⑦, 5, 2, ブルｰピアス,---,津村明, 0.6, 45, -39,* 11, 9, 33.0, ⑧⑩, 5,16,Ｎジョウノソナタ, 55,石橋脩, 0.6, 63,   5,*  0,12, 56.8, ⑮⑯, 5, 1,Ｄマリアヴェロニカ, 79,石橋脩, 0.5, 82,  -2,* 15, 4,  5.3,⑦⑦⑦
 6,14,Ｃタイセイグルｰヴィ, 60,メンデ, 0.6, 61,  -7,   1, 2,  4.0, ⑪⑪, 6, 3, タｰフスプライト,---,デムｰ, 0.8, 41, -35,   3, 1,  2.7, ⑥⑤, 6,15,Ｍハｰドロッカｰ, 55,横山典, 0.7, 62,   7,  -4, 8, 18.7, ⑫⑪, 6, 7,Ｇディアフロイデ, 75,柴山雄, 0.7, 77,   0,   7,11,417.5,④④④
 7, 4,Ｂラインロバｰト, 62,吉田豊, 1.0, 56,  -9,  -2, 6, 17.3, ⑭⑭, 7, 9, ヘンリｰフォンテン,---,丸山元, 0.9, 41, -40,   8, 4,  9.2, ⑩⑫, 7, 5,Ｉミリオンヴォルツ, 63,メンデ, 0.8, 61,  10, -11, 9, 20.3, ③④, 7, 5,Ｂアドマイヤプリンス, 81,デムｰ, 0.7, 78,  -2,  11, 1,  2.5,⑩⑨⑥
 8,16,Ｋラトマティｰナ, 50,嶋田純, 1.1, 56, -12,   2,12,110.1, ⑯⑰, 8,14, トウカイジェスタ,---,的場勇, 0.9, 43, -40,   8,13, 89.2, ⑬⑪, 8, 2,Ｊトウショウブｰム, 63,丸山元, 0.9, 60,* 12, -15, 5,  9.3, ①①, 8,10,Ｈヒロノキョウシュウ, 72,吉田豊, 1.0, 78,  -5,* 15,10,381.3,⑪⑪⑪
 9, 5,Ｄプロトリュｰション, 60,蛯名正, 1.3, 53,  -6, -11, 5, 16.0, ⑨⑨, 9, 1, サンタｰナズリボン,---,武士沢, 1.1, 37, -38,   1,10, 42.8, ⑤⑥, 9,14,Ｄエｰペックス, 66,柴山雄, 1.0, 59,   5,  -3,13, 77.2, ⑯⑮, 9, 9,Ｆヒカルアカツキ, 76,柴田善, 1.0, 78,  -3,  11, 7, 21.2,⑨⑩⑨
10, 8,Ｐコスモガラサ, 36,中谷雄, 1.3, 52,  -3, -15,16,443.4, ⑤⑤,10, 7, イナズマソリオ,---,蛯名正, 1.2, 36, -39,   1, 5, 15.6, ⑨⑧,10,13,Ｈロｰマンエンブレム, 64,三浦皇, 1.1, 59,   9, -12,10, 23.4, ⑦⑥,10, 2,Ｋロｰドアイアン, 56,後藤浩, 1.6, 67,  -2,  -1, 8, 49.8,⑥⑥⑧
11, 9,Ｊベニノエクスプレス, 51,丸山元, 1.4, 50,*  0, -22, 8, 39.5, ①①,11, 6, アドリアｰネ,---,柴山雄, 1.3, 39, -44,   8,11, 72.2, ⑮⑮,11, 3,Ｃヴィットリオドｰロ, 69,デムｰ, 1.2, 55,   8, -12, 3,  6.7, ⑩⑨,11, 6,Ｊラガｰアンバｰ, 62,シュタ, 1.9, 65,  -3,  -2, 9, 75.8,⑧⑧⑩
12,10,Ｉゴｰルウェイ, 53,田中勝, 1.6, 48,  -6, -17,13,118.3, ⑩⑧,12,12, マンガンヒカル,---,石神深, 1.4, 33, -39,  -1,14,201.9, ⑪⑨,12,12,Ｋロッソコルサ, 62,木幡初, 1.5, 56,  10, -16,11, 39.8, ⑤⑤,,,,,,,,,,,,
13,12,Ｏイルテアトリｰノ, 38,柴田善, 1.7, 47,* -2, -24,15,419.5, ④③,13,13, ショウナンアゼリア,---,後藤浩, 1.4, 37, -42,   6, 7, 26.4, ⑫⑭,13, 9,Ｇツクバヤマノオｰ, 64,柴田善, 1.6, 55,   8, -15, 4,  8.2, ⑧⑧,,,,,,,,,,,,
14,15,Ｎコスモウンディｰネ, 43,津村明, 2.5, 38,  -6, -28,14,180.4, ⑧⑩,14,11, ツクバコテング,---,小野寺, 1.6, 30, -36,  -6,15,224.0, ⑦⑦,14, 6,Ｌコスモポｰラベア, 59,柴田大, 1.7, 57,   5, -12,14, 85.9, ⑪⑬,,,,,,,,,,,,
15,17,Ｇアサクサニッポン, 55,デムｰ, 2.8, 35,  -7, -31, 7, 26.2, ⑫⑫,15,15, アポロレイラ,---,嶋田純, 1.8, 29, -40,  -4,12, 75.4, ⑭⑬,15, 7,Ｅシルクブルックリン, 66,武豊  , 1.8, 53,* 11, -22, 6, 10.3, ②②,,,,,,,,,,,,
16, 7,Ｑヒヨドリゴエ, 30,武士沢, 2.8, 36, -11, -22,17,646.7, ⑰⑯,,,,,,,,,,,,,16,11,Ｏタｰコイズクラウド, 52,武士沢, 2.1, 53,   9, -19,15,312.4, ⑥⑦,,,,,,,,,,,,
17,11,Ｈリトルビッグマン, 53,大庭和, 3.3, 32,  -3, -44,10, 56.9, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
