11年 6月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月11日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,10,Ｆシｰエｰユウカ, 51,川須栄, 1.8, 38,  -4, -16, 9, 75.2, ⑥⑧, 9, 9,Ｅアキュｰトバイオ, 61,川須栄, 1.9, 53,   2,  -6, 3,  6.4,⑧⑥⑥, 9,12,Ｊヴィッテリア, 64,西田雄, 1.7, 61,   2,   2,12,286.6,⑨⑧⑧, 9,12,Ｃビップピュアレディ, 72,太宰啓, 2.0, 63,   5,  -2, 7, 13.7,⑨⑦⑦
10,13,Ｉサクラエボル, 43,藤岡康, 2.0, 38,   0, -21, 3,  4.8, ⑤⑤,10, 3,Ｊスタｰブルｰウッド, 50,丸田恭, 2.7, 47,   3, -14,10,193.4,②⑤⑤,10, 8,Ｉディアトゥドリｰム, 64,川須栄, 1.8, 62,  -4,   7,11,127.1,⑫⑫⑫,10,11,Ｂゴｰルドモｰル, 74,木幡初, 2.4, 58,*  5,  -8, 1,  3.7,②③③
11, 3,Ｏオセロ, 19,丸田恭, 2.1, 34, -19,  -3, 7, 27.5, ⑮⑮,11,13,Ｍカンシャシテル, 36,西村太, 4.1, 40,  -3, -15,12,239.0,⑫⑬⑬,11, 2,Ｆオネスト, 68,丸田恭, 2.1, 59,   2,  -2, 9, 57.3,⑥⑦⑦,11,10,Ａアドマイヤインディ, 76,上村洋, 2.4, 61,   4,  -4, 6, 11.5,⑩⑩⑨
12, 2,Ｈメイクハピネス, 44,上村洋, 2.2, 34, -16,  -8,11,110.9, ⑭⑭,12, 5,Ｋベニノダイヤ, 47,村田一, 4.3, 37,   0, -21,11,202.5,⑦⑩⑫,12,10,Ｌスズヨタキオン, 61,丸山元, 2.7, 55,   0,  -6,10,104.9,⑪⑩⑩,12, 9,Ｉピサノシャルロット, 67,古川吉, 2.6, 58,   5,  -8,12,158.1,⑥④④
13, 7,Ｊラブステラｰ, 42,水口優, 2.2, 35,  -6, -17,14,219.5, ⑧⑨,13,11,Ｌシゲルシュセキ, 41,赤木高, 5.1, 34,  -1, -27,13,384.1,⑨⑪⑪,13, 9,Ｍワンダｰバイオｰ, 57,藤岡康, 3.4, 54,  -8,   2,13,407.1,⑬⑬⑬,13, 8,Ｋラブアスコットｰ, 63,水口優, 3.2, 54,   4, -13,13,173.1,⑤⑥⑥
14,14,Ｎバンクｰバｰリズム, 27,二本柳, 2.2, 34, -10, -13,15,557.7, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｍラブルビｰ, 60,宮崎北, 3.2, 54,   4, -11,14,296.0,⑦⑨⑩
15, 6,Ｍウッディｰ, 38,西田雄, 3.1, 26, -13, -18,13,183.2, ⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:240円 複勝:05=120円 04=200円 15=140円 枠連:1,240円",,,,,,,,,,,,単勝:210円 複勝:02=110円 10=200円 06=310円 枠連:610円,,,,,,,,,,,,単勝:230円 複勝:11=130円 04=160円 06=150円 枠連:250円,,,,,,,,,,,,"単勝:510円 複勝:14=230円 01=360円 06=230円 枠連:3,330円",,,,,,,,,,,
"馬連:1,120円 ワイド:04-05=370円 05-15=240円 04-15=500円",,,,,,,,,,,,馬連:700円 ワイド:02-10=310円 02-06=480円 06-10=990円,,,,,,,,,,,,馬連:590円 ワイド:04-11=250円 06-11=260円 04-06=430円,,,,,,,,,,,,"馬連:3,140円 ワイド:01-14=1,300円 06-14=950円 01-06=910円",,,,,,,,,,,
"馬単:1,860円 3連複:1,360円 3連単:6,990円",,,,,,,,,,,,"馬単:1,040円 3連複:2,290円 3連単:9,010円",,,,,,,,,,,,"馬単:1,020円 3連複:1,070円 3連単:4,690円",,,,,,,,,,,,"馬単:6,140円 3連複:7,790円 3連単:50,930円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小千谷特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂアキノモｰグル, 61,川須栄,, 70,*  5,*  5, 1,  1.6,①①①, 1, 1,Ｂフレンチミシル, 60,平野優,, 62,* -1,*  7, 1,  3.2, ②②, 1, 6,Ａトｰホウブエナス, 79,西村太,, 71,*  8,   0, 1,  2.6, ①①, 1,13,Ｂアイディンパワｰ, 81,木幡初,, 73,   5,   7, 5,  9.3, ⑩⑨
 2, 3,Ｆキトゥンブルｰ, 55,田辺裕, 0.8, 65,   0,*  7, 3,  7.5,⑥③③, 2, 9,Ｃアップタｰン, 60,田辺裕, 0.2, 60,  -2,*  6, 3,  4.6, ④④, 6, 8,Ｃトップオブザヘヴン, 70,黛弘人, 0.0, 69,  -1,*  9, 5,  7.5, ⑫⑫, 2,12,Ａタンジブルアセット, 82,丸山元, 0.0, 75,  10,   3, 3,  7.1, ⑥⑤
 3, 8,Ｅマイネルデフィ, 55,丹内祐, 1.4, 64,*  3,  -1, 6, 22.5,②②②, 3,15,Ｉフォトジェニック, 48,吉田隼, 0.4, 60,* -1,   4, 2,  3.9, ③③, 2,14,Ｄドクトルジバゴ, 68,川須栄, 0.1, 68,   3,*  5, 2,  3.6, ⑦⑦, 3, 9,Ｈイチオカ, 78,赤木高, 0.0, 71,   0,* 11, 8, 17.1, ⑬⑬
 4,13,Ａダｰリブ, 62,嘉藤貴, 1.9, 59,  -1,   1, 4,  8.1,⑧⑥⑤, 4,13,Ｄスズカラッシュ, 59,川須栄, 0.7, 57,*  1,  -1, 6, 15.4, ①①, 3, 2,Ｅスナｰクヒロイン, 68,高倉稜, 0.2, 69,   6,   1, 3,  7.0, ③③, 4,10,Ｊテイエムフルパワｰ, 76,古川吉, 0.0, 72,  -2,* 15,12, 37.2, ⑮⑭
 5, 7,Ｃヒットナンバｰ, 59,松山弘, 2.0, 58,   1,  -3, 2,  6.8,④④④, 5, 2,Ｍランファン, 42,小野寺, 1.3, 52,  -4,  -2, 8, 16.4, ⑤⑤, 4, 9,Ｆテｰオｰマグナム, 68,田中克, 0.3, 66,   0,*  5, 6, 25.5, ⑩⑪, 5,14,Ｎマイネルエルドラド, 71,丹内祐, 0.4, 71,   4,   4,10, 22.5, ⑪⑩
 6,12,Ｋレットミｰノｰ, 37,西村太, 2.2, 57,  -3,   1,10,138.6,⑪⑨⑨, 6,10,Ｌサンライズイｰグル, 44,藤岡康, 1.4, 50, -11,   5, 7, 16.1, ⑭⑪, 5,13,Ｂタニマサホｰク, 74,平野優, 0.3, 66,   4,   2, 4,  7.1, ⑥⑥, 6, 7,Ｄマルカバッケン, 80,中舘英, 0.5, 71,* 11,  -3, 1,  3.7, ③③
 7, 2,Ｄサンマルヴィエント, 56,丸山元, 3.0, 52,  -4,  -4, 5,  8.9,⑨⑪⑪, 7,12,Ｈキングロンシャｰプ, 52,村田一, 1.6, 47,  -6,  -1, 9, 48.7, ⑨⑨, 7,12,Ｋメイショウコウセイ, 63,宮崎北, 0.5, 63,   0,   4, 7, 25.6, ⑪⑧, 7, 8,Ｋクレムリンエッグ, 75,丸田恭, 0.6, 68,   6,   1,14,101.3, ⑧⑧
 8, 9,Ｈモデルウォｰク, 51,高倉稜, 3.3, 48,  -1, -12,13,444.3,③⑤⑥, 8, 7,Ｅホｰマンベルウィン, 55,水口優, 1.6, 48,  -5,  -3, 5,  9.0, ⑥⑥, 8,10,Ｉファｰストメジャｰ, 63,田中健, 1.0, 64,   5,  -5, 8, 29.5, ④④, 8, 5,Ｇピンクペガサス, 78,勝浦正, 0.6, 70,   9,  -3, 7, 11.1, ⑤④
 9, 6,Ｇロｰレルガイア, 51,小野寺, 3.5, 50,  -6,  -6, 9, 99.0,⑬⑬⑬, 9, 4,Ｏフミノフェイマス, 38,太宰啓, 1.6, 48,  -9,   1,13,291.4, ⑩⑬, 9, 1,Ｇゴｰルドサムソン, 66,松山弘, 1.1, 58,  -2,   0, 9, 40.3, ⑬⑭, 9, 4,Ｃスイングエンジン, 80,吉田隼, 0.8, 66,  -3,   9, 2,  5.5, ⑭⑮
10,11, チョウシアワセ,---,吉田隼, 3.6, 48,  -2, -12, 7, 30.8,⑤⑦⑦,10, 8,Ａオｰダｰアゲン, 61,中舘英, 1.7, 48,  -5,  -3, 4,  8.2, ⑧⑦,10,15,Ｊアスタｰクリス, 63,草野太, 1.2, 60,   6,  -7,15,525.9, ⑤⑤,10, 2,Ｉタカノキング, 77,宮崎北, 0.8, 64,   0,   5,13, 50.9, ⑫⑫
11, 5,Ｉホワイトサンズ, 48,平野優, 4.4, 41,  -3, -18,12,323.8,⑦⑧⑩,11, 3,Ｊクリスタルエイト, 47,大下智, 2.0, 45, -12,   0,15,407.4, ⑬⑭,11, 7,Ｏラヴソｰスウィｰト, 59,大下智, 1.5, 56,   2,  -7,10, 94.1, ⑨⑩,11, 3,Ｆエビスオｰル, 79,川須栄, 0.8, 69,* 14,  -9,11, 26.5, ①①
12,10,Ｌレディオブトゥデイ, 34,丸田恭, 5.1, 37,  -4, -20,11,271.9,⑩⑫⑫,12,14,Ｆワニタバンテン, 54,中谷雄, 2.0, 45,  -3,  -7,10,123.8, ⑦⑧,12, 5,Ｈカゼノマイヒメ, 63,千葉直, 1.6, 57,   3,  -7,11,100.1, ⑧⑨,12,11,Ｅメイショウバｰモス, 79,松山弘, 0.8, 69,* 13,  -8, 6, 11.0, ②②
13, 1,Ｊケイアイポセイドン, 43,伊藤工, 5.6, 34,  -3, -28, 8, 68.9,⑫⑩⑧,13, 5,Ｋイｰグルフォンテン, 46,丸田恭, 2.8, 37, -10,  -9,11,151.6, ⑫⑫,13, 4,Ｍランドスパウト, 61,杉原誠, 1.8, 50, -10,   2,13,182.6, ⑮⑮,13, 6,Ｏビｰビｰナエトル, 70,村田一, 0.8, 65,   4,   1,15,201.6, ⑨⑪
,,,,,,,,,,,,14,11,Ｎマキシムオウショウ, 38,西村太, 3.2, 34, -10, -13,14,326.2, ⑪⑩,14,11,Ｎアｰムズトウショウ, 61,小野寺, 2.2, 53,*  7, -18,12,129.8, ②②,14, 1,Ｌミッキｰシュタルク, 74,田辺裕, 1.1, 64,   8,  -5, 4,  7.9, ⑦⑦
,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｌブルｰエンジェル, 62,高嶋活, 2.2, 49,  -2, -10,14,188.6, ⑭⑬,15,15,Ｍエｰシンビッグシｰ, 72,藤岡康, 1.6, 61,  10, -12, 9, 19.8, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,
単勝:160円 複勝:04=110円 03=200円 08=360円 枠連:510円,,,,,,,,,,,,単勝:320円 複勝:01=130円 09=160円 15=150円 枠連:510円,,,,,,,,,,,,単勝:260円 複勝:06=140円 14=140円 02=200円 枠連:440円,,,,,,,,,,,,"単勝:930円 複勝:13=260円 12=220円 09=390円 枠連:3,180円",,,,,,,,,,,
"馬連:530円 ワイド:03-04=280円 04-08=560円 03-08=1,320円",,,,,,,,,,,,馬連:810円 ワイド:01-09=270円 01-15=280円 09-15=420円,,,,,,,,,,,,馬連:490円 ワイド:06-14=220円 02-06=390円 02-14=530円,,,,,,,,,,,,"馬連:3,090円 ワイド:12-13=1,140円 09-13=1,840円 09-12=1,980円",,,,,,,,,,,
"馬単:810円 3連複:2,760円 3連単:8,320円",,,,,,,,,,,,"馬単:1,630円 3連複:1,330円 3連単:6,900円",,,,,,,,,,,,"馬単:860円 3連複:1,070円 3連単:4,580円",,,,,,,,,,,,"馬単:6,640円 3連複:15,380円 3連単:93,420円",,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■12R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,栃尾特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａスズカロジック, 67,上村洋,, 63,* -1,*  4, 1,  1.5, ②②, 1, 3,Ｂシルバｰチｰフ, 60,古川吉,, 60,  -5,* 12, 4,  9.1,⑬⑫⑨, 1, 1,Ａユウタｰグロｰバル, 75,田辺裕,, 72,   7,*  6, 2,  3.7,⑨⑨⑩, 1,10,Ｂウルスラグナ, 79,古川吉,, 71,  -4,* 14, 4,  8.4, ⑪⑫
 2, 3,Ｂアスタｰポメリｰ, 59,中舘英, 0.7, 57,*  1,  -3, 5, 11.2, ①①, 2, 1,Ｄロットトゥウィン, 59,川須栄, 0.2, 58,*  0,   1, 5, 10.9,③③③, 2,11,Ｆシベリアンファクト, 68,西田雄, 0.1, 70,   8,*  4,14,313.5,⑬⑧⑦, 2,11,Ｃスマｰトキャスタｰ, 75,丸山元, 0.1, 70,  -2,  10, 1,  2.6, ⑨⑨
 3, 2,Ｅスバルオｰロラ, 54,杉原誠, 1.1, 52,  -5,  -3,10, 61.7, ⑤④, 3,11,Ｊラストチャレンジ, 48,木幡初, 0.2, 56,*  1,  -2, 8, 74.2,①①①, 3,13,Ｂマスタｰソムリエ, 75,伊藤工, 0.2, 71,* 10,  -1, 1,  3.0,④②②, 3, 1,Ｋタフネスデジタル, 62,高倉稜, 0.1, 70,   3,   6,11, 62.4, ③③
 4, 7,Ｄカシノエベレスト, 56,太宰啓, 1.2, 52,  -5,  -2, 4, 11.0, ⑦⑥, 4, 6,Ｅカシノウィンド, 57,杉原誠, 0.3, 58,  -2,   3, 2,  6.3,⑧⑦⑦, 4,10,Ｃチャンピオンハｰレ, 74,川須栄, 0.2, 71,   8,   2, 4,  8.7,⑧⑦⑤, 4,12,Ａカツノセカンド, 80,田辺裕, 0.4, 67,* 10,  -3, 2,  3.3, ②②
 5, 4,Ｃケイアイカミノコエ, 59,勝浦正, 1.4, 49, -10,  -1, 2,  9.7, ⑨⑧, 5, 8,Ｆコスモレッドアイ, 57,丹内祐, 0.4, 59,*  1,  -2, 3,  6.5,②②②, 5,15,Ｇネオサクセス, 67,勝浦正, 0.3, 70,   9,   0, 5,  9.4,⑪⑤⑥, 5, 6,Ｆノボジュピタｰ, 71,川須栄, 0.4, 68,  -5,* 11, 3,  5.9, ⑫⑪
 6,14,Ｉクリスタリン, 50,丸山元, 1.5, 49,  -7,  -3, 6, 16.2, ⑧⑨, 6, 4,Ａシュヴァルツシルト, 62,丸山元, 0.6, 55,*  0,  -2, 1,  1.7,④④④, 6, 5,Ｍテイエムスリリング, 55,小野寺, 0.7, 70,   6,   1,11,130.3,⑩⑫⑨, 6, 7,Ｅレオアドミラル, 72,吉田隼, 0.5, 67,  -7,* 12, 8, 39.7, ⑭⑬
 7, 8,Ｎサムデイワンデイ, 19,平野優, 1.8, 46,  -4,  -9, 8, 57.8, ③⑤, 7, 2,Ｌエｰシンセントラル, 42,田辺裕, 0.8, 53,  -1,  -2, 7, 29.6,⑦⑥⑥, 7, 4,Ｉセトノランナｰ, 59,赤木高, 1.3, 63,   8,  -7,12,141.9,②⑥⑧, 7, 4,Ｄエルチョコレｰト, 74,赤木高, 0.5, 66,  -5,   9, 5, 14.6, ⑩⑩
 8, 1,Ｈトｰセンファミリア, 50,丸田恭, 1.9, 44, -23,*  7, 3, 10.7, ⑭⑭, 8,10,Ｇキャピタルチャンス, 52,西村太, 1.2, 52,  -4,  -1, 9, 76.0,⑩⑩⑩, 8, 9,Ｈブラックバニヤン, 64,丸田恭, 1.4, 61,   9, -10, 6, 14.8,⑥④③, 8, 3,Ｇイエスマイダｰリン, 71,木幡初, 0.6, 65,   1,   3, 6, 15.8, ⑤⑤
 9,12,Ｊラブヘリテｰジ, 46,田辺裕, 2.0, 43, -20,*  4, 9, 58.9, ⑬⑬, 9, 5,Ｈテンモウカイカイ, 52,黛弘人, 1.4, 50,  -3,  -4,13,586.5,⑨⑧⑧, 9, 6,Ｌニチリン, 56,西村太, 1.7, 61,   7,  -9, 8, 32.6,⑤⑩⑪, 9, 9,Ｉワイズドリｰム, 67,上村洋, 0.7, 65,  -2,   4,13,105.4, ⑧⑧
10,11,Ｌコウヨウワｰルド, 38,高嶋活, 2.2, 42, -17,  -1,14,354.8, ⑫⑫,10, 9,Ｃサクラパルフェｰル, 60,津村明, 2.1, 44,*  0, -15,10, 93.0,⑤⑤⑤,10, 2,Ｅドリｰムシガｰ, 71,木幡初, 1.7, 60,   6,  -8, 3,  4.3,⑦⑪⑫,10,14,Ｈクリスリリｰ, 68,太宰啓, 0.7, 65,   0,   3, 9, 53.6, ⑥⑥
11, 5,Ｋセッカチクイｰン, 39,川須栄, 2.2, 43, -14,  -3,12,154.5, ⑪⑪,11, 7,Ｋケンタッキｰツヨシ, 43,西田雄, 3.5, 36,  -6, -14,12,238.2,⑪⑬⑬,11, 7,Ｋシルバｰミスト, 58,松田大, 2.0, 63,   4,  -7,13,158.0,⑫⑬⑬,11, 8,Ｌムｰンテンダｰ, 60,丹内祐, 1.2, 61,  -6,   4,12, 64.1, ⑬⑭
12, 9,Ｆエムオｰスマイル, 53,西田雄, 2.2, 41,  -4, -13, 7, 26.2, ④③,12,13,Ｍモズインフィニティ, 37,藤岡康, 3.9, 35,  -4, -23,11,128.1,⑫⑪⑫,12, 8,Ｄミッキｰリヒト, 72,上村洋, 2.3, 59,   4,  -8, 7, 20.2,⑮⑮⑮,12,15,Ｊワンモアマイウエイ, 65,中舘英, 1.4, 59,* 11, -14, 7, 28.7, ①①
13, 6,Ｍプラウドガｰル, 35,西村太, 2.5, 40, -10,  -9,15,454.8, ⑩⑩,13,12,Ｉディアカナメチャン, 50,吉田隼, 4.6, 31,  -4, -31, 6, 15.6,⑥⑨⑪,13,14,Ｊクイポ, 58,村田一, 2.6, 52,* 10, -24, 9, 61.1,①①①,13, 2,Ｏスイｰトゲイナｰ, 41,伊藤工, 1.5, 58,  -2,  -2,15,186.1, ⑦⑦
14,15,Ｇコウエイライト, 52,松山弘, 2.6, 40,  -4, -15,11, 65.1, ⑥⑦,,,,,,,,,,,,,14, 3,Ｏペスタロッチ, 44,平野優, 3.1, 52,   4, -14,15,367.7,⑭⑭⑭,14, 5,Ｍブルｰラヴ, 58,西田雄, 2.0, 52, -12,   3,14,113.8, ⑮⑮
15,10, シンボリゾンネ,---,中谷雄, 4.2, 24, -32,  -4,13,167.0, ⑮⑮,,,,,,,,,,,,,15,12,Ｎクイｰンフラワｰ, 54,吉田隼, 3.6, 49,   9, -29,10, 77.2,③③④,15,13,Ｎサクセスゴｰランド, 47,松山弘, 2.5, 49,   4, -16,10, 59.4, ④④
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
