11年12月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月 3日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
12, 2,Ｎテイエムアバレッケ, 40,安藤光, 4.4, 41,  -2, -26,16,461.3,④⑨⑨,12, 1, レナプリンセス,,南井大,210.5,,,,12,133.7,⑬⑬⑫,,,,,,,,,,,,,12,14,Ｈテキｰラ, 74,福永祐, 0.7, 68,   2,   8,11, 48.0, ⑬⑫
13, 4,Ｄウィズインサンデイ, 62,ドミン, 4.5, 42,  -7, -16, 6, 17.8,①⑫⑮,,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｏトウショウフォアゴ, 67,ハナガ, 0.9, 66,  -1,   8,13, 51.1, ⑭⑬
14,13,Ｌクニサキロンワン, 47,石橋守, 4.6, 43,  -8, -13,14,266.2,⑯⑯⑭,,,,,,,,,,,,,,,,,,,,,,,,,14, 7,Ｎワンダｰスル, 68,ヴェラ, 1.0, 64,  -1,   7,15,185.1, ⑫⑮
15, 1,Ｏマキシムガロｰ, 40,鮫島良, 5.0, 40,  -5, -26,15,359.6,⑦⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,15, 3,Ｊシャイン, 72,ペドロ, 1.1, 63,   2,   2,12, 49.8, ⑨⑪
16, 3,Ｋシゲルナツミカン, 47,浜中俊, 7.1, 28,  -8, -36, 9, 56.7,⑩⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,
単勝:400円 複勝:06=190円 16=390円 15=130円 枠連:650円,,,,,,,,,,,,単勝:340円 複勝:07=140円 12=270円 11=280円 枠連:700円,,,,,,,,,,,,"単勝:5,240円 複勝:04=1,920円 01=230円 枠連:0円",,,,,,,,,,,,"単勝:1,060円 複勝:15=340円 04=390円 12=180円 枠連:2,570円",,,,,,,,,,,
"馬連:4,090円 ワイド:06-16=1,350円 06-15=380円 15-16=620円",,,,,,,,,,,,"馬連:1,680円 ワイド:07-12=650円 07-11=560円 11-12=1,330円",,,,,,,,,,,,"馬連:7,030円 ワイド:01-04=1,080円 02-04=920円 01-02=160円",,,,,,,,,,,,"馬連:7,470円 ワイド:04-15=2,270円 12-15=830円 04-12=1,090円",,,,,,,,,,,
"馬単:6,600円 3連複:3,210円 3連単:25,260円",,,,,,,,,,,,"馬単:3,430円 3連複:5,390円 3連単:25,780円",,,,,,,,,,,,"馬単:19,920円 3連複:2,220円 3連単:42,100円",,,,,,,,,,,,"馬単:14,940円 3連複:9,810円 3連単:74,590円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,鳴尾記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｄスカイコンフォｰト, 56,藤岡佑,, 56,*  1,  -2, 4, 11.1, ①①, 1, 2, ハクサンムｰン,---,岩田康,, 61,*-14,   5, 1,  1.2, ①①, 1,11,Ｂシルクシュナイダｰ, 83,岩田康,, 84,  12,*  8, 1,  2.7,⑧⑦⑧, 1,13,Ｍレッドデイヴィス, 76,デムｰ,, 93,  13,* 21, 4,  6.1, ⑩⑧
 2, 7,Ｆサウンドアフリｰト, 51,川島信, 0.2, 54,* -1,  -1, 6, 21.7, ②②, 2, 9, セシリア,---,浜中俊, 0.3, 59, -18,*  7, 2,  7.1, ④④, 2,16,Ａエｰシングレｰソロ, 83,吉原寛, 0.4, 81,  12,   7, 7, 29.2,⑬⑫⑩, 2, 2,Ａショウナンマイティ, 90,武豊  , 0.0, 93,  10,* 26, 6, 10.2, ⑪⑫
 3, 9,Ａアスタｰコリント, 63,デムｰ, 0.5, 49,  -3,  -2, 1,  2.0, ④④, 3, 1, メイショウコウボウ,---,北村友, 0.4, 58, -18,*  7, 8, 34.1, ⑥⑤, 3, 5,Ｊブリリアントシチｰ, 77,佐藤哲, 0.9, 77,  11,   5,14, 83.8,⑫⑬⑫, 3,11,Ｄサダムパテック, 90,岩田康, 0.1, 90,  16,  14, 1,  2.9, ④④
 4,12,Ｊモネロ, 41,岩田康, 0.5, 53,  -8,*  5, 7, 41.5, ⑬⑫, 4, 6, ダディｰズクｰル,---,吉原寛, 0.6, 56, -21,*  8, 5, 23.5, ⑨⑨, 4, 9,Ｉサンマルボス, 79,北村友, 0.9, 79,   8,* 10,12, 61.5,⑮⑮⑮, 4,10,Ｆフレｰルジャック, 89,福永祐, 0.3, 90,  13,  16, 2,  4.9, ⑥⑦
 5,14,Ｂリｰゼントブルｰス, 63,武豊  , 0.7, 50,  -6,  -1, 3,  5.2, ⑨⑨, 5, 5, メイショウムロト,---,福永祐, 0.8, 52, -16,  -1, 9, 46.4, ③③, 5,10,Ｇロッソネロ, 80,ドミン, 1.0, 79,   9,*  8,10, 47.6,⑭⑭⑭, 5, 8,Ｃヒットジャポット, 90,川田将, 0.3, 88,  14,  13, 7, 13.0, ⑦⑤
 6,11,Ｉコスモフレイム, 45,ドミン, 1.4, 46,  -8,  -3,10,121.3, ⑪⑬, 6, 8, スズカアイキュｰ,---,武英智, 0.8, 51,*-14,  -4,10,177.1, ②②, 6,15,Ｎトップミノル, 74,小牧太, 1.2, 76,  12,  -2, 6, 27.9,⑩⑨⑨, 6, 7,Ｇコロンバスサｰクル, 87,四位洋, 0.4, 89,  12,  17, 9, 63.6, ⑨⑨
 7, 5,Ｇカシノチョッパｰ, 48,小坂忠, 1.4, 44,  -6,  -6,11,137.3, ⑩⑩, 6, 3, ヴォｰグトルネｰド,---,国分恭, 0.8, 54, -21,   5, 6, 26.1, ⑧⑧, 7, 8,Ｈヴィｰヴァギブソン, 80,浜中俊, 1.3, 76,  13,  -5, 8, 32.1,⑤⑥⑥, 7, 9,Ｋダンツホウテイ, 81,横山典, 0.5, 84,  16,   8,11,104.0, ③③
 8, 4,Ｎニライジンク, 17,池添謙, 1.5, 43, -13,*  1, 9, 72.3, ⑭⑭, 8,11, ピンウィｰル,---,佐藤哲, 0.8, 53, -18,   2, 4, 22.0, ⑤⑥, 8,14,Ｏキｰネプチュｰン, 73,岩崎祐, 1.5, 75,  12,  -2,16,450.4,⑨⑪⑪, 8,12,Ｅダノンスパシｰバ, 89,ムルタ, 0.5, 83,* 20,  -2, 3,  5.9, ②②
 9,13,Ｋメイショウカワカゼ, 41,北村友, 1.5, 44,  -7,  -4,13,158.3, ⑫⑪, 9, 4, ニシノミラクル,---,武豊  , 1.0, 50, -20,   1, 7, 28.5, ⑦⑦, 9, 1,Ｆビタｰスウィｰト, 81,藤岡佑, 1.6, 75,  12,  -4, 9, 36.1,⑪⑩⑦, 9, 1,Ｈスマｰトギア, 86,北村友, 0.6, 86,  10,  19, 8, 36.7, ⑬⑬
10, 2,Ｅメイショウアサヒ, 53,飯田祐, 1.6, 43,  -3, -11, 5, 16.9, ⑦⑥,10, 7, エンブレムロｰザ,---,小牧太, 1.9, 42, -23,  -4, 3, 20.2, ⑪⑩,10, 2,Ｃボリュｰムゾｰン, 82,川田将, 1.6, 73,  13,  -8, 5, 16.0,⑦④④,10, 5,Ｂカリバｰン, 90,蛯名正, 0.9, 82,  14,   5, 5,  7.7, ⑤⑥
11,10,Ｍテイエムアシュラ, 36,国分恭, 1.8, 41,  -4, -13, 8, 43.8, ⑤⑦,11,10, タカノフレンド,---,鮫島良, 2.9, 27, -24, -18,11,228.1, ⑩⑪,11, 4,Ｅメイショウタクミ, 81,国分恭, 1.9, 71,  13, -10,11, 60.8,⑥⑤⑤,11, 6,Ｉミッキｰパンプキン, 85,池添謙, 1.0, 78,* 20,  -9,12,161.1, ①①
12, 3,Ｃリアライズナマステ, 59,吉原寛, 1.8, 41,  -3, -12, 2,  3.7, ⑧⑧,,,,,,,,,,,,,12,13,Ｄスマｰトルシファｰ, 82,武豊  , 2.7, 66,* 14, -20, 3,  5.9,①①①,12, 4,Ｌマゼラン, 79,ドミン, 1.1, 80,  11,   8,10, 74.4, ⑧⑩
13, 1,Ｈオパｰルキッド, 45,花田大, 1.9, 40,  -3, -14,14,210.7, ⑥⑤,,,,,,,,,,,,,13, 3,Ｌトウショウデザイア, 77,花田大, 2.9, 66,  12, -14,13, 66.1,④⑧⑬,13, 3,Ｊデストラメンテ, 83,ハナガ, 2.1, 70,  12,  -6,13,344.3, ⑫⑪
14, 8,Ｌエクスラヴィｰタ, 39,熊沢重, 3.3, 30,* -2, -28,12,155.7, ③③,,,,,,,,,,,,,14,12,Ｋサルジュ, 77,蛯名正, 3.1, 63,* 14, -22, 4,  9.0,③③③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｍカノンコｰド, 75,福永祐, 4.1, 58,* 14, -32, 2,  3.1,②②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｐスプリングゲント, 43,白浜雄, 7.7, 42,  -4, -20,15,207.8,⑯⑯⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,110円 複勝:06=250円 07=450円 09=110円 枠連:5,730円",,,,,,,,,,,,単勝:120円 複勝:02=100円 09=130円 01=360円 枠連:280円,,,,,,,,,,,,"単勝:270円 複勝:11=140円 16=630円 05=1,460円 枠連:1,540円",,,,,,,,,,,,"単勝:610円 複勝:13=240円 02=270円 11=140円 枠連:1,620円",,,,,,,,,,,
"馬連:7,930円 ワイド:06-07=1,480円 06-09=390円 07-09=770円",,,,,,,,,,,,馬連:280円 ワイド:02-09=160円 01-02=440円 01-09=800円,,,,,,,,,,,,"馬連:2,900円 ワイド:11-16=960円 05-11=2,000円 05-16=19,530円",,,,,,,,,,,,"馬連:3,940円 ワイド:02-13=1,390円 11-13=500円 02-11=600円",,,,,,,,,,,
"馬単:15,450円 3連複:4,040円 3連単:50,040円",,,,,,,,,,,,"馬単:350円 3連複:1,000円 3連単:1,860円",,,,,,,,,,,,"馬単:4,410円 3連複:47,530円 3連単:155,950円",,,,,,,,,,,,"馬単:6,410円 3連複:3,760円 3連単:27,480円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 6R  ダ1200m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 9R  ダ1400m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,ﾎﾟｲﾝｾﾁｱ賞,,,,,,,,,,,,2011ｺﾞｰﾙﾃﾞﾝ ﾌﾞﾗｲﾄﾞﾙ ﾄﾛﾌｨ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｆダイワデッセｰ, 50,福永祐,, 66,*-13,  13, 3,  7.7,②②②, 1, 3, ベルストｰリｰ,---,藤岡佑,, 58,  -3,  -3, 8, 36.0, ③③, 1, 3,Ｋキズマ, 60,蛯名正,, 78,*  5,*  9, 8, 20.9, ①①, 1, 9,Ｂレｰザｰバレット, 88,吉原寛,, 84,  11,*  8, 1,  2.5,⑥⑤④
 2,10,Ｉマイネルアクロス, 47,メンデ, 0.3, 63, -14,  12, 9, 45.6,⑤⑤⑤, 2, 5, キボウノハナ,---,飯田祐, 0.2, 58,*  3, -10, 7, 22.2, ①①, 2,11,Ｇレッドクラウディア, 65,浜中俊, 0.4, 76,   2,* 10, 2,  4.6, ⑥⑦, 2, 1,Ｏジョｰメテオ, 80,ヴェラ, 0.7, 79,  10,   3, 9, 37.3,⑨⑥⑤
 3, 2,Ｈダノングｰグｰ, 48,北村友, 0.3, 64, -15,* 14, 1,  2.3,⑮⑪⑦, 3, 1, ヤマニンエレニシア,---,福永祐, 0.7, 51, -10,* -1, 3, 10.9, ⑦⑥, 3,13,Ｂコリンブレッセ, 72,川田将, 0.8, 72,   3,   5, 1,  2.2, ⑦⑤, 3, 2,Ｌラルｰチェ, 81,ムルタ, 0.7, 80,   8,*  8,14,127.4,⑪⑫⑪
 4,12,Ｌミュｰジックドラマ, 39,デムｰ, 0.4, 62, -15,  10, 7, 23.0,③③④, 4, 4, チキリフォルテ,---,国分恭, 0.9, 52,*  2, -15, 5, 14.1, ②②, 4, 7,Ｈワイドバッハ, 64,藤岡佑, 1.2, 70,  -3,*  9, 9, 34.3, ⑭⑭, 4,12,Ａアグネスミヌエット, 89,ハナガ, 0.8, 80,   9,*  7, 8, 28.9,⑫⑬⑫
 5, 9,Ｂリキサンドラゴン, 60,藤田伸, 0.4, 61,*-12,   6, 6, 18.2,①①①, 5, 9, フトゥｰルム,---,小牧太, 1.0, 46, -14,* -1, 9, 39.2, ⑨⑧, 5, 5,Ｆジョｰオリオン, 66,横山典, 1.5, 67,   3,   0, 3,  6.2, ⑤⑥, 5,13,Ｋセイカプリコｰン, 81,岩田康, 1.0, 77,* 12,  -2, 2,  3.9,④④③
 6,11,Ｃストレｰトラブ, 59,岩田康, 0.7, 62, -17,  13, 4,  7.8,⑬⑭⑪, 6,10, デンジャラスゲｰム,---,藤田伸, 1.3, 47,  -3, -14, 1,  2.2, ⑤⑤, 6, 6,Ａマウンテンファスト, 74,国分恭, 1.6, 66,*  5,  -4, 4, 12.1, ②②, 6,14,Ｃキャプテンマジン, 86,川田将, 1.1, 77,   9,   2, 5, 12.7,⑧⑧⑧
 7, 3,Ａショウナンカンムリ, 63,武豊  , 0.7, 64, -19,* 17, 2,  3.6,⑫⑮⑮, 7, 7, タカノベンチャｰ,---,柴原央, 1.4, 44, -11,  -8, 6, 17.6, ⑥⑦, 7,14,Ｃサクセスセレｰネ, 69,福永祐, 1.7, 66,*  4,  -3, 6, 13.5, ④③, 7,10,Ｍメイショウイッキ, 80,ドミン, 1.1, 78,   8,   6,13,122.8,⑭⑭⑮
 8, 1,Ｇダンツフォｰカス, 48,川田将, 0.8, 58, -15,   7,10, 88.4,⑥⑦⑧, 8, 6, ルｰパウス,---,川田将, 1.5, 44,  -3, -17, 2,  2.7, ④④, 8,12,Ｊフェアエレン, 61,岩田康, 1.9, 63,  -2,   1, 7, 19.9, ⑬⑬, 8, 8,Ｇサンライズクォリア, 84,蛯名正, 1.2, 77,   7,*  7, 7, 15.5,⑮⑮⑭
 9, 4,Ｄクロンヌドｰル, 54,横山典, 1.0, 57, -17,  10, 5, 12.4,⑩⑫⑬, 9, 2, ヴォワドランジュ,---,北村友, 2.1, 37, -16,  -9, 4, 12.5, ⑧⑩, 9,15,Ｐクリノカリスマ, 54,吉原寛, 1.9, 64,  -3,   3,16,302.8, ⑮⑮, 9,11,Ｆエナｰジバイオ, 84,ペドロ, 1.2, 77,   9,   3,10, 90.6,⑬⑪⑬
10,14,Ｋカネトシアｰジ, 39,熊沢重, 1.1, 54,*-13,  -1,15,341.0,④④③,10, 8, トウケイマネキネコ,---,花田大, 2.3, 35, -15, -12,10, 95.3, ⑩⑨,10, 1,Ｅシゲルスタｰキング, 66,藤田伸, 2.0, 63,  -2,   0, 5, 13.2, ⑪⑪,10, 3,Ｎサイモントルナｰレ, 80,ノレン, 1.2, 77,   9,   3, 6, 15.0,⑦⑨⑩
11, 5,Ｅヴァンヘルシング, 53,ドミン, 1.2, 57, -17,   8, 8, 30.8,⑪⑨⑫,,,,,,,,,,,,,11, 2,Ｄスズカヘリオス, 67,小牧太, 2.1, 63,  -5,   5,14,127.0, ⑯⑯,11, 5,Ｉマイネルオベリスク, 82,プレブ, 1.2, 75,* 12,  -4, 4, 11.2,②②②
12,15,Ｏパレスメダｰリア,  7,田嶋翔, 1.2, 52, -14,   1,11,123.6,⑨⑥⑥,,,,,,,,,,,,,12, 4,Ｌサンライズシャトｰ, 59,プレブ, 2.7, 57,   1,  -8,12,105.7, ⑧⑧,12, 7,Ｅポｰカｰフェイス, 85,福永祐, 1.5, 74,   9,  -2,12, 97.8,⑩⑩⑨
13, 6,Ｍキクノレイ, 37,吉原寛, 1.4, 53, -19,   6,14,238.0,⑭⑬⑭,,,,,,,,,,,,,13,16,Ｉシシリアンルｰジュ, 63,佐藤哲, 2.7, 57,   1,  -8,11, 98.7, ⑩⑩,13, 6,Ｊプラチナメｰン, 82,横山典, 1.5, 73,   9,  -2,11, 96.1,⑤⑦⑦
14, 7,Ｎリアライズタイセイ, 33,ノレン, 1.4, 51, -16,   1,13,166.7,⑦⑧⑨,,,,,,,,,,,,,14,10,Ｏタイセイクインス, 55,北村友, 2.8, 56,*  4, -13,13,117.6, ③④,14,15,Ｈパｰフェクトラン, 82,メンデ, 1.6, 72,* 13,  -9,15,232.6,③①①
15, 8,Ｊタニノエスプレッソ, 43,国分恭, 1.7, 48, -16,  -3,12,143.9,⑧⑩⑩,,,,,,,,,,,,,15, 8,Ｍトミｰバロｰズ, 57,ドミン, 3.6, 50,   1, -16,10, 84.3, ⑨⑨,15, 4,Ｄサクラブライアンス, 85,池添謙, 3.1, 62,  10, -17, 3,  5.6,①③⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:1),,,,,,,,,,,
"単勝:770円 複勝:13=240円 10=780円 02=130円 枠連:1,400円",,,,,,,,,,,,"単勝:3,600円 複勝:03=1,030円 05=690円 01=380円 枠連:17,560円",,,,,,,,,,,,"単勝:2,090円 複勝:03=420円 11=150円 13=120円 枠連:3,830円",,,,,,,,,,,,"単勝:250円 複勝:09=160円 01=710円 02=1,670円 枠連:4,080円",,,,,,,,,,,
"馬連:14,170円 ワイド:10-13=3,370円 02-13=410円 02-10=1,700円",,,,,,,,,,,,"馬連:22,460円 ワイド:03-05=4,990円 01-03=3,130円 01-05=3,010円",,,,,,,,,,,,"馬連:5,770円 ワイド:03-11=1,540円 03-13=770円 11-13=240円",,,,,,,,,,,,"馬連:4,530円 ワイド:01-09=1,620円 02-09=3,450円 01-02=14,570円",,,,,,,,,,,
