11年10月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 7R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
11,13,Ｂカシノデュｰク, 52,西村太, 2.5, 32,   1, -19, 3,  5.8, ⑨⑨,11,12,Ｆサンパチェンス, 70,大野拓, 1.3, 59,   5,  -3,10, 40.4, ⑤⑤,11,13,Ｈマヤリッシュ, 67,上村洋, 2.2, 61,  16, -30,12, 42.7, ⑩⑪,,,,,,,,,,,,
12, 1,Ｇカシノベイブレｰド, 46,二本柳, 2.5, 33,   3, -20,13,132.0, ⑤④,12, 3,Ｋコスモハンサム, 62,丹内祐, 1.6, 58,  -1,  -1,11, 41.8, ⑨⑩,12, 6,Ｎユｰピロンユｰ, 61,宮崎北, 2.2, 60,* 19, -38,14,121.8, ①①,,,,,,,,,,,,
13, 7,Ｏクレバｰルｰキｰ,  7,高嶋活, 3.5, 23,  -9, -17,15,353.5, ⑮⑮,13, 5,Ｏトウケイストロング, 27,森一馬, 1.8, 56,  -3,   0, 9, 32.1, ⑫⑫,13, 5,Ｊアクロスザライト, 65,川須栄, 2.4, 57,* 17, -37, 1,  3.6, ③③,,,,,,,,,,,,
14,15,Ｋトｰセンプラチナ, 36,大野拓, 3.9, 19,  -1, -29,14,156.0, ⑪⑪,14,13,Ｎタビニデヨウ, 52,川須栄, 2.0, 54,  -6,   1,14, 70.2, ⑮⑮,14, 3,Ｐヒノコ, 58,小野寺, 3.2, 51,  13, -39,15,354.7, ⑭⑭,,,,,,,,,,,,
15, 8,Ｅマイアイビワコ, 48,中舘英, 4.1, 21,   4, -35, 9, 29.9, ④⑥,15,14,Ｍディアウィキッド, 57,高倉稜, 2.5, 50,  -3,  -7,13, 65.9, ⑬⑬,15,15,Ｏフレンドサンポウ, 59,津村明, 3.5, 49,  16, -51,13, 65.2, ⑨⑦,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,
"単勝:270円 複勝:05=130円 10=960円 04=1,240円 枠連:4,290円",,,,,,,,,,,,"単勝:1,100円 複勝:11=370円 15=200円 01=280円 枠連:1,840円",,,,,,,,,,,,"単勝:1,710円 複勝:02=350円 11=170円 12=290円 枠連:960円",,,,,,,,,,,,"単勝:2,990円 複勝:03=520円 02=260円 05=230円 枠連:9,240円",,,,,,,,,,,
"馬連:9,290円 ワイド:05-10=2,650円 04-05=1,980円 04-10=21,970円",,,,,,,,,,,,"馬連:3,130円 ワイド:11-15=1,080円 01-11=1,530円 01-15=900円",,,,,,,,,,,,"馬連:2,720円 ワイド:02-11=900円 02-12=2,310円 11-12=900円",,,,,,,,,,,,"馬連:8,210円 ワイド:02-03=2,750円 03-05=1,350円 02-05=870円",,,,,,,,,,,
"馬単:14,520円 3連複:85,610円 3連単:526,140円",,,,,,,,,,,,"馬単:6,740円 3連複:8,630円 3連単:55,650円",,,,,,,,,,,,"馬単:6,470円 3連複:11,900円 3連単:88,800円",,,,,,,,,,,,"馬単:17,550円 3連複:12,630円 3連単:129,700円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■11R  芝1000m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,大形特別,,,,,,,,,,,,雷光特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆテラノイロハ, 40,松田大,, 52,* -3, -15, 3,  8.9, ②②, 1, 5, スピｰドルｰラｰ,---,西田雄,, 58,* -1,  -8, 2,  6.3, ①①, 1, 6,Ａタケショウカヅチ, 79,川須栄,, 79,*  3,  17, 1,  1.6,①①①, 1,16,Ｇラルティスタ, 75,丸田恭,, 78,   2,*  7, 5, 15.3,   
 2, 8,Ｇラトマティｰナ, 37,平野優, 0.2, 50,  -4, -15, 7, 72.8, ⑤⑤, 2, 3, コスモルミナス,---,丹内祐, 0.2, 57, -17,*  6, 4,  7.2, ⑫⑫, 2, 1,Ｅトルバドゥｰル, 70,田辺裕, 0.0, 80,   2,* 20, 2,  5.5,③③③, 2, 5,Ｄスマｰトムｰビｰ, 79,松山弘, 0.0, 77,*  7,   3, 4,  8.3,   
 3, 6,Ｂラルシュドｰル, 53,田辺裕, 0.2, 50,  -9,* -8, 2,  2.7, ⑨⑨, 3,13, ロｰレルエナジｰ,---,田辺裕, 0.2, 56, -12,*  1, 3,  6.5, ⑪⑩, 3, 7,Ｂミトラ, 78,中舘英, 0.5, 76,*  2,  14, 4,  8.2,②②②, 3,13,Ｂアフォｰド, 82,中舘英, 0.1, 77,   3,   4, 1,  2.9,   
 4, 2,Ｃドリｰミングラヴ, 49,木幡初, 0.4, 48,  -5, -16, 4, 14.6, ⑥⑥, 4,14, パワフルラリマｰ,---,平野優, 0.4, 53,  -7,  -7, 1,  2.6, ⑥⑥, 4, 3,Ｄルシャンベルタン, 72,大野拓, 0.8, 73,   0,  18, 3,  7.6,⑦⑤④, 4,17,Ｑメタリック, 68,宮崎北, 0.3, 73,  -5,*  7,15, 76.6,   
 5, 3,Ａカネトシカトリｰヌ, 67,吉田隼, 0.5, 47,  -7, -15, 1,  1.9, ⑦⑧, 5,11, セツゲツフウカ,---,吉田隼, 0.4, 54, -10,  -4, 6, 11.5, ⑨⑦, 5, 4,Ｃレイテッド, 73,吉田隼, 1.3, 73,  -1,  15, 5,  8.8,⑤⑦⑦, 5, 9,Ａトップモデル, 82,村田一, 0.3, 73,  -1,   4, 2,  4.7,   
 6, 5,Ｄサムライクイｰン, 48,勝浦正, 0.7, 44,  -8, -15, 6, 19.7, ⑩⑩, 6, 9, コスモルシファｰ,---,黛弘人, 0.7, 51, -13,  -3,10, 47.0, ⑩⑪, 6, 8,Ｆオズフェスト, 63,柴山雄, 2.2, 63,   1,   3, 6, 23.2,④④⑤, 6, 6,Ｈロｰブドヴルｰル, 72,西田雄, 0.5, 69,  -2,   2,16, 88.4,   
 7, 9,Ｅセイランロンドン, 40,赤木高, 0.8, 42,* -2, -29, 5, 14.6, ①①, 7, 2, シゲルキンカン,---,川須栄, 0.8, 48,  -6, -13, 8, 15.1, ④③, 7, 5,Ｇスリｰキティ, 61,松山弘, 4.5, 50,  -1, -13, 8,149.8,⑥⑥⑥, 7, 8,Ｋエクレウス, 71,杉原誠, 0.7, 67, -14,*  8,13, 64.5,   
 8, 1,Ｉラッキｰストｰム, 33,嘉藤貴, 0.9, 43,  -4, -25, 8, 83.0, ④④, 8, 8, オリオンザマダム,---,大野拓, 0.8, 49,* -3, -16, 5, 10.6, ②②, 8, 2, チャンピオンブルｰ,---,村田一,11.7,  4, -14, -49, 7, 67.5,⑧⑧⑧, 8, 7,Ｊキングオブザベスト, 71,丹内祐, 0.7, 67,  -6,   3, 7, 21.2,   
 9, 7,Ｈリュウヒカリ, 36,小野寺, 2.4, 27,  -5, -45,10,177.6, ③③, 9, 6, サファイアヒロイン,---,松山弘, 1.2, 43,  -7, -17,11, 47.1, ⑤⑤,,,,,,,,,,,,, 9,18,Ｏフラワｰウィンド, 69,高倉稜, 0.8, 65, -10,   4,17,106.3,   
10, 4,Ｊオテンバレディ, 32,横山和, 2.5, 26, -10, -41, 9,124.3, ⑧⑦,10, 4, サエッタｰレ,---,杉原誠, 1.4, 41, -27,   0, 9, 27.7, ⑭⑭,,,,,,,,,,,,,10,12,Ｎジニオマッジョｰレ, 69,川須栄, 0.9, 63,   3,  -7, 8, 24.4,   
,,,,,,,,,,,,11, 1, シャドウガｰデン,---,勝浦正, 1.4, 41,  -9, -17,13, 92.5, ⑦⑧,,,,,,,,,,,,,11, 4,Ｉクリノスレンダｰ, 72,藤岡康, 0.9, 63, -13,   4,18,165.2,   
,,,,,,,,,,,,12,12, ノムラクインワルツ,---,木幡初, 1.5, 40,  -4, -23,12, 89.2, ③④,,,,,,,,,,,,,12,10,Ｐメイショウツガル, 69,古川吉, 0.9, 63,  -1,  -4,11, 38.8,   
,,,,,,,,,,,,13, 7, スマｰトミスティア,---,中舘英, 1.7, 39,  -9, -20, 7, 13.9, ⑧⑨,,,,,,,,,,,,,13,11,Ｆティムガッド, 75,勝浦正, 1.0, 61,   2,  -7,10, 36.9,   
,,,,,,,,,,,,14,10, キョウノプリンセス,---,小野寺, 1.7, 36, -23,  -8,14,244.6, ⑬⑬,,,,,,,,,,,,,14,15,Ｒタツサファイヤ, 63,吉田隼, 1.1, 60,*  7, -12, 6, 19.3,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｅオクルス, 79,田辺裕, 1.1, 60,*  7, -12, 3,  5.4,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｌベストラン, 71,的場勇, 1.4, 55,  -2, -10,14, 75.3,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 3,Ｍリビングプルｰフ, 71,松田大, 1.4, 55,   2, -12,12, 41.2,   
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｃケｰジｰヨシツネ, 81,赤木高, 1.5, 54,   2, -14, 9, 24.9,   
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,
"単勝:890円 複勝:10=330円 08=1,610円 06=180円 枠連:5,710円",,,,,,,,,,,,"単勝:630円 複勝:05=180円 03=260円 13=220円 枠連:1,390円",,,,,,,,,,,,単勝:160円 複勝:06=110円 01=130円 07=150円 枠連:0円,,,,,,,,,,,,"単勝:1,530円 複勝:16=430円 05=240円 13=150円 枠連:3,720円",,,,,,,,,,,
"馬連:22,130円 ワイド:08-10=4,450円 06-10=360円 06-08=1,680円",,,,,,,,,,,,"馬連:1,590円 ワイド:03-05=760円 05-13=820円 03-13=650円",,,,,,,,,,,,馬連:390円 ワイド:01-06=180円 06-07=200円 01-07=460円,,,,,,,,,,,,"馬連:5,470円 ワイド:05-16=1,570円 13-16=850円 05-13=490円",,,,,,,,,,,
"馬単:40,950円 3連複:15,210円 3連単:173,340円",,,,,,,,,,,,"馬単:3,970円 3連複:3,800円 3連単:19,580円",,,,,,,,,,,,"馬単:650円 3連複:690円 3連単:1,980円",,,,,,,,,,,,"馬単:12,990円 3連複:5,230円 3連単:53,250円",,,,,,,,,,,
■ 3R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 9R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｄエバｰシャイニング, 67,吉田隼,, 67,* -5,  12, 2,  3.5,①①①, 1, 4,Ｇメジロハクリュウ, 64,黛弘人,, 68,*  3,   8, 3,  4.8,①①①, 1, 4,Ａエｰシンボダイジュ, 77,中舘英,, 79,* 17,  -1, 1,  3.3, ①①, 1,14,Ｂトップルビｰ, 72,鮫島良,, 78,  -2,* 13, 2,  5.5, ⑨⑤
 2, 3,Ｅシンクオブミｰ, 66,黛弘人, 0.1, 68,  -7,* 13, 4,  8.9,③③③, 2,10,Ｂエイコオレジェンド, 74,菅原隆, 0.0, 66,*  2,*  8, 4, 10.3,③③②, 2,13,Ｉスズカセクレタｰボ, 63,上村洋, 0.6, 71,  10,*  1, 4,  6.6, ⑨⑨, 2,10,Ｆメジロガストン, 69,黛弘人, 0.2, 75,  -3,* 11, 6, 12.0, ⑩⑧
 3, 6,Ｆプリンセスキナウ, 63,丸田恭, 0.4, 65,  -8,* 13, 1,  1.8,⑤⑤④, 3, 8,Ａトップオブカハラ, 78,松山弘, 0.3, 66,   0,* 10, 1,  2.4,⑨⑨⑦, 3, 2,Ｄレオアドミラル, 70,村田一, 0.8, 67,   7,*  2, 9, 23.7, ⑩⑩, 3,18,Ｄエトピリカ, 70,吉田隼, 0.2, 77,  -8,* 17, 7, 12.1, ⑭⑭
 4, 2,Ｂヴィッテリア, 69,平野優, 0.5, 66,  -7,* 13, 6, 53.7,⑥⑥⑥, 4, 7,Ｅレッフェルン, 66,杉原誠, 0.4, 64,   1,   7, 6, 12.3,④④③, 4, 9,Ｇノアノア, 68,川須栄, 1.0, 64,   4,*  2, 5,  8.8, ⑬⑬, 4,11,Ａラヴアンドサンクス, 80,赤木高, 0.3, 72,*  5,   3, 1,  4.1, ③③
 5, 4,Ａシｰズガレット, 71,藤岡康, 0.7, 65,  -8,  12, 3,  7.2,⑧⑦⑦, 5, 2,Ｄロｰドエルドｰル, 67,川須栄, 0.7, 61,   1,   5, 2,  3.4,⑤⑤⑤, 5, 7,Ｅリュウシンヒｰロｰ, 70,勝浦正, 1.1, 66,  11,  -4, 7, 13.3, ⑧⑧, 5,12,Ｇシンコｰプリンス, 69,長谷川, 0.3, 72,   2,   5,10, 23.1, ④④
 6, 7,Ｇアベマリア, 55,勝浦正, 1.7, 55,  -7,   0, 7, 54.6,④④⑤, 6, 9,Ｃシュンハレン, 70,高倉稜, 0.7, 63,   1,   5, 5, 12.2,⑧⑥⑥, 6, 3,Ｈウィズインカチドキ, 64,森一馬, 1.1, 64,   4,*  2,13,157.3, ⑫⑫, 6, 1,Ｎホットサマｰデイ, 64,中舘英, 0.4, 72,* 10,  -4, 4,  9.1, ①①
 7, 5,Ｃユキノクイｰン, 68,中舘英, 1.7, 54,* -6,  -2, 5, 10.0,②②②, 7, 6,Ｆジョｰアポロン, 66,西村太, 1.2, 60,  -2,   6, 7, 26.9,⑩⑩⑩, 7,14,Ｆノボジュピタｰ, 69,田辺裕, 1.1, 67,  12,  -6, 3,  6.6, ⑦⑦, 7,16,Ｈマンダリンレイ, 69,丸田恭, 0.6, 70,  -4,   8,11, 25.0, ⑬⑩
 8, 8,Ｈクリノマドンナ, 54,杉原誠, 2.1, 53,  -9,   0, 8, 84.3,⑦⑧⑧, 8, 3,Ｉチェリｰソウマ, 52,小野寺, 1.9, 57,  -1,  -3, 8, 39.3,⑦⑧⑧, 8, 5,Ｂシゲルシゲザネ, 74,高倉稜, 1.3, 68,* 16, -12, 2,  4.9, ②②, 8, 9,Ｅフィｰルザファン, 70,木幡初, 0.7, 67,   0,   3, 3,  8.3, ⑦⑦
,,,,,,,,,,,, 9, 1,Ｊシュウザンモモ, 37,横山和, 2.8, 48,  -1, -10,10,194.4,⑥⑦⑨, 9,15,Ｃモアザンストｰム, 71,木幡初, 1.4, 65,  15, -11, 6,  9.0, ⑤③, 9,15,Ｃショウナンサンガ, 71,平野優, 0.7, 68,  -6,   8, 9, 16.9, ⑫⑬
,,,,,,,,,,,,10, 5,Ｈシックスシグマ, 55,平野優, 3.2, 44,*  2, -19, 9,122.3,②②④,10, 1,Ｋブラウンチｰタｰ, 59,杉原誠, 1.7, 63,  15, -14,14,240.1, ③④,10, 4,Ｊフィドルプレイヤｰ, 66,柴山雄, 0.8, 66,  -1,   1, 8, 12.7, ⑥⑨
,,,,,,,,,,,,,,,,,,,,,,,,11,11,Ｊアｰトオブプライド, 60,平野優, 1.9, 56,   0,  -2,12,136.6, ⑭⑭,11, 5,Ｋボンベイダック, 66,松田大, 0.8, 66,  -6,   6,12, 25.1, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,12, 6,Ｎエンジョイタイム, 58,赤木高, 2.0, 61,  15, -17, 8, 19.0, ④⑥,12, 3,Ｌヴィヴァヴォｰチェ, 64,川須栄, 0.8, 66,*  5,  -4, 5, 10.6, ②②
,,,,,,,,,,,,,,,,,,,,,,,,13, 8,Ｍバンブｰマンユｰ, 59,松山弘, 2.2, 55,   7, -11,10, 59.5, ⑪⑪,13,17,Ｏフェブスカイ, 61,小野寺, 0.9, 66, -10,   9,16,103.6, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,14,10,Ｌタガノルビコン, 59,藤岡康, 2.3, 56,  12, -17,11, 70.1, ⑥⑤,14, 7,Ｍクリンゲルベルガｰ, 64,村田一, 1.2, 63, -13,   9,15, 64.7, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,15,12,Ｏキチロクアナン, 54,二本柳, 3.3, 45,  -2, -12,15,362.2, ⑮⑮,15, 8,Ｉキャロルロゼ, 67,上村洋, 1.3, 60,  -2,  -4,13, 33.1, ⑧⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｒメイクデュｰス, 57,高倉稜, 1.4, 58,   1,  -8,17,121.1, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 6,Ｑファｰザｰリｰプ, 58,西村太, 1.4, 59, -13,   5,18,243.8, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13,Ｐラバｰフロｰ, 60,古川吉, 1.7, 57, -14,   4,14, 63.6, ⑱⑱
ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:3),,,,,,,,,,,
単勝:350円 複勝:01=140円 03=160円 06=110円 枠連:0円,,,,,,,,,,,,"単勝:480円 複勝:04=140円 10=230円 08=120円 枠連:1,520円",,,,,,,,,,,,単勝:330円 複勝:04=140円 13=220円 02=450円 枠連:770円,,,,,,,,,,,,単勝:550円 複勝:14=200円 10=320円 18=410円 枠連:760円,,,,,,,,,,,
馬連:960円 ワイド:01-03=410円 01-06=220円 03-06=230円,,,,,,,,,,,,"馬連:3,760円 ワイド:04-10=960円 04-08=300円 08-10=460円",,,,,,,,,,,,"馬連:1,350円 ワイド:04-13=590円 02-04=1,160円 02-13=1,870円",,,,,,,,,,,,"馬連:2,560円 ワイド:10-14=1,150円 14-18=1,350円 10-18=2,000円",,,,,,,,,,,
"馬単:1,980円 3連複:620円 3連単:5,520円",,,,,,,,,,,,"馬単:7,460円 3連複:2,050円 3連単:21,470円",,,,,,,,,,,,"馬単:2,450円 3連複:10,090円 3連単:39,990円",,,,,,,,,,,,"馬単:4,450円 3連複:8,850円 3連単:43,150円",,,,,,,,,,,
