11年 6月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-15,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,水上特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｃサマｰティアラ, 60,勝浦正,, 65,*  6,* -1, 3,  6.6,④②②, 1, 9,Ｃレッツマンボウ, 62,勝浦正,, 54,*  9,* -3, 1,  2.4, ③③, 1, 4,Ａキクノセンヒメ, 80,宮崎北,, 70,*  4,*  8, 3,  5.5,⑩①①, 1, 8,Ｄシャイニイチカ, 69,赤木高,, 72,   5,*  9, 2,  4.8, ③②
 2, 4,Ａアソルｰタ, 68,中舘英, 0.2, 63,*  7,* -5, 1,  1.7,①①①, 2,13,Ｂメリｰチャン, 66,中舘英, 0.3, 52,* 11,  -8, 4,  6.0, ②②, 2, 2,Ｂシルクエンデバｰ, 76,平野優, 0.7, 69,  -1,* 11, 1,  2.6,⑥⑩⑨, 2, 5,Ｂオメガリトルスタｰ, 69,丸山元, 0.2, 70,*  8,   5, 5,  9.3, ①①
 3,11,Ｄコスモアイボリｰ, 60,丹内祐, 0.4, 65,*  5,* -4, 2,  3.4,⑥④③, 3,12,Ａトｰセンスタッフ, 66,小野寺, 0.6, 52,* 13, -12, 2,  3.6, ①①, 3,10,Ｅガリアｰノ, 67,伊藤工, 0.8, 68,*  4,   3, 7, 34.2,⑪②②, 3, 4,Ａニシノフェミニン, 72,中舘英, 0.7, 66,   2,   5, 1,  2.9, ⑦⑦
 4, 3,Ｂケｰジｰアミｰガ, 63,西村太, 2.2, 50,   4, -18, 4, 10.7,③③④, 4,10,Ｄミラクルベリｰ, 59,松山弘, 0.7, 47,   7,  -7, 3,  5.9, ⑤⑤, 4, 5,Ｈアテンボｰイ, 64,黛弘人, 0.9, 67,   3,   3, 5, 11.1,⑨④③, 4,12,Ｆクリスリリｰ, 67,太宰啓, 0.9, 64,   1,   5,10, 37.6, ⑧⑨
 5, 6,Ｅシｰエリアル, 52,野元昭, 2.4, 50,   4, -17, 5, 20.5,⑧⑤⑤, 5, 5,Ｌマラゲｰニャ, 30,二本柳, 1.2, 39,  -1,* -4,10, 73.3, ⑩⑩, 5, 6,Ｃカフェラビリンス, 74,横山和, 1.6, 62,   1,   0, 2,  2.9,④⑧⑦, 5,10,Ｎオオトリフクムスメ, 49,松田大, 1.2, 64,  -7,* 10,12, 62.3, ⑭⑭
 6, 5,Ｆマキノスペシャル, 50,黛弘人, 2.9, 46,   3, -21, 7, 77.4,⑦⑥⑥, 6, 2,Ｇユキノヴィｰナス, 47,田辺裕, 1.5, 37,   5, -12, 9, 54.3, ⑦⑦, 6, 1,Ｄエイユｰブラッサム, 68,松山弘, 1.8, 62,   1,  -1, 6, 19.2,③⑦⑤, 6, 3,Ｇメジロブラボｰ, 66,村田一, 1.3, 59,  -4,   5,13, 77.8, ⑪⑪
 7, 2,Ｉアカシサフィア, 45,嘉藤貴, 3.1, 45,   2, -19,11,223.2,⑤⑨⑦, 7,14,Ｆオレンジシュｰズ, 50,丸山元, 1.9, 33,   0, -12, 5, 14.4, ⑨⑨, 7, 3,Ｇロｰズリパブリック, 65,高倉稜, 2.2, 59,  -2,   2, 4,  8.1,⑤⑪⑪, 7, 9,Ｉラブコマドリｰ, 63,伊藤工, 1.5, 58,*  6,  -6, 9, 27.6, ②③
 8, 7,Ｇテイエムラブパワｰ, 49,松山弘, 3.5, 42,   1, -22, 6, 41.3,⑪⑩⑧, 8, 3,Ｅバトルドゥｰマ, 51,高倉稜, 2.1, 34,   8, -21, 7, 34.7, ④④, 8, 8,Ｊナドレ, 60,高嶋活, 2.3, 57,   0,  -5, 9, 58.3,⑦⑨⑩, 8,13,Ｃディアイリス, 69,田辺裕, 1.7, 56,  -3,   1, 7, 15.3, ⑫⑫
