11年 5月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月15日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ2100m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,是政特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃトップオブプレイズ, 61,武豊  ,, 64,* -2,   6, 2,  5.4, ②②, 1,10,Ｊジャイアン, 44,吉田豊,, 62,*-14,   3, 6, 15.2, ①①, 1, 7,Ｂカグニザント, 75,蛯名正,, 72,* 12, -14, 2,  3.0, ①①, 1, 7,Ｊニシノヴァンクｰル, 76,岩田康,, 80,   7,*  8, 5, 13.7,⑦⑦⑥
 2, 8,Ｆオペラフォンテン, 57,北村宏, 0.4, 61,  -4,   7, 8, 31.1, ⑤⑤, 2, 9,Ｉアップルジャック, 44,北村宏, 0.1, 62,*-17,*  6, 9, 19.7, ③③, 2,10,Ｅジャｰビス, 69,横山典, 0.0, 71,   7,* -5, 4,  7.2, ⑦⑦, 2,13,Ａリコリス, 91,蛯名正, 0.0, 79,   6,*  9, 1,  3.1,⑩⑧⑧
 3,13,Ｇビレッジスマイル, 57,江田照, 0.4, 60,* -3,   4, 6, 12.4, ③③, 3, 7, トウショウレガｰロ,---,武士沢, 0.3, 62, -22,* 10, 8, 18.1, ⑩⑪, 3,11,Ｇサンデｰスイセイ, 62,吉田豊, 0.2, 69,   4,* -3, 7, 31.4, ⑩⑧, 3, 3,Ｅスパｰクルシチｰ, 82,福永祐, 0.0, 80,   6,* 11, 9, 34.3,⑭⑪⑩
 4,10,Ｄサクラトップクイン, 60,横山典, 0.4, 65, -10,* 17, 3,  5.6, ⑮⑭, 4,17,Ａコスモソルフェリノ, 57,松岡正, 0.3, 59,*-15,   1, 4,  6.0, ②②, 4, 4,Ｄエｰブポセイドｰン, 69,田中勝, 0.4, 68,* 11, -17, 3,  6.3, ②③, 4,16,Ｃゴｰルデンルｰヴェ, 83,ウィリ, 1.0, 73,   7,  -1, 2,  4.1,③④⑤
 5,16,Ｈケｰジｰアミｰガ, 53,鈴来直, 0.5, 60,  -4,   5,10, 79.8, ⑥⑥, 5, 6,Ｂメイケイダンサｰ, 55,ウィリ, 0.4, 57,*-16,   2, 1,  3.3, ④④, 5, 2,Ｃシｰクレットベｰス, 70,後藤浩, 0.5, 67,   9, -13, 6, 17.1, ⑥⑤, 5, 6,Ｉジャストザシｰズン, 76,後藤浩, 1.1, 73,   6,   1,10, 35.1,⑬⑬⑪
 6, 1,Ｂツクバオトメ, 63,柴田善, 0.7, 61,  -7,*  9, 5,  6.6, ⑩⑩, 6,14,Ｅキトゥンブルｰ, 50,福永祐, 0.7, 58, -24,*  8, 3,  5.9, ⑰⑭, 6, 8,Ｆコスモソｰンパｰク, 67,松岡正, 0.7, 65,  10, -19, 5,  9.6, ④④, 6, 4,Ｇスペシャルロｰド, 80,柴田善, 1.1, 73,   6,   3, 6, 14.5,⑧⑩⑬
 7,12,Ｋナンヨｰルｰジュ, 49,ウィリ, 1.3, 54,*  0,  -8, 9, 77.9, ①①, 7, 8,Ｆレノヴァティオトラ, 49,蛯名正, 0.9, 53, -19,  -1, 5, 14.7, ⑪⑩, 7, 3,Ｈプレミアムパス, 61,北村宏, 0.7, 63,   8, -18, 8, 56.7, ⑤⑥, 7,15,Ｂロングロウ, 84,浜中俊, 1.2, 72,*  8,  -5, 3,  5.3,⑥⑤③
 8, 3,Ａウインディｰヒル, 66,蛯名正, 1.4, 54,  -5,   0, 1,  2.9, ⑧⑧, 8,11,Ｎクイｰンザリッチ, 28,後藤浩, 1.0, 52, -22,   0,12, 73.0, ⑫⑫, 8, 5,Ａエチゴイチエ, 76,三浦皇, 0.8, 64,   5, -13, 1,  2.5, ⑧⑨, 8, 8,Ｄキンショｰダンデｰ, 83,北村友, 1.2, 72,   6,  -1,11, 41.5,⑤⑥⑦
