11年 8月13日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月13日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(九) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  芝2900m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八幡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃグランデセイフウ, 41,田中健,, 45,  -5,*-13, 3,  6.2, ⑨⑦, 1, 1, リアルヴィクトリｰ,,中村将,,,,, 1,  2.9,⑤⑤④, 1, 4,Ｃヴィヴァヴォｰチェ, 61,国分優,, 66,*  3,   0, 1,  3.0, ①①, 1, 3,Ｂルアｰズストリｰト, 73,藤岡康,, 76,  -8,* 21, 1,  2.9, ⑧⑧
 2, 7,Ｇミスマルシゲ, 32,北村友, 0.0, 50,   3, -21, 8, 29.4, ④③, 2, 9, エルジャンクション,,林満明,191.5,,,, 5, 10.2,②②②, 2, 2,Ｇマルブツファイト, 51,佐藤哲, 0.0, 66,  -5,*  8, 6, 13.4, ⑧⑧, 2, 1,Ｆエイシンフェアリｰ, 68,浜中俊, 0.1, 74,  -5,* 17, 5,  8.4, ⑥⑤
 3, 6,Ａカシノアポロン, 45,幸英明, 0.2, 47,*  4, -25, 2,  3.1, ③②, 3, 7, メイショウサンドラ,,今村康,191.6,,,,10, 57.2,①①①, 3,10,Ｂサンライズサルｰテ, 61,高倉稜, 0.1, 65,*  1,*  1, 2,  4.4, ④③, 3, 9,Ｄダノンカスガ, 71,熊沢重, 0.2, 72,*  4,   6, 3,  5.8, ①①
 4,12,Ｂカシノアラシ, 42,野元昭, 0.3, 41,  -8,*-14, 1,  3.0, ⑬⑪, 4, 6, フォルテベリｰニ,,植野貴,191.9,,,, 3,  4.7,⑧⑥⑥, 4, 8,Ｅメモリｰビジュアル, 54,幸英明, 0.5, 59,*  2,  -5, 8, 18.7, ②②, 4, 6,Ｅピルケンハンマｰ, 70,武豊  , 0.4, 69,   0,   8, 7, 18.6, ②③
 5,13,Ｋサチノタカチホ, 29,赤木高, 0.3, 41,  -5,*-17,12,163.2, ⑧⑤, 5,10, リバｰキャッスル,,田村太,192.4,,,, 6, 13.8,⑨⑧⑦, 5,14,Ｈセイシュンノヒビ, 50,小牧太, 0.7, 57,*  2,  -8, 7, 18.3, ③④, 5, 5,Ｉマルブツサバンナ, 55,幸英明, 0.5, 67,  -4,  10, 8, 21.8, ⑤⑥
 6,15,Ｊテイエムキュウベエ, 29,田嶋翔, 0.4, 41,  -4, -20, 4,  9.6, ⑩⑧, 6, 2, エｰシンダｰドマン,,西谷誠,192.8,,,, 2,  4.2,⑦⑨⑨, 6, 7,Ｄオフ, 56,水口優, 0.7, 57,  -1,  -5,10, 44.0, ⑤⑤, 6, 8,Ａアグネスウイッシュ, 78,川田将, 0.5, 68,  -1,   8, 2,  3.8, ④④
 7,18,Ｄテイエムハエハエ, 38,酒井学, 0.7, 40,   2, -28,10, 49.5, ⑤④, 7, 8, マッキｰケインズ,,佐久間,193.0,,,, 9, 46.5,⑥⑦⑧, 7,15,Ｉハリエットビｰト, 49,川須栄, 0.9, 56,  -8,   1,14,121.3, ⑫⑫, 7, 4,Ｃリッカスウィｰプ, 73,小牧太, 0.6, 66,  -1,   6, 4,  7.4, ③②
 8,14,Ｉコウエイコムスメ, 30,花田大, 1.0, 34,  -1, -30,11, 50.0, ⑥⑥, 8, 4, ゴｰルデンカイザｰ,,北沢伸,193.4,,,, 8, 40.1,③③③, 8, 9,Ｒサツマフラワｰ, 35,小坂忠, 1.0, 52,  -3,  -8,15,208.4, ⑦⑥, 8, 7,Ｇヒカリトリトン, 67,太宰啓, 0.6, 66,  -5,  10, 6,  8.7, ⑦⑦
 9, 9,Ｌシゲルオリｰブ, 27,太宰啓, 1.0, 33,  -8, -24, 9, 41.4, ⑫⑩, 9,12, スリｰラスカル,,熊沢重,193.5,,,, 4,  5.8,④④⑤, 9, 6,Ｍバノックバｰン, 46,北村友, 1.0, 52, -12,*  1, 5,  9.5, ⑭⑬, 9, 2,Ｈトｰワテレサ, 62,高倉稜, 1.2, 59, -10,   8, 9,106.4, ⑨⑨
10,17,Ｎミスコクラ, 17,中村将, 1.4, 30, -12, -25,16,219.3, ⑮⑮,10, 5, ゴｰルドヘラクレス,,横山義,195.3,,,, 7, 29.0,⑩⑩⑩,10, 3,Ｆエｰシンハクレイ, 53,和田竜, 1.1, 52,  -7,  -6, 4,  7.2, ⑨⑪,,,,,,,,,,,,
11,10,Ｐネクストズキュン,  8,藤懸貴, 1.6, 30, -17, -22,17,463.2, ⑯⑯,11, 3, テイエムブユウデン,,難波剛,195.5,,,,11, 88.0,⑪⑪⑪,11,18,Ａサクラエボル, 66,藤岡康, 1.1, 51,  -1, -11, 3,  6.7, ⑥⑦,,,,,,,,,,,,
12, 1,Ｈカシノデュｰク, 32,川須栄, 2.0, 25,*  6, -50, 7, 21.2, ①①,12,11, スリｰアトラス,,小坂忠,201.3,,,,12,125.6,⑫⑫⑫,12,13,Ｌアドマイヤシェマカ, 46,川田将, 1.5, 47,  -6, -10,11, 51.6, ⑩⑨,,,,,,,,,,,,
13, 5,Ｆカシノギア, 35,石橋守, 2.0, 24, -12, -33, 6, 14.7, ⑭⑭,,,,,,,,,,,,,13,12,Ｏビットビット, 39,国分恭, 1.6, 45, -12,  -7,16,255.9, ⑮⑮,,,,,,,,,,,,
14, 4,Ｅヤングエイト, 36,高倉稜, 2.4, 19,*  5, -53, 5, 11.8, ②⑨,,,,,,,,,,,,,14,16,Ｊフラムティｰド, 47,酒井学, 1.9, 41,  -7, -16, 9, 28.8, ⑪⑩,,,,,,,,,,,,
15,16,Ｍスズノエヴァグリン, 26,鮫島良, 2.5, 18,  -6, -44,15,214.4, ⑪⑫,,,,,,,,,,,,,15,11,Ｐシルクユｰジｰ, 37,渡辺薫, 2.0, 42, -13, -10,17,267.2, ⑯⑯,,,,,,,,,,,,
16, 3,Ｏマルシゲタカチャン, 13,国分優, 3.6, -2,  -2, -63,14,203.2, ⑦⑬,,,,,,,,,,,,,16, 5,Ｋリアリｰサムシング, 46,熊沢重, 2.0, 40, -11, -13,13, 90.7, ⑬⑭,,,,,,,,,,,,
17, 2, クラウンカンタｰレ,---,国分恭, 4.0,-42, -54, -18,13,196.0, ⑰⑰,,,,,,,,,,,,,17,17,Ｎロッキｰラクｰン, 45,花田大, 2.4, 35, -14, -14,18,293.5, ⑰⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 1,Ｑエスタンシア, 37,大下智, 2.6, 32, -27,  -5,12, 70.8, ⑱⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:-2),,,,,,,,,,,
"単勝:620円 複勝:11=200円 07=660円 06=140円 枠連:1,740円",,,,,,,,,,,,"単勝:290円 複勝:01=140円 09=290円 07=1,000円 枠連:860円",,,,,,,,,,,,"単勝:300円 複勝:04=140円 02=300円 10=160円 枠連:1,150円",,,,,,,,,,,,"単勝:290円 複勝:03=140円 01=230円 09=170円 枠連:1,270円",,,,,,,,,,,
"馬連:11,540円 ワイド:07-11=2,640円 06-11=450円 06-07=1,620円",,,,,,,,,,,,"馬連:1,870円 ワイド:01-09=660円 01-07=2,320円 07-09=4,570円",,,,,,,,,,,,"馬連:2,120円 ワイド:02-04=720円 04-10=320円 02-10=820円",,,,,,,,,,,,"馬連:1,200円 ワイド:01-03=440円 03-09=310円 01-09=710円",,,,,,,,,,,
"馬単:18,780円 3連複:11,860円 3連単:113,860円",,,,,,,,,,,,"馬単:2,670円 3連複:22,870円 3連単:96,800円",,,,,,,,,,,,"馬単:3,260円 3連複:2,580円 3連単:17,120円",,,,,,,,,,,,"馬単:1,980円 3連複:1,840円 3連単:8,820円",,,,,,,,,,,
