11年10月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1800m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八坂ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4, エｰシンブラスタｰ,---,福永祐,, 51,  -4,*  5, 2,  2.9, ⑨⑨, 1, 2, エルチョコレｰト,,小坂忠,,,,, 1,  1.7,①①①, 1, 4,Ｂレジュｰルダムｰル, 75,福永祐,, 77,   5,* 15, 1,  1.9,④④③, 1, 4,Ｄメイショウカンパク, 87,浜中俊,, 92, -12,* 32, 6, 11.4, ⑧⑧
 2, 6,Ｂオリｰブ, 58,太宰啓, 0.0, 55,*  7,  -6, 5, 11.2, ①①, 2, 5, ユウタｰチェイサｰ,,植野貴,193.8,,,, 2,  5.0,⑤②②, 2,11,Ｇレディｰムスタング, 67,岩田康, 0.6, 70,*  6,   6, 3,  7.3,①①①, 2, 6,Ｅランリョウオｰ, 86,武豊  , 0.0, 90,*-11,* 30, 1,  2.4, ⑤⑤
 3, 5,Ｈエイシントラベラｰ, 42,武豊  , 0.2, 51,   1,  -3, 1,  2.3, ④④, 3,11, エイユｰブラッサム,,今村康,195.4,,,, 8, 38.4,④③③, 3, 3,Ｆシｰズガレット, 70,メンデ, 0.7, 71,   2,* 13, 5, 14.3,⑪⑩⑦, 3,12,Ａシｰスナイプ, 88,川田将, 0.1, 89,*-11,  27, 3,  6.2, ③③
 4, 2,Ｅキセキノハナ, 47,野元昭, 0.5, 47,  -3,   0,10, 89.4, ⑧⑧, 4, 8, テイエムライジン,,難波剛,195.5,,,, 9, 73.2,⑧⑥⑤, 4, 2,Ｈビュｰティｰモズ, 66,池添謙, 0.7, 69,*  6,   6, 8, 37.5,②②②, 4, 2,Ｇカワキタフウジン, 85,北村友, 0.2, 87,*-11,  27, 8, 23.9, ④④
 5, 9,Ａニホンピロシトリン, 61,熊沢重, 0.6, 50,*  5,  -9, 3,  9.1, ②②, 5,10, セルリアンデｰゲン,,田嶋翔,195.9,,,, 3,  6.0,③⑤⑥, 5, 7,Ｅビｰチパｰティｰ, 70,ルメｰ, 0.9, 69,   5,   6, 2,  3.6,③③④, 5, 9,Ｂタガノエルシコ, 87,メンデ, 0.3, 89, -12,  29, 2,  6.0, ⑨⑨
 6,14,Ｃクリノショｰタイム, 51,北村友, 0.9, 46,   4, -10,12,191.2, ③③, 6, 6, メイケイダンサｰ,,黒岩悠,197.5,,,,12,123.4,②④④, 6, 8,Ｃアルデュイナ, 73,和田竜, 1.2, 68,   4,   6, 4, 10.2,⑦⑧⑥, 6, 8,Ｋリフトザウイングス, 74,ルメｰ, 0.3, 86, -12,  26, 4,  6.2, ⑦⑦
 7, 3,Ｊヤングエイト, 38,酒井学, 1.1, 44,   0,  -8,13,360.7, ⑥⑥, 7, 4, ニシノラブキング,,中村将,197.8,,,, 5, 12.8,⑦⑦⑦, 7, 1,Ａアドマイヤインディ, 75,幸英明, 1.2, 68,   4,   6, 9, 38.8,⑧⑦⑤, 7, 1,Ｃトモロポケット, 87,藤田伸, 0.4, 83,* -9,  19, 7, 11.5, ①①
 8,13,Ｋホンインボウ, 23,渡辺薫, 1.3, 39,  -7,  -4,14,443.4, ⑩⑩, 8,13, ノｰブルエｰス,,池崎祐,198.5,,,,11,113.5,⑩⑨⑨, 8, 5,Ｉラブギャラクシｰ, 64,太宰啓, 1.8, 63,   1,   5,10,162.1,⑩⑪⑩, 8, 7,Ｉロｰドアリエス, 77,福永祐, 0.5, 82,*-10,  19, 9, 70.2, ②②
 9,12,Ｄゴｰイングストｰン, 51,和田竜, 1.3, 42,   2, -12, 4, 10.3, ⑤⑤, 9, 9, ティグレ,,横山義,201.3,,,, 7, 35.7,⑨⑧⑧, 9, 9,Ｄメイショウボヌス, 70,武豊  , 2.0, 62,   1,   4, 6, 23.9,⑫⑫⑨, 9,11,Ｆラフォルジュルネ, 85,岩田康, 0.7, 81,*-11,  19, 5,  9.8, ⑥⑥
10, 1,Ｍビュｰティフォｰ, 15,国分優, 1.3, 38, -10,  -2, 8, 40.5, ⑬⑫,10, 7, エプソムアｰロン,,林満明,207.3,,,, 4, 11.3,⑪⑪⑪,10, 6,Ｊシｰライフ, 62,川島信, 3.1, 53,   2,  -8, 7, 31.7,⑤⑨⑧,10, 5,Ｈテイエムクレナイ, 82,幸英明, 0.9, 79, -14,  21,11,219.0, ⑩⑩
11,10,Ｆメイショウヒショウ, 44,幸英明, 1.7, 36,  -8,  -7,11,103.5, ⑪⑪,11, 3, ホッコｰフクヒメ,,白浜雄,208.4,,,,10, 99.9,⑬⑬⑬,11,12,Ｌヤマニンエシャルプ, 47,熊沢重, 4.8, 44,   4, -25,12,726.3,⑥⑤⑪,11, 3,Ｌアイアンルック, 58,小牧太, 1.0, 79, -15,  22,10, 70.6, ⑪⑪
12, 7,Ｇウェルトレインド, 42,浜中俊, 1.8, 35,  -8,  -7, 6, 14.8, ⑫⑬,12,12, メイショウマレンゴ,,西谷誠,208.5,,,, 6, 32.6,⑫⑫⑫,12,10,Ｋアムｰルエテルネル, 54,国分優, 5.2, 41,   3, -28,11,354.1,⑨⑥⑫,12,10,Ｊゴｰルディｰロック, 77,吉田豊, 1.5, 72, -15,  15,12,250.2, ⑫⑫
13, 8,Ｌアイファｰファルコ, 21,川田将, 1.8, 34, -16,*  1, 9, 52.9, ⑭⑭,13, 1, テイエムロックダン,,熊沢重,209.1,,,,13,124.4,⑥⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｉミステリアスパワｰ, 40,吉田豊, 2.2, 31,  -1, -18, 7, 35.4, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:1),,,,,,,,,,,
