11年12月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月24日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2970m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■10R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,10,Ａダヴィｰド, 70,岩田康, 1.0, 57,   0,  -8, 1,  2.4,⑧⑦⑧, 9,13, ハツノボリ,,草野太,205.9,,,,13,147.5,⑨⑥⑦, 9, 2, ハｰトオブグリｰン,---,国分恭, 1.2, 46,*-16,  -9, 4,  6.9, ①①, 9, 2,Ｅマイネルアトレ, 82,和田竜, 0.6, 75,  -4,   6,10, 46.4,③③③
10,14,Ｇサダムオベｰション, 55,幸英明, 1.1, 58,  -3,* -3, 7, 28.8,⑫⑬⑬,10, 5, シティオ,,石神深,208.9,,,,12,101.0,⑩⑩⑩,10,10, リッカスキップ,---,川須栄, 1.3, 49, -23,   0,12,183.1, ⑨⑩,10, 9,Ｎエックスダンス, 63,メンデ, 0.7, 77,  -8,  14,11, 49.9,⑫⑩⑩
11, 9,Ｋジャングルスタｰ, 50,石神深, 1.2, 56,  -3,  -4,16,449.2,⑮⑭⑭,11, 9, グレｰトディｰル,,岩崎祐,209.8,,,, 8, 15.8,⑪⑪⑪,11, 8, シンボリエクレｰル,---,川田将, 1.5, 46, -23,  -2, 8, 39.4, ⑪⑪,11, 8,Ｈデンコウオクトパス, 80,川須栄, 0.9, 81, -10,* 20, 9, 25.7,⑭⑭⑬
12, 3,Ｈウォｰタｰカリブ, 54,デムｰ, 1.4, 51,*  1, -13, 2,  2.4,④④⑥,12,11, テイエムタカシオ,,平沢健,214.0,,,,14,177.7,⑫⑫⑫,12, 6, クイｰンズライフ,---,長谷川, 1.7, 39, -19, -13,10, 78.2, ④③,12, 4,Ｃゴｰルドブライアン, 82,岩田康, 1.0, 72,  -6,   7, 4,  7.5,⑦⑦⑧
13, 6,Ｍヒシサイクロン, 47,武豊  , 2.0, 50,*  2, -21, 9, 33.4,①①①,,,,,,,,,,,,,13, 4, ストｰムセンタｰ,---,武豊  , 1.9, 41, -24,  -6, 9, 54.9, ⑬⑫,13, 5,Ｊトモロポケット, 79,藤田伸, 1.6, 70,  -9,   7, 7, 23.6,⑩⑪⑫
14, 4,Ｆシルクメガスタｰ, 56,川須栄, 2.0, 51,  -1, -16, 8, 29.8,⑦⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｍブルｰスタｰキング, 71,小牧太, 1.6, 70, -12,  11,14,200.6,⑬⑬⑭
15, 5,Ｐエメラルフジ, 32,武幸四, 3.5, 44,  -4, -21,13,269.2,⑯⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Ｌマイネルスクデット, 47,花田大, 3.7, 40,  -4, -24,15,393.0,⑭⑮⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:4),,,,,,,,,,,
"単勝:1,830円 複勝:01=910円 11=8,940円 12=470円 枠連:11,380円",,,,,,,,,,,,"単勝:1,120円 複勝:02=280円 08=170円 03=520円 枠連:1,360円",,,,,,,,,,,,単勝:730円 複勝:13=170円 01=120円 09=160円 枠連:660円,,,,,,,,,,,,"単勝:1,310円 複勝:07=350円 01=300円 12=180円 枠連:3,370円",,,,,,,,,,,
"馬連:240,370円 ワイド:01-11=36,690円 01-12=4,430円 11-12=29,870円",,,,,,,,,,,,"馬連:2,210円 ワイド:02-08=890円 02-03=2,890円 03-08=1,560円",,,,,,,,,,,,馬連:810円 ワイド:01-13=360円 09-13=590円 01-09=280円,,,,,,,,,,,,"馬連:4,110円 ワイド:01-07=970円 07-12=870円 01-12=840円",,,,,,,,,,,
"馬単:345,570円 3連複:979,300円 3連単:3,764,210円",,,,,,,,,,,,"馬単:4,710円 3連複:18,830円 3連単:108,170円",,,,,,,,,,,,"馬単:2,000円 3連複:1,070円 3連単:8,050円",,,,,,,,,,,,"馬単:8,410円 3連複:6,380円 3連単:48,720円",,,,,,,,,,,
■ 2R  ダ1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2000m 2 歳ｵｰﾌﾟﾝ(国) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾗｼﾞｵNIKKEI杯2歳ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃリュクスメジャｰ, 64,秋山真,, 63,   6,* -4, 1,  2.9, ④④, 1,13,Ａベｰルドインパクト, 66,デムｰ,, 66,* -1,   9, 1,  1.8, ⑭①, 1,15,Ｂエアラギオｰル, 76,岩田康,, 72,*  6,   5, 4,  8.9,②②②, 1, 2,Ｆアダムスピｰク, 62,ルメｰ,, 80,   6,* 13, 4, 10.0,③③⑤
 2,10,Ａラシｰク, 65,ルメｰ, 0.1, 62,*  8,  -7, 6, 14.1, ②②, 2, 8,Ｇシルクキングリｰ, 56,池添謙, 0.2, 64,* -2,   9, 4, 13.7, ⑦⑥, 2,14,Ｅコルｰジャ, 74,川田将, 0.3, 71,   4,   5, 3,  8.3,⑥⑥⑤, 2, 3,Ｍゴｰルドシップ, 59,安藤勝, 0.2, 78,   6,* 10, 3,  5.9,⑭⑮⑥
 3,11,Ｂナムラアピア, 64,北村友, 0.7, 56,   4,  -7, 2,  3.0, ⑥⑤, 3,16,Ｃダノングｰグｰ, 63,北村友, 0.2, 65,  -4,* 12, 2,  4.1, ⑬⑦, 3,13,Ａアルバトン, 77,四位洋, 0.3, 72,*  6,   5, 1,  3.4,⑧⑦④, 3,13,Ｃグランデッツァ, 68,秋山真, 0.2, 76,*  7,   7, 2,  3.5,⑤④③
 4,16,Ｌシルクシンフォニｰ, 49,ウィリ, 0.8, 57,   5,  -9, 3,  9.0, ⑧⑥, 4,11,Ｆファントムライト, 59,福永祐, 0.3, 63,* -1,   5, 3, 10.9, ⑩②, 4, 9,Ｆアドマイヤカｰリン, 72,安藤勝, 0.5, 68,   5,   4, 2,  3.8,⑤⑤⑥, 4,12,Ｊトリップ, 61,岩田康, 0.5, 74,   6,   6, 1,  2.5,⑦⑥④
 5,12,Ｆトップバゴスタｰ, 56,和田竜, 0.9, 56,*  7, -12, 4, 12.2, ⑤③, 5, 5,Ｉプレレフア, 56,岩田康, 0.5, 63,  -6,* 14, 6, 24.7, ⑫⑬, 5, 2,Ｄマｰリンシチｰ, 74,佐藤哲, 0.5, 70,   2,*  9, 6,  9.4,⑫⑫⑪, 5,10,Ｅブライトライン, 62,佐藤哲, 0.5, 75,   4,   8, 8, 21.5,⑥⑦⑪
 6,13,Ｊラｰゼンマイスタｰ, 51,幸英明, 0.9, 54,  -1,* -3,14,174.5, ⑪⑧, 6, 7,Ｐスズカキングダム, 48,川田将, 0.5, 62,  -5,  11, 9, 38.6, ⑨⑪, 6, 8,Ｃトランソニック, 75,藤岡佑, 0.9, 69,   2,   6, 8, 17.5,⑯⑬⑫, 6, 7,Ｈサンライズマヌｰ, 62,デムｰ, 0.6, 72,*  7,   0, 6, 14.1,①①①
 7, 9,Ｈシゲルマスカット, 53,岩田康, 1.2, 51,  -2,* -4,10, 38.7, ⑬⑪, 7, 1,Ｒギリサントポケサン, 38,安藤勝, 0.6, 64,  -9,* 17,13, 86.4, ⑪⑮, 7, 3,Ｐテｰオｰダンシング, 53,幸英明, 1.0, 69,   1,*  7,13,130.7,⑮⑯⑮, 7,14,Ｄマイネルエクレウス, 64,メンデ, 0.6, 72,*  7,   2,10,106.0,②②②
 8,15,Ｄクレバｰスカイ, 58,藤岡佑, 1.4, 51,   1,  -8, 9, 20.8, ⑨⑦, 8, 9,Ｂセングレン, 65,小牧太, 0.7, 61,  -9,* 15, 7, 29.4, ⑱⑰, 8, 1,Ｋディアトゥドリｰム, 65,和田竜, 1.0, 69,   1,*  7,14,138.5,⑭⑮⑯, 8, 1,Ｂエタンダｰル, 70,川田将, 0.7, 74,   4,   9, 9, 36.4,⑪⑩⑭
 9, 1,Ｅラプタｰフィリｰ, 57,小牧太, 1.6, 48,  -5,* -4, 5, 13.8, ⑮⑯, 9,15,Ｅサマｰルナ, 59,佐藤哲, 0.8, 57,* -2,  -1, 8, 29.6, ①③, 9,10,Ｈサンライズドバイ, 69,川須栄, 1.1, 67,   4,   1,11, 85.9,⑪⑩⑩, 9, 6,Ｋエｰシングングン, 61,川須栄, 1.0, 70,   5,   2, 7, 19.6,⑨⑪⑧
10, 2,Ｍデンジャラスゲｰム, 48,藤田伸, 1.7, 48,  -2,  -7,11, 51.8, ⑫⑬,10,12,Ｊロｰドバッカス, 54,ルメｰ, 0.9, 57,  -3,   2, 5, 24.1, ⑰⑧,10,16,Ｎマサノエクスプレス, 60,国分恭, 1.4, 64,*  6,  -5,10, 54.2,③③⑦,10, 8,Ｐタガノグｰフォ, 54,ウィリ, 1.0, 67,   4,   0,16,275.7,④⑤⑦
11, 3,Ｉスズカアイキュｰ, 51,武英智, 2.3, 43,  -5, -10,13,169.5, ⑯⑮,11, 6,Ｏスリｰヴェロｰチェ, 48,川島信, 1.2, 57,  -5,   1,17,387.2, ⑥⑩,11, 6,Ｇキングブラｰボ, 71,北村友, 1.4, 62,*  6,  -7, 7, 10.3,①①①,11, 4,Ｉシンゼンレンジャｰ, 62,飯田祐, 1.2, 67,   5,  -1,12,199.2,⑧⑨⑫
12, 4,Ｐレヴィストｰン, 27,メンデ, 2.3, 44,   4, -21,12,145.0, ③⑨,12,18,Ｄスキピオ, 61,ウィリ, 1.3, 50,* -2,  -8,11, 42.7, ②④,12,11,Ｊスマｰトジェネシス, 69,武豊  , 1.5, 63,   4,  -3, 5,  9.1,⑦⑧⑧,12,16,Ｇエネアド, 62,福永祐, 1.5, 65,   5,  -5, 5, 13.3,⑬⑭⑨
13, 8,Ｏマンガンヒカル, 33,石神深, 2.3, 43,  -1, -15,16,557.1, ⑩⑩,13, 4,Ｑコスモアダム, 44,川須栄, 1.3, 55,  -9,   7,18,468.0, ⑮⑯,13, 5,Ｍフミノキララ, 60,長谷川, 1.5, 65,   2,   1,12,120.0,⑨⑪⑭,13,11,Ｌフレｰジャパン, 61,藤田伸, 1.7, 64,   3,  -4,11,166.6,⑫⑬⑮
14, 5,Ｋスマｰトブリｰザ, 50,武豊  , 2.5, 44,*  8, -28, 8, 15.9, ①①,14,17,Ｌテイエムオペラドン, 51,和田竜, 1.4, 51,* -2,  -9,12, 44.6, ④⑤,14,12,Ｉドリｰムボンバｰ, 69,小牧太, 1.6, 62,*  5,  -7, 9, 23.0,④④③,14, 9,Ｎハッピｰウィｰク, 59,小牧太, 1.7, 62,   4,  -7,13,215.1,⑯⑯⑩
15, 7,Ｇラグジュリア, 55,池添謙, 3.6, 34,   2, -29, 7, 15.0, ⑦⑫,15, 3,Ｈマイネルドメニカ, 56,幸英明, 2.1, 44,  -6,  -9,10, 41.0, ⑤⑫,15, 7,Ｌサカジロタイヨｰ, 63,川島信, 2.1, 60,   4,  -7,16,438.4,⑩⑨⑨,15, 5,Ａハタノヴァンクｰル, 76,四位洋, 2.8, 51,   4, -25,14,230.4,⑮⑧⑬
16,14,Ｎモンハピネス, 44,川須栄, 3.8, 34,  -2, -24,15,213.5, ⑭⑭,16, 2,Ｎアイミｰマイン, 50,国分恭, 2.5, 41,  -9,  -9,16,349.7, ⑧⑱,16, 4,Ｏモウカリマッカｰ, 55,小林徹, 2.4, 61,   2,  -7,15,306.6,⑬⑭⑬,16,15,Ｏメイショウデビッド, 55,池添謙, 4.9, 36,   3, -49,15,252.5,⑩⑫⑯
,,,,,,,,,,,,17,10,Ｍジョウノメジャｰ, 50,藤田伸, 2.7, 39,  -7, -15,14,200.7, ⑯⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,14,Ｋマヤステッラ, 53,小林徹, 2.8, 36,  -5, -23,15,289.5, ③⑨,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:4),,,,,,,,,,,
"単勝:290円 複勝:06=130円 10=360円 11=120円 枠連:2,030円",,,,,,,,,,,,単勝:180円 複勝:13=110円 08=210円 16=130円 枠連:740円,,,,,,,,,,,,単勝:890円 複勝:15=280円 14=210円 13=160円 枠連:850円,,,,,,,,,,,,"単勝:1,000円 複勝:02=270円 03=190円 13=170円 枠連:2,050円",,,,,,,,,,,
"馬連:3,820円 ワイド:06-10=1,180円 06-11=210円 10-11=920円",,,,,,,,,,,,"馬連:1,090円 ワイド:08-13=380円 13-16=160円 08-16=590円",,,,,,,,,,,,"馬連:3,790円 ワイド:14-15=1,050円 13-15=540円 13-14=460円",,,,,,,,,,,,"馬連:3,100円 ワイド:02-03=750円 02-13=840円 03-13=360円",,,,,,,,,,,
"馬単:5,110円 3連複:3,250円 3連単:24,640円",,,,,,,,,,,,"馬単:1,440円 3連複:950円 3連単:4,830円",,,,,,,,,,,,"馬単:7,100円 3連複:3,500円 3連単:27,730円",,,,,,,,,,,,"馬単:6,590円 3連複:3,010円 3連単:30,970円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ1400m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,摂津特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｃエアソミュｰル, 61,和田竜,, 73,   6,* 10, 1,  1.9, ⑪⑪, 1, 5, スペシャルザダイヤ,---,福永祐,, 63,*  0,  -1, 3,  6.3,②②②, 1, 4,Ｃノｰブルジュエリｰ, 83,ルメｰ,, 88,* -2,  18, 2,  4.4, ③③, 1,14,Ｅトシギャングスタｰ, 78,藤岡佑,, 80,  -1,* 20, 5,  9.5, ⑭⑬
 2,15,Ｉバハドゥｰル, 56,デムｰ, 0.3, 69,   2,* 14, 3,  7.5, ⑰⑯, 2, 2, シゲルカシス,---,国分恭, 0.0, 62,*  1,  -3,11, 53.1,①①①, 2,11,Ｅデンコウジュピタｰ, 79,武豊  , 0.3, 87,  -8,* 23, 6, 18.3, ⑪⑫, 2, 1,Ａトキノエクセレント, 81,福永祐, 0.2, 79,   0,* 17, 2,  3.8, ⑩⑫
 3,11,Ａミｰシャレヴュｰ, 66,岩田康, 0.6, 64,   9,  -2, 4,  7.7, ⑩⑨, 3, 8, アントニオピサ,---,川田将, 0.1, 61,*  0,  -2, 8, 14.6,⑤③③, 3, 6,Ａスナイプビッド, 85,デムｰ, 0.3, 87,  -6,* 21, 4, 13.2, ⑫⑪, 3, 7,Ｇムスタングリｰダｰ, 76,武豊  , 0.2, 79,   1,  17, 3,  6.0, ⑫⑨
 4,16,Ｍスズカジョンブル, 47,岩崎祐, 0.9, 62,   5,   1,15,183.4, ⑮⑭, 4,11, スナｰクタキオン,---,和田竜, 0.2, 62,  -2,*  2, 6,  9.5,⑧⑧⑨, 4,13,Ｂセイルラｰジ, 84,岩田康, 0.3, 86,  -6,* 20, 1,  1.9, ⑨⑩, 4,13,Ｆアマノレインジャｰ, 76,幸英明, 0.3, 77,*  5,  10, 8, 20.1, ②②
 5, 2,Ｇスズカチャンプ, 58,武豊  , 1.1, 58,   6,  -5, 2,  7.4, ⑫⑫, 5,10, ユリオプスデイジｰ,---,北村友, 0.2, 61,  -1,   0, 5,  8.7,⑥⑤⑤, 5, 3,Ｈヴィジャイ, 76,安藤勝, 0.6, 82,  -5,  14, 5, 17.7, ⑧⑦, 5,15,Ｊエｰシンハダル, 75,川須栄, 0.3, 77,  -3,* 19, 6,  9.8, ⑯⑯
 6, 9,Ｒコンドッティエｰレ, 29,池添謙, 1.1, 58,   7,  -7,16,205.9, ⑨⑩, 6,12, エｰシンヴンダバｰ,---,小牧太, 0.2, 62,  -4,*  4, 1,  3.6,⑨⑩⑩, 6, 8,Ｍスティルゴｰルド, 71,藤岡佑, 0.7, 79,*  1,   4, 9, 28.6, ①①, 6, 5,Ｋマｰブルデイビｰ, 73,上野翔, 0.5, 75,   0,  14,14,211.1, ⑪⑪
 7,18,Ｈツキミハナミ, 57,川田将, 1.2, 57,* 14, -20, 8, 29.8, ⑤⑤, 7, 1, キクノグラｰド,---,川須栄, 0.6, 59,   0,  -5,12, 57.5,③④④, 7,14,Ｌリアルハヤテ, 73,川田将, 0.8, 83,  -7,  18,11, 70.1, ⑬⑬, 7,12,Ｂブレｰヴゴｰルド, 81,安藤勝, 0.6, 74,   2,  11, 7, 19.5, ⑧⑦
 8, 6,Ｆボｰイフレンド, 58,小牧太, 1.2, 58,   9, -10, 7, 29.5, ⑧⑧, 8, 9, スリｰキングス,---,岩田康, 0.8, 58,  -2,  -3, 7, 12.3,⑦⑦⑧, 8, 9,Ｉキョウエイアシュラ, 76,メンデ, 0.9, 77,  -5,  10, 7, 24.9, ⑦⑧, 8, 3,Ｃペガサスヒｰロｰ, 80,岩田康, 0.7, 74,   1,  11, 1,  3.0, ⑦⑧
 9,14,Ｌタマラマ, 51,秋山真, 1.4, 55,   4,  -6,12, 61.1, ⑬⑬, 9, 6, ハイランドジャガｰ,---,秋山真, 0.8, 59,  -5,*  2,10, 43.7,⑫⑫⑪, 9, 7,Ｎテキｰラ, 69,和田竜, 0.9, 78,  -4,   7,13,205.1, ⑥⑤, 9,10,Ｈピサノプリヴェ, 76,池添謙, 0.8, 72,  -3,  14,15,262.4, ⑮⑮
10, 1,Ｄメイショウコウボウ, 60,北村友, 1.4, 55,   3,  -4, 9, 36.2, ⑭⑮,10, 4, ブルｰタンザナイト,---,幸英明, 0.9, 57,  -3,  -5, 4,  8.0,⑪⑨⑥,10,12,Ｊナリタシリカ, 75,佐藤哲, 1.0, 76,  -3,   7,12,195.5, ⑤⑥,10,16,Ｏマヤフィオｰレ, 70,小林徹, 1.0, 73,   4,   5,12,180.6, ④③
11, 3,Ｂフォｰスチャンス, 65,幸英明, 1.5, 54,   0,   0,10, 47.9, ⑱⑱,11, 7, ミッキｰエｰル,---,池添謙, 1.1, 55,  -2,  -6, 2,  4.4,④⑥⑦,11, 2,Ｋフェイズシフト, 74,秋山真, 1.0, 76,  -6,  10,14,295.7, ⑩⑨,11, 8,Ｐラディアｰレ, 68,和田竜, 1.0, 71,*  6,   2, 4,  8.3, ①①
12,17,Ｋタマモトッププレイ, 52,メンデ, 1.5, 53,* 13, -23, 6, 17.5, ④④,12, 3, サンライズシックス,---,藤田伸, 2.6, 48,  -6, -12, 9, 26.3,⑩⑪⑫,12,10,Ｆアドマイヤテンバ, 78,福永祐, 1.1, 73,* -2,   3, 3,  7.3, ④④,12,11,Ｎザッハトルテ, 71,川田将, 1.1, 70,   4,   4,11,113.7, ⑥⑤
13,13,Ｎマイネルアルティマ, 43,ウィリ, 1.7, 50,  10, -22,13, 63.2, ⑥⑥,,,,,,,,,,,,,13, 1,Ｄアドマイヤプリンス, 82,小牧太, 1.3, 74,  -9,  11, 8, 25.4, ⑭⑭,13, 4,Ｉサダムテンジン, 75,川島信, 1.1, 70,  -2,  12,13,190.1, ⑬⑭
14,12,Ｅオｰルブラックス, 58,ルメｰ, 1.7, 51,* 14, -29, 5, 12.0, ②②,,,,,,,,,,,,,14, 5,Ｇロックバルｰン, 77,ウィリ, 2.0, 58,* -2, -12,10, 58.1, ②②,14, 9,Ｍトｰセンディケム, 71,北村友, 1.1, 70,   3,   6,10, 91.9, ⑤⑥
15, 7,Ｑサマニビュｰティ, 38,中村将, 2.2, 47,   1, -11,17,406.7, ⑯⑰,,,,,,,,,,,,,,,,,,,,,,,,,15, 6,Ｌキリシマウイング, 72,国分恭, 1.3, 69,   0,   7,16,587.6, ⑨⑩
16,10,Ｐアｰルユウボシ, 40,藤岡佑, 2.2, 48,  10, -27,14,178.6, ⑦⑦,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｄロｰレルレガリス, 79,中村将, 1.4, 68,   4,   2, 9, 50.4, ③④
17, 8,Ｊカネトシヴェルス, 54,福永祐, 2.6, 41,* 13, -39,11, 60.1, ③③,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
