11年 8月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月 7日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 7R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岩室温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｅビウイッチアス, 48,松岡正,, 54,* -4,  -5, 2,  3.5, ②②, 1,13,Ｂダイワクレバｰ, 72,蛯名正,, 63,*  5,  -1, 1,  1.6,②②②, 1,13,Ｇミススパイダｰ, 54,蛯名正,, 64,* 14, -30, 7, 17.3,⑦③②, 1, 6,Ａトｰホウプリンセス, 84,岩田康,, 84,*  8,* 14, 1,  2.7, ①①
 2,12,Ｄミヤコマンハッタン, 48,石橋脩, 0.2, 51,* -4,  -7, 1,  2.5, ④③, 2, 4,Ｃドラゴンヴォイス, 69,横山和, 0.1, 63,   4,   0, 2,  6.8,③③③, 2,16,Ｍスタｰブルｰウッド, 45,中舘英, 0.3, 63,   5,*-13,17,403.8,⑯⑮⑭, 2,14,Ｇマルカバッケン, 79,北村宏, 0.9, 77,*  5,   9, 4,  7.7, ③③
 3, 4,Ａケイアイエレガント, 49,柴田善, 0.6, 46,  -7, -10, 4,  6.9, ⑤⑥, 3, 1,Ｄアウトヒット, 63,大野拓, 0.5, 59,   2,   0, 7, 44.0,⑨⑦⑥, 3,15,Ｃスバルオｰロラ, 62,村田一, 0.3, 60,  10,*-28, 5,  8.9,⑨⑨⑤, 3,11,Ｂウララカ, 81,和田竜, 1.0, 76,  -2,* 14, 5,  7.9, ⑧⑧
 4,13,Ｃベルシエロ, 48,吉田豊, 0.8, 44, -15,* -2, 3,  5.8, ⑫⑫, 4,15,Ｈアルスマルカｰト, 62,丸山元, 0.5, 61,   4,  -4, 9, 60.0,④④④, 4, 5,Ｄクレバｰホｰク, 60,大野拓, 0.5, 60,* 15, -39, 6, 13.9,②②①, 4,10,Ｄコウエイフラッシュ, 81,石橋脩, 1.0, 75,*  6,   7, 6, 19.2, ②②
 5, 3,Ｉティアップハッピｰ, 33,大野拓, 0.8, 44,  -8, -10,10,151.4, ⑥⑤, 5, 8,Ｇレイフザラッキｰ, 62,小島太, 0.6, 61,   1,   3, 6, 28.2,⑫⑪⑪, 5,10,Ｅウエスタンダｰツ, 59,柴田善, 1.0, 55,   8, -32, 3,  8.1,⑫⑫⑨, 5, 9,Ｅゼンノベラｰノ, 80,福永祐, 1.0, 75,  -4,* 15, 2,  3.4, ⑩⑩
 6,14,Ｇカディｰシャ, 39,北村宏, 0.9, 45, -14,* -2, 6, 20.1, ⑪⑪, 6, 3,Ｆグランデスバル, 62,北村宏, 0.7, 60,   4,  -3, 5, 12.9,⑤⑥⑧, 6,12,Ａシンボリドンナｰ, 66,吉田豊, 1.3, 52,   6, -32, 4,  8.7,⑭⑬⑪, 6, 7,Ｈケイアイクライム, 78,吉田豊, 1.3, 71,  -6,* 15, 7, 19.3, ⑪⑪
 7, 7,Ｍユウミプリンセス,  9,丸山元, 1.2, 39, -11, -10, 8, 82.7, ⑩⑧, 7, 7,Ｎディｰエスハスラｰ, 55,石橋脩, 0.7, 60,   1,   2,15,444.8,⑪⑫⑬, 7, 2,Ｆコンチネンタル, 56,江田照, 1.4, 52,  10, -42, 8, 28.6,⑩⑩⑦, 7, 2,Ｌフェイクスタｰ, 71,大庭和, 1.8, 69,   3,   3,13,186.2, ④④
 8, 6,Ｋスピｰドパンジｰ, 31,伊藤工, 1.3, 39, -10, -13,12,210.8, ⑦⑦, 8,11,Ｋビッグアスリｰト, 59,吉田豊, 0.7, 61,  -3,* 11, 8, 57.4,⑮⑮⑮, 8, 7,Ｋマツマエザクラ, 49,小野寺, 1.6, 50,   8, -41,10, 42.4,⑪⑪⑬, 8, 3,Ｆサトノデｰトナ, 79,松岡正, 2.2, 64,  -9,  10, 3,  6.3, ⑫⑬
 9, 2,Ｂコスモサリュビア, 49,嶋田純, 1.5, 36,  -5, -22, 7, 22.1, ③④, 9,12,Ｊイガノアッパｰ, 59,平野優, 0.7, 60,   3,  -2,12, 90.8,⑩⑧⑦, 9, 3,Ｎギｰタ, 42,小林淳, 2.2, 44,   5, -40,18,481.5,⑬⑭⑮, 9, 1,Ｉウルスラグナ, 77,村田一, 2.3, 63, -11,  11, 8, 45.1, ⑭⑭
10,10,Ｆコスモティアラ, 42,柴田大, 1.6, 35,* -1, -29,11,195.3, ①①,10, 9,Ｍマイネルリｰプ, 56,柴田大, 0.8, 61,  -1,   4,13,131.4,⑭⑭⑭,10,18,Ｊヘイセイレジェンド, 50,石神深, 2.2, 47,  10, -56,12,190.4,⑥⑧⑩,10,12,Ｎスモｰキｰタバｰン, 63,江田照, 2.4, 62,   1,  -1,15,403.2, ⑥⑤
11, 5,Ｈフロムクロｰバｰズ, 37,蛯名正, 1.6, 36, -20,  -6, 5,  9.0, ⑭⑬,11,10, ジｰガｰゴｰルド,---,小林淳, 0.8, 61,  -1,   4,14,154.3,⑬⑬⑫,11, 1,Ｉオｰルヴォアｰル, 52,田辺裕, 3.0, 42,  12, -71, 1,  2.6,⑧⑥④,11, 5,Ｍシュンカジョウ, 70,丸山元, 2.6, 61,  -9,   7,12,172.4, ⑬⑫
12, 1,Ｊラブスリｰ, 32,田辺裕, 2.0, 29, -12, -21, 9, 89.1, ⑧⑨,12, 6,Ａカラヴィンカ, 72,小野寺, 1.5, 56,   4, -12, 4,  8.6,⑦⑤⑤,12,11,Ｒサクラミストラル, 12,大庭和, 3.1, 41,   2, -49,13,236.6,⑮⑯⑯,12, 8,Ｋモルフェメイト, 72,伊藤工, 3.3, 56,  -2,  -6,10,102.5, ⑦⑦
13, 8,Ｎカシマセイセン,  7,西田雄, 2.8, 22, -11, -31,14,599.8, ⑨⑩,13,14,Ｉドゥｰアップ, 61,江田照, 1.5, 53,*  6, -15,10, 69.4,①①①,13, 4,Ｌガナッシュ, 46,嶋田純, 3.3, 42,  10, -72,11, 80.2,④⑦⑫,13,13,Ｊタイキドゥカティ, 74,中舘英, 3.4, 53,  -1,  -8,11,105.3, ⑨⑨
14,11,Ｌブラックキャット, 22,中舘英, 3.8, 12, -17, -37,13,357.8, ⑬⑭,14, 5,Ｅクｰルヴェント, 63,田辺裕, 2.2, 50,   2, -14, 3,  8.2,⑥⑨⑨,14, 8,Ｂゴッドツヨシ, 62,北村宏, 4.5,  9,* 13, -93, 2,  3.8,⑤④③,14, 4,Ｏアピｰル, 63,西田雄, 3.8, 50, -12,  -1,14,401.2, ⑮⑮
,,,,,,,,,,,,15, 2,Ｌマイネルクォンタム, 58,木幡初, 2.2, 50,   3, -14,11, 88.1,⑧⑩⑩,15,17,Ｈグッドランスタｰ, 53,平野優, 4.5,  8,  12, -92, 9, 32.2,③⑤⑧,15,15,Ｃタマモトワイライト, 81,大野拓, 4.0, 47,   2, -16, 9, 62.6, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｐコｰリンヴァレロ, 38,木幡初, 5.2,  8,  -2, -69,16,346.2,⑰⑰⑰,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｏキンイロノカゼ, 38,西田雄, 6.1,-10,* 14, ---,15,340.7,①①⑥,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-24 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,
単勝:350円 複勝:09=120円 12=110円 04=160円 枠連:410円,,,,,,,,,,,,単勝:160円 複勝:13=110円 04=180円 01=510円 枠連:240円,,,,,,,,,,,,"単勝:1,730円 複勝:13=500円 16=7,080円 15=310円 枠連:3,450円",,,,,,,,,,,,"単勝:270円 複勝:06=160円 14=220円 11=170円 枠連:1,200円",,,,,,,,,,,
馬連:470円 ワイド:09-12=190円 04-09=360円 04-12=280円,,,,,,,,,,,,"馬連:440円 ワイド:04-13=220円 01-13=730円 01-04=1,940円",,,,,,,,,,,,"馬連:138,400円 ワイド:13-16=38,160円 13-15=1,960円 15-16=31,000円",,,,,,,,,,,,"馬連:1,380円 ワイド:06-14=500円 06-11=460円 11-14=770円",,,,,,,,,,,
"馬単:960円 3連複:840円 3連単:3,650円",,,,,,,,,,,,"馬単:610円 3連複:4,040円 3連単:9,020円",,,,,,,,,,,,"馬単:296,970円 3連複:474,450円 3連単:3,488,240円",,,,,,,,,,,,"馬単:2,150円 3連複:2,980円 3連単:13,650円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1600m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,関屋記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａリアルフレア, 54,柴田善,, 55,  -9,* -7, 1,  2.1, ⑪⑪, 1,16, ハッシュドトｰン,---,石橋脩,, 44,*-31,*  5, 2,  4.5, ⑤⑥, 1, 9,Ａイノセントリｰサム, 79,蛯名正,, 75,   6,*  8, 1,  3.8,⑨⑧⑤, 1, 9,Ｃレインボｰペガサス, 87,安藤勝,, 81,  13,  -1, 4,  9.4, ④④
 2,13,Ｊレッドガルシア, 35,吉田豊, 0.3, 50, -11,* -8, 5,  8.8, ⑩⑩, 2,11, コスモキャサリン,---,武士沢, 0.0, 42,*-30,   2,13, 87.1, ①①, 2,11,Ｂパシコジュリエ, 78,西田雄, 0.6, 71,   4,*  7, 8, 13.6,⑬⑪⑩, 2,12,Ｅエアラフォン, 85,福永祐, 0.1, 82,   5,* 13, 2,  3.3, ⑩⑫
 3, 5,Ｆキｰプビリｰビング, 41,柴田大, 0.3, 51, -11,* -8, 7, 34.3, ⑨⑨, 3, 6, タイセイグルｰヴィ,---,松岡正, 0.3, 45, -37,* 11,11, 72.1, ⑫⑫, 3, 5,Ｌディアトゥドリｰム, 68,村田一, 0.6, 70,   4,*  6,14,222.1,⑧⑩⑨, 3, 6,Ｌサトノフロｰラ, 77,北村宏, 0.2, 81,   9,*  5, 3,  8.7, ⑧⑧
 4, 8,Ｉアポロパックマン, 36,西田雄, 0.4, 47,* -7, -17,14,603.2, ②②, 4,17, チュウキチ,---,福永祐, 0.5, 41, -35,*  5, 4,  7.5, ⑪⑪, 4,14,Ｄベストアンサｰ, 76,福永祐, 0.7, 71,   7,   1, 2,  6.6,⑪⑥⑥, 4,11,Ａマイネルクラリティ, 88,田辺裕, 0.2, 78,  12,  -1, 7, 21.0, ⑤⑤
 5,11,Ｄムｰンベックカフェ, 42,田中勝, 0.8, 41,* -8, -22, 4,  7.9, ④③, 5, 3, ディｰエスゲイン,---,木幡初, 0.6, 38, -34,   2,10, 68.1, ⑧⑦, 5,10,Ｆロトスカイブルｰ, 74,吉田豊, 0.7, 69,   5,   3, 7, 11.3,⑫⑨⑧, 5, 5,Ｂセイクリッドバレｰ, 87,丸山元, 0.3, 78,   9,   4, 1,  2.5, ⑫⑩
 6, 9,Ｌキャプテンジャパン, 29,北村宏, 0.8, 45, -14, -11,11,112.6, ⑭⑬, 6, 2, コスモネロ,---,柴田大, 0.6, 39, -35,   4,12, 77.5, ⑬⑨, 6, 2,Ｅドレミファドン, 75,和田竜, 0.9, 71,   2,*  6, 3,  6.8,⑥⑮⑭, 6, 7,Ｆスズジュピタｰ, 83,吉田豊, 0.5, 76,   9,   1, 5, 13.2, ⑨⑨
 7,14,Ｃヘイルメアリｰ, 43,村田一, 0.8, 42,* -8, -20, 6, 10.0, ⑧⑥, 7, 1, ニシノプレゼンス,---,吉田豊, 1.0, 27, -33,  -9, 1,  2.8, ④④, 7, 1,Ｃエｰシンジェネシス, 77,松岡正, 1.1, 67,*  8,  -7, 5,  7.3,①①①, 7, 8,Ｉリザｰブカｰド, 80,柴田善, 0.6, 75,  10,  -4,11, 65.0, ⑥⑦
 8,12,Ｈライムフレｰバｰ, 40,武士沢, 1.0, 43, -11, -18, 9, 35.4, ⑫⑭, 8,10, ジグパルティｰド,---,中舘英, 1.1, 35, -37,   0,17,136.2, ⑩⑬, 8, 8,Ｇユｰスフル, 74,北村宏, 1.3, 67,   4,   2, 6,  8.8,⑩⑫⑪, 8, 2,Ｈアブソリュｰト, 81,木幡初, 0.8, 74,   7,  -1,10, 39.7, ⑪⑪
 9, 7,Ｇディアワイズマン, 40,丸山元, 1.0, 41, -12, -16, 8, 35.2, ⑬⑫, 9,15, フュｰチャｰセイル,---,岩田康, 1.2, 27, -35,  -9, 3,  4.8, ⑦⑧, 9, 7,Ｊコスモアイボリｰ, 69,嶋田純, 1.8, 62,*  8, -11,10, 32.2,⑦③③, 9, 1,Ｊエイシンサクセス, 79,松岡正, 1.0, 71,  12, -11, 9, 26.4, ⑦⑥
10,10,Ｅマイネルモｰヴ, 41,松岡正, 1.4, 36, -10, -28, 3,  7.1, ⑦⑦,10, 8, ジｰエムキング,---,田辺裕, 1.5, 26, -37,  -5, 9, 53.2, ⑭⑭,10,12,Ｈアカシロｰレル, 74,小野寺, 2.0, 65,   4,  -4, 9, 28.1,⑮⑬⑬,10,10,Ｄスペシャルハｰト, 87,蛯名正, 1.3, 67,* 14, -22, 6, 13.3, ②②
