11年 6月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 6月19日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  ダ1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9,13,Ｉミリオネアワルツ, 50,西田雄, 2.4, 45,  -1, -10,10,130.4,⑪⑪⑩, 9, 6,Ｌカムアップロｰズ, 35,平野優, 1.5, 41, -11, -10,15,229.7, ⑧⑧, 9, 7,Ｆキアラ, 66,嘉藤貴, 3.7, 51,  -6,  -6, 5, 16.6,⑧⑥⑧, 9, 5,Ｊディアフォルティス, 72,田中勝, 1.4, 71,   1,  13, 8, 34.8,⑥⑧⑦
10, 7,Ｌマッコリ, 36,嘉藤貴, 3.2, 42,  -3, -13,12,168.1,⑫⑫⑬,10,10,Ｅホマレエイカン, 47,高嶋活, 1.6, 39, -18,  -5,11,102.2, ⑪⑩,,,,,,,,,,,,,10, 3,Ｃホクトスワン, 80,村田一, 2.1, 63,   3,   4, 6, 23.1,③④④
11,10,Ｇアルシノエ, 51,田中勝, 4.5, 33,   0, -29, 2,  3.0,⑧⑩⑫,11,14,Ｊクリｰルダイナｰ, 40,嶋田純, 1.7, 39, -22,  -2,14,187.5, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,
12, 1,Ｍソレイユトウショウ, 35,石神深, 4.6, 32,*  4, -39, 9,103.7,①①④,12,13,Ｈヒノコ, 44,小野寺, 1.8, 37, -15, -10, 9, 70.9, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
13, 4,Ｋニシノカリテ, 37,嶋田純, 4.7, 32,   2, -35,11,164.1,③⑤⑨,13, 5,Ｍタツベロｰチェ, 25,北村宏, 1.8, 37, -18,  -7,10, 99.5, ⑫⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 7,Ａカイカセンゲン, 51,大野拓, 2.5, 28, -26,  -9, 8, 54.9, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,15, マスタｰプリムラ,---,村田一, 2.9, 24, -35,  -5,12,112.2, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:-8),,,,,,,,,,,
"単勝:410円 複勝:09=160円 05=340円 12=260円 枠連:2,030円",,,,,,,,,,,,単勝:370円 複勝:11=170円 03=140円 04=240円 枠連:510円,,,,,,,,,,,,単勝:260円 複勝:08=110円 01=140円 02=110円 枠連:670円,,,,,,,,,,,,単勝:240円 複勝:04=130円 09=130円 02=200円 枠連:330円,,,,,,,,,,,
"馬連:1,870円 ワイド:05-09=610円 09-12=550円 05-12=1,420円",,,,,,,,,,,,馬連:570円 ワイド:03-11=280円 04-11=500円 03-04=460円,,,,,,,,,,,,馬連:850円 ワイド:01-08=220円 02-08=130円 01-02=200円,,,,,,,,,,,,馬連:400円 ワイド:04-09=190円 02-04=500円 02-09=540円,,,,,,,,,,,
"馬単:3,090円 3連複:5,130円 3連単:24,950円",,,,,,,,,,,,"馬単:1,310円 3連複:1,330円 3連単:5,830円",,,,,,,,,,,,"馬単:1,280円 3連複:350円 3連単:2,660円",,,,,,,,,,,,"馬単:720円 3連複:1,440円 3連単:4,210円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ﾊﾞｰﾃﾞﾝﾊﾞｰﾃﾞﾝｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15, ユｰディドイット,---,松岡正,, 60, -13,* 16, 4,  8.5, ⑮⑮, 1,11, クイｰンアルタミラ,---,北村宏,, 51, -27,* 11, 6, 16.4,⑨⑧⑦, 1, 2,Ａオクルス, 83,蛯名正,, 69,   3,   5, 1,  1.4, ⑤③, 1, 8,Ｄケイアイアストン, 82,横山典,, 89,   3,* 17, 2,  5.2, ④④
 2, 2,Ｄメジロクロビシ, 52,後藤浩, 0.6, 55,*  3,  -4,10, 32.2, ①①, 2, 5, ミヤコマンハッタン,---,石橋脩, 0.0, 51, -26,*  8, 7, 24.2,④⑤⑥, 2,15,Ｄウエストハｰバｰ, 72,田中勝, 0.2, 67,*  4,   2, 2,  7.0, ④②, 2,12,Ｉエｰブダッチマン, 76,石橋脩, 0.2, 87,*  7,  11, 8, 11.4, ②②
 3,10,Ｅブロンクステイル, 52,田中勝, 0.7, 54,  -7,*  4, 3,  7.1, ⑬⑬, 3,10, ピタゴラスコンマ,---,横山典, 0.2, 45, -25,   3, 2,  4.7,⑥⑥⑤, 3, 8,Ｍライムライトシチｰ, 62,小野寺, 0.2, 68,  -2,*  7, 9, 60.1, ⑪⑩, 3, 5,Ｅシャウトライン, 81,中舘英, 0.4, 85,* 10,   5, 6, 10.3, ①①
 4, 7,Ｇシｰズアップルズ, 50,小野寺, 0.9, 54,  -5,   1, 8, 16.9, ⑩⑧, 4, 9, キｰプビリｰビング,---,柴田大, 0.4, 42, -23,  -2, 4,  8.7,②④④, 4, 9,Ｃコスモパイレット, 75,松岡正, 0.4, 65,  -1,   4, 3, 10.5, ⑨⑪, 4, 7,Ｆアポロフェニックス, 80,田中勝, 0.5, 83,   2,  12, 9, 18.3, ⑥⑥
 5, 1,Ｏケイオｰクラウン, 29,大野拓, 0.9, 51,   0,  -4, 6, 15.5, ⑥③, 5,12, ロｰドラディアント,---,大野拓, 0.7, 37,*-20, -11,11,142.5,③①①, 5,12,Ｈリｰサムプライド, 65,石橋脩, 0.4, 65,   1,   4, 8, 39.5, ⑩⑦, 5, 4,Ｃダイワマックワン, 83,後藤浩, 0.5, 83,*  6,   8, 4,  6.6, ③③
 6, 9,Ｆニシノエックス, 51,中舘英, 0.9, 52,  -4,   0,12, 71.6, ⑪⑪, 6, 6, ダイワブランド,---,後藤浩, 1.0, 38, -27,  -3, 3,  5.1,⑫⑨⑧, 6, 7,Ｅニシノゲイナｰ, 71,大野拓, 0.4, 64,  -7,* 11, 5, 15.7, ⑮⑭, 6, 3,Ｈフライングアップル, 77,田面木, 0.6, 81,   2,  11,10, 25.9, ⑤⑤
 7, 3,Ｂデラセｰラ, 57,嶋田純, 1.2, 49,*  2,  -9, 7, 16.2, ②②, 7, 2, マイネルアトラクト,---,松岡正, 1.1, 33, -23, -14, 1,  2.2,⑤③③, 7,14,Ｎロイヤルサルｰト, 60,平野優, 0.6, 63,   2,   0,11, 65.6, ⑦⑥, 7,10,Ｂレディルｰジュ, 84,蛯名正, 0.7, 81,   1,  11, 1,  4.5, ⑦⑦
 8,11,Ｈミスファイアｰ, 50,蛯名正, 1.3, 48, -10,   2,11, 58.8, ⑭⑭, 8, 8, リュウヒカリ,---,武士沢, 1.3, 31,*-21, -17,12,203.2,①②②, 8, 1,Ｋレグルスハｰト, 64,小林淳, 0.9, 61,  -4,   3,15,190.6, ⑬⑫, 8, 2,Ｇアポロドルチェ, 79,西田雄, 0.7, 80,  -2,* 13,11, 61.3, ⑧⑧
 9,13,Ｍテンジンテンニョ, 42,石神深, 1.4, 48,  -5,  -3,16,384.9, ⑫⑫, 9, 7, プロｰシャ,---,伊藤工, 1.8, 26, -29, -14, 8, 52.2,⑦⑪⑩, 9, 4,Ｊフェアユｰス, 64,武幸四, 0.9, 61,*  6,  -6, 7, 29.9, ①①, 9, 9,Ａシンボリグラン, 85,北村宏, 1.3, 72,  -1,   4, 7, 10.6, ⑫⑨
10, 5,Ｊクｰルダンス, 45,小林淳, 1.4, 48,  -2,  -6,13,214.7, ⑧⑦,10, 4, ラヴェンナ,---,蛯名正, 2.2, 21, -28, -21, 5,  9.1,⑪⑩⑪,10, 3,Ｇケイアイカミカゼ, 67,伊藤工, 0.9, 61,   1,  -2,14,182.1, ⑧⑨,10, 6,Ｊサクラベル, 73,松岡正, 1.4, 71,  -2,   4, 3,  5.8, ⑨⑩
11,12,Ａトミケンアグｰド, 62,石橋脩, 1.8, 44,   2, -13, 2,  4.5, ④⑤,11, 1, キチロクトップガン,---,武幸四, 3.3,  8, -25, -39,10,107.2,⑩⑦⑨,11,13,Ｂグリｰンファイヤｰ, 77,横山典, 1.3, 57,*  4,  -8, 4, 13.7, ③⑤,11,11,Ｌリキサンファイタｰ, 65,大野拓, 1.5, 69,  -2,   3,12, 90.5, ⑩⑪
12, 8,Ｋラブバレｰ, 44,西田雄, 2.2, 39,  -3, -12,14,232.4, ⑨⑩,12, 3, ソルナシエンテ,---,田中勝, 3.7,  0, -30, -38, 9, 67.8,⑧⑫⑫,12, 6,Ｌワンナップアイテム, 62,後藤浩, 1.3, 57,  -9,   4,12,124.9, ⑯⑯,12, 1,Ｋロビンフット, 72,中谷雄, 2.3, 59,  -2,  -8, 5,  8.3, ⑪⑫
13,14,Ｌニシノアンブレ, 43,武士沢, 2.3, 39,  -1, -16,15,287.6, ⑦⑨,,,,,,,,,,,,,13, 5,Ｉマルタｰズブレｰヴ, 64,北村宏, 1.4, 56,  -5,   0,13,170.7, ⑭⑮,,,,,,,,,,,,
14,16,Ｎレナキックス, 40,平野優, 2.3, 39,*  2, -19, 9, 30.7, ⑤⑥,,,,,,,,,,,,,14,11,Ｏアブソルｰトマック, 58,大庭和, 1.4, 57,  -3,  -2,10, 62.7, ⑫⑬,,,,,,,,,,,,
15, 4,Ｉダイワサンバｰスト, 50,北村宏, 2.3, 39,*  2, -19, 1,  2.7, ③④,,,,,,,,,,,,,15,16,Ｐロｰカパｰラ, 58,嶋田純, 1.7, 53,   3, -11,16,190.9, ⑥⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｆドリｰムクレド, 69,中舘英, 2.1, 50,*  5, -16, 6, 28.2, ②④,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-2),,,,,,,,,,,
"単勝:850円 複勝:15=310円 02=740円 10=290円 枠連:3,870円",,,,,,,,,,,,"単勝:1,640円 複勝:11=370円 05=510円 10=200円 枠連:2,220円",,,,,,,,,,,,単勝:140円 複勝:02=110円 15=170円 08=720円 枠連:460円,,,,,,,,,,,,"単勝:520円 複勝:08=210円 12=310円 05=330円 枠連:1,860円",,,,,,,,,,,
"馬連:18,280円 ワイド:02-15=4,540円 10-15=1,460円 02-10=2,620円",,,,,,,,,,,,"馬連:8,770円 ワイド:05-11=2,150円 10-11=1,140円 05-10=1,300円",,,,,,,,,,,,"馬連:500円 ワイド:02-15=240円 02-08=1,350円 08-15=3,210円",,,,,,,,,,,,"馬連:2,610円 ワイド:08-12=880円 05-08=1,130円 05-12=1,940円",,,,,,,,,,,
"馬単:30,810円 3連複:33,650円 3連単:240,340円",,,,,,,,,,,,"馬単:17,640円 3連複:13,120円 3連単:120,900円",,,,,,,,,,,,"馬単:660円 3連複:6,590円 3連単:16,190円",,,,,,,,,,,,"馬単:3,970円 3連複:9,290円 3連単:43,970円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 9R  芝1800m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■12R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,鹿野山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａテルバイク, 64,松岡正,, 70,  -8,* 21, 1,  1.4,⑥④③, 1, 5,Ｃジョンブルクリス, 62,中舘英,, 72,* -1,   7, 3,  4.8,①①①, 1, 3,Ｃニシノメイゲツ, 79,北村宏,, 83,   2,  15, 5,  9.2,③③③, 1, 4,Ｄダイヤモンドアスク, 69,武士沢,, 70,  -2,   3, 4,  5.1,③⑥⑥
 2, 8,Ｊダイワクレバｰ, 42,蛯名正, 0.1, 67,* -7,* 18, 3,  9.9,②②②, 2, 2,Ａラロメリア, 67,横山典, 0.3, 70,  -5,* 13, 1,  3.3,⑧⑦⑧, 2, 5,Ａゲｰムマエストロ, 81,田中勝, 0.2, 83,  -1,* 19, 1,  2.9,⑦⑨⑧, 2,11,Ｈダノンシュナップス, 61,横山典, 0.0, 70,  -6,* 12, 5,  7.7,⑪⑩⑨
 3, 4,Ｂネオザタイタン, 64,石橋脩, 1.2, 58,* -6,   8, 2,  4.3,①①①, 3,13,Ｂマイネルリシェス, 66,松岡正, 0.5, 67,* -3,   4, 4,  5.9,④④③, 3, 2,Ｉマコトギャラクシｰ, 71,石橋脩, 0.3, 83,  -1,* 17, 4,  5.9,⑩⑧⑨, 3, 3,Ｉケイアイアルテミス, 61,大野拓, 0.1, 68,*  2,  -4, 8, 29.8,②②②
 4, 5,Ｈクロムルキナ, 44,小島太, 1.8, 57,  -9,   9,11,236.0,⑧⑧⑧, 4,14,Ｇオｰビｰキング, 58,小野寺, 0.5, 68,  -7,* 13,11,109.3,⑮⑫⑨, 4, 9,Ｇシャイニンアｰサｰ, 77,横山典, 0.3, 77,*  3,   8, 2,  4.1,②②②, 4, 6,Ｇドラゴンライズ, 66,田中勝, 0.1, 69,  -3,   5, 6, 10.4,⑦⑧⑧
 5,12,Ｇコスモチャｰトイン, 45,柴田大, 2.0, 55, -10,   9, 9, 74.7,⑩⑨⑨, 5,12,Ｄネグレスコ, 60,石橋脩, 0.6, 67,  -6,*  8, 2,  4.4,⑦⑧⑦, 5,10,Ｊメイショウイチバン, 71,中舘英, 0.4, 79,   2,  10, 8, 35.0,⑧⑦⑤, 5, 7,Ｃレッドクロス, 70,蛯名正, 0.3, 67,   1,  -3, 2,  4.2,④⑤⑤
 6, 7,Ｄウエスタンダｰツ, 53,中舘英, 2.2, 55, -11,  10, 4, 13.2,⑪⑪⑩, 6, 1,Ｌシルクスロｰン, 51,後藤浩, 1.2, 59,  -4,  -3, 7, 24.4,⑤⑥⑤, 6, 6,Ｆザバトルユｰジロｰ, 77,武士沢, 0.5, 79,   1,  10, 9, 41.8,⑥⑥⑦, 6, 9,Ｂウエスタンディオ, 72,石橋脩, 0.3, 68,  -3,   4, 3,  5.0,⑨⑨⑩
 7, 6,Ｆバンダムミラｰジュ, 50,横山和, 2.2, 55, -12,  11, 8, 70.6,⑨⑩⑪, 7, 6,Ｆサンレイデュｰク, 60,村田一, 1.2, 57,  -4,  -4,10, 75.6,⑥⑤⑥, 7, 8,Ｄマイネルグｰト, 79,松岡正, 0.5, 76,*  3,   4, 3,  4.2,①①①, 7, 1,Ａマイネノｰブレス, 75,柴田大, 0.5, 64,   1,  -6, 1,  4.0,⑥④③
 8, 1,Ｅシャドウシュｰタｰ, 52,北村宏, 2.3, 53,  -7,   3, 5, 21.3,⑤⑤⑤, 8, 8,Ｏシャトルベクタｰ, 46,武士沢, 1.4, 59,  -7,   1,14,307.8,⑬⑮⑬, 8, 1,Ｅタケショウオｰジ, 78,後藤浩, 0.7, 74,   2,   6, 6, 20.5,⑤⑤⑥, 8,10,Ｅシングルショット, 67,松岡正, 0.7, 64,  -6,   2, 7, 18.8,⑩⑪⑪
 9, 3,Ｉヤマタケブリンク, 44,平野優, 2.6, 49,  -8,  -1,10,127.9,③③④, 9, 7,Ｋアトミックデザイン, 51,蛯名正, 1.6, 56,  -7,  -5, 5,  8.2,⑨⑨⑩, 9, 7,Ｂクラレットジャグ, 81,村田一, 1.1, 71,  -2,   9, 7, 31.7,⑨⑩⑩, 9, 5,Ｆベストラン, 66,村田一, 0.8, 57,*  4, -17, 9, 35.1,①①①
10, 9,Ｃタンブリアン, 57,嶋田純, 2.7, 49,  -8,  -1, 7, 57.2,④⑥⑦,10, 9,Ｍダイワスプレンダｰ, 51,北村宏, 1.6, 58,  -8,   0, 8, 32.8,⑩⑭⑭,10, 4,Ｈパｰプルタイヨｰ, 76,蛯名正, 1.3, 67,   2,  -4,10, 47.9,④④④,10, 2,Ｋキングオバマ, 58,平野優, 0.9, 59,  -3,  -7,11,160.3,⑧⑦⑦
11, 2,Ｋクィｰンズトレイル, 36,横山典, 3.0, 49,  -9,   0, 6, 43.4,⑦⑦⑥,11,15,Ｎメイショウシャルム, 47,武幸四, 1.8, 50,* -3, -16, 9, 70.2,②②②,,,,,,,,,,,,,11, 8,Ｊシンビオシス, 59,後藤浩, 2.0, 46,*  3, -31,10, 50.7,⑤③④
12,11,Ｌジンギレイチシン, 35,武士沢, 3.4, 46, -14,   4,12,446.5,⑫⑫⑫,12,10,Ｉカルテット, 55,嶋田純, 1.8, 53,  -7,  -8,13,157.3,⑪⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13, 3,Ｈコスモインスパイア, 56,柴田大, 1.8, 55,  -7,  -4,12,117.1,⑫⑬⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14,11,Ｊナイスアランデル, 53,千葉直, 2.1, 50,  -7, -12,15,558.7,⑭⑪⑫,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 4,Ｅブレインウェｰブ, 60,田中勝, 2.3, 46,  -5, -20, 6, 10.1,③③④,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+13 馬場:重(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:140円 複勝:10=110円 08=170円 04=120円 枠連:330円,,,,,,,,,,,,単勝:480円 複勝:05=160円 02=160円 13=170円 枠連:570円,,,,,,,,,,,,"単勝:920円 複勝:03=210円 05=140円 02=180円 枠連:1,210円",,,,,,,,,,,,"単勝:510円 複勝:04=210円 11=280円 03=620円 枠連:1,780円",,,,,,,,,,,
馬連:620円 ワイド:08-10=220円 04-10=130円 04-08=330円,,,,,,,,,,,,馬連:970円 ワイド:02-05=330円 05-13=420円 02-13=440円,,,,,,,,,,,,"馬連:1,400円 ワイド:03-05=500円 02-03=700円 02-05=400円",,,,,,,,,,,,"馬連:2,630円 ワイド:04-11=960円 03-04=1,480円 03-11=2,660円",,,,,,,,,,,
"馬単:830円 3連複:490円 3連単:2,050円",,,,,,,,,,,,"馬単:1,870円 3連複:1,490円 3連単:7,900円",,,,,,,,,,,,"馬単:2,880円 3連複:2,210円 3連単:15,460円",,,,,,,,,,,,"馬単:4,500円 3連複:15,840円 3連単:69,290円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
