11年 2月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 7R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
 9,16,Ｃツィンクルブｰケ, 60,藤岡康, 2.4, 38,  -4, -25, 2,  4.5,④④⑥, 9, 4,Ｊデンコウマオ, 44,酒井学, 1.1, 50,  -2, -14,14,176.4, ⑦⑦, 9,14,Ｈマｰブルアロｰ, 69,宮崎北, 0.5, 67,   4,   3, 7, 23.7,⑧⑦⑧, 9, 6,Ｊマグニフィセント, 71,川島信, 0.7, 74,   0,   8,12, 68.8,⑭⑪⑩
10, 6,Ｅフレンチサマｰ, 57,勝浦正, 2.6, 38,  -6, -23,11, 39.2,⑦⑨⑪,10,15,Ｇピユカンタｰビレ, 49,丸山元, 1.4, 44,  -3, -18, 6, 20.1, ⑨⑧,10,15,Ｎアスタｰクリス, 59,太宰啓, 0.8, 65,*  7,  -3,16,299.0,①①①,10, 1,Ｅヤマカツゴｰルド, 78,松山弘, 0.8, 72,  -1,  12, 6, 13.1,⑪⑬⑭
11, 9,Ｐアｰトオブクウィル, 22,太宰啓, 2.7, 36,  -9, -18,13, 83.7,⑮⑭⑭,11,16,Ｋネオザフラッシュ, 43,松山弘, 1.5, 43,  -9, -13, 7, 37.0, ⑬⑭,11, 2,Ｋカネスフォルテ, 61,田辺裕, 1.0, 63,   1,   3,12, 56.7,⑩⑩⑩,11, 8,Ｆマッキｰスチｰル, 75,野元昭, 0.8, 69,   0,   6,10, 23.7,⑦⑧⑧
12,15,Ｉデルマジュンコ, 49,中舘英, 2.8, 36,* -2, -30, 7, 15.6,①①①,12,12,Ｎブルｰライトマリｰ, 35,赤木高, 1.6, 43,  -6, -16,11,118.6, ⑩⑪,12,13,Ｍマｰベラスブレイド, 60,伊藤工, 1.1, 66,  -1,   5,13, 98.4,⑭⑮⑭,12,13,Ｐパトリックバロｰズ, 54,田辺裕, 0.8, 67,*  1,   3,13, 93.6,③⑤⑤
13,14,Ｌマオイモン, 45,川須栄, 3.4, 33,  -9, -24,14,104.6,⑯⑮⑮,13, 9,Ｍグリｰンフラッグ, 39,渡辺薫, 1.7, 42,  -7, -16,16,311.0, ⑫⑬,13, 6,Ｃセレスブレイク, 74,丸山元, 1.2, 63,   1,   1, 1,  3.6,⑬⑪⑪,13,14,Ｈスペｰスシャトル, 73,大野拓, 1.1, 67,   0,   1,11, 59.3,⑫⑨⑪
14,10,Ｍインテンスラン, 43,渡辺薫, 3.5, 30,  -7, -28,12, 43.6,⑪⑬⑫,14, 5,Ｐテイクザフラッグ,-24,中舘英, 2.6, 16, -24, -13,13,167.5, ⑯⑮,14, 3,Ｌナスザン, 60,丹内祐, 1.2, 66,  -1,   3,14,120.5,⑫⑬⑬,14,10,Ｂシャイニングデイ, 81,太宰啓, 1.3, 65,  -2,   2, 5, 12.0,⑮⑫⑫
15, 1,Ｏサンマルダンサｰ, 37,高倉稜, 3.8, 27, -11, -24,16,132.4,⑫⑯⑯,15,13,Ｌゼンノパｰシヴァル, 42,長谷川, 4.0, 13,  -2, -52,10,116.5, ⑧⑩,15, 5,Ｏワｰルドリｰダｰ, 58,勝浦正, 1.7, 61,   1,  -2,10, 50.8,⑪⑫⑮,15,16,Ｏリバｰトップガン, 57,芹沢純, 7.7, 11,  -8, -61,15,153.4,⑤⑮⑮
16,12,Ｎゴッドオブロマンス, 42,上村洋, 4.2, 29,  -5, -36,10, 34.9,⑩⑩⑬,16, 8,Ｏプレゾン, 35,伊藤工, 4.1,  1, -15, -42, 9, 94.6, ⑮⑯,16, 9,Ｐカシノストライカｰ, 49,芹沢純, 1.8, 58,   3,  -9,15,160.3,③④③,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-15 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,750円 複勝:04=490円 03=180円 05=350円 枠連:4,330円",,,,,,,,,,,,単勝:670円 複勝:03=230円 14=170円 06=260円 枠連:940円,,,,,,,,,,,,"単勝:2,670円 複勝:07=490円 16=440円 08=200円 枠連:2,020円",,,,,,,,,,,,"単勝:560円 複勝:04=250円 09=410円 02=370円 枠連:1,770円",,,,,,,,,,,
"馬連:3,210円 ワイド:03-04=1,130円 04-05=3,160円 03-05=1,010円",,,,,,,,,,,,"馬連:1,120円 ワイド:03-14=560円 03-06=860円 06-14=630円",,,,,,,,,,,,"馬連:13,620円 ワイド:07-16=3,300円 07-08=1,210円 08-16=1,030円",,,,,,,,,,,,"馬連:3,200円 ワイド:04-09=1,080円 02-04=1,140円 02-09=2,140円",,,,,,,,,,,
"馬単:8,750円 3連複:13,320円 3連単:99,740円",,,,,,,,,,,,"馬単:2,390円 3連複:3,620円 3連単:20,050円",,,,,,,,,,,,"馬単:30,530円 3連複:14,070円 3連単:144,490円",,,,,,,,,,,,"馬単:6,010円 3連複:12,680円 3連単:62,270円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■11R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虹の松原ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｆアイランズギフト, 53,宮崎北,, 65,* 12,  -9, 6, 19.3, ①①, 1, 3,Ａダノンミル, 66,中舘英,, 72,* -9,* 14, 1,  2.0,④⑤③, 1, 3,Ａメタリック, 76,田辺裕,, 75,   2,*  8, 6, 13.1, ⑤⑥, 1, 1,Ｄヤマニンウイスカｰ, 81,丸山元,, 81,  16,   2, 2,  3.0,⑥⑤④
 2,12,Ｄリネンムｰド, 56,田辺裕, 0.2, 58,   7,  -8, 4, 14.0, ④④, 2,14,Ｄデｰヴァロｰカ, 60,柴原央, 0.5, 61,* -9,   4, 3,  7.1,②②②, 2, 1,Ｅマルセイユシチｰ, 65,高倉稜, 0.1, 75,   6,   3, 2,  4.6, ④②, 2, 9,Ｈゴｰルディｰロック, 79,勝浦正, 0.1, 81,  14,*  5,12, 92.0,⑩⑨⑤
 3, 6,Ｅシゲルヒラシャイン, 56,太宰啓, 0.4, 60,* 10, -11, 3,  4.8, ②②, 3, 1,Ｈゴｰズオン, 52,酒井学, 0.6, 64, -12,*  9, 8, 34.4,⑫⑨⑥, 3, 8,Ｎキタサンスズラン, 58,酒井学, 0.6, 68,   1,   0, 3,  8.3, ⑦⑤, 3, 8,Ｂシルクアｰネスト, 83,松山弘, 0.1, 81,  14,   4, 3,  4.5,⑦⑧⑦
 4,11,Ａレｰガン, 65,石橋守, 0.5, 57,   7, -11, 1,  1.9, ③③, 4,13,Ｅタイタン, 59,高倉稜, 0.6, 61,* -9,   4, 4,  8.2,⑤④④, 4, 5,Ｇフェリキタｰス, 63,大野拓, 0.7, 67,  -3,   3, 7, 16.0, ⑩⑨, 4,12,Ｅスカイリュウホｰ, 81,北村友, 0.3, 79,  13,   4, 5, 16.5,⑪⑪⑩
 5, 4,Ｂキョウエイプラウド, 56,勝浦正, 0.7, 50,  -1,  -7, 5, 18.0, ⑦⑦, 5, 4,Ｍマｰティンジｰン, 42,渡辺薫, 1.1, 59, -12,   2,13,281.1,⑦⑧⑧, 5, 2,Ｌコスモソルスティス, 59,丹内祐, 0.7, 68,  -2,   3,14,137.4, ⑨⑧, 5, 3,Ｃマッシヴエンペラｰ, 83,芹沢純, 0.4, 78,  17,  -6, 8, 23.7,③②②
 6, 8,Ｋクリノハルチャンス, 41,大野拓, 0.9, 47, -12,* -1,12,128.9, ⑬⑬, 6,16,Ｉジャック, 49,勝浦正, 1.2, 53, -10,  -2, 6, 18.6,⑧⑥⑦, 6,16,Ｂバクシンミノル, 72,川須栄, 0.8, 65, -10,*  8, 4,  8.5, ⑮⑮, 6, 2,Ｋタガノエルシコ, 65,古川吉, 0.4, 80,  15,   2, 9, 33.6,⑨⑩⑨
 7, 1,Ｉカワキタハｰツ, 42,渡辺薫, 1.0, 46,  -2,  -9,13,244.9, ⑩⑤, 7, 2,Ｃファタモルガｰナ, 61,川島信, 1.3, 60, -13,   4, 2,  4.7,⑮⑮⑮, 7,10,Ｍフェリスホイｰル, 59,太宰啓, 0.8, 66,* 11, -12,13, 68.1, ①①, 7,11,Ｊナリタトルネｰド, 74,宮崎北, 0.4, 78,* 20, -12, 7, 22.7,①①①
 8, 5,Ｌビッグゴｰゴｰ, 32,川須栄, 1.0, 50,   3, -12, 8, 52.7, ⑤⑥, 8,10,Ｆマイネルヴィｰゼ, 58,丹内祐, 1.5, 54, -11,  -3, 5, 10.4,⑭⑪⑩, 8, 4,Ｆエｰシンハダル, 64,上村洋, 0.8, 66,   1,  -3, 5, 12.8, ⑥⑦, 8, 7,Ｌモｰニングフェイス, 63,川島信, 0.5, 82,   9,* 11,11, 84.8,⑫⑫⑫
 9, 3,Ｊハテナキユメ, 41,水口優, 1.1, 45,  -4,  -9, 9,113.8, ⑪⑨, 9, 7,Ｊレノヴァティオトラ, 48,大野拓, 1.5, 56, -13,   1, 7, 32.6,⑬⑭⑭, 9,12,Ｃベストブルｰム, 69,西村太, 0.9, 64,*  7,  -9, 1,  2.6, ③③, 9,10,Ａメイショウカンパク, 84,藤岡康, 0.8, 75,  16,  -8, 1,  2.9,⑧⑦⑥
10,14,Ｈシルダリア, 46,松山弘, 1.1, 49,   3, -13, 2,  4.6, ⑥⑧,10,15,Ｋシャイニｰダンディ, 46,藤岡康, 1.5, 49,* -7, -13,12,150.0,①①①,10, 7,Ｊトｰホウカクテル, 63,丸山元, 1.1, 61,  -8,   3, 8, 16.6, ⑭⑭,10, 6,Ｉミキノバンジョｰ, 78,太宰啓, 1.0, 71,* 18, -16, 6, 17.7,②③③
11,13,Ｃシャドｰボｰル, 56,田中博, 1.2, 46,  -1, -11, 7, 19.7, ⑨⑩,11, 5,Ｎスカイプラネット, 37,伊藤工, 1.6, 52, -11,  -3, 9, 73.7,⑨⑫⑪,11, 9,Ｐメルシｰパッション, 51,小野寺, 1.1, 61,  -4,  -2,16,516.0, ⑪⑫,11, 4,Ｇナリタシャトル, 80,武幸四, 1.1, 70,  17, -15,10, 58.3,④④⑧
12, 7,Ｇニュｰセレクト, 51,安藤光, 1.3, 44,  -4,  -9,10,117.3, ⑫⑫,12, 6,Ｂメイショウマキビ, 61,古川吉, 1.6, 51, -10,  -6,10, 75.6,⑥⑦⑨,12,13,Ｈマルカシャルダン, 63,小林徹, 1.2, 61, -10,   4,11, 51.1, ⑯⑯,12, 5,Ｆロｰドアリエス, 80,中舘英, 2.0, 62,  16, -26, 4, 12.4,⑤⑥⑪
13, 9,Ｍボウシュ, 25,西村太, 2.0, 37, -16,  -9,14,285.4, ⑭⑭,13,11,Ｇコスモセンシティブ, 58,荻野琢, 1.7, 50, -11,  -6,11, 79.3,⑪⑩⑬,13, 6,Ｏシェアアプロｰズ, 55,安藤光, 1.6, 57,  -7,  -3,15,189.2, ⑬⑪,,,,,,,,,,,,
14,10,Ｎシルクシャルルｰ, 24,西田雄, 2.3, 35,   1, -22,11,128.6, ⑧⑪,14, 8,Ｏダイワシンシア, 35,嘉藤貴, 1.8, 49, -12,  -6,16,765.8,⑩⑬⑫,14,11,Ｋニシノアンクレット, 61,松山弘, 1.9, 51,*  7, -22,12, 66.4, ②④,,,,,,,,,,,,
,,,,,,,,,,,,15,12,Ｌスズノウルフ, 44,小野寺, 2.3, 40,* -9, -20,14,297.4,③③⑤,15,14,Ｉシルクブリッツ, 63,武英智, 1.9, 51,  -5, -10, 9, 21.3, ⑫⑬,,,,,,,,,,,,
,,,,,,,,,,,,16, 9,Ｐタニノカンピョｰネ, 28,赤木高, 2.5, 42, -13, -12,15,301.1,⑯⑯⑯,16,15,Ｄフラワｰウィンド, 68,伊藤工, 2.2, 47,   0, -19,10, 46.3, ⑧⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-1),,,,,,,,,,,
"単勝:1,930円 複勝:02=450円 12=350円 06=200円 枠連:1,410円",,,,,,,,,,,,単勝:200円 複勝:03=130円 14=210円 01=510円 枠連:360円,,,,,,,,,,,,"単勝:1,310円 複勝:03=360円 01=220円 08=320円 枠連:1,710円",,,,,,,,,,,,"単勝:300円 複勝:01=150円 09=1,140円 08=180円 枠連:480円",,,,,,,,,,,
"馬連:6,110円 ワイド:02-12=1,930円 02-06=1,260円 06-12=930円",,,,,,,,,,,,"馬連:770円 ワイド:03-14=370円 01-03=1,020円 01-14=2,680円",,,,,,,,,,,,"馬連:3,350円 ワイド:01-03=1,010円 03-08=1,910円 01-08=810円",,,,,,,,,,,,"馬連:12,690円 ワイド:01-09=3,220円 01-08=430円 08-09=4,580円",,,,,,,,,,,
"馬単:14,060円 3連複:11,470円 3連単:83,040円",,,,,,,,,,,,"馬単:1,070円 3連複:5,810円 3連単:16,120円",,,,,,,,,,,,"馬単:6,420円 3連複:10,710円 3連単:77,350円",,,,,,,,,,,,"馬単:18,780円 3連複:18,210円 3連単:125,680円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 6R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,糸島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｃレッフェルン, 59,田辺裕,, 59,* -1,*  0, 1,  2.0,⑤②②, 1,12,Ｅアムネリス, 66,西田雄,, 73,* 15,   2, 6, 10.1, ②②, 1, 2,Ｉファイナルパンチ, 70,渡辺薫,, 74,   5,* 10, 8, 11.8,⑫⑪⑨, 1, 3,Ｍタツサファイヤ, 69,丸山元,, 79,   8,   5, 6, 12.6, ④③
 2, 3,Ｆアポロノカンザシ, 52,勝浦正, 0.9, 55,*  1, -10, 4,  7.2,①①①, 2, 3,Ｃメリュジｰヌ, 68,柴原央, 0.0, 74,* 15,   2, 4,  6.8, ①①, 2,11,Ｇナンヨｰスラッガｰ, 71,高倉稜, 0.0, 71,   9,   1,10, 40.4,⑥④③, 2,11,Ｂコクトｰ, 81,西田雄, 0.0, 80,* 12,   1, 3,  6.9, ②②
 3, 1,Ｄアウグｰリオ, 54,伊藤工, 0.9, 57,  -4,* -1, 6, 14.0,⑫⑩⑧, 3, 7,Ｉメイショウスズラン, 63,松山弘, 0.2, 69,  10,   3, 9, 22.9, ④④, 3, 9,Ｃマカリオス, 73,北村友, 0.0, 73,* 11,  -2, 1,  3.1,②②②, 3, 2,Ｄステラｰホｰプ, 77,伊藤工, 0.2, 76,  -1,* 12, 7, 14.4, ⑪⑫
 4,10,Ｍトｰホウアミｰル, 36,高倉稜, 1.2, 49,* -1, -10,11,134.5,④⑤④, 4, 4,Ｂキタサンハナミチ, 68,太宰啓, 0.4, 62,   1,*  7, 3,  5.6, ⑩⑩, 4, 3,Ａリキサンヒｰロｰ, 77,大野拓, 0.1, 74,   3,* 14, 2,  5.5,⑮⑮⑭, 4, 5,Ｃタバルナ, 79,酒井学, 0.3, 74,  -4,* 13, 2,  4.3, ⑬⑪
 5, 5,Ａセントヴァリｰ, 60,川須栄, 1.3, 53,  -6,* -2, 3,  6.8,⑭⑭⑨, 5, 1,Ｆマストバイアイテム, 65,川島信, 0.5, 60,  -2,*  8, 5,  7.1, ⑫⑪, 5, 1,Ｆドリｰムザネクスト, 72,丸山元, 0.1, 74,   6,   7, 5, 10.0,⑧⑧⑧, 5, 4,Ｐナイアｰド, 66,川島信, 0.4, 74,  -8,* 15,11, 25.3, ⑯⑯
 6, 9,Ｂゼロセン, 59,酒井学, 1.7, 51,*  0, -13, 5, 11.7,③④③, 6,11,Ｄケイエスシンアカリ, 66,武幸四, 0.6, 67,* 13,  -3, 2,  5.0, ③③, 6, 7,Ｈクリスタルドア, 70,伊藤工, 0.1, 75,   6,   7, 6, 10.9,⑨⑨⑦, 6,12,Ｏキングオブザベスト, 68,丹内祐, 0.5, 74,   9,  -3,13, 32.1, ⑤⑤
 7, 2,Ｅスプリングルシオ, 53,松山弘, 2.0, 49,  -7,  -6,14,196.4,⑮⑮⑭, 7,14,Ａサマｰラグｰン, 73,上野翔, 0.8, 63,  10,  -2, 1,  4.0, ⑤⑤, 7, 8,Ｄイｰサンジャンパｰ, 73,田辺裕, 0.3, 71,   5,   7,11, 78.8,⑩⑩⑪, 7, 1,Ｅテラノチェリｰ, 77,柴原央, 0.5, 74,* 14,  -7, 9, 19.1, ①①
 8,16,Ｇモカビｰン, 51,太宰啓, 2.2, 45,  -2, -15, 7, 29.4,⑦⑥⑦, 8, 6,Ｇブルｰエンジェル, 64,小野寺, 0.9, 58,   4,   0, 8, 14.0, ⑧⑧, 8,13,Ｂテイエムリュウジン, 75,川須栄, 0.4, 72,* 10,  -3, 7, 11.6,③③④, 8, 8,Ｎコンプリｰトラン, 68,大野拓, 0.6, 72,   3,   3,15,100.4, ⑧⑧
 9,15,Ｉアナクレオン, 49,田中博, 2.2, 48,  -3, -14,13,171.7,⑪⑧⑥, 9,10,Ｎプルプル, 47,西村太, 1.0, 55,  -2,   4,12,110.9, ⑬⑬, 9,10,Ｊマックスドｰズ, 70,宮崎北, 0.5, 72,   8,   2, 9, 30.8,⑦⑦⑤, 9, 6,Ｇサンゴシック, 74,松山弘, 0.6, 71,   5,   0,12, 29.4, ⑥⑥
10, 8,Ｋトｰワフライト, 45,長谷川, 2.8, 43,  -7, -13, 9, 67.7,⑯⑯⑪,10,13,Ｋマンガンオトメ, 58,二本柳, 1.2, 55,   1,   1,14,430.7, ⑪⑫,10,15,Ｋホクセツポイント, 70,西田雄, 1.4, 65,   6,  -2,12, 82.4,⑭⑬⑫,10, 7,Ｌレオプライム, 70,中舘英, 0.8, 71,* 11,  -8, 5, 10.7, ③④
11, 6,Ｎエイダイコンビ, 34,嘉藤貴, 3.8, 36,* -1, -31,10,100.0,②③⑤,11, 5,Ｈラブエｰヤン, 63,中舘英, 1.3, 55,   4,  -3,10, 36.8, ⑦⑥,11,16,Ｍオンワｰドネス, 60,千葉直, 1.8, 63,   4,  -2,16,482.9,⑬⑭⑬,11,13,Ａヒカルジョディｰ, 81,北村友, 0.8, 69,   6,  -3, 1,  4.1, ⑦⑦
12, 4,Ｊデルマハヌマｰン, 47,古川吉, 3.8, 36,  -4, -27, 8, 30.5,⑬⑨⑩,12, 2,Ｍシルキｰフェスタ, 49,川須栄, 1.4, 51,  -8,   4,11, 66.7, ⑭⑭,12,14,Ｅパｰフェクトバイオ, 72,中舘英, 2.9, 55,  10, -23, 3,  5.8,④⑤⑥,12,15,Ｆコリコパット, 76,宮崎北, 0.9, 68,   2,   0, 8, 18.6, ⑨⑨
13,14,Ｌコスモラミティエ, 42,丹内祐, 4.7, 33,  -5, -32,16,331.5,⑩⑪⑬,13, 8,Ｌラヴアンドサンクス, 52,水口優, 1.6, 53,   6,  -7, 7, 13.9, ⑥⑦,13, 6,Ｌサイカニア, 68,上村洋, 3.6, 50,* 12, -33, 4,  8.1,①①①,13,10,Ｊドリｰムピｰチ, 71,西村太, 0.9, 67,  -3,   4, 4,  9.8, ⑮⑭
