11年 3月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月27日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-17,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ2400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
 9, 9,Ｋカシノモンブラン, 27,水口優, 1.4, 37, -18,  -1,13,309.9, ⑩⑩, 9,10,Ｅジョウノライアン, 55,宮崎北, 0.9, 54,   4, -16,11, 55.7,⑤⑧⑦, 9, 5,Ｉアポロヴァンドｰム, 64,丹内祐, 2.5, 67,* 12, -15,12, 47.1,②①③, 9,12,Ｆヤマニンアｰマｰ, 68,田辺裕, 1.4, 62,  -1,   5,14, 42.0,⑦⑦⑧
10, 5,Ｉミキノカフェテリア, 30,酒井学, 2.5, 26, -15, -14, 9,100.2, ⑨⑨,10, 1,Ｂデｰヴァロｰカ, 63,柴原央, 0.9, 54,   1, -11, 1,  3.7,⑩⑭⑪,10,15,Ｅエルブｰルズ, 74,丸田恭, 3.4, 60,  10, -19, 9, 19.6,④⑦⑩,10, 7,Ｋスクウェルチャｰ, 62,丸田恭, 1.4, 65,  -5,  12,11, 31.1,⑭⑪⑬
11,10,Ｈヒロガｰデン, 36,高倉稜, 2.9, 19, -31,  -7,11,132.6, ⑫⑪,11, 7,Ｍカネトシグレｰス, 40,丸田恭, 1.2, 49,   4, -23,15,200.4,⑧⑤⑤,11, 4,Ｇブラボｰジャングル, 67,荻野琢, 3.6, 61,  10, -21, 5,  7.0,①④⑧,11, 2,Ｅバンスタンウォルツ, 68,大野拓, 1.5, 65,  -2,   6, 7, 16.7,⑧⑩⑩
12, 2, オセロ,---,丸田恭, 3.2, 17, -31, -10, 6, 42.2, ⑪⑫,12, 5, ブライティアタｰフ,---,藤懸貴, 1.2, 49,*  6, -27, 7, 12.3,③③②,12, 9,Ｄシルクマッドネス, 76,花田大, 3.7, 60,   6,  -9, 3,  6.6,⑬⑬⑬,12, 6,Ｃアドマイヤコリン, 70,上村洋, 1.5, 67,  -3,  10, 2,  5.0,⑨⑫⑪
13, 6,Ｌタンクトップドｰタ,-34,宮崎北, 3.8, 11, -38, -10,14,483.2, ⑬⑬,13, 4,Ｊナリタムｰンライト, 50,石橋脩, 1.3, 50,   1, -16, 3,  5.4,⑦⑬⑮,13, 7,Ｌペガサスフォｰト, 58,杉原誠, 3.9, 59,   6,  -9,10, 33.2,⑮⑭⑫,13, 5,Ｉスリｰケインズ, 63,的場勇, 1.5, 64,  -3,   9,10, 30.2,⑬⑬⑫
14, 8, アイリスシチｰ,---,花田大, 4.2, 10, -43, -10,10,127.3, ⑭⑭,14,15, スズカルｰセント,---,上村洋, 1.6, 47,   4, -27,10, 53.4,⑥⑦⑨,14,13,Ｍジェイケイミラクル, 57,丸山元, 6.6, 48,   7, -36,14, 84.9,⑤⑫⑭,14, 9,Ｊシルクフラッシュ, 62,渡辺薫, 1.6, 66,  -2,   4, 9, 24.9,⑫⑨⑨
,,,,,,,,,,,,15,14,Ｋレオノｰレ, 46,酒井学, 1.6, 47,   0, -19,16,237.3,⑯⑮⑭,15, 2,Ｐポルタノｰヴァ, 54,小野寺,10.5, 17,   2, -53,15, 86.3,③⑮⑮,15,11,Ｌセイユウハｰト, 62,川須栄, 2.2, 60,  -9,  11,15, 69.2,⑯⑯⑮
,,,,,,,,,,,,16,16,Ｎシルクゴｰオン, 38,長谷川, 3.3, 34,*  6, -56, 9, 52.3,①①⑩,,,,,,,,,,,,,16,16,Ｐゴｰルデンジャガｰ, -6,伊藤工, 3.1, 46,  -6,  -9,16,140.1,⑩⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:5),,,,,,,,,,,
単勝:870円 複勝:11=180円 07=110円 14=160円 枠連:490円,,,,,,,,,,,,"単勝:450円 複勝:08=170円 12=1,080円 11=200円 枠連:1,160円",,,,,,,,,,,,"単勝:620円 複勝:12=240円 11=170円 06=210円 枠連:1,420円",,,,,,,,,,,,"単勝:4,100円 複勝:10=1,130円 15=160円 03=310円 枠連:2,260円",,,,,,,,,,,
馬連:760円 ワイド:07-11=260円 11-14=470円 07-14=250円,,,,,,,,,,,,"馬連:11,310円 ワイド:08-12=3,160円 08-11=470円 11-12=3,220円",,,,,,,,,,,,"馬連:1,280円 ワイド:11-12=470円 06-12=640円 06-11=420円",,,,,,,,,,,,"馬連:9,830円 ワイド:10-15=3,200円 03-10=5,040円 03-15=880円",,,,,,,,,,,
"馬単:1,920円 3連複:940円 3連単:7,400円",,,,,,,,,,,,"馬単:20,340円 3連複:18,450円 3連単:107,740円",,,,,,,,,,,,"馬単:2,890円 3連複:2,330円 3連単:14,590円",,,,,,,,,,,,"馬単:19,240円 3連複:27,950円 3連単:224,770円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■11R  ダ1700m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南九州特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａサワヤカユウタ, 67,高倉稜,, 52,* -5,* 10, 1,  1.2,②②①, 1, 9,Ｉワンダｰスル, 66,太宰啓,, 68,   6,  -1, 9, 85.9,⑪④②, 1, 2,Ｂトシザマキ, 75,長谷川,, 76, -16,* 26, 3,  6.0,⑥⑥⑥, 1, 9,Ｆトｰセンアドミラル, 78,高倉稜,, 77,* 10,   9, 4,  7.2,②②②
 2,13,Ｃセントヴァリｰ, 56,川須栄, 0.9, 49,  -8,*  7, 2, 10.4,⑩⑨⑧, 2,15,Ｂダノンプリマドンナ, 74,丸山元, 0.2, 67,   6,  -2, 1,  1.8,⑤⑤④, 2, 4,Ｃゴｰゲッタｰ, 74,石橋脩, 0.2, 75, -16,* 23, 1,  2.5,⑩⑧①, 2, 7,Ｄタガノアッシュ, 79,赤木高, 0.4, 79,   6,* 13, 7, 28.2,⑩⑧⑥
 3, 6,Ｊレイフザラッキｰ, 41,武幸四, 1.0, 48,  -6,   4, 5, 20.4,⑫⑦⑤, 3, 5,Ｄホワイトジュエル, 71,二本柳, 0.2, 69,   2,*  6, 6, 16.5,⑭⑭⑬, 3, 7,Ｆタガノパルムドｰル, 68,武幸四, 0.5, 71, -17,  22, 7, 18.2,⑤⑨⑦, 3,10,Ｅゴｰアップドラゴン, 79,嘉藤貴, 0.4, 78,   6,* 13, 5, 13.3,⑬⑨⑧
 4,15,Ｈチョウイケイケ, 42,勝浦正, 1.3, 45,* -5,   0, 8, 79.6,④③②, 4,14,Ｆトップバゴチャン, 71,高倉稜, 0.4, 63,   5,  -3, 8, 25.3,⑧⑦⑥, 4,13,Ｇシャイニｰブレｰヴ, 67,高倉稜, 0.5, 71, -16,  19, 6, 16.9,⑦⑦⑨, 4,14,Ｇツルマルスピリット, 77,上村洋, 0.4, 78,   9,   8, 3,  4.6,④④③
 5, 9,Ｌスズカゴｰゴｰ, 37,西村太, 1.3, 46,  -6,   1,11,156.5,⑤⑥③, 5,11,Ｊマイネルナロッサ, 65,丹内祐, 0.6, 68,   4,  -1,10, 90.0,⑩⑩⑨, 5,10,Ｈヴィジレ, 65,上村洋, 0.5, 69,*-15,  16,11, 65.8,④③④, 5, 3,Ｂアドベンティスト, 84,田辺裕, 0.6, 76,   3,* 15, 2,  4.0,⑮⑭⑬
 6, 5,Ｄカイアナイト, 55,酒井学, 1.4, 46,  -8,   3, 4, 16.1,⑦⑩⑥, 6, 3,Ａヴィｰヴァレジｰナ, 75,北村友, 0.6, 67,   2,*  3, 5, 11.8,⑫⑬⑫, 6, 6,Ｄゴｰルドケｰ, 73,田辺裕, 0.6, 63,*-13,  12, 5,  8.5,①①②, 6,16,Ｍタマモワルツ, 73,川須栄, 0.7, 75,   8,   7,16,117.9,⑦⑥⑤
 7,12,Ｍツルミアクセル, 35,野元昭, 1.9, 42,* -5,  -5,16,473.7,⑥④④, 7,10,Ｋアトムスパンカｰ, 65,鮫島良, 0.7, 64,   3,   0,14,260.7,⑬⑫⑪, 7, 1,Ｍゴシップガｰル, 59,丸田恭, 0.7, 70, -18,  22, 9, 44.6,⑭⑫⑪, 7, 8,Ｈファイナルパンチ, 77,渡辺薫, 0.9, 73,   4,  11,11, 65.1,⑭⑪⑪
 8,11,Ｇエクスプライド, 43,森一馬, 1.9, 41,  -8,  -2, 6, 23.0,⑧⑧⑦, 8, 7,Ｏディアコトミ, 57,勝浦正, 0.7, 64,   5,  -3,13,129.8,⑦⑧⑧, 8, 5,Ｏピンクジャスミン, 51,宮崎北, 0.8, 68, -17,  18,14,195.3,⑨⑩⑩, 8, 2,Ｃトップコマチ, 81,太宰啓, 0.9, 75,   5,  12,10, 34.5,⑨⑬⑫
 9, 3, ナリタフラッシュ,---,渡辺薫, 2.5, 36,  -9,  -5, 7, 40.8,⑪⑫⑫, 9,16,Ｇヤマニンギモｰヴ, 68,渡辺薫, 0.7, 61,*  7,  -9, 2,  5.4,③②①, 9,14,Ｅチャｰリｰポイント, 72,伊藤工, 0.8, 69, -20,  22, 2,  5.9,⑫⑬⑬, 9, 4,Ｌスナｰクツバサ, 74,石橋脩, 1.0, 74,   3,  12,15,101.7,⑯⑮⑭
10,14,Ｉメイショウタイタン, 41,北村友, 2.5, 39, -10,  -1,13,187.0,⑬⑬⑬,10, 8,Ｅバイブレイションズ, 71,田辺裕, 0.8, 61,   5,  -6, 4, 10.4,④⑥⑦,10, 9,Ｋヤマニンアストレア, 60,北村友, 0.9, 61,*-14,   9,10, 46.9,②②③,10,11,Ｏワｰルドブルｰ, 71,田中博, 1.1, 73,   9,   1,13, 70.8,⑪⑤④
11, 7,Ｂルｰジュマジック, 58,田辺裕, 2.7, 34,  -9,  -7, 3, 14.6,⑨⑪⑪,11, 2,Ｈオネスト, 67,丸田恭, 0.9, 62,   4,  -3, 7, 18.5,⑨⑨⑩,11, 3,Ｉメイショウホオズキ, 63,高橋亮, 0.9, 67, -18,  18,15,213.3,⑪⑪⑫,11,15,Ｋダノンハラショｰ, 75,鮫島良, 1.4, 71,   7,   3,12, 66.5,⑧⑦⑦
12, 1,Ｆメイショウソフィｰ, 44,難波剛, 3.2, 33,  -6, -14,12,171.0,③⑤⑩,12,13,Ｃオウハ, 72,川須栄, 1.6, 57,*  7, -15, 3,  8.5,⑥③⑤,12, 8,Ｊランダムトｰク, 62,津村明, 1.3, 58, -16,   6, 8, 21.4,③④⑤,12, 6,Ｊパミｰナ, 75,北村友, 1.6, 70,   5,   3, 6, 23.8,⑥⑩⑨
13, 4,Ｋピュアｰマイスタｰ, 39,丸田恭, 3.4, 29,* -5, -18,14,306.1,①①⑨,13, 6,Ｎスイングサンデｰ, 58,宮崎北, 1.9, 56,  -3,   0,16,328.6,⑮⑮⑮,13,12,Ａロスペトリュス, 75,丸山元, 1.4, 59, -19,  12, 4,  6.7,⑮⑭⑭,13,13,Ａウインドミネｰタｰ, 90,丸山元, 1.6, 67,* 11,  -5, 1,  3.0,①①①
14, 8,Ｎアスカノタップ, 26,太宰啓, 8.2,  1, -16, -41,15,388.6,⑭⑭⑭,14, 1,Ｌアルファアンジュ, 59,伊藤工, 2.0, 54,*  7, -20,12, 97.3,①①③,14,15,Ｌミッキｰボンボン, 60,水口優, 1.7, 52, -16,   1,12, 67.1,⑧⑤⑧,14, 1,Ｎオｰスミカイエン, 73,丸田恭, 2.2, 64,   2,   3,14, 71.2,⑫⑯⑯
15, 2, メイショウウイルド,---,荻野琢,71.0,71.0---, ---, ---, 9, 91.3,⑯⑮⑮,15,12,Ｐタケカエルダ, 53,小野寺, 2.3, 56,  -3,  -2,15,308.8,⑯⑯⑯,15,11,Ｎリズミックビｰト, 56,太宰啓, 4.4, 21, -19, -30,13, 84.9,⑬⑮⑮,15, 5,Ｉトｰセンディケム, 76,中舘英, 3.0, 61,   4,  -6, 9, 33.5,⑤⑫⑮
,,,,,,,,,,,,16, 4,Ｍルナドリｰム, 58,酒井学, 2.5, 52,   3, -15,11, 94.6,②⑪⑭,,,,,,,,,,,,,16,12,Ｐタマモアルプス, 65,津村明, 3.3, 55,*  9, -18, 8, 31.6,③③⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:5),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-4),,,,,,,,,,,
単勝:120円 複勝:10=110円 13=150円 06=320円 枠連:340円,,,,,,,,,,,,"単勝:8,590円 複勝:09=1,260円 15=120円 05=350円 枠連:2,960円",,,,,,,,,,,,単勝:600円 複勝:02=190円 04=140円 07=380円 枠連:810円,,,,,,,,,,,,"単勝:720円 複勝:09=270円 07=580円 10=370円 枠連:3,700円",,,,,,,,,,,
"馬連:370円 ワイド:10-13=200円 06-10=390円 06-13=1,300円",,,,,,,,,,,,"馬連:6,960円 ワイド:09-15=1,410円 05-09=7,900円 05-15=540円",,,,,,,,,,,,"馬連:800円 ワイド:02-04=380円 02-07=1,440円 04-07=930円",,,,,,,,,,,,"馬連:10,780円 ワイド:07-09=2,470円 09-10=940円 07-10=2,470円",,,,,,,,,,,
"馬単:470円 3連複:1,860円 3連単:4,490円",,,,,,,,,,,,"馬単:20,710円 3連複:16,930円 3連単:191,620円",,,,,,,,,,,,"馬単:2,250円 3連複:4,550円 3連単:24,430円",,,,,,,,,,,,"馬単:19,710円 3連複:34,390円 3連単:207,530円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,熊本城特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ａアグネスウイッシュ, 71,勝浦正,, 64,  -7,*  7, 1,  2.8, ⑨⑦, 1,11,Ｈセトノジャｰニｰ, 68,赤木高,, 70,* -1,   7,11, 65.5, ②②, 1, 4,Ａツルマルシルバｰ, 79,花田大,, 72,   1,* 14, 3,  6.1,⑭⑯⑨, 1, 5,Ｆメイショウフレアｰ, 67,酒井学,, 74,  -8,* 15, 3,  5.4, ⑤②
 2, 7,Ｂクリノトルネｰド, 64,宮崎北, 0.1, 64,  -2,   1, 2,  4.2, ④④, 2, 7,Ｅミッキｰシュタルク, 73,田辺裕, 0.2, 67,*  0,   5, 4,  7.2, ①①, 2, 8,Ｅオｰスミマリオン, 70,武幸四, 0.0, 71,*  6,   6, 7, 10.9,①①①, 2,13,Ａサアドウゾ, 79,田辺裕, 0.6, 67, -19,* 18, 1,  3.6, ⑯⑯
 3,12,Ｆケイアイアテナ, 48,小野寺, 0.1, 64,*  4,  -4,11, 54.7, ①①, 3, 8,Ｊウイニングタワｰ, 66,大野拓, 0.4, 65, -15,* 13, 7, 16.9, ⑬⑫, 3, 6,Ｆメイショウドレイク, 70,小島太, 0.1, 70,   4,   8, 6, 10.6,⑬⑤④, 3,12,Ｎミルトス, 52,荻野琢, 0.6, 66,*  1,  -2,11, 45.9, ①①
 4, 3,Ｃニシノハピエン, 57,中舘英, 0.2, 64,*  0,  -1, 3,  7.4, ③③, 4,14,Ｎルナエクリプス, 50,宮崎北, 0.4, 65,  -3,   6,14,267.8, ⑥⑤, 4,12,Ｂアッシュｰル, 72,渡辺薫, 0.1, 69,   3,* 11, 2,  5.7,⑩⑩⑧, 4, 6,Ｄトウカイフィット, 70,勝浦正, 0.6, 66, -12,  11, 8, 14.3, ⑩⑦
 5, 2,Ｋコスモアバンティ, 42,丹内祐, 0.2, 64,*  0,  -1, 9, 23.1, ②②, 5, 1,Ｋネイルダウン, 64,酒井学, 0.4, 65, -12,* 11,12, 91.0, ⑪⑨, 5, 1,Ｃトレノユｰボウ, 72,小野寺, 0.3, 69,*  5,   5, 1,  5.0,④③③, 5, 1,Ｐテイエムハエゲナ, 49,佐久間, 0.8, 63,* -4,   1,15,117.5, ②③
 6, 9,Ｄアｰスエンブレム, 50,高倉稜, 0.5, 59, -11,   5, 8, 20.9, ⑩⑩, 6,12,Ｃリバｰサルブロｰ, 75,太宰啓, 0.5, 64,  -3,   4, 6, 16.9, ⑤④, 6,10,Ｄヒゼンリバイバル, 71,上村洋, 0.3, 68,*  5,   4, 5,  9.8,②②②, 6, 8,Ｋフレデフォｰト, 61,武幸四, 0.8, 64,  -7,   4, 4,  7.4, ④⑥
 7, 5,Ｌヒシサッチモ, 42,嶋田純, 0.5, 58,  -5,  -2,12, 86.0, ⑤⑤, 7, 3,Ｉオｰミレイライン, 66,畑端省, 0.5, 64, -11,   9,13,100.8, ⑨⑩, 7, 2,Ｌリキアイクロフネ, 66,勝浦正, 0.4, 69,   4,   7,14, 42.4,⑦⑦⑤, 7, 4,Ｂアイビｰフォｰルド, 73,北村友, 0.9, 62, -12,   7, 2,  5.2, ⑪⑪
 8, 6,Ｈラベンダｰラッシｰ, 47,渡辺薫, 0.8, 56, -19,*  9, 5, 11.3, ⑫⑪, 8, 4,Ｂファｰストメジャｰ, 76,伊藤工, 0.7, 63,  -4,   3, 3,  5.6, ③③, 8,13,Ｍアテンボｰイ, 65,田辺裕, 0.9, 64,   1,   8, 4,  7.5,⑮⑮⑯, 8,15,Ｃマスタｰチアフル, 71,飯田祐, 1.0, 60, -11,   5, 5,  9.6, ⑨⑨
 9, 8,Ｍキングウェリナ, 42,川須栄, 1.1, 50,  -7,  -7, 6, 13.2, ⑧⑨, 9, 2,Ａプリサイストップ, 78,高倉稜, 0.9, 59,  -7,   3, 1,  2.5, ⑦⑦, 9, 9,Ｋヤマカツハクリュウ, 66,川須栄, 0.9, 64,   3,   2,10, 23.2,⑥⑧⑪, 9, 9,Ｉライブリリュウショ, 63,高倉稜, 1.1, 61, -19,  11, 9, 26.2, ⑮⑩
10,10, アテｰナｰズブレス,---,北村友, 1.1, 50, -27,* 12,14,171.5, ⑯⑮,10, 6,Ｌテイエムデスカイ, 61,佐久間, 0.9, 61,  -6,   3,10, 53.0, ⑧⑧,10,14,Ｉメイショウリバｰ, 68,飯田祐, 1.0, 65,   5,   1, 9, 20.7,⑯⑥⑦,10,14,Ｈカワキタラブポップ, 64,津村明, 1.1, 59, -13,   5,10, 38.8, ⑫⑬
11,16, タガノアルメｰル,---,太宰啓, 1.1, 51, -19,   5,13,136.0, ⑬⑬,11, 5,Ｄデュｰクワンダｰ, 74,中舘英, 1.0, 60,  -4,   0, 2,  4.5, ④⑥,11, 3,Ｏウエスタンウェイブ, 61,伊藤工, 1.2, 63,   1,   4, 8, 12.9,⑪⑬⑬,11,10,Ｅシエラデルタ, 70,太宰啓, 1.2, 59, -16,   8, 6, 11.3, ⑬⑭
12, 1,Ｉアｰトギャラリｰ, 46,丸田恭, 1.3, 48,  -6, -11,10, 32.1, ⑦⑧,12,13,Ｇコスモセレクト, 68,丹内祐, 1.0, 60, -10,   4, 8, 27.6, ⑩⑪,12,11,Ｇラッキｰフラワｰ, 69,高倉稜, 1.4, 59,   3,  -1,16,125.9,⑤⑨⑩,12,16,Ｍマスタｰセイレｰン, 55,石橋脩, 1.3, 58, -15,   5,14,115.3, ⑭⑮
13,13,Ｇトウカイギアｰ, 48,的場勇, 1.3, 48,  -4, -12, 7, 13.7, ⑥⑥,13,10,Ｆハナノシンノスケ, 69,川須栄, 1.3, 55, -14,   4, 5, 12.0, ⑭⑭,13,16,Ｈサクラシリアス, 69,丸山元, 1.7, 59,   2,  -2,11, 26.8,⑫⑫⑫,13, 3,Ｊトｰセンレベッカ, 61,難波剛, 1.5, 54,  -8,  -4,13,111.3, ⑥⑤
