11年10月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年10月29日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ2100m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1400m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,神奈川新聞杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｋブライアンズオｰラ, 38,柴田善,, 67,   0,*  2, 5,  6.5, ⑫⑫, 1, 9, マスタｰオブゲｰム,,宗像徹,,,,, 2,  3.0,①①①, 1, 5,Ｃルシャンベルタン, 75,北村宏,, 75,   3,  11, 2,  4.4,④③④, 1, 7,Ｅヤマカツハクリュウ, 78,田中勝,, 85,   3,* 17, 3,  5.4, ⑨⑩
 2, 9,Ｊカディｰシャ, 40,三浦皇, 0.3, 65,   7, -10, 6, 26.4, ⑥⑤, 2, 2, ブルｰマｰテル,,平沢健,202.6,,,, 5, 15.9,②②③, 2, 9,Ｇロｰレルキングダム, 71,田中勝, 0.0, 76,   3,* 14, 4,  6.7,⑨⑧⑨, 2, 1,Ａセイウンジャガｰズ, 86,横山典, 0.1, 83,   8,  11, 1,  3.9, ④④
 3, 2,Ａシュガｰヒル, 61,北村宏, 0.4, 61,   7, -15, 1,  3.0, ④④, 3, 8, モルエラン,,柴田大,202.7,,,, 1,  2.3,⑨④④, 3, 4,Ｂアサクサマリンバ, 75,横山典, 0.2, 73,*  4,   7, 1,  2.8,②②②, 3, 6,Ｈラインジェシカ, 77,松岡正, 0.5, 79,   7,   5, 2,  5.3, ⑤⑤
 4, 6,Ｂマイネルアトラクト, 59,ベリｰ, 0.4, 60,* 10, -20, 2,  3.7, ②②, 4, 6, オンワｰドシェルタ,,穂苅寿,203.0,,,, 3,  7.9,⑤③②, 4, 3,Ｉデミチンタ, 68,松岡正, 0.4, 73,   3,   9, 9, 47.3,⑧⑤⑦, 4,16,Ｋパｰプルタイヨｰ, 77,蛯名正, 0.7, 77,   6,   4, 9, 18.7, ⑧⑦
 5, 1,Ｉゴｰルウェイ, 42,田中勝, 1.0, 54,   2, -14, 7, 61.8, ⑩⑪, 5,11, ブルｰシｰズン,,山本康,204.0,,,, 8, 30.8,⑥⑦⑥, 5,10,Ａトｰアボンジョルノ, 76,柴田善, 0.5, 71,*  4,   5, 5,  8.3,③④③, 5, 3,Ｊアイスカｰビング, 77,北村宏, 0.7, 76,   1,  10,10, 37.3, ⑫⑫
 6,10,Ｈボｰルドドリｰム, 42,嶋田純, 1.1, 52,   3, -20,11,268.0, ⑦⑦, 6, 7, アサティスボｰイ,,蓑島靖,204.2,,,, 4,  8.3,③⑤⑤, 6, 7,Ｄアルバトン, 73,柴原央, 0.5, 72,   4,   7, 3,  6.0,⑥⑦⑤, 6,14,Ｃロｰレルエルヴェル, 80,小林淳, 0.7, 77,  -2,* 14,14, 96.1, ⑰⑰
 7, 7,Ｄシンデンアラタ, 52,小林淳, 1.3, 50,   2, -20,12,277.3, ⑨⑨, 7, 1, オウエイロブロイ,,大江原,206.0,,,,11,126.7,⑪⑩⑨, 7, 6,Ｋシルクアリオン, 58,嶋田純, 1.3, 68,   2,   5,11,247.8,⑩⑩⑩, 7,10,Ｍフレッドバロｰズ, 73,ベリｰ, 0.8, 74,   7,   0, 8, 14.6, ⑥⑥
 8, 5,Ｇリバティｰアゲイン, 45,大庭和, 1.5, 49,   5, -27,10,167.9, ⑤⑥, 8,12, フジマサエンパイア,,石神深,206.4,,,, 7, 27.5,⑩⑧⑧, 8, 8,Ｅモンク, 72,田辺裕, 1.5, 65,   3,  -1, 8, 27.4,⑤⑥⑥, 8, 5,Ｂタツミリュウ, 82,田辺裕, 0.9, 74,   3,   5, 6, 12.0, ⑦⑨
