11年12月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月10日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ2400m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1200m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:3),,,,,,,,,,,
"単勝:490円 複勝:11=180円 05=380円 02=250円 枠連:2,230円",,,,,,,,,,,,"単勝:1,300円 複勝:02=470円 01=660円 09=370円 枠連:8,510円",,,,,,,,,,,,単勝:450円 複勝:03=150円 04=160円 01=570円 枠連:640円,,,,,,,,,,,,単勝:190円 複勝:02=110円 18=160円 08=280円 枠連:450円,,,,,,,,,,,
"馬連:5,260円 ワイド:05-11=1,440円 02-11=570円 02-05=2,050円",,,,,,,,,,,,"馬連:7,090円 ワイド:01-02=2,550円 02-09=1,820円 01-09=3,380円",,,,,,,,,,,,"馬連:760円 ワイド:03-04=280円 01-03=1,790円 01-04=1,860円",,,,,,,,,,,,"馬連:530円 ワイド:02-18=250円 02-08=560円 08-18=1,320円",,,,,,,,,,,
"馬単:8,880円 3連複:8,950円 3連単:50,940円",,,,,,,,,,,,"馬単:20,390円 3連複:28,940円 3連単:143,860円",,,,,,,,,,,,"馬単:1,610円 3連複:6,480円 3連単:27,500円",,,,,,,,,,,,"馬単:840円 3連複:2,510円 3連単:6,660円",,,,,,,,,,,
■ 2R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 8R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中日新聞杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｄエｰシンスコルピオ, 53,上村洋,, 56,* -1,   3, 7, 23.3,③③③, 1,11,Ｌトｰセンレラ, 63,川須栄,, 70,* 10,   2,10, 30.9,②②②, 1, 1,Ｃウイニングドラゴン, 71,水口優,, 74,   1,   7, 5, 11.0, ③③, 1,12,Ｏコスモファントム, 80,大野拓,, 90,  13,   9,11, 55.1,⑤⑤⑥
 2,12,Ｅウォｰタｰカリブ, 53,デムｰ, 0.3, 50,* -1,   0, 1,  2.7,④④④, 2,10,Ｆエｰシンテュポｰン, 69,小牧太, 0.0, 70,   5,* 10, 7, 19.3,⑫⑫⑫, 2, 9,Ｇシエラデルタ, 68,太宰啓, 0.2, 71,  -2,   7, 6, 11.1, ⑨⑨, 2, 7,Ｉゲシュタルト, 85,藤岡佑, 0.0, 91,  12,* 14, 4,  9.9,⑫⑪⑦
 3, 1,Ａデンコウアクティブ, 60,福永祐, 0.4, 54,  -4,*  5, 2,  3.2,⑧⑧⑦, 3, 3,Ｈアポロスカイナイト, 68,丹内祐, 0.0, 71,   6,*  8,12, 68.8,⑨⑦⑤, 3, 4,Ｈクロンドロｰリエ, 67,西村太, 0.2, 72,  -6,* 11,14, 71.0, ⑩⑩, 3,13,Ｄダノンバラｰド, 89,デムｰ, 0.0, 89,  13,   9, 2,  3.3,⑩⑥③
 4,16,Ｂトウショウハマｰ, 60,太宰啓, 0.6, 49,* -1,  -4, 3,  4.3,②②②, 4, 1,Ｇアドマイヤスキップ, 69,福永祐, 0.2, 69,   7,   4, 3,  5.2,⑤⑤⑥, 4, 7,Ｊショウナンスマイル, 66,藤岡佑, 0.2, 73,   1,   4, 9, 13.9, ④④, 4, 3,Ｃエクスペディション, 90,浜中俊, 0.2, 89,  12,  11, 1,  2.3,⑧⑨⑨
 5,13,Ｍゴｰルドマイスタｰ, 38,藤懸貴, 0.8, 49,  -6,*  5,15,322.2,⑬⑪⑪, 5, 2,Ｊタッチドヘヴンリｰ, 67,浜中俊, 0.3, 68,   8,   1, 4,  5.7,③③④, 5, 8,Ｂライトグロｰリｰ, 72,藤懸貴, 0.4, 68,*  5,  -2, 2,  7.3, ②②, 5, 5,Ｇマイネルスタｰリｰ, 86,丹内祐, 0.3, 88,  10,* 12,12, 63.9,⑬⑬⑩
 6, 8,Ｇマイネルボンド, 50,丹内祐, 0.8, 52,  -6,*  4,11,216.6,⑫⑩⑩, 6, 4,Ｄリバｰスタｰリング, 72,藤岡佑, 0.3, 68,*  9,   1, 6, 13.4,④④③, 6,18,Ｌベストブルｰム, 64,小牧太, 0.4, 69,   0,   3, 7, 11.1, ⑥⑦, 6, 8,Ｊエｰシンジｰライン, 85,太宰啓, 0.3, 83,* 14,   1, 5, 24.7,②②①
 7,11,Ｏザソルト, 32,水口優, 0.8, 50,  -3,   0,12,239.8,⑦⑦⑥, 7, 5,Ｃコウユｰタイセイ, 72,村田一, 0.5, 67,   4,*  8, 5, 10.7,⑬⑬⑬, 7, 3,Ｎサンライズサルｰテ, 60,中舘英, 0.5, 69,  -3,   5, 8, 12.5, ⑦⑥, 7, 6,Ａトップゾｰン, 91,小坂忠, 0.3, 85,  13,   4, 6, 30.0,③④⑤
 8, 7,Ｌドウデス, 43,勝浦正, 0.9, 48,*  0,  -7, 4,  7.7,①①①, 8, 6,Ｎゴｰルドアゲイン, 59,江田照, 0.6, 67,   5,   6,14,177.9,⑪⑩⑦, 8,17,Ｐマキハタピンナップ, 59,鮫島良, 0.7, 65,  -7,   6,17,134.9, ⑪⑪, 8, 4,Ｂユニバｰサルバンク, 90,福永祐, 0.4, 87,  10,  11, 3,  7.1,⑪⑫⑬
 9, 5,Ｉコウズシャイン, 47,二本柳, 1.1, 48,  -3,  -4, 9,111.7,⑤⑤⑤, 9, 8,Ｍサツマノホシ, 63,吉田隼, 0.6, 66,   5,   5,13,101.6,⑩⑪⑧, 9,10,Ｆアイアンラチェット, 69,上村洋, 0.7, 65,  -9,   7, 1,  4.0, ⑬⑭, 9,11,Ｒオｰルアズワン, 78,村田一, 0.5, 86,   6,* 19,16, 89.7,⑰⑰⑯
10, 2,Ｃニシノブンブンマル, 59,村田一, 1.1, 50,  -6,*  4, 5, 15.1,⑭⑭⑬,10,14,Ｂヒノモトイチバン, 72,デムｰ, 0.6, 64,   6,   3, 2,  4.9,⑧⑨⑩,10,12,Ａディアエンデバｰ, 72,柴原央, 0.7, 66, -15,* 13, 3,  8.7, ⑱⑱,10,14,Ｍシャドウゲイト, 82,川須栄, 0.6, 83,* 14,  -2, 7, 31.6,④③②
11, 6,Ｋクラウンビｰスト, 44,嘉藤貴, 1.5, 46,  -4,  -3,16,369.1,⑨⑨⑧,11, 9,Ｋミレニアルドリｰム, 67,伊藤工, 0.8, 64,* 10,  -5, 8, 19.6,①①①,11, 2,Ｉレｰガン, 66,石橋守, 0.7, 65,*  3,  -5, 4,  9.4, ①①,11, 9,Ｈダンスインザモア, 86,勝浦正, 0.9, 80,   7,   9,13, 70.8,⑮⑯⑰
12, 4,Ｈゴｰイングキング, 47,松田大, 2.3, 41,  -6,  -9, 8, 54.3,⑮⑬⑫,12,13,Ｅピヴォワｰヌ, 69,国分優, 1.6, 58,   6,  -6, 9, 30.2,⑦⑧⑪,12, 6,Ｍレディオスソｰプ, 61,勝浦正, 0.7, 64,  -3,   2,10, 18.0, ⑧⑧,12,17,Ｅマヤノライジン, 89,オドノ, 1.0, 78,  13,  -3,14, 74.4,⑥⑦⑪
13,15,Ｎタイヨウシｰカｰ, 33,宮崎北, 2.8, 38, -10,  -5,14,289.4,⑯⑯⑯,13, 7,Ａザクリエイション, 73,大野拓, 2.9, 48,   7, -20, 1,  3.4,⑥⑥⑨,13,15,Ｏヤマニンアｰシｰ, 60,大野拓, 0.8, 65, -12,* 10,18,217.7, ⑯⑯,13,16,Ｋキタサンアミｰゴ, 85,宮崎北, 1.1, 79,  12,  -1,10, 49.2,⑨⑩⑫
14,10,Ｆリリｰアタッカｰ, 52,大野拓, 3.0, 34,  -3, -20, 6, 22.5,⑥⑥⑨,14,12,Ｉサトノスパイダｰ, 67,上村洋, 3.3, 47,   4, -17,11, 46.4,⑭⑭⑭,14,11,Ｒナンヨｰオウトｰ, 54,丹内祐, 1.0, 62, -15,*  9,16, 79.4, ⑰⑮,14,15,Ｐドモナラズ, 80,国分優, 1.1, 78,   9,   2,18,276.6,⑭⑭⑮
15, 9,Ｐカシノギア, 20,酒井学, 3.9, 30,  -7, -19,13,254.1,⑩⑮⑮,,,,,,,,,,,,,15, 5,Ｋランダムトｰク, 66,宮崎北, 1.0, 61, -10,   4,13, 26.6, ⑮⑬,15, 1,Ｑサンライズベガ, 79,吉田隼, 1.3, 76,  12,  -6,15, 76.9,⑦⑧⑧
16,14,Ｊクリノホウザン, 46,吉田隼, 3.9, 29,  -5, -23,10,141.9,⑪⑫⑭,,,,,,,,,,,,,16,13,Ｑハギノハｰセルフ, 57,川須栄, 1.1, 60,  -6,  -1,15, 78.8, ⑫⑫,16,18,Ｎサンライズマックス, 81,小牧太, 1.3, 77,   9,   1, 9, 37.1,⑯⑮⑭
,,,,,,,,,,,,,,,,,,,,,,,,17,16,Ｅキョウエイショウリ, 69,伊藤工, 1.2, 59,  -8,   1,11, 21.6, ⑭⑰,17, 2,Ｆオｰスミスパｰク, 87,酒井学, 1.6, 71,* 16, -18, 8, 34.1,①①④
,,,,,,,,,,,,,,,,,,,,,,,,18,14,Ｄレッドハイヒｰル, 70,吉田隼, 1.5, 54,*  2, -14,12, 24.4, ⑤⑤,18,10,Ｌトウショウウェイヴ, 83,中舘英, 2.1, 72,   5,   1,17,184.8,⑱⑱⑱
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:不良(指数:-10),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:3),,,,,,,,,,,
"単勝:2,330円 複勝:03=330円 12=140円 01=130円 枠連:1,740円",,,,,,,,,,,,"単勝:3,090円 複勝:11=790円 10=630円 03=1,740円 枠連:5,130円",,,,,,,,,,,,"単勝:1,100円 複勝:01=320円 09=340円 04=1,370円 枠連:740円",,,,,,,,,,,,"単勝:5,510円 複勝:12=980円 07=290円 13=160円 枠連:6,910円",,,,,,,,,,,
"馬連:2,820円 ワイド:03-12=820円 01-03=490円 01-12=180円",,,,,,,,,,,,"馬連:18,470円 ワイド:10-11=4,680円 03-11=18,730円 03-10=11,110円",,,,,,,,,,,,"馬連:5,830円 ワイド:01-09=2,210円 01-04=5,330円 04-09=10,990円",,,,,,,,,,,,"馬連:17,240円 ワイド:07-12=4,400円 12-13=2,470円 07-13=640円",,,,,,,,,,,
"馬単:7,270円 3連複:1,890円 3連単:24,900円",,,,,,,,,,,,"馬単:39,600円 3連複:312,330円 3連単:1,737,570円",,,,,,,,,,,,"馬単:10,480円 3連複:95,770円 3連単:519,280円",,,,,,,,,,,,"馬単:42,750円 3連複:17,840円 3連単:205,710円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 6R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,姫島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃグラｰネ, 61,デムｰ,, 64,  -2,*  7, 2,  3.0,⑫⑬⑤, 1, 6,Ｎケイト, 58,小牧太,, 74,*  6,  12, 2,  6.7,②②①, 1, 3,Ａワンダｰスピンドル, 75,浜中俊,, 69,* -4,  14, 1,  1.4,①①①, 1,16,Ｎトｰセンジャガｰ, 66,江田照,, 75,   2,  11, 5, 13.9,⑥⑦⑦
 2,15,Ｂディアデラバンデラ, 64,オドノ, 0.3, 60,  -1,*  0, 3,  7.0,⑨⑪④, 2, 7,Ｋツィンクルブｰケ, 62,藤岡佑, 0.5, 74,   2,* 16,10, 33.8,⑨⑨⑨, 2, 8,Ｅエイトプリンス, 69,勝浦正, 0.3, 69,  -6,* 18, 2,  6.1,⑧⑨⑧, 2,14,Ｂリルバイリル, 73,柴山雄, 0.2, 72,*  3,   6, 8, 18.9,⑭④⑥
 3,12,Ａスキピオ, 65,浜中俊, 0.4, 59,   1,  -5, 5, 13.5,⑮⑨②, 3, 9,Ｅネオジェイズレｰヌ, 68,藤懸貴, 0.7, 69,   0,* 18, 9, 31.8,⑪⑪⑩, 3, 9,Ｊタイセイジｰニアス, 54,丸田恭, 0.3, 65,  -5,  14, 6, 21.4,③③②, 3,10,Ｅゴｰゲッタｰ, 71,松田大, 0.3, 71,   2,   7, 2,  3.6,⑤⑥⑤
 4,10,Ｅヴェリタスウオリア, 56,酒井学, 0.5, 57,   1,  -6, 6, 23.8,⑧⑧⑧, 4, 2,Ａアドマイヤインディ, 74,浜中俊, 0.8, 70,   5,   7, 3,  6.8,④③③, 4, 2,Ｂバｰチャルトラック, 71,江田照, 0.4, 67,  -5,  15, 3, 12.8,⑤⑥⑤, 4, 5,Ｉインプレッシヴデイ, 70,福永祐, 0.3, 74,  -2,* 17, 9, 21.9,⑫⑮⑪
 5, 8,Ｌコスモユウチャン, 45,丹内祐, 0.5, 59,  -2,  -1, 9, 40.5,⑭⑫⑪, 5,13,Ｆエアワンピｰス, 67,デムｰ, 0.9, 65,*  6,   5, 1,  2.5,⑥④④, 5, 7,Ｇトｰセンドンファン, 62,横山和, 0.6, 64,  -6,  12, 4, 12.9,②⑤⑥, 5, 9,Ｄトｰセンケイトゥｰ, 72,オドノ, 0.3, 74,  -1,* 14, 7, 15.4,⑬⑬⑬
 6, 4,Ｄアシュケナｰジ, 60,国分優, 0.5, 56,*  5, -15, 1,  2.8,①①①, 6,12,Ｄプルプル, 68,森一馬, 1.2, 67,   2,  10, 7, 14.2,⑦⑧⑧, 6, 6,Ｃシャカリキオｰ, 71,柴山雄, 0.8, 60,* -4,   7, 7, 25.6,⑩②③, 6, 2,Ａノヴァグロリア, 74,川須栄, 0.4, 73,  -1,  11, 3,  7.4,⑦⑪⑧
 7,11,Ｈトｰセンオｰドリｰ, 51,横山和, 0.9, 54,  -6,*  1,14,111.8,⑯⑯⑮, 7,14,Ｃサントワマミｰ, 69,丸田恭, 1.4, 64,   2,   7, 5,  9.4,⑧⑦⑦, 7, 4,Ｄシルクリンカｰン, 71,中舘英, 0.8, 64,  -5,  11, 5, 16.5,⑥⑦⑦, 7,12,Ｃリリｰファイアｰ, 72,荻野琢, 0.5, 66,*  5,   0,10, 29.2,②②②
 8, 1,Ｇシゲルササグリ, 51,中舘英, 1.1, 52,  -1, -11, 4,  7.2,⑩⑩⑬, 8, 8,Ｊワイキキブリｰズ, 62,太宰啓, 1.5, 63,   4,   2, 8, 17.0,⑤⑥⑥, 8,10,Ｆシャインストｰン, 66,古川吉, 0.9, 60,  -4,   9, 8, 54.5,④④④, 8, 7,Ｈワイズミュｰラｰ, 70,デムｰ, 0.5, 71,   1,   9, 6, 14.0,⑮⑩⑭
 9, 6,Ｋメイショウヒメユリ, 45,吉田隼, 1.5, 47,   1, -19, 7, 28.9,⑦⑥⑨, 9, 1,Ｌフレイムヴェイン, 62,大野拓, 1.7, 62,   5,   0,11, 36.1,③⑤⑤, 9, 1,Ｈサカジロタイヨｰ, 61,水口優, 1.2, 61,  -7,  10,10,137.4,⑨⑧⑨, 9, 3,Ｆモビｰル, 71,丸田恭, 0.5, 71,  -3,* 16,11, 34.2,⑯⑯⑮
10,14,Ｐエムオｰキャプテン, 21,福永祐, 1.7, 45,  -5, -13, 8, 37.6,⑪⑮⑭,10, 5,Ｈミラクルベリｰ, 65,福永祐, 1.7, 63,*  7,  -4, 4,  7.9,①①②,10, 5,Ｉクリノワンチャンス, 57,森一馬, 2.5, 51,  -9,   2, 9, 74.5,⑦⑩⑩,10,15,Ｇコスモサイキック, 71,丹内祐, 0.6, 68,*  5,  -1,12, 40.5,④③③
11, 2,Ｉカノヤベッピンサン, 50,小牧太, 1.8, 44,  -3, -15,12, 75.8,⑬⑭⑯,11,10,Ｉクリンゲルベルガｰ, 62,村田一, 2.1, 62,   1,   4,12, 61.5,⑩⑩⑫,,,,,,,,,,,,,11,13,Ｍママキジャ, 66,嘉藤貴, 0.8, 68,   1,   5,14, 82.2,⑧⑨⑨
12, 7,Ｆポケットピｰス, 51,水口優, 2.0, 41,*  3, -32,10, 43.3,②②③,12, 4,Ｇヴィッテリア, 65,伊藤工, 2.1, 65,  -3,  12,14,103.6,⑭⑭⑬,,,,,,,,,,,,,12, 6,Ｐラブイズモネ, 56,野元昭, 1.0, 65,   0,   3,16,448.3,⑩⑫⑫
13, 3,Ｏコスモアケルナル, 40,大野拓, 2.1, 41,   2, -32,11, 50.3,③③⑥,13, 3,Ｍボウシュウロｰズ, 60,荻野琢, 2.2, 62,  -1,   7,13, 65.5,⑬⑬⑪,,,,,,,,,,,,,13,11,Ｌダノンウィスラｰ, 68,吉田隼, 1.0, 65,   2,  -1, 1,  3.3,⑨⑧⑩
