11年 2月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月 6日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  芝3000m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,早春ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｊサマｰダリア, 50,石橋脩,, 59,  -7,*  2,11, 35.2, ⑩⑩, 1, 7, リワｰドクラウン,,五十嵐,,,,, 2,  4.2,⑨⑧⑦, 1,10,Ｃアｰバンウィナｰ, 75,田中勝,, 77, -14,* 19, 2,  4.1, ⑥⑥, 1, 3,Ａスズジュピタｰ, 87,北村宏,, 86,*  6,  15, 5, 12.8,③③③
 2,10,Ｍツクバオトメ, 38,柴田善, 0.2, 58, -10,*  5,10, 30.0, ⑯⑮, 2, 4, レスピエｰグル,,宗像徹,205.8,,,,13,148.8,④⑥⑥, 2, 8,Ｇザクリエイション, 72,横山典, 0.2, 70,*-10,   8, 1,  3.1, ①①, 2, 2,Ｅバシレウス, 84,三浦皇, 0.0, 88,   4,  18, 6, 17.0,⑦⑤⑤
 3,14,Ｉプリンセスドリｰム, 50,田中勝, 0.4, 57,  -4,  -5, 6,  9.9, ⑦⑦, 3, 5, オｰルフォｰミｰ,,横山義,206.1,,,, 3,  8.4,③③③, 3, 1,Ｄジャストルｰラｰ, 74,吉田隼, 0.2, 74, -15,  17,10, 35.2, ⑦⑦, 3,11,Ｄダイワファルコン, 84,後藤浩, 0.0, 88,   0,* 27, 2,  3.0,⑬⑬⑬
 4, 9,Ｋレインボｰデイズ, 48,柴山雄, 0.5, 56, -11,*  4, 5,  8.8, ⑭⑭, 4, 1, メジロジェラルド,,山本康,206.3,,,, 7, 18.1,①①①, 4,15,Ｉラインジェシカ, 69,内田博, 0.3, 75, -15,  17, 4,  9.4, ⑩⑩, 4, 7,Ｈミカエルビスティｰ, 81,リスポ, 0.1, 87,   3,  20, 3,  6.1,⑧⑧⑧
 5, 5,Ｈインプレッシヴ, 51,横山典, 0.5, 55,  -6,  -4, 2,  7.0, ⑧⑨, 5,13, タイキヴァルト,,鈴木慶,206.5,,,, 6, 16.1,⑤⑦⑧, 5,12,Ｆコスモマクスウェル, 73,津村明, 0.3, 71,*-13,  11, 8, 26.9, ④④, 5, 5,Ｂソウルフルヴォイス, 86,内田博, 0.2, 86,   4,  15, 1,  2.6,④⑥⑥
 6, 4,Ｄスナン, 56,松岡正, 0.5, 56,  -4,  -5, 4,  7.7, ⑥⑥, 6, 2, ブルｰデイズ,,平沢健,207.0,,,, 9, 50.4,⑪⑪⑪, 6, 6,Ｈウインドジャズ, 70,松岡正, 0.5, 69,*-13,   9, 7, 15.5, ③③, 6, 4,Ｊフライバイワイヤｰ, 78,吉田隼, 0.2, 87,   0,* 23, 7, 17.3,⑫⑪⑪
 7, 8,Ｌショウナンランパス, 41,平野優, 0.6, 55,  -8,   0,15,311.5, ⑫⑫, 7, 6, ヴィｰヴァシャトル,,江田勇,207.1,,,, 5, 13.0,②②②, 7, 4,Ｂサンライズスカイ, 77,リスポ, 0.5, 72, -18,  17, 3,  4.1, ⑫⑫, 7,10,Ｋクリスタルウイング, 77,クラス, 0.3, 83,   4,  14,10, 73.9,⑥⑦⑦
 8,16,Ｅシルクアイリス, 55,内田博, 1.2, 50,* -1, -16, 1,  2.5, ②②, 8, 8, アウロｰラ,,浜野谷,207.3,,,, 8, 40.1,⑩⑤⑤, 8,14,Ｌジュンノアスカ, 61,大庭和, 0.5, 74, -20,* 22,14,197.1, ⑮⑮, 8, 1,Ｆサザンギャラクシｰ, 82,柴田善, 0.4, 84,   1,  18, 9, 48.7,⑪⑩⑩
