11年 5月28日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月28日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝3000m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9, 8,Ｊインヴァネス, 40,江田照, 2.1, 47,  -6,  -9,14,201.7, ⑫⑬, 9,13, ブルｰデイズ,,石神深,210.4,,,, 9, 58.1,⑬⑪⑪, 9, 4,Ｃクラリスピンク, 71,吉田豊, 1.1, 59,  -2,   1, 4, 11.3, ⑨⑨, 9,15,Ｏジェイケイボストン, 78,柴田善, 1.0, 74,   6,   5,16,228.9, ⑥⑤
10,14,Ｈクｰルダンス, 41,藤岡佑, 2.7, 44,  -2, -19, 9,122.7, ⑨⑦,10,14, ブルｰシｰズン,,穂苅寿,210.6,,,,12, 78.6,⑩⑩⑩,10, 1,Ｋセンティラシオン, 57,藤田伸, 1.2, 61,  -3,   2, 9, 39.0, ⑫⑪,10,11,Ｅアデュラリア, 82,秋山真, 1.2, 72,   6,   3, 1,  4.3, ④④
11, 4, ニシノアンブレ,---,武士沢, 3.0, 39,  -3, -21, 7, 46.4, ⑦⑧,11,10, リワｰドモンシェリ,,五十嵐,211.8,,,, 8, 43.7,⑪⑫⑫,11,10,Ｅシｰライフ, 68,川島信, 1.3, 57,   1,  -5, 7, 29.2, ③④,11, 4,Ｉギシアラバストロ, 81,北村宏, 1.4, 72,   5,   4,11, 75.7, ⑦⑦
12, 5,Ｌキアｰダ, 37,柴田善, 3.2, 38,  -7, -19,12,161.1, ⑩⑫,12, 4, キングオバマ,,草野太,211.9,,,,10, 59.2,⑧⑦⑦,12, 7,Ｊグジョウハチマン, 62,北村宏, 1.6, 57,  -3,   0,11, 52.8, ⑪⑫,12,13,Ｃドリｰムスカイラブ, 84,柴田大, 1.7, 69,   4,   3, 6, 10.1, ⑩⑪
13,13, ギｰタ,---,大庭和, 3.3, 36, -19,  -7,11,151.0, ⑯⑯,13,11, ペスタロッチ,,山本康,217.7,,,,13,215.8,⑫⑬⑬,13,12,Ｍセイルアゲン, 46,武士沢, 2.1, 52,  -2,  -7,13,138.0, ⑩⑩,13,12,Ｆダイワプリベｰル, 82,後藤浩, 1.7, 69,   2,   5,10, 32.9, ⑯⑭
14, 6,Ｇネイチャｰナタｰレ, 41,柴田大, 3.7, 35,  -3, -26,15,203.6, ⑪⑩,,,,,,,,,,,,,,,,,,,,,,,,,14,16,Ｐホットフレイバｰ, 77,江田照, 1.8, 68,   4,   0,14,105.3, ⑨⑨
15,12,Ｉメジロレイセン, 40,吉田豊, 4.0, 30,  -7, -26,10,142.4, ⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｊパｰフェクトケン, 81,吉田豊, 4.0, 50,   1, -15,12,102.0, ⑫⑮
16,15,Ｍキンイロノカゼ, 24,中谷雄, 8.1, -5,  -3, -67, 8, 82.1, ⑥⑨,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｎケイアイエｰデル, 79,川島信, 5.4, 40,   7, -34,15,115.6, ③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:-6),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-6),,,,,,,,,,,
"単勝:1,470円 複勝:03=250円 07=110円 09=120円 枠連:820円",,,,,,,,,,,,単勝:500円 複勝:06=200円 12=190円 03=150円 枠連:840円,,,,,,,,,,,,単勝:430円 複勝:11=150円 06=110円 13=170円 枠連:370円,,,,,,,,,,,,単勝:810円 複勝:01=280円 09=270円 02=390円 枠連:720円,,,,,,,,,,,
"馬連:1,050円 ワイド:03-07=370円 03-09=490円 07-09=140円",,,,,,,,,,,,"馬連:2,640円 ワイド:06-12=860円 03-06=360円 03-12=510円",,,,,,,,,,,,馬連:450円 ワイド:06-11=230円 11-13=530円 06-13=260円,,,,,,,,,,,,"馬連:2,620円 ワイド:01-09=900円 01-02=990円 02-09=1,660円",,,,,,,,,,,
"馬単:2,950円 3連複:890円 3連単:8,300円",,,,,,,,,,,,"馬単:4,990円 3連複:2,860円 3連単:21,540円",,,,,,,,,,,,"馬単:1,130円 3連複:940円 3連単:5,170円",,,,,,,,,,,,"馬単:5,380円 3連複:10,790円 3連単:59,580円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝2300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  ダ1300m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝2500m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,目黒記念 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂツクバコガネオｰ, 67,吉田豊,, 66,   3,*  0, 1,  2.2, ⑧⑧, 1, 5,Ｅノｰステア, 45,三浦皇,, 72,   6,* -1, 3,  4.7,⑤⑤④, 1, 3,Ｇケイアイマｰズ, 66,北村宏,, 74,*  6,   4, 4,  7.8, ①①, 1, 8,Ｅキングトップガン, 88,横山典,, 84,* 18,  -8, 7, 16.3,③②②
 2,11, クリｰムソｰダ,---,横山典, 0.1, 66,   5,* -5, 3,  4.4, ④③, 2,10,Ｇキソウテンガイ, 40,中谷雄, 1.3, 60,   7, -20, 6, 43.5,⑦⑥⑤, 2, 7,Ａアルセｰヌシチｰ, 76,武士沢, 0.1, 72,  -1,* 11, 2,  4.8, ⑫⑪, 2,17,Ｆハｰトビｰトソング, 88,秋山真, 0.0, 86,* 16,  -2, 1,  3.2,④④④
 3, 8,Ａネオザタイタン, 67,石橋脩, 1.2, 58,   4, -12, 4,  6.8, ⑥⑥, 3, 2,Ｂミッキｰクリスタル, 65,松岡正, 1.5, 60,   6, -19, 1,  1.6,④④⑦, 3,10,Ｍリラティビティ, 59,石橋脩, 0.6, 69,  -5,* 11,14,298.5, ⑬⑬, 3, 1,Ｇヤングアットハｰト, 87,後藤浩, 0.1, 87,  14,*  5, 6, 11.7,⑪⑪⑬
 4, 1,Ｃコスモノｰハｰム, 62,松岡正, 1.5, 57,*  7, -19, 2,  4.4, ①①, 4, 7,Ｃテイエムバカラ, 54,江田照, 1.9, 55,* 11, -39, 4, 12.1,①①①, 4, 6,Ｊロｰドカイザｰ, 64,田中勝, 0.6, 69,  -1,   7, 5, 13.8, ⑩⑨, 4,14,Ｂトレイルブレイザｰ, 91,安藤勝, 0.1, 85,  15,  -1, 4,  7.6,⑨⑧⑧
 5, 6,Ｈモｰリマティｰニ, 51,後藤浩, 1.5, 56,   5, -15, 7, 40.9, ③⑤, 5, 3,Ｊダイワハリントン, 39,後藤浩, 2.0, 54,   2, -16, 5, 16.8,⑩⑩⑨, 5,15,Ｃツクバキング, 72,藤田伸, 0.7, 69,   4,   1, 1,  2.4, ④④, 5, 4,Ｃマカニビスティｰ, 90,北村宏, 0.1, 86,  15,   0, 5,  8.3,⑦⑦⑦
 6, 9,Ｅチェスナットパｰク, 57,北村宏, 1.8, 55,   3, -15, 8, 54.1, ⑨⑨, 6, 6,Ａバンダムクレスト, 66,武士沢, 2.1, 55,   7, -30, 2,  4.6,⑨⑧⑥, 6,12,Ｆイルドロｰル, 67,三浦皇, 0.8, 68,  -9,* 14, 9, 40.0, ⑮⑮, 6, 6,Ｎマイネルアンサｰ, 83,川島信, 0.1, 87,  12,*  9,17,113.9,⑮⑮⑮
 7, 7,Ｄアサケムサシ, 59,川島信, 2.0, 53,   5, -21, 6, 19.4, ⑤④, 7, 8,Ｆマサデパン, 44,柴田大, 2.3, 53,*  9, -43, 7,104.8,②②②, 7, 5,Ｄイエスマイダｰリン, 69,江田照, 0.9, 65,*  5,  -4, 7, 19.1, ②②, 7,18,Ｌジャミｰル, 84,吉田豊, 0.2, 87,  14,*  6,11, 31.9,⑭⑭⑭
 8,10,Ｇサイレントイｰグル, 54,三浦皇, 2.9, 47,   3, -25, 5, 12.6, ⑦⑦, 8, 9,Ｄドリｰヴァｰデン, 47,嶋田純, 3.0, 49,*  9, -51, 8,136.7,③③③, 8, 8,Ｉミラクルフルｰツ, 64,後藤浩, 1.2, 62,   3,  -5,10, 45.2, ③③, 8, 7,Ｉマイネルキッツ, 86,松岡正, 0.4, 84,  14,  -2, 2,  6.6,⑬⑬⑨
 9, 2,Ｉゴｰルデンオルフェ, 47,大庭和, 3.9, 40,  -4, -23,10,154.7, ⑩⑩, 9, 4,Ｉニチリンヒカリ, 40,川島信, 3.1, 49,   4, -37, 9,150.9,⑥⑦⑧, 9,16,Ｈポリティカルパワｰ, 66,松岡正, 1.3, 63,   1,  -3, 8, 24.6, ⑧⑧, 9,15,Ａモンテクリスエス, 94,藤岡佑, 1.1, 79,  11,  -2, 8, 20.9,⑯⑰⑰
10, 5,Ｆカシノマイラヴ, 55,二本柳, 4.1, 39,*  7, -40,11,295.7, ②②,10, 1,Ｈグリｰンフォンテン, 40,菅原隆, 3.8, 45,   0, -36,10,171.1,⑧⑨⑩,10, 2,Ｌラブアスコットｰ, 59,柴田大, 1.4, 62,   2,  -4,13,101.8, ⑥⑥,10, 3,Ｐアｰスシンボル, 82,田中勝, 1.2, 77,  14, -12,15, 70.6,⑫⑫⑫
11, 3,Ｊドリｰムラナキラ, 37,田中勝, 4.3, 39, -11, -12, 9,116.6, ⑪⑪,,,,,,,,,,,,,11, 9,Ｂノボシャンパｰニュ, 72,大庭和, 1.7, 59,  -1,  -4, 3,  5.0, ⑨⑩,11,16,Ｋトウカイトリック, 85,柴田善, 1.4, 78,  13,  -7,12, 40.3,⑰⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,12, 1,Ｎインテグラルヘッド, 53,横山典, 1.9, 57,   2,  -9, 6, 18.2, ⑤⑤,12,12,Ｑフォゲッタブル, 80,三浦皇, 1.4, 77,  14, -14,10, 28.1,⑩⑩⑪
,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｏピｰスオブケイク, 51,藤岡佑, 2.3, 55,  -5,  -4,15,305.3, ⑭⑭,13, 2,Ｈケイアイドウソジン, 87,藤田伸, 1.5, 75,  14, -17, 3,  7.2,⑧⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,14, 4,Ｋスズカジェネラル, 61,小林慎, 3.2, 47,   2, -19,11, 61.8, ⑦⑦,14, 9,Ｍイコピコ, 84,石橋脩, 1.7, 74,  15, -24, 9, 23.2,⑤⑤⑤
,,,,,,,,,,,,,,,,,,,,,,,,15,14,Ｐエムエムキセキ, 30,川島信, 6.1, 22,  -3, -40,12, 77.6, ⑪⑫,15,10,Ｏイケドラゴン, 82,中谷雄, 2.6, 67,  15, -37,16, 92.2,⑥⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｒオウケンサクラ, 73,大庭和, 3.2, 64,* 16, -47,13, 42.4,②③③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,Ｊシゲルタック, 86,武士沢, 3.9, 64,* 18, -64,14, 63.6,①①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:重(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:不良(指数:-6),,,,,,,,,,,,ｸﾗｽ上位平均:92 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:2),,,,,,,,,,,
単勝:220円 複勝:04=110円 11=170円 08=170円 枠連:380円,,,,,,,,,,,,"単勝:470円 複勝:05=180円 10=400円 02=110円 枠連:5,180円",,,,,,,,,,,,"単勝:780円 複勝:03=280円 07=180円 10=3,700円 枠連:2,020円",,,,,,,,,,,,"単勝:1,630円 複勝:08=360円 17=160円 01=330円 枠連:750円",,,,,,,,,,,
馬連:700円 ワイド:04-11=340円 04-08=300円 08-11=660円,,,,,,,,,,,,"馬連:7,280円 ワイド:05-10=1,600円 02-05=190円 02-10=920円",,,,,,,,,,,,"馬連:1,990円 ワイド:03-07=800円 03-10=13,790円 07-10=9,700円",,,,,,,,,,,,"馬連:3,000円 ワイド:08-17=1,050円 01-08=2,260円 01-17=800円",,,,,,,,,,,
"馬単:1,260円 3連複:1,330円 3連単:5,600円",,,,,,,,,,,,"馬単:13,530円 3連複:3,050円 3連単:43,210円",,,,,,,,,,,,"馬単:3,870円 3連複:106,090円 3連単:323,740円",,,,,,,,,,,,"馬単:8,610円 3連複:10,550円 3連単:76,530円",,,,,,,,,,,
■ 3R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 6R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝1600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■12R  ダ1600m 4歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,葉山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃコスモアバンティ, 58,柴田大,, 58,  -3,* -4, 8, 26.1, ⑤④, 1, 1,Ａヴァｰゲンザイル, 84,三浦皇,, 79,  -9,* 15, 1,  1.7,⑤⑤⑤, 1, 5,Ｂシャイニンアｰサｰ, 78,横山典,, 75,  16, -12, 1,  2.5, ③③, 1, 1,Ｆサイレントメロディ, 78,三浦皇,, 87,   8,* 17, 2,  4.0, ⑤④
 2,14,Ｆエｰシンイグアス, 55,後藤浩, 0.2, 55,*  1, -12, 5, 14.9, ③③, 2, 3,Ｄバンスタンウォルツ, 70,横山典, 0.4, 68,* -7,   3, 3,  5.6,①①①, 2, 3,Ｄマイネルマルシェ, 76,松岡正, 0.0, 78,  13,  -8, 2,  3.5, ④⑥, 2,15,Ａトップオブパンチ, 85,秋山真, 0.3, 83,   7,* 15, 5, 10.9, ⑥⑥
 3, 8,Ｎグランサンク, 39,横山典, 0.3, 54,*  2, -15,11, 63.5, ①①, 3, 2,Ｃヒｰルゼアハｰツ, 72,藤田伸, 0.4, 72,  -9,   9, 2,  3.6,③④④, 3, 9,Ｅシルクウェッジ, 73,秋山真, 0.1, 75,  17, -16, 6, 15.8, ②②, 3, 3,Ｇウインベルセルク, 78,吉田豊, 0.9, 77,* 11,   4, 7, 14.7, ②②
 4,15,Ｅメイアイヘルプユｰ, 56,江田照, 0.4, 52,  -7,* -4, 7, 19.1, ⑮⑫, 4, 7,Ｂアレアｰラック, 72,江田照, 0.7, 65,* -6,  -1, 4,  8.1,⑥③②, 4, 1,Ｇウエスタンディオ, 72,石橋脩, 0.2, 75,   9,* -4, 5, 14.6, ⑩⑩, 4,12,Ｃテクニカルラン, 81,石橋脩, 1.0, 79,   7,  11, 3,  6.4, ⑨⑧
 5,18,Ｄコスモソルフェリノ, 57,松岡正, 0.4, 54,  -3,  -8, 4, 13.7, ⑦⑦, 5, 4,Ｆシンボリシュテルン, 63,北村宏, 0.9, 64,  -8,  -1, 5, 19.8,②②③, 5, 4,Ｉマイネノｰブレス, 71,柴田大, 0.2, 74,  15, -13, 8, 32.7, ⑤④, 5, 7,Ｅボンバルディエｰレ, 79,松岡正, 1.3, 78,   6,  10, 4,  7.2, ⑪⑩
 6,13,Ａルｰジュクｰル, 62,石橋脩, 0.6, 50,  -6,  -8, 1,  1.7, ⑩⑩, 6, 5,Ｅスリｰケインズ, 64,嶋田純, 1.4, 62, -12,   2, 6, 48.5,⑦⑦⑥, 6, 8,Ｃトップキングダム, 76,吉田豊, 0.3, 72,  12, -10, 4,  6.8, ⑧⑦, 6,16,Ｋトワインブルｰム, 74,江田勇, 1.3, 79,  -1,* 20,11, 64.8, ⑮⑮
 7,17,Ｇフクシア, 55,三浦皇, 0.6, 50,  -7,* -6, 6, 15.9, ⑬⑭, 7, 6,Ｇセイバリｰ, 33,柴田大, 4.2, 31, -14, -34, 7, 92.7,④⑥⑦, 7, 6,Ａオリエンタルジェイ, 84,北村宏, 0.4, 72,   9,* -7, 3,  5.1, ⑨⑨, 7, 4,Ｄアイノカゼ, 80,武士沢, 1.3, 77,   2,* 15,10, 60.5, ⑭⑭
 8,16,Ｂリｰアノン, 60,藤田伸, 0.6, 50,  -2, -14, 2,  5.6, ④⑤,,,,,,,,,,,,, 8, 7,Ｆシｰマｰク, 73,藤岡佑, 0.4, 72,* 24, -32, 7, 21.4, ①①, 8, 6,Ｂナイトフッド, 84,横山典, 1.4, 76,   5,   9, 1,  3.1, ⑦⑨
 9, 1,Ｋエステｰファイタｰ, 46,柴田善, 0.8, 48,  -4, -12,13, 77.5, ⑧⑧,,,,,,,,,,,,, 9, 2,Ｈナイスシャトル, 72,武士沢, 1.9, 56,   9, -29,10,174.4, ⑦⑧, 9, 2,Ｉマｰブルデイビｰ, 76,安藤光, 1.5, 77,   4,  11,13,110.6, ⑩⑪
10,12,Ｑアレアレア, 25,北村宏, 0.9, 46,  -5, -12,15,167.9, ⑨⑨,,,,,,,,,,,,,10,10,Ｊシベリアンヒｰト, 65,大庭和, 2.2, 52,  14, -42, 9,131.0, ⑥⑤,10, 9,Ｈドクタｰラオウ, 78,川島信, 1.5, 74,   8,   3, 8, 20.0, ④⑤
11,10,Ｈメイショウエデン, 54,小島太, 0.9, 46,  -8,  -8, 9, 38.3, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,11,13,Ｎケイアイプログレス, 71,後藤浩, 1.7, 72,* 10,  -1,12, 80.8, ③③
12, 7,Ｐレイメイ, 28,菅原隆, 1.2, 42,  -9, -11,18,520.6, ⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,,12,14,Ｍクリストフォルス, 73,藤岡佑, 2.7, 66,* 12, -13, 6, 11.8, ①①
13, 5,Ｊトｰセンファミリア, 46,田中勝, 1.2, 42,  -7, -15, 3, 12.7, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,13, 5,Ｌレッツゴｰヒチョリ, 73,江田照, 2.9, 65,   3,  -2,15,258.7, ⑫⑫
14, 3,Ｌマグピｰソング, 43,武士沢, 1.5, 40,  -9, -14,12, 74.1, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｏサンマルチｰフ, 71,大庭和, 2.9, 65,   3,   0,14,248.0, ⑬⑬
15, 6, メジロサンノウ,---,吉田豊, 1.6, 37, -12, -12,10, 39.8, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,15,11,Ｊドラゴンアルテマ, 75,北村宏, 3.0, 65,   6,  -6, 9, 31.6, ⑧⑦
16, 9,Ｍマンデルクロｰネ, 39,中谷雄, 2.6, 29,  -6, -31,17,516.2, ⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,16,10,Ｐリネンタキシｰド, 68,田中勝, 3.1, 66,  -4,   8,16,302.9, ⑯⑯
17,11,Ｏデリｰル, 37,秋山真, 3.1, 23,  -3, -44,16,484.9, ⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 2,Ｉアイチャレンジ, 48,嶋田純, 3.2, 22,*  1, -50,14,114.7, ②②,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:稍重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:不良(指数:-6),,,,,,,,,,,
"単勝:2,610円 複勝:04=770円 14=510円 08=1,540円 枠連:2,230円",,,,,,,,,,,,単勝:170円 複勝:01=110円 03=190円 枠連:0円,,,,,,,,,,,,単勝:250円 複勝:05=130円 03=150円 09=310円 枠連:420円,,,,,,,,,,,,"単勝:400円 複勝:01=210円 15=290円 03=370円 枠連:2,330円",,,,,,,,,,,
"馬連:15,070円 ワイド:04-14=3,140円 04-08=10,820円 08-14=7,280円",,,,,,,,,,,,馬連:350円 ワイド:01-03=130円 01-02=140円 02-03=190円,,,,,,,,,,,,馬連:450円 ワイド:03-05=210円 05-09=500円 03-09=700円,,,,,,,,,,,,"馬連:3,040円 ワイド:01-15=1,180円 01-03=1,310円 03-15=2,170円",,,,,,,,,,,
