11年 1月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 1月30日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1600m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,節分ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｃサトノデｰトナ, 53,内田博,, 67,* -4,*  9, 1,  1.3, ①①, 1,14,Ｂヴァｰゲンザイル, 65,三浦皇,, 81, -13,* 30, 1,  3.1,⑧⑨⑧, 1, 3,Ｂルルｰシュ, 68,クラス,, 75,*-30,  32, 1,  3.5,④⑤⑤, 1,16,Ｂドリｰムゼニス, 84,幸英明,, 89,   9,* 26, 2,  6.4, ⑪⑧
 2,10,Ｉグランデアトレ, 47,柴山雄, 0.3, 64,* -4,*  8, 8, 78.6, ②②, 2, 4,Ｄマイネルマｰク, 57,松岡正, 0.2, 74,*-10,  20, 5,  9.9,②③③, 2, 4,Ｊインプレザリオ, 57,松岡正, 0.1, 72,*-30,  28, 5,  7.5,②②②, 2, 7,Ｄソｰマジック, 83,吉田豊, 0.1, 87,* 10,  22, 7, 20.6, ②②
 3, 5,Ａトｰアクリスタル, 58,江田照, 0.8, 60,  -6,   5, 2,  8.0, ③④, 3, 8,Ｍスクエアナンバｰ, 52,秋山真, 0.2, 72,* -8,  18,13,108.7,③②②, 3, 6,Ａサトノタイガｰ, 72,的場勇, 0.1, 74, -31,  33, 6, 13.4,⑦⑦⑥, 3, 5,Ｈセイウンジャガｰズ, 81,松岡正, 0.1, 90,   5,* 32, 3,  8.1, ⑯⑮
 4, 8,Ｊトウショウジャック, 46,吉田豊, 1.3, 56, -10,*  7, 5, 16.0, ⑪⑪, 4, 5,Ｅヴェラシティ, 57,内田博, 0.4, 73, -11,  20, 3,  4.7,⑦⑥⑤, 4,10,Ｆラヴェルソナタ, 62,内田博, 0.2, 81, -34,* 39, 2,  3.6,⑩⑩⑩, 4, 3,Ｇシゲルモトナリ, 82,吉田隼, 0.3, 84,   9,  21, 5, 17.2, ④④
 5, 9,Ｆニシノエックス, 47,幸英明, 1.8, 53,  -7,  -2,10,120.8, ⑤⑤, 5,13,Ｆサイクロンフォｰス, 57,吉田隼, 0.7, 67,*-10,  13, 8, 34.2,⑤④④, 5, 9,Ｈサトノアポロ, 61,ベリｰ, 0.4, 73, -32,  32, 4,  6.2,⑨⑨⑨, 5, 9,Ａケニアブラック, 90,ベリｰ, 0.3, 86,   7,* 27, 1,  1.6, ⑭⑫
 6, 2,Ｂサンマルヴィエント, 58,クラス, 2.1, 50,  -9,  -3, 3, 10.5, ⑧⑧, 6, 2,Ｈシンボリドンナｰ, 54,北村宏, 0.7, 76, -14,* 27,12,101.7,⑨⑪⑬, 6, 2,Ｄコスモバタフライ, 67,中谷雄, 0.5, 67,*-30,  24, 7, 35.5,③③③, 6, 6,Ｆニｰマルオトメ, 83,後藤浩, 0.4, 82,   9,  19, 8, 28.2, ⑥⑤
 7, 4,Ｌマッテマシタ, 39,平野優, 2.2, 50, -12,   1,14,281.5, ⑬⑬, 7,16,Ｎハイランドダンス, 46,クラス, 0.7, 65,* -9,   9,10, 76.8,①①①, 7, 7,Ｃロッカヴェラｰノ, 68,横山典, 0.6, 70, -32,  30, 3,  4.0,⑧⑧⑧, 7,12,Ｊブリッツェン, 81,三浦皇, 0.5, 83,   9,  19, 9, 59.3, ⑦⑦
 8, 1,Ｄカイシュウドリカム, 49,ベリｰ, 2.2, 49,  -8,  -5, 6, 43.9, ⑦⑦, 8,11,Ｌヘッドマスタｰ, 53,的場勇, 0.8, 70, -13,  20,11, 86.5,⑫⑩⑨, 8, 8,Ｇダｰクフィラメント, 62,北村宏, 0.6, 65,*-30,  22, 9, 96.9,⑤④④, 8, 2,Ｃサクラネクスト, 84,北村宏, 0.5, 84,   5,  25,11, 82.9, ⑫⑬
