11年12月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月10日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■10R  ダ1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9,16,Ｋマンボマンボ, 41,三浦皇, 1.2, 49,  -3, -12,12,112.0, ⑤⑧, 9, 3,Ｊジャングルスタｰ, 43,伊藤直, 2.7, 47,  -8,   3,16,456.7,⑩⑫⑪, 9, 5,Ｆリンガスアクタｰ, 72,三浦皇, 1.4, 73,   5,   9,12, 58.0,⑬⑫⑪, 9, 1,Ｍタナトス, 82,石橋脩, 0.8, 78,*  3,  18, 2,  5.1,③④④
10,10,Ｃウインエポナ, 58,津村明, 1.3, 47,  -8,  -9,11,101.4, ⑪⑪,10,16,Ｍショウナンカンパク, 35,田辺裕, 2.8, 47,  -9,   4,12,185.6,⑯⑮⑮,10,16,Ｃマルタｰズカイト, 75,木幡初, 1.6, 70,   7,   3, 5, 13.9,⑦⑧⑦,10,13,Ｌウインマリアベｰル, 82,中谷雄, 1.0, 75,*  3,  16,11, 33.6,⑤⑤⑤
11,15,Ｇデリット, 50,石橋脩, 2.1, 40,* -2, -21, 8, 49.6, ②②,11,12,Ｏプライドサクセス,  4,嶋田純, 3.1, 46, -11,   6,13,225.8,⑭⑯⑯,11, 2,Ｎナカヤマスウェプト, 66,的場勇, 1.9, 74,   4,   7,16,383.4,⑭⑭⑮,11, 7,Ａトｰセンアレス, 88,横山典, 1.0, 77,   1,  18, 1,  2.3,⑬⑫⑬
12,14,Ｉイイジャン, 49,中谷雄, 2.1, 39,  -7, -17,13,163.5, ⑨⑩,12, 6,Ｉマイネルピエノ, 46,中谷雄, 3.1, 41,  -4,  -7,10, 60.1,④⑤⑧,12,14,Ｌシャイニングカラｰ, 67,後藤浩, 1.9, 66,*  9,  -3, 9, 32.8,⑫④⑤,12,12,Ｄピエナポパイ, 85,岩部純, 1.1, 78,  -2,  22,16,231.9,⑮⑮⑮
13,12,Ｌコトノクリチャン, 37,武士沢, 2.1, 40, -18,  -7,15,520.0, ⑮⑭,13,15,Ｌトウカイライト, 42,横山義, 3.2, 44,  -7,  -2,15,410.6,⑮⑬⑫,13, 3,Ｏヤマニンクラバット, 64,高倉稜, 2.5, 66,   3,   4,15,171.6,⑪⑮⑯,13,16,Ｆアｰスマリン, 84,田辺裕, 1.3, 75,   1,  16, 9, 23.1,⑩⑪⑫
14, 4,Ｏゴｰルドゲッタｰ, 24,田中勝, 2.3, 37, -22,  -6, 9, 56.1, ⑯⑯,14,10,Ｆドリｰムスパｰクル, 54,小野寺, 3.4, 43,  -6,  -7, 9, 56.6,⑨⑪⑬,14,12,Ｍノッティングボｰイ, 67,石橋脩, 2.7, 63,   5,  -3,13,112.8,⑮⑬⑫,14,10,Ｏレッドアイ, 81,津村明, 1.8, 73,  -2,  17,14,180.5,⑯⑯⑭
15,11,Ｐタツブライト, 22,高倉稜, 3.1, 31,  -3, -29,14,175.7, ④⑨,15, 5,Ｋエフティヤマト, 43,木幡初, 3.5, 40,  -6,  -8,14,244.9,⑦⑧⑨,15, 6,Ｋインダクティ, 69,平野優, 2.8, 66,   5,  -2, 7, 25.7,⑤⑪⑬,15,11,Ｎオッキオディガット, 82,嶋田純, 2.0, 69,*  3,   6,15,188.8,④③⑥
16, 9,Ｎアルサメｰネ, 29,大庭和, 4.1, 22, -18, -25,16,521.8, ⑬⑮,16, 1,Ｐサクラライナｰ,  1,北村宏, 4.5, 34, -10, -10,11,155.3,⑬⑭⑭,16, 9,Ｉエンジンゼンカイ, 71,丸山元, 3.3, 59,   7, -12, 6, 23.0,②⑥⑩,16, 8,Ｐシャガｰル, 77,丸山元, 2.8, 65,   0,   5, 5, 12.4,⑭⑭⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:-9),,,,,,,,,,,
"単勝:3,990円 複勝:08=1,530円 06=500円 03=370円 枠連:680円",,,,,,,,,,,,"単勝:4,180円 複勝:08=920円 13=320円 14=370円 枠連:1,730円",,,,,,,,,,,,単勝:290円 複勝:08=160円 04=130円 01=500円 枠連:510円,,,,,,,,,,,,"単勝:800円 複勝:15=390円 06=390円 05=580円 枠連:2,640円",,,,,,,,,,,
"馬連:14,520円 ワイド:06-08=3,280円 03-08=2,040円 03-06=690円",,,,,,,,,,,,"馬連:17,370円 ワイド:08-13=4,220円 08-14=5,390円 13-14=1,830円",,,,,,,,,,,,"馬連:460円 ワイド:04-08=240円 01-08=1,920円 01-04=1,040円",,,,,,,,,,,,"馬連:7,620円 ワイド:06-15=2,290円 05-15=3,110円 05-06=3,450円",,,,,,,,,,,
"馬単:34,130円 3連複:21,540円 3連単:222,350円",,,,,,,,,,,,"馬単:43,960円 3連複:75,790円 3連単:641,120円",,,,,,,,,,,,"馬単:920円 3連複:4,420円 3連単:14,670円",,,,,,,,,,,,"馬単:15,700円 3連複:56,420円 3連単:220,130円",,,,,,,,,,,
■ 2R  ダ1800m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝1600m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ2400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,,,,,,,,,,,,,ﾗﾋﾟｽﾗｽﾞﾘｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｋタマモチャチャチャ, 42,嶋田純,, 56,* -2,*  0, 4,  9.5,①①①, 1, 2, ロジメジャｰ,---,三浦皇,, 52, -27,* 10, 1,  2.2,③④④, 1, 2,Ｆサクセスヒュｰゴｰ, 79,後藤浩,, 87,   7,* 22, 2,  3.8,⑥⑥④, 1, 2,Ｅブルｰミンバｰ, 84,横山典,, 80,   4,  14, 2,  4.9, ③③
 2, 9,Ｂスパｰクオンアイス, 57,三浦皇, 0.2, 56,* -3,*  1, 1,  2.0,⑥⑤④, 2,13, デジタルハｰツ,---,横山典, 0.3, 44,*-24,   2, 4, 12.7,①①①, 2,11,Ｈアイノカゼ, 74,柴田大, 0.9, 81,*  9,  10,11, 43.7,④③②, 2, 9,Ｂグランプリエンゼル, 87,吉田豊, 0.0, 81,   2,  17, 1,  4.3, ⑧⑦
 3, 3,Ｊエレクティオン, 42,丸山元, 0.3, 56,  -4,*  3, 5, 13.0,⑧⑦⑤, 3, 7, モエレマリｰア,---,平野優, 0.5, 46, -30,*  7, 7, 21.5,⑨⑧⑦, 3, 3,Ａパクサ, 85,武士沢, 1.4, 82,   4,* 19, 1,  3.2,⑫⑪⑨, 3,11,Ｆスギノエンデバｰ, 84,蛯名正, 0.1, 82,  -1,  18, 5,  8.3, ⑩⑩
 4, 1,Ｃヒラボクミラクル, 55,後藤浩, 0.5, 52,  -3,   0, 3,  6.9,④④③, 4,10, オｰシャンゼリゼ,---,蛯名正, 0.9, 38,*-26,  -6, 3,  5.9,④③③, 4,10,Ｂキャトルマン, 81,丸山元, 2.0, 76,   6,   7, 5,  9.6,⑦⑦⑦, 4, 1,Ｊドリｰムバレンチノ, 82,松山弘, 0.1, 81,   0,  17, 4,  5.6, ⑦⑥
 5,11,Ｉリワｰドパルファン, 46,蛯名正, 0.8, 51,* -2,  -6, 6, 14.5,③③②, 5, 1, ダイワアクシス,---,田辺裕, 0.9, 41, -30,   3, 2,  4.2,⑧⑨⑨, 5, 6,Ｄアルファオリオン, 80,田中勝, 2.0, 77,   5,  12, 8, 30.0,⑪⑩⑩, 5, 5,Ａアンシェルブルｰ, 91,田中勝, 0.1, 81,  -2,* 19, 3,  5.0, ⑪⑨
 6,14,Ｄコズミックガｰル, 54,大庭和, 1.2, 50,  -4,  -4, 8, 27.9,⑪⑩⑦, 6, 4, ディｰエスライダｰ,---,吉田豊, 1.0, 40, -34,*  7, 6, 15.6,⑪⑭⑬, 6, 1,Ｊミウラリチャｰド, 73,大庭和, 2.1, 76,   5,   9,12,283.6,⑧⑧⑧, 6, 7,Ｉシャウトライン, 82,丸山元, 0.1, 80,*  7,  10,13, 57.6, ②②
 7,16,Ｇリムｰザン, 52,津村明, 1.2, 48,* -3,  -7, 7, 17.2,⑦⑥⑥, 7, 9, クライマックス,---,武士沢, 1.1, 36, -29,  -4,15,195.9,⑥⑤⑤, 7, 4,Ｇトレジャｰバトル, 78,吉田豊, 2.3, 71,*  9,  -3, 4,  8.3,①①①, 7, 3,Ｇアウトクラトｰル, 83,高倉稜, 0.2, 79,  -1,  17,12, 53.0, ⑨⑪
 8, 8,Ａマイネベルヴィ, 58,柴田大, 1.4, 49,  -4,  -6, 2,  4.7,⑨⑧⑧, 8,14, マルブツロｰタス,---,後藤浩, 1.3, 33, -27,  -8, 5, 13.4,⑤⑥⑥, 8,12,Ｃヘリオス, 81,津村明, 2.3, 72,*  9,  -3, 3,  4.9,③②③, 8, 6,Ｌメイビリｰヴ, 78,後藤浩, 0.2, 78,*  9,   6, 8, 19.1, ①①
 9,15,Ｍビックタイム, 33,平野優, 1.6, 49,  -7,  -3,13,399.2,⑭⑬⑨, 9, 8, ランナｰズ,---,柴田善, 1.5, 35, -34,   0, 8, 27.5,⑮⑬⑭, 9, 9,Ｅエルドラゴン, 80,高倉稜, 2.4, 72,   8,  -1,10, 37.9,②④⑤, 9,14,Ｃレジェトウショウ, 86,石橋脩, 0.3, 77,   3,  11, 7, 14.2, ⑥⑧
10, 7,Ｌマリｰズデイ, 39,武士沢, 1.8, 46,  -6,  -6,10, 84.3,⑬⑪⑪,10,11, エイワイエミツ,---,津村明, 1.6, 30, -33,  -4,11, 71.1,⑬⑫⑫,10, 7,Ｉニシノスロｰン, 74,田辺裕, 2.5, 75,   5,   8, 6, 12.1,⑨⑨⑪,10,13,Ｎシセイカグヤ, 76,三浦皇, 0.3, 81,  -9,* 23,11, 48.7, ⑭⑫
11,10,Ｅスイｰトカトレヤ, 54,吉田豊, 1.8, 43,  -4, -10, 9, 79.7,⑩⑨⑫,11,15, プレシャスウィン,---,田中勝, 1.6, 32, -32,  -4,10, 54.3,⑩⑪⑪,11, 5,Ｌセイカプレスト, 71,石橋脩, 3.1, 72,   3,   7, 9, 35.5,⑩⑫⑫,11, 4,Ｍダイワマックワン, 78,北村宏, 0.3, 77,   3,  12, 9, 41.9, ⑤④
12, 6,Ｎクラウンプリズム, 28,伊藤直, 2.2, 44,  -9,  -5,15,650.7,⑫⑭⑭,12, 3, ディｰエスデュラン,---,石橋脩, 1.6, 30, -29, -10,13,122.0,⑦⑦⑧,12, 8,Ｋフジヤマワカムシャ, 72,三浦皇, 3.4, 67,   7,  -7, 7, 19.9,⑤⑤⑥,12, 8,Ｋショウナンカザン, 78,柴田善, 0.4, 78,  -6,* 19,10, 47.9, ⑬⑭
13,13,Ｆヤマニンブロドリｰ, 53,小野寺, 2.6, 43,  -9,  -8,14,522.0,⑯⑯⑬,13, 5, パイクｰヤ,---,的場勇, 1.7, 31, -33,  -6,14,161.5,⑫⑩⑩,,,,,,,,,,,,,13,12,Ｈベイリングボｰイ, 82,津村明, 0.5, 75,  -4,  16,14, 73.1, ⑫⑬
14,12,Ｐキョウノプリンセス, 22,的場勇, 3.2, 41,  -9, -13,16,665.9,⑮⑮⑮,14,12, チェンジアップ,---,北村宏, 2.0, 27, -34,  -7, 9, 50.2,⑭⑮⑮,,,,,,,,,,,,,14,10,Ｄスカイノダン, 86,田辺裕, 0.6, 73,   4,   6, 6, 12.2, ④⑤
15, 5,Ｏセｰヌブルｰ, 28,松山弘, 4.3, 30,  -6, -25,11,126.5,⑤⑫⑯,15, 6, トウショウスコア,---,丸山元, 3.2,  9,*-25, -40,12, 83.3,②②②,,,,,,,,,,,,,,,,,,,,,,,,
16, 4,Ｈアエロｰ, 47,中谷雄, 5.1, 22,* -2, -41,12,260.1,②②⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:58 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:不良(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:重(指数:-9),,,,,,,,,,,,ｸﾗｽ上位平均:86 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:稍重(指数:0),,,,,,,,,,,
単勝:950円 複勝:02=270円 09=120円 03=270円 枠連:390円,,,,,,,,,,,,単勝:220円 複勝:02=120円 13=240円 07=410円 枠連:870円,,,,,,,,,,,,"単勝:380円 複勝:02=170円 11=850円 03=160円 枠連:1,210円",,,,,,,,,,,,単勝:490円 複勝:02=180円 09=160円 11=250円 枠連:750円,,,,,,,,,,,
"馬連:1,230円 ワイド:02-09=480円 02-03=1,180円 03-09=510円",,,,,,,,,,,,"馬連:1,150円 ワイド:02-13=310円 02-07=760円 07-13=2,910円",,,,,,,,,,,,"馬連:7,530円 ワイド:02-11=2,510円 02-03=220円 03-11=1,530円",,,,,,,,,,,,"馬連:1,080円 ワイド:02-09=430円 02-11=940円 09-11=690円",,,,,,,,,,,
"馬単:3,580円 3連複:3,610円 3連単:28,650円",,,,,,,,,,,,"馬単:1,770円 3連複:7,200円 3連単:23,670円",,,,,,,,,,,,"馬単:15,090円 3連複:6,420円 3連単:60,650円",,,,,,,,,,,,"馬単:2,260円 3連複:3,180円 3連単:15,290円",,,,,,,,,,,
■ 3R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 6R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  芝1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ中山,,,,,,,,,,,,黒松賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａジャングルクルｰズ, 71,横山典,, 60,*  2,  -6, 1,  1.7,⑬④③, 1, 6, ナムラシンシン,---,田辺裕,, 58,  -9,*  3, 5, 10.1, ⑧⑥, 1,12,Ｄラフレｰズカフェ, 67,田中勝,, 66,  -8,*  5, 2,  3.9, ⑨⑧, 1,11,Ｃタｰゲットマシン, 81,田中勝,, 79,   4,  10, 1,  2.6,⑦⑤⑥
 2, 5,Ｇコスモグレｰスフル, 54,蛯名正, 0.2, 60,*  1,  -7, 3,  7.2,③③④, 2,15, ツインクルスタｰ,---,後藤浩, 0.3, 54,  -6,  -3, 4,  7.0, ⑥④, 2,16,Ｂダイワミストレス, 69,横山典, 0.0, 67, -13,* 10, 1,  3.3, ⑬⑫, 2, 3,Ａサトノタイガｰ, 84,的場勇, 0.0, 80,   5,   7, 2,  3.7,③③③
 3, 2,Ｋダイワネクサス, 52,北村宏, 0.2, 60,  -1,  -4, 2,  4.5,⑦⑧⑥, 3, 1, クリｰルソレイユ,---,横山典, 0.6, 52,* -2,  -9, 3,  6.2, ①①, 3,13,Ｅサクラインザスカイ, 65,蛯名正, 0.2, 64,  -6,   1, 6, 21.7, ⑩⑩, 3, 5,Ｂクラレットジャグ, 83,吉田豊, 0.3, 77,   2,  11, 7, 17.2,⑧⑨⑨
 4, 3,Ｂクレバｰフウジン, 66,柴田善, 0.3, 62,  -3,*  3, 6, 28.4,⑩⑮⑪, 4, 2, ボナンザ,---,平野優, 1.0, 49, -19,*  2,10, 49.0, ⑫⑫, 4, 5,Ａマウントビスティｰ, 72,石橋脩, 0.3, 62,* -2,  -4, 3,  4.0, ②②, 4, 1,Ｆサクセスパシュｰト, 76,後藤浩, 0.4, 80,  -2,* 20, 5, 13.7,⑬⑬⑫
 5, 9,Ｅコスモバルバラ, 57,津村明, 0.6, 54,*  3, -15,14,116.6,①①①, 5, 5, イｰサンレオ,---,三浦皇, 1.2, 47,  -6, -11, 1,  2.8, ⑤③, 5, 6,Ｌコスモユキシマキ, 54,柴田大, 0.4, 62,  -8,   0,14,114.1, ⑧⑪, 5, 9,Ｌビュｰティファイン, 62,三浦皇, 0.6, 76,   1,  10,12,111.1,⑪⑪⑪
 6, 8,Ｄユキムスメ, 59,田中勝, 0.6, 57,  -1,  -5, 8, 32.4,⑧⑩⑨, 6,12, フレンチロｰズ,---,吉田豊, 1.3, 45,  -6, -12, 6, 15.3, ⑦⑧, 6, 2,Ｆフィロパトｰル, 62,嶋田純, 0.5, 60,  -5,  -4, 9, 25.7, ⑥④, 6, 6,Ｄアカリ, 79,横山典, 0.6, 71,   5,  -2, 4, 11.6,④④④
 7, 6,Ｎロｰリングストｰン, 47,高倉稜, 0.6, 57,  -5,*  1,15,143.0,⑭⑰⑰, 7,10, グラニュレｰション,---,蛯名正, 1.3, 46,  -4, -13, 8, 24.3, ③⑦, 7,10,Ｉサルバドｰルピアス, 54,田辺裕, 0.6, 59,  -3,  -6,12, 80.1, ④⑤, 7, 4,Ｍサトノエンペラｰ, 50,北村宏, 0.6, 74,   2,   7, 9, 22.4,⑩⑧⑦
 8, 7,Ｃニシノボレロ, 59,丸山元, 1.0, 52,  -2, -12, 5, 23.9,⑮⑫⑩, 8,16, トップギャラン,---,丸山元, 1.7, 41, -25,*  1,12,147.9, ⑮⑬, 8, 1,Ｃジャｰエスペランサ, 67,三浦皇, 0.6, 59,  -9,  -1, 4,  7.0, ⑪⑨, 8,10,Ｈバイタルスタイル, 74,平野優, 0.6, 71,*  8,  -7,10, 31.3,②②②
 9, 1,Ｊベルウッドワンキｰ, 52,木幡初, 1.1, 51,  -3, -10,16,171.4,⑫⑬⑮, 9,14, キョウエイペガサス,---,柴田善, 1.8, 41, -26,*  3,11, 49.0, ⑯⑯, 9, 7,Ｏバウンダリｰワン, 42,武士沢, 0.7, 57,  -5,  -7, 7, 22.6, ⑦⑥, 9,13,Ｋコスモセンシティブ, 66,柴田大, 0.6, 76,   4,   3,11, 51.6,⑥⑦⑧
10,18,Ｐジャンプアウト, 45,武士沢, 1.2, 51,  -5,  -7,12,110.8,⑰⑱⑯,10,13, ベルモントドラゴン,---,田中勝, 1.9, 40,* -3, -20, 7, 23.8, ④⑤,10, 3,Ｎビッグプレゼンタｰ, 52,柴田善, 0.8, 56,* -1, -12,13, 82.9, ①①,10,12,Ｇディアフロイデ, 75,高倉稜, 0.7, 73,   3,   4,13,158.8,⑨⑩⑩
11,12,Ｆラインシルビア, 56,石橋脩, 1.2, 50,*  1, -20, 4, 13.3,⑯⑦⑤,11, 4, シルバｰスカイ,---,小林淳, 2.2, 39, -15, -10,15,280.4, ⑪⑩,11, 8,Ｋパチャママ, 54,吉田豊, 1.0, 52,  -4, -12,11, 78.9, ③③,11, 2,Ｉハイタッチクイｰン, 74,丸山元, 0.8, 69,*  8, -10, 8, 18.4,①①①
12,17,Ｈコスモアウリンコ, 54,柴田大, 1.3, 52,  -3, -13,10, 83.6,⑱⑭⑭,12, 3, ヴィグラスファイン,---,嶋田純, 2.4, 35, -21,  -8, 2,  4.0, ⑬⑭,12, 4,Ｊロゼオ, 54,松山弘, 1.1, 52, -14,  -3,16,354.2, ⑭⑭,12, 7,Ｊラｰクキャロル, 72,田辺裕, 1.0, 73,   0,   8, 6, 14.1,⑫⑫⑬
13,10,Ｑマキシムギャラント, 42,平野優, 1.5, 48,  -2, -18,18,835.1,⑨⑪⑫,13,11, ドレスユｰアップ,---,鈴来直, 3.0, 31, -11, -22,16,368.6, ⑩⑪,13,14,Ｇラリエット, 56,中谷雄, 1.3, 50, -10,  -9,10, 69.1, ⑫⑬,13, 8,Ｅマツリダガッツ, 77,嶋田純, 1.1, 67,   5,  -7, 3,  7.3,⑤⑥⑤
14,14,Ｒカムイビスティｰ, 30,後藤浩, 1.7, 46,  -3, -17, 9, 39.5,⑪⑯⑱,14, 7, センパｰフィデリス,---,横山義, 3.4, 26, -11, -26,14,205.4, ⑨⑨,14,15,Ｈスマイルゲｰト, 55,後藤浩, 1.4, 48,  -3, -17, 8, 23.9, ⑤⑦,,,,,,,,,,,,
