11年 8月28日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月28日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:15,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  ダ1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,, 9, 1,Ｋデルマクリシュナ, 51,菅原隆, 2.2, 54,  -7,*  3,12,261.1,⑫⑫⑫, 9, 6,Ｋスマイルダンサｰ, 59,吉田隼, 1.5, 58,  -1,  -1, 6, 16.0, ⑥⑦, 9, 4,Ｋエレガントスピｰチ, 55,川島信, 1.8, 57,  -1,  -5,11,147.7, ⑤⑦
,,,,,,,,,,,,10, 9,Ｌキングカイ, 50,吉田稔, 2.6, 51,  -9,*  3,10,114.4,⑬⑬⑬,10, 8,Ｄキクノキアラ, 67,福永祐, 1.6, 59,* 12, -10, 4,  6.4, ②②,10, 7,Ｉタピルｰジュ, 68,秋山真, 1.8, 57,   1,  -6,10, 88.1, ⑥⑨
,,,,,,,,,,,,11,13,Ｄネオザタイタン, 62,福永祐, 2.7, 49,  -1, -13, 2,  3.6,⑪⑥⑥,11, 2,Ｇワイキキブリｰズ, 66,菅原隆, 1.9, 53,  -2,  -4, 9, 41.4, ⑦⑩,11, 2,Ｊシリコンフォレスト, 64,吉田隼, 2.0, 55,  -5,  -4, 8, 62.4, ⑪⑩
,,,,,,,,,,,,12, 4,Ｂメンデルスゾｰン, 66,松田大, 2.8, 51,  -1, -12, 7, 19.2,③⑦⑨,12, 4,Ｉエスジｰナミ, 65,秋山真, 1.9, 53, -12,   3,11, 79.7, ⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,13, 8,Ｍデルマジュンコ, 40,竹之下, 6.2, 27,*  1, -44,13,282.9,②③⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,
単勝:300円 複勝:06=190円 02=330円 枠連:0円,,,,,,,,,,,,"単勝:700円 複勝:03=260円 11=180円 07=640円 枠連:1,820円",,,,,,,,,,,,"単勝:4,230円 複勝:10=1,180円 09=200円 03=2,920円 枠連:9,300円",,,,,,,,,,,,単勝:300円 複勝:08=140円 11=140円 10=240円 枠連:380円,,,,,,,,,,,
"馬連:1,030円 ワイド:02-06=430円 03-06=2,120円 02-03=3,120円",,,,,,,,,,,,"馬連:1,920円 ワイド:03-11=690円 03-07=2,170円 07-11=1,690円",,,,,,,,,,,,"馬連:9,620円 ワイド:09-10=2,890円 03-10=16,530円 03-09=4,290円",,,,,,,,,,,,馬連:510円 ワイド:08-11=250円 08-10=670円 10-11=650円,,,,,,,,,,,
"馬単:1,770円 3連複:9,290円 3連単:37,790円",,,,,,,,,,,,"馬単:4,070円 3連複:10,240円 3連単:48,710円",,,,,,,,,,,,"馬単:28,080円 3連複:272,550円 3連単:2,097,060円",,,,,,,,,,,,"馬単:910円 3連複:1,860円 3連単:5,830円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ札幌,,,,,,,,,,,,,,,,,,,,,,,,ｷｰﾝﾗﾝﾄﾞｶｯﾌﾟ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂメジロマリシテン, 62,菅原隆,, 62,* -3,*  5, 3,  4.5,③③③, 1, 5, ヴィルシｰナ,---,福永祐,, 55, -36,* 21, 1,  2.6,③④④, 1, 9,Ｆシャイニｰブレｰヴ, 72,古川吉,, 82,  10,*  3, 4,  8.4,⑫⑪⑤, 1, 8,Ａカレンチャン, 93,池添謙,, 90,* 26,   3, 1,  1.9, ③①
 2,12,Ａディアエスペランサ, 63,藤田伸, 0.4, 61,* -2,   0, 2,  4.3,①①①, 2, 6, ゴｰルデンクラウン,---,安藤勝, 0.2, 50, -37,  17, 2,  4.1,⑤③③, 2, 7,Ｂジャニアリシックス, 75,藤田伸, 0.5, 78,   9,*  2, 2,  4.5,⑬⑮⑩, 2, 9,Ｄビｰビｰガルダン, 87,佐藤哲, 0.0, 89,  22,   6, 6, 20.7, ⑦⑤
 3,13,Ｅケｰジｰアミｰガ, 56,鈴来直, 0.6, 58,* -3,   0, 7, 20.6,④④④, 3, 9, ロｰドエストレｰラ,---,四位洋, 0.2, 48,*-34,  13, 6, 22.4,①①①, 3,11,Ｍカワキタライジン, 68,吉田稔, 0.7, 75,   9,  -2,16,283.7,⑭⑬⑨, 3,12,Ｊパドトロワ, 80,安藤勝, 0.0, 91,* 27,   1, 4, 14.1, ④②
 4, 8,Ｆメイショウフジッコ, 54,長谷川, 0.6, 59,  -4,*  3, 6, 14.5,⑧⑦⑥, 4, 4, ディオベルタ,---,蛯名正, 0.2, 52, -36,* 19, 4,  5.4,④⑤⑤, 4,15,Ｌヴァンダライズ, 69,佐藤哲, 0.7, 75,  13, -12, 6,  9.1,⑥⑥①, 4, 4,Ｅケイアイアストン, 87,横山典, 0.2, 83,  18,*  8, 7, 21.9, ⑪⑨
 5,10,Ｃデルマラクシュミｰ, 62,古川吉, 0.7, 56,  -4,   1, 1,  2.4,⑤⑤⑤, 5,10, ウインミｰティア,---,藤岡佑, 0.3, 50,*-35,  14, 5, 11.4,②②②, 5, 2,Ｊアンサンブル, 69,藤岡佑, 0.9, 75,   7,  -3, 8, 17.4,⑮⑭⑬, 5,13,Ｉショウナンカザン, 81,秋山真, 0.2, 82,  14,* 12,13,194.3, ⑬⑮
 6, 7,Ｄタガノグレイグｰス, 60,松田大, 0.8, 60,* -2,  -2, 5, 11.0,②②②, 6, 2, マイネルエクレウス,---,丹内祐, 0.6, 46, -37,  13, 3,  4.5,⑩⑥⑥, 6, 4,Ｈアルマトゥｰラ, 71,柴山雄, 1.1, 71,  13, -16, 7, 13.0,⑨⑦⑧, 6,16,Ｐオリオンスタｰズ, 65,松田大, 0.4, 81,  18,   5,12,151.9, ⑫⑩
 7, 1,Ｇコモレビ, 48,丹内祐, 2.0, 50,  -5,  -9, 4, 10.0,⑥⑥⑦, 7, 8, ヒラボクダッシュ,---,佐藤哲, 0.7, 47, -38,  14,11,154.5,⑨⑩⑨, 7,12,Ｉコスモカンタｰビレ, 71,丹内祐, 1.1, 71,   6,  -3, 5,  8.6,⑯⑯⑥, 7,11,Ｆレジェトウショウ, 86,勝浦正, 0.5, 81,  22,   0, 8, 29.5, ⑧⑪
 8,11,Ｈヴィｰヴァタキオン, 48,津村明, 2.0, 49,  -5,  -6, 8, 52.9,⑪⑧⑧, 8, 7, ヤマニンプレッジ,---,柴山雄, 0.9, 44, -38,  11, 8, 45.3,⑦⑨⑧, 8, 6,Ａメジロカトリｰヌ, 76,黛弘人, 1.2, 69,  11, -15, 9, 27.4,⑧⑨⑫, 8, 3,Ｋグランプリエンゼル, 78,藤岡佑, 0.8, 76,  13,   5, 5, 19.5, ⑮⑭
 9, 9,Ｊキョウワジョリｰ, 45,小林徹, 2.9, 46,  -6, -12,11, 89.4,⑫⑫⑩, 9, 1, タガノナパヴァレｰ,---,秋山真, 0.9, 43, -38,  11, 9, 74.8,⑥⑧⑦, 9,10,Ｅマイネルレイン, 72,蛯名正, 1.6, 65,* 14, -27, 3,  4.6,⑤④②, 9,15,Ｂジョｰカプチｰノ, 92,福永祐, 1.0, 76,  23,  -8, 2,  3.3, ⑨⑦
10, 3,Ｉウィンディバレｰ, 47,川島信, 3.0, 43,  -6, -13,10, 84.0,⑨⑪⑫,10, 3, ジョウノメジャｰ,---,吉田稔, 1.2, 42, -40,  13, 7, 32.4,⑪⑪⑩,10, 3,Ｋマックスドｰズ, 69,丸田恭, 1.6, 66,  10, -16,13,156.4,⑪⑫⑭,10,14,Ｎショウナンアルバ, 68,四位洋, 1.0, 72,  14,   1,10, 98.7, ⑭⑫
11, 6,Ｌトロピカルジュエル, 31,吉田稔, 3.0, 43, -11,  -6,12,154.0,⑬⑬⑬,11,11, サムシングエルス,---,丸田恭, 1.8, 28, -38,  -3,10,108.0,⑧⑦⑪,11,13,Ｇスマｰトイｰグル, 71,勝浦正, 2.0, 60,  11, -26,11, 61.2,⑩⑩④,11, 1,Ｈガルボ, 83,藤田伸, 1.1, 74,  18,  -3, 9, 49.6, ⑩⑬
12, 5,Ｋヴァレノｰヴァ, 36,福永祐, 3.5, 39,  -6, -18, 9, 56.1,⑩⑩⑨,,,,,,,,,,,,,12,14,Ｃジパングダマシイ, 73,松田大, 2.5, 57,* 14, -39,14,195.8,③③⑦,12, 5,Ｌコパノオｰシャンズ, 77,古川吉, 1.1, 71,  12,   3,16,330.7, ⑯⑯
13, 4,Ｍユキノソナタ, 23,西村太, 4.3, 33,  -7, -25,13,227.8,⑦⑨⑪,,,,,,,,,,,,,13, 5,Ｎケイジｰウィンザｰ, 68,岩部純, 2.7, 56,  11, -36,15,213.0,⑦⑧⑪,13, 7,Ｏマヤノツルギ, 68,吉田稔, 1.4, 70,  22, -12,14,275.6, ⑥⑧
,,,,,,,,,,,,,,,,,,,,,,,,14, 8,Ｏサザンパシフィック, 65,吉田隼, 2.9, 55,  13, -42,10, 37.6,④⑤⑮,14,10,Ｃアンシェルブルｰ, 91,蛯名正, 1.6, 70,  24, -17, 3, 10.4, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,15,16,Ｄダノンウィスラｰ, 72,福永祐, 4.0, 49,* 14, -61, 1,  4.3,②②③,15, 6,Ｇシャウトライン, 85,吉田隼, 2.3, 62,* 27, -28,11, 99.0, ②④
,,,,,,,,,,,,,,,,,,,,,,,,16, 1,Ｐセイカカリンバ, 64,津村明, 8.4,-14,* 14, ---,12,134.6,①①⑯,16, 2,Ｍサｰプラスシンガｰ, 76,丸田恭, 3.2, 50,* 27, -40,15,304.3, ①③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-21 ﾚｰｽｱｶﾞﾘ指数:+16 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:88 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,
単勝:450円 複勝:02=160円 12=140円 13=290円 枠連:630円,,,,,,,,,,,,単勝:260円 複勝:05=140円 06=160円 09=390円 枠連:440円,,,,,,,,,,,,"単勝:840円 複勝:09=260円 07=200円 11=3,530円 枠連:690円",,,,,,,,,,,,単勝:190円 複勝:08=110円 09=360円 12=290円 枠連:570円,,,,,,,,,,,
"馬連:750円 ワイド:02-12=320円 02-13=1,010円 12-13=710円",,,,,,,,,,,,"馬連:580円 ワイド:05-06=280円 05-09=1,040円 06-09=1,170円",,,,,,,,,,,,"馬連:1,790円 ワイド:07-09=760円 09-11=12,970円 07-11=7,870円",,,,,,,,,,,,"馬連:1,790円 ワイド:08-09=650円 08-12=480円 09-12=2,920円",,,,,,,,,,,
"馬単:1,510円 3連複:3,130円 3連単:12,850円",,,,,,,,,,,,"馬単:920円 3連複:4,280円 3連単:14,470円",,,,,,,,,,,,"馬単:4,940円 3連複:69,000円 3連単:303,960円",,,,,,,,,,,,"馬単:2,320円 3連複:5,010円 3連単:19,290円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 6R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 9R  芝1500m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■12R  芝2600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾛｰﾊﾞｰ賞,,,,,,,,,,,,阿寒湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｃシステｰナブルｰ, 64,秋山真,, 74,* 13,  -4, 3,  6.3, ①①, 1,13,Ｃキタサンハナミチ, 73,勝浦正,, 75,*  6,*  8, 3, 12.4,②②①, 1, 5,Ｈマイネルロブスト, 49,津村明,, 55, -25,   9, 2,  9.7,⑤⑤⑥, 1,10,Ｉスマｰトロビン, 73,福永祐,, 88,* 16,*  3, 3,  5.7,③③②
 2,15,Ａエｰシンイグアス, 65,藤田伸, 0.2, 67,   6,*  0, 1,  3.2, ⑦⑤, 2, 9,Ａビレッジスマイル, 77,福永祐, 0.6, 73,   4,*  7, 2,  3.2,⑥⑥④, 2, 3,Ａニシノスタイル, 57,池添謙, 0.0, 54,*-22,   4, 5, 12.0,①①①, 2, 4,Ｃヒットザタｰゲット, 81,佐藤哲, 0.7, 81,* 16,  -9, 5,  9.1,②②①
 3,14,Ｊレスタンノｰル, 50,横山典, 0.4, 62,   2,*  1, 9, 22.0, ⑪⑩, 3, 6,Ｂウインジュビリｰ, 74,横山典, 0.7, 71,*  5,*  5, 1,  1.6,④③③, 3, 2,Ｄオメガホｰムラン, 55,横山典, 0.2, 53, -24,   5, 1,  1.4,③④⑤, 3, 6,Ｄミッションモｰド, 79,横山典, 0.9, 80,  12,*  3, 2,  3.1,⑤⑤④
 4,12,Ｋエムエフコンコルド, 50,西村太, 0.6, 61,   3,  -3,12, 63.9, ⑧⑧, 4, 7,Ｋミラクルフラッグ, 57,松田大, 1.9, 66,   4,  -5,11,154.2,⑤④⑤, 4, 6,Ｅサンレイレｰザｰ, 55,吉田稔, 0.2, 55, -29,* 12, 4, 10.0,⑨⑩⑨, 4, 1,Ａジャングルハヤテ, 82,池添謙, 1.2, 79,  11,*  5, 4,  7.4,⑦⑦⑥
 5, 3,Ｉハギノハｰトフル, 52,佐藤哲, 0.6, 64,   9,  -7,11, 42.4, ④④, 5,12,Ｄホワイトジュエル, 71,吉田稔, 2.2, 60,*  6, -10, 4, 19.5,①①②, 5, 9, シｰキングブレｰヴ,---,蛯名正, 0.4, 51, -27,   5, 8, 43.1,⑥⑥④, 5, 2,Ｂルイｰザシアタｰ, 82,安藤勝, 1.7, 75,  11,  -4, 1,  3.0,⑥⑥⑦
 6, 8,Ｆケイエスブライト, 60,古川吉, 0.7, 63,  10, -10, 6, 10.1, ⑤⑥, 6, 1,Ｊホワイトアルバム, 60,小林徹, 2.2, 63,   0,  -1, 7, 30.0,⑫⑫⑩, 6,10,Ｆエクソプラネット, 55,秋山真, 0.5, 53, -29,  10, 3,  9.7,⑩⑨⑩, 6, 8,Ｇマッキｰバッハ, 76,松田大, 1.8, 74,  11,  -3, 7, 26.4,⑨⑧⑧
 7, 5,Ｂチアフルアイズ, 65,藤岡佑, 0.9, 59,   3,  -5, 2,  6.1, ⑩⑨, 7, 3,Ｇメイショウテレジア, 65,菅原隆, 2.2, 61,   1,  -1,13,407.7,⑪⑪⑫, 7, 7,Ｃラテンファンク, 56,福永祐, 0.5, 49, -24,   1, 6, 14.9,②②②, 7, 7,Ｋギムレットアイ, 70,秋山真, 2.0, 73,  10,  -4,11,164.8,⑧⑨⑨
 8, 6,Ｄマスタｰディライト, 64,松田大, 1.0, 58,   6, -10, 4,  6.5, ⑥⑦, 8,10,Ｆラブアスコットｰ, 65,西村太, 2.2, 61,   1,  -3, 9,134.6,⑩⑩⑦, 8, 4,Ｇスズカウインダｰ, 52,服部茂, 0.7, 49, -28,   4,10,157.4,⑦⑧⑧, 8, 3,Ｆトウカイファミリｰ, 76,川島信, 2.1, 71,* 18, -34, 9, 45.7,①①③
 9, 2,Ｌジェイケイタイムズ, 49,吉田隼, 1.1, 53,  -9,*  4, 8, 19.7, ⑭⑭, 9,11,Ｈクラシフィカドｰル, 63,丸田恭, 2.4, 58,   4,  -8, 8, 34.5,⑦⑦⑥, 9, 1, シラヤマヒメ,---,岩橋勇, 0.7, 48, -28,   4, 9,108.2,⑧⑦⑦, 9, 5,Ｈコスモセンシティブ, 73,丹内祐, 2.2, 72,   7,   2, 6, 15.7,⑩⑩⑩
10,11,Ｇアｰスワンネス, 57,丸田恭, 1.1, 58,* 11, -17,10, 40.1, ②②,10, 8,Ｍチャｰピｰチット, 49,岩部純, 2.7, 58,  -1,  -2,12,320.9,⑬⑬⑬,10, 8,Ｂコスモルｰシｰ, 56,丹内祐, 0.8, 45, -24,  -3, 7, 32.3,④③③,10, 9,Ｅマイネルネオハｰト, 76,柴山雄, 2.7, 68,  15, -32, 8, 32.9,④④⑤
11, 1,Ｅゴｰルドユソネット, 60,福永祐, 1.2, 53,   2,  -9, 7, 11.9, ⑨⑪,11, 5,Ｉマイネマグノリア, 61,吉田隼, 3.1, 55,   2, -12, 5, 22.5,⑨⑨⑧,,,,,,,,,,,,,11,11,Ｊシルクタイタン, 72,古川吉, 3.3, 65,   6,  -7,10,124.9,⑪⑪⑪
12, 9,Ｍミラｰメソロ, 47,荻野琢, 1.4, 51,  -4,  -4,16,392.4, ⑫⑫,12, 4,Ｌリトルエデン, 54,古川吉, 3.2, 53,   1, -12,10,134.8,⑧⑧⑪,,,,,,,,,,,,,,,,,,,,,,,,
13,13,Ｈカネトシグレｰス, 55,蛯名正, 1.4, 55,* 11, -20, 5,  9.4, ③③,13, 2,Ｅワニタバンテン, 66,鈴来直, 3.8, 50,   4, -20, 6, 25.3,③⑤⑨,,,,,,,,,,,,,,,,,,,,,,,,
14,10,Ｏジャルディニエｰレ, 34,津村明, 1.7, 45,  -6,  -8,14,195.9, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 7,Ｎガトｰディマンシュ, 44,菅原隆, 2.7, 40, -21,  -4,15,250.8, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 4, マｰレｰヒル,---,吉田稔, 3.4, 29, -15, -20,13,101.9, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:67 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,
単勝:630円 複勝:16=180円 15=150円 14=690円 枠連:800円,,,,,,,,,,,,"単勝:1,240円 複勝:13=170円 09=110円 06=110円 枠連:910円",,,,,,,,,,,,"単勝:970円 複勝:05=200円 03=220円 02=110円 枠連:4,860円",,,,,,,,,,,,"単勝:570円 複勝:10=230円 04=220円 06=130円 枠連:2,510円",,,,,,,,,,,
"馬連:850円 ワイド:15-16=370円 14-16=2,550円 14-15=2,220円",,,,,,,,,,,,"馬連:1,440円 ワイド:09-13=280円 06-13=270円 06-09=130円",,,,,,,,,,,,"馬連:4,220円 ワイド:03-05=790円 02-05=250円 02-03=270円",,,,,,,,,,,,"馬連:3,050円 ワイド:04-10=950円 06-10=470円 04-06=530円",,,,,,,,,,,
"馬単:1,820円 3連複:7,290円 3連単:30,570円",,,,,,,,,,,,"馬単:4,850円 3連複:490円 3連単:9,630円",,,,,,,,,,,,"馬単:8,560円 3連複:1,080円 3連単:18,560円",,,,,,,,,,,,"馬単:4,720円 3連複:2,960円 3連単:19,830円",,,,,,,,,,,
