11年 2月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 2月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1400m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,河原町ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａレディオブパｰシャ, 64,国分優,, 63,   2,* -2, 2,  3.5, ⑥⑥, 1, 5, ノワｰルシチｰ,,山本康,,,,, 3,  3.9,⑥④⑤, 1,12,Ｂナムラダイキチ, 72,小林徹,, 76,*  3,*  7, 5, 11.2,②①①, 1, 3,Ｂメイショウデイム, 85,藤岡佑,, 86,   5,* 17, 2,  4.5, ⑧⑨
 2, 5,Ｄスイｰトレｰヌ, 59,川須栄, 0.4, 63,*  6,  -9, 5, 14.9, ①①, 2, 8, ナムラチェンジ,,植野貴,197.7,,,, 2,  3.6,⑦⑦⑦, 2,11,Ｊスカイスクレイパｰ, 60,小牧太, 0.2, 71,*  4,   6, 7, 15.4,⑫②②, 2, 7,Ｃメイショウボンハオ, 84,安藤勝, 0.0, 84,   4,* 18, 1,  1.7, ⑩⑤
 3, 1,Ｃミラクルベリｰ, 63,安藤勝, 0.5, 58,  -5,*  1, 1,  2.5, ⑫⑫, 3, 1, タニノディキディキ,,小坂忠,197.8,,,, 1,  2.6,⑤③③, 3, 5,Ａコスモリゾルヴ, 75,丹内祐, 0.7, 75,   0,* 10, 2,  4.3,⑧⑫⑫, 3, 9,Ｄルティラｰレ, 83,長谷川, 0.3, 82,   7,  12, 5, 11.4, ④③
 4,13,Ｂペプチドサファイア, 63,小牧太, 0.7, 58,*  5, -11, 3,  3.8, ③③, 4, 3, テイエムブユウデン,,佐久間,198.1,,,,11, 74.0,⑧⑧⑥, 4, 8,Ｆテイエムドンマイ, 68,古川吉, 1.1, 69,  -1,   7, 1,  2.7,⑬⑬⑧, 4, 6,Ｅブラッシュアップ, 82,古川吉, 0.5, 81,   6,  12, 4, 10.1, ⑥④
 5, 2,Ｈビコｰディアナ, 50,古川吉, 1.1, 55,   0,  -8,10, 82.8, ⑩⑧, 5,10, シャロｰム,,西谷誠,198.5,,,, 7, 32.0,①①①, 5, 7,Ｅダｰトムｰア, 68,太宰啓, 1.1, 69,  -1,   7, 3,  5.7,⑩⑪⑩, 5,10,Ｆダノンアスカ, 81,渡辺薫, 0.7, 79,   2,  14, 7, 31.5, ⑪⑩
 6, 6,Ｆキャリｰウェｰブ, 52,熊沢重, 1.3, 52,  -8,* -4, 7, 27.2, ⑭⑬, 6, 2, ラド,,五十嵐,198.7,,,, 8, 42.1,②②②, 6,10,Ｇキングオブフェイス, 61,国分優, 1.1, 65,   2,   0, 9, 46.0,⑪⑤③, 6,11,Ｉトウショウクエスト, 78,松山弘, 0.8, 78,* 10,   3, 6, 18.6, ①①
 7, 8,Ｉコスモオルバｰス, 50,中谷雄, 1.3, 52,  -2,  -9,11,106.3, ⑪⑪, 7,11, マリエンベルク,,中村将,198.8,,,, 5, 12.7,⑫⑩⑨, 7, 1,Ｈサングップ, 61,佐藤哲, 1.5, 65,   2,  -2,10, 69.3,③⑥④, 7, 4,Ｇアグネスマクシマム, 80,小林徹, 0.9, 79,   4,  11, 9, 79.0, ⑨⑪
 8,11,Ｇフランボワイヤン, 52,浜中俊, 1.9, 49,*  5, -21, 4, 14.1, ②②, 8,13, オンワｰドホｰプ,,岩崎祐,199.3,,,, 4, 11.3,⑨⑨⑩, 8, 2,Ｄロｰジｰライト, 69,国分恭, 1.6, 67,   0,   0,13,220.4,⑤⑧⑦, 8, 1,Ａオｰシャンカレント, 86,小牧太, 1.5, 71,   7,   1, 3,  9.1, ③⑥
 9,16,Ｍショウナンサｰジュ, 42,藤岡佑, 2.0, 45,  -6, -12, 6, 25.4, ⑬⑭, 9, 9, ツルマルビビッド,,南井大,199.7,,,, 6, 27.5,⑩⑪⑪, 9, 6,Ｌマイネルソラｰナ, 59,和田竜, 1.7, 67,   1,   0,11, 93.3,⑨⑨⑥, 9, 5,Ｋスリｰサンフレンチ, 74,北村友, 2.0, 69,   5,   0,10,110.2, ⑤⑧
