11年 5月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 5月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東大路ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄユウキオジョウｰ, 59,幸英明,, 64,   1,* -2, 5,  8.2,④⑥⑧, 1, 2, テイエムブユウデン,,佐久間,,,,, 2,  6.8,④①①, 1, 1,Ｄカタンジャレ, 76,熊沢重,, 75,   5,*  3, 7, 18.6,⑦⑧⑦, 1, 7,Ｃトウショウフリｰク, 88,川島信,, 85,* 15,   5, 1,  2.5,①①①
 2,13,Ｊオｰクヒルパｰク, 54,北村友, 0.0, 61,*  1,  -5, 4,  7.2,⑥⑤④, 2,13, ゴｰルデンガッツ,,植野貴,204.5,,,, 4,  8.9,⑤②②, 2, 4,Ｂボリュｰムゾｰン, 77,北村友, 0.0, 70,   6,   0, 4,  8.1,⑤⑥⑤, 2, 6,Ｊディアビリｰヴ, 83,和田竜, 0.2, 85,* 15,   4, 3,  6.5,②②②
 3,12, レッドレジｰナ,---,鮫島良, 0.1, 62,   0,* -3, 6, 13.5,⑧⑦⑤, 3, 7, マイティｰアゲン,,平沢健,205.8,,,,13,112.8,⑨⑦⑤, 3, 3,Ｃメイショウシャイン, 77,国分恭, 0.5, 68,   7,  -5, 2,  4.2,⑥④⑥, 3,14,Ａクリュギスト, 91,太宰啓, 0.4, 82,  13,   6, 2,  4.9,④⑤④
 4, 7,Ａシｰズガレット, 65,藤懸貴, 0.3, 60,*  1,  -6, 3,  6.3,⑤④③, 4, 6, シシャモフレンド,,難波剛,207.9,,,, 7, 35.7,②④④, 4, 6,Ｌコンシエンス, 53,藤岡佑, 0.6, 71,   1,*  7, 5,  9.1,⑫⑪⑪, 4,11,Ｄゴッドエンブレム, 88,藤岡佑, 0.5, 84,  12,*  8, 5, 10.4,⑨⑨⑨
 5, 2,Ｃメイショウモンシロ, 59,芹沢純, 0.7, 57,  -1,  -7,10, 37.3,⑪⑨⑥, 5, 8, オンワｰドシェルタ,,穂苅寿,208.0,,,, 1,  1.7,⑪⑨⑦, 5, 7,Ｆエリモサプライズ, 70,和田竜, 0.6, 67,*  8,  -9, 1,  2.5,②②②, 5, 9,Ｆソラメンテウナベス, 87,佐藤哲, 0.5, 81,  12,   6,14, 82.2,⑥⑥⑦
 6, 8,Ｇフィルハｰマジック, 55,国分恭, 0.7, 57,*  2, -13, 9, 25.2,②①①, 6,10, ビジュアルフライト,,北沢伸,208.5,,,,14,131.8,⑩⑧⑧, 6,12,Ｅヒゼンリバイバル, 71,安部幸, 0.7, 64,*  7,  -9, 6, 10.3,③③③, 6,12,Ｇテイエムクレナイ, 87,熊沢重, 0.7, 83,* 14,   1,12, 40.9,③③③
 7,11,Ｂロブストニケ, 61,国分優, 1.2, 54,*  2, -16, 1,  3.2,③②②, 7,11, シゲカツパワｰ,,中村将,208.8,,,,11, 90.4,⑧⑩⑩, 7, 9,Ａヴィｰヴァレジｰナ, 79,国分優, 0.9, 66,   5,  -5, 3,  6.9,⑩⑦⑧, 6, 4,Ｅキャプテンマジン, 88,北村友, 0.7, 81,  10,* 10, 4,  7.8,⑭⑭⑭
 8, 6,Ｅチカリンダ, 57,秋山真, 1.2, 53,   0, -12, 7, 13.6,⑦⑧⑦, 8, 3, オシャレキング,,今村康,209.7,,,, 3,  8.4,①③③, 8, 2,Ｇサトノドリｰム, 67,酒井学, 1.6, 64,   8, -13,11,116.1,④⑤④, 8, 1,Ｌシルクタｰンベリｰ, 82,安藤光, 0.9, 79,  12,   4, 8, 25.7,⑧⑧⑧
 9, 1,Ｉドゥルキス, 54,尾島徹, 2.1, 48,  -2, -15,13,142.8,⑩⑫⑪, 9, 4, テイエムバレンシア,,田村太,209.8,,,,12,102.9,⑦⑪⑪, 9,10,Ｋマルカゴクウ, 56,安藤光, 1.9, 60,   1,  -6,10, 88.0,⑧⑩⑩, 9, 3,Ｎタガノジョｰカｰ, 80,国分恭, 1.1, 79,  11,   4,13, 60.9,⑩⑪⑩
10, 3,Ｋファｰマペニｰ, 52,安藤光, 2.3, 49,  -3, -13,12,105.3,⑬⑬⑬,10, 9, タガノシュペリエル,,熊沢重,211.0,,,, 5, 11.1,③⑤⑥,10, 8,Ｉカクテルロｰズ, 63,高橋亮, 2.1, 58,   1,  -9, 9, 55.2,⑨⑨⑨,10, 2,Ｈキタノアラワシ, 84,酒井学, 1.1, 79,  11,   4,11, 40.1,⑪⑫⑪
11,10,Ｈインパクトバイオ, 54,藤岡佑, 2.8, 46,  -2, -22, 8, 19.3,⑫⑩⑨,11,12, チョウバクシン,,黒岩悠,212.1,,,,10, 81.8,⑥⑥⑨,11,11,Ｈウォｰタｰリメイン, 66,田村太, 2.4, 58,  -1,  -5,12,319.7,⑪⑫⑫,11, 5,Ｋポイマンドレｰス, 82,鮫島良, 1.3, 76,  13,  -3, 7, 22.8,⑤④⑤
12, 9,Ｌプッシュ, 49,森一馬, 3.2, 41,  -2, -25,11, 92.2,⑨⑪⑫,12, 1, オｰシャンクルｰズ,,岩崎祐,212.4,,,, 6, 15.8,⑬⑫⑫,12, 5,Ｊルナドリｰム, 57,長谷川, 2.8, 52,*  8, -28, 8, 24.2,①①①,12, 8,Ｂディアプリンシパル, 90,幸英明, 1.6, 76,  10,   1, 6, 22.2,⑮⑬⑬
13, 5,Ｆディアカナメチャン, 55,安部幸, 4.6, 32,*  1, -44, 2,  4.3,①③⑩,13, 5, スリｰピｰクス,,石神深,216.5,,,, 9, 70.0,⑫⑬⑬,,,,,,,,,,,,,13,10,Ｉカネスラファｰル, 84,長谷川, 1.7, 74,  11,  -1,15,225.2,⑫⑩⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｏサンライズクォリア, 79,秋山真, 1.7, 75,   8,   5,10, 38.4,⑬⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｍネオファンタジア, 80,安部幸, 2.2, 69,  12,  -8, 9, 25.7,⑦⑦⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-8),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:不良(指数:-8),,,,,,,,,,,
単勝:820円 複勝:04=260円 13=300円 12=530円 枠連:810円,,,,,,,,,,,,"単勝:680円 複勝:02=230円 13=310円 07=3,320円 枠連:1,990円",,,,,,,,,,,,"単勝:1,860円 複勝:01=370円 04=210円 03=170円 枠連:3,820円",,,,,,,,,,,,"単勝:250円 複勝:07=130円 06=190円 14=150円 枠連:1,030円",,,,,,,,,,,
"馬連:1,850円 ワイド:04-13=620円 04-12=1,980円 12-13=1,740円",,,,,,,,,,,,"馬連:2,180円 ワイド:02-13=680円 02-07=6,050円 07-13=10,110円",,,,,,,,,,,,"馬連:3,830円 ワイド:01-04=830円 01-03=910円 03-04=540円",,,,,,,,,,,,馬連:940円 ワイド:06-07=340円 07-14=220円 06-14=630円,,,,,,,,,,,
"馬単:4,600円 3連複:14,230円 3連単:75,420円",,,,,,,,,,,,"馬単:4,780円 3連複:112,130円 3連単:387,640円",,,,,,,,,,,,"馬単:8,320円 3連複:3,980円 3連単:34,670円",,,,,,,,,,,,"馬単:1,520円 3連複:1,560円 3連単:7,110円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 5R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 8R  芝1600m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■11R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鞍馬ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
