11年 4月 9日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月 9日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝2400m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大阪―ﾊﾝﾌﾞﾙｸｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａヴォレ, 71,秋山真,, 59,  -6,   3, 2,  4.7,③⑥⑤, 1, 5, リアルヴィクトリｰ,,中村将,,,,, 3,  8.0,②②①, 1, 5,Ｉアイヴィｰリｰグ, 65,小牧太,, 81,   2,* 12, 3,  7.9, ⑪⑧, 1, 2,Ｂビｰトブラック, 92,岩田康,, 93,  17,*  3, 1,  3.4,⑤⑤⑥
 2, 7,Ｈリベラルアｰツ, 50,和田竜, 0.0, 62,  -6,*  4, 4, 14.8,⑥⑦⑥, 2,11, オンワｰドシェルタ,,穂苅寿,199.7,,,, 2,  3.6,⑧④③, 2,15,Ｂダコｰル, 75,福永祐, 0.3, 80,   1,* 12, 1,  2.6, ⑮⑫, 2, 6,Ｑキングトップガン, 81,国分恭, 0.0, 92,  15,*  7,18,477.7,⑬⑬⑫
 3, 9,Ｂエｰシンイオマンテ, 70,武豊  , 0.0, 62,  -6,*  4, 1,  1.6,⑨⑧⑦, 3,12, ナイスラッキｰ,,高野和,200.3,,,,11, 78.7,④⑤④, 3,14,Ａハｰキュリｰズ, 75,浜中俊, 0.3, 79,  -2,* 15, 4,  9.5, ⑯⑭, 3, 1,Ｄブラストダッシュ, 90,秋山真, 0.1, 91,  16,*  4, 4,  9.5,⑨⑧⑧
 4, 8,Ｄユキノミラクル, 60,佐藤哲, 0.1, 62,  -8,*  8, 5, 18.0,⑭⑫⑪, 4, 3, オｰシャンクルｰズ,,岩崎祐,201.3,,,, 5, 11.5,⑨⑦⑥, 4,11,Ｃミヤビファルネｰゼ, 74,吉田豊, 0.3, 79,   1,* 12, 7, 14.5, ⑭⑪, 4, 5,Ｃスノｰクラッシャｰ, 90,福永祐, 0.3, 91,  13,*  9, 9, 16.3,⑱⑯⑯
 5,11,Ｃクラベス, 66,平野優, 0.6, 55,  -6,  -2, 3,  6.8,⑤⑤⑧, 5, 6, ステルススキャン,,石神深,201.8,,,, 7, 23.3,①①②, 5,16,Ｆデウスウルト, 66,武豊  , 0.5, 76,   0,* 10, 2,  4.0, ⑰⑮, 5,11,Ｅキタサンアミｰゴ, 90,内田博, 0.5, 88,  17,  -7, 5, 11.4,⑥⑥⑤
 6, 4,Ｎコｰドロン, 39,後藤浩, 0.9, 51,* -5,  -6,14,228.9,①②①, 6,10, ワンダｰキング,,大庭和,202.8,,,,12, 93.7,⑤⑧⑦, 6,17,Ｈセイカプリコｰン, 65,和田竜, 0.6, 75,   2,   3, 5, 10.9, ⑫⑨, 6,14,Ｎシゲルタック, 82,国分優, 0.6, 85,* 21, -20,16,161.8,①①①
 7,14,Ｅジョｰアポロン, 57,岩田康, 1.1, 54,  -8,  -3, 6, 22.9,⑧⑨⑩, 7, 9, タニノディキディキ,,小坂忠,203.8,,,, 1,  2.2,⑩⑨⑧, 7, 8,Ｒブラウンマシｰン, 43,小坂忠, 1.3, 66,*  5, -10,15,207.7, ③⑤, 7,13,Ｉホワイトピルグリム, 86,池添謙, 0.7, 85,  16,  -3,10, 28.7,⑫⑫⑬
 8,13,Ｋリバｰクリｰク, 46,藤岡佑, 1.2, 52,* -5,  -9,13,160.7,⑮①④, 8, 4, トｰセンブルｰアイ,,蓑島靖,205.7,,,, 4, 10.4,⑪⑩⑨, 8,10,Ｎスパｰブクィｰン, 55,幸英明, 1.7, 63,  -2,  -4,17,328.8, ⑬⑰, 8, 4,Ａジャミｰル, 92,安藤勝, 1.0, 84,  13,   2, 2,  4.1,⑰⑱⑱
