11年 8月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 8月14日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,瀬波温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａヒシマｰベラス, 54,松岡正,, 52,  -5,*  2, 1,  2.7, ⑦⑪, 1,11, イｰジｰウイン,,山本康,,,,, 5,  8.2,④③②, 1,14,Ｅスマｰトキャスタｰ, 74,北村宏,, 74,*  4,*  7, 3,  4.6, ②②, 1,13,Ｃチュウワブロッサム, 82,松岡正,, 91,* 13,* 16, 2,  3.9,②②②
 2,11,Ｉトｰセンベニザクラ, 42,中舘英, 0.0, 51,*  1,  -9, 8, 29.4, ①①, 2, 6, スズカケノミチ,,高野和,188.4,,,,11, 72.8,②②④, 2, 5,Ｂケイアイブリザｰド, 79,柴田善, 0.3, 72,   0,*  8, 1,  2.4, ⑧⑧, 2, 5,Ｌカンマビｰド, 77,石橋脩, 1.0, 82,* 15,   4, 9, 36.4,①①①
 3,18,Ｃウインフロレゾン, 51,柴田大, 0.3, 47,  -3,* -5, 4,  7.9, ⑨⑧, 3,14, マイティｰアゲン,,平沢健,188.8,,,, 7, 16.1,⑧⑧⑥, 3,11,Ｍナンヨｰクイｰン, 64,江田照, 0.9, 66,   2,   2,10, 70.0, ⑤⑥, 3, 8,Ｅアオゾラペダル, 81,北村宏, 1.0, 84,  12,  10, 1,  2.9,⑤③③
 4,17,Ｄナンヨｰヤシマ, 49,石橋脩, 0.6, 45,  -6,* -4, 3,  7.3, ⑯⑮, 4, 7, エルアルト,,横山義,188.9,,,, 4,  6.1,⑥⑦⑤, 4, 3,Ｉヤマニンアストレア, 71,杉原誠, 0.9, 66,   3,   0,11, 81.3, ④⑤, 4, 3,Ｆスギノブレイド, 79,木幡初, 1.9, 78,   8,  10, 5, 10.1,⑨⑨⑦
 5, 1,Ｈオｰシュペｰル, 43,北村宏, 0.6, 44,  -5,  -6, 6, 18.9, ⑩⑩, 5, 9, アイティｰバトル,,浜野谷,189.2,,,, 1,  4.1,①①①, 5, 4,Ｄコスモイルダｰナ, 75,大野拓, 0.9, 65,  -3,   6, 9, 33.6, ⑩⑩, 5, 7,Ｍホワイトショウフク, 75,嶋田純, 2.3, 77,   6,* 12,13,194.7,⑫⑮⑮
 6, 7,Ｅマイネルピトレスク, 46,武士沢, 0.6, 43,*  0, -15,10, 78.7, ②②, 6, 5, ブルｰマｰテル,,五十嵐,190.3,,,, 6, 11.0,⑪⑨⑧, 6, 1,Ｊトイボックス, 70,松岡正, 1.1, 64,  -6,*  7, 7, 28.4, ⑬⑬, 6, 4,Ａロッソネロ, 83,柴田善, 2.6, 74,   9,   3, 3,  6.8,⑧⑧⑧
 7, 6,Ｊマイネルツァウバｰ, 41,大野拓, 0.6, 44,  -3,  -9, 9, 76.2, ⑤⑥, 7, 8, アンブロｰクン,,柴田大,191.0,,,,10, 49.9,⑩⑩⑩, 7, 7,Ｆパｰプルマジック, 72,武士沢, 1.1, 64,  -6,*  8,15,323.8, ⑮⑮, 7,12,Ｉギンザクイｰンビｰ, 78,武士沢, 2.7, 71,  13,  -5, 7, 12.5,④④④
 8, 8,Ｋスプレッドイｰグル, 39,吉田豊, 0.7, 40,* -1, -17,11, 81.2, ③③, 8,12, スイｰトバイカル,,金子光,192.9,,,, 8, 21.2,⑤⑥⑦, 8, 9,Ａセンジンジョｰ, 79,嶋田純, 1.3, 63,   2,  -2, 2,  4.3, ⑥④, 8, 1,Ｄハリマノワタリドリ, 81,江田照, 3.1, 69,  11,  -6, 8, 19.2,⑥⑥⑥
