11年 4月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月24日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-27,,,,,■ 4R  芝3170m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝2200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■10R  芝1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橘ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａニシノテキｰラ, 66,高倉稜,, 57,   1,* -2, 1,  2.8,③④④, 1,14, ヒカリアライブ,,黒岩悠,,,,, 8, 15.0,⑤②①, 1,10,Ｂトウカイパラダイス, 77,国分優,, 84,  -3,  16, 2,  4.9,③④③, 1,15,Ｃツルマルレオン, 78,小牧太,, 78,   7,*  5, 1,  3.5, ⑯⑰
 2, 8,Ｂテイエムオニキス, 62,和田竜, 0.1, 59,*  2,  -6, 5,  8.7,②②②, 2, 7, デアモント,,小坂忠,214.4,,,, 4,  5.9,⑥③③, 2, 5,Ｄティキマハロ, 74,幸英明, 0.0, 88,  -4,  20, 3,  5.6,⑤⑤⑤, 2, 6,Ｈミヤジエムジェイ, 73,安藤光, 0.1, 79,  12,  -3,11, 35.1, ⑨⑨
 3,12,Ｆゴｰルドハｰベスト, 54,国分優, 0.2, 57,   1,* -4, 8, 48.5,⑤⑤⑤, 3,12, マサノブルｰス,,佐久間,214.4,,,, 2,  5.6,⑨④②, 3, 4,Ａキングウェｰルズ, 81,和田竜, 0.2, 87,  -4,  19, 1,  2.3,⑦⑦⑥, 3, 7,Ｋファｰマクリｰム, 70,松田大, 0.2, 78,  11,  -1,17,261.9, ⑪⑩
 4, 7,Ｃクラリティｰ, 60,幸英明, 0.3, 57,*  2,  -8, 3,  4.4,①①①, 4, 6, クランエンブレム,,柴田大,214.5,,,, 3,  5.7,④⑥④, 4, 7,Ｋジャングルストｰン, 67,国分恭, 0.4, 77,*  0,   5,10, 61.0,①①①, 4,14,Ｆタガノロックオン, 73,田辺裕, 0.2, 74,   7,*  2,13, 51.6, ⑮⑮
 5,11,Ｅサフランルｰデンス, 57,小林慎, 0.4, 56,   0,* -3, 6, 12.0,⑥⑦⑥, 5, 2, ナムラチェンジ,,植野貴,214.7,,,, 5,  6.5,⑩⑦⑥, 5, 2,Ｅトキノヤマトボシ, 73,柴原央, 0.5, 79,  -3,  11, 7, 24.7,④③④, 5, 4,Ｉエｰシンハｰバｰ, 73,藤岡佑, 0.3, 78,  15,  -9, 6, 10.1, ⑤⑤
 6, 6,Ｄミラグロッサ, 60,田辺裕, 0.9, 50,  -1,  -7, 2,  4.1,④⑥⑦, 6, 1, リアルヴィクトリｰ,,中村将,215.4,,,, 1,  5.5,③⑧⑨, 6, 6,Ｇスティアヘッド, 71,北村友, 0.5, 85,  -7,* 22, 9, 45.8,⑨⑩⑩, 6, 3,Ｏスノｰドラゴン, 67,北村友, 0.5, 74,  14,  -9, 8, 26.5, ⑧⑧
 7, 5,Ｇティボリタンポポ, 53,国分恭, 1.1, 53,  -2,  -7,10, 80.5,⑧⑧⑧, 7, 4, シデンカイ,,草野太,215.4,,,,14,100.7,⑫⑨⑦, 7,11,Ｉカルカソンヌ, 69,田辺裕, 0.5, 83,  -7,* 22, 5,  9.6,⑩⑪⑪, 7, 2,Ａラトルスネｰク, 84,浜中俊, 0.5, 75,* 16, -13, 2,  3.7, ④④
 8, 2, レインボｰクォｰツ,---,小牧太, 1.1, 49,*  2, -15, 4,  7.6,⑩③③, 8, 5, ニシノアララギ,,宗像徹,215.4,,,,10, 30.9,⑪⑫⑪, 8, 9,Ｃダノンフィｰバｰ, 74,鮫島良, 0.7, 73,*  0,   0, 6, 12.9,②②②, 8,12,Ｅアドマイヤサガス, 74,藤岡康, 0.6, 72,  10,  -5, 5,  9.9, ⑬⑪
