11年12月11日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年12月11日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  ダ1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝2400m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 3, 5,Ｆショウナンハヤブサ, 52,岩田康, 0.3, 50,  -2,   4, 4,  7.9,④④④, 3, 1, ナムラダンサｰ,---,国分恭, 0.5, 47, -14,  -9, 1,  3.8, ⑥⑥, 3, 6,Ａデスペラｰド, 86,浜中俊, 0.3, 84,   1,* 23, 2,  5.3,⑯⑬⑬, 3,18,Ｄサウンドオブハｰト, 74,武豊  , 0.4, 77,*  7,   0, 1,  4.6, ③③
 4, 7,Ｂワイドクロス, 60,浜中俊, 0.4, 50,* -1,   0, 2,  4.2,②②②, 4, 6, コマノラブ,---,四位洋, 0.7, 44, -12, -14, 2,  4.1, ④④, 4, 3,Ｃナリタスプリング, 83,福永祐, 0.5, 80,   3,  16, 3,  5.7,④⑤⑤, 4, 8,Ｆイチオクノホシ, 73,デムｰ, 0.5, 78,   3,   8, 5, 10.1, ⑪⑪
 5,14,Ｅプライドキングダム, 53,柴原央, 0.8, 47,  -5,   4, 6, 13.0,⑫⑫⑩, 5,13, アｰルユウボシ,---,藤岡佑, 1.0, 43, -23,* -6,10, 62.2, ⑪⑪, 5,12,Ｎカレンジェニオ, 73,川田将, 0.7, 77,*  4,  12, 9, 63.8,②②②, 5, 1,Ｊアンチュラス, 70,川田将, 0.5, 77,   4,   3,10, 21.5, ⑨⑦
 6, 1,Ｋフェロｰズ, 38,福永祐, 0.9, 47,  -4,   1, 5,  9.4,⑧⑧⑨, 6, 8, メイショウボラｰレ,---,武豊  , 1.0, 39, -17, -13, 3,  4.5, ⑨⑨, 6, 8,Ｄユジェニックブルｰ, 80,国分優, 1.0, 75,   3,  11, 5, 16.6,⑤⑦⑥, 6,17,Ａガｰネットチャｰム, 80,北村宏, 0.6, 78,   0,* 11,14, 98.8, ⑰⑰
 7, 2,Ｉケイワイツヨシ, 46,藤岡佑, 0.9, 46,* -1,  -4,11, 97.0,①①①, 7, 5, ケンブリッジスワン,---,田中克, 1.0, 41, -18, -11,11,115.5, ⑧⑧, 7,11,Ｊロｰレルレガリス, 76,藤岡佑, 1.1, 75,*  4,   8,11,124.4,①①①, 7,14,Ｎプレノタｰト, 63,佐藤哲, 0.6, 77,   1,   8,15,137.2, ⑬⑬
 8, 4,Ｄスノｰウエｰブ, 54,佐藤哲, 1.0, 45,  -6,*  5, 7, 14.5,⑬⑬⑫, 8, 2, トリエステ,---,浜中俊, 1.1, 39, -16, -15, 7, 13.0, ⑦⑦, 8,16,Ｌタマモブラウン, 74,佐藤哲, 1.1, 74,   2,  12,10, 64.7,⑩⑩⑩, 8,16,Ｏエピセアロｰム, 61,浜中俊, 0.6, 76,   5,   0, 2,  5.3, ⑥⑥
 9,13,Ｇミッキｰジュピタｰ, 51,デムｰ, 1.1, 42,  -2,  -3, 9, 44.2,⑦⑥⑥, 9, 9, エシェルアンジュ,---,和田竜, 1.1, 42, -13, -15, 8, 30.4, ⑤⑤, 9, 1,Ｉゴｰルデンアタック, 78,和田竜, 1.1, 76,   2,  12, 6, 34.1,⑦⑨⑦, 9, 4,Ｐマイネボヌｰル, 61,酒井学, 0.7, 76,   0,*  9,13, 92.6, ⑯⑮
10, 6,Ｌトｰセンアゲイン, 35,竹之下, 1.5, 42,  -4,  -4,10, 67.8,⑥⑦⑧,10,11, ケリｰダノビア,---,福永祐, 1.2, 42, -33,*  0, 5,  8.2, ⑫⑫,10, 4,Ｈヨクバリ, 78,北村友, 1.2, 75,   1,  14,12,166.6,⑬⑪⑪,10,15,Ｉトｰセンベニザクラ, 70,藤田伸, 0.7, 76,   1,   6, 9, 15.1, ⑭⑭
11,11,Ｊマイネキャスリｰン, 44,川島信, 1.7, 39,  -3,  -7, 8, 37.3,⑭⑨⑦,11, 4, スウェプトビア,---,酒井学, 2.0, 27, -21, -22, 9, 31.7, ⑩⑩,11,14,Ｅピエナオリオン, 80,武豊  , 1.8, 72,   0,  12, 7, 36.8,⑭⑭⑮,11, 5,Ｃファインチョイス, 74,岩田康, 0.9, 71,*  8,  -8, 6, 11.6, ①①
12, 3,Ｈマジョリティシチｰ, 46,北村友, 2.6, 36,  -7,  -6,13,170.3,⑪⑭⑬,12,10, ナデシコクリチャン,---,小林徹, 4.3, -2,* -8, -63,12,137.7, ②②,12, 9,Ｐワンダｰスル, 71,酒井学, 1.9, 69,   2,   5,15,459.5,⑧⑧⑧,12,10,Ｈアナスタシアブルｰ, 71,藤岡康, 1.0, 70,   4,  -4, 7, 12.0, ⑧⑨
13, 8,Ｍクリノラウエン, 27,国分恭, 3.0, 32,  -4, -16,14,273.3,⑨⑩⑪,,,,,,,,,,,,,13,10,Ｋロｰレルレヴァｰタ, 75,小坂忠, 2.0, 71,  -1,  11,13,224.2,⑪⑮⑭,13, 9,Ｑナオミノユメ, 60,北村友, 1.1, 71,   0,   4,16,145.7, ⑮⑯
14,10,Ｎエｰシンスペリアｰ,  0,酒井学, 6.8, 11,  -6, -43,12,144.2,⑩⑪⑭,,,,,,,,,,,,,14, 2,Ｍグリッタｰエルフ, 74,飯田祐, 2.0, 69,   0,   7,14,356.7,⑨⑫⑫,14, 3,Ｇアラフネ, 71,吉田隼, 1.4, 68,   2,  -4,12, 81.6, ⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｆヒカリコｰズウェｰ, 79,小林徹, 2.6, 68,  -1,   6,16,529.4,⑮⑯⑯,15,12,Ｅラシンティランテ, 74,藤岡佑, 1.6, 65,*  8, -18, 3,  6.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,16, 5,Ｏメイショウイエミツ, 73,藤田伸, 3.3, 60,   2,  -7, 8, 48.6,⑫⑥⑨,16, 6,Ｒスイｰトスズラン, 55,川島信, 1.6, 70,  -4,   4,18,155.5, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 7,Ｋレディｰメグネイト, 64,飯田祐, 1.8, 61,   4, -16,17,153.3, ⑦⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｌエイシンキンチェム, 63,和田竜, 1.9, 61,*  7, -20,11, 32.7, ④④
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:76 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:2),,,,,,,,,,,
単勝:270円 複勝:12=130円 09=170円 05=230円 枠連:570円,,,,,,,,,,,,"単勝:1,250円 複勝:07=320円 03=200円 01=170円 枠連:950円",,,,,,,,,,,,"単勝:1,570円 複勝:15=290円 13=110円 06=160円 枠連:730円",,,,,,,,,,,,単勝:680円 複勝:13=280円 11=330円 18=210円 枠連:880円,,,,,,,,,,,
馬連:570円 ワイド:09-12=300円 05-12=400円 05-09=780円,,,,,,,,,,,,"馬連:4,620円 ワイド:03-07=1,340円 01-07=710円 01-03=490円",,,,,,,,,,,,馬連:880円 ワイド:13-15=440円 06-15=730円 06-13=270円,,,,,,,,,,,,"馬連:4,870円 ワイド:11-13=1,820円 13-18=810円 11-18=1,410円",,,,,,,,,,,
"馬単:880円 3連複:1,600円 3連単:5,060円",,,,,,,,,,,,"馬単:12,130円 3連複:5,850円 3連単:54,510円",,,,,,,,,,,,"馬単:3,850円 3連複:1,610円 3連単:16,980円",,,,,,,,,,,,"馬単:8,270円 3連複:9,370円 3連単:62,850円",,,,,,,,,,,
■ 3R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝2000m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,ｴﾘｶ賞,,,,,,,,,,,,阪神ｳｲﾝﾀｰﾌﾟﾚﾐｱﾑ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａアロマティコ, 61,デムｰ,, 59,* -5,   1, 1,  2.4, ②②, 1, 7,Ｃネオリアライズ, 70,藤岡佑,, 75,*  9,*  2, 2,  5.4,①①①, 1, 2,Ｃヴィルシｰナ, 66,メンデ,, 70,* -8,  15, 3,  4.7,②②②, 1,12,Ｉアルゴリズム, 80,福永祐,, 87,  13,   9, 2,  3.6, ⑤③
 2, 3,Ｄピサノベッテル, 55,武豊  , 0.1, 59,* -5,   1, 8, 29.7, ③③, 2, 1,Ｂマｰリンシチｰ, 74,佐藤哲, 0.7, 70,   4,*  7, 3,  7.7,⑩⑪⑧, 2, 6,Ｆタガノレイヨネ, 58,藤田伸, 0.0, 70,* -7,  13, 7, 24.4,①①①, 2,14,Ａエｰシンビｰトロン, 88,デムｰ, 0.2, 84,* 15,   4, 3,  4.6, ①①
 3, 9,Ｇツキミハナミ, 51,川田将, 0.2, 57,* -5,   0, 5, 13.0, ④④, 3, 3,Ｆキングブラｰボ, 64,北村友, 0.9, 67,   7,  -3, 4, 12.1,③④③, 3, 9,Ｊダノンムｰン, 49,岩田康, 0.2, 70,  -9,  15, 2,  3.6,④⑤⑤, 3, 4,Ｃアドマイヤサガス, 84,岩田康, 0.5, 82,  11,   7, 1,  2.8, ⑧⑨
 4, 6,Ｆプリュム, 53,和田竜, 0.3, 57,* -3,  -5, 2,  4.1, ①①, 4, 6,Ｅホッコｰビックワン, 65,国分優, 1.1, 67,   6,  -1, 8, 83.2,⑤⑥⑥, 4, 4,Ｄマイネルディｰン, 63,デムｰ, 0.2, 73, -11,* 21, 4,  7.9,⑤⑦⑦, 4, 2,Ｅブラッシュアップ, 83,浜中俊, 0.7, 80,   7,  10, 6, 16.3, ⑬⑬
 5, 4,Ｑカネトシヴェルス, 24,福永祐, 0.6, 53,  -9,  -2,13, 87.9, ⑦⑦, 5,11,Ａアドマイヤアゲイン, 75,岩田康, 1.2, 66,   7,  -3, 1,  1.4,⑥⑤⑤, 5, 7,Ｂヒストリカル, 66,福永祐, 0.2, 74, -12,* 22, 1,  2.4,⑨⑧⑧, 5,13,Ｇアイディンパワｰ, 81,武豊  , 0.7, 79,   7,  10, 5, 13.5, ⑪⑪
 6, 8,Ｃケルンフォｰティｰ, 55,藤田伸, 0.6, 53,  -7,  -4, 7, 25.4, ⑤⑤, 6, 4,Ｄワキノブライアン, 65,和田竜, 1.4, 66,   5,  -2, 6, 49.1,⑨⑧⑦, 6, 5,Ｇニシノビｰクイック, 53,浜中俊, 0.4, 66,* -8,  11, 5, 12.6,③③④, 6,16,Ｎイチエイクリッパｰ, 77,吉田隼, 0.8, 78,   5,* 11, 8, 38.4, ⑭⑮
 7, 1,Ｂキョウワエレガント, 60,北村友, 0.6, 54, -12,*  2,12, 80.8, ⑭⑩, 7,10,Ｉコパノハリケｰン, 56,吉田隼, 1.5, 63,*  8,  -9, 5, 36.9,④③②, 7, 8,Ｈホｰカｰテンペスト, 52,四位洋, 0.5, 66, -10,  12, 8, 45.5,⑧⑥⑥, 7, 5,Ｋハイロｰラｰ, 78,北村友, 0.9, 77,   3,* 13,11, 92.8, ⑯⑯
 8,14,Ｅベネフィットユｰ, 55,高倉稜, 0.7, 54, -14,*  5, 9, 42.7, ⑫⑬, 8, 5,Ｈチタニウムヘッド, 57,国分恭, 3.9, 49,   2, -18,11,143.9,⑪⑩⑪, 8,10,Ａグインネヴィア, 67,吉田隼, 0.7, 62,* -9,   6, 6, 15.6,⑥④③, 8, 3,Ｂフィｰルドシャイン, 86,酒井学, 1.5, 74,  10,  -1, 4, 12.4, ⑩⑩
 9,11,Ｈウインオｰラム, 50,佐藤哲, 0.8, 50,  -8,  -6, 3,  6.5, ⑥⑥, 9, 8,Ｋパンドラクラウン, 41,高倉稜, 4.5, 47,   4, -24,10,117.3,⑧⑨⑨, 9, 3,Ｉキングクリチャン, 51,国分優, 1.3, 59, -13,   8,10,267.2,⑦⑨⑨, 9, 8,Ｐオｰスミイｰジｰ, 76,川田将, 1.7, 71,   7,   1,13,160.2, ⑫⑫
10,17,Ｋツヨシノブルｰム, 46,藤岡佑, 1.2, 47, -12,  -6, 4,  7.4, ⑪⑫,10, 9,Ｇプライドワン, 62,熊沢重, 4.9, 45,*  8, -38, 9, 86.4,②②④,10, 1,Ｅウインラウニカ, 61,酒井学, 1.5, 59, -14,   9, 9,138.2,⑩⑩⑩,10, 7,Ｍハｰドウォン, 78,国分恭, 1.7, 71,   4,   4,16,228.6, ⑮⑭
11,13,Ｊユキノベアハｰト, 48,国分優, 1.3, 46, -13,  -4,11, 46.6, ⑬⑭,11, 2,Ｊキングファルコン, 44,福永祐, 6.3, 36,   4, -41, 7, 69.9,⑦⑦⑩,,,,,,,,,,,,,11, 9,Ｏトｰセンピングス, 77,熊沢重, 1.8, 73,  12,  -6,15,197.0, ⑥⑥
12, 5,Ｐアルｰア, 31,国分恭, 1.4, 44,  -9, -11,10, 44.9, ⑧⑧,,,,,,,,,,,,,,,,,,,,,,,,,12,15,Ｈトウショウクエスト, 80,藤岡佑, 2.0, 70,  11,  -7, 7, 33.8, ⑨④
13,15,Ｉアポロエトワｰル, 49,吉田隼, 1.5, 45, -17,  -3,14,197.6, ⑰⑰,,,,,,,,,,,,,,,,,,,,,,,,,13,11,Ｄアデュラリア, 83,藤岡康, 3.0, 63,* 13, -18,10, 72.0, ③②
14,12,Ｍロｰドエストレｰラ, 45,四位洋, 1.6, 42, -15,  -7, 6, 20.8, ⑮⑮,,,,,,,,,,,,,,,,,,,,,,,,,14, 1,Ｌスペシャルクイン, 78,藤田伸, 3.0, 63,  12, -15,14,164.7, ④⑤
15, 2,Ｌシンボリプロント, 45,藤岡康, 1.7, 42, -17,  -6,15,390.3, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,,15,10,Ｊハクバドウジ, 79,和田竜, 4.3, 53,  12, -28,12, 96.9, ⑦⑦
16,10,Ｏアサクサフレンチ, 34,熊沢重, 2.2, 35, -12, -18,16,407.3, ⑩⑪,,,,,,,,,,,,,,,,,,,,,,,,,16, 6,Ｆオリジナルフェイト, 82,佐藤哲, 5.2, 44,  12, -36, 9, 46.2, ②⑧
17,16,Ｎアストゥリアス, 36,酒井学, 3.8, 18,  -8, -40,17,446.1, ⑨⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
