11年 9月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 9月 4日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 4R  芝2850m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稲妻特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,17,Ｂコスモアンドロメダ, 51,石橋脩,, 53,* -6,  -2, 2,  3.4, ②②, 1, 1, バイヨン,,穂苅寿,,,,, 3,  4.3,③③④, 1,12,Ｅインディｰグラブ, 66,福永祐,, 72,   0,*  8, 1,  2.1,⑨⑨⑨, 1,15,Ｉレイクエルフ, 72,武士沢,, 86,   1,* 14,11, 68.0,   
 2, 6,Ａアサクサウタヒメ, 53,福永祐, 0.5, 50, -18,*  6, 1,  3.1, ⑫⑪, 2, 2, クランエンブレム,,山本康,184.8,,,, 2,  4.2,⑧⑤③, 2, 8,Ｊスクエアナンバｰ, 61,蛯名正, 0.1, 69,   2,  -1, 4,  9.3,⑤⑥⑥, 2,11,Ｃアフォｰド, 76,佐藤哲, 0.0, 86,   0,* 14, 3,  4.1,   
 3,15,Ｃトウショウコマンド, 46,田辺裕, 0.5, 45,* -9,  -7, 6, 15.5, ③③, 3, 8, シデンカイ,,草野太,185.2,,,, 5, 15.9,⑪⑥⑤, 3,11,Ｈコスモウィッシュ, 64,石橋脩, 0.1, 70,   1,   2,11, 58.8,⑧⑦⑧, 3, 5,Ｂトップモデル, 77,村田一, 0.2, 83,  -4,* 14, 2,  3.6,   
 4,10,Ｅシルキｰマｰチ, 44,西田雄, 0.6, 47, -15,*  2, 4, 11.4, ⑧⑦, 4, 5, ジャストルｰラｰ,,五十嵐,185.3,,,, 1,  2.3,①①①, 4, 3,Ｄルｰジュ, 66,田中勝, 0.2, 66,*  5,  -8, 2,  5.4,③⑤⑤, 4,13,Ｇスマｰトムｰビｰ, 72,福永祐, 0.3, 81,   2,   8, 1,  3.0,   
 5,12,Ｆエキゾチックバニラ, 41,石神深, 0.9, 42,* -6, -14, 5, 13.7, ①①, 5,12, ピサノシンボル,,横山義,185.7,,,,11, 46.9,②②②, 5, 7,Ｆエイダイポイント, 64,武士沢, 0.3, 66,*  5,  -9, 6, 13.2,⑦④①, 5, 4,Ｄリッカコウユウ, 75,田辺裕, 0.6, 75,   2,   4, 8, 27.9,   
 6, 5,Ｄパスパルトゥｰ, 45,柴田善, 1.1, 41, -14,  -6, 3,  3.5, ⑥⑥, 6, 9, スズマｰシャル,,鈴木慶,186.4,,,,12,123.0,⑦④⑥, 6, 5,Ｎアルファホｰル, 48,田辺裕, 0.3, 64,*  6, -12, 9, 49.6,⑥②③, 6,12,Ｊラルティスタ, 70,柴山雄, 0.8, 73,   2,   2, 6, 18.1,   
 7, 4,Ｇアポロドンブリ, 32,北村宏, 1.5, 34, -10, -18,10, 84.3, ④④, 7, 3, ハストラング,,大庭和,187.6,,,, 4, 13.8,⑨⑦⑨, 7,15,Ｃオｰビｰキング, 66,小野寺, 0.4, 67,  -1,*  3, 3,  7.9,⑰⑩⑦, 7, 7,Ｆミティｰク, 73,吉田豊, 0.8, 71,  -7,   7,12, 81.5,   
 8, 8,Ｌスズノライジン, 25,大野拓, 1.5, 34, -10, -18,11,132.6, ⑤⑤, 8, 7, ボストンプラチナ,,平沢健,187.8,,,, 7, 25.9,⑫⑬⑫, 8,16,Ｉスタｰブルｰウッド, 63,中舘英, 0.6, 66,  -2,   2, 8, 17.3,⑬⑬⑫, 8, 3,Ｈカレンナサクラ, 72,大庭和, 0.8, 73,   0,   3, 5, 17.2,   
