11年 7月23日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 7月23日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■10R  芝2600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,横津岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅリプレイスインディ, 45,吉田隼,, 66,*  7,  -6, 6, 20.4, ②①, 1,11,Ａミステリｰトレイン, 73,三浦皇,, 70,*  6,*  1, 1,  1.8,②②②, 1, 8,Ａエイシンフルハｰト, 78,岩田康,, 73,* 12,   3, 1,  1.4, ①①, 1, 7,Ｃフミノヤマビコ, 78,長谷川,, 80,  -2,* 13, 2,  3.2,⑤⑥⑧
 2, 2,Ａディアジｰロｰズ, 56,藤岡佑, 0.1, 66,*  7,  -5, 1,  2.1, ①②, 2, 4,Ｂシルクフェリｰチェ, 67,藤田伸, 0.3, 69,*  7,* -3, 2,  3.6,①①①, 2, 3,Ｅフラッパｰミク, 66,勝浦正, 0.6, 66,   4,   2, 8, 43.0, ④④, 2, 5,Ａワイズミュｰラｰ, 81,岩田康, 0.1, 79,  -2,  12, 1,  3.0,③⑤③
 3, 6,Ｃシンハヤブサ, 51,黛弘人, 1.2, 47, -12,* -4, 3,  5.0, ⑥⑥, 3, 2,Ｅアカウンタビリティ, 58,丸田恭, 1.9, 55,   4, -11, 6, 18.8,⑥⑥④, 3, 2,Ｇプロポｰズ, 61,三浦皇, 0.6, 65,  -5,*  9, 6, 29.4, ⑦⑦, 3, 4,Ｉメジロダイボサツ, 66,吉田豊, 0.1, 79,  -3,* 15, 3,  4.2,⑥⑧⑦
 4, 4,Ｄコパノハドソン, 46,岩田康, 1.4, 44, -10,  -7, 4, 10.1, ⑤⑤, 4, 6,Ｄザキャッチ, 60,津村明, 2.0, 55,   5, -12, 3,  9.3,⑩⑦⑥, 4, 1,Ｂワイズドリｰム, 69,丸山元, 0.6, 65,  -1,   6, 5, 19.3, ⑤⑥, 4, 3,Ｅヤマニンアｰマｰ, 71,竹之下, 0.2, 75,* -1,   6, 6, 25.4,①②②
 5, 8,Ｇウインガイア, 36,横山典, 1.8, 42,  -6, -12, 5, 12.7, ④④, 5,12,Ｈトラファルガｰ, 55,上村洋, 2.1, 56,   3, -10,11,132.8,⑫⑨⑨, 5, 9,Ｄダイキチチョウナン, 67,藤田伸, 0.8, 65,* 10,  -3, 2,  5.5, ②②, 5,10,Ｈヒビケジンダイコ, 68,勝浦正, 0.4, 72,  -2,   6, 9, 35.3,④④⑤
 6, 1,Ｂゼロス, 55,藤田伸, 2.5, 34, -15, -14, 2,  3.2, ⑦⑦, 6, 8,Ｆフォｰスワン, 58,古川吉, 2.2, 53,   5, -15, 4, 11.0,③③③, 6, 7,Ｊトウカイギアｰ, 44,的場勇, 1.0, 63,  -8,*  7, 9, 98.9, ⑨⑨, 6, 9,Ｂシンボリボルドｰ, 79,三浦皇, 0.6, 74,  -3,   6, 4,  6.3,⑦⑦⑥
 7, 5,Ｈギンザカｰペンタｰ, 26,丸田恭, 2.5, 32, -15, -14, 7, 68.7, ⑧⑧, 7,10,Ｃシゲルソウトク, 61,西村太, 2.2, 56,   3, -11, 5, 11.6,⑧⑧⑧, 7, 5,Ｃアグネスジャスパｰ, 69,上村洋, 1.0, 61,   1,   1, 3,  9.9, ⑥⑤, 7, 2,Ｄベルウッドゼウス, 75,岩部純, 0.7, 74,  -5,  10, 7, 28.9,⑧⑨⑨
 8, 7,Ｆビッグプレゼンタｰ, 39,津村明, 3.1, 32,   4, -31, 8,113.8, ③③, 8, 3,Ｇトｰワゴｰルド, 56,小林徹, 2.5, 57,   2, -12,12,334.1,⑪⑩⑩, 8, 6,Ｈカムイフォレスト, 60,秋山真, 1.4, 57,   4,  -5, 7, 34.4, ③③, 8, 6,Ｆクレバｰキング, 70,丹内祐, 1.5, 60,  -2, -10, 5, 16.2,②③④
