11年 3月 6日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 3月 6日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
 9, 5,Ｋエドノフレｰザ, 44,松山弘, 1.9, 43, -15,* -4,14,258.8,⑭⑬⑬, 9,11,Ｈキチロクアユ, 40,二本柳, 1.4, 41, -10,   2,15,232.5, ⑩⑩, 9, 1,Ｐグラスグロｰリｰ, 42,丸田恭, 2.1, 60,  -7,   9, 7, 16.3,⑭⑮⑬, 9,11,Ｅトウシンボルト, 71,武幸四, 3.4, 63,   5,  -1, 5,  9.3,⑪⑩⑨
10, 1,Ｈオンエア, 52,太宰啓, 2.2, 40, -12, -10, 7, 39.0,⑪⑫⑫,10, 9,Ｌオｰトマチック, 30,宮崎北, 1.6, 41,  -6,  -4,14,211.5, ⑦⑧,10,15,Ｏマルタカハンタｰ, 56,丹内祐, 2.2, 61,  -2,  -2,14,228.2,④③⑥,10, 7,Ｋホウショウルアｰ, 27,大野拓, 5.7, 45,   6, -23,11,189.3,④⑦⑩
11,13,Ｆマイネオｰチャｰド, 53,丹内祐, 2.2, 42,  -8, -17, 5, 11.5,⑬⑦⑪,11,13, ヒミノミズキ,---,森一馬, 2.0, 33, -23,   5,12,150.3, ⑮⑮,11,13,Ｊホトダｰ, 65,西田雄, 2.8, 54,  -6,   0,10, 90.0,⑫⑬⑭,11,10,Ｊオモイカナウ, 56,川須栄, 5.8, 47,   3, -19, 9, 60.4,⑩⑪⑪
12,12,Ｄセイエイ, 54,田中博, 2.5, 38,* -7, -23,13,106.8,④③④,12, 1,Ｊユメハナ, 36,藤岡康, 2.0, 35, -18,   2,10, 39.2, ⑬⑪,12,14,Ｉセンタｰグリッタｰ, 65,武幸四, 3.0, 52,  -2,  -8,12,150.1,⑥⑥⑦,,,,,,,,,,,,
13,10,Ｍクィｰンシバ, 39,丸田恭, 2.7, 33,  -8, -21,11, 70.1,⑩⑩⑨,13, 6,Ｍクインテッサ, 30,川須栄, 2.2, 30, -19,  -1, 5, 14.1, ⑭⑬,13, 5,Ｋグランデタキオン, 64,丸山元, 3.1, 52,  -4,  -6, 5, 10.6,⑨⑨⑨,,,,,,,,,,,,
14,11, リッチマインド,---,酒井学, 7.1,  6, -16, -44, 4, 10.4,⑧⑭⑭,14, 8,Ｋプレジャｰカフェ, 36,武幸四, 2.5, 27, -14,  -8,11,103.5, ⑪⑫,14,16,Ｍトｰホウホｰプ, 61,赤木高, 3.2, 52,  -3,  -7,15,269.8,⑧⑧⑪,,,,,,,,,,,,
,,,,,,,,,,,,15,14, スリｰニュｰキリコ,---,川島信, 2.6, 28, -15,  -8,16,425.2, ⑫⑭,15, 8,Ｌカワキタトップ, 62,川須栄, 3.7, 49,  -6,  -7,13,225.4,⑮⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,16, 2, マスタｰストリｰム,---,飯田祐, 3.7, 12, -29, -10,13,167.1, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:重(指数:-3),,,,,,,,,,,
単勝:780円 複勝:02=200円 08=110円 07=410円 枠連:630円,,,,,,,,,,,,"単勝:340円 複勝:16=170円 15=160円 04=200円 枠連:1,220円",,,,,,,,,,,,単勝:460円 複勝:07=180円 04=160円 11=180円 枠連:600円,,,,,,,,,,,,"単勝:260円 複勝:01=140円 04=370円 02=240円 枠連:2,350円",,,,,,,,,,,
"馬連:720円 ワイド:02-08=350円 02-07=1,880円 07-08=530円",,,,,,,,,,,,"馬連:1,200円 ワイド:15-16=430円 04-16=700円 04-15=800円",,,,,,,,,,,,馬連:890円 ワイド:04-07=370円 07-11=460円 04-11=480円,,,,,,,,,,,,"馬連:2,030円 ワイド:01-04=610円 01-02=390円 02-04=740円",,,,,,,,,,,
"馬単:1,850円 3連複:3,340円 3連単:20,200円",,,,,,,,,,,,"馬単:2,030円 3連複:3,490円 3連単:13,450円",,,,,,,,,,,,"馬単:1,940円 3連複:1,500円 3連単:7,880円",,,,,,,,,,,,"馬単:2,900円 3連複:3,180円 3連単:15,000円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 5R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 8R  芝2000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大濠特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａシナトラソング, 62,藤岡康,, 69,*  2,*  4, 1,  3.4, ①①, 1, 7,Ｃシルクフラッシュ, 59,渡辺薫,, 65,   6,  -9, 2,  5.0,⑤④④, 1,12,Ｈエメラルドミスト, 66,川島信,, 76,   6,*  1,10, 34.7,⑪⑨⑤, 1,16,Ｆリュンヌ, 74,渡辺薫,, 72,* 10,  -6, 4,  7.9, ②①
 2,14,Ｅマウシャｰレ, 58,渡辺薫, 1.2, 58,*  1,  -5, 6, 15.0, ③②, 2, 4,Ｂデットシｰピサ, 61,川須栄, 0.0, 65,   0,*  3, 3,  6.4,⑫⑫⑬, 2, 6,Ｄマイネアロマ, 71,丹内祐, 0.0, 74,*  7,* -3, 1,  3.3,⑤④②, 2, 5,Ｇアイスカｰビング, 73,大野拓, 0.1, 70, -13,* 15, 7, 11.2, ⑯⑯
 3, 8,Ｃシゲルソウトク, 59,西村太, 1.4, 54, -14,*  3, 3,  4.9, ⑩⑩, 3,11,Ｈウインラｰニッド, 55,丸山元, 0.2, 59,*  7, -14, 1,  3.0,③③②, 3,15,Ｃレイクメリット, 72,古川吉, 0.3, 68,*  7,  -7, 2,  4.7,⑥⑥④, 3,15,Ｃメイショウサバト, 74,赤木高, 0.1, 69,  -5,*  8, 9, 18.4, ⑬⑮
 4, 2,Ｂナムラプルｰト, 60,森一馬, 1.5, 54,  -3,  -6, 2,  3.6, ④③, 4,13,Ｄアｰバンアスリｰト, 57,丸田恭, 0.2, 62,  -1,*  2, 9, 16.8,⑯⑬⑫, 4,14,Ｉダッシュアキチャン, 66,大野拓, 0.5, 70,   3,* -1,12, 45.8,⑯⑭⑧, 4, 1,Ｈエトピリカ, 73,松山弘, 0.1, 70,   5,  -2,12, 50.2, ④⑤
 5, 6,Ｉクハディラン, 45,小野寺, 1.7, 50, -12,  -2,10, 92.8, ⑦⑨, 5,10,Ｇナムラグｰテン, 55,古川吉, 0.3, 60,   3,  -7, 5, 11.5,⑩⑩⑨, 5, 2,Ｎロｰテレジｰナ, 56,伊藤工, 0.6, 67,   5,  -6,16,185.5,⑧⑪⑩, 5, 4,Ｋハｰトランドノリカ, 68,武幸四, 0.3, 67,   3,  -2,15, 79.0, ⑥②
 6, 5,Ｈカシノエベレスト, 45,松山弘, 1.8, 51,  -8,  -5, 9, 60.7, ⑤⑤, 6, 5,Ｆディｰプタッチ, 55,酒井学, 0.4, 59,*  7, -17,10, 23.5,②②③, 6, 8,Ｇカネトシスラｰヴァ, 67,鮫島良, 0.6, 67,   6,  -9, 5, 12.4,⑨⑦⑦, 6, 3,Ｂタガノシビル, 78,川須栄, 0.4, 66,   4,  -5, 2,  6.6, ⑤⑨
 7,11,Ｄヒュｰストニア, 58,中舘英, 2.2, 46, -11,  -7, 4,  5.1, ⑧⑦, 7, 3,Ｍウェディングドレス, 41,西田雄, 0.5, 58,   5, -15,13,169.6,⑥⑤⑤, 7, 3,Ｆバトルキクヒメ, 69,太宰啓, 0.7, 65,   5,  -7, 8, 20.9,⑫⑫⑬, 7,10,Ｏメイショウナナボシ, 62,酒井学, 0.6, 64,  -7,   3,10, 32.9, ⑭⑫
 8,10,Ｆトシザティアラ, 54,丸山元, 2.3, 45,  -8, -10, 5,  8.9, ⑥⑥, 8,12,Ａピエナセレブ, 63,勝浦正, 0.6, 57,  -1,  -4, 6, 13.0,⑭⑭⑮, 8, 1,Ｌメイビｰズエイム, 60,川須栄, 0.8, 64,   6, -11,11, 41.6,⑦⑩⑨, 8, 9,Ｍトシザコジｰン, 64,宮崎北, 0.6, 63,  -4,   0,16,164.8, ⑫⑪
 9, 9,Ｍカシノマイラヴ, 24,西田雄, 2.4, 42, -19,  -3,13,284.3, ⑫⑪, 9, 1,Ｌケイオｰワｰルド, 48,大野拓, 0.9, 54,*  7, -25, 7, 15.6,①①①, 9, 9,Ｂクロフォｰド, 73,丸山元, 0.9, 63,   5, -10, 3,  5.8,⑩⑬⑫, 9,12,Ｉシルクナデシコ, 71,藤岡康, 0.6, 65,  -6,   3, 8, 15.5, ⑮⑭
10,12,Ｊサマｰビｰチ, 45,酒井学, 2.8, 38, -22,  -6, 8, 32.4, ⑬⑬,10,15,Ｅザベルオンアｰス, 56,宮崎北, 0.9, 54,   3, -16, 8, 16.1,⑦⑨⑩,10, 5,Ｋアカリ, 60,中舘英, 1.0, 62,*  9, -22, 9, 28.8,①①①,10, 2,Ｎシチリアｰナ, 63,川島信, 0.7, 64,  -4,  -1,13, 53.2, ⑪⑥
11, 7,Ｌフィｰルザスカイ, 26,丹内祐, 3.3, 35, -14, -16,14,331.7, ⑨⑧,11,16,Ｉオオトリケンジャ, 53,中舘英, 1.2, 52,   4, -23, 4,  7.4,⑧⑧⑦,11,10,Ａメイショウボナｰル, 74,松山弘, 1.4, 57,*  7, -25, 7, 16.2,②②③,11,11,Ｌミッドタウンレディ, 68,中舘英, 0.7, 63,   6, -11, 3,  7.3, ③④
12, 4,Ｇマルサンライナｰ, 49,太宰啓, 3.4, 34,*  1, -26, 7, 29.1, ②④,12,14,Ｊグランゴｰル, 49,畑端省, 1.3, 52,   4, -19,12, 89.6,⑪⑪⑪,12, 4,Ｏスウィングダンス, 55,森一馬, 1.7, 56,*  7, -26,15,173.8,③③⑥,12,13,Ｅアディアフォｰン, 74,上村洋, 0.8, 61,  -1,  -5, 5,  7.9, ⑩⑬
13, 1,Ｎグｰテンベルガ, -4,川島信, 3.5, 30, -28,  -8,12,281.3, ⑭⑭,13, 9, ドゥｰアップ,---,松山弘, 1.4, 49,  -3, -13,15,228.6,⑮⑮⑭,13, 7,Ｊフｰガフュｰグ, 65,勝浦正, 1.8, 54,   2, -16, 6, 15.8,⑬⑮⑭,13, 7,Ｄエナジｰハｰト, 74,丸山元, 1.1, 57,   0, -10, 6,  8.2, ⑧⑧
14,13,Ｋセイユアドリｰム, 31,嘉藤貴, 3.5, 31, -16, -15,11,278.3, ⑪⑫,14, 8,Ｏエｰシンシルビア,  8,太宰啓, 1.8, 46,  -3, -16,11, 81.9,⑬⑯⑯,14,16,Ｅクリアキｰ, 70,宮崎北, 1.8, 55,   6, -26, 4,  6.0,⑮⑧⑪,14,14,Ｐアモｰレヴォレ, 60,丸田恭, 1.5, 51,   2, -18,11, 34.4, ⑦⑩
,,,,,,,,,,,,15, 6,Ｎデルマシヴァ, 38,藤岡康, 2.2, 42,   4, -38,16,295.6,⑨⑦⑥,15,13,Ｐオオトリフクムスメ, 53,赤木高, 2.8, 47,   2, -30,14,127.0,⑭⑯⑮,15, 6,Ｊフリｰソウル, 70,勝浦正, 1.6, 49,  -2, -15,14, 53.7, ⑨⑦
,,,,,,,,,,,,16, 2,Ｋニシノペヨン, 49,伊藤工, 2.4, 39,   4, -40,14,169.9,④⑥⑧,16,11,Ｍコウユｰユメダンス, 60,藤岡康, 4.1, 41,*  7, -59,13, 52.7,④⑤⑯,16, 8,Ａヤマニングルノイユ, 80,西田雄, 3.7, 24,* 10, -53, 1,  4.0, ①③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:重(指数:7),,,,,,,,,,,
"単勝:340円 複勝:03=170円 14=270円 08=170円 枠連:1,600円",,,,,,,,,,,,"単勝:500円 複勝:07=170円 04=200円 11=160円 枠連:1,510円",,,,,,,,,,,,"単勝:3,470円 複勝:12=660円 06=180円 15=190円 枠連:2,030円",,,,,,,,,,,,"単勝:790円 複勝:16=320円 05=340円 15=490円 枠連:3,340円",,,,,,,,,,,
"馬連:1,940円 ワイド:03-14=730円 03-08=310円 08-14=670円",,,,,,,,,,,,"馬連:1,530円 ワイド:04-07=610円 07-11=340円 04-11=520円",,,,,,,,,,,,"馬連:4,700円 ワイド:06-12=1,610円 12-15=2,320円 06-15=450円",,,,,,,,,,,,"馬連:5,970円 ワイド:05-16=2,060円 15-16=2,020円 05-15=2,880円",,,,,,,,,,,
"馬単:3,000円 3連複:2,920円 3連単:13,750円",,,,,,,,,,,,"馬単:3,020円 3連複:2,090円 3連単:13,910円",,,,,,,,,,,,"馬単:11,610円 3連複:7,900円 3連単:71,890円",,,,,,,,,,,,"馬単:11,910円 3連複:26,770円 3連単:145,610円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 9R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,出水特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄモズハリケｰン, 55,川須栄,, 58,* -3,*  0, 2,  3.4,②②②, 1,10,Ｅスズカロｰゼ, 66,上村洋,, 68,*  3,   3, 4,  5.7, ②②, 1, 4,Ｃクレムリンシチｰ, 69,太宰啓,, 69,  -9,* 12, 2,  4.9, ⑨⑨, 1,13,Ｂエｰシンマイトップ, 79,赤木高,, 74,*  8,  -3, 8, 15.9,③③②
 2, 7,Ｅコスモレッドアイ, 55,丹内祐, 0.5, 58,* -4,  -2, 6, 18.3,③③③, 2, 3,Ｃネイヴルトウショウ, 69,田中博, 0.1, 67,  -1,*  5, 1,  3.7, ④④, 2,15,Ｌアイアンラチェット, 63,上村洋, 0.0, 70,  -8,* 10, 8, 17.4, ⑧⑧, 2, 8,Ｉマイネルアウストロ, 71,丹内祐, 0.3, 74,   5,*  0,13, 39.1,⑮⑦④
 3, 8,Ａユキノミラクル, 65,丸山元, 0.6, 54,  -5,  -2, 1,  3.4,⑧⑥⑤, 3, 9,Ｂプリンセスエリｰ, 72,赤木高, 0.2, 65,   0,   3, 5,  8.7, ⑤⑤, 3,11,Ｋフェブムｰビング, 64,野元昭, 0.1, 68,* -1,   3,12, 52.4, ①①, 3, 3,Ｆケイバズキ, 73,丸田恭, 0.5, 71,   3,*  2, 5, 11.7,⑫⑬⑨
 4, 5,Ｋクラリティｰ, 44,川島信, 0.6, 53,* -3,  -5, 9, 27.3,①①①, 4, 5,Ｄリｰヴタイム, 69,川須栄, 0.3, 65,*  5,   0, 3,  5.7, ①①, 4,13,Ｄカリスマテｰラｰ, 66,中舘英, 0.2, 68,* -3,   3, 5, 13.9, ③③, 4, 1,Ｃユキノサイレンス, 78,丸山元, 0.5, 70,   7,  -5, 3,  5.7,⑤⑤⑤
 5, 4,Ｍハイエストバイオ, 41,西村太, 0.7, 54,  -7,*  0,12, 77.0,⑨⑨⑧, 5, 8,Ｉハｰトフルボディ, 62,酒井学, 0.6, 62,   0,   1, 8, 19.8, ⑥⑥, 5,14,Ｅケイツｰノｰス, 66,丸田恭, 0.3, 65,  -4,   3, 7, 17.3, ⑤④, 5, 5,Ｈソｰルデスタン, 72,宮崎北, 0.7, 69,   4,  -4, 4,  8.6,⑨⑨⑦
 6,11,Ｆミラクルレインボｰ, 54,嘉藤貴, 0.9, 52,  -6,  -3,10, 38.5,⑦⑧⑥, 6,12,Ｈウインルナ, 65,古川吉, 0.7, 60,  -5,   3, 7, 12.9, ⑩⑧, 6, 6,Ｉフィｰルザファン, 64,大野拓, 0.3, 68, -14,* 13,11, 42.6, ⑭⑭, 6, 9,Ｇゴｰルドサクセス, 73,鮫島良, 0.7, 68,*  9, -15, 7, 14.5,①①①
 7, 1,Ｊホッコｰロブロイ, 45,太宰啓, 1.5, 48,  -8,  -3,15,201.9,⑭⑪⑪, 7, 7,Ｋクリンゲルベルガｰ, 60,藤岡康, 0.8, 58,  -9,*  5,10, 33.6, ⑭⑪, 7, 5,Ａシシャモチャン, 71,森一馬, 0.5, 63,  -6,   1, 4,  6.6, ⑥⑥, 7,15,Ａティキマハロ, 80,上村洋, 0.7, 68,*  8, -11, 1,  3.6,④④③
 8,14,Ｉダンスインザスカイ, 49,安藤光, 1.6, 47,* -4, -11,11, 54.4,⑤④④, 8, 2,Ｎフラッパｰミク, 43,勝浦正, 0.9, 59,   1,  -3,11,108.5, ③③, 8, 9,Ｇマヤノカピオラニ, 65,古川吉, 0.5, 63,  -7,   3,10, 35.0, ⑦⑦, 8, 7,Ｄチャｰムポット, 76,中舘英, 0.9, 68,   5,  -9, 2,  4.7,⑥⑥⑧
 9, 9,Ｃヤマイチサプライズ, 57,赤木高, 2.0, 45,  -6, -12, 4,  6.6,⑥⑦⑦, 9,14,Ａワンダｰビｰナス, 75,丸山元, 1.3, 53,  -5,  -3, 2,  5.4, ⑪⑬, 9, 1,Ｈソムニア, 65,川須栄, 0.5, 63,  -4,   0, 3,  6.5, ④⑤, 9,10,Ｌワキノブライアン, 69,太宰啓, 1.1, 65,   1,  -3, 6, 14.5,⑭⑮⑫
10,15,Ｇダハシュｰル, 54,勝浦正, 2.2, 43,  -6, -14, 3,  5.8,⑩⑩⑨,10, 1,Ｌサンマルフラワｰ, 59,大野拓, 1.3, 53,  -3,  -4,13,201.1, ⑦⑦,10,10,Ｍフィｰルマイハｰト, 62,小野寺, 0.6, 61, -11,   5, 9, 23.3, ⑫⑬,10,14,Ｍメイショウギリシャ, 63,藤岡康, 1.4, 64,   1,  -8,15,221.6,⑬⑭⑭
11, 2,Ｎゴｰゴｰチャンス, 38,丸田恭, 2.6, 40, -10, -10,14,128.7,⑬⑬⑬,11, 4,Ｆタピルｰジュ, 66,中舘英, 1.3, 53,  -8,  -1, 6,  9.1, ⑫⑩,11, 8,Ｏジュヴェビアン, 54,川島信, 0.7, 64, -17,* 11,13, 82.9, ⑮⑮,11,12,Ｏエｰラゴｰデオ, 57,田中博, 1.5, 62,   4, -14,11, 27.4,⑪⑫⑪
12,10,Ｂホｰマンアクセル, 59,古川吉, 3.0, 39, -10, -13, 5, 10.8,⑫⑫⑫,12, 6,Ｍカシノコロン, 53,二本柳, 1.4, 53,  -9,  -1,14,261.6, ⑬⑨,12,16,Ｊヤマニンファンシｰ, 64,伊藤工, 0.7, 60, -12,   5,14,167.4, ⑬⑪,12, 2,Ｅメイショウタフ, 73,古川吉, 1.7, 58,   4, -17,10, 26.0,⑧⑪⑩
13, 3,Ｌマキハタフォルテ, 44,酒井学, 4.3, 31, -10, -24, 7, 23.8,⑪⑭⑭,13,13,Ｊサイモンラメｰル, 60,丸田恭, 1.6, 49,  -3,  -7,12,151.3, ⑨⑭,13, 7,Ｆジョニｰバロｰズ, 66,丸山元, 0.8, 59, -12,   4, 6, 15.6, ⑪⑩,13, 4,Ｎユｰピロンユｰ, 62,大野拓, 3.1, 46,   4, -36,14,105.5,⑩⑩⑬
14,13,Ｈゼンノアルビオン, 53,長谷川, 5.2, 25,  -4, -41, 8, 26.1,④⑤⑩,14,11,Ｇノアウイニング, 65,西村太, 2.2, 44,  -3, -12, 9, 20.9, ⑧⑫,14,12,Ｂタイセイフレイヤ, 70,勝浦正, 0.8, 58,* -3,  -5, 1,  2.8, ②②,14,16,Ｋスタｰダムオｰラ, 70,長谷川, 3.3, 42,*  8, -49, 9, 24.5,②②⑥
