11年 4月 9日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,11年 4月 9日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 7R  ダ1700m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-4),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:-4),,,,,,,,,,,
単勝:360円 複勝:14=120円 06=110円 08=260円 枠連:220円,,,,,,,,,,,,"単勝:3,220円 複勝:14=590円 08=120円 15=230円 枠連:1,510円",,,,,,,,,,,,"単勝:460円 複勝:07=170円 06=860円 02=170円 枠連:8,920円",,,,,,,,,,,,"単勝:1,360円 複勝:04=510円 06=280円 05=680円 枠連:4,650円",,,,,,,,,,,
馬連:250円 ワイド:06-14=150円 08-14=590円 06-08=500円,,,,,,,,,,,,"馬連:3,260円 ワイド:08-14=1,190円 14-15=2,500円 08-15=440円",,,,,,,,,,,,"馬連:8,640円 ワイド:06-07=2,230円 02-07=400円 02-06=2,060円",,,,,,,,,,,,"馬連:5,710円 ワイド:04-06=1,720円 04-05=4,200円 05-06=2,730円",,,,,,,,,,,
"馬単:720円 3連複:1,330円 3連単:5,620円",,,,,,,,,,,,"馬単:9,920円 3連複:7,750円 3連単:72,830円",,,,,,,,,,,,"馬単:12,980円 3連複:9,240円 3連単:61,760円",,,,,,,,,,,,"馬単:12,030円 3連複:40,350円 3連単:230,690円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  芝1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,有田特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｋマテンロウカフェ, 46,武幸四,, 65,*  1,* 11, 6, 15.1,①①①, 1, 1,Ｍベンジャミン, 45,松田大,, 57, -10,*  1,11, 49.2, ⑨⑧, 1, 9,Ｂアイディンパワｰ, 74,太宰啓,, 72,  -6,* 13, 2,  5.0, ⑥④, 1,13,Ｃファンドリノチカラ, 70,勝浦正,, 77,* -3,* 13, 3,  6.1, ②②
 2, 2,Ｄアｰスワンマンボ, 56,高倉稜, 0.3, 61,*  0,* 10, 2,  3.9,②②②, 2, 4,Ｂニシノハピエン, 64,嶋田純, 0.1, 58,  -2,  -8, 7, 18.8, ④④, 2,11,Ｅマストバイアイテム, 71,川島信, 0.0, 73,  -7,* 14, 5,  8.3, ⑦⑤, 2, 4,Ｅトロンプルイユ, 68,川島信, 0.5, 72,* -2,   6, 2,  5.4, ①①
 3, 1,Ｂトｰセンジャガｰ, 61,上村洋, 0.3, 64,  -1,* 14, 3,  5.2,⑦⑦⑤, 3, 7,Ｈエムエフコンコルド, 56,西村太, 0.2, 53, -14,*  3, 8, 31.6, ⑭⑪, 3, 6,Ａピｰスオブキング, 80,中舘英, 0.0, 74,*  2,   9, 1,  2.8, ①①, 3, 6,Ｄスイｰトライラ, 70,中舘英, 1.0, 65,* -6,   3, 6, 11.4, ③③
 4, 8,Ｈコスモアイボリｰ, 50,丹内祐, 0.7, 64,*  1,   6, 8, 19.3,③③③, 4, 5,Ｋニットウミラｰレ, 52,勝浦正, 0.3, 53,  -6,  -6, 9, 36.6, ⑥⑥, 4,12,Ｇメイショウバｰモス, 68,渡辺薫, 0.1, 71,*  0,   9, 4,  8.2, ②②, 4, 7,Ｉミティｰク, 63,酒井学, 1.0, 65, -12,*  8, 8, 26.6, ⑦⑤
 5, 5,Ｇシｰズアップルズ, 51,嶋田純, 0.8, 61,   0,   8, 5,  9.6,⑤⑤⑥, 5,10,Ｃケイエスアｰチャン, 63,太宰啓, 0.5, 53,  -3, -12, 3,  7.0, ⑤⑤, 5, 3,Ｋキングスウィｰプ, 65,小野寺, 0.9, 64,  -3,   3,10, 41.0, ③③, 5, 8,Ｂマルタカボｰイス, 74,赤木高, 1.1, 62,  -9,   4, 7, 15.5, ⑤④
 6,12,Ａニシノラプタｰ, 61,津村明, 0.9, 58,*  1,   5, 7, 16.7,④④④, 6, 8,Ｄコアレスシルバｰ, 61,渡辺薫, 0.6, 54,*  1, -17, 1,  2.9, ③③, 6, 4,Ｈキタサンハナミチ, 67,西村太, 1.0, 62, -13,   9, 3,  6.9, ⑫⑪, 6,11,Ａサアドウゾ, 76,田辺裕, 1.4, 59, -17,*  8, 1,  2.6, ⑮⑪
 7, 3,Ｉタｰフェアイト, 50,大野拓, 1.6, 54,  -3,   5, 9, 28.9,⑩⑨⑦, 7, 9,Ｎドルフィンキック, 42,宮崎北, 0.8, 47,  -9, -10,10, 40.3, ⑩⑫, 7, 1,Ｆサマｰラグｰン, 71,上野翔, 1.2, 60,  -7,   3, 6,  9.0, ⑤⑦, 7, 3,Ｌフィドルプレイヤｰ, 59,二本柳, 1.4, 59, -13,   4,13, 52.6, ⑨⑫
 8,16,Ｅセントヴァリｰ, 54,川須栄, 2.4, 50,  -1,  -3, 1,  3.4,⑬⑧⑧, 8, 2,Ｊエスユニヴァｰス, 53,高倉稜, 0.8, 47, -11,  -8,14,112.5, ⑫⑩, 8, 8,Ｉウイニングタワｰ, 67,大野拓, 1.3, 58, -20,  11, 7, 15.4, ⑬⑬, 8, 2,Ｏラヴセンス, 52,伊藤工, 1.4, 60, -14,   6,11, 46.7, ⑩⑧
 9,13,Ｆラヴフェアリｰ, 52,渡辺薫, 2.7, 45,   0,  -8, 4,  7.8,⑥⑥⑨, 9,12,Ｉハイライトリｰル, 56,中舘英, 1.0, 47,  -5, -17, 4,  7.5, ⑧⑦, 9, 2,Ｊワンモアマイウエイ, 67,小林淳, 1.4, 58, -12,   5,11, 54.3, ⑪⑧, 9, 1,Ｈスズカサクセス, 64,川須栄, 1.4, 61, -17,*  8,10, 41.2, ⑬⑬
10,15,Ｃハヤブサアビオン, 59,松山弘, 3.1, 47,  -6,  -1,11, 47.3,⑭⑭⑮,10,13,Ｐエドノリｰジェント, 36,杉原誠, 1.1, 42, -16,  -8,15,287.7, ⑮⑮,10, 7,Ｄリｰヴタイム, 71,川須栄, 1.4, 58, -10,   3, 8, 24.1, ⑨⑩,10, 5,Ｆトウカイフィット, 67,丸田恭, 1.6, 57, -17,   5, 5, 10.4, ⑭⑭
11,14,Ｊマッコウクジラ, 47,西村太, 3.3, 43,  -5,  -6,15,251.2,⑫⑪⑩,11,14,Ｌタカラバクシンオｰ, 49,丸田恭, 1.2, 42, -11, -12, 6, 16.7, ⑬⑬,11,14,Ｍツインズメモリｰ, 65,松山弘, 1.4, 58, -18,   9,14,271.7, ⑭⑭,11, 9,Ｋサスケハナ, 61,宮崎北, 1.9, 54, -14,  -1,14, 76.5, ⑪⑩
12, 6,Ｌマルブツロｰマン, 46,芹沢純, 3.9, 40,  -3, -11,10, 45.3,⑨⑬⑫,12,11,Ｆコスモアバンティ, 60,丹内祐, 1.3, 44,  -6, -19,13, 79.3, ⑦⑨,12,13,Ｌジョウショｰムテキ, 65,花田大, 1.5, 57,  -4,  -1,12, 63.5, ④⑥,12,14,Ｎテイエムハエゲナ, 58,渡辺薫, 2.1, 52,  -7, -10, 9, 39.1, ④⑥
13,11,Ｍトｰトホットライン, 44,丸田恭, 4.0, 37,  -4, -12,12,112.9,⑪⑫⑬,13, 3,Ｅダイアンスマイル, 61,小野寺, 1.3, 45,*  2, -27,12, 70.4, ①①,13, 5,Ｃアキノワンツｰ, 74,高倉稜, 1.8, 52,  -9,  -1, 9, 34.5, ⑧⑨,13,16,Ｊキャンディｰムｰン, 61,高倉稜, 2.3, 48, -10, -10,15,136.3, ⑥⑦
14,10,Ｏトｰアアクセル, 34,宮崎北, 4.6, 33,  -7, -13,13,161.3,⑯⑮⑭,14, 6,Ａダイキチチョウナン, 64,大野拓, 1.6, 41,*  2, -31, 5, 10.3, ②②,14,10,Ｎブルｰデライト, 62,丸田恭, 2.0, 50, -11,  -1,13,107.4, ⑩⑫,14,12,Ｇビｰチパｰティｰ, 67,芹沢純, 2.4, 47, -22,   0, 4,  9.3, ⑯⑯
